COUNTY AREA TOTAL DEM REP DEM IND DEM REP IND LBT IRP IND DEM UPA IND IND REP REP None DEM REP
COUNTY AREA TOTAL Kelly McSally Arif Beckett Chilton Davida Decker Dorchester Glenn Haupt Kapadia Rodriguez Rodriguez1 Saenz Schiess Simmons Stevens Stewart Thomas
Gila Roosevelt 0 1 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "San Carlos" 0 697 168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Sierra Ancha" 0 1 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Star Valley" 0 29 214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Tonto Basin" 0 16 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Wheatfields 0 2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Whispering Pines" 0 1 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Young 0 3 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Zane Grey" 0 8 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Artesia #20" 0 21 177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Bonita #13" 0 3 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Bylas #11" 0 386 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Cactus #17" 0 5 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Central #8" 0 8 110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Desert Hills #19" 0 33 251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Ft Thomas #10" 0 5 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Gila River #22" 0 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Jackson #18" 0 37 201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Klondyke #12" 0 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Layton #4" 0 25 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Layton #5" 0 52 244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Peridot #16" 0 248 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Pima #9" 0 81 578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Quatro Cerros #21" 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Safford #15" 0 62 203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Safford #2" 0 76 230 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Safford #3" 0 34 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Solomon #1" 0 51 179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Thatcher #6" 0 23 174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Thatcher #7" 0 56 294 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Thunderbird #14" 0 14 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "001 Eagle" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "002 Blue" 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "003 Clifton 1" 0 74 129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "004 Clifton 2" 0 25 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "005 Morenci" 0 80 244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "006 East Plantsite" 0 12 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "007 York/Sheldon" 0 24 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "008 Duncan" 0 31 159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "051 Parker" 0 316 387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "052 Poston" 0 79 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "054 Upriver" 0 49 318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "055 Bouse" 0 23 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "056 Wenden" 0 4 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "057 Salome" 0 44 156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
