COUNTY AREA TOTAL DEM REP DEM IND DEM REP IND LBT IRP IND DEM UPA IND IND REP REP None DEM REP
COUNTY AREA TOTAL Kelly McSally Arif Beckett Chilton Davida Decker Dorchester Glenn Haupt Kapadia Rodriguez Rodriguez1 Saenz Schiess Simmons Stevens Stewart Thomas
Gila "Tonto Basin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Wheatfields 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Whispering Pines" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila Young 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Gila "Zane Grey" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Artesia #20" 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Bonita #13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Bylas #11" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Cactus #17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Central #8" 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Desert Hills #19" 0 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Ft Thomas #10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Gila River #22" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Jackson #18" 0 1 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Klondyke #12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Layton #4" 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Layton #5" 0 2 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Peridot #16" 0 15 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Pima #9" 0 7 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Quatro Cerros #21" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Safford #15" 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Safford #2" 0 3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Safford #3" 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Solomon #1" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Thatcher #6" 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Thatcher #7" 0 9 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Graham "Thunderbird #14" 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "001 Eagle" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "002 Blue" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "003 Clifton 1" 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "004 Clifton 2" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "005 Morenci" 0 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "006 East Plantsite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "007 York/Sheldon" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Greenlee "008 Duncan" 0 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "051 Parker" 0 112 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "052 Poston" 0 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "054 Upriver" 0 32 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "055 Bouse" 0 5 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "056 Wenden" 0 3 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "057 Salome" 0 18 127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "058 Quartzsite Two" 0 17 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"La Paz" "059 Cibola" 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
