DIST COUNTY AREA TOTAL DEM REP NPA WRITEIN OVERVOTES UNDERVOTES
15 Lake 41 581 140 441 0 0 0 15
15 Lake 47 2268 860 1408 0 0 1 46
15 Lake 52 3410 1738 1672 0 0 0 64
15 Lake 71 741 128 613 0 0 0 10
15 Lake 78 2601 982 1619 0 0 0 47
15 Lake 79 3835 1908 1927 0 0 0 65
15 Lake 80 1769 677 1092 0 0 0 30
15 Lake 81 1896 908 988 0 0 1 27
15 Lake 82 2721 1770 951 0 0 1 48
15 Lake 84 3514 2193 1320 0 1 0 59
15 Lake 87 1231 586 645 0 0 0 21
15 Lake 88 2413 933 1480 0 0 0 49
15 Lake 89 4015 2017 1998 0 0 0 65
15 Lake 95 1558 747 811 0 0 0 33
15 Lake 97 2286 1359 926 0 1 0 48
6 Lake 1 799 231 568 0 0 0 7
6 Lake 100 2757 901 1856 0 0 0 35
6 Lake 104 893 353 540 0 0 0 12
6 Lake 2 688 202 486 0 0 0 13
6 Lake 3 856 235 621 0 0 0 15
6 Lake 31 1268 557 711 0 0 0 15
6 Lake 32 2910 1019 1891 0 0 0 53
6 Lake 33 841 253 588 0 0 0 11
6 Lake 35 1719 731 988 0 0 0 35
6 Lake 4 1369 374 995 0 0 0 20
6 Lake 43 2380 1153 1227 0 0 0 51
6 Lake 44 1031 522 509 0 0 1 29
6 Lake 5 1297 414 883 0 0 0 26
6 Lake 54 689 186 503 0 0 0 9
6 Lake 57 427 372 55 0 0 0 12
6 Lake 58 2450 1152 1298 0 0 1 39
6 Lake 6 2668 1277 1391 0 0 1 42
6 Lake 62 3235 857 2378 0 0 0 66
6 Lake 76 310 104 206 0 0 0 6
6 Lake 8 2367 786 1581 0 0 0 47
6 Lake 86 1025 343 682 0 0 0 14
6 Lake 91 977 253 724 0 0 0 14
6 Lake 92 1403 404 999 0 0 0 20
6 Lake 93 2536 922 1614 0 0 0 30
6 Lake 98 326 136 190 0 0 0 13
17 Lee 1 1594 328 1266 0 0 0 52
17 Lee 2 2263 822 1441 0 0 0 64
17 Lee 26 2024 875 1149 0 0 0 58
17 Lee 3 1796 1069 727 0 0 1 59
17 Lee 37 1590 578 1012 0 0 0 63
17 Lee 38 2194 863 1331 0 0 0 94
17 Lee 39 2420 862 1558 0 0 1 76
17 Lee 5 2991 859 2132 0 0 0 97
17 Lee 54 1006 231 775 0 0 0 30
17 Lee 65 2947 1067 1880 0 0 0 75
17 Lee 67 2326 512 1814 0 0 0 91
17 Lee 68 2019 729 1290 0 0 1 50
17 Lee 77 2226 1018 1208 0 0 1 71
17 Lee 78 2350 1219 1131 0 0 2 89
17 Lee 89 1489 703 786 0 0 1 58
19 Lee 10 2184 896 1287 0 1 2 51
19 Lee 100 2293 804 1489 0 0 1 52
19 Lee 101 2520 700 1819 0 1 0 30
19 Lee 102 3034 892 2138 0 4 0 49
19 Lee 103 2769 1084 1683 0 2 1 55
19 Lee 104 2474 929 1541 0 4 1 39
19 Lee 105 2523 978 1544 0 1 0 76
19 Lee 106 2370 903 1464 0 3 1 58
19 Lee 107 3624 1166 2456 0 2 0 73
19 Lee 108 2562 1151 1406 0 5 3 61
19 Lee 109 2391 1005 1384 0 2 1 48
19 Lee 11 2431 954 1476 0 1 0 40
19 Lee 110 1787 843 940 0 4 2 44
19 Lee 111 1446 580 865 0 1 0 25
19 Lee 112 2912 1021 1889 0 2 1 50
19 Lee 113 2006 838 1167 0 1 0 49
19 Lee 114 2305 981 1323 0 1 2 47
19 Lee 115 2983 1126 1857 0 0 1 60
19 Lee 116 2506 985 1517 0 4 0 60
19 Lee 117 1669 719 948 0 2 1 40
19 Lee 118 2566 964 1600 0 2 0 54
19 Lee 119 2286 587 1697 0 2 1 39
19 Lee 12 2076 724 1349 0 3 0 46
19 Lee 120 2044 898 1143 0 3 0 63
19 Lee 121 2556 953 1600 0 3 0 62
19 Lee 122 2729 988 1741 0 0 1 54
19 Lee 123 2692 840 1851 0 1 0 48
19 Lee 124 2952 1038 1913 0 1 2 50
19 Lee 125 2962 760 2202 0 0 0 35
19 Lee 126 1413 589 823 0 1 1 18
19 Lee 127 808 290 518 0 0 1 9
19 Lee 13 2546 1034 1510 0 2 0 54
19 Lee 14 980 434 546 0 0 0 12
19 Lee 15 2156 755 1400 0 1 0 33
19 Lee 16 1313 627 686 0 0 1 10
19 Lee 17 232 78 154 0 0 0 2
19 Lee 18 808 215 593 0 0 0 17
19 Lee 19 297 71 226 0 0 0 6
19 Lee 20 2338 1039 1296 0 3 0 59
19 Lee 21 1728 617 1108 0 3 0 38
19 Lee 22 2090 677 1413 0 0 0 51
19 Lee 23 1888 690 1196 0 2 1 40
19 Lee 24 2002 579 1423 0 0 1 24
19 Lee 25 3330 1153 2175 0 2 0 50
19 Lee 27 2013 525 1487 0 1 0 35
19 Lee 28 2499 918 1578 0 3 0 44
19 Lee 29 2697 1054 1641 0 2 3 66
19 Lee 3 0 0 0 0 0 0 0
19 Lee 30 1579 559 1020 0 0 0 33
19 Lee 31 2070 974 1092 0 4 0 53
19 Lee 32 2548 1829 712 0 7 2 96
19 Lee 33 1632 608 1024 0 0 0 40
19 Lee 34 2183 930 1251 0 2 0 56
19 Lee 35 2335 812 1523 0 0 0 41
19 Lee 36 7316 2497 4817 0 2 2 141
19 Lee 4 2524 1466 1055 0 3 1 64
19 Lee 40 2402 765 1636 0 1 0 38
19 Lee 41 1779 622 1154 0 3 0 30
19 Lee 42 1797 1033 762 0 2 2 47
19 Lee 43 2614 611 2002 0 1 0 27
19 Lee 44 3183 1096 2085 0 2 1 48
19 Lee 45 1795 508 1285 0 2 0 38
19 Lee 46 2735 1361 1372 0 2 0 60
19 Lee 47 2569 1319 1245 0 5 3 72
19 Lee 48 2566 1231 1330 0 5 2 69
19 Lee 49 2124 725 1398 0 1 0 38
19 Lee 50 2198 1103 1093 0 2 1 57
19 Lee 51 2138 1341 792 0 5 1 62
19 Lee 52 1898 1001 895 0 2 2 70
19 Lee 53 2090 1082 1007 0 1 1 30
19 Lee 55 2941 1045 1893 0 3 0 70
19 Lee 56 2013 852 1157 0 4 0 55
19 Lee 57 2918 796 2122 0 0 0 46
19 Lee 58 1886 1000 885 0 1 0 46
19 Lee 59 2015 1007 1007 0 1 0 42
19 Lee 6 1058 554 504 0 0 0 18
19 Lee 60 2280 728 1550 0 2 0 43
19 Lee 61 2334 1036 1298 0 0 0 47
19 Lee 62 2235 983 1247 0 5 0 50
19 Lee 63 1963 700 1260 0 3 0 32
19 Lee 64 3174 1041 2129 0 4 2 54
19 Lee 66 1662 706 956 0 0 0 66
19 Lee 69 3331 1061 2267 0 3 0 56
19 Lee 7 1857 1539 313 0 5 1 49
19 Lee 70 2818 1072 1744 0 2 0 48
19 Lee 71 2041 810 1230 0 1 0 39
19 Lee 72 2340 837 1501 0 2 1 32
19 Lee 73 2464 1047 1412 0 5 1 40
19 Lee 74 2619 937 1678 0 4 0 56
19 Lee 75 3384 1273 2108 0 3 0 70
19 Lee 76 1651 633 1018 0 0 0 39
19 Lee 79 2899 1241 1657 0 1 1 46
19 Lee 8 2252 1623 627 0 2 2 46
19 Lee 80 1749 550 1199 0 0 0 26
19 Lee 81 1749 563 1184 0 2 1 29
19 Lee 82 940 386 552 0 2 0 13
19 Lee 83 2178 712 1466 0 0 0 37
19 Lee 84 2405 948 1454 0 3 2 47
19 Lee 85 2012 758 1250 0 4 0 33
19 Lee 86 3072 1050 2019 0 3 0 44
19 Lee 87 2058 723 1327 0 8 0 37
19 Lee 88 2063 628 1434 0 1 0 38
19 Lee 9 1841 1054 786 0 1 2 38
19 Lee 90 2425 938 1486 0 1 0 38
19 Lee 91 2299 923 1374 0 2 0 49
19 Lee 92 2593 1100 1492 0 1 2 49
19 Lee 93 2575 846 1726 0 3 0 38
19 Lee 94 2456 785 1671 0 0 0 60
19 Lee 95 2473 978 1491 0 4 1 46
19 Lee 96 2364 919 1442 0 3 0 43
19 Lee 97 2563 908 1653 0 2 1 54
19 Lee 98 2247 789 1458 0 0 0 39
19 Lee 99 2355 958 1395 0 2 1 59
2 Leon 1257 443 167 276 0 0 0 8
2 Leon 1259 65 26 39 0 0 0 6
2 Leon 1302 710 471 239 0 0 0 42
2 Leon 1303 383 283 100 0 0 0 17
2 Leon 1314 113 65 48 0 0 0 7
2 Leon 1362 49 40 9 0 0 0 1
2 Leon 1502 543 420 123 0 0 0 16
2 Leon 1507 2201 1578 623 0 0 0 113
2 Leon 2252 909 442 467 0 0 0 15
2 Leon 2253 436 226 210 0 0 0 7
2 Leon 2502 660 508 152 0 0 0 41
2 Leon 2503 662 536 126 0 0 0 45
2 Leon 2506 1306 991 315 0 0 0 57
2 Leon 3101 1370 814 556 0 0 0 18
2 Leon 3103 1287 721 566 0 0 0 22
2 Leon 3109 652 427 225 0 0 0 18
2 Leon 3401 1091 713 378 0 0 0 21
2 Leon 3403 893 522 371 0 0 0 15
2 Leon 3405 598 292 306 0 0 0 12
2 Leon 3413 4 1 3 0 0 0 0
2 Leon 3451 62 37 25 0 0 0 0
2 Leon 3453 1263 735 528 0 0 0 25
2 Leon 3455 1413 799 614 0 0 0 19
2 Leon 3459 1057 578 479 0 0 0 15
2 Leon 3461 1339 672 667 0 0 0 36
2 Leon 4101 1025 607 418 0 0 0 24
2 Leon 4103 2160 1157 1003 0 0 0 47
2 Leon 4106 14 13 1 0 0 0 0
2 Leon 4107 84 59 25 0 0 0 5
2 Leon 4109 68 33 35 0 0 0 1
2 Leon 4119 3499 1813 1686 0 0 0 56
2 Leon 4125 3567 1639 1928 0 0 0 61
2 Leon 4153 1245 615 630 0 0 0 31
2 Leon 4155 445 278 167 0 0 0 7
2 Leon 4162 31 17 14 0 0 0 1
2 Leon 4163 1469 687 782 0 0 0 31
2 Leon 4167 2252 1012 1240 0 0 0 35
2 Leon 4184 553 312 241 0 0 0 4
2 Leon 4401 547 232 315 0 0 0 11
2 Leon 4403 1040 385 655 0 0 0 24
2 Leon 4405 1466 581 885 0 0 0 24
2 Leon 4408 1336 611 725 0 0 0 21
2 Leon 4451 727 324 403 0 0 0 9
2 Leon 4453 1132 407 725 0 0 0 13
2 Leon 4455 2155 855 1300 0 0 0 30
2 Leon 4457 88 46 42 0 0 0 1
2 Leon 4459 3017 1232 1785 0 0 0 47
2 Leon 4461 1764 687 1077 0 0 0 33
2 Leon 5101 265 170 95 0 0 0 13
2 Leon 5103 740 576 164 0 0 0 22
2 Leon 5105 2140 1509 631 0 0 0 42
2 Leon 5107 333 218 115 0 0 0 8
2 Leon 5110 1010 687 323 0 0 0 23
2 Leon 5154 464 211 253 0 0 0 6
2 Leon 5209 354 267 87 0 0 0 4
2 Leon 5211 796 598 198 0 0 0 16
2 Leon 5212 136 72 64 0 0 0 3
2 Leon 5214 1225 791 434 0 0 0 29
2 Leon 5219 1771 1005 766 0 0 0 34
2 Leon 5223 108 75 33 0 0 0 1
2 Leon 5225 2715 1432 1283 0 0 0 53
2 Leon 5228 45 30 15 0 0 0 0
2 Leon 5251 1632 782 850 0 0 0 33
2 Leon 5261 1941 986 955 0 0 0 25
2 Leon 5263 1526 715 811 0 0 0 27
2 Leon 5284 1561 764 797 0 0 0 25
5 Leon 1203 1618 1364 254 0 0 0 30
5 Leon 1205 610 516 94 0 0 0 14
5 Leon 1230 366 273 93 0 0 0 9
5 Leon 1251 59 57 2 0 0 0 0
5 Leon 1255 587 463 124 0 0 0 7
5 Leon 1258 2 2 0 0 0 0 0
5 Leon 1301 438 420 18 0 0 0 12
5 Leon 1309 1786 1771 15 0 0 0 43
5 Leon 1311 270 266 4 0 0 0 3
5 Leon 1313 1580 1473 107 0 0 0 32
5 Leon 1315 169 160 9 0 0 0 3
5 Leon 1317 906 879 27 0 0 0 9
5 Leon 1319 1005 985 20 0 0 0 5
5 Leon 1321 2354 2207 147 0 0 0 26
5 Leon 1327 551 530 21 0 0 0 4
5 Leon 1351 101 80 21 0 0 0 3
5 Leon 1353 143 112 31 0 0 0 0
5 Leon 1355 1109 996 113 0 0 0 8
5 Leon 1359 120 101 19 0 0 0 0
5 Leon 1361 759 619 140 0 0 0 7
5 Leon 1501 606 534 72 0 0 0 12
5 Leon 1503 1267 1104 163 0 0 0 45
5 Leon 1505 1167 1048 119 0 0 0 39
5 Leon 2251 295 191 104 0 0 0 6
5 Leon 2303 244 240 4 0 0 0 3
5 Leon 2305 3565 3035 530 0 0 0 110
5 Leon 2307 8 2 6 0 0 0 0
5 Leon 2355 101 59 42 0 0 0 5
5 Leon 2358 257 177 80 0 0 0 3
5 Leon 2359 303 236 67 0 0 0 9
5 Leon 2363 415 257 158 0 0 0 10
5 Leon 2365 2175 851 1324 0 0 0 46
5 Leon 2366 233 117 116 0 0 0 3
5 Leon 2380 126 98 28 0 0 0 2
5 Leon 2401 318 239 79 0 0 0 8
5 Leon 2451 588 291 297 0 0 0 9
5 Leon 2504 428 345 83 0 0 0 15
5 Leon 2507 2121 1867 254 0 0 0 71
5 Leon 2509 953 777 176 0 0 0 34
5 Leon 2511 2286 1950 336 0 0 0 77
5 Leon 2513 894 721 173 0 0 0 14
5 Leon 3104 444 310 134 0 0 0 14
5 Leon 3107 862 601 261 0 0 0 19
5 Leon 3110 1198 816 382 0 0 0 28
5 Leon 3409 513 390 123 0 0 0 5
5 Leon 3411 1938 1478 460 0 0 0 41
5 Leon 3412 329 244 85 0 0 0 3
5 Leon 3414 43 16 27 0 0 0 0
5 Leon 3457 561 333 228 0 0 0 13
5 Leon 3467 1915 1129 786 0 0 0 32
5 Leon 3468 36 30 6 0 0 0 0
5 Leon 3469 1711 1136 575 0 0 1 23
5 Leon 3473 1215 715 500 0 0 0 25
5 Leon 3475 192 146 46 0 0 0 4
5 Leon 3477 469 274 195 0 0 0 8
5 Leon 3501 1440 1084 356 0 0 0 30
5 Leon 3502 558 488 70 0 0 0 3
5 Leon 3507 1417 1106 311 0 0 0 36
5 Leon 3509 1826 1276 550 0 0 0 34
5 Leon 3513 1668 1307 361 0 0 0 26
5 Leon 3551 29 20 9 0 0 0 0
5 Leon 4105 107 96 11 0 0 0 0
5 Leon 4152 71 46 25 0 0 0 2
5 Leon 4154 93 85 8 0 0 0 1
5 Leon 4157 596 354 242 0 0 0 15
5 Leon 4159 469 296 173 0 0 0 4
5 Leon 4161 2015 970 1045 0 0 0 24
5 Leon 4168 61 41 20 0 0 0 1
5 Leon 4173 631 294 337 0 0 0 12
5 Leon 4456 164 83 81 0 0 0 5
5 Leon 4458 937 426 511 0 0 0 17
5 Leon 5115 1235 877 358 0 0 0 24
5 Leon 5153 1383 728 655 0 0 0 22
5 Leon 5165 120 97 23 0 0 0 1
5 Leon 5201 1053 881 172 0 0 0 19
5 Leon 5203 1199 1023 176 0 0 0 17
5 Leon 5204 0 0 0 0 0 0 0
5 Leon 5205 267 209 58 0 0 0 5
5 Leon 5207 2488 1946 542 0 0 0 44
5 Leon 5220 1038 697 341 0 0 0 13
5 Leon 5221 1534 1124 410 0 0 0 29
5 Leon 5224 141 81 60 0 0 0 4
5 Leon 5227 182 130 52 0 0 0 2
5 Leon 5252 137 96 41 0 0 0 2
5 Leon 5258 2 0 2 0 0 0 0
5 Leon 5260 2745 1948 797 0 0 0 43
5 Leon 5264 71 53 18 0 0 0 1
5 Leon 5265 62 56 6 0 0 0 0
5 Leon 9000 255 181 74 0 0 0 9
2 Levy 1 1153 378 775 0 0 0 14
2 Levy 10 667 91 576 0 0 1 8
2 Levy 11 853 302 551 0 0 0 21
2 Levy 12 1113 230 883 0 0 0 16
2 Levy 13 1114 319 795 0 0 1 30
2 Levy 2 1715 449 1266 0 0 0 33
2 Levy 3 1931 596 1335 0 0 0 29
2 Levy 4 880 315 565 0 0 0 17
2 Levy 5 1901 350 1551 0 0 1 45
2 Levy 6 311 58 253 0 0 0 6
2 Levy 7 1712 764 948 0 0 0 40
2 Levy 8 1935 453 1482 0 0 0 33
2 Levy 9 1598 410 1188 0 0 0 30
2 Liberty 1 223 157 66 0 0 0 15
2 Liberty 2 153 69 84 0 0 0 2
2 Liberty 3 600 86 514 0 0 0 17
2 Liberty 4 615 69 546 0 0 0 10
2 Liberty 5 393 69 324 0 0 1 13
2 Liberty 6 419 72 347 0 0 0 19
2 Liberty 7 105 15 90 0 0 0 1
2 Liberty 8 149 43 106 0 0 0 2
5 Madison 1 1409 680 729 0 0 0 22
5 Madison 10 987 609 378 0 0 0 15
5 Madison 11 677 457 220 0 0 0 7
5 Madison 2 288 239 49 0 0 0 4
5 Madison 3 1286 270 1016 0 0 0 10
5 Madison 4 288 87 201 0 0 0 7
5 Madison 5 762 502 260 0 0 0 18
5 Madison 6 188 54 134 0 0 0 3
5 Madison 7 782 261 521 0 0 0 16
5 Madison 8 710 209 501 0 0 0 12
5 Madison 9 180 88 92 0 0 0 5
16 Manatee 101 3661 1308 2353 0 0 0 52
16 Manatee 103 695 261 434 0 0 1 6
16 Manatee 107 1067 329 738 0 0 1 14
16 Manatee 111 931 386 545 0 0 0 27
16 Manatee 117 3674 1440 2234 0 0 0 39
16 Manatee 119 1228 406 822 0 0 1 23
16 Manatee 121 3405 1250 2155 0 0 0 47
16 Manatee 123 2697 1119 1578 0 0 0 36
16 Manatee 125 1613 612 1001 0 0 1 26
16 Manatee 127 4218 1462 2756 0 0 0 63
16 Manatee 129 1092 347 745 0 0 0 4
16 Manatee 131 3214 1343 1871 0 0 0 34
16 Manatee 133 740 239 501 0 0 0 3
16 Manatee 135 4078 1324 2754 0 0 0 69
16 Manatee 137 3406 1012 2394 0 0 0 33
16 Manatee 139 4953 1503 3450 0 0 0 46
16 Manatee 141 401 81 320 0 0 0 5
16 Manatee 201 1329 529 800 0 0 0 24
16 Manatee 203 911 316 595 0 0 0 12
16 Manatee 205 717 674 43 0 0 0 11
16 Manatee 207 1534 732 802 0 0 0 24
16 Manatee 209 1267 925 342 0 0 0 20
16 Manatee 211 1192 384 808 0 0 0 15
16 Manatee 213 2552 1609 943 0 0 0 44
16 Manatee 215 1119 786 333 0 0 0 22
16 Manatee 217 2021 1077 944 0 0 0 33
16 Manatee 219 2102 1033 1069 0 0 1 31
16 Manatee 221 2321 1190 1131 0 0 0 47
16 Manatee 223 1457 1153 304 0 0 1 28
16 Manatee 301 775 330 445 0 0 0 7
16 Manatee 303 1019 400 619 0 0 0 14
16 Manatee 305 1076 446 630 0 0 0 17
16 Manatee 307 554 248 306 0 0 0 1
16 Manatee 309 1652 655 997 0 0 0 8
16 Manatee 311 3629 1292 2337 0 0 1 32
16 Manatee 313 2394 844 1550 0 0 0 21
16 Manatee 315 2718 1138 1580 0 0 0 45
16 Manatee 317 2904 1029 1875 0 0 0 45
16 Manatee 321 372 150 222 0 0 0 10
16 Manatee 323 3055 1353 1702 0 0 1 40
16 Manatee 325 2361 916 1445 0 0 0 34
16 Manatee 327 3089 1240 1849 0 0 0 45
16 Manatee 329 2839 1473 1366 0 0 0 27
16 Manatee 331 1602 720 882 0 0 1 18
16 Manatee 333 3973 1575 2398 0 0 0 49
16 Manatee 401 1642 874 768 0 0 0 28
16 Manatee 403 2234 1122 1112 0 0 0 40
16 Manatee 405 545 218 327 0 0 0 10
16 Manatee 407 736 296 440 0 0 0 11
16 Manatee 409 1993 806 1187 0 0 0 31
16 Manatee 411 1836 891 945 0 0 0 33
16 Manatee 413 2302 1075 1227 0 0 1 31
16 Manatee 415 2641 1545 1096 0 0 1 47
16 Manatee 417 3621 1503 2118 0 0 0 40
16 Manatee 419 3551 1757 1794 0 0 1 34
16 Manatee 421 1456 610 846 0 0 0 23
16 Manatee 501 5021 1996 3025 0 0 0 60
16 Manatee 503 3298 1320 1978 0 0 1 38
16 Manatee 505 3947 1778 2169 0 0 0 36
16 Manatee 507 2876 1485 1391 0 0 1 27
16 Manatee 509 2575 868 1707 0 0 0 22
16 Manatee 511 2986 1147 1839 0 0 0 29
16 Manatee 513 2288 1036 1252 0 0 0 22
16 Manatee 515 3617 1493 2124 0 0 0 56
16 Manatee 517 4667 1843 2824 0 0 0 47
16 Manatee 519 4627 1801 2826 0 0 1 38
16 Manatee 521 3886 1371 2515 0 0 1 38
16 Manatee 523 3089 1274 1815 0 0 0 41
16 Manatee 525 2453 617 1836 0 0 1 34
16 Manatee 527 1296 288 1008 0 0 0 11
26 Monroe 1 887 461 426 0 0 0 11
26 Monroe 10 1159 775 384 0 0 1 25
26 Monroe 11 1209 722 487 0 0 1 25
26 Monroe 12 1084 743 341 0 0 0 23
26 Monroe 13 1644 852 792 0 0 0 32
26 Monroe 14 1212 528 684 0 0 1 22
26 Monroe 15 1111 535 576 0 0 0 14
26 Monroe 16 1106 381 725 0 0 0 7
26 Monroe 17 1491 535 956 0 0 0 24
26 Monroe 18 1234 475 759 0 0 0 16
26 Monroe 19 912 415 497 0 0 0 11
26 Monroe 2 1139 669 470 0 0 0 24
26 Monroe 20 636 272 364 0 0 0 14
26 Monroe 21 1345 495 850 0 0 1 28
26 Monroe 22 828 267 561 0 0 0 22
26 Monroe 23 703 239 464 0 0 0 13
26 Monroe 24 538 141 397 0 0 0 5
26 Monroe 25 873 321 552 0 0 0 11
26 Monroe 28 1121 345 776 0 0 0 23
26 Monroe 29 1110 405 705 0 0 0 22
26 Monroe 3 995 623 372 0 0 0 18
26 Monroe 30 1453 496 957 0 0 0 15
26 Monroe 31 970 392 578 0 0 0 17
26 Monroe 32 1039 400 639 0 0 0 17
26 Monroe 35 1607 619 988 0 0 0 26
26 Monroe 36 927 440 487 0 0 1 13
26 Monroe 37 929 375 554 0 0 0 15
26 Monroe 38 1382 556 826 0 0 0 22
26 Monroe 4 720 603 117 0 0 0 21
26 Monroe 41 985 219 766 0 0 0 14
26 Monroe 5 1797 1118 679 0 0 0 26
26 Monroe 8 1046 751 295 0 0 0 12
26 Monroe 9 786 503 283 0 0 0 15
11 Marion 3510 852 208 644 0 0 0 12
11 Marion 3520 1210 313 896 0 1 1 19
11 Marion 3530 2677 759 1918 0 0 0 61
11 Marion 3540 1652 514 1138 0 0 0 49
11 Marion 3550 1720 512 1207 0 1 0 35
11 Marion 3551 1494 483 1011 0 0 0 29
11 Marion 3552 1438 431 1006 0 1 0 32
11 Marion 3553 1794 514 1279 0 1 0 42
11 Marion 3560 770 247 522 0 1 0 12
11 Marion 3570 1467 393 1073 0 1 0 24
11 Marion 3580 2160 675 1482 0 3 0 26
11 Marion 3590 1409 446 962 0 1 0 30
11 Marion 3600 1000 305 694 0 1 1 20
11 Marion 3610 464 154 309 0 1 0 7
11 Marion 3620 1496 529 966 0 1 0 22
11 Marion 3621 1313 373 940 0 0 1 32
11 Marion 3622 1486 440 1046 0 0 0 22
11 Marion 3630 1241 379 861 0 1 0 32
11 Marion 3640 1044 282 762 0 0 0 35
11 Marion 3650 1057 286 768 0 3 0 22
11 Marion 3660 1164 438 726 0 0 0 17
11 Marion 3670 2907 1689 1213 0 5 0 53
11 Marion 3680 876 458 413 0 5 0 16
11 Marion 3690 2167 973 1194 0 0 0 53
11 Marion 3700 1386 858 524 0 4 0 37
11 Marion 3710 1978 814 1157 0 7 1 41
11 Marion 3720 670 207 463 0 0 0 7
11 Marion 3721 67 39 28 0 0 0 3
11 Marion 3730 1280 427 851 0 2 0 21
11 Marion 3740 1168 340 828 0 0 1 26
11 Marion 3750 1525 431 1093 0 1 0 27
11 Marion 3770 1128 325 800 0 3 1 22
11 Marion 3790 480 114 365 0 1 0 5
11 Marion 3800 1127 432 695 0 0 0 23
11 Marion 3820 980 314 666 0 0 0 20
11 Marion 3830 747 267 478 0 2 0 15
11 Marion 40 1684 604 1078 0 2 0 32
11 Marion 4530 770 282 488 0 0 0 25
11 Marion 4540 514 148 366 0 0 0 13
11 Marion 4550 995 654 341 0 0 0 18
11 Marion 4560 1328 889 437 0 2 0 40
11 Marion 4570 1440 521 919 0 0 0 31
11 Marion 4580 1655 1096 557 0 2 2 51
11 Marion 4590 1677 1120 556 0 1 0 33
11 Marion 4610 1818 702 1114 0 2 0 40
11 Marion 4620 2117 796 1319 0 2 0 43
11 Marion 4630 697 274 423 0 0 0 22
11 Marion 4640 1980 945 1032 0 3 0 35
11 Marion 4660 1633 627 1005 0 1 0 54
11 Marion 4670 2168 986 1180 0 2 0 56
11 Marion 4680 1148 402 744 0 2 0 26
11 Marion 4740 704 237 467 0 0 0 18
11 Marion 4750 1405 546 858 0 1 0 38
2 Marion 2551 674 219 455 0 0 0 20
2 Marion 2600 2431 884 1547 0 0 1 68
2 Marion 2610 1260 438 822 0 0 0 35
2 Marion 2620 249 115 134 0 0 0 4
2 Marion 2630 318 269 49 0 0 0 9
2 Marion 4500 1349 458 891 0 0 0 37
2 Marion 4510 2002 654 1348 0 0 0 61
2 Marion 4520 1735 520 1215 0 0 0 42
2 Marion 4521 97 13 84 0 0 0 1
2 Marion 4600 782 276 506 0 0 0 32
2 Marion 4650 1388 516 872 0 0 0 32
2 Marion 4651 3687 1341 2346 0 0 0 78
2 Marion 4652 799 290 509 0 0 0 21
2 Marion 4653 540 217 323 0 0 0 14
2 Marion 4654 2528 898 1630 0 0 0 54
2 Marion 4690 1597 565 1032 0 0 0 34
2 Marion 4700 433 119 314 0 0 0 5
2 Marion 4710 1950 612 1338 0 0 0 36
2 Marion 4720 585 256 329 0 0 0 14
2 Marion 4730 645 228 417 0 0 0 15
2 Marion 50 846 295 551 0 0 0 22
3 Marion 1 647 235 412 0 0 1 17
3 Marion 10 777 649 128 0 0 0 21
3 Marion 11 497 347 150 0 0 1 13
3 Marion 12 1322 512 810 0 0 0 33
3 Marion 13 272 105 167 0 0 1 6
3 Marion 14 2355 703 1652 0 0 0 57
3 Marion 15 1459 485 974 0 0 1 37
3 Marion 1500 345 76 269 0 0 0 9
3 Marion 1510 589 142 447 0 0 0 14
3 Marion 1520 986 242 744 0 0 0 23
3 Marion 1530 1212 268 944 0 0 0 11
3 Marion 1540 1143 241 902 0 0 1 29
3 Marion 1550 1881 520 1361 0 0 1 29
3 Marion 1560 1049 270 779 0 0 0 31
3 Marion 1570 1554 422 1132 0 0 1 23
3 Marion 1580 1014 331 683 0 0 0 27
3 Marion 1590 1302 392 910 0 0 0 27
3 Marion 16 1409 415 994 0 0 1 35
3 Marion 1600 1532 472 1060 0 0 0 25
3 Marion 1610 1863 603 1260 0 0 0 22
3 Marion 17 1046 336 710 0 0 0 21
3 Marion 18 2074 941 1133 0 0 0 41
3 Marion 19 948 464 484 0 0 0 26
3 Marion 2 429 413 16 0 0 0 12
3 Marion 2500 972 312 660 0 0 0 14
3 Marion 2510 425 192 233 0 0 0 5
3 Marion 2520 1214 536 678 0 0 0 16
3 Marion 2530 1051 600 451 0 0 0 13
3 Marion 2540 734 313 421 0 0 0 12
3 Marion 2550 1106 354 752 0 0 0 19
3 Marion 2560 651 278 373 0 0 0 15
3 Marion 2570 1585 811 774 0 0 0 21
3 Marion 2580 994 392 602 0 0 0 23
3 Marion 2590 543 318 225 0 0 0 24
3 Marion 2621 10 9 1 0 0 0 0
3 Marion 3 1507 579 928 0 0 0 36
3 Marion 3760 1170 374 796 0 0 0 27
3 Marion 3780 2481 645 1836 0 0 0 38
3 Marion 3810 1254 452 802 0 0 0 24
3 Marion 3840 1500 422 1078 0 0 0 38
3 Marion 4 2317 996 1321 0 0 1 59
3 Marion 4760 523 221 302 0 0 0 17
3 Marion 4770 957 261 696 0 0 0 13
3 Marion 4771 341 95 246 0 0 0 6
3 Marion 5 1389 413 976 0 0 0 30
3 Marion 6 1596 602 994 0 0 1 33
3 Marion 60 269 90 179 0 0 0 3
3 Marion 7 1492 630 862 0 0 2 32
3 Marion 70 182 114 68 0 0 0 8
3 Marion 8 909 534 375 0 0 0 20
3 Marion 9 1061 944 117 0 0 0 33
18 Martin 1 2150 790 1360 0 0 0 18
18 Martin 10 1403 422 981 0 0 0 11
