COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Maricopa "0520 PURPLE SAGE" 0 1762 1368 0 0 0 43 0 0
Maricopa "0521 PYRAMID PEAK" 0 3025 4295 0 0 0 83 0 0
Maricopa "0522 QUAIL RUN" 0 2266 2123 0 0 0 62 0 0
Maricopa "0523 QUEEN CREEK" 0 1150 2888 0 0 0 43 0 0
Maricopa "0524 RAINBOW VALLEY" 0 522 942 0 0 0 23 0 0
Maricopa "0525 RANCHO" 0 2262 919 0 0 0 62 0 0
Maricopa "0526 RANCHO MIRAGE" 0 2015 1623 0 0 0 64 0 0
Maricopa "0527 RANCHO PALOMA" 0 1067 1634 0 0 0 19 0 0
Maricopa "0528 READE" 0 799 321 0 0 0 14 0 0
Maricopa "0529 RED MOUNTAIN" 0 1375 1777 0 0 0 46 0 0
Maricopa "0530 REDDEN" 0 971 521 0 0 0 35 0 0
Maricopa "0531 REDWING" 0 1538 1156 0 0 0 43 0 0
Maricopa "0532 REED PARK" 0 622 395 0 0 0 22 0 0
Maricopa "0533 REEMS" 0 2489 3281 0 0 0 99 0 0
Maricopa "0534 RHODES" 0 722 571 0 0 0 26 0 0
Maricopa "0535 RIATA" 0 842 970 0 0 0 40 0 0
Maricopa "0536 RIMROCK" 0 925 1221 0 0 0 23 0 0
Maricopa "0537 RIO MONTANA" 0 1031 1194 0 0 0 12 0 0
Maricopa "0538 RIO PASEO" 0 1413 1346 0 0 0 43 0 0
Maricopa "0539 RIO SALADO" 0 2230 648 0 0 0 79 0 0
Maricopa "0540 RIO VERDE" 0 1466 3165 0 0 0 33 0 0
Maricopa "0541 RITTENHOUSE" 0 2625 5284 0 0 0 115 0 0
Maricopa "0542 RIVERSIDE" 0 1888 466 0 0 0 44 0 0
Maricopa "0543 RIVERVIEW" 0 1614 929 0 0 0 84 0 0
Maricopa "0544 RIVIERA" 0 647 734 0 0 0 25 0 0
Maricopa "0545 ROADRUNNER" 0 694 181 0 0 0 11 0 0
Maricopa "0546 ROCKLEDGE" 0 1936 1530 0 0 0 39 0 0
Maricopa "0547 ROCKWOOD" 0 591 468 0 0 0 26 0 0
Maricopa "0548 ROESER" 0 2378 589 0 0 0 54 0 0
Maricopa "0549 ROLLING HILLS" 0 1841 783 0 0 0 62 0 0
Maricopa "0550 ROMA" 0 2467 943 0 0 0 42 0 0
Maricopa "0551 ROSE" 0 1933 1770 0 0 0 78 0 0
Maricopa "0552 ROSE GARDEN" 0 971 887 0 0 0 34 0 0
Maricopa "0553 ROTARY PARK" 0 1919 1079 0 0 0 43 0 0
Maricopa "0554 ROVEY" 0 1505 810 0 0 0 28 0 0
Maricopa "0555 ROYAL OAK" 0 1089 1205 0 0 0 16 0 0
Maricopa "0556 RUBY" 0 2777 1048 0 0 0 54 0 0
Maricopa "0557 SADDLE RIDGE" 0 1211 1982 0 0 0 16 0 0
Maricopa "0558 SAGEBRUSH" 0 2150 3069 0 0 0 81 0 0
Maricopa "0559 SAGUARO" 0 1264 2041 0 0 0 17 0 0
Maricopa "0560 SAHUARO RANCH" 0 818 744 0 0 0 34 0 0
Maricopa "0561 SALOME" 0 87 268 0 0 0 9 0 0
Maricopa "0562 SALT RIVER" 0 1343 952 0 0 0 35 0 0
Maricopa "0563 SAN ANGELO" 0 900 1169 0 0 0 33 0 0
Maricopa "0564 SAN LUCY" 0 35 2 0 0 0 0 0 0
Maricopa "0565 SAN MARCOS" 0 1271 717 0 0 0 42 0 0
Maricopa "0566 SAN MICHELLE" 0 1877 2333 0 0 0 79 0 0
Maricopa "0567 SAN MIGUEL" 0 613 353 0 0 0 15 0 0
Maricopa "0568 SAN MONTEGO" 0 120 116 0 0 0 4 0 0
Maricopa "0569 SAN PEDRO" 0 825 646 0 0 0 31 0 0
Maricopa "0570 SAN SIMON" 0 650 575 0 0 0 10 0 0
Maricopa "0571 SAN VICTOR" 0 1083 989 0 0 0 28 0 0
Maricopa "0572 SANDIA" 0 1536 930 0 0 0 37 0 0
Maricopa "0573 SANDPIPER" 0 1019 1250 0 0 0 24 0 0
Maricopa "0574 SANTA FE" 0 902 786 0 0 0 20 0 0
Maricopa "0575 SANTA MARIA" 0 860 281 0 0 0 24 0 0
Maricopa "0576 SANTAN" 0 548 1452 0 0 0 29 0 0
Maricopa "0577 SANTO" 0 1218 1289 0 0 0 26 0 0
Maricopa "0578 SARATOGA" 0 865 1010 0 0 0 11 0 0
Maricopa "0579 SARIVAL" 0 1000 1472 0 0 0 27 0 0
Maricopa "0580 SCOTTSDALE" 0 2209 1987 0 0 0 43 0 0
Maricopa "0581 SCUDDER" 0 2032 1107 0 0 0 46 0 0
Maricopa "0582 SENNIA VISTA" 0 1933 648 0 0 0 36 0 0
Maricopa "0583 SENTINEL" 0 15 27 0 0 0 0 0 0
Maricopa "0584 SENTRY" 0 1475 1365 0 0 0 37 0 0
Maricopa "0585 SEVILLA" 0 2196 898 0 0 0 43 0 0
Maricopa "0586 SEVILLE" 0 2118 3140 0 0 0 68 0 0
Maricopa "0587 SHADOW ROCK" 0 1244 997 0 0 0 22 0 0
Maricopa "0588 SHADY GLEN" 0 793 810 0 0 0 36 0 0
Maricopa "0589 SHALIMAR" 0 1270 688 0 0 0 36 0 0
Maricopa "0590 SHASTA" 0 1094 1602 0 0 0 15 0 0
Maricopa "0591 SHAW BUTTE" 0 1225 949 0 0 0 50 0 0
Maricopa "0592 SHEA" 0 830 692 0 0 0 20 0 0
Maricopa "0593 SHEENA" 0 1427 1172 0 0 0 20 0 0
Maricopa "0594 SIERRA HILLS" 0 1419 1710 0 0 0 19 0 0
Maricopa "0595 SIERRA MADRE" 0 1324 1402 0 0 0 62 0 0
Maricopa "0596 SIERRA PASS" 0 2135 1893 0 0 0 45 0 0
Maricopa "0597 SIERRA VERDE" 0 784 896 0 0 0 20 0 0
Maricopa "0598 SIERRA VISTA" 0 1641 344 0 0 0 35 0 0
Maricopa "0599 SIESTA" 0 538 660 0 0 0 23 0 0
Maricopa "0600 SILVER SPUR" 0 1946 2129 0 0 0 30 0 0
Maricopa "0601 SILVERADO" 0 2412 789 0 0 0 62 0 0
Maricopa "0602 SIMIS" 0 1680 820 0 0 0 35 0 0
Maricopa "0603 SKY HAWK" 0 446 795 0 0 0 6 0 0
Maricopa "0604 SKY VIEW" 0 759 915 0 0 0 16 0 0
Maricopa "0605 SMP 1" 0 1 1 0 0 0 0 0 0
Maricopa "0606 SMP 2" 0 3 2 0 0 0 0 0 0
Maricopa "0607 SMP 3" 0 11 12 0 0 0 0 0 0
Maricopa "0608 SOLANO" 0 2074 706 0 0 0 54 0 0
Maricopa "0609 SOLCITO" 0 757 459 0 0 0 14 0 0
Maricopa "0610 SOLEDAD" 0 1551 820 0 0 0 65 0 0
Maricopa "0611 SONOQUI" 0 1301 3400 0 0 0 63 0 0
Maricopa "0612 SOSSAMAN" 0 2207 4409 0 0 0 84 0 0
Maricopa "0613 SOUTH MTN HIGH" 0 1342 302 0 0 0 31 0 0
Maricopa "0614 SOUTH MTN PARK" 0 159 86 0 0 0 4 0 0
Maricopa "0620 SOUTHERN" 0 1875 346 0 0 0 38 0 0
Maricopa "0621 SPANISH GARDEN" 0 774 1142 0 0 0 15 0 0
Maricopa "0622 SPRINGS" 0 800 589 0 0 0 24 0 0
Maricopa "0623 SPRUCE" 0 443 228 0 0 0 16 0 0
Maricopa "0624 SPUR" 0 2093 2275 0 0 0 78 0 0
Maricopa "0625 SPUR CROSS" 0 26 65 0 0 0 2 0 0
Maricopa "0626 ST CHRISTOPHER" 0 487 641 0 0 0 3 0 0
Maricopa "0627 ST FRANCIS" 0 993 496 0 0 0 34 0 0
Maricopa "0628 ST MORITZ" 0 850 942 0 0 0 29 0 0
Maricopa "0629 STARDUST" 0 478 714 0 0 0 6 0 0
Maricopa "0630 STARLIGHT" 0 898 305 0 0 0 16 0 0
Maricopa "0631 STELLA" 0 1046 471 0 0 0 23 0 0
Maricopa "0632 STELLAR" 0 2215 1591 0 0 0 63 0 0
Maricopa "0633 STONEGATE" 0 770 937 0 0 0 13 0 0
Maricopa "0634 STRADA" 0 39 27 0 0 0 1 0 0
Maricopa "0635 STUMP" 0 3566 1113 0 0 0 65 0 0
Maricopa "0636 SUMMERSTAR" 0 522 673 0 0 0 4 0 0
Maricopa "0637 SUN AIRE" 0 1571 1760 0 0 0 40 0 0
Maricopa "0638 SUN CITY" 0 998 1433 0 0 0 15 0 0
Maricopa "0639 SUN DEVIL" 0 817 309 0 0 0 24 0 0
Maricopa "0640 SUN GROVES" 0 1472 1495 0 0 0 29 0 0
Maricopa "0641 SUN LAKES COUNTRY CLUB" 0 861 1201 0 0 0 10 0 0
Maricopa "0642 SUN TRAILS" 0 1519 2065 0 0 0 95 0 0
Maricopa "0643 SUNBURST" 0 761 789 0 0 0 38 0 0
Maricopa "0644 SUNCLIFF" 0 1689 1619 0 0 0 53 0 0
Maricopa "0645 SUNDANCE" 0 732 734 0 0 0 28 0 0
Maricopa "0646 SUNDANCE WEST" 0 1768 1817 0 0 0 56 0 0
Maricopa "0647 SUNDOWN" 0 1073 1053 0 0 0 17 0 0
Maricopa "0648 SUNFLOWER" 0 0 7 0 0 0 0 0 0
Maricopa "0649 SUNLAND" 0 1325 303 0 0 0 34 0 0
Maricopa "0650 SUNLAND VILLAGE" 0 1975 2864 0 0 0 76 0 0
Maricopa "0651 SUNNY HIGH" 0 2399 1451 0 0 0 39 0 0
Maricopa "0652 SUNNYSIDE" 0 477 523 0 0 0 8 0 0
Maricopa "0653 SUNNYSLOPE" 0 882 438 0 0 0 26 0 0
Maricopa "0654 SUNNYVALE" 0 1544 2505 0 0 0 66 0 0
Maricopa "0655 SUNRISE" 0 1394 1474 0 0 0 68 0 0
Maricopa "0656 SUNUP" 0 909 822 0 0 0 20 0 0
Maricopa "0657 MCKELLIPS PARK" 0 747 394 0 0 0 16 0 0
Maricopa "0658 SURPRISE" 0 871 445 0 0 0 19 0 0
Maricopa "0659 SURPRISE FARMS" 0 2104 3201 0 0 0 70 0 0
Maricopa "0660 SUTTON" 0 859 710 0 0 0 19 0 0
Maricopa "0661 SWEETWATER" 0 1089 1134 0 0 0 29 0 0
Maricopa "0662 TABLE MESA" 0 6 31 0 0 0 0 0 0
Maricopa "0663 TARO" 0 1179 1320 0 0 0 53 0 0
Maricopa "0664 TARTESSO" 0 1116 1814 0 0 0 56 0 0
Maricopa "0665 TATUM" 0 3717 3516 0 0 0 66 0 0
Maricopa "0666 TERRAVITA" 0 1648 2624 0 0 0 18 0 0
Maricopa "0667 THOMAS" 0 422 219 0 0 0 13 0 0
Maricopa "0668 TIERRA ESTE" 0 690 1022 0 0 0 42 0 0
Maricopa "0669 TIERRA MADRE" 0 1175 1758 0 0 0 49 0 0
Maricopa "0670 TOLLESON" 0 1537 448 0 0 0 26 0 0
Maricopa "0671 TONOPAH" 0 312 679 0 0 0 15 0 0
Maricopa "0672 TONTO" 0 1520 1974 0 0 0 74 0 0
Maricopa "0673 TORTILLA FLAT" 0 1 6 0 0 0 0 0 0
Maricopa "0674 TOWNE MEADOWS" 0 1107 1351 0 0 0 28 0 0
Maricopa "0675 TOWNLEY" 0 539 213 0 0 0 10 0 0
Maricopa "0676 TRADITIONS" 0 914 1467 0 0 0 13 0 0
Maricopa "0677 TRAMONTO" 0 2353 3014 0 0 0 70 0 0
Maricopa "0678 TREVOR BROWNE" 0 899 248 0 0 0 16 0 0
Maricopa "0679 TRILOGY" 0 3266 4441 0 0 0 109 0 0
Maricopa "0680 TUCKEY" 0 613 221 0 0 0 18 0 0
Maricopa "0681 TULANE" 0 1781 775 0 0 0 39 0 0
Maricopa "0682 TUMBLEWEED" 0 1675 417 0 0 0 33 0 0
Maricopa "0683 TURF PARADISE" 0 556 434 0 0 0 20 0 0
Maricopa "0684 TURNEY" 0 2748 671 0 0 0 51 0 0
Maricopa "0685 TUTHILL" 0 4041 6274 0 0 0 136 0 0
Maricopa "0686 TWIN BUTTES" 0 1578 519 0 0 0 61 0 0
Maricopa "0687 VALENCIA" 0 201 157 0 0 0 11 0 0
Maricopa "0688 VALENCIA GROVES" 0 1008 1449 0 0 0 47 0 0
Maricopa "0689 VAN NESS" 0 957 520 0 0 0 35 0 0
Maricopa "0690 VARNEY PARK" 0 1527 1456 0 0 0 60 0 0
Maricopa "0691 VELERO" 0 695 539 0 0 0 17 0 0
Maricopa "0692 VERANO" 0 1450 1051 0 0 0 44 0 0
Maricopa "0693 VERMONT" 0 1269 790 0 0 0 34 0 0
Maricopa "0694 VICTORY" 0 1210 565 0 0 0 52 0 0
Maricopa "0695 VILLA DE PAZ" 0 1087 644 0 0 0 34 0 0
Maricopa "0696 VILLA RITA" 0 1005 875 0 0 0 22 0 0
Maricopa "0697 VINEYARD" 0 2003 809 0 0 0 58 0 0
Maricopa "0698 VIRGINIA" 0 1380 808 0 0 0 41 0 0
Maricopa "0699 VISTA" 0 1346 1224 0 0 0 37 0 0
Maricopa "0700 VISTA VERDE" 0 98 238 0 0 0 6 0 0
Maricopa "0701 VISTANCIA" 0 2512 3304 0 0 0 37 0 0
Maricopa "0702 VOGEL" 0 1632 1467 0 0 0 72 0 0
Maricopa "0703 WACKER PARK" 0 914 1330 0 0 0 35 0 0
Maricopa "0704 WADDELL" 0 2554 5145 0 0 0 115 0 0
Maricopa "0705 WAGGONER" 0 1904 1234 0 0 0 38 0 0
Maricopa "0706 WAHALLA" 0 1352 1513 0 0 0 41 0 0
Maricopa "0707 WARNER" 0 2171 983 0 0 0 38 0 0
Maricopa "0708 WATER WORKS" 0 1567 1083 0 0 0 51 0 0
Maricopa "0709 WATSON" 0 226 553 0 0 0 10 0 0
Maricopa "0710 WELDON" 0 740 276 0 0 0 23 0 0
Maricopa "0711 WENDY" 0 800 591 0 0 0 18 0 0
Maricopa "0712 WEST PLAZA" 0 1350 566 0 0 0 32 0 0
Maricopa "0713 WEST POINT" 0 2400 2918 0 0 0 84 0 0
Maricopa "0714 WEST WING" 0 2795 4596 0 0 0 81 0 0
Maricopa "0715 WESTAR" 0 1156 1625 0 0 0 48 0 0
Maricopa "0716 WESTBROOK" 0 1181 1923 0 0 0 37 0 0
Maricopa "0717 WESTERN STAR" 0 1709 917 0 0 0 52 0 0
Maricopa "0718 WESTGREEN PARK" 0 1167 1096 0 0 0 41 0 0
Maricopa "0719 WESTRIDGE" 0 1247 400 0 0 0 31 0 0
Maricopa "0720 WESTWARD HO" 0 2784 539 0 0 0 61 0 0
Maricopa "0721 WESTWOOD" 0 916 1103 0 0 0 45 0 0
Maricopa "0722 WESTWORLD" 0 2724 2811 0 0 0 44 0 0
Maricopa "0723 WHITE TANK" 0 249 396 0 0 0 13 0 0
Maricopa "0724 WHITEWING" 0 1626 2062 0 0 0 53 0 0
Maricopa "0725 WHITTIER" 0 1121 153 0 0 0 23 0 0
Maricopa "0726 WHITTON" 0 181 137 0 0 0 8 0 0
Maricopa "0727 WHYMAN" 0 1800 1716 0 0 0 56 0 0
Maricopa "0728 WICKENBURG" 0 1028 2731 0 0 0 44 0 0
Maricopa "0729 WIER" 0 777 858 0 0 0 27 0 0
Maricopa "0730 WIGWAM" 0 3409 3612 0 0 0 76 0 0
Maricopa "0731 WIGWAM CREEK" 0 1269 1309 0 0 0 35 0 0
Maricopa "0732 WIKIEUP" 0 629 717 0 0 0 20 0 0
Maricopa "0733 WILDER" 0 1723 1150 0 0 0 33 0 0
Maricopa "0734 WILDFLOWER" 0 1680 1194 0 0 0 52 0 0
Maricopa "0735 WILLIAMS FIELD" 0 954 1427 0 0 0 38 0 0
Maricopa "0736 WILLOW" 0 936 811 0 0 0 25 0 0
Maricopa "0737 WILLOW CANYON" 0 1369 1889 0 0 0 42 0 0
Maricopa "0738 WILSHIRE" 0 2529 537 0 0 0 42 0 0
Maricopa "0739 WINDMERE" 0 3308 2154 0 0 0 79 0 0
Maricopa "0740 WITTMANN" 0 546 1655 0 0 0 18 0 0
Maricopa "0741 WOLF RUN" 0 1175 2195 0 0 0 11 0 0
Maricopa "0742 WOOD" 0 1051 983 0 0 0 37 0 0
Maricopa "0743 WOODGLEN" 0 1787 1073 0 0 0 83 0 0
Maricopa "0744 XAVIER" 0 1833 545 0 0 0 51 0 0
Maricopa "0745 YOUNGTOWN" 0 1114 1134 0 0 0 37 0 0
Maricopa "0746 YUCCA" 0 1165 760 0 0 0 30 0 0
Maricopa "0747 YUMA" 0 998 652 0 0 0 30 0 0
Maricopa "0748 ZUNI HILLS" 0 1604 3373 0 0 0 51 0 0
Mohave 201-Wikieup 0 18 90 0 0 0 2 0 0
Mohave "202-White Hills" 0 42 89 0 0 0 4 0 0
Mohave 203-Yucca 0 102 273 0 0 0 6 0 0
Mohave 204-Chloride 0 78 288 0 0 0 2 0 0
Mohave "205-North Canyon" 0 44 525 0 0 0 7 0 0
Mohave 206-Oatman 0 17 51 0 0 0 0 0 0
Mohave "207-Desert Hills" 0 355 1018 0 0 0 13 0 0
Mohave 208-Meadview 0 175 390 0 0 0 5 0 0
Mohave "209-Dolan Springs" 0 184 386 0 0 0 9 0 0
Mohave "210-Golden Valley" 0 1074 2953 0 0 0 39 0 0
Mohave "211-Bullhead City" 0 4708 9885 0 0 0 183 0 0
Mohave "212-Mohave Valley" 0 2356 5883 0 0 0 81 0 0
Mohave 213-Hackberry 0 283 858 0 0 0 16 0 0
Mohave 214-Truxton 0 12 84 0 0 0 0 0 0
Mohave "215-Kingman Central" 0 1098 2274 0 0 0 62 0 0
Mohave "216-Kingman North" 0 1197 2888 0 0 0 67 0 0
Mohave "217-Kingman South" 0 1608 4023 0 0 0 63 0 0
Mohave "218-Kingman East" 0 1644 4660 0 0 0 102 0 0
Mohave "219-Lake Havasu North" 0 1577 5434 0 0 0 59 0 0
Mohave "220-Lake Havasu South" 0 4632 13835 0 0 0 183 0 0
Mohave 221-Littlefield 0 270 477 0 0 0 11 0 0
Mohave "222-Golden Shores" 0 192 519 0 0 0 9 0 0
Mohave 223-Moccasin 0 19 21 0 0 0 0 0 0
Mohave "224-Peach Springs" 0 98 10 0 0 0 2 0 0
Navajo "01 RED BUTTE" 0 4822 635 0 0 0 88 0 0
Navajo "02 PAINTED DESERT" 0 448 111 0 0 0 5 0 0
Navajo "03 HUBBELL" 0 51 93 0 0 0 3 0 0
Navajo "04 BLACK BUTTES" 0 3619 1198 0 0 0 95 0 0
Navajo "05 CEDAR VALLEY" 0 595 99 0 0 0 7 0 0
Navajo "06 STONE BUTTE" 0 191 25 0 0 0 3 0 0
Navajo "07 PIONEER" 0 682 3810 0 0 0 72 0 0
Navajo "08 ANTELOPE" 0 727 1136 0 0 0 36 0 0
Navajo "09 JUNIPER" 0 285 760 0 0 0 13 0 0
Navajo "10 BISON" 0 124 514 0 0 0 7 0 0
Navajo "11 MOGOLLON" 0 551 1639 0 0 0 14 0 0
Navajo "12 WOODLAND" 0 226 607 0 0 0 12 0 0
Navajo "13 SITGREAVES" 0 1751 4751 0 0 0 76 0 0
Navajo "14 SUNRISE" 0 2795 3409 0 0 0 78 0 0
Pima 001 0 582 423 0 0 0 13 0 0
Pima 002 0 75 65 0 0 0 1 0 0
Pima 003 0 100 0 0 0 0 0 0 0
Pima 004 0 530 42 0 0 0 5 0 0
Pima 005 0 945 1681 0 0 0 47 0 0
Pima 006 0 1226 1484 0 0 0 57 0 0
Pima 007 0 52 41 0 0 0 1 0 0
Pima 008 0 224 146 0 0 0 7 0 0
Pima 009 0 1411 767 0 0 0 31 0 0
Pima 010 0 975 756 0 0 0 14 0 0
Pima 011 0 734 1468 0 0 0 40 0 0
Pima 012 0 2273 1827 0 0 0 40 0 0
Pima 013 0 1297 914 0 0 0 40 0 0
Pima 014 0 1573 1349 0 0 0 43 0 0
Pima 015 0 520 510 0 0 0 19 0 0
Pima 016 0 1964 737 0 0 0 29 0 0
Pima 017 0 1249 240 0 0 0 12 0 0
Pima 018 0 1458 223 0 0 0 27 0 0
Pima 019 0 183 213 0 0 0 8 0 0
Pima 020 0 1670 361 0 0 0 25 0 0
Pima 021 0 1540 973 0 0 0 28 0 0
Pima 022 0 1802 672 0 0 0 22 0 0
Pima 023 0 1768 601 0 0 0 22 0 0
Pima 024 0 714 785 0 0 0 28 0 0
Pima 025 0 1351 231 0 0 0 23 0 0
Pima 026 0 1442 298 0 0 0 27 0 0
Pima 027 0 0 0 0 0 0 0 0 0
Pima 028 0 814 163 0 0 0 13 0 0
Pima 029 0 1444 1207 0 0 0 57 0 0
Pima 030 0 1722 868 0 0 0 38 0 0
Pima 031 0 753 555 0 0 0 17 0 0
Pima 032 0 1957 1290 0 0 0 62 0 0
Pima 033 0 1334 523 0 0 0 23 0 0
Pima 034 0 610 362 0 0 0 16 0 0
Pima 035 0 283 198 0 0 0 6 0 0
Pima 036 0 1769 814 0 0 0 48 0 0
Pima 037 0 677 111 0 0 0 14 0 0
Pima 038 0 1204 504 0 0 0 34 0 0
Pima 039 0 1395 1443 0 0 0 44 0 0
Pima 040 0 1182 971 0 0 0 43 0 0
Pima 041 0 3006 1348 0 0 0 69 0 0
Pima 042 0 2464 391 0 0 0 43 0 0
Pima 043 0 676 173 0 0 0 19 0 0
Pima 044 0 1470 207 0 0 0 20 0 0
Pima 045 0 1320 130 0 0 0 16 0 0
Pima 046 0 354 426 0 0 0 13 0 0
Pima 047 0 1463 295 0 0 0 31 0 0
Pima 048 0 1092 414 0 0 0 37 0 0
Pima 049 0 524 526 0 0 0 18 0 0
Pima 050 0 1191 215 0 0 0 16 0 0
Pima 051 0 899 192 0 0 0 19 0 0
Pima 052 0 1029 215 0 0 0 18 0 0
Pima 053 0 2571 646 0 0 0 44 0 0
Pima 054 0 2534 1078 0 0 0 74 0 0
Pima 055 0 738 278 0 0 0 23 0 0
Pima 056 0 1519 568 0 0 0 13 0 0
Pima 057 0 2112 545 0 0 0 43 0 0
Pima 058 0 1855 410 0 0 0 48 0 0
Pima 059 0 970 298 0 0 0 20 0 0
Pima 060 0 549 472 0 0 0 13 0 0
Pima 061 0 1112 587 0 0 0 18 0 0
Pima 062 0 1291 259 0 0 0 25 0 0
Pima 063 0 1010 183 0 0 0 11 0 0
Pima 064 0 1162 202 0 0 0 28 0 0
Pima 065 0 10 10 0 0 0 0 0 0
Pima 066 0 1340 259 0 0 0 26 0 0
Pima 067 0 1558 478 0 0 0 30 0 0
Pima 068 0 1587 415 0 0 0 28 0 0
Pima 069 0 2225 1300 0 0 0 50 0 0
Pima 070 0 733 770 0 0 0 16 0 0
Pima 071 0 75 7 0 0 0 0 0 0
Pima 072 0 2085 617 0 0 0 59 0 0
Pima 073 0 2035 299 0 0 0 25 0 0
Pima 074 0 1049 823 0 0 0 12 0 0
Pima 075 0 1911 418 0 0 0 50 0 0
Pima 076 0 150 3 0 0 0 1 0 0
Pima 077 0 1089 1012 0 0 0 23 0 0
Pima 078 0 1298 207 0 0 0 15 0 0
Pima 079 0 1177 1195 0 0 0 40 0 0
Pima 080 0 1496 337 0 0 0 18 0 0
Pima 081 0 408 402 0 0 0 12 0 0
Pima 082 0 1485 263 0 0 0 18 0 0
Pima 083 0 591 871 0 0 0 15 0 0
Pima 084 0 2270 2435 0 0 0 33 0 0
Pima 085 0 817 374 0 0 0 18 0 0
Pima 086 0 2076 568 0 0 0 24 0 0
Pima 087 0 365 112 0 0 0 8 0 0
Pima 088 0 1625 814 0 0 0 19 0 0
Pima 089 0 1815 629 0 0 0 31 0 0
Pima 090 0 589 542 0 0 0 30 0 0
Pima 091 0 1694 483 0 0 0 37 0 0
Pima 092 0 1698 924 0 0 0 38 0 0
Pima 093 0 1354 389 0 0 0 30 0 0
Pima 094 0 1585 377 0 0 0 29 0 0
Pima 095 0 531 507 0 0 0 27 0 0
Pima 096 0 1525 394 0 0 0 27 0 0
Pima 097 0 1132 295 0 0 0 21 0 0
Pima 098 0 1524 478 0 0 0 37 0 0
Pima 099 0 1430 467 0 0 0 18 0 0
Pima 100 0 1463 554 0 0 0 39 0 0
Pima 101 0 728 567 0 0 0 14 0 0
Pima 102 0 1139 503 0 0 0 19 0 0
Pima 103 0 768 202 0 0 0 7 0 0
Pima 104 0 1737 1372 0 0 0 44 0 0
Pima 105 0 803 364 0 0 0 26 0 0
Pima 106 0 733 432 0 0 0 14 0 0
Pima 107 0 1779 702 0 0 0 27 0 0
Pima 108 0 2310 893 0 0 0 65 0 0
Pima 109 0 1917 2102 0 0 0 57 0 0
Pima 110 0 705 69 0 0 0 13 0 0
Pima 111 0 1138 495 0 0 0 25 0 0
Pima 112 0 1554 908 0 0 0 21 0 0
Pima 113 0 1352 692 0 0 0 37 0 0
Pima 114 0 319 305 0 0 0 30 0 0
Pima 115 0 1896 1777 0 0 0 58 0 0
Pima 116 0 1952 1202 0 0 0 44 0 0
Pima 117 0 1284 622 0 0 0 23 0 0
Pima 118 0 1528 830 0 0 0 35 0 0
Pima 119 0 1081 562 0 0 0 30 0 0
Pima 120 0 1390 746 0 0 0 43 0 0
Pima 121 0 874 549 0 0 0 23 0 0
Pima 122 0 970 603 0 0 0 32 0 0
Pima 123 0 1956 1166 0 0 0 63 0 0
Pima 124 0 631 475 0 0 0 21 0 0
Pima 125 0 1095 636 0 0 0 17 0 0
Pima 126 0 680 619 0 0 0 24 0 0
Pima 127 0 3233 3506 0 0 0 49 0 0
Pima 128 0 1080 684 0 0 0 24 0 0
Pima 129 0 1009 542 0 0 0 29 0 0
Pima 130 0 1527 1041 0 0 0 62 0 0
Pima 131 0 971 691 0 0 0 25 0 0
Pima 132 0 1300 1037 0 0 0 29 0 0
Pima 133 0 1569 1039 0 0 0 47 0 0
Pima 134 0 819 722 0 0 0 28 0 0
Pima 135 0 58 2 0 0 0 3 0 0
Pima 136 0 61 6 0 0 0 0 0 0
Pima 137 0 56 1 0 0 0 0 0 0
Pima 138 0 214 6 0 0 0 1 0 0
Pima 139 0 208 104 0 0 0 5 0 0
Pima 140 0 241 251 0 0 0 8 0 0
Pima 141 0 2101 1627 0 0 0 20 0 0
Pima 142 0 1488 1103 0 0 0 48 0 0
Pima 143 0 693 54 0 0 0 6 0 0
Pima 144 0 1452 488 0 0 0 25 0 0
Pima 145 0 2430 2060 0 0 0 46 0 0
Pima 146 0 1269 832 0 0 0 29 0 0
Pima 147 0 1022 869 0 0 0 29 0 0
Pima 148 0 1061 682 0 0 0 31 0 0
Pima 149 0 1137 613 0 0 0 26 0 0
Pima 150 0 293 169 0 0 0 5 0 0
Pima 151 0 484 213 0 0 0 4 0 0
Pima 152 0 508 122 0 0 0 11 0 0
Pima 153 0 1983 750 0 0 0 49 0 0
Pima 154 0 902 280 0 0 0 30 0 0
Pima 155 0 606 258 0 0 0 9 0 0
Pima 156 0 867 596 0 0 0 27 0 0
Pima 157 0 1571 438 0 0 0 31 0 0
Pima 158 0 1041 514 0 0 0 19 0 0
Pima 159 0 2034 509 0 0 0 35 0 0
Pima 160 0 891 156 0 0 0 7 0 0
Pima 161 0 282 389 0 0 0 4 0 0
Pima 162 0 926 475 0 0 0 17 0 0
Pima 163 0 1174 668 0 0 0 20 0 0
Pima 164 0 1681 347 0 0 0 27 0 0
Pima 165 0 87 169 0 0 0 5 0 0
Pima 166 0 1895 332 0 0 0 41 0 0
Pima 167 0 1204 206 0 0 0 17 0 0
Pima 168 0 351 366 0 0 0 6 0 0
Pima 169 0 1757 1547 0 0 0 28 0 0
Pima 170 0 1421 564 0 0 0 21 0 0
Pima 171 0 1424 879 0 0 0 24 0 0
Pima 172 0 1536 1534 0 0 0 29 0 0
Pima 173 0 1226 1117 0 0 0 30 0 0
Pima 174 0 1684 932 0 0 0 29 0 0
Pima 175 0 1003 1230 0 0 0 47 0 0
