DIST COUNTY AREA TOTAL DEM REP LIB OTH1 OTH2
8 Montgomery 84 0 921 1125 50 0 0
8 Montgomery 85 0 283 1462 43 0 0
8 Montgomery 86 0 314 1875 35 0 0
8 Montgomery 87 0 562 1196 36 0 0
8 Montgomery 88a 0 295 558 15 0 0
8 Montgomery 88b 0 34 63 2 0 0
8 Montgomery 88c 0 0 0 0 0 0
8 Montgomery 88d 0 241 444 13 0 0
8 Montgomery 89 0 491 2400 66 0 0
8 Montgomery 90 0 426 2420 41 0 0
8 Montgomery 91 0 112 890 9 0 0
8 Montgomery 92 0 896 1497 40 0 0
8 Montgomery 93 0 429 1269 39 0 0
8 Montgomery 94 0 246 464 17 0 0
8 Montgomery 95 0 738 1151 35 0 0
8 Montgomery 96a 0 758 1467 46 0 0
8 Montgomery 96b 0 0 0 0 0 0
8 Montgomery 96c 0 40 76 2 0 0
8 Montgomery 97a 0 124 685 16 0 0
8 Montgomery 97b 0 47 315 3 0 0
8 Montgomery 97c 0 7 50 0 0 0
8 Montgomery 97d 0 16 101 2 0 0
8 Montgomery 98 0 348 773 20 0 0
8 Montgomery 99 0 147 914 14 0 0
8 Montgomery 100a 0 663 1234 32 0 0
8 Montgomery 100b 0 35 66 2 0 0
8 "San Jacinto" 1 0 290 1180 19 0 0
8 "San Jacinto" 2 0 298 1320 13 0 0
8 "San Jacinto" 3 0 117 552 14 0 0
8 "San Jacinto" 4 0 25 398 7 0 0
8 "San Jacinto" 5 0 115 869 20 0 0
8 "San Jacinto" 6 0 198 989 10 0 0
8 "San Jacinto" 7 0 287 910 13 0 0
8 "San Jacinto" 8 0 116 466 9 0 0
8 "San Jacinto" 10 0 42 290 10 0 0
8 "San Jacinto" 13 0 56 304 3 0 0
8 "San Jacinto" 14 0 96 256 5 0 0
8 Trinity 1 0 58 281 3 0 0
8 Trinity 2 0 41 331 3 0 0
8 Trinity 3 0 38 190 3 0 0
8 Trinity 4 0 19 123 3 0 0
8 Trinity 5 0 26 94 0 0 0
8 Trinity 6 0 11 120 0 0 0
8 Trinity 7 0 13 133 0 0 0
8 Trinity 8 0 26 212 0 0 0
8 Trinity 9 0 42 303 3 0 0
8 Trinity 10 0 22 142 1 0 0
8 Trinity 11 0 147 698 15 0 0
8 Trinity 12 0 10 53 0 0 0
8 Trinity 14 0 49 266 2 0 0
8 Trinity 15 0 6 54 0 0 0
8 Trinity 16 0 53 178 0 0 0
8 Trinity 17 0 155 266 2 0 0
8 Trinity 18 0 43 41 0 0 0
8 Trinity 19 0 102 551 6 0 0
8 Trinity 20 0 12 28 0 0 0
8 Trinity 21 0 25 143 2 0 0
8 Walker 101 0 150 92 5 0 0
8 Walker 102 0 859 1085 53 0 0
8 Walker 103 0 242 705 13 0 0
8 Walker 104 0 174 962 16 0 0
8 Walker 201 0 515 609 33 0 0
8 Walker 203 0 59 314 6 0 0
8 Walker 204 0 401 1032 25 0 0
8 Walker 205 0 357 1497 28 0 0
8 Walker 206 0 240 304 10 0 0
8 Walker 301 0 729 441 32 0 0
8 Walker 302 0 76 214 2 0 0
8 Walker 303 0 78 263 3 0 0
8 Walker 304 0 367 1552 32 0 0
8 Walker 401 0 751 505 50 0 0
8 Walker 403 0 183 649 27 0 0
8 Walker 404 0 346 1640 26 0 0
9 "Fort Bend" 1114 0 2031 0 23 57 69
9 "Fort Bend" 1153 0 1169 0 12 11 36
9 "Fort Bend" 2017 0 1285 0 15 30 36
9 "Fort Bend" 2023 0 1022 0 13 53 20
9 "Fort Bend" 2031 0 1347 0 13 38 26
9 "Fort Bend" 2033 0 496 0 43 32 34
9 "Fort Bend" 2034 0 1955 0 24 27 96
9 "Fort Bend" 2036 0 543 0 3 8 23
9 "Fort Bend" 2050 0 1672 0 15 21 75
9 "Fort Bend" 2051 0 1246 0 7 18 51
9 "Fort Bend" 2052 0 1251 0 12 14 29
9 "Fort Bend" 2055 0 539 0 3 9 6
9 "Fort Bend" 2056 0 274 0 9 20 7
9 "Fort Bend" 2059 0 1183 0 15 17 48
9 "Fort Bend" 2066 0 1833 0 71 59 54
9 "Fort Bend" 2070 0 472 0 31 61 41
9 "Fort Bend" 2075 0 959 0 13 16 37
9 "Fort Bend" 2077 0 968 0 26 17 55
9 "Fort Bend" 2081 0 517 0 31 46 29
9 "Fort Bend" 2088 0 1021 0 63 80 63
9 "Fort Bend" 2089 0 748 0 5 8 30
9 "Fort Bend" 2090 0 245 0 65 36 22
9 "Fort Bend" 2091 0 281 0 26 36 22
9 "Fort Bend" 2092 0 322 0 33 38 26
9 "Fort Bend" 2093 0 170 0 10 7 14
9 "Fort Bend" 2099 0 1280 0 117 88 50
9 "Fort Bend" 2100 0 910 0 85 66 44
9 "Fort Bend" 2101 0 1318 0 80 72 45
9 "Fort Bend" 2106 0 1648 0 72 105 56
9 "Fort Bend" 2108 0 2402 0 170 132 98
9 "Fort Bend" 2115 0 710 0 52 40 42
9 "Fort Bend" 2116 0 1153 0 13 19 40
9 "Fort Bend" 2123 0 928 0 3 13 23
9 "Fort Bend" 2136 0 120 0 14 19 9
9 "Fort Bend" 2138 0 192 0 6 11 6
9 "Fort Bend" 2139 0 26 0 0 3 1
9 "Fort Bend" 3032 0 989 0 88 72 40
9 "Fort Bend" 3113 0 2280 0 64 73 52
9 "Fort Bend" 4028 0 789 0 170 109 78
9 "Fort Bend" 4030 0 841 0 241 151 75
9 "Fort Bend" 4062 0 1398 0 215 146 92
9 "Fort Bend" 4071 0 166 0 24 16 10
9 Harris 22 0 963 0 43 34 31
9 Harris 36 0 973 0 25 62 20
9 Harris 68 0 1299 0 10 22 47
9 Harris 131 0 833 0 23 58 36
9 Harris 132 0 1052 0 2 5 27
9 Harris 158 0 1123 0 5 6 36
9 Harris 216 0 775 0 10 23 23
9 Harris 223 0 1627 0 118 85 57
9 Harris 239 0 740 0 5 10 20
9 Harris 240 0 1010 0 7 5 21
9 Harris 243 0 252 0 0 0 1
9 Harris 271 0 1299 0 5 6 20
9 Harris 276 0 1020 0 6 7 19
9 Harris 284 0 1162 0 117 70 65
9 Harris 285 0 1201 0 13 26 28
9 Harris 286 0 1767 0 22 58 41
9 Harris 288 0 979 0 5 6 16
9 Harris 291 0 450 0 84 33 20
9 Harris 292 0 556 0 14 19 14
9 Harris 293 0 747 0 89 59 51
9 Harris 294 0 816 0 2 5 19
9 Harris 295 0 298 0 2 3 6
9 Harris 296 0 518 0 83 55 72
9 Harris 297 0 578 0 56 51 30
9 Harris 311 0 745 0 95 64 58
9 Harris 318 0 1795 0 17 54 48
9 Harris 319 0 974 0 7 37 23
9 Harris 332 0 1595 0 26 53 24
9 Harris 336 0 2690 0 59 75 90
9 Harris 337 0 387 0 7 7 12
9 Harris 338 0 1348 0 62 71 48
9 Harris 355 0 816 0 19 31 31
9 Harris 359 0 852 0 17 30 28
9 Harris 372 0 536 0 9 10 22
9 Harris 379 0 918 0 13 20 18
9 Harris 384 0 1056 0 54 34 43
9 Harris 392 0 633 0 0 4 12
9 Harris 402 0 945 0 9 12 21
9 Harris 422 0 1433 0 12 9 24
9 Harris 425 0 227 0 13 9 7
9 Harris 426 0 364 0 44 34 46
9 Harris 427 0 340 0 35 12 28
9 Harris 428 0 1583 0 35 61 34
9 Harris 429 0 856 0 29 39 25
9 Harris 433 0 158 0 12 12 4
9 Harris 453 0 748 0 34 51 22
9 Harris 458 0 950 0 6 31 16
9 Harris 462 0 1429 0 104 76 71
9 Harris 487 0 1121 0 38 72 33
9 Harris 488 0 850 0 39 51 28
9 Harris 489 0 836 0 40 45 30
9 Harris 490 0 855 0 83 53 47
9 Harris 506 0 1666 0 53 58 80
9 Harris 507 0 527 0 13 23 11
9 Harris 508 0 1433 0 84 76 37
9 Harris 524 0 1295 0 79 86 46
9 Harris 525 0 1413 0 79 32 52
9 Harris 540 0 1079 0 108 62 42
9 Harris 541 0 2143 0 87 78 100
9 Harris 542 0 1218 0 7 35 23
9 Harris 554 0 577 0 17 23 24
9 Harris 555 0 658 0 14 15 18
9 Harris 556 0 767 0 27 33 20
9 Harris 557 0 839 0 28 55 33
9 Harris 558 0 1586 0 106 95 77
9 Harris 559 0 1756 0 129 78 76
9 Harris 564 0 1495 0 110 94 71
9 Harris 565 0 300 0 10 7 7
9 Harris 566 0 1026 0 81 51 57
9 Harris 600 0 1468 0 103 92 56
9 Harris 607 0 205 0 4 2 9
9 Harris 620 0 996 0 204 100 73
9 Harris 627 0 994 0 51 59 47
9 Harris 630 0 2781 0 51 69 80
9 Harris 632 0 2 0 0 0 0
9 Harris 638 0 847 0 12 20 23
9 Harris 646 0 836 0 47 37 22
9 Harris 647 0 1205 0 35 32 34
9 Harris 649 0 1588 0 65 81 43
9 Harris 652 0 1316 0 11 35 32
9 Harris 685 0 50 0 19 10 5
9 Harris 693 0 294 0 18 12 8
9 Harris 706 0 951 0 94 62 42
9 Harris 722 0 1944 0 26 71 35
9 Harris 749 0 100 0 2 4 1
9 Harris 754 0 375 0 1 8 16
9 Harris 765 0 1804 0 143 81 75
9 Harris 773 0 1518 0 55 80 47
9 Harris 781 0 1062 0 76 90 43
9 Harris 798 0 227 0 16 23 8
9 Harris 807 0 740 0 31 31 32
9 Harris 814 0 1823 0 81 65 57
9 Harris 829 0 48 0 7 4 0
9 Harris 830 0 0 0 0 0 0
9 Harris 837 0 3 0 0 0 0
9 Harris 863 0 177 0 2 1 3
9 Harris 869 0 137 0 7 3 2
9 Harris 893 0 0 0 0 0 0
9 Harris 943 0 158 0 5 9 6
9 Harris 944 0 1 0 0 0 0
9 Harris 969 0 315 0 2 1 4
9 Harris 984 0 82 0 2 6 3
9 Harris 985 0 126 0 21 14 5
9 Harris 986 0 135 0 3 7 9
9 Harris 994 0 70 0 5 6 2
9 Harris 995 0 819 0 18 27 33
9 Harris 1000 0 120 0 0 8 2
9 Harris 1001 0 534 0 9 29 25
9 Harris 1002 0 469 0 16 17 26
9 Harris 1010 0 381 0 7 18 26
10 Austin 101 0 124 582 10 0 0
10 Austin 102 0 152 626 14 0 0
10 Austin 103 0 109 792 18 0 0
10 Austin 104 0 78 392 5 0 0
10 Austin 205 0 183 933 14 0 0
10 Austin 206 0 50 303 3 0 0
10 Austin 207 0 23 208 5 0 0
10 Austin 208 0 58 373 4 0 0
10 Austin 209 0 73 321 6 0 0
10 Austin 210 0 59 386 4 0 0
10 Austin 211 0 26 200 2 0 0
10 Austin 312 0 28 357 4 0 0
10 Austin 313 0 250 229 7 0 0
10 Austin 314 0 291 1093 30 0 0
10 Austin 415 0 186 525 13 0 0
10 Austin 416 0 144 515 14 0 0
10 Austin 417 0 100 232 7 0 0
10 Austin 418 0 113 696 14 0 0
10 Bastrop 1001 0 752 1144 64 0 0
10 Bastrop 1002 0 679 662 45 0 0
10 Bastrop 1004 0 550 592 47 0 0
10 Bastrop 2005 0 675 859 41 0 0
10 Bastrop 2006 0 295 560 20 0 0
10 Bastrop 2009 0 284 408 47 0 0
10 Bastrop 2010 0 236 541 30 0 0
10 Bastrop 2011 0 567 889 61 0 0
10 Bastrop 4017 0 826 599 43 0 0
10 Bastrop 4019 0 613 810 50 0 0
10 Bastrop 4020 0 1031 906 73 0 0
10 Bastrop 4021 0 255 484 36 0 0
10 Colorado 101 0 313 854 18 0 0
10 Colorado 102 0 30 129 8 0 0
10 Colorado 103 0 48 317 6 0 0
10 Colorado 201 0 341 1329 20 0 0
10 Colorado 202 0 42 272 9 0 0
10 Colorado 302 0 100 612 5 0 0
10 Colorado 303 0 44 346 4 0 0
10 Colorado 304 0 41 272 7 0 0
10 Colorado 305 0 204 795 16 0 0
10 Colorado 401 0 73 153 3 0 0
10 Colorado 402 0 494 625 14 0 0
10 Fayette 2 0 29 101 1 0 0
10 Fayette 3 0 39 222 2 0 0
10 Fayette 4 0 96 431 2 0 0
10 Fayette 5 0 14 150 1 0 0
10 Fayette 6 0 62 249 7 0 0
10 Fayette 7 0 76 347 6 0 0
10 Fayette 8 0 37 217 3 0 0
10 Fayette 9 0 42 136 2 0 0
10 Fayette 10 0 48 351 6 0 0
10 Fayette 11 0 38 240 2 0 0
10 Fayette 12 0 54 193 3 0 0
10 Fayette 13 0 82 302 11 0 0
10 Fayette 14 0 21 145 6 0 0
10 Fayette 15 0 37 190 2 0 0
10 Fayette 16 0 232 685 17 0 0
10 Fayette 17 0 34 245 1 0 0
10 Fayette 1e 0 83 442 5 0 0
10 Fayette 1n 0 342 901 25 0 0
10 Fayette 1w 0 94 365 4 0 0
10 Fayette 20 0 74 410 2 0 0
10 Fayette 21 0 25 138 4 0 0
10 Fayette 22 0 28 99 2 0 0
10 Fayette 23 0 27 135 2 0 0
10 Fayette 24 0 27 144 1 0 0
10 Fayette 25 0 326 1053 15 0 0
10 Fayette 26 0 62 291 1 0 0
10 Harris 49 0 835 1360 43 0 0
10 Harris 111 0 1185 2114 76 0 0
10 Harris 114 0 748 1764 56 0 0
10 Harris 119 0 731 2160 81 0 0
10 Harris 121 0 186 307 7 0 0
10 Harris 124 0 1142 3270 77 0 0
10 Harris 126 0 375 1882 32 0 0
10 Harris 127 0 260 662 16 0 0
10 Harris 143a 0 0 0 0 0 0
10 Harris 143b 0 220 286 6 0 0
10 Harris 143c 0 845 1099 24 0 0
10 Harris 149 0 1969 1934 61 0 0
10 Harris 173 0 789 1958 49 0 0
10 Harris 300 0 1076 2620 76 0 0
10 Harris 331 0 704 828 28 0 0
10 Harris 362 0 1078 1987 58 0 0
10 Harris 370 0 969 1910 47 0 0
10 Harris 405 0 429 1056 22 0 0
10 Harris 442 0 648 2132 53 0 0
10 Harris 480 0 619 1121 30 0 0
10 Harris 481 0 606 1396 41 0 0
10 Harris 503 0 447 1130 37 0 0
10 Harris 511 0 1821 2214 56 0 0
10 Harris 519 0 576 1035 32 0 0
10 Harris 529 0 362 1780 53 0 0
10 Harris 547 0 506 908 39 0 0
10 Harris 552 0 597 1967 42 0 0
10 Harris 598 0 1901 767 42 0 0
10 Harris 602 0 297 555 9 0 0
10 Harris 603 0 1300 1331 47 0 0
10 Harris 618 0 1210 697 30 0 0
10 Harris 624 0 120 310 5 0 0
10 Harris 639 0 353 1058 25 0 0
10 Harris 641 0 908 1097 30 0 0
10 Harris 688 0 661 1994 45 0 0
10 Harris 690 0 645 1618 38 0 0
10 Harris 691 0 633 1805 34 0 0
10 Harris 720 0 1046 1681 64 0 0
10 Harris 726 0 185 1211 19 0 0
10 Harris 731a 0 959 573 22 0 0
10 Harris 731b 0 469 282 8 0 0
10 Harris 734 0 1048 1669 46 0 0
10 Harris 751 0 1583 2022 64 0 0
10 Harris 768 0 450 1171 30 0 0
10 Harris 785 0 1088 864 38 0 0
10 Harris 796 0 1015 564 26 0 0
10 Harris 805 0 450 1377 42 0 0
10 Harris 806 0 555 778 27 0 0
10 Harris 813 0 1283 731 28 0 0
10 Harris 817 0 1028 1994 42 0 0
10 Harris 828 0 325 964 23 0 0
10 Harris 901 0 0 0 0 0 0
10 Harris 923 0 725 1717 31 0 0
10 Harris 982 0 860 2007 63 0 0
10 Lee 101 0 230 614 16 0 0
10 Lee 102 0 60 71 0 0 0
10 Lee 103 0 14 121 0 0 0
10 Lee 201 0 26 350 0 0 0
10 Lee 202 0 142 778 13 0 0
10 Lee 203 0 29 202 1 0 0
10 Lee 304 0 30 110 1 0 0
10 Lee 401 0 103 291 4 0 0
10 Lee 402 0 32 44 2 0 0
10 Lee 403 0 33 136 0 0 0
10 Lee 404 0 122 290 6 0 0
10 Travis 103 0 691 255 28 0 0
10 Travis 104 0 551 230 25 0 0
10 Travis 105 0 3966 1148 151 0 0
10 Travis 106 0 1233 907 70 0 0
10 Travis 108 0 808 142 33 0 0
10 Travis 114 0 101 54 6 0 0
10 Travis 118 0 327 29 7 0 0
10 Travis 123 0 2529 1419 135 0 0
10 Travis 125 0 0 0 0 0 0
10 Travis 127 0 1 0 0 0 0
10 Travis 131 0 1 0 0 0 0
10 Travis 136 0 1138 798 64 0 0
10 Travis 138 0 0 0 0 0 0
10 Travis 140 0 949 171 34 0 0
10 Travis 141 0 237 47 9 0 0
10 Travis 142 0 668 62 22 0 0
10 Travis 146 0 1148 720 62 0 0
10 Travis 149 0 1266 120 31 0 0
10 Travis 150 0 733 684 50 0 0
10 Travis 153 0 2554 690 108 0 0
10 Travis 154 0 1737 494 63 0 0
10 Travis 156 0 3252 453 107 0 0
10 Travis 200 0 3662 390 112 0 0
10 Travis 203 0 474 170 21 0 0
10 Travis 211 0 937 253 34 0 0
10 Travis 212 0 1441 1701 51 0 0
10 Travis 217 0 1145 259 43 0 0
10 Travis 218 0 3106 833 138 0 0
10 Travis 222 0 1385 366 60 0 0
10 Travis 227 0 362 137 9 0 0
10 Travis 228 0 978 437 43 0 0
10 Travis 235 0 2132 292 67 0 0
10 Travis 236 0 2143 354 63 0 0
10 Travis 237 0 1113 585 30 0 0
10 Travis 239 0 1591 364 43 0 0
10 Travis 240 0 600 208 34 0 0
10 Travis 241 0 1350 210 48 0 0
10 Travis 242 0 3978 604 118 0 0
10 Travis 243 0 1171 323 46 0 0
10 Travis 245 0 445 363 22 0 0
10 Travis 246 0 977 425 35 0 0
10 Travis 248 0 1499 310 41 0 0
10 Travis 249 0 1613 660 60 0 0
10 Travis 252 0 1547 435 66 0 0
10 Travis 253 0 1403 899 53 0 0
10 Travis 258 0 1249 481 58 0 0
10 Travis 260 0 584 118 22 0 0
10 Travis 262 0 2464 920 94 0 0
10 Travis 266 0 210 198 4 0 0
10 Travis 268 0 612 171 31 0 0
10 Travis 273 0 1881 451 68 0 0
10 Travis 321 0 359 206 3 0 0
10 Travis 323 0 1103 248 40 0 0
10 Travis 326 0 1039 495 27 0 0
10 Travis 327 0 1345 869 54 0 0
10 Travis 331 0 1267 665 43 0 0
10 Travis 333 0 1271 768 51 0 0
10 Travis 334 0 1126 972 42 0 0
10 Travis 335 0 1059 607 30 0 0
10 Travis 336 0 982 589 43 0 0
10 Travis 337 0 1895 1038 87 0 0
10 Travis 343 0 1115 488 61 0 0
10 Travis 374 0 2094 2191 114 0 0
10 Travis 375 0 267 381 29 0 0
10 Waller 101 0 264 701 12 0 0
10 Waller 102 0 370 435 5 0 0
10 Waller 103 0 276 353 6 0 0
10 Waller 104 0 114 230 6 0 0
10 Waller 105 0 74 394 7 0 0
10 Waller 206 0 235 1306 22 0 0
10 Waller 207 0 227 1573 37 0 0
10 Waller 208 0 223 524 12 0 0
10 Waller 309 0 1631 27 12 0 0
10 Waller 310 0 727 151 14 0 0
10 Waller 311 0 126 312 8 0 0
10 Waller 312 0 160 812 11 0 0
10 Waller 313 0 92 189 8 0 0
10 Waller 414 0 112 89 3 0 0
10 Waller 415 0 200 619 21 0 0
10 Waller 416 0 309 304 12 0 0
10 Waller 417 0 358 176 3 0 0
10 Waller 418 0 322 1225 29 0 0
10 Waller 419 0 34 116 5 0 0
10 Waller 420a 0 194 683 8 0 0
10 Waller 420b 0 0 0 0 0 0
10 Washington 101 0 234 457 11 0 0
10 Washington 104 0 577 221 10 0 0
10 Washington 109 0 104 528 9 0 0
10 Washington 115 0 113 408 5 0 0
10 Washington 117 0 16 4 0 0 0
10 Washington 121 0 15 27 1 0 0
10 Washington 202 0 44 73 0 0 0
10 Washington 203 0 206 873 19 0 0
10 Washington 205 0 304 1160 26 0 0
10 Washington 208 0 97 832 15 0 0
10 Washington 307 0 183 637 12 0 0
10 Washington 311 0 106 568 19 0 0
10 Washington 312 0 93 635 8 0 0
10 Washington 316 0 30 97 3 0 0
10 Washington 320 0 135 1070 11 0 0
10 Washington 406 0 227 654 24 0 0
10 Washington 410 0 107 625 5 0 0
10 Washington 413 0 77 469 9 0 0
10 Washington 414 0 58 468 6 0 0
10 Washington 418 0 96 231 10 0 0
10 Washington 419 0 90 225 3 0 0
11 Andrews 1 0 170 733 10 0 0
11 Andrews 2 0 168 1296 24 0 0
11 Andrews 3 0 159 817 9 0 0
11 Andrews 4 0 159 573 5 0 0
11 Brown 101 0 175 1214 9 0 0
11 Brown 105 0 112 859 11 0 0
11 Brown 109 0 9 167 1 0 0
11 Brown 113 0 118 904 22 0 0
11 Brown 202 0 112 425 10 0 0
11 Brown 204 0 113 329 10 0 0
11 Brown 212 0 46 447 2 0 0
11 Brown 214 0 48 363 4 0 0
11 Brown 215 0 8 156 1 0 0
11 Brown 303 0 97 503 10 0 0
11 Brown 306 0 97 916 14 0 0
11 Brown 307 0 40 365 8 0 0
11 Brown 308 0 19 313 5 0 0
11 Brown 316 0 9 139 2 0 0
11 Brown 318 0 94 834 19 0 0
11 Brown 410 0 122 1204 15 0 0
11 Brown 411 0 121 416 14 0 0
11 Brown 417 0 108 1001 14 0 0
11 Callahan 1 0 157 1046 13 0 0
11 Callahan 2 0 104 918 14 0 0
11 Callahan 3 0 120 976 15 0 0
11 Callahan 4 0 49 801 10 0 0
11 Callahan 5 0 6 75 0 0 0
11 Callahan 6 0 51 359 4 0 0
11 Callahan 7 0 32 241 3 0 0
11 Coke 1 0 23 304 13 0 0
11 Coke 2 0 25 353 3 0 0
11 Coke 3 0 31 301 0 0 0
11 Coke 4 0 30 226 3 0 0
11 Coleman 1 0 67 707 5 0 0
11 Coleman 2 0 83 520 8 0 0
11 Coleman 3 0 68 569 7 0 0
11 Coleman 4 0 82 759 10 0 0
11 Coleman 2e 0 26 208 0 0 0
11 Comanche 1 0 104 679 8 0 0
11 Comanche 2 0 112 654 10 0 0
11 Comanche 4 0 10 47 1 0 0
11 Comanche 5 0 41 303 2 0 0
11 Comanche 6 0 29 206 1 0 0
11 Comanche 7 0 22 139 2 0 0
11 Comanche 9 0 13 100 0 0 0
11 Comanche 10 0 37 186 1 0 0
11 Comanche 11 0 57 249 6 0 0
11 Comanche 12 0 182 835 10 0 0
11 Comanche 13 0 21 111 4 0 0
11 Comanche 14 0 15 59 1 0 0
11 Comanche 15 0 27 241 4 0 0
11 Comanche 16 0 1 59 1 0 0
11 Concho 101 0 30 229 1 0 0
11 Concho 102 0 9 51 3 0 0
11 Concho 203 0 2 91 2 0 0
11 Concho 204 0 11 52 0 0 0
11 Concho 205 0 12 74 0 0 0
11 Concho 306 0 37 150 1 0 0
11 Concho 407 0 0 62 0 0 0
11 Concho 408 0 31 123 3 0 0
11 Dawson 1 0 138 383 3 0 0
11 Dawson 2 0 187 442 4 0 0
11 Dawson 3 0 166 632 5 0 0
11 Dawson 4 0 156 558 13 0 0
11 Dawson 5 0 12 71 2 0 0
11 Dawson 11 0 10 68 0 0 0
11 Dawson 12 0 3 28 2 0 0
11 Dawson 13 0 3 53 1 0 0
11 Dawson 17 0 3 42 0 0 0
11 Eastland 1 0 171 1253 18 0 0
11 Eastland 2 0 23 171 1 0 0
11 Eastland 3 0 126 620 8 0 0
11 Eastland 4 0 15 184 1 0 0
11 Eastland 5 0 43 292 2 0 0
11 Eastland 6 0 25 182 0 0 0
11 Eastland 7 0 112 1051 8 0 0
11 Eastland 8 0 205 1308 17 0 0
11 Eastland 9 0 31 326 4 0 0
11 Ector 101 0 416 1223 23 0 0
11 Ector 102 0 336 711 20 0 0
11 Ector 103 0 160 417 11 0 0
11 Ector 104 0 24 95 3 0 0
11 Ector 106 0 124 510 8 0 0
11 Ector 107 0 60 334 9 0 0
11 Ector 108 0 212 1015 15 0 0
11 Ector 109 0 15 102 0 0 0
11 Ector 110 0 387 1373 27 0 0
11 Ector 111 0 82 167 1 0 0
11 Ector 201 0 524 2840 50 0 0
11 Ector 202 0 244 1296 21 0 0
11 Ector 203 0 253 1211 24 0 0
11 Ector 204 0 154 628 8 0 0
11 Ector 205 0 191 826 19 0 0
11 Ector 206 0 50 329 5 0 0
11 Ector 207 0 65 927 13 0 0
11 Ector 208 0 365 1574 31 0 0
11 Ector 209 0 138 433 12 0 0
11 Ector 301 0 359 669 16 0 0
11 Ector 302 0 131 319 8 0 0
11 Ector 303 0 213 453 14 0 0
11 Ector 304 0 72 105 4 0 0
11 Ector 305 0 93 79 4 0 0
11 Ector 306 0 157 216 1 0 0
11 Ector 307 0 275 473 14 0 0
11 Ector 308 0 109 321 4 0 0
11 Ector 309 0 166 429 8 0 0
11 Ector 311 0 146 301 7 0 0
11 Ector 312 0 153 516 10 0 0
11 Ector 401 0 99 214 7 0 0
11 Ector 402 0 351 198 12 0 0
11 Ector 403 0 540 229 8 0 0
11 Ector 404 0 178 316 9 0 0
11 Ector 405 0 194 86 3 0 0
11 Ector 406 0 394 403 9 0 0
11 Ector 407 0 94 267 5 0 0
11 Ector 408 0 113 85 1 0 0
11 Ector 409 0 159 236 10 0 0
11 Ector 412 0 108 114 4 0 0
11 Erath 11 0 66 142 4 0 0
11 Erath 20 0 112 534 7 0 0
11 Erath 21 0 114 581 7 0 0
11 Erath 23 0 51 204 4 0 0
11 Erath 25 0 49 385 6 0 0
11 Erath 30 0 42 352 2 0 0
11 Erath 32 0 139 690 18 0 0
11 Erath 33 0 140 274 16 0 0
11 Erath 34 0 79 610 7 0 0
11 Erath 41 0 45 396 3 0 0
11 Erath 44 0 135 1057 9 0 0
11 Erath 46 0 98 259 5 0 0
11 Glasscock 1 0 3 165 1 0 0
11 Glasscock 2 0 13 105 1 0 0
11 Glasscock 3 0 5 112 0 0 0
11 Glasscock 4 0 7 142 0 0 0
11 Hood 1 0 121 555 8 0 0
11 Hood 2 0 352 1634 29 0 0
11 Hood 3 0 283 1360 26 0 0
11 Hood 4 0 244 1133 15 0 0
11 Hood 5 0 238 1255 15 0 0
11 Hood 7 0 99 559 3 0 0
11 Hood 8 0 283 1306 19 0 0
11 Hood 9 0 401 2047 38 0 0
11 Hood 10 0 470 2428 41 0 0
11 Hood 11 0 166 833 13 0 0
11 Hood 12 0 168 771 8 0 0
11 Hood 13 0 347 1570 27 0 0
11 Hood 14 0 373 1631 24 0 0
11 Hood 15 0 43 221 5 0 0
11 Hood 16 0 539 2858 54 0 0
11 Irion 100 0 19 163 3 0 0
11 Irion 200 0 19 152 5 0 0
11 Irion 300 0 16 130 2 0 0
11 Irion 400 0 24 199 1 0 0
11 Kimble 1 0 39 379 5 0 0
11 Kimble 2 0 22 170 0 0 0
11 Kimble 3 0 14 141 3 0 0
11 Kimble 4 0 21 181 3 0 0
11 Kimble 6 0 18 177 1 0 0
11 Kimble 7 0 20 212 3 0 0
11 Kimble 9 0 36 260 5 0 0
11 Llano 101 0 45 171 3 0 0
11 Llano 102 0 68 322 1 0 0
11 Llano 108 0 151 484 9 0 0
11 Llano 109 0 395 1955 17 0 0
11 Llano 203 0 241 1068 20 0 0
11 Llano 204 0 129 428 8 0 0
11 Llano 205 0 94 335 9 0 0
11 Llano 307 0 382 1390 26 0 0
11 Llano 410 0 423 1900 34 0 0
11 McCulloch 101 0 84 665 6 0 0
11 McCulloch 102 0 12 77 1 0 0
11 McCulloch 201a 0 89 236 4 0 0
11 McCulloch 201b 0 1 1 0 0 0
11 McCulloch 202 0 14 98 0 0 0
11 McCulloch 301 0 68 511 10 0 0
11 McCulloch 302 0 7 145 2 0 0
11 McCulloch 401 0 47 280 0 0 0
11 McCulloch 402 0 20 190 2 0 0
11 McCulloch 403 0 11 90 1 0 0
11 Martin 1 0 54 286 4 0 0
11 Martin 2 0 65 210 6 0 0
11 Martin 3 0 30 311 6 0 0
11 Martin 4 0 42 266 3 0 0
11 Martin 3a 0 9 128 1 0 0
11 Martin 4a 0 1 108 0 0 0
11 Mason 101 0 95 384 1 0 0
11 Mason 210 0 81 280 6 0 0
11 Mason 302 0 99 490 2 0 0
11 Mason 405 0 89 425 4 0 0
11 Menard 1 0 39 110 2 0 0
11 Menard 2 0 26 153 0 0 0
11 Menard 3 0 27 181 1 0 0
11 Menard 4 0 21 115 2 0 0
11 Menard 5 0 3 38 0 0 0
11 Menard 6 0 7 57 1 0 0
11 Midland 101a 0 40 318 1 0 0
