COUNTY AREA TOTAL DEM REP IND1 IND2
COUNTY AREA TOTAL Hegar Cornyn McKennon Collins
Bexar 0293135 0 393 268 12 2
Bexar 0293136 0 184 182 4 1
Bexar 0293137 0 1573 2075 75 19
Bexar 0293138 0 12 34 1 0
Bexar 0293139 0 598 431 29 6
Bexar 0293140 0 169 90 6 4
Bexar 0293141 0 553 370 20 12
Bexar 0293142 0 209 130 9 0
Bexar 0293143 0 579 517 20 6
Bexar 0293144 0 205 189 2 2
Bexar 0293145 0 1221 1490 42 15
Bexar 0293146 0 1447 953 65 15
Bexar 0293147 0 971 806 34 11
Bexar 0293148 0 405 618 17 4
Bexar 0293149 0 852 264 41 19
Bexar 0293150 0 15 13 1 0
Bexar 0293151 0 981 1384 36 10
Bexar 0293152 0 724 384 30 8
Bexar 0293153 0 537 593 25 8
Bexar 0293154 0 527 773 14 4
Bexar 0293155 0 898 1277 34 15
Bexar 0293156 0 6 8 0 0
Bexar 0293157 0 978 1081 26 8
Bexar 0293158a 0 20 26 0 1
Bexar 0293158b 0 5 8 0 0
Bexar 0293159 0 847 581 43 13
Bexar 0293160 0 528 701 19 9
Bexar 0293161 0 1025 677 38 16
Bexar 0293162 0 502 433 24 7
Bexar 0293163 0 824 1124 41 8
Bexar 0293164 0 563 998 12 6
Bexar 0293165 0 1269 1611 49 14
Bexar 0293166 0 213 165 7 5
Bexar 0293167 0 1 1 0 0
Bexar 0293168a 0 0 0 0 0
Bexar 0293168b 0 227 232 3 1
Bexar 0293169 0 40 65 0 0
Bexar 0293170 0 0 0 0 0
Bexar 0293171 0 0 0 0 0
Bexar 0293172 0 247 138 5 2
Bexar 0293173 0 1274 1490 53 14
Bexar 0293174 0 1340 2044 54 16
Bexar 0293175 0 227 212 12 7
Bexar 0293176 0 20 19 0 0
Bexar 0293177 0 0 0 0 0
Bexar 0293178 0 0 0 0 0
Bexar 0293179 0 0 0 0 0
Bexar 0293180 0 439 401 20 7
Bexar 0293181 0 749 1081 21 14
Bexar 0293182 0 299 296 10 6
Bexar 0293183 0 1 10 0 0
Bexar 0293184 0 70 75 1 3
Bexar 0293185a 0 89 77 7 0
Bexar 0293185b 0 22 18 1 0
Bexar 0293186 0 0 0 0 0
Bexar 0293187 0 0 0 0 0
Bexar 0293188a 0 0 0 0 0
Bexar 0293188b 0 0 0 0 0
Bexar 0293189 0 460 392 10 3
Bexar 0293190 0 174 98 6 1
Bexar 0293191a 0 71 90 4 1
Bexar 0293191b 0 0 0 0 0
Bexar 0293191c 0 0 0 0 0
Bexar 0293193 0 67 83 3 0
Bexar 0293194 0 1161 2079 67 13
Bexar 0293195 0 853 359 31 10
Bexar 0293198 0 280 288 8 7
Bexar 0293199 0 1029 1491 32 13
Bexar 0293201 0 1213 2131 50 12
Bexar 0293202 0 384 472 15 6
Bexar 0293203 0 138 234 4 4
Bexar 0293204 0 0 0 0 0
Bexar 0293205 0 0 0 0 0
Bexar 0293206 0 79 20 2 2
Bexar 0293207 0 3 0 0 0
Bexar 0293208 0 41 21 0 0
Bexar 0293209a 0 144 223 5 2
Bexar 0293209b 0 95 148 2 0
Bexar 0293210 0 1003 896 36 7
Bexar 0294001 0 1361 678 44 14
Bexar 0294002 0 344 107 10 7
Bexar 0294003 0 526 120 20 9
Bexar 0294004 0 488 180 16 1
Bexar 0294005 0 774 215 16 13
Bexar 0294006 0 313 91 12 1
Bexar 0294007 0 391 402 33 8
Bexar 0294008 0 232 191 8 2
Bexar 0294009 0 345 83 9 7
Bexar 0294010 0 553 82 17 11
Bexar 0294011 0 581 118 14 10
Bexar 0294012 0 324 83 6 9
Bexar 0294013 0 375 141 9 6
Bexar 0294014 0 168 60 6 5
Bexar 0294015 0 720 232 22 16
Bexar 0294016 0 955 359 31 11
Bexar 0294017 0 1003 312 37 23
Bexar 0294018 0 601 199 12 2
Bexar 0294019 0 918 479 26 16
Bexar 0294020 0 451 300 18 10
Bexar 0294021 0 376 265 13 7
Bexar 0294022 0 50 47 2 1
Bexar 0294023 0 878 590 24 5
Bexar 0294024 0 1019 560 35 22
Bexar 0294025 0 438 245 16 8
Bexar 0294026 0 1244 575 32 19
Bexar 0294027 0 644 312 8 8
Bexar 0294028 0 1055 370 22 25
Bexar 0294029 0 929 208 21 21
Bexar 0294030 0 151 19 3 2
Bexar 0294031 0 664 271 16 9
Bexar 0294032 0 635 350 22 14
Bexar 0294033 0 1237 690 29 17
Bexar 0294034 0 609 333 24 10
Bexar 0294035 0 12 13 0 0
Bexar 0294036 0 1179 303 36 18
Bexar 0294037 0 688 127 10 9
Bexar 0294038 0 1310 855 34 12
Bexar 0294039 0 562 65 10 7
Bexar 0294040 0 523 116 14 3
Bexar 0294041 0 904 155 17 13
Bexar 0294042 0 93 56 3 2
Bexar 0294043 0 1126 726 58 15
Bexar 0294044 0 495 298 22 9
Bexar 0294045 0 870 594 35 20
Bexar 0294046 0 868 944 40 3
Bexar 0294047 0 912 566 33 20
Bexar 0294048 0 718 244 13 12
Bexar 0294049 0 875 474 45 20
Bexar 0294050 0 494 635 24 10
Bexar 0294051 0 608 744 23 11
Bexar 0294052 0 746 717 38 5
Bexar 0294053 0 787 581 31 7
Bexar 0294054 0 1338 1186 70 20
Bexar 0294055 0 465 556 39 11
Bexar 0294056 0 957 1056 54 25
Bexar 0294057 0 468 834 21 1
Bexar 0294058 0 454 791 22 15
Bexar 0294059 0 737 690 44 16
Bexar 0294060 0 615 497 25 9
Bexar 0294061 0 862 401 33 15
Bexar 0294062 0 293 140 6 4
Bexar 0294063 0 302 202 12 3
Bexar 0294064 0 748 677 25 9
Bexar 0294065 0 1540 676 54 27
Bexar 0294066 0 1307 704 56 18
Bexar 0294067 0 549 446 32 9
Bexar 0294068 0 282 167 12 1
Bexar 0294069 0 261 474 14 3
Bexar 0294070 0 1393 611 32 19
Bexar 0294071 0 183 967 17 5
Bexar 0294072 0 588 1542 28 12
Bexar 0294073 0 503 530 29 10
Bexar 0294074 0 545 711 22 8
Bexar 0294075 0 277 89 6 6
Bexar 0294076 0 1247 690 47 27
Bexar 0294077 0 1246 807 60 17
Bexar 0294078 0 200 737 27 6
Bexar 0294079 0 449 592 27 6
Bexar 0294080 0 800 478 29 17
Bexar 0294081 0 162 219 10 4
Bexar 0294082 0 704 199 18 14
Bexar 0294083 0 306 231 23 2
Bexar 0294084 0 259 96 8 10
Bexar 0294085 0 1 16 0 0
Bexar 0294086 0 112 193 7 7
Bexar 0294087 0 1092 628 27 7
Bexar 0294088 0 1543 802 64 25
Bexar 0294089 0 1150 947 54 24
Bexar 0294090 0 692 630 31 18
Bexar 0294091 0 411 242 12 13
Bexar 0294092 0 537 623 19 9
Bexar 0294093 0 919 793 40 9
Bexar 0294094 0 616 592 24 14
Bexar 0294095 0 578 521 28 15
Bexar 0294096 0 853 577 35 26
Bexar 0294097 0 706 698 34 14
Bexar 0294098 0 523 497 34 13
Bexar 0294099 0 454 278 18 3
Bexar 0294100 0 361 305 16 6
Bexar 0294101 0 268 421 16 8
Bexar 0294102 0 295 158 9 5
Bexar 0294103 0 0 0 0 0
Bexar 0294104 0 713 620 23 11
Bexar 0294105 0 586 811 16 12
Bexar 0294106 0 166 75 7 4
Bexar 0294107 0 458 432 13 5
Bexar 0294108 0 1190 941 84 21
Bexar 0294109 0 524 325 31 14
Bexar 0294110 0 574 203 13 12
Bexar 0294111 0 157 26 10 0
Bexar 0294112 0 256 350 3 2
Bexar 0294113 0 377 97 7 9
Bexar 0294114a 0 27 12 0 1
Bexar 0294114b 0 3 2 0 0
Bexar 0294115 0 67 79 3 0
Bexar 0294116 0 17 18 0 0
Bexar 0294117 0 203 166 8 2
Bexar 0294118 0 11 42 1 0
Bexar 0294119 0 295 115 10 3
Bexar 0294120 0 64 42 3 1
Bexar 0294121 0 49 84 3 1
Bexar 0294122 0 40 13 1 0
Bexar 0294123 0 64 26 0 1
Bexar 0294124 0 757 297 26 22
Bexar 0294125 0 26 13 0 2
Bexar 0294126 0 547 654 20 5
Bexar 0294127 0 20 11 0 1
Bexar 0294128 0 73 42 3 1
Bexar 0294129 0 24 58 0 0
Bexar 0294130 0 281 248 19 8
Bexar 0294131 0 154 74 6 2
Bexar 0294132 0 1010 586 37 13
Bexar 0294133 0 4 12 0 0
Bexar 0294134 0 3 1 0 0
Bexar 0294135 0 0 0 0 0
Bexar 0294136 0 333 377 20 4
Bexar 0294137 0 11 74 2 0
Bexar 0294138 0 0 0 0 0
Bexar 0294139 0 1 0 0 0
Bexar 0294140 0 0 0 0 0
Bexar 0294141 0 108 32 3 3
Bexar 0294142 0 267 70 2 9
Bexar 0294143 0 1888 823 69 23
Bexar 0294144 0 133 245 18 0
Bexar 0294145 0 3 2 0 0
Bexar 0294146 0 10 7 0 0
Bexar 0294147 0 119 89 6 1
Bexar 0294148 0 42 51 3 1
Bexar 0294149 0 147 110 10 4
Bexar 0294150 0 744 393 31 3
Bexar 0294151 0 84 348 5 1
Bexar 0294152 0 728 479 36 19
Bexar 0294153 0 51 57 0 0
Bexar 0294154 0 245 198 5 5
Bexar 0294155 0 1183 390 24 12
Bexar 0294156 0 467 215 15 4
Bexar 0294157 0 797 207 13 10
Bexar 0294158 0 185 120 12 5
Bexar 0294159 0 5 8 0 0
Bexar 0294160 0 803 377 21 11
Bexar 0294161 0 337 71 8 6
Bexar 0294162 0 819 692 46 14
Bexar 0294163 0 860 471 36 6
Bexar 0294164 0 637 936 32 8
Bexar 0294165 0 28 39 1 0
Bexar 0294166 0 145 69 6 6
Bexar 0294167 0 7 8 0 1
Bexar 0294168 0 903 459 46 14
Bexar 0294169 0 93 145 9 2
Bexar 0294170 0 137 100 3 3
Bexar 0294171 0 439 468 16 9
Bexar 0294172 0 454 413 29 8
Bexar 0294173 0 537 523 33 6
Bexar 0294174 0 495 357 23 7
Bexar 0294175 0 0 0 0 0
Bexar 0294176 0 324 385 7 5
Bexar 0294177 0 23 3 2 0
Bexar 0294178 0 2 0 0 0
Bexar 0294179 0 966 968 47 18
Bexar 0294180 0 0 3 0 0
Bexar 0294181 0 0 1 0 0
Bexar 0294182 0 0 0 0 0
Bexar 0294183 0 50 14 2 0
Bexar 0294184 0 10 0 1 0
Bexar 0294185 0 0 1 0 0
Bexar 0294186 0 58 15 2 1
Bexar 0294187 0 0 0 0 0
Bexar 0294188 0 0 0 0 0
Bexar 0294189 0 370 189 9 3
Bexar 0294190 0 0 2 0 0
Bexar 0294191 0 1 0 0 0
Bexar 0294192 0 0 0 0 0
Bexar 0294193 0 24 12 2 0
Bexar 0294194 0 230 206 20 2
Bexar 0294195 0 0 0 0 0
Bexar 0294196 0 0 0 0 0
Bexar 0294198 0 663 284 23 9
Bexar 0294199 0 482 318 23 7
Bexar 0294200 0 1243 681 47 13
Bexar 0294201 0 4 8 0 0
Bexar 0294202 0 0 0 0 0
Bexar 0294203 0 207 46 4 2
Bexar 0294204 0 2 2 0 0
Bexar 0294205 0 37 42 3 1
Bexar 0294206 0 172 150 13 8
Bexar 0294207 0 3 19 0 0
Bexar 0294208 0 0 1 0 0
Bexar 0294209 0 11 34 0 0
Bexar 0294210 0 8 2 1 1
Bexar 0294211 0 18 1 2 0
Bexar 0294212 0 0 0 0 0
Bexar 0294213 0 15 8 2 1
Blanco 0310102 0 431 1383 17 6
Blanco 0310201 0 446 1343 23 8
Blanco 0310302 0 276 683 22 5
Blanco 0310303 0 94 389 6 3
Blanco 0310304 0 68 166 3 0
Blanco 0310401 0 501 1493 34 8
Borden 0330004 0 3 99 0 0
Borden 033001a 0 2 43 0 0
Borden 033001b 0 2 58 1 1
Borden 033002a 0 6 81 0 1
Borden 033002b 0 2 40 0 0
Borden 033003a 0 2 23 0 0
Borden 033003b 0 1 46 0 0
Bosque 0350001 0 58 486 7 3
Bosque 0350002 0 104 492 10 3
Bosque 0350003 0 109 683 8 5
Bosque 0350004 0 47 335 9 6
Bosque 0350005 0 232 964 14 11
Bosque 0350006 0 165 758 16 2
Bosque 0350007 0 75 445 6 5
Bosque 0350008 0 298 1304 24 14
Bosque 0350009 0 105 526 5 2
Bosque 0350010 0 199 837 12 5
Bosque 0350011 0 98 537 10 4
Bowie 0370007 0 875 1631 40 17
Bowie 0370009 0 630 1266 35 6
Bowie 0370010 0 239 1158 12 4
Bowie 0370011 0 244 1707 21 5
Bowie 0370012 0 229 1601 21 9
Bowie 0370013 0 17 21 2 0
Bowie 0370014 0 577 1569 23 14
Bowie 0370015 0 45 351 4 1
Bowie 0370016 0 97 896 7 1
Bowie 0370017 0 157 1052 11 4
Bowie 0370018 0 290 1364 24 3
Bowie 0370019 0 37 583 2 1
Bowie 037001a 0 479 75 6 3
Bowie 037001b 0 442 192 9 5
Bowie 0370020 0 146 269 5 4
Bowie 0370021 0 33 138 2 1
Bowie 0370022 0 35 224 3 1
Bowie 0370024 0 43 370 3 0
Bowie 0370025 0 151 696 11 3
Bowie 0370027 0 21 466 5 0
Bowie 0370028 0 42 515 8 4
Bowie 0370029 0 29 227 2 1
Bowie 037002a 0 484 151 11 3
Bowie 037002b 0 151 66 6 2
Bowie 037002c 0 522 73 6 2
Bowie 037002d 0 14 9 1 1
Bowie 0370030 0 200 786 6 1
Bowie 037003a 0 354 597 18 5
Bowie 037003b 0 277 219 9 3
Bowie 037004a 0 308 227 8 0
Bowie 037004b 0 405 694 25 8
Bowie 037004c 0 192 136 3 1
Bowie 037004d 0 11 21 0 0
Bowie 037004e 0 0 0 0 0
Bowie 037005a 0 55 84 4 1
Bowie 037005b 0 1 0 0 0
Bowie 037005c 0 715 2526 41 11
Bowie 037006a 0 435 1131 20 4
Bowie 037006b 0 376 1250 23 2
Bowie 037008a 0 292 194 3 2
Bowie 037008b 0 531 1589 26 7
Bowie 037008c 0 163 724 5 2
Brazoria 0390001 0 772 1675 56 19
Brazoria 0390002 0 651 1965 55 12
Brazoria 0390003 0 719 2351 67 22
Brazoria 0390004 0 492 1596 36 12
Brazoria 0390005 0 314 1111 21 6
Brazoria 0390006 0 139 937 26 7
Brazoria 0390007 0 659 493 33 7
Brazoria 0390008 0 149 667 18 4
Brazoria 0390009 0 218 366 19 4
Brazoria 0390010 0 89 578 17 3
Brazoria 0390011 0 1236 1606 60 21
Brazoria 0390012 0 934 1523 46 13
Brazoria 0390013 0 1239 1887 54 24
Brazoria 0390014 0 743 2585 66 17
Brazoria 0390015 0 200 1546 41 5
Brazoria 0390016 0 819 2104 60 19
Brazoria 0390017 0 670 672 32 13
Brazoria 0390018 0 1086 2422 49 10
Brazoria 0390019 0 504 599 27 13
Brazoria 0390020 0 186 831 31 4
Brazoria 0390021 0 2157 1654 87 31
Brazoria 0390022 0 690 2259 80 9
Brazoria 0390023 0 758 2040 98 19
Brazoria 0390024 0 793 2322 65 25
Brazoria 0390025 0 310 1041 33 6
Brazoria 0390026 0 1275 1544 45 29
Brazoria 0390027 0 818 954 14 13
Brazoria 0390028 0 1210 1847 56 19
Brazoria 0390029 0 1574 1119 30 14
Brazoria 0390030 0 425 1764 36 4
Brazoria 0390031 0 135 686 19 5
Brazoria 0390032 0 354 1521 22 8
Brazoria 0390033 0 392 1006 22 13
Brazoria 0390034 0 738 2309 68 12
Brazoria 0390035 0 214 966 25 3
Brazoria 0390036 0 381 698 22 2
Brazoria 0390037 0 922 1569 64 16
Brazoria 0390038 0 152 473 17 5
Brazoria 0390039 0 862 1964 63 26
Brazoria 0390040 0 1236 2582 79 22
Brazoria 0390041 0 917 690 27 9
Brazoria 0390042 0 150 296 7 1
Brazoria 0390043 0 852 2023 73 11
Brazoria 0390044 0 1814 1337 50 18
Brazoria 0390045 0 637 1709 77 19
Brazoria 0390046 0 1061 2115 67 23
Brazoria 0390047 0 726 1198 58 13
Brazoria 0390048 0 604 1239 38 15
Brazoria 0390049 0 159 1089 29 5
Brazoria 0390050a 0 1874 788 40 16
Brazoria 0390050b 0 29 12 0 0
Brazoria 0390051 0 668 1925 43 10
Brazoria 0390052 0 699 1556 45 16
Brazoria 0390053 0 1364 502 39 15
Brazoria 0390054 0 1328 851 53 11
Brazoria 0390055 0 637 1490 43 10
Brazoria 0390056 0 885 2136 86 15
Brazoria 0390057 0 486 1828 48 11
Brazoria 0390058 0 1367 951 30 7
Brazoria 0390059 0 3253 1617 74 24
Brazoria 0390060 0 1698 1816 59 20
Brazoria 0390061 0 130 541 18 4
Brazoria 0390062 0 1708 1256 60 20
Brazoria 0390063 0 2172 711 57 16
Brazoria 0390064 0 5 22 0 0
Brazoria 0390066 0 1954 1052 35 14
Brazoria 0390067 0 1881 779 44 19
Brazoria 0390068 0 2486 1344 60 21
Brazos 0410001 0 286 1302 29 2
Brazos 0410002 0 1046 2957 116 21
Brazos 0410003 0 233 414 18 4
Brazos 0410004 0 715 111 13 8
Brazos 0410005 0 238 1123 16 3
Brazos 0410006 0 120 644 13 2
Brazos 0410007 0 206 1207 26 3
Brazos 0410008 0 516 517 49 12
Brazos 0410009 0 411 598 25 7
Brazos 0410010 0 982 1850 80 16
Brazos 0410011 0 975 855 65 23
Brazos 0410012 0 1104 1864 93 20
Brazos 0410013 0 616 983 51 8
Brazos 0410014 0 946 452 44 10
Brazos 0410015 0 754 1546 48 9
Brazos 0410016 0 453 174 21 10
Brazos 0410017 0 991 910 60 14
Brazos 0410018 0 235 57 9 6
Brazos 0410019 0 130 97 5 2
Brazos 0410020 0 1171 989 105 20
Brazos 0410021 0 572 319 29 9
Brazos 0410022 0 108 89 5 0
Brazos 0410023 0 13 50 1 0
Brazos 0410024 0 674 795 49 9
Brazos 0410025 0 441 77 10 9
Brazos 0410026 0 758 1820 54 10
Brazos 0410027 0 476 2125 57 3
Brazos 0410028 0 45 276 8 1
Brazos 0410029 0 198 398 5 2
Brazos 0410030 0 776 667 41 12
Brazos 0410031 0 1329 1585 110 14
Brazos 0410032 0 1 0 0 0
Brazos 0410033 0 521 371 30 4
Brazos 0410034 0 1453 1227 111 37
Brazos 0410035 0 2501 1926 174 41
Brazos 0410036 0 1203 1399 72 15
Brazos 0410037 0 15 113 2 0
Brazos 0410038 0 143 49 4 0
Brazos 0410039 0 1312 1962 88 10
Brazos 0410040 0 1345 2375 70 17
Brazos 0410041 0 1085 2919 48 8
Brazos 0410042 0 0 0 0 0
Brazos 0410043 0 14 7 1 0
Brazos 0410044 0 13 74 2 0
Brazos 0410045 0 19 67 0 0
Brazos 0410046 0 102 135 6 4
Brazos 0410047 0 122 136 5 7
Brazos 0410048 0 34 129 1 0
Brazos 0410049 0 137 54 9 0
Brazos 0410052 0 1 9 0 0
Brazos 0410053 0 44 50 2 0
Brazos 0410056 0 1 11 0 0
Brazos 0410057 0 90 41 5 0
Brazos 0410058 0 255 318 28 7
Brazos 0410059 0 3 18 0 0
Brazos 0410060 0 7 68 1 0
Brazos 0410061 0 9 38 1 0
Brazos 0410062 0 0 0 0 0
Brazos 0410063 0 1136 2799 81 7
Brazos 0410064 0 0 0 0 0
Brazos 0410065 0 45 126 2 0
Brazos 0410067 0 78 164 6 0
Brazos 0410068 0 0 0 0 0
Brazos 0410069 0 1271 2743 84 17
Brazos 0410070 0 368 468 40 4
Brazos 0410071 0 18 71 4 0
Brazos 0410072 0 9 10 0 0
Brazos 0410074 0 114 70 4 1
Brazos 0410077 0 113 177 2 3
Brazos 0410078 0 23 125 4 1
Brazos 0410079 0 28 33 0 0
Brazos 0410080 0 854 1937 87 10
Brazos 0410081 0 18 33 2 0
Brazos 0410082 0 60 206 12 0
Brazos 0410083 0 0 0 0 0
Brazos 0410090 0 6 10 0 0
Brazos 0410091 0 0 4 0 0
Brazos 0410092 0 0 0 0 0
Brazos 0410095 0 0 0 0 0
Brazos 0410101 0 9 19 0 0
Brazos 0410103 0 0 0 0 0
Brewster 0430001 0 499 889 29 3
Brewster 0430002 0 376 394 14 4
Brewster 0430003 0 146 142 7 1
Brewster 0430004 0 483 543 20 12
Brewster 0430005 0 48 32 3 2
Brewster 0430006 0 215 253 19 9
Brewster 0430007 0 69 31 1 0
Brewster 0430008 0 331 169 20 4
Briscoe 0450001 0 14 81 2 0
Briscoe 0450002 0 18 145 3 2
Briscoe 0450003 0 19 157 0 1
Briscoe 0450004 0 23 204 1 1
Briscoe 0450006 0 5 38 0 1
Brooks 0470001 0 373 173 9 11
Brooks 0470002 0 347 245 10 7
Brooks 0470003 0 263 164 9 7
Brooks 0470004 0 359 229 9 8
Brooks 047003s 0 83 48 2 0
Brown 0490101 0 245 1455 22 1
Brown 0490105 0 160 987 16 5
Brown 0490109 0 16 209 2 0
Brown 0490113 0 179 1096 21 2
Brown 0490202 0 129 611 8 1
Brown 0490204 0 181 539 18 8
Brown 0490212 0 55 559 6 2
Brown 0490214 0 52 486 5 4
Brown 0490215 0 12 191 3 1
Brown 0490303 0 134 627 20 4
Brown 0490306 0 135 1174 25 5
Brown 0490307 0 53 480 9 1
Brown 0490308 0 33 428 4 1
Brown 0490316 0 18 183 4 0
Brown 0490318 0 131 1069 24 6
Brown 0490410 0 166 1528 25 6
Brown 0490411 0 129 562 19 5
Brown 0490417 0 137 1298 19 6
Burleson 0510113 0 54 451 5 1
Burleson 0510114 0 277 890 20 6
Burleson 0510203 0 63 232 8 2
Burleson 0510204 0 66 450 6 2
Burleson 0510207 0 100 220 2 1
Burleson 0510211 0 125 613 7 5
Burleson 0510215 0 70 231 7 1
Burleson 0510301 0 190 740 24 6
Burleson 0510305 0 66 357 6 2
Burleson 0510308 0 60 261 2 2
Burleson 0510309 0 95 512 15 2
Burleson 0510406 0 269 467 16 5
Burleson 0510410 0 274 1172 24 7
Burnet 0530001 0 198 927 16 3
Burnet 0530002 0 494 1627 42 7
Burnet 0530003 0 251 579 18 7
Burnet 0530004 0 474 1410 26 8
Burnet 0530005 0 220 612 8 3
Burnet 0530006 0 115 373 13 4
Burnet 0530007 0 103 417 8 2
Burnet 0530008 0 162 787 9 5
Burnet 0530009 0 388 1669 29 3
Burnet 0530010 0 237 971 28 3
Burnet 0530011 0 70 463 15 3
Burnet 0530012 0 274 1039 30 6
Burnet 0530013 0 181 617 25 4
Burnet 0530014 0 59 353 10 2
Burnet 0530015 0 116 524 13 1
Burnet 0530016 0 68 339 9 1
Burnet 0530017 0 243 1201 28 2
Burnet 0530018 0 236 640 15 7
Burnet 0530019 0 699 2294 46 11
Burnet 0530020 0 735 1845 50 10
Caldwell 0550100 0 181 128 7 0
Caldwell 0550101 0 267 216 8 3
Caldwell 0550102 0 165 344 9 4
Caldwell 0550103 0 694 788 24 11
Caldwell 0550104 0 112 239 6 1
Caldwell 0550105 0 48 23 2 2
Caldwell 0550107 0 0 0 0 0
Caldwell 0550108 0 31 27 1 1
Caldwell 0550109 0 3 26 1 0
Caldwell 0550110 0 42 52 2 0
Caldwell 0550111 0 316 344 18 4
Caldwell 0550112 0 0 0 0 0
Caldwell 0550113 0 0 0 0 0
Caldwell 0550114 0 0 0 0 0
Caldwell 0550115 0 0 0 0 0
Caldwell 0550116 0 0 0 0 0
Caldwell 0550117 0 0 0 0 0
Caldwell 0550118 0 41 45 0 0
Caldwell 0550201 0 227 396 14 4
Caldwell 0550202 0 234 512 13 8
Caldwell 0550203 0 190 554 16 3
Caldwell 0550204 0 246 700 13 3
Caldwell 0550205 0 41 184 2 0
Caldwell 0550206 0 247 368 7 6
Caldwell 0550301 0 369 350 30 12
Caldwell 0550302 0 502 502 19 4
Caldwell 0550303 0 208 308 6 4
Caldwell 0550305 0 133 210 8 5
Caldwell 0550306 0 115 119 3 0
Caldwell 0550307 0 0 0 0 0
Caldwell 0550400 0 20 24 1 0
Caldwell 0550401 0 329 146 9 3
Caldwell 0550402 0 712 435 17 7
Caldwell 0550404 0 550 461 22 14
Caldwell 0550405 0 312 455 9 3
Caldwell 0550407 0 5 3 0 0
Caldwell 0550408 0 10 3 0 0
Caldwell 0550409 0 9 16 0 1
Caldwell 0550410 0 0 0 0 0
Caldwell 0550412 0 90 66 5 0
Calhoun 0570001 0 124 70 6 2
Calhoun 0570002 0 199 204 5 1
Calhoun 0570003 0 30 15 0 0
Calhoun 0570004 0 102 173 4 0
Calhoun 0570005 0 44 140 2 0
Calhoun 0570006 0 67 285 10 0
Calhoun 0570007 0 143 180 3 1
Calhoun 0570008 0 125 99 2 0
Calhoun 0570009 0 14 16 0 0
Calhoun 0570010 0 34 54 4 0
Calhoun 0570011 0 72 201 3 1
Calhoun 0570012 0 208 714 7 1
Calhoun 0570013 0 3 7 0 0
Calhoun 0570014 0 37 59 0 0
Calhoun 0570015 0 46 71 1 3
Calhoun 0570016 0 211 470 12 4
Calhoun 0570017 0 135 318 11 1
Calhoun 0570018 0 51 182 4 1
Calhoun 0570019 0 56 354 4 1
Calhoun 0570020 0 20 28 0 0
Calhoun 0570021 0 32 70 0 2
Calhoun 0570022 0 69 203 4 2
Calhoun 0570023 0 19 145 1 0
Calhoun 0570024 0 155 845 11 2
Calhoun 0570025 0 96 628 6 0
Callahan 0590001 0 181 1446 32 17
Callahan 0590002 0 153 1239 28 8
Callahan 0590003 0 165 1307 18 11
Callahan 0590004 0 76 985 12 1
Callahan 0590005 0 9 83 1 0
Callahan 0590006 0 57 513 11 2
Callahan 0590007 0 39 319 4 2
Cameron 0610001 0 496 498 9 6
Cameron 0610002 0 151 220 2 3
Cameron 0610003 0 701 540 20 23
Cameron 0610004 0 1065 1042 33 13
Cameron 0610005 0 189 76 9 5
Cameron 0610006 0 372 124 11 17
Cameron 0610007 0 122 58 4 6
Cameron 0610008 0 150 60 8 3
Cameron 0610009 0 642 257 27 27
Cameron 0610010 0 521 226 18 20
Cameron 0610011 0 571 320 17 18
Cameron 0610012 0 768 518 32 16
Cameron 0610013 0 196 83 7 5
Cameron 0610014 0 770 454 20 23
Cameron 0610015 0 692 402 27 25
Cameron 0610016 0 308 330 16 10
Cameron 0610017 0 1105 782 29 23
Cameron 0610018 0 662 449 21 16
Cameron 0610019 0 487 335 18 7
Cameron 0610020 0 353 494 9 9
Cameron 0610021 0 697 425 16 22
Cameron 0610022 0 765 488 23 13
Cameron 0610023 0 49 76 0 0
Cameron 0610024 0 398 222 15 11
Cameron 0610025 0 279 153 9 9
Cameron 0610026 0 745 809 24 11
Cameron 0610027 0 748 453 21 16
Cameron 0610028 0 412 378 12 7
Cameron 0610029 0 724 914 15 10
Cameron 0610030 0 272 388 8 7
Cameron 0610031 0 111 61 1 1
Cameron 0610032 0 688 707 25 12
Cameron 0610033 0 186 121 6 3
Cameron 0610034 0 98 98 2 1
Cameron 0610035 0 323 360 12 8
Cameron 0610036 0 618 516 13 9
Cameron 0610037 0 432 215 15 16
Cameron 0610038 0 260 220 4 2
Cameron 0610039 0 308 227 6 3
Cameron 0610040 0 678 451 18 13
Cameron 0610041 0 1210 629 25 21
Cameron 0610042 0 335 154 7 8
Cameron 0610043 0 311 242 6 5
Cameron 0610044 0 834 1035 35 12
Cameron 0610045 0 599 286 17 20
Cameron 0610046 0 1228 720 24 25
Cameron 0610047 0 318 152 5 5
Cameron 0610048 0 1408 1010 34 33
Cameron 0610049 0 232 164 5 4
Cameron 0610050 0 1259 1132 26 24
Cameron 0610051 0 331 253 10 8
Cameron 0610052 0 597 932 8 9
Cameron 0610053 0 1020 526 37 53
Cameron 0610054 0 1550 926 50 27
Cameron 0610055 0 899 685 23 22
Cameron 0610056 0 585 572 20 5
Cameron 0610057 0 194 229 7 3
Cameron 0610058 0 941 1032 26 14
Cameron 0610059 0 174 85 10 3
Cameron 0610060 0 284 185 3 9
Cameron 0610061 0 787 456 21 6
Cameron 0610062 0 1004 520 25 21
Cameron 0610063 0 606 318 13 6
Cameron 0610064 0 751 781 33 12
Cameron 0610065 0 860 692 25 23
Cameron 0610066 0 1235 1277 36 27
Cameron 0610067 0 814 1184 29 13
Cameron 0610068 0 732 385 30 24
