DIST COUNTY AREA TOTAL DEM REP IND OTHER
DIST COUNTY AREA TOTAL Dem Rep Ind Other
24 Adams "Town Of Big Flats Wards 1-2" 0 196 353 0 0
24 Adams "Town Of Colburn Ward 1" 0 48 96 0 0
24 Adams "Town Of Leola Ward 1" 0 34 129 0 0
24 Adams "Town Of Monroe Ward 1" 0 111 177 0 0
24 Adams "Town Of Preston Wards 1-2" 0 299 474 0 0
24 Adams "Town Of Richfield Ward 1" 0 31 69 0 0
24 Adams "Town Of Rome Wards 1-5" 0 813 1404 0 0
24 Adams "Town Of Strongs Prairie Wards 1-3" 0 275 419 0 1
24 Jackson "Town Of Bear Bluff Ward 1" 0 12 87 0 0
24 Jackson "Town Of City Point Ward 1" 0 43 70 0 0
24 Jackson "Town Of Knapp Ward 1" 0 53 150 0 0
24 Jackson "Town Of Manchester Ward 1" 0 158 306 0 0
24 Jackson "Town Of Millston Ward 1" 0 38 61 0 0
24 Monroe "City Of Sparta Wards 1-6" 0 658 818 0 3
24 Monroe "City Of Sparta Wards 13-18,20-23" 0 521 605 0 0
24 Monroe "City Of Sparta Wards 7-12" 0 747 906 0 2
24 Monroe "City Of Tomah Wards 1-5A,6" 0 593 735 0 2
24 Monroe "City Of Tomah Wards 12-16" 0 536 802 0 1
24 Monroe "City Of Tomah Wards 5B,24" 0 0 0 0 0
24 Monroe "City Of Tomah Wards 7-11,18" 0 573 926 0 3
24 Monroe "Town Of Byron Ward 1" 0 203 423 0 1
24 Monroe "Town Of Grant Ward 1" 0 66 200 0 0
24 Monroe "Town Of Greenfield Wards 1-2" 0 117 298 0 1
24 Monroe "Town Of La Grange Wards 1A,2A,3A" 0 372 780 0 1
24 Monroe "Town Of La Grange Wards 1B,2B,3B" 0 19 58 0 0
24 Monroe "Town Of Lafayette Wards 1-2" 0 57 130 0 0
24 Monroe "Town Of Lincoln Ward 1" 0 101 369 0 1
24 Monroe "Town Of Little Falls Wards 1-2" 0 276 560 0 0
24 Monroe "Town Of New Lyme Ward 1" 0 31 90 0 0
24 Monroe "Town Of Oakdale Ward 1" 0 108 304 0 0
24 Monroe "Town Of Scott Ward 1" 0 8 48 0 0
24 Monroe "Town Of Sparta Wards 1-6" 0 709 1110 0 2
24 Monroe "Village Of Oakdale Ward 1" 0 43 97 0 0
24 Monroe "Village Of Rockland Ward 2" 0 0 0 0 0
24 Monroe "Village Of Warrens Ward 1" 0 79 185 0 2
24 Monroe "Village Of Wyeville Ward 1" 0 22 52 0 0
24 Portage "City Of Stevens Point Wards 1-3" 0 713 323 0 4
24 Portage "City Of Stevens Point Wards 10-12" 0 731 363 0 2
24 Portage "City Of Stevens Point Wards 13-15" 0 846 395 0 1
24 Portage "City Of Stevens Point Wards 16-18" 0 942 675 0 0
24 Portage "City Of Stevens Point Wards 19-21" 0 786 481 0 3
24 Portage "City Of Stevens Point Wards 22-24" 0 890 597 0 2
24 Portage "City Of Stevens Point Wards 25-27" 0 741 449 0 0
24 Portage "City Of Stevens Point Wards 28-30" 0 837 530 0 0
24 Portage "City Of Stevens Point Wards 31-33" 0 476 256 0 1
24 Portage "City Of Stevens Point Wards 34,42" 0 0 0 0 0
24 Portage "City Of Stevens Point Wards 35,40,43,46-47" 0 5 8 0 0
24 Portage "City Of Stevens Point Wards 36,38,41,45" 0 0 0 0 0
24 Portage "City Of Stevens Point Wards 37,39,44" 0 2 0 0 0
24 Portage "City Of Stevens Point Wards 4-6" 0 565 259 0 0
24 Portage "City Of Stevens Point Wards 7-9" 0 514 208 0 1
24 Portage "Town Of Alban Ward 1" 0 223 319 0 0
24 Portage "Town Of Almond Ward 1" 0 126 318 0 1
24 Portage "Town Of Amherst Wards 1-2" 0 420 498 0 0
24 Portage "Town Of Belmont Ward 1" 0 131 258 0 0
24 Portage "Town Of Buena Vista Wards 1-2" 0 239 492 0 1
24 Portage "Town Of Carson Wards 1-2" 0 340 549 0 0
24 Portage "Town Of Dewey Ward 1" 0 279 370 0 0
24 Portage "Town Of Eau Pleine Ward 1" 0 247 398 0 0
24 Portage "Town Of Grant Ward 3" 0 76 147 0 0
24 Portage "Town Of Grant Wards 1-2,4" 0 351 623 0 1
24 Portage "Town Of Hull Wards 1-3" 0 635 584 0 2
24 Portage "Town Of Hull Wards 4-5" 0 501 601 0 1
24 Portage "Town Of Hull Wards 6-8" 0 629 578 0 0
24 Portage "Town Of Lanark Wards 1-2" 0 408 552 0 0
24 Portage "Town Of Linwood Wards 1-2" 0 308 426 0 0
24 Portage "Town Of New Hope Ward 1" 0 290 210 0 0
24 Portage "Town Of Pine Grove Wards 1-2" 0 155 253 0 0
24 Portage "Town Of Plover Wards 1-3" 0 364 569 0 0
24 Portage "Town Of Sharon Wards 1-3" 0 554 871 0 0
24 Portage "Town Of Stockton Wards 1-5" 0 801 1108 0 0
24 Portage "Village Of Almond Ward 1" 0 65 128 0 0
24 Portage "Village Of Amherst Junction Ward 1" 0 87 137 0 0
24 Portage "Village Of Amherst Wards 1-2" 0 333 309 0 0
24 Portage "Village Of Junction City Ward 1" 0 92 106 0 0
24 Portage "Village Of Milladore Ward 2" 0 3 2 0 0
24 Portage "Village Of Nelsonville Ward 1" 0 68 41 0 0
24 Portage "Village Of Park Ridge Ward 1" 0 234 152 0 1
24 Portage "Village Of Plover Wards 1-3" 0 1258 1202 0 0
24 Portage "Village Of Plover Wards 4-6" 0 1398 1403 0 3
24 Portage "Village Of Plover Wards 7-9" 0 1214 1057 0 1
24 Portage "Village Of Rosholt Ward 1" 0 112 148 0 1
24 Portage "Village Of Whiting Wards 1-4" 0 615 439 0 0
24 Waushara "City Of Wautoma Wards 1-3" 0 324 484 0 0
24 Waushara "Town Of Coloma Ward 1" 0 145 277 0 0
24 Waushara "Town Of Dakota Wards 1-2" 0 180 433 0 0
24 Waushara "Town Of Deerfield Ward 1" 0 159 296 0 0
24 Waushara "Town Of Hancock Ward 1" 0 95 232 0 0
24 Waushara "Town Of Marion Wards 1-4" 0 420 888 0 0
24 Waushara "Town Of Oasis Ward 1" 0 72 173 0 0
24 Waushara "Town Of Plainfield Ward 1" 0 77 218 0 0
24 Waushara "Town Of Richford Wards 1-2" 0 60 199 0 0
24 Waushara "Town Of Rose Wards 1-2" 0 165 242 0 0
24 Waushara "Town Of Wautoma Wards 1-3" 0 274 555 0 0
24 Waushara "Village Of Coloma Ward 1" 0 74 183 0 0
24 Waushara "Village Of Hancock Ward 1" 0 80 135 0 0
24 Waushara "Village Of Plainfield Ward 1" 0 159 227 0 0
24 Wood "City Of Nekoosa Wards 1-4" 0 441 753 0 0
24 Wood "City Of Pittsville Ward 1" 0 140 301 0 1
24 Wood "City Of Wisconsin Rapids Wards 1-10,22-23" 0 1888 2360 0 4
24 Wood "City Of Wisconsin Rapids Wards 11-21,24-29" 0 2062 2420 0 2
24 Wood "Town Of Arpin Wards 1-3" 0 159 359 0 0
24 Wood "Town Of Cranmoor Ward 1" 0 35 66 0 0
24 Wood "Town Of Dexter Ward 1" 0 73 155 0 0
24 Wood "Town Of Grand Rapids Wards 1-11" 0 1918 2969 0 2
24 Wood "Town Of Hansen Ward 1" 0 123 330 0 0
24 Wood "Town Of Hiles Ward 1" 0 21 71 0 0
24 Wood "Town Of Milladore Ward 1" 0 126 257 0 0
24 Wood "Town Of Port Edwards Wards 1-4" 0 289 480 0 0
24 Wood "Town Of Remington Ward 1" 0 51 104 0 0
24 Wood "Town Of Richfield Wards 1-3" 0 280 637 0 0
24 Wood "Town Of Rudolph Wards 1-2" 0 218 425 0 1
24 Wood "Town Of Saratoga Wards 1-9" 0 1057 1959 0 1
24 Wood "Town Of Seneca Wards 1-3" 0 256 386 0 0
24 Wood "Town Of Sherry Ward 1" 0 130 317 0 0
24 Wood "Town Of Sigel Wards 1-3" 0 218 402 0 0
24 Wood "Town Of Wood Ward 1" 0 151 331 0 1
24 Wood "Village Of Arpin Ward 1" 0 44 99 0 0
24 Wood "Village Of Biron Ward 1" 0 201 270 0 1
24 Wood "Village Of Milladore Ward 1" 0 62 89 0 0
24 Wood "Village Of Port Edwards Wards 1-3" 0 428 594 0 0
24 Wood "Village Of Rudolph Ward 1" 0 112 156 0 0
24 Wood "Village Of Vesper Ward 1" 0 98 205 0 0
26 Dane "City Of Fitchburg Ward 20" 0 0 0 0 0
26 Dane "City Of Madison Ward 100" 0 1555 0 0 37
26 Dane "City Of Madison Ward 101" 0 431 0 0 12
26 Dane "City Of Madison Ward 102" 0 1010 0 0 24
26 Dane "City Of Madison Ward 103" 0 445 0 0 10
26 Dane "City Of Madison Ward 104" 0 1455 0 0 27
26 Dane "City Of Madison Ward 105" 0 1886 0 0 39
26 Dane "City Of Madison Ward 106" 0 2221 0 0 69
26 Dane "City Of Madison Ward 107" 0 2173 0 0 58
26 Dane "City Of Madison Ward 108" 0 1433 0 0 20
26 Dane "City Of Madison Ward 109" 0 1510 0 0 26
26 Dane "City Of Madison Ward 110" 0 1245 0 0 24
26 Dane "City Of Madison Ward 111" 0 1882 0 0 64
26 Dane "City Of Madison Ward 146" 0 0 0 0 0
26 Dane "City Of Madison Ward 149" 0 0 0 0 0
26 Dane "City Of Madison Ward 20" 0 179 0 0 3
26 Dane "City Of Madison Ward 28" 0 1015 0 0 16
26 Dane "City Of Madison Ward 29" 0 2268 0 0 27
26 Dane "City Of Madison Ward 30" 0 839 0 0 19
26 Dane "City Of Madison Ward 39" 0 1597 0 0 25
26 Dane "City Of Madison Ward 40" 0 2162 0 0 21
26 Dane "City Of Madison Ward 41" 0 2582 0 0 42
26 Dane "City Of Madison Ward 42" 0 2453 0 0 37
26 Dane "City Of Madison Ward 43" 0 359 0 0 2
26 Dane "City Of Madison Ward 44" 0 1559 0 0 33
26 Dane "City Of Madison Ward 45" 0 3051 0 0 54
26 Dane "City Of Madison Ward 46" 0 1747 0 0 39
26 Dane "City Of Madison Ward 47" 0 1498 0 0 41
26 Dane "City Of Madison Ward 48" 0 733 0 0 14
26 Dane "City Of Madison Ward 49" 0 2210 0 0 50
26 Dane "City Of Madison Ward 50" 0 1554 0 0 43
26 Dane "City Of Madison Ward 51" 0 1179 0 0 22
26 Dane "City Of Madison Ward 52" 0 736 0 0 12
26 Dane "City Of Madison Ward 53" 0 2654 0 0 34
26 Dane "City Of Madison Ward 54" 0 266 0 0 6
26 Dane "City Of Madison Ward 55" 0 1480 0 0 27
26 Dane "City Of Madison Ward 56" 0 757 0 0 16
26 Dane "City Of Madison Ward 57" 0 829 0 0 18
26 Dane "City Of Madison Ward 58" 0 369 0 0 6
26 Dane "City Of Madison Ward 59" 0 415 0 0 3
26 Dane "City Of Madison Ward 60" 0 364 0 0 10
26 Dane "City Of Madison Ward 61" 0 1577 0 0 39
26 Dane "City Of Madison Ward 62" 0 786 0 0 5
26 Dane "City Of Madison Ward 63" 0 1576 0 0 31
26 Dane "City Of Madison Ward 64" 0 1244 0 0 20
26 Dane "City Of Madison Ward 65" 0 2288 0 0 20
26 Dane "City Of Madison Ward 66" 0 1768 0 0 33
26 Dane "City Of Madison Ward 67" 0 885 0 0 18
26 Dane "City Of Madison Ward 68" 0 1012 0 0 10
26 Dane "City Of Madison Ward 69" 0 1562 0 0 15
26 Dane "City Of Madison Ward 70" 0 1010 0 0 24
26 Dane "City Of Madison Ward 71" 0 1355 0 0 26
26 Dane "City Of Madison Ward 72" 0 526 0 0 10
26 Dane "City Of Madison Ward 73" 0 622 0 0 8
26 Dane "City Of Madison Ward 74" 0 431 0 0 8
26 Dane "City Of Madison Ward 75" 0 972 0 0 10
26 Dane "City Of Madison Ward 76" 0 663 0 0 8
26 Dane "City Of Madison Ward 77" 0 1396 0 0 35
26 Dane "City Of Madison Ward 78" 0 2021 0 0 45
26 Dane "City Of Madison Ward 79" 0 2344 0 0 28
26 Dane "City Of Madison Ward 80" 0 148 0 0 4
26 Dane "City Of Madison Ward 81" 0 1440 0 0 22
26 Dane "City Of Madison Ward 82" 0 1198 0 0 15
26 Dane "City Of Madison Ward 83" 0 1323 0 0 14
26 Dane "City Of Madison Ward 84" 0 1511 0 0 31
26 Dane "City Of Madison Ward 85" 0 1484 0 0 21
26 Dane "City Of Madison Ward 86" 0 1784 0 0 38
26 Dane "City Of Madison Ward 87" 0 1742 0 0 26
26 Dane "City Of Madison Ward 88" 0 1546 0 0 37
26 Dane "City Of Madison Ward 89" 0 1678 0 0 23
26 Dane "City Of Madison Ward 90" 0 474 0 0 9
26 Dane "City Of Madison Ward 91" 0 1161 0 0 22
26 Dane "City Of Madison Ward 92" 0 1079 0 0 23
26 Dane "City Of Madison Ward 93" 0 258 0 0 4
26 Dane "City Of Madison Ward 94" 0 622 0 0 9
26 Dane "City Of Madison Ward 95" 0 1420 0 0 27
26 Dane "City Of Madison Ward 96" 0 1235 0 0 30
26 Dane "City Of Madison Ward 97" 0 1882 0 0 46
26 Dane "City Of Madison Ward 98" 0 2323 0 0 58
26 Dane "City Of Madison Ward 99" 0 691 0 0 24
26 Dane "City Of Middleton Ward 19" 0 0 0 0 0
26 Dane "Village Of Shorewood Hills Wards 1-2" 0 1431 0 0 13
28 Milwaukee "City Of Franklin Ward 1" 0 0 1 0 0
28 Milwaukee "City Of Franklin Ward 10" 0 221 207 0 0
28 Milwaukee "City Of Franklin Ward 11" 0 516 645 0 0
28 Milwaukee "City Of Franklin Ward 13" 0 504 661 0 0
28 Milwaukee "City Of Franklin Ward 14" 0 447 541 0 4
28 Milwaukee "City Of Franklin Ward 15A" 0 191 324 0 0
28 Milwaukee "City Of Franklin Ward 16" 0 496 706 0 2
28 Milwaukee "City Of Franklin Ward 17" 0 370 368 0 1
28 Milwaukee "City Of Franklin Ward 18" 0 197 263 0 0
28 Milwaukee "City Of Franklin Ward 19" 0 500 731 0 0
28 Milwaukee "City Of Franklin Ward 2" 0 580 900 0 1
28 Milwaukee "City Of Franklin Ward 20" 0 312 334 0 2
28 Milwaukee "City Of Franklin Ward 21" 0 168 127 0 0
28 Milwaukee "City Of Franklin Ward 22A" 0 292 401 0 2
28 Milwaukee "City Of Franklin Ward 22B" 0 269 378 0 1
28 Milwaukee "City Of Franklin Ward 23" 0 455 782 0 1
28 Milwaukee "City Of Franklin Ward 3" 0 678 872 0 0
28 Milwaukee "City Of Franklin Ward 4" 0 298 474 0 1
28 Milwaukee "City Of Franklin Ward 5" 0 271 371 0 0
28 Milwaukee "City Of Franklin Ward 6" 0 446 604 0 0
28 Milwaukee "City Of Franklin Ward 7" 0 601 783 0 0
28 Milwaukee "City Of Franklin Ward 8" 0 512 441 0 0
28 Milwaukee "City Of Franklin Ward 9" 0 477 479 0 2
28 Milwaukee "City Of Greenfield Ward 10" 0 533 538 0 1
28 Milwaukee "City Of Greenfield Ward 11" 0 572 709 0 0
28 Milwaukee "City Of Greenfield Ward 12" 0 584 755 0 0
28 Milwaukee "City Of Greenfield Ward 13" 0 337 316 0 1
28 Milwaukee "City Of Greenfield Ward 14" 0 475 392 0 3
28 Milwaukee "City Of Greenfield Ward 15" 0 427 452 0 0
28 Milwaukee "City Of Greenfield Ward 16" 0 179 193 0 0
28 Milwaukee "City Of Greenfield Ward 17" 0 443 324 0 0
28 Milwaukee "City Of Greenfield Ward 19" 0 733 528 0 2
28 Milwaukee "City Of Greenfield Ward 2" 0 424 435 0 4
28 Milwaukee "City Of Greenfield Ward 20" 0 650 656 0 1
28 Milwaukee "City Of Greenfield Ward 21" 0 431 369 0 3
28 Milwaukee "City Of Greenfield Ward 5" 0 503 430 0 2
28 Milwaukee "City Of Greenfield Ward 6" 0 437 520 0 1
28 Milwaukee "City Of Greenfield Ward 7" 0 604 632 0 0
28 Milwaukee "City Of Greenfield Ward 8" 0 569 498 0 0
28 Milwaukee "City Of Greenfield Ward 9" 0 507 519 0 0
28 Milwaukee "City Of Milwaukee Ward 269" 0 425 386 0 0
28 Milwaukee "City Of Milwaukee Ward 270" 0 402 369 0 1
28 Milwaukee "City Of Milwaukee Ward 271" 0 780 632 0 1
28 Milwaukee "City Of Milwaukee Ward 272" 0 495 548 0 2
28 Milwaukee "City Of Milwaukee Ward 273" 0 303 289 0 0
28 Milwaukee "City Of Milwaukee Ward 274" 0 297 295 0 2
28 Milwaukee "City Of Milwaukee Ward 275" 0 753 619 0 0
28 Milwaukee "City Of Milwaukee Ward 276" 0 654 602 0 0
28 Milwaukee "City Of Milwaukee Ward 277" 0 679 571 0 1
28 Milwaukee "City Of Milwaukee Ward 278" 0 364 344 0 0
28 Milwaukee "Village Of Greendale Wards 1-2" 0 747 966 0 3
28 Milwaukee "Village Of Greendale Wards 3-4" 0 995 936 0 0
28 Milwaukee "Village Of Greendale Wards 5-6" 0 839 885 0 1
28 Milwaukee "Village Of Greendale Wards 7-8" 0 844 865 0 1
28 Milwaukee "Village Of Greendale Wards 9-10" 0 1015 1037 0 1
28 Milwaukee "Village Of Hales Corners Wards 1-3" 0 682 894 0 0
28 Milwaukee "Village Of Hales Corners Wards 4-6" 0 699 850 0 1
28 Milwaukee "Village Of Hales Corners Wards 7-9" 0 721 779 0 2
28 Racine "Town Of Waterford Wards 1-10" 0 1129 3257 0 3
28 Racine "Village Of Waterford Wards 1-7" 0 1084 2271 0 1
28 Walworth "Town Of East Troy Ward 1" 0 141 424 0 0
28 Waukesha "City Of Muskego Wards 1-3" 0 772 1729 0 1
28 Waukesha "City Of Muskego Wards 11-12" 0 609 1645 0 2
28 Waukesha "City Of Muskego Wards 13-14" 0 705 1840 0 3
28 Waukesha "City Of Muskego Wards 15-16" 0 790 1850 0 0
28 Waukesha "City Of Muskego Wards 4-5" 0 700 1464 0 2
28 Waukesha "City Of Muskego Wards 6-8" 0 819 1854 0 3
28 Waukesha "City Of Muskego Wards 9-10" 0 635 1320 0 2
28 Waukesha "City Of New Berlin Ward 10" 0 95 180 0 0
28 Waukesha "City Of New Berlin Ward 11" 0 200 475 0 0
28 Waukesha "City Of New Berlin Ward 12" 0 55 125 0 1
28 Waukesha "City Of New Berlin Ward 13" 0 76 134 0 0
28 Waukesha "City Of New Berlin Ward 14" 0 2 5 0 0
28 Waukesha "City Of New Berlin Ward 15" 0 402 845 0 0
28 Waukesha "City Of New Berlin Ward 16" 0 682 1085 0 0
28 Waukesha "City Of New Berlin Ward 18" 0 820 1301 0 0
28 Waukesha "City Of New Berlin Ward 19" 0 87 173 0 0
28 Waukesha "City Of New Berlin Ward 20" 0 132 243 0 0
28 Waukesha "City Of New Berlin Ward 21" 0 509 912 0 1
28 Waukesha "City Of New Berlin Ward 24" 0 671 1026 0 3
28 Waukesha "City Of New Berlin Ward 26" 0 384 1045 0 2
28 Waukesha "City Of New Berlin Ward 27" 0 664 1105 0 0
28 Waukesha "City Of New Berlin Ward 7" 0 36 80 0 0
28 Waukesha "City Of Waukesha Ward 42" 0 0 0 0 0
28 Waukesha "City Of Waukesha Ward 43" 0 0 0 0 0
28 Waukesha "City Of Waukesha Ward 48" 0 0 0 0 0
28 Waukesha "Village Of Big Bend Wards 1-4" 0 244 686 0 0
28 Waukesha "Village Of Mukwonago Ward 12" 0 0 0 0 0
28 Waukesha "Village Of Vernon Wards 1-11" 0 1351 3980 0 4
28 Waukesha "Village Of Waukesha Ward 12" 0 1 4 0 0
28 Waukesha "Village Of Waukesha Wards 7,9-11" 0 693 1595 0 1
30 Brown "City Of De Pere Wards 1-4" 0 1922 1980 0 0
30 Brown "City Of De Pere Wards 6-8" 0 1373 1332 0 5
30 Brown "City Of Green Bay Ward 10" 0 379 302 0 0
30 Brown "City Of Green Bay Ward 11" 0 356 366 0 1
30 Brown "City Of Green Bay Ward 12" 0 422 303 0 0
30 Brown "City Of Green Bay Ward 13" 0 480 244 0 3
30 Brown "City Of Green Bay Ward 14" 0 386 300 0 0
30 Brown "City Of Green Bay Ward 15" 0 754 495 0 0
30 Brown "City Of Green Bay Ward 16" 0 667 340 0 3
30 Brown "City Of Green Bay Ward 17" 0 555 349 0 2
30 Brown "City Of Green Bay Ward 18" 0 492 410 0 1
30 Brown "City Of Green Bay Ward 19" 0 461 300 0 1
30 Brown "City Of Green Bay Ward 2" 0 689 807 0 1
30 Brown "City Of Green Bay Ward 20" 0 438 311 0 1
30 Brown "City Of Green Bay Ward 21" 0 413 238 0 0
30 Brown "City Of Green Bay Ward 22" 0 192 153 0 0
30 Brown "City Of Green Bay Ward 23" 0 442 261 0 0
30 Brown "City Of Green Bay Ward 24" 0 529 366 0 3
30 Brown "City Of Green Bay Ward 25" 0 442 390 0 1
30 Brown "City Of Green Bay Ward 26" 0 560 300 0 1
30 Brown "City Of Green Bay Ward 27" 0 240 107 0 1
30 Brown "City Of Green Bay Ward 28" 0 499 333 0 3
30 Brown "City Of Green Bay Ward 29" 0 657 563 0 2
30 Brown "City Of Green Bay Ward 3" 0 605 568 0 1
30 Brown "City Of Green Bay Ward 30" 0 665 361 0 2
30 Brown "City Of Green Bay Ward 31" 0 572 520 0 3
30 Brown "City Of Green Bay Ward 32" 0 506 428 0 0
30 Brown "City Of Green Bay Ward 33" 0 328 298 0 3
30 Brown "City Of Green Bay Ward 36" 0 318 207 0 5
30 Brown "City Of Green Bay Ward 37" 0 442 422 0 1
30 Brown "City Of Green Bay Ward 38" 0 660 496 0 1
30 Brown "City Of Green Bay Ward 39" 0 693 600 0 2
30 Brown "City Of Green Bay Ward 4" 0 990 1297 0 0
30 Brown "City Of Green Bay Ward 40" 0 432 372 0 0
30 Brown "City Of Green Bay Ward 42" 0 414 317 0 1
30 Brown "City Of Green Bay Ward 5" 0 347 431 0 0
30 Brown "City Of Green Bay Ward 6" 0 779 967 0 2
30 Brown "City Of Green Bay Ward 7" 0 481 493 0 0
30 Brown "City Of Green Bay Ward 8" 0 867 854 0 1
30 Brown "City Of Green Bay Ward 9" 0 368 275 0 0
30 Brown "Town Of Glenmore Wards 1-2" 0 189 471 0 1
30 Brown "Town Of Ledgeview Wards 1-3,8-10" 0 1138 1655 0 1
30 Brown "Village Of Allouez Ward 10" 0 0 0 0 0
30 Brown "Village Of Bellevue Wards 1-6" 0 1944 2121 0 5
30 Brown "Village Of Bellevue Wards 7-10" 0 1929 2721 0 6
30 Brown "Village Of Howard Wards 1,12-14" 0 949 1429 0 4
30 Brown "Village Of Howard Wards 3-4,6" 0 700 837 0 0
30 Brown "Village Of Suamico Wards 1-4" 0 1206 2443 0 2
30 Brown "Village Of Suamico Wards 5-8" 0 1511 3009 0 4
30 Marinette "City Of Marinette Wards 1-8" 0 2053 2677 0 0
30 Marinette "City Of Peshtigo Wards 1-7" 0 590 965 0 0
30 Marinette "Town Of Grover Wards 1-3" 0 268 751 0 0
30 Marinette "Town Of Peshtigo Wards 1,4" 0 341 560 0 0
30 Marinette "Town Of Peshtigo Wards 2-3" 0 357 608 0 0
30 Marinette "Town Of Peshtigo Wards 5-6" 0 244 439 0 0
30 Marinette "Town Of Pound Wards 1-3" 0 194 582 0 0
30 Marinette "Village Of Coleman Ward 1" 0 115 266 0 0
30 Marinette "Village Of Pound Ward 1" 0 34 130 0 0
30 Oconto "City Of Oconto Falls Ward 6" 0 0 0 0 0
30 Oconto "City Of Oconto Wards 1-7" 0 864 1293 0 0
30 Oconto "Town Of Abrams Wards 1-3" 0 376 901 0 0
30 Oconto "Town Of Little River Wards 1-2" 0 176 426 0 0
30 Oconto "Town Of Little Suamico Wards 1-8" 0 951 2400 0 0
30 Oconto "Town Of Oconto Wards 1-3" 0 229 557 0 0
30 Oconto "Town Of Pensaukee Wards 1-2" 0 279 614 0 0
30 Oconto "Town Of Stiles Wards 1-2" 0 259 637 0 0
32 Crawford "City Of Prairie Du Chien Ward 1" 0 190 251 0 0
32 Crawford "City Of Prairie Du Chien Ward 3" 0 169 200 0 0
32 Crawford "City Of Prairie Du Chien Ward 4" 0 178 193 0 0
32 Crawford "City Of Prairie Du Chien Ward 5" 0 223 228 0 0
32 Crawford "City Of Prairie Du Chien Ward 6" 0 260 229 0 0
32 Crawford "City Of Prairie Du Chien Wards 2,7" 0 197 222 0 0
32 Crawford "Town Of Bridgeport Ward 1" 0 209 417 0 0
32 Crawford "Town Of Clayton Wards 1-3" 0 262 281 0 0
32 Crawford "Town Of Eastman Wards 1-2" 0 152 284 0 0
32 Crawford "Town Of Freeman Ward 1" 0 235 240 0 0
32 Crawford "Town Of Haney Ward 1" 0 78 103 0 0
32 Crawford "Town Of Marietta Ward 1" 0 106 184 0 0
32 Crawford "Town Of Prairie Du Chien Wards 1-2" 0 217 324 0 0
32 Crawford "Town Of Scott Ward 1" 0 123 145 0 0
32 Crawford "Town Of Seneca Ward 1" 0 222 321 0 0
32 Crawford "Town Of Utica Ward 1" 0 186 184 0 0
32 Crawford "Town Of Wauzeka Wards 1-2" 0 75 161 0 0
32 Crawford "Village Of Bell Center Ward 1" 0 28 22 0 0
32 Crawford "Village Of De Soto Ward 2" 0 23 18 0 0
32 Crawford "Village Of Eastman Ward 1" 0 53 160 0 0
32 Crawford "Village Of Ferryville Ward 1" 0 63 81 0 0
32 Crawford "Village Of Gays Mills Ward 1" 0 116 155 0 0
32 Crawford "Village Of Lynxville Ward 1" 0 30 48 0 0
32 Crawford "Village Of Mt. Sterling Ward 1" 0 50 44 0 0
32 Crawford "Village Of Soldiers Grove Ward 1" 0 124 157 0 0
32 Crawford "Village Of Steuben Ward 1" 0 20 43 0 0
32 Crawford "Village Of Wauzeka Ward 1" 0 125 208 0 0
32 "La Crosse" "City Of La Crosse Ward 1" 0 934 747 0 1
32 "La Crosse" "City Of La Crosse Ward 10" 0 202 137 0 1
32 "La Crosse" "City Of La Crosse Ward 11" 0 182 154 0 1
32 "La Crosse" "City Of La Crosse Ward 12" 0 313 134 0 1
32 "La Crosse" "City Of La Crosse Ward 13" 0 304 115 0 0
32 "La Crosse" "City Of La Crosse Ward 14" 0 457 201 0 1
32 "La Crosse" "City Of La Crosse Ward 15" 0 293 101 0 1
32 "La Crosse" "City Of La Crosse Ward 16" 0 687 347 0 4
32 "La Crosse" "City Of La Crosse Ward 17" 0 252 110 0 0
32 "La Crosse" "City Of La Crosse Ward 18" 0 335 158 0 0
32 "La Crosse" "City Of La Crosse Ward 19" 0 299 156 0 0
32 "La Crosse" "City Of La Crosse Ward 2" 0 280 180 0 0
32 "La Crosse" "City Of La Crosse Ward 20" 0 547 273 0 1
32 "La Crosse" "City Of La Crosse Ward 21" 0 1279 692 0 2
32 "La Crosse" "City Of La Crosse Ward 22" 0 811 468 0 0
32 "La Crosse" "City Of La Crosse Ward 23" 0 294 194 0 3
32 "La Crosse" "City Of La Crosse Ward 24" 0 700 444 0 0
32 "La Crosse" "City Of La Crosse Ward 25" 0 430 342 0 0
32 "La Crosse" "City Of La Crosse Ward 26" 0 984 625 0 1
32 "La Crosse" "City Of La Crosse Ward 27" 0 511 313 0 1
32 "La Crosse" "City Of La Crosse Ward 28" 0 381 257 0 2
32 "La Crosse" "City Of La Crosse Ward 29" 0 994 747 0 1
32 "La Crosse" "City Of La Crosse Ward 3" 0 631 393 0 0
32 "La Crosse" "City Of La Crosse Ward 30" 0 0 0 0 0
32 "La Crosse" "City Of La Crosse Ward 31" 0 0 0 0 0
32 "La Crosse" "City Of La Crosse Ward 32" 0 0 0 0 0
32 "La Crosse" "City Of La Crosse Ward 33" 0 0 0 0 0
32 "La Crosse" "City Of La Crosse Ward 34" 0 0 0 0 0
32 "La Crosse" "City Of La Crosse Ward 35" 0 0 1 0 0
32 "La Crosse" "City Of La Crosse Ward 4" 0 294 145 0 1
32 "La Crosse" "City Of La Crosse Ward 5" 0 493 296 0 1
32 "La Crosse" "City Of La Crosse Ward 6" 0 811 422 0 2
32 "La Crosse" "City Of La Crosse Ward 7" 0 1012 502 0 3
32 "La Crosse" "City Of La Crosse Ward 8" 0 505 372 0 1
32 "La Crosse" "City Of La Crosse Ward 9" 0 1487 584 0 2
