COUNTY AREA TOTAL DEM REP Other
Lake 93 2804 755 1334 715
Lake 94 2843 571 1603 669
Lake 95 3131 894 1284 953
Lake 96 1279 358 632 289
Lake 97 4738 1878 1332 1528
Lake 98 450 112 254 84
Lake 99 1262 326 650 286
Lee 1 2535 410 1652 473
Lee 10 3938 1079 1628 1231
Lee 100 3084 768 1454 862
Lee 101 3895 749 2127 1019
Lee 102 4331 872 2325 1134
Lee 103 5112 1389 2074 1649
Lee 104 4430 1181 1880 1369
Lee 105 4998 1318 2044 1636
Lee 106 4130 1058 1792 1280
Lee 107 5849 1234 2866 1749
Lee 108 5056 1482 1939 1635
Lee 109 4480 1340 1683 1457
Lee 11 3792 1058 1752 982
Lee 110 3903 1240 1341 1322
Lee 111 3390 956 1294 1140
Lee 112 5904 1385 2568 1951
Lee 113 4378 1247 1598 1533
Lee 114 4537 1319 1724 1494
Lee 115 6589 1683 2710 2196
Lee 116 5057 1313 2055 1689
Lee 117 2166 549 1047 570
Lee 118 4027 1029 1954 1044
Lee 119 3001 514 1763 724
Lee 12 3193 743 1534 916
Lee 120 4208 1125 1563 1520
Lee 121 3966 902 1925 1139
Lee 122 3965 972 1828 1165
Lee 123 3696 734 1942 1020
Lee 124 4048 930 2031 1087
Lee 125 3695 575 2307 813
Lee 126 1824 491 858 475
Lee 127 1096 246 536 314
Lee 13 4395 1121 1744 1530
Lee 14 1484 388 680 416
Lee 15 3016 692 1491 833
Lee 16 1691 536 748 407
Lee 17 332 80 171 81
Lee 18 1091 192 686 213
Lee 19 810 158 419 233
Lee 2 4157 1043 1860 1254
Lee 20 4263 1262 1664 1337
Lee 21 2520 587 1273 660
Lee 22 3124 720 1522 882
Lee 23 2665 637 1244 784
Lee 24 2973 579 1533 861
Lee 25 5691 1280 2826 1585
Lee 26 3864 1168 1529 1167
Lee 27 2667 410 1583 674
Lee 28 4738 1169 2096 1473
Lee 29 5059 1323 2131 1605
Lee 3 4225 1802 1041 1382
Lee 30 2418 630 1111 677
Lee 31 3209 994 1273 942
Lee 32 5778 2902 1116 1760
Lee 33 2752 732 1221 799
Lee 34 4186 1135 1625 1426
Lee 35 3677 782 1846 1049
Lee 36 11656 2645 5590 3421
Lee 37 2742 716 1203 823
Lee 38 4285 1146 1753 1386
Lee 39 3775 933 1890 952
Lee 4 5585 2249 1465 1871
Lee 40 3006 619 1647 740
Lee 41 2884 692 1308 884
Lee 42 4470 1909 978 1583
Lee 43 3231 516 2057 658
Lee 44 4343 1011 2142 1190
Lee 45 2950 658 1499 793
Lee 46 4819 1672 1825 1322
Lee 47 4942 1717 1666 1559
Lee 48 4191 1389 1714 1088
Lee 49 3122 658 1534 930
Lee 5 5517 1168 2902 1447
Lee 50 5092 1837 1500 1755
Lee 51 5888 2415 1320 2153
Lee 52 4206 1569 1193 1444
Lee 53 5192 1853 1520 1819
Lee 54 1587 253 957 377
Lee 55 5531 1302 2420 1809
Lee 56 4565 1300 1649 1616
Lee 57 4005 684 2258 1063
Lee 58 3851 1500 1151 1200
Lee 59 3812 1272 1278 1262
Lee 6 2294 837 654 803
Lee 60 3495 711 1805 979
Lee 61 4267 1222 1631 1414
Lee 62 4753 1366 1811 1576
Lee 63 3416 906 1541 969
Lee 64 4670 1056 2410 1204
Lee 65 3967 1020 1953 994
Lee 66 3049 675 1480 894
Lee 67 4092 645 2428 1019
Lee 68 4204 1059 1782 1363
Lee 69 5110 971 2603 1536
Lee 7 4322 2595 503 1224
Lee 70 4007 986 1840 1181
Lee 71 3043 857 1315 871
Lee 72 3579 818 1785 976
Lee 73 4096 1168 1692 1236
Lee 74 3781 905 1871 1005
Lee 75 4954 1228 2363 1363
Lee 76 2755 704 1245 806
Lee 77 4248 1413 1539 1296
Lee 78 5385 1938 1649 1798
Lee 79 3951 1124 1792 1035
Lee 8 4375 2444 830 1101
Lee 80 2491 533 1279 679
Lee 81 2320 462 1238 620
Lee 82 1379 329 621 429
Lee 83 2716 600 1618 498
Lee 84 3749 921 1758 1070
Lee 85 3186 778 1558 850
Lee 86 4790 1083 2409 1298
Lee 87 2929 759 1371 799
Lee 88 2854 581 1548 725
Lee 89 3496 1145 1248 1103
Lee 9 4552 1642 1347 1563
Lee 90 3287 837 1684 766
Lee 91 3513 969 1632 912
Lee 92 4517 1328 1771 1418
Lee 93 3980 861 1969 1150
Lee 94 3553 763 1848 942
Lee 95 4314 1235 1822 1257
Lee 96 3874 1039 1685 1150
Lee 97 4173 1025 1910 1238
Lee 98 3524 819 1678 1027
Lee 99 3872 1023 1657 1192
Leon 1203 2895 1852 436 607
Leon 1205 1273 808 190 275
Leon 1230 684 340 149 195
Leon 1251 85 68 7 10
Leon 1255 996 636 179 181
Leon 1257 737 306 282 149
Leon 1258 3 1 0 2
Leon 1259 104 48 44 12
Leon 1301 1083 765 87 231
Leon 1302 1557 656 485 416
Leon 1303 857 458 178 221
Leon 1309 2447 1790 34 623
Leon 1311 519 389 8 122
Leon 1313 3802 2755 242 805
Leon 1314 285 112 99 74
Leon 1315 329 257 19 53
Leon 1317 1424 1244 52 128
Leon 1319 1677 1382 42 253
Leon 1321 4765 3722 211 832
Leon 1327 944 760 37 147
Leon 1351 190 128 31 31
Leon 1353 268 195 33 40
Leon 1355 2003 1522 149 332
Leon 1359 177 131 18 28
Leon 1361 1227 910 141 176
Leon 1362 83 56 10 17
Leon 1501 1018 731 105 182
Leon 1502 856 522 169 165
Leon 1503 2623 1773 267 583
Leon 1505 2373 1616 206 551
Leon 1507 2244 921 630 693
Leon 2251 595 317 172 106
Leon 2252 1652 809 503 340
Leon 2253 708 336 254 118
Leon 2303 381 327 16 38
Leon 2305 5712 3467 699 1546
Leon 2306 1688 1235 135 318
Leon 2307 8 3 4 1
Leon 2355 159 89 44 26
Leon 2358 475 265 120 90
Leon 2359 743 427 136 180
Leon 2363 709 368 205 136
Leon 2365 3995 1520 1609 866
Leon 2366 394 185 148 61
Leon 2380 279 174 45 60
Leon 2401 704 418 120 166
Leon 2451 1142 543 327 272
Leon 2502 1398 681 319 398
Leon 2503 382 174 72 136
Leon 2504 952 550 131 271
Leon 2506 2916 1313 668 935
Leon 2507 4310 2642 456 1212
Leon 2509 1849 1066 326 457
Leon 2511 4520 2878 540 1102
Leon 2513 1726 1052 302 372
Leon 3101 1739 874 600 265
Leon 3103 1691 835 583 273
Leon 3104 747 408 192 147
Leon 3107 1294 725 321 248
Leon 3109 871 483 219 169
Leon 3110 1850 995 477 378
Leon 3401 1532 831 426 275
Leon 3403 1041 514 374 153
Leon 3405 757 359 282 116
Leon 3409 1097 639 188 270
Leon 3411 3083 1893 620 570
Leon 3412 531 306 109 116
Leon 3413 8 3 1 4
Leon 3414 59 19 29 11
Leon 3451 78 36 30 12
Leon 3453 1596 814 529 253
Leon 3455 1851 916 668 267
Leon 3457 859 403 266 190
Leon 3459 1593 754 534 305
Leon 3461 1989 910 698 381
Leon 3467 2885 1420 918 547
Leon 3468 71 48 10 13
Leon 3469 2636 1506 639 491
Leon 3473 1833 940 617 276
Leon 3475 258 154 72 32
Leon 3477 656 353 218 85
Leon 3501 2350 1396 447 507
Leon 3502 1083 734 101 248
Leon 3507 2438 1501 415 522
Leon 3509 2812 1522 687 603
Leon 3513 2891 1782 503 606
Leon 3551 46 22 10 14
Leon 4101 1602 781 470 351
Leon 4103 3099 1408 1116 575
Leon 4105 182 134 21 27
Leon 4106 17 16 0 1
Leon 4107 446 210 142 94
Leon 4109 216 89 77 50
Leon 4119 4647 2009 1831 807
Leon 4125 4703 1871 2043 789
Leon 4152 81 36 40 5
Leon 4153 1650 710 705 235
Leon 4154 123 105 8 10
Leon 4155 573 333 210 30
Leon 4157 809 401 288 120
Leon 4159 699 433 195 71
Leon 4161 2760 1067 1284 409
Leon 4162 49 23 16 10
Leon 4163 1967 783 816 368
Leon 4167 3063 1149 1419 495
Leon 4168 108 64 34 10
Leon 4173 937 419 380 138
Leon 4184 695 331 252 112
Leon 4401 748 278 343 127
Leon 4403 1627 493 802 332
Leon 4405 2028 671 969 388
Leon 4408 1884 642 847 395
Leon 4451 903 423 381 99
Leon 4453 1468 476 786 206
Leon 4455 2961 985 1378 598
Leon 4456 234 93 103 38
Leon 4457 127 58 54 15
Leon 4458 1309 507 580 222
Leon 4459 4190 1435 1978 777
Leon 4461 2428 745 1184 499
Leon 5101 133 69 44 20
Leon 5103 1278 756 224 298
Leon 5105 3115 1767 782 566
Leon 5107 451 243 128 80
Leon 5110 1561 853 377 331
Leon 5115 2012 1125 507 380
Leon 5153 1933 869 772 292
Leon 5154 684 277 288 119
Leon 5165 189 127 34 28
Leon 5201 1541 986 242 313
Leon 5203 1568 1120 190 258
Leon 5204 2 0 1 1
Leon 5205 392 217 91 84
Leon 5207 3820 2346 708 766
Leon 5209 519 310 111 98
Leon 5211 1346 775 257 314
Leon 5212 182 80 59 43
Leon 5214 1771 954 484 333
Leon 5219 2354 1114 728 512
Leon 5220 1417 738 368 311
Leon 5221 2557 1408 562 587
Leon 5223 211 104 59 48
Leon 5224 391 203 104 84
Leon 5225 3969 1571 1429 969
Leon 5227 279 152 75 52
Leon 5228 58 31 18 9
Leon 5251 2153 963 878 312
Leon 5252 287 139 76 72
Leon 5258 2 2 0 0
Leon 5260 4021 2348 969 704
Leon 5261 2797 1354 967 476
Leon 5263 2069 958 808 303
Leon 5264 118 93 16 9
Leon 5265 87 70 8 9
Leon 5284 2041 907 814 320
Leon 9000 663 299 187 177
Levy 1 2451 757 1081 613
Levy 2 2992 798 1557 637
Levy 3 3810 1216 1774 820
Levy 4 1386 448 659 279
Levy 5 3264 710 1977 577
Levy 6 494 126 305 63
Levy 7 2981 1307 1167 507
Levy 8 3355 790 1846 719
Levy 9 2714 620 1457 637
Levy 10 1004 226 658 120
Levy 11 1319 489 646 184
Levy 12 2091 515 1206 370
Levy 13 2238 743 1095 400
Liberty 1 380 295 46 39
Liberty 2 305 186 80 39
Liberty 3 1089 562 405 122
Liberty 4 1029 484 460 85
Liberty 5 650 327 265 58
Liberty 6 699 413 216 70
Liberty 7 180 112 48 20
Liberty 8 269 133 105 31
Madison 1 2201 1184 781 236
Madison 10 1532 979 395 158
Madison 11 1010 702 224 84
Madison 2 439 355 63 21
Madison 3 2096 693 1083 320
Madison 4 428 153 233 42
Madison 5 1168 818 236 114
Madison 6 297 103 148 46
Madison 7 1222 489 564 169
Madison 8 1085 467 478 140
Madison 9 280 145 100 35
Manatee 101 5829 1584 2788 1457
Manatee 103 1169 343 539 287
Manatee 107 1761 420 842 499
Manatee 111 1494 514 584 396
Manatee 117 7940 2264 3421 2255
Manatee 119 1794 433 897 464
Manatee 121 5184 1394 2433 1357
Manatee 123 4565 1440 1897 1228
Manatee 125 2528 742 1184 602
Manatee 127 6692 1665 3300 1727
Manatee 129 1452 288 837 327
Manatee 131 4902 1333 2223 1346
Manatee 133 969 192 561 216
Manatee 135 6571 1396 3569 1606
Manatee 137 5526 1164 2981 1381
Manatee 139 8690 1937 4605 2148
Manatee 141 757 137 438 182
Manatee 201 2333 775 934 624
Manatee 203 1544 425 697 422
Manatee 205 1439 1096 75 268
Manatee 207 3160 1152 1199 809
Manatee 209 2404 1466 423 515
Manatee 211 2073 531 985 557
Manatee 213 5963 2859 1371 1733
Manatee 215 2566 1328 478 760
Manatee 217 3894 1665 1227 1002
Manatee 219 3523 1260 1393 870
Manatee 221 4308 1667 1421 1220
Manatee 223 3312 2027 529 756
Manatee 301 1058 323 481 254
Manatee 303 1313 318 673 322
Manatee 305 1510 427 653 430
Manatee 307 756 223 326 207
Manatee 309 2293 618 1139 536
Manatee 311 5290 1346 2686 1258
Manatee 313 3423 829 1743 851
Manatee 315 4218 1197 1917 1104
Manatee 317 4361 1157 2180 1024
Manatee 321 527 163 288 76
Manatee 323 4698 1491 1955 1252
Manatee 325 3554 1093 1610 851
Manatee 327 5136 1574 2191 1371
Manatee 329 5045 1852 1718 1475
Manatee 331 2770 847 1121 802
Manatee 333 6216 1766 2845 1605
Manatee 401 3788 1467 1067 1254
Manatee 403 4112 1491 1380 1241
Manatee 405 837 247 374 216
Manatee 407 1158 366 540 252
Manatee 409 3765 1174 1556 1035
Manatee 411 3760 1390 1240 1130
Manatee 413 4021 1340 1450 1231
Manatee 415 5989 2627 1627 1735
Manatee 417 6030 1817 2517 1696
Manatee 419 5851 2002 2272 1577
Manatee 421 2496 809 984 703
Manatee 501 8475 2374 3847 2254
Manatee 503 5230 1504 2355 1371
Manatee 505 5211 1682 2252 1277
Manatee 507 4441 1599 1620 1222
Manatee 509 4300 1065 2142 1093
Manatee 511 4414 1201 2094 1119
Manatee 513 2994 933 1349 712
Manatee 515 6828 1803 3229 1796
Manatee 517 6816 1872 3309 1635
Manatee 519 8989 2189 4494 2306
Manatee 521 6298 1508 3349 1441
Manatee 523 4806 1323 2231 1252
Manatee 525 3974 737 2361 876
Manatee 527 2334 407 1379 548
Monroe 1 1398 531 499 368
Monroe 10 1922 884 427 611
Monroe 11 2927 1109 1016 802
Monroe 12 2144 652 850 642
Monroe 13 1730 563 704 463
Monroe 14 1625 404 831 390
Monroe 15 2337 568 1213 556
Monroe 16 1856 517 874 465
Monroe 17 1458 438 616 404
Monroe 18 1133 328 458 347
Monroe 19 2046 563 968 515
Monroe 2 1802 735 546 521
Monroe 20 1231 311 602 318
Monroe 21 1111 265 539 307
Monroe 22 759 141 462 156
Monroe 23 1388 341 698 349
Monroe 24 1616 343 869 404
Monroe 25 1626 405 855 366
Monroe 26 2185 529 1169 487
Monroe 27 1597 459 734 404
Monroe 28 1560 454 735 371
Monroe 29 2545 697 1248 600
Monroe 3 1397 635 408 354
Monroe 30 1585 541 629 415
Monroe 31 1427 416 635 376
Monroe 32 2184 613 987 584
Monroe 33 1319 212 893 214
Monroe 4 1111 711 147 253
Monroe 5 3467 1408 1044 1015
Monroe 6 1532 784 324 424
Monroe 7 1212 500 349 363
Monroe 8 1785 871 442 472
Monroe 9 1895 824 574 497
Marion 1 1144 345 559 240
Marion 2 967 774 54 139
Marion 3 2762 936 1178 648
Marion 4 4753 1734 1905 1114
Marion 5 1934 444 1235 255
Marion 6 2924 903 1332 689
Marion 7 3007 944 1224 839
Marion 8 1980 909 560 511
Marion 9 2560 1733 294 533
Marion 10 1515 1004 245 266
Marion 11 1162 661 239 262
Marion 12 2681 903 1125 653
Marion 13 446 132 221 93
Marion 14 3739 839 2189 711
Marion 15 2397 662 1255 480
Marion 16 2039 463 1216 360
Marion 17 1775 492 896 387
Marion 18 4432 1515 1726 1191
Marion 19 1746 636 656 454
Marion 40 3471 960 1555 956
Marion 50 1401 432 671 298
Marion 60 353 94 168 91
Marion 70 322 181 92 49
Marion 1500 568 113 329 126
Marion 1510 1066 247 557 262
Marion 1520 1935 431 1029 475
Marion 1530 2045 434 1198 413
Marion 1540 2110 420 1157 533
Marion 1550 3201 798 1797 606
Marion 1560 2160 479 1090 591
Marion 1570 2651 628 1477 546
Marion 1580 1991 650 915 426
Marion 1590 2137 618 1087 432
Marion 1600 2658 738 1324 596
Marion 1610 3282 995 1638 649
Marion 2500 1545 467 762 316
Marion 2510 543 197 238 108
Marion 2520 1940 762 801 377
Marion 2530 1730 880 568 282
Marion 2540 1261 474 543 244
Marion 2550 1606 427 888 291
Marion 2551 1033 266 555 212
Marion 2560 1126 410 487 229
Marion 2570 3120 1313 1076 731
Marion 2580 1703 541 858 304
Marion 2590 1174 571 365 238
Marion 2600 4456 1340 2042 1074
Marion 2610 1515 439 794 282
Marion 2620 388 149 162 77
Marion 2621 16 11 3 2
Marion 2630 705 469 87 149
Marion 3510 1992 464 952 576
Marion 3520 2224 521 1196 507
Marion 3530 3490 816 1956 718
Marion 3540 2322 626 1194 502
Marion 3550 7977 1972 4432 1573
Marion 3560 1390 366 683 341
Marion 3570 2973 788 1401 784
Marion 3580 4285 1123 2073 1089
Marion 3590 2567 662 1301 604
Marion 3600 2021 518 975 528
Marion 3610 982 289 424 269
Marion 3620 1836 491 954 391
Marion 3621 1566 374 845 347
Marion 3622 1737 422 1008 307
Marion 3630 2329 580 1140 609
Marion 3640 2078 474 1094 510
Marion 3650 2040 448 1059 533
Marion 3660 2434 711 1102 621
Marion 3670 5894 2658 1812 1424
Marion 3680 1759 762 589 408
Marion 3690 4218 1533 1668 1017
Marion 3700 3164 1489 842 833
Marion 3710 4154 1422 1701 1031
Marion 3720 1119 308 567 244
Marion 3721 161 64 55 42
Marion 3730 2728 800 1172 756
Marion 3740 2071 507 1110 454
Marion 3750 2513 628 1375 510
Marion 3760 2053 552 1054 447
Marion 3770 2305 550 1125 630
Marion 3780 3841 862 2258 721
Marion 3790 871 199 476 196
Marion 3800 2130 664 991 475
Marion 3810 2185 686 1030 469
Marion 3820 1487 374 844 269
Marion 3830 1334 390 638 306
Marion 3840 2323 573 1265 485
Marion 4500 2119 642 1043 434
Marion 4510 2734 749 1465 520
Marion 4520 3189 828 1643 718
Marion 4521 157 34 87 36
Marion 4530 981 279 499 203
Marion 4540 1236 320 542 374
Marion 4550 2384 1249 528 607
Marion 4560 2878 1473 695 710
Marion 4570 1744 443 939 362
Marion 4580 3535 1711 905 919
Marion 4590 3844 1958 882 1004
Marion 4600 1244 381 594 269
Marion 4610 2533 763 1204 566
Marion 4620 2610 693 1379 538
Marion 4630 1037 344 485 208
Marion 4640 3465 1285 1359 821
Marion 4650 1826 579 873 374
Marion 4651 5384 1530 2763 1091
Marion 4652 945 274 481 190
Marion 4653 931 266 470 195
Marion 4654 3642 910 1982 750
Marion 4660 2639 860 1184 595
Marion 4670 3903 1412 1602 889
Marion 4680 2217 675 977 565
Marion 4690 3000 918 1375 707
Marion 4700 754 171 417 166
Marion 4710 3714 998 1842 874
Marion 4720 1107 393 456 258
Marion 4730 1187 361 526 300
Marion 4740 942 260 488 194
Marion 4750 2249 718 1001 530
Marion 4760 828 290 355 183
Marion 4770 1416 294 848 274
Marion 4771 512 120 295 97
Martin 1 5964 1545 2870 1549
Martin 2 6977 1740 3460 1777
Martin 3 797 516 61 220
Martin 4 4779 1290 2128 1361
Martin 5 1621 432 840 349
Martin 6 5589 1612 2444 1533
Martin 7 6120 1905 2759 1456
Martin 8 2072 981 653 438
Martin 9 2436 473 1455 508
Martin 10 1830 371 1085 374
Martin 11 3573 987 1478 1108
Martin 12 6288 1715 2928 1645
Martin 13 6558 1619 3315 1624
Martin 14 4374 1445 1798 1131
Martin 15 3093 755 1596 742
Martin 16 3006 891 1258 857
Martin 17 3430 633 2019 778
Martin 18 5449 1304 2726 1419
Martin 19 5794 1576 2692 1526
Martin 20 2661 556 1512 593
Martin 21 5724 1190 3126 1408
Martin 22 3082 801 1397 884
Martin 23 5418 1280 2791 1347
Martin 24 4229 910 2416 903
Martin 25 5895 1317 3196 1382
Martin 26 5666 1317 3158 1191
Martin 27 5367 1109 3019 1239
Martin 28 680 72 472 136
Nassau 101 2992 1282 1068 642
Nassau 102 6713 1796 3347 1570
Nassau 201 6365 1521 3402 1442
Nassau 202 4558 883 2721 954
Nassau 203 4279 891 2360 1028
Nassau 204 7300 1541 4027 1732
Nassau 301 4197 875 2448 874
Nassau 302 5859 1206 3218 1435
Nassau 303 4984 1058 2846 1080
Nassau 401 6285 1011 4166 1108
Nassau 402 1556 167 1171 218
Nassau 403 3022 351 2231 440
Nassau 501 3215 749 1658 808
Nassau 503 6668 1088 4480 1100
Nassau 504 4230 588 2859 783
Okaloosa 1 2671 291 1998 382
Okaloosa 2 699 93 517 89
Okaloosa 3 1434 189 983 262
Okaloosa 4 1431 206 979 246
Okaloosa 5 1177 199 787 191
Okaloosa 6 4224 666 2735 823
Okaloosa 7 1898 308 1168 422
Okaloosa 8 4753 952 2769 1032
Okaloosa 9 4581 875 2624 1082
Okaloosa 10 6885 1670 3239 1976
Okaloosa 11 12223 2827 5915 3481
Okaloosa 12 1039 548 273 218
Okaloosa 13 4207 826 2463 918
Okaloosa 14 3192 587 1837 768
Okaloosa 15 3066 542 1762 762
Okaloosa 16 3119 696 1659 764
Okaloosa 17 3606 950 1604 1052
Okaloosa 18 2897 678 1422 797
Okaloosa 19 1960 564 791 605
Okaloosa 20 2733 460 1647 626
Okaloosa 21 2810 594 1555 661
Okaloosa 22 2232 592 1062 578
Okaloosa 23 792 174 290 328
Okaloosa 24 2886 831 1307 748
Okaloosa 25 2057 388 1204 465
Okaloosa 26 2911 392 1940 579
Okaloosa 27 308 57 151 100
Okaloosa 28 364 64 221 79
Okaloosa 29 2100 369 1298 433
Okaloosa 30 1784 314 1033 437
Okaloosa 31 2275 381 1499 395
Okaloosa 32 2673 502 1592 579
Okaloosa 33 5038 637 3458 943
Okaloosa 34 3996 928 1907 1161
Okaloosa 35 3480 513 2209 758
Okaloosa 36 2923 424 1876 623
Okaloosa 37 2918 416 1890 612
Okaloosa 38 2374 535 1261 578
Okaloosa 39 2465 621 1192 652
Okaloosa 40 3128 413 2089 626
Okaloosa 41 1388 281 811 296
Okaloosa 42 2328 736 973 619
Okaloosa 43 2421 447 1398 576
Okaloosa 44 1911 344 1025 542
Okaloosa 45 4839 1143 2408 1288
Okaloosa 46 4783 697 3023 1063
Okaloosa 47 2249 482 1088 679
Okaloosa 48 117 27 72 18
Okaloosa 49 3553 441 2421 691
Okaloosa 50 3318 428 2221 669
Okaloosa 51 2156 352 1334 470
Okaloosa 52 4282 804 2371 1107
Okeechobee 1 1593 412 908 273
Okeechobee 2 849 176 482 191
Okeechobee 3 2449 611 1501 337
Okeechobee 4 3021 1192 1014 815
Okeechobee 5 1567 468 774 325
Okeechobee 6 3319 1151 1515 653
Okeechobee 7 1392 579 549 264
Okeechobee 8 3816 1065 1934 817
Okeechobee 9 1890 569 859 462
Okeechobee 10 1235 275 681 279
Okeechobee 11 1263 359 690 214
Orange 101 4545 1965 1133 1447
Orange 102 2926 1212 777 937
Orange 103 2749 958 923 868
Orange 104 4430 1851 1237 1342
Orange 105 2921 1549 513 859
Orange 106 4465 1547 1694 1224
Orange 107 3338 931 1603 804
Orange 108 4316 1594 1400 1322
Orange 109 6174 2340 2001 1833
Orange 110 3972 1290 1538 1144
Orange 111 3242 793 1583 866
Orange 112 2798 820 1174 804
Orange 113 4183 1407 1461 1315
Orange 114 3007 1256 699 1052
Orange 115 4126 1415 1407 1304
Orange 116 3737 1282 1175 1280
Orange 117 3335 1393 795 1147
Orange 118 3151 1154 912 1085
Orange 119 3941 1504 1018 1419
Orange 120 3092 1146 926 1020
Orange 121 3337 1368 811 1158
Orange 122 2737 1189 620 928
Orange 123 3332 1191 932 1209
Orange 124 6419 2851 1191 2377
Orange 125 3856 1291 1390 1175
Orange 126 4155 1374 1390 1391
Orange 127 2328 678 955 695
Orange 128 3732 1096 1631 1005
Orange 129 3188 612 1858 718
Orange 130 5201 1341 2379 1481
Orange 131 4989 1725 1666 1598
Orange 132 5480 1878 2119 1483
Orange 133 5369 1787 1919 1663
Orange 134 4684 1443 1732 1509
Orange 135 5167 1634 1716 1817
Orange 136 2474 715 1064 695
Orange 137 2649 1160 566 923
Orange 138 3592 1018 1515 1059
Orange 139 7500 2594 2431 2475
Orange 140 7222 2591 2202 2429
Orange 141 6801 2517 1990 2294
Orange 201 1466 404 789 273
Orange 202 2075 762 786 527
Orange 203 2155 1342 244 569
Orange 204 1813 1375 78 360
Orange 205 375 139 128 108
Orange 206 2855 1372 655 828
Orange 207 3706 1648 883 1175
Orange 208 4369 1812 1210 1347
Orange 209 2865 1246 824 795
Orange 210 2348 1194 408 746
Orange 211 2222 1381 262 579
Orange 212 2256 1324 284 648
Orange 213 4629 2983 439 1207
Orange 214 5048 3030 630 1388
Orange 215 4538 3061 380 1097
Orange 216 2547 1643 295 609
Orange 217 4384 2804 481 1099
Orange 218 3693 1616 1022 1055
Orange 219 3955 1821 959 1175
Orange 220 4215 1531 1518 1166
Orange 221 3696 1352 1171 1173
Orange 222 4977 2350 1176 1451
Orange 223 5783 2860 1267 1656
Orange 224 2102 711 709 682
Orange 225 4257 2666 518 1073
Orange 226 2419 1367 358 694
Orange 227 4438 2078 1054 1306
Orange 228 3091 1195 939 957
Orange 229 4177 1426 1383 1368
Orange 230 1235 412 385 438
Orange 231 2393 1049 573 771
Orange 232 4966 1765 1859 1342
Orange 233 3763 1607 925 1231
Orange 234 4121 1208 1854 1059
Orange 235 3797 1045 1780 972
Orange 236 2121 588 867 666
Orange 237 3488 1063 1472 953
Orange 238 4752 1492 2087 1173
Orange 239 4350 1431 1847 1072
Orange 240 5564 2626 1360 1578
Orange 301 2321 1127 584 610
Orange 302 3118 1277 1060 781
Orange 303 3483 1666 985 832
Orange 304 3725 1617 1144 964
Orange 305 3781 1599 885 1297
Orange 306 4245 1883 837 1525
Orange 307 6022 2785 972 2265
Orange 308 2327 1009 503 815
Orange 309 3037 1322 665 1050
Orange 310 1148 516 204 428
Orange 311 2984 1059 1109 816
Orange 312 4247 1543 1261 1443
Orange 313 2597 1113 580 904
Orange 314 5305 2477 985 1843
Orange 315 3209 1537 574 1098
Orange 316 5424 2587 844 1993
Orange 317 4395 1957 809 1629
Orange 318 3934 1804 641 1489
Orange 319 2823 1224 642 957
Orange 320 2926 1239 742 945
Orange 321 5240 2433 816 1991
Orange 322 5097 2371 797 1929
Orange 323 2960 1153 896 911
Orange 324 3288 1371 946 971
Orange 325 4204 1847 1084 1273
Orange 326 4224 1558 1551 1115
Orange 327 2963 1211 982 770
Orange 328 2358 1048 678 632
Orange 329 2955 1397 524 1034
Orange 330 2490 770 1081 639
Orange 331 3731 1586 795 1350
Orange 332 2539 1245 403 891
Orange 333 2754 741 1213 800
Orange 334 3366 935 1612 819
Orange 335 2419 703 1217 499
Orange 336 4307 1833 1102 1372
Orange 337 3629 1184 1516 929
Orange 338 3082 1134 990 958
Orange 339 2280 1046 462 772
Orange 340 3062 1526 478 1058
Orange 341 3696 1648 737 1311
Orange 342 757 358 241 158
Orange 401 4344 1774 1075 1495
Orange 402 5617 2630 982 2005
Orange 403 4166 1719 1032 1415
Orange 404 3481 1424 792 1265
Orange 405 161 28 84 49
Orange 406 3346 1344 776 1226
Orange 407 2375 897 737 741
Orange 408 3528 1131 1317 1080
Orange 409 4446 1670 1363 1413
Orange 410 4374 1717 1062 1595
Orange 411 3551 1256 1153 1142
Orange 412 2867 1135 783 949
Orange 413 3823 1399 1141 1283
Orange 414 4456 1626 1388 1442
Orange 415 2196 800 658 738
Orange 416 36 11 15 10
Orange 417 3887 1740 756 1391
Orange 418 2674 1109 702 863
Orange 419 3641 1520 681 1440
Orange 420 5842 2643 941 2258
Orange 421 3244 1520 582 1142
Orange 422 4153 1886 787 1480
Orange 423 3519 1692 647 1180
Orange 424 3807 1815 679 1313
Orange 425 4348 2061 782 1505
Orange 426 7815 3660 1255 2900
Orange 427 5792 2745 886 2161
Orange 428 3427 1704 453 1270
Orange 429 4831 2453 642 1736
Orange 430 9317 3201 2723 3393
Orange 431 5253 1642 1737 1874
Orange 432 3758 1331 1131 1296
Orange 433 6061 2062 1890 2109
Orange 434 27 4 16 7
Orange 435 4185 2059 706 1420
Orange 436 3263 1403 648 1212
Orange 437 4033 1631 956 1446
Orange 438 4976 2144 1001 1831
Orange 439 3524 1467 778 1279
Orange 440 6007 2279 1571 2157
Orange 441 2409 1137 427 845
Orange 501 4144 1888 1113 1143
Orange 502 4855 2437 1043 1375
Orange 503 2395 1236 529 630
Orange 504 1913 759 710 444
Orange 505 2381 1076 677 628
Orange 506 2351 1215 363 773
Orange 507 2319 804 1013 502
Orange 508 3719 1530 1237 952
Orange 509 2587 943 983 661
Orange 510 2795 1121 893 781
Orange 511 2663 1066 930 667
Orange 512 3117 1637 666 814
Orange 513 2020 736 847 437
Orange 514 3808 1510 1334 964
Orange 515 4367 1419 1993 955
Orange 516 1673 522 741 410
