COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Maricopa "0536 RIMROCK" 0 5 61 0 0 0 0 0 0
Maricopa "0537 RIO MONTANA" 0 23 105 0 0 0 1 0 0
Maricopa "0538 RIO PASEO" 0 103 130 0 0 0 5 0 0
Maricopa "0539 RIO SALADO" 0 217 210 0 0 0 12 0 0
Maricopa "0540 RIO VERDE" 0 23 336 0 0 0 1 0 0
Maricopa "0541 RITTENHOUSE" 0 101 510 0 0 0 7 0 0
Maricopa "0542 RIVERSIDE" 0 265 99 0 0 0 3 0 0
Maricopa "0543 RIVERVIEW" 0 121 166 0 0 0 7 0 0
Maricopa "0544 RIVIERA" 0 25 115 0 0 0 3 0 0
Maricopa "0545 ROADRUNNER" 0 123 41 0 0 0 2 0 0
Maricopa "0546 ROCKLEDGE" 0 62 132 0 0 0 10 0 0
Maricopa "0547 ROCKWOOD" 0 46 77 0 0 0 3 0 0
Maricopa "0548 ROESER" 0 208 92 0 0 0 5 0 0
Maricopa "0549 ROLLING HILLS" 0 144 161 0 0 0 18 0 0
Maricopa "0550 ROMA" 0 240 151 0 0 0 3 0 0
Maricopa "0551 ROSE" 0 133 276 0 0 0 16 0 0
Maricopa "0552 ROSE GARDEN" 0 80 164 0 0 0 6 0 0
Maricopa "0553 ROTARY PARK" 0 67 148 0 0 0 9 0 0
Maricopa "0554 ROVEY" 0 57 88 0 0 0 4 0 0
Maricopa "0555 ROYAL OAK" 0 8 49 0 0 0 0 0 0
Maricopa "0556 RUBY" 0 148 159 0 0 0 12 0 0
Maricopa "0557 SADDLE RIDGE" 0 15 83 0 0 0 0 0 0
Maricopa "0558 SAGEBRUSH" 0 111 346 0 0 0 5 0 0
Maricopa "0559 SAGUARO" 0 36 140 0 0 0 5 0 0
Maricopa "0560 SAHUARO RANCH" 0 46 126 0 0 0 1 0 0
Maricopa "0561 SALOME" 0 16 95 0 0 0 1 0 0
Maricopa "0562 SALT RIVER" 0 51 102 0 0 0 6 0 0
Maricopa "0563 SAN ANGELO" 0 50 156 0 0 0 5 0 0
Maricopa "0564 SAN LUCY" 0 39 5 0 0 0 0 0 0
Maricopa "0565 SAN MARCOS" 0 130 112 0 0 0 5 0 0
Maricopa "0566 SAN MICHELLE" 0 125 257 0 0 0 12 0 0
Maricopa "0567 SAN MIGUEL" 0 82 81 0 0 0 4 0 0
Maricopa "0568 SAN MONTEGO" 0 4 15 0 0 0 0 0 0
Maricopa "0569 SAN PEDRO" 0 65 100 0 0 0 8 0 0
Maricopa "0570 SAN SIMON" 0 23 46 0 0 0 2 0 0
Maricopa "0571 SAN VICTOR" 0 35 117 0 0 0 4 0 0
Maricopa "0572 SANDIA" 0 83 109 0 0 0 2 0 0
Maricopa "0573 SANDPIPER" 0 30 126 0 0 0 0 0 0
Maricopa "0574 SANTA FE" 0 58 94 0 0 0 8 0 0
Maricopa "0575 SANTA MARIA" 0 110 69 0 0 0 2 0 0
Maricopa "0576 SANTAN" 0 23 149 0 0 0 3 0 0
Maricopa "0577 SANTO" 0 30 133 0 0 0 2 0 0
Maricopa "0578 SARATOGA" 0 9 32 0 0 0 0 0 0
Maricopa "0579 SARIVAL" 0 51 157 0 0 0 5 0 0
Maricopa "0580 SCOTTSDALE" 0 82 217 0 0 0 9 0 0
Maricopa "0581 SCUDDER" 0 105 159 0 0 0 10 0 0
Maricopa "0582 SENNIA VISTA" 0 220 82 0 0 0 5 0 0
Maricopa "0583 SENTINEL" 0 8 4 0 0 0 0 0 0
Maricopa "0584 SENTRY" 0 53 146 0 0 0 3 0 0
Maricopa "0585 SEVILLA" 0 239 159 0 0 0 7 0 0
Maricopa "0586 SEVILLE" 0 80 308 0 0 0 10 0 0
Maricopa "0587 SHADOW ROCK" 0 18 78 0 0 0 2 0 0
Maricopa "0588 SHADY GLEN" 0 46 140 0 0 0 7 0 0
Maricopa "0589 SHALIMAR" 0 62 103 0 0 0 3 0 0
Maricopa "0590 SHASTA" 0 4 55 0 0 0 0 0 0
Maricopa "0591 SHAW BUTTE" 0 122 175 0 0 0 6 0 0
Maricopa "0592 SHEA" 0 35 88 0 0 0 4 0 0
Maricopa "0593 SHEENA" 0 37 129 0 0 0 1 0 0
Maricopa "0594 SIERRA HILLS" 0 27 116 0 0 0 0 0 0
Maricopa "0595 SIERRA MADRE" 0 67 185 0 0 0 3 0 0
Maricopa "0596 SIERRA PASS" 0 49 167 0 0 0 2 0 0
Maricopa "0597 SIERRA VERDE" 0 31 114 0 0 0 4 0 0
Maricopa "0598 SIERRA VISTA" 0 113 70 0 0 0 5 0 0
Maricopa "0599 SIESTA" 0 25 62 0 0 0 1 0 0
Maricopa "0600 SILVER SPUR" 0 78 188 0 0 0 0 0 0
Maricopa "0601 SILVERADO" 0 225 131 0 0 0 11 0 0
Maricopa "0602 SIMIS" 0 54 105 0 0 0 6 0 0
Maricopa "0603 SKY HAWK" 0 0 31 0 0 0 0 0 0
Maricopa "0604 SKY VIEW" 0 49 114 0 0 0 5 0 0
Maricopa "0605 SMP 1" 0 0 0 0 0 0 0 0 0
Maricopa "0606 SMP 2" 0 0 0 0 0 0 0 0 0
Maricopa "0607 SMP 3" 0 0 0 0 0 0 0 0 0
Maricopa "0608 SOLANO" 0 115 92 0 0 0 5 0 0
Maricopa "0609 SOLCITO" 0 13 34 0 0 0 0 0 0
Maricopa "0610 SOLEDAD" 0 203 173 0 0 0 11 0 0
Maricopa "0611 SONOQUI" 0 47 282 0 0 0 5 0 0
Maricopa "0612 SOSSAMAN" 0 99 420 0 0 0 7 0 0
Maricopa "0613 SOUTH MTN HIGH" 0 127 52 0 0 0 4 0 0
Maricopa "0614 SOUTH MTN PARK" 0 2 6 0 0 0 0 0 0
Maricopa "0620 SOUTHERN" 0 196 66 0 0 0 6 0 0
Maricopa "0621 SPANISH GARDEN" 0 21 63 0 0 0 4 0 0
Maricopa "0622 SPRINGS" 0 42 63 0 0 0 5 0 0
Maricopa "0623 SPRUCE" 0 45 46 0 0 0 2 0 0
Maricopa "0624 SPUR" 0 109 278 0 0 0 7 0 0
Maricopa "0625 SPUR CROSS" 0 1 3 0 0 0 0 0 0
Maricopa "0626 ST CHRISTOPHER" 0 13 46 0 0 0 0 0 0
Maricopa "0627 ST FRANCIS" 0 72 59 0 0 0 5 0 0
Maricopa "0628 ST MORITZ" 0 49 166 0 0 0 5 0 0
Maricopa "0629 STARDUST" 0 8 46 0 0 0 1 0 0
Maricopa "0630 STARLIGHT" 0 123 61 0 0 0 1 0 0
Maricopa "0631 STELLA" 0 122 80 0 0 0 5 0 0
Maricopa "0632 STELLAR" 0 89 186 0 0 0 9 0 0
Maricopa "0633 STONEGATE" 0 18 88 0 0 0 1 0 0
Maricopa "0634 STRADA" 0 0 1 0 0 0 0 0 0
Maricopa "0635 STUMP" 0 380 199 0 0 0 10 0 0
Maricopa "0636 SUMMERSTAR" 0 4 24 0 0 0 1 0 0
Maricopa "0637 SUN AIRE" 0 90 171 0 0 0 5 0 0
Maricopa "0638 SUN CITY" 0 18 62 0 0 0 0 0 0
Maricopa "0639 SUN DEVIL" 0 117 106 0 0 0 7 0 0
Maricopa "0640 SUN GROVES" 0 71 209 0 0 0 5 0 0
Maricopa "0641 SUN LAKES COUNTRY CLUB" 0 5 62 0 0 0 0 0 0
Maricopa "0642 SUN TRAILS" 0 113 270 0 0 0 9 0 0
Maricopa "0643 SUNBURST" 0 62 101 0 0 0 4 0 0
Maricopa "0644 SUNCLIFF" 0 151 232 0 0 0 6 0 0
Maricopa "0645 SUNDANCE" 0 61 112 0 0 0 3 0 0
Maricopa "0646 SUNDANCE WEST" 0 129 211 0 0 0 10 0 0
Maricopa "0647 SUNDOWN" 0 21 99 0 0 0 3 0 0
Maricopa "0648 SUNFLOWER" 0 0 0 0 0 0 0 0 0
Maricopa "0649 SUNLAND" 0 144 57 0 0 0 4 0 0
Maricopa "0650 SUNLAND VILLAGE" 0 79 214 0 0 0 10 0 0
Maricopa "0651 SUNNY HIGH" 0 73 116 0 0 0 7 0 0
Maricopa "0652 SUNNYSIDE" 0 17 50 0 0 0 2 0 0
Maricopa "0653 SUNNYSLOPE" 0 60 69 0 0 0 4 0 0
Maricopa "0654 SUNNYVALE" 0 76 300 0 0 0 7 0 0
Maricopa "0655 SUNRISE" 0 91 213 0 0 0 12 0 0
Maricopa "0656 SUNUP" 0 66 99 0 0 0 5 0 0
Maricopa "0657 MCKELLIPS PARK" 0 78 63 0 0 0 3 0 0
Maricopa "0658 SURPRISE" 0 104 75 0 0 0 3 0 0
Maricopa "0659 SURPRISE FARMS" 0 117 357 0 0 0 12 0 0
Maricopa "0660 SUTTON" 0 25 88 0 0 0 0 0 0
Maricopa "0661 SWEETWATER" 0 74 158 0 0 0 5 0 0
Maricopa "0662 TABLE MESA" 0 1 4 0 0 0 0 0 0
Maricopa "0663 TARO" 0 105 221 0 0 0 14 0 0
Maricopa "0664 TARTESSO" 0 98 251 0 0 0 14 0 0
Maricopa "0665 TATUM" 0 161 365 0 0 0 11 0 0
Maricopa "0666 TERRAVITA" 0 26 138 0 0 0 0 0 0
Maricopa "0667 THOMAS" 0 23 29 0 0 0 2 0 0
Maricopa "0668 TIERRA ESTE" 0 37 94 0 0 0 2 0 0
Maricopa "0669 TIERRA MADRE" 0 30 136 0 0 0 5 0 0
Maricopa "0670 TOLLESON" 0 134 65 0 0 0 1 0 0
Maricopa "0671 TONOPAH" 0 53 246 0 0 0 2 0 0
Maricopa "0672 TONTO" 0 88 264 0 0 0 7 0 0
Maricopa "0673 TORTILLA FLAT" 0 1 0 0 0 0 0 0 0
Maricopa "0674 TOWNE MEADOWS" 0 42 189 0 0 0 6 0 0
Maricopa "0675 TOWNLEY" 0 65 50 0 0 0 3 0 0
Maricopa "0676 TRADITIONS" 0 31 79 0 0 0 1 0 0
Maricopa "0677 TRAMONTO" 0 114 414 0 0 0 14 0 0
Maricopa "0678 TREVOR BROWNE" 0 106 42 0 0 0 3 0 0
Maricopa "0679 TRILOGY" 0 113 433 0 0 0 8 0 0
Maricopa "0680 TUCKEY" 0 84 50 0 0 0 2 0 0
Maricopa "0681 TULANE" 0 80 105 0 0 0 6 0 0
Maricopa "0682 TUMBLEWEED" 0 237 95 0 0 0 9 0 0
Maricopa "0683 TURF PARADISE" 0 17 55 0 0 0 0 0 0
Maricopa "0684 TURNEY" 0 154 92 0 0 0 12 0 0
Maricopa "0685 TUTHILL" 0 176 632 0 0 0 16 0 0
Maricopa "0686 TWIN BUTTES" 0 122 78 0 0 0 11 0 0
Maricopa "0687 VALENCIA" 0 18 24 0 0 0 0 0 0
Maricopa "0688 VALENCIA GROVES" 0 71 195 0 0 0 6 0 0
Maricopa "0689 VAN NESS" 0 66 88 0 0 0 5 0 0
Maricopa "0690 VARNEY PARK" 0 107 184 0 0 0 10 0 0
Maricopa "0691 VELERO" 0 39 64 0 0 0 3 0 0
Maricopa "0692 VERANO" 0 91 120 0 0 0 7 0 0
Maricopa "0693 VERMONT" 0 115 118 0 0 0 5 0 0
Maricopa "0694 VICTORY" 0 119 114 0 0 0 9 0 0
Maricopa "0695 VILLA DE PAZ" 0 97 121 0 0 0 5 0 0
Maricopa "0696 VILLA RITA" 0 34 93 0 0 0 2 0 0
Maricopa "0697 VINEYARD" 0 138 101 0 0 0 7 0 0
Maricopa "0698 VIRGINIA" 0 75 122 0 0 0 3 0 0
Maricopa "0699 VISTA" 0 65 140 0 0 0 5 0 0
Maricopa "0700 VISTA VERDE" 0 4 49 0 0 0 0 0 0
Maricopa "0701 VISTANCIA" 0 49 232 0 0 0 3 0 0
Maricopa "0702 VOGEL" 0 129 221 0 0 0 6 0 0
Maricopa "0703 WACKER PARK" 0 54 167 0 0 0 8 0 0
Maricopa "0704 WADDELL" 0 125 712 0 0 0 12 0 0
Maricopa "0705 WAGGONER" 0 38 98 0 0 0 8 0 0
Maricopa "0706 WAHALLA" 0 60 199 0 0 0 8 0 0
Maricopa "0707 WARNER" 0 271 169 0 0 0 6 0 0
Maricopa "0708 WATER WORKS" 0 96 167 0 0 0 7 0 0
Maricopa "0709 WATSON" 0 5 47 0 0 0 0 0 0
Maricopa "0710 WELDON" 0 120 50 0 0 0 1 0 0
Maricopa "0711 WENDY" 0 40 73 0 0 0 2 0 0
Maricopa "0712 WEST PLAZA" 0 174 112 0 0 0 5 0 0
Maricopa "0713 WEST POINT" 0 126 328 0 0 0 14 0 0
Maricopa "0714 WEST WING" 0 111 478 0 0 0 9 0 0
Maricopa "0715 WESTAR" 0 66 255 0 0 0 3 0 0
Maricopa "0716 WESTBROOK" 0 16 122 0 0 0 4 0 0
Maricopa "0717 WESTERN STAR" 0 85 106 0 0 0 4 0 0
Maricopa "0718 WESTGREEN PARK" 0 80 112 0 0 0 9 0 0
Maricopa "0719 WESTRIDGE" 0 223 91 0 0 0 8 0 0
Maricopa "0720 WESTWARD HO" 0 203 114 0 0 0 7 0 0
Maricopa "0721 WESTWOOD" 0 75 120 0 0 0 5 0 0
Maricopa "0722 WESTWORLD" 0 48 198 0 0 0 1 0 0
Maricopa "0723 WHITE TANK" 0 19 50 0 0 0 0 0 0
Maricopa "0724 WHITEWING" 0 69 278 0 0 0 3 0 0
Maricopa "0725 WHITTIER" 0 56 24 0 0 0 1 0 0
Maricopa "0726 WHITTON" 0 3 20 0 0 0 0 0 0
Maricopa "0727 WHYMAN" 0 166 302 0 0 0 11 0 0
Maricopa "0728 WICKENBURG" 0 70 499 0 0 0 5 0 0
Maricopa "0729 WIER" 0 22 60 0 0 0 1 0 0
Maricopa "0730 WIGWAM" 0 159 376 0 0 0 9 0 0
Maricopa "0731 WIGWAM CREEK" 0 87 143 0 0 0 12 0 0
Maricopa "0732 WIKIEUP" 0 42 114 0 0 0 5 0 0
Maricopa "0733 WILDER" 0 30 70 0 0 0 2 0 0
Maricopa "0734 WILDFLOWER" 0 132 179 0 0 0 8 0 0
Maricopa "0735 WILLIAMS FIELD" 0 59 172 0 0 0 7 0 0
Maricopa "0736 WILLOW" 0 38 103 0 0 0 4 0 0
Maricopa "0737 WILLOW CANYON" 0 73 218 0 0 0 7 0 0
Maricopa "0738 WILSHIRE" 0 75 57 0 0 0 2 0 0
Maricopa "0739 WINDMERE" 0 184 282 0 0 0 10 0 0
Maricopa "0740 WITTMANN" 0 36 230 0 0 0 5 0 0
Maricopa "0741 WOLF RUN" 0 20 103 0 0 0 1 0 0
Maricopa "0742 WOOD" 0 91 152 0 0 0 4 0 0
Maricopa "0743 WOODGLEN" 0 120 162 0 0 0 15 0 0
Maricopa "0744 XAVIER" 0 137 113 0 0 0 10 0 0
Maricopa "0745 YOUNGTOWN" 0 118 215 0 0 0 8 0 0
Maricopa "0746 YUCCA" 0 54 106 0 0 0 3 0 0
Maricopa "0747 YUMA" 0 40 83 0 0 0 4 0 0
Maricopa "0748 ZUNI HILLS" 0 53 367 0 0 0 3 0 0
Mohave 201-Wikieup 0 9 74 0 0 0 0 0 0
Mohave "202-White Hills" 0 16 54 0 0 0 2 0 0
Mohave 203-Yucca 0 13 159 0 0 0 1 0 0
Mohave 204-Chloride 0 8 120 0 0 0 0 0 0
Mohave "205-North Canyon" 0 16 993 0 0 0 10 0 0
Mohave 206-Oatman 0 4 36 0 0 0 1 0 0
Mohave "207-Desert Hills" 0 39 396 0 0 0 3 0 0
Mohave 208-Meadview 0 20 225 0 0 0 3 0 0
Mohave "209-Dolan Springs" 0 46 255 0 0 0 4 0 0
Mohave "210-Golden Valley" 0 129 1278 0 0 0 21 0 0
Mohave "211-Bullhead City" 0 536 2797 0 0 0 38 0 0
Mohave "212-Mohave Valley" 0 408 2523 0 0 0 38 0 0
Mohave 213-Hackberry 0 33 424 0 0 0 7 0 0
Mohave 214-Truxton 0 4 21 0 0 0 1 0 0
Mohave "215-Kingman Central" 0 160 898 0 0 0 29 0 0
Mohave "216-Kingman North" 0 117 1079 0 0 0 28 0 0
Mohave "217-Kingman South" 0 182 1373 0 0 0 32 0 0
Mohave "218-Kingman East" 0 212 1709 0 0 0 44 0 0
Mohave "219-Lake Havasu North" 0 145 1544 0 0 0 19 0 0
Mohave "220-Lake Havasu South" 0 501 4057 0 0 0 70 0 0
Mohave 221-Littlefield 0 116 529 0 0 0 2 0 0
Mohave "222-Golden Shores" 0 57 331 0 0 0 2 0 0
Mohave 223-Moccasin 0 20 30 0 0 0 1 0 0
Mohave "224-Peach Springs" 0 152 33 0 0 0 2 0 0
Navajo "01 RED BUTTE" 0 1665 406 0 0 0 28 0 0
Navajo "02 PAINTED DESERT" 0 351 114 0 0 0 6 0 0
Navajo "03 HUBBELL" 0 4 42 0 0 0 1 0 0
Navajo "04 BLACK BUTTES" 0 1411 626 0 0 0 37 0 0
Navajo "05 CEDAR VALLEY" 0 411 110 0 0 0 5 0 0
Navajo "06 STONE BUTTE" 0 189 32 0 0 0 4 0 0
Navajo "07 PIONEER" 0 150 2135 0 0 0 26 0 0
Navajo "08 ANTELOPE" 0 193 678 0 0 0 15 0 0
Navajo "09 JUNIPER" 0 33 405 0 0 0 6 0 0
Navajo "10 BISON" 0 19 336 0 0 0 4 0 0
Navajo "11 MOGOLLON" 0 36 531 0 0 0 3 0 0
Navajo "12 WOODLAND" 0 26 259 0 0 0 5 0 0
Navajo "13 SITGREAVES" 0 172 1667 0 0 0 20 0 0
Navajo "14 SUNRISE" 0 1765 1381 0 0 0 53 0 0
Pima 001 0 49 138 0 0 0 0 0 0
Pima 002 0 3 22 0 0 0 0 0 0
Pima 003 0 67 4 0 0 0 0 0 0
Pima 004 0 234 24 0 0 0 2 0 0
Pima 005 0 60 557 0 0 0 8 0 0
Pima 006 0 70 343 0 0 0 8 0 0
Pima 007 0 1 10 0 0 0 1 0 0
Pima 008 0 31 48 0 0 0 1 0 0
Pima 009 0 40 135 0 0 0 3 0 0
Pima 010 0 26 144 0 0 0 2 0 0
Pima 011 0 57 388 0 0 0 7 0 0
Pima 012 0 73 286 0 0 0 9 0 0
Pima 013 0 88 229 0 0 0 8 0 0
Pima 014 0 83 216 0 0 0 8 0 0
Pima 015 0 31 134 0 0 0 6 0 0
Pima 016 0 93 141 0 0 0 5 0 0
Pima 017 0 66 40 0 0 0 5 0 0
Pima 018 0 86 56 0 0 0 0 0 0
Pima 019 0 15 40 0 0 0 1 0 0
Pima 020 0 111 75 0 0 0 3 0 0
Pima 021 0 54 193 0 0 0 6 0 0
Pima 022 0 127 129 0 0 0 7 0 0
Pima 023 0 100 139 0 0 0 4 0 0
Pima 024 0 53 231 0 0 0 2 0 0
Pima 025 0 99 42 0 0 0 1 0 0
Pima 026 0 94 55 0 0 0 2 0 0
Pima 027 0 0 0 0 0 0 0 0 0
Pima 028 0 71 48 0 0 0 1 0 0
Pima 029 0 51 206 0 0 0 3 0 0
Pima 030 0 73 169 0 0 0 7 0 0
Pima 031 0 49 129 0 0 0 1 0 0
Pima 032 0 118 342 0 0 0 6 0 0
Pima 033 0 83 95 0 0 0 2 0 0
Pima 034 0 50 81 0 0 0 3 0 0
Pima 035 0 14 43 0 0 0 1 0 0
Pima 036 0 137 199 0 0 0 4 0 0
Pima 037 0 55 52 0 0 0 3 0 0
Pima 038 0 47 84 0 0 0 1 0 0
Pima 039 0 45 245 0 0 0 8 0 0
Pima 040 0 69 315 0 0 0 19 0 0
Pima 041 0 155 231 0 0 0 6 0 0
Pima 042 0 113 96 0 0 0 2 0 0
Pima 043 0 93 32 0 0 0 1 0 0
Pima 044 0 79 51 0 0 0 2 0 0
Pima 045 0 47 29 0 0 0 5 0 0
Pima 046 0 17 88 0 0 0 2 0 0
Pima 047 0 113 62 0 0 0 2 0 0
Pima 048 0 82 78 0 0 0 5 0 0
Pima 049 0 43 145 0 0 0 7 0 0
Pima 050 0 101 50 0 0 0 2 0 0
Pima 051 0 98 38 0 0 0 0 0 0
Pima 052 0 1 0 0 0 0 0 0 0
Pima 053 0 225 105 0 0 0 1 0 0
Pima 054 0 134 205 0 0 0 6 0 0
Pima 055 0 30 60 0 0 0 4 0 0
Pima 056 0 49 102 0 0 0 2 0 0
Pima 057 0 132 108 0 0 0 7 0 0
Pima 058 0 115 114 0 0 0 8 0 0
Pima 059 0 81 69 0 0 0 1 0 0
Pima 060 0 60 168 0 0 0 2 0 0
Pima 061 0 32 94 0 0 0 1 0 0
Pima 062 0 106 67 0 0 0 4 0 0
Pima 063 0 24 25 0 0 0 3 0 0
Pima 064 0 102 49 0 0 0 1 0 0
Pima 065 0 0 0 0 0 0 0 0 0
Pima 066 0 114 68 0 0 0 1 0 0
Pima 067 0 110 113 0 0 0 3 0 0
Pima 068 0 62 76 0 0 0 2 0 0
Pima 069 0 70 174 0 0 0 6 0 0
Pima 070 0 52 252 0 0 0 7 0 0
Pima 071 0 42 9 0 0 0 0 0 0
Pima 072 0 123 112 0 0 0 4 0 0
Pima 073 0 57 69 0 0 0 4 0 0
Pima 074 0 21 90 0 0 0 0 0 0
Pima 075 0 100 100 0 0 0 5 0 0
Pima 076 0 102 12 0 0 0 3 0 0
Pima 077 0 30 191 0 0 0 0 0 0
Pima 078 0 41 51 0 0 0 1 0 0
Pima 079 0 93 305 0 0 0 5 0 0
Pima 080 0 74 68 0 0 0 1 0 0
Pima 081 0 41 115 0 0 0 3 0 0
Pima 082 0 69 75 0 0 0 2 0 0
Pima 083 0 27 148 0 0 0 3 0 0
Pima 084 0 47 245 0 0 0 4 0 0
Pima 085 0 36 81 0 0 0 2 0 0
Pima 086 0 143 156 0 0 0 6 0 0
Pima 087 0 16 16 0 0 0 0 0 0
Pima 088 0 46 126 0 0 0 0 0 0
Pima 089 0 59 94 0 0 0 2 0 0
Pima 090 0 51 179 0 0 0 3 0 0
Pima 091 0 104 175 0 0 0 5 0 0
Pima 092 0 55 159 0 0 0 5 0 0
Pima 093 0 47 77 0 0 0 2 0 0
Pima 094 0 58 82 0 0 0 6 0 0
Pima 095 0 44 120 0 0 0 4 0 0
Pima 096 0 63 104 0 0 0 10 0 0
Pima 097 0 74 81 0 0 0 2 0 0
Pima 098 0 122 124 0 0 0 2 0 0
Pima 099 0 30 79 0 0 0 6 0 0
Pima 100 0 54 117 0 0 0 1 0 0
Pima 101 0 44 164 0 0 0 2 0 0
Pima 102 0 125 129 0 0 0 2 0 0
Pima 103 0 34 65 0 0 0 1 0 0
Pima 104 0 86 273 0 0 0 3 0 0
Pima 105 0 59 102 0 0 0 4 0 0
Pima 106 0 19 100 0 0 0 3 0 0
Pima 107 0 102 136 0 0 0 7 0 0
Pima 108 0 106 180 0 0 0 4 0 0
Pima 109 0 79 391 0 0 0 4 0 0
Pima 110 0 324 36 0 0 0 2 0 0
Pima 111 0 59 96 0 0 0 2 0 0
Pima 112 0 44 121 0 0 0 1 0 0
Pima 113 0 116 170 0 0 0 8 0 0
Pima 114 0 29 36 0 0 0 0 0 0
Pima 115 0 70 276 0 0 0 5 0 0
Pima 116 0 117 223 0 0 0 7 0 0
Pima 117 0 73 159 0 0 0 3 0 0
Pima 118 0 50 120 0 0 0 3 0 0
Pima 119 0 58 92 0 0 0 2 0 0
Pima 120 0 96 190 0 0 0 7 0 0
Pima 121 0 22 132 0 0 0 1 0 0
Pima 122 0 46 128 0 0 0 2 0 0
Pima 123 0 107 242 0 0 0 5 0 0
Pima 124 0 39 104 0 0 0 3 0 0
Pima 125 0 30 108 0 0 0 1 0 0
Pima 126 0 27 78 0 0 0 1 0 0
Pima 127 0 71 366 0 0 0 9 0 0
Pima 128 0 47 188 0 0 0 5 0 0
Pima 129 0 81 153 0 0 0 2 0 0
Pima 130 0 100 306 0 0 0 10 0 0
Pima 131 0 24 105 0 0 0 4 0 0
Pima 132 0 57 187 0 0 0 3 0 0
Pima 133 0 85 194 0 0 0 4 0 0
Pima 134 0 54 170 0 0 0 3 0 0
Pima 135 0 75 3 0 0 0 0 0 0
Pima 136 0 49 2 0 0 0 1 0 0
Pima 137 0 31 3 0 0 0 0 0 0
Pima 138 0 132 8 0 0 0 1 0 0
Pima 139 0 54 65 0 0 0 2 0 0
Pima 140 0 29 84 0 0 0 0 0 0
Pima 141 0 18 172 0 0 0 2 0 0
Pima 142 0 75 264 0 0 0 3 0 0
Pima 143 0 37 16 0 0 0 2 0 0
Pima 144 0 80 113 0 0 0 4 0 0
Pima 145 0 51 243 0 0 0 2 0 0
Pima 146 0 76 176 0 0 0 5 0 0
Pima 147 0 58 204 0 0 0 3 0 0
Pima 148 0 53 156 0 0 0 5 0 0
Pima 149 0 54 132 0 0 0 2 0 0
Pima 150 0 14 53 0 0 0 0 0 0
Pima 151 0 10 47 0 0 0 0 0 0
Pima 152 0 31 29 0 0 0 0 0 0
Pima 153 0 91 149 0 0 0 4 0 0
Pima 154 0 82 61 0 0 0 3 0 0
Pima 155 0 108 77 0 0 0 1 0 0
Pima 156 0 43 96 0 0 0 5 0 0
Pima 157 0 109 76 0 0 0 3 0 0
Pima 158 0 38 77 0 0 0 2 0 0
Pima 159 0 121 102 0 0 0 4 0 0
Pima 160 0 65 31 0 0 0 0 0 0
Pima 161 0 12 63 0 0 0 0 0 0
Pima 162 0 32 81 0 0 0 3 0 0
Pima 163 0 27 101 0 0 0 3 0 0
Pima 164 0 54 75 0 0 0 3 0 0
Pima 165 0 7 37 0 0 0 0 0 0
Pima 166 0 82 81 0 0 0 4 0 0
Pima 167 0 51 52 0 0 0 2 0 0
Pima 168 0 14 67 0 0 0 1 0 0
Pima 169 0 65 239 0 0 0 4 0 0
Pima 170 0 42 92 0 0 0 2 0 0
Pima 171 0 44 138 0 0 0 3 0 0
Pima 172 0 48 208 0 0 0 3 0 0
Pima 173 0 49 158 0 0 0 2 0 0
Pima 174 0 80 178 0 0 0 5 0 0
Pima 175 0 57 305 0 0 0 5 0 0
Pima 176 0 48 155 0 0 0 7 0 0
Pima 177 0 93 240 0 0 0 4 0 0
Pima 178 0 51 190 0 0 0 6 0 0
Pima 179 0 34 251 0 0 0 2 0 0
Pima 180 0 76 218 0 0 0 5 0 0
Pima 181 0 53 213 0 0 0 5 0 0
Pima 182 0 57 262 0 0 0 4 0 0
Pima 183 0 58 156 0 0 0 8 0 0
Pima 184 0 37 235 0 0 0 9 0 0
Pima 185 0 45 153 0 0 0 4 0 0
Pima 186 0 2 7 0 0 0 0 0 0
Pima 187 0 48 203 0 0 0 3 0 0
Pima 188 0 32 266 0 0 0 4 0 0
Pima 189 0 34 93 0 0 0 5 0 0
Pima 190 0 67 74 0 0 0 2 0 0
Pima 191 0 28 103 0 0 0 0 0 0
Pima 192 0 57 234 0 0 0 4 0 0
Pima 193 0 9 48 0 0 0 0 0 0
Pima 194 0 47 216 0 0 0 1 0 0
Pima 195 0 15 161 0 0 0 1 0 0
Pima 196 0 0 1 0 0 0 0 0 0
Pima 197 0 49 180 0 0 0 4 0 0
Pima 198 0 37 226 0 0 0 3 0 0
Pima 199 0 38 220 0 0 0 6 0 0
Pima 200 0 25 113 0 0 0 2 0 0
Pima 201 0 87 212 0 0 0 5 0 0
Pima 202 0 58 241 0 0 0 6 0 0
Pima 203 0 47 84 0 0 0 0 0 0
Pima 204 0 8 106 0 0 0 1 0 0
Pima 205 0 20 153 0 0 0 0 0 0
Pima 206 0 7 46 0 0 0 1 0 0
Pima 207 0 13 122 0 0 0 1 0 0
Pima 208 0 42 168 0 0 0 2 0 0
Pima 209 0 36 146 0 0 0 0 0 0
Pima 210 0 22 63 0 0 0 3 0 0
Pima 211 0 18 95 0 0 0 2 0 0
Pima 212 0 39 151 0 0 0 2 0 0
Pima 213 0 6 16 0 0 0 0 0 0
Pima 214 0 70 127 0 0 0 6 0 0
Pima 215 0 33 179 0 0 0 2 0 0
Pima 216 0 35 154 0 0 0 5 0 0
