COUNTY AREA TOTAL DEM REP Other
COUNTY AREA TOTAL Democrat Republican Other
Madison 1 2190 1394 581 215
Madison 10 1530 1119 271 140
Madison 11 1024 774 170 80
Madison 2 442 370 49 23
Madison 3 1974 880 821 273
Madison 4 423 214 170 39
Madison 5 1206 918 174 114
Madison 6 275 139 110 26
Madison 7 1193 609 433 151
Madison 8 1057 581 357 119
Madison 9 253 165 65 23
Manatee 101 5397 1530 2568 1299
Manatee 103 980 278 461 241
Manatee 107 1612 415 750 447
Manatee 111 1315 482 504 329
Manatee 117 4193 1187 1826 1180
Manatee 119 1600 385 811 404
Manatee 121 4589 1221 2108 1260
Manatee 123 3844 1208 1649 987
Manatee 125 2230 757 946 527
Manatee 127 5603 1496 2681 1426
Manatee 129 1266 231 750 285
Manatee 131 3980 1076 1844 1060
Manatee 133 871 133 525 213
Manatee 135 4946 1040 2699 1207
Manatee 137 3974 805 2236 933
Manatee 139 6245 1413 3343 1489
Manatee 141 611 155 328 128
Manatee 201 2083 743 830 510
Manatee 203 1264 373 550 341
Manatee 205 1290 1032 52 206
Manatee 207 2626 1025 922 679
Manatee 209 2126 1331 373 422
Manatee 211 1879 513 889 477
Manatee 213 5230 2530 1172 1528
Manatee 215 2278 1220 410 648
Manatee 217 3446 1553 1064 829
Manatee 219 3301 1179 1348 774
Manatee 221 3925 1531 1300 1094
Manatee 223 2843 1825 386 632
Manatee 301 1174 356 538 280
Manatee 303 1396 366 703 327
Manatee 305 1485 421 635 429
Manatee 307 755 215 339 201
Manatee 309 2072 495 1086 491
Manatee 311 4924 1176 2618 1130
Manatee 313 3254 812 1619 823
Manatee 315 3793 1067 1724 1002
Manatee 317 4217 1146 2096 975
Manatee 321 583 158 340 85
Manatee 323 4511 1344 1934 1233
Manatee 325 3384 1002 1579 803
Manatee 327 5004 1544 2166 1294
Manatee 329 4671 1639 1696 1336
Manatee 331 2388 686 1044 658
Manatee 333 5631 1624 2567 1440
Manatee 401 3517 1430 965 1122
Manatee 403 3928 1451 1323 1154
Manatee 405 776 252 342 182
Manatee 407 1053 323 502 228
Manatee 409 3360 1149 1327 884
Manatee 411 3362 1330 1044 988
Manatee 413 3762 1282 1435 1045
Manatee 415 5363 2348 1489 1526
Manatee 417 5543 1695 2362 1486
Manatee 419 4336 1439 1680 1217
Manatee 421 2378 795 936 647
Manatee 501 6896 1979 3129 1788
Manatee 503 4642 1328 2138 1176
Manatee 505 4990 1473 2287 1230
Manatee 507 4214 1421 1726 1067
Manatee 509 3626 859 1884 883
Manatee 511 3977 1028 1971 978
Manatee 513 2858 763 1400 695
Manatee 515 4503 1098 2306 1099
Manatee 517 6078 1532 3068 1478
Manatee 519 8176 1933 4032 2211
Manatee 521 3448 675 2025 748
Manatee 523 2879 586 1655 638
Manatee 525 674 128 380 166
Manatee 527 1928 412 1050 466
Monroe 1 1249 491 395 363
Monroe 10 1816 878 361 577
Monroe 11 2828 1109 828 891
Monroe 12 2061 617 727 717
Monroe 13 1622 543 606 473
Monroe 14 1572 377 737 458
Monroe 15 2285 576 1053 656
Monroe 16 1813 510 762 541
Monroe 17 1595 471 612 512
Monroe 18 1236 355 456 425
Monroe 19 1946 511 904 531
Monroe 2 1756 711 497 548
Monroe 20 1223 326 562 335
Monroe 21 1175 290 566 319
Monroe 22 757 125 469 163
Monroe 23 1304 336 638 330
Monroe 24 1617 356 848 413
Monroe 25 1613 409 810 394
Monroe 26 2005 488 996 521
Monroe 27 1515 461 674 380
Monroe 28 1473 409 669 395
Monroe 29 2378 680 1057 641
Monroe 3 1350 600 343 407
Monroe 30 1412 515 514 383
Monroe 31 1275 380 526 369
Monroe 32 1955 561 857 537
Monroe 33 1217 164 875 178
Monroe 4 1048 661 112 275
Monroe 5 3332 1184 1014 1134
Monroe 6 1513 750 284 479
Monroe 7 1124 443 280 401
Monroe 8 1771 835 391 545
Monroe 9 1913 801 543 569
Marion 1 1012 302 521 189
Marion 2 914 765 51 98
Marion 3 2803 1019 1178 606
Marion 4 3938 1462 1577 899
Marion 5 1807 445 1145 217
Marion 6 2637 846 1251 540
Marion 7 2702 868 1110 724
Marion 8 1824 854 525 445
Marion 9 2326 1695 218 413
Marion 10 1343 969 167 207
Marion 11 1015 610 210 195
Marion 12 2376 842 978 556
Marion 13 411 147 179 85
Marion 14 3186 702 1956 528
Marion 15 2138 642 1105 391
Marion 16 1998 483 1189 326
Marion 17 1639 459 843 337
Marion 18 3483 1175 1448 860
Marion 19 1588 553 671 364
Marion 40 2855 961 1189 705
Marion 50 1294 454 579 261
Marion 60 335 103 162 70
Marion 70 320 195 89 36
Marion 1500 502 155 232 115
Marion 1510 967 285 449 233
Marion 1520 1669 469 784 416
Marion 1530 1696 475 880 341
Marion 1540 1909 475 966 468
Marion 1550 2886 848 1512 526
Marion 1560 1887 549 824 514
Marion 1570 2274 596 1230 448
Marion 1580 1794 679 760 355
Marion 1590 2125 668 1019 438
Marion 1600 2443 753 1173 517
Marion 1610 2784 886 1407 491
Marion 2500 1419 491 679 249
Marion 2510 517 184 212 121
Marion 2520 1842 752 760 330
Marion 2530 1537 845 446 246
Marion 2540 1118 468 435 215
Marion 2550 1485 391 820 274
Marion 2551 967 288 480 199
Marion 2560 1001 408 431 162
Marion 2570 2719 1235 876 608
Marion 2580 988 356 442 190
Marion 2590 1033 549 300 184
Marion 2600 4018 1295 1771 952
Marion 2610 1527 412 815 300
Marion 2620 349 135 137 77
Marion 2621 25 14 3 8
Marion 2630 648 436 93 119
Marion 3510 1740 486 785 469
Marion 3520 1866 556 871 439
Marion 3530 3183 762 1717 704
Marion 3540 2120 606 1028 486
Marion 3550 1847 479 992 376
Marion 3551 1700 419 930 351
Marion 3552 1723 420 916 387
Marion 3553 2104 466 1226 412
Marion 3560 1265 394 585 286
Marion 3570 2614 774 1186 654
Marion 3580 3316 999 1487 830
Marion 3590 2164 679 983 502
Marion 3600 1704 512 794 398
Marion 3610 853 305 348 200
Marion 3620 1765 472 893 400
Marion 3621 1541 367 851 323
Marion 3622 1714 437 957 320
Marion 3630 2105 642 946 517
Marion 3640 1752 421 912 419
Marion 3650 1794 519 777 498
Marion 3660 1939 675 799 465
Marion 3670 5054 2465 1442 1147
Marion 3680 1494 659 502 333
Marion 3690 3541 1318 1384 839
Marion 3700 2587 1343 590 654
Marion 3710 3219 1151 1313 755
Marion 3720 1067 323 528 216
Marion 3721 143 63 50 30
Marion 3730 2413 820 948 645
Marion 3740 1786 490 921 375
Marion 3750 2231 593 1218 420
Marion 3760 1913 538 968 407
Marion 3770 2017 571 870 576
Marion 3780 3541 860 2039 642
Marion 3790 765 221 377 167
Marion 3800 1874 629 858 387
Marion 3810 1993 615 963 415
Marion 3820 1230 336 664 230
Marion 3830 1223 396 530 297
Marion 3840 2204 602 1180 422
Marion 4500 1897 643 864 390
Marion 4510 2611 708 1337 566
Marion 4520 2690 772 1327 591
Marion 4521 141 31 75 35
Marion 4530 941 249 488 204
Marion 4540 1035 323 400 312
Marion 4550 1946 1065 461 420
Marion 4560 2313 1272 527 514
Marion 4570 1660 414 865 381
Marion 4580 2808 1500 662 646
Marion 4590 3253 1784 724 745
Marion 4600 1111 395 460 256
Marion 4610 2340 757 1034 549
Marion 4620 2523 675 1293 555
Marion 4630 970 335 422 213
Marion 4640 2773 1054 1128 591
Marion 4650 1708 529 811 368
Marion 4651 3884 1090 1951 843
Marion 4652 919 260 445 214
Marion 4653 315 103 140 72
Marion 4654 2359 581 1179 599
Marion 4660 2240 762 964 514
Marion 4670 3011 1106 1207 698
Marion 4680 1927 600 839 488
Marion 4690 2539 842 1097 600
Marion 4700 685 194 349 142
Marion 4710 3285 1002 1470 813
Marion 4720 1013 426 383 204
Marion 4730 1078 348 463 267
Marion 4740 893 231 473 189
Marion 4750 2157 695 961 501
Marion 4760 786 284 319 183
Marion 4770 1349 289 807 253
Marion 4771 502 113 289 100
Martin 1 2970 732 1494 744
Martin 2 5981 1542 2879 1560
Martin 3 4664 1191 2158 1315
Martin 4 3133 886 1359 888
Martin 5 1503 342 838 323
Martin 6 5309 1481 2367 1461
Martin 7 5704 1696 2669 1339
Martin 8 1923 912 617 394
Martin 9 2348 420 1421 507
Martin 10 1782 333 1099 350
Martin 11 3407 1028 1350 1029
Martin 12 5723 1433 2882 1408
Martin 13 4885 1049 2745 1091
Martin 14 4093 1276 1731 1086
Martin 15 3062 721 1566 775
Martin 16 1245 452 441 352
Martin 17 2935 561 1728 646
Martin 18 5121 1289 2385 1447
Martin 19 5466 1451 2559 1456
Martin 20 2609 681 1256 672
Martin 21 5212 1020 2916 1276
Martin 22 3927 918 2067 942
Martin 23 3914 987 1930 997
Martin 24 4024 867 2256 901
Martin 25 5692 1218 3166 1308
Martin 26 5237 1127 2988 1122
Martin 27 5097 975 2985 1137
Martin 28 623 44 470 109
Martin 29 2612 820 1093 699
Martin 30 732 503 81 148
Nassau 101 2739 1257 951 531
Nassau 102 6127 1550 3256 1321
Nassau 201 5533 1208 3054 1271
Nassau 202 4187 707 2668 812
Nassau 203 3460 819 1818 823
Nassau 204 5165 1061 2958 1146
Nassau 301 3262 682 1948 632
Nassau 302 4802 1161 2605 1036
Nassau 303 4350 1139 2321 890
Nassau 401 5653 1192 3494 967
Nassau 402 1326 224 911 191
Nassau 403 2668 437 1870 361
Nassau 501 2398 595 1201 602
Nassau 503 5759 1188 3660 911
Nassau 504 3863 683 2457 723
Okaloosa 1 2335 352 1663 320
Okaloosa 2 670 131 459 80
Okaloosa 3 1287 230 826 231
Okaloosa 4 1251 230 794 227
Okaloosa 5 1047 241 618 188
Okaloosa 6 3309 588 2104 617
Okaloosa 7 1583 294 938 351
Okaloosa 8 4176 906 2402 868
Okaloosa 9 3821 756 2249 816
Okaloosa 10 6197 1439 3128 1630
Okaloosa 11 8569 1843 4405 2321
Okaloosa 12 960 529 226 205
Okaloosa 13 3832 798 2239 795
Okaloosa 14 2948 544 1677 727
Okaloosa 15 2976 541 1705 730
Okaloosa 16 2770 583 1546 641
Okaloosa 17 3464 912 1597 955
Okaloosa 18 2289 546 1179 564
Okaloosa 19 1771 547 715 509
Okaloosa 20 2501 448 1471 582
Okaloosa 21 2668 561 1522 585
Okaloosa 22 2160 616 1036 508
Okaloosa 23 685 122 306 257
Okaloosa 24 2913 798 1377 738
Okaloosa 25 1822 334 1088 400
Okaloosa 26 2602 336 1759 507
Okaloosa 27 304 69 148 87
Okaloosa 28 357 65 227 65
Okaloosa 29 2149 341 1397 411
Okaloosa 30 1555 247 896 412
Okaloosa 31 2055 335 1387 333
Okaloosa 32 2473 471 1487 515
Okaloosa 33 4655 524 3362 769
Okaloosa 34 3702 828 1809 1065
Okaloosa 35 3203 414 2059 730
Okaloosa 36 2622 348 1770 504
Okaloosa 37 2709 346 1858 505
Okaloosa 38 2308 520 1259 529
Okaloosa 39 2372 575 1202 595
Okaloosa 40 2948 344 2047 557
Okaloosa 41 1408 257 896 255
Okaloosa 42 2449 738 1079 632
Okaloosa 43 2295 423 1347 525
Okaloosa 44 1924 342 1028 554
Okaloosa 45 4659 1044 2412 1203
Okaloosa 46 4621 603 3046 972
Okaloosa 47 2148 430 1035 683
Okaloosa 48 128 34 82 12
Okaloosa 49 3209 417 2178 614
Okaloosa 50 3201 387 2143 671
Okaloosa 51 1911 296 1213 402
Okaloosa 52 3669 724 2121 824
Okeechobee 1 1485 503 699 283
Okeechobee 2 714 210 346 158
Okeechobee 3 2259 795 1191 273
Okeechobee 4 2755 1240 827 688
Okeechobee 5 1443 541 628 274
Okeechobee 6 2849 1211 1122 516
Okeechobee 7 1317 615 493 209
Okeechobee 8 3351 1205 1434 712
Okeechobee 9 1660 592 667 401
Okeechobee 10 1133 349 535 249
Okeechobee 11 1037 413 466 158
Orange 101 4393 1787 1205 1401
Orange 102 2825 1096 854 875
Orange 103 2401 804 870 727
Orange 104 4206 1676 1281 1249
Orange 105 2718 1510 473 735
Orange 106 3524 1141 1534 849
Orange 107 3031 843 1471 717
Orange 108 4132 1581 1332 1219
Orange 109 4761 1686 1757 1318
Orange 110 3619 1101 1517 1001
Orange 111 3061 721 1577 763
Orange 112 2631 675 1234 722
Orange 113 4031 1275 1540 1216
Orange 114 3042 1263 735 1044
Orange 115 3684 1236 1275 1173
Orange 116 3122 992 1093 1037
Orange 117 3181 1282 814 1085
Orange 118 2794 1006 876 912
Orange 119 3390 1202 951 1237
Orange 120 3116 1073 994 1049
Orange 121 3351 1301 864 1186
Orange 122 2793 1139 662 992
Orange 123 1989 638 646 705
Orange 124 4637 1794 937 1906
Orange 125 3634 1068 1441 1125
Orange 126 1365 445 468 452
Orange 127 2185 524 1030 631
Orange 128 3523 943 1638 942
Orange 129 2957 519 1843 595
Orange 130 4552 1085 2281 1186
Orange 131 4577 1521 1651 1405
Orange 132 3863 1306 1555 1002
Orange 133 2718 848 1007 863
Orange 134 3836 1126 1509 1201
Orange 135 4229 1257 1547 1425
Orange 136 2344 610 1132 602
Orange 137 2579 1084 542 953
Orange 138 2083 509 1016 558
Orange 139 5242 1624 1955 1663
Orange 140 1745 548 610 587
Orange 141 4996 1680 1666 1650
Orange 201 1390 292 872 226
Orange 202 1839 664 691 484
Orange 203 2003 1243 258 502
Orange 204 1763 1373 73 317
Orange 205 346 116 132 98
Orange 206 2787 1320 662 805
Orange 207 3561 1596 887 1078
Orange 208 4048 1549 1255 1244
Orange 209 2320 982 699 639
Orange 210 2197 1122 436 639
Orange 211 2097 1315 292 490
Orange 212 2179 1333 291 555
Orange 213 4359 2837 437 1085
Orange 214 4709 2855 672 1182
Orange 215 4318 2960 429 929
Orange 216 2507 1671 295 541
Orange 217 4118 2700 440 978
Orange 218 3407 1393 1067 947
Orange 219 3768 1733 982 1053
Orange 220 3897 1350 1522 1025
Orange 221 2974 1023 985 966
Orange 222 4564 2017 1264 1283
Orange 223 3785 1843 913 1029
Orange 224 1777 595 603 579
Orange 225 3210 2147 357 706
Orange 226 2138 1269 290 579
Orange 227 3965 1750 1043 1172
Orange 228 2895 1103 945 847
Orange 229 3840 1293 1354 1193
Orange 230 1148 410 382 356
Orange 231 2269 1000 600 669
Orange 232 4602 1482 1954 1166
Orange 233 3440 1439 940 1061
Orange 234 3901 1078 1904 919
Orange 235 3496 902 1781 813
Orange 236 2062 595 826 641
Orange 237 2886 876 1348 662
Orange 238 4119 1228 1887 1004
Orange 239 3747 1216 1652 879
Orange 240 4358 2024 1169 1165
Orange 301 2285 981 712 592
Orange 302 2899 1036 1106 757
Orange 303 3355 1333 1106 916
Orange 304 3529 1398 1255 876
Orange 305 3619 1600 921 1098
Orange 306 4068 1894 784 1390
Orange 307 5084 2348 873 1863
Orange 308 2412 1100 527 785
Orange 309 2821 1248 635 938
Orange 310 1039 465 205 369
Orange 311 2786 937 1129 720
Orange 312 3699 1283 1203 1213
Orange 313 2616 1158 632 826
Orange 314 5057 2464 986 1607
Orange 315 3154 1506 615 1033
Orange 316 5544 2766 783 1995
Orange 317 4013 1824 773 1416
Orange 318 3669 1741 595 1333
Orange 319 2629 1098 674 857
Orange 320 2651 1125 656 870
Orange 321 4958 2276 800 1882
Orange 322 5000 2493 785 1722
Orange 323 2996 1096 1003 897
Orange 324 3104 1294 941 869
Orange 325 4361 1889 1116 1356
Orange 326 4077 1363 1640 1074
Orange 327 2772 1039 1004 729
Orange 328 2179 928 663 588
Orange 329 2871 1374 536 961
Orange 330 2317 683 1123 511
Orange 331 3670 1592 778 1300
Orange 332 2359 1175 365 819
Orange 333 2638 744 1209 685
Orange 334 3185 837 1680 668
Orange 335 2324 596 1255 473
Orange 336 4216 1738 1144 1334
Orange 337 3469 1100 1561 808
Orange 338 2910 1061 998 851
Orange 339 1981 846 422 713
Orange 340 3053 1494 462 1097
Orange 341 3434 1522 703 1209
Orange 342 576 213 227 136
Orange 401 4053 1644 1030 1379
Orange 402 4996 2335 929 1732
Orange 403 4093 1619 1117 1357
Orange 404 2991 1215 733 1043
Orange 405 165 33 81 51
Orange 406 2959 1119 751 1089
Orange 407 2255 792 752 711
Orange 408 3385 990 1380 1015
Orange 409 4285 1481 1439 1365
Orange 410 3811 1451 999 1361
Orange 411 3365 1113 1176 1076
Orange 412 2625 928 778 919
Orange 413 3536 1216 1163 1157
Orange 414 4110 1420 1365 1325
Orange 415 1609 504 574 531
Orange 416 26 9 10 7
Orange 417 3521 1527 734 1260
Orange 418 2482 1021 706 755
Orange 419 3310 1430 664 1216
Orange 420 3236 1507 476 1253
Orange 421 2869 1349 481 1039
Orange 422 3988 1815 799 1374
Orange 423 3404 1666 638 1100
Orange 424 3673 1721 684 1268
Orange 425 4084 1924 747 1413
Orange 426 5063 2529 818 1716
Orange 427 5090 2420 751 1919
Orange 428 3459 1773 408 1278
Orange 429 4279 2142 577 1560
Orange 430 5054 1644 1649 1761
Orange 431 4740 1406 1638 1696
Orange 432 3544 1184 1144 1216
Orange 433 3039 912 1206 921
Orange 434 27 3 16 8
Orange 435 4055 1806 780 1469
Orange 436 2745 1180 633 932
Orange 437 3601 1386 990 1225
Orange 438 4604 1923 1021 1660
Orange 439 2941 1194 632 1115
Orange 440 4792 1705 1370 1717
Orange 441 2356 1125 412 819
Orange 501 3771 1469 1200 1102
Orange 502 4497 1980 1130 1387
Orange 503 2309 1031 591 687
Orange 504 1849 667 777 405
Orange 505 2052 771 678 603
Orange 506 3151 1534 510 1107
Orange 507 2112 635 999 478
Orange 508 3334 1243 1237 854
Orange 509 2392 798 1025 569
Orange 510 2613 972 930 711
Orange 511 2500 899 954 647
Orange 512 2703 1457 584 662
Orange 513 1876 589 876 411
Orange 514 3285 1147 1316 822
Orange 515 4096 1104 2129 863
Orange 516 1587 438 806 343
Orange 517 3618 947 1907 764
Orange 518 1455 395 744 316
Orange 519 2211 751 872 588
Orange 520 2584 934 931 719
Orange 521 2775 939 1144 692
Orange 522 2797 718 1492 587
Orange 523 1335 446 609 280
Orange 524 3229 1379 911 939
Orange 525 5725 1702 2310 1713
Orange 526 3262 1499 702 1061
Orange 527 2445 847 944 654
Orange 528 3359 1422 711 1226
Orange 529 2080 776 597 707
Orange 530 2994 1289 743 962
Orange 531 2628 751 1153 724
Orange 532 3367 1472 807 1088
Orange 533 3604 1367 1048 1189
Orange 534 2483 1080 609 794
Orange 535 4521 1849 1247 1425
Orange 536 3810 1524 1188 1098
Orange 537 2668 1234 490 944
Orange 538 2096 928 482 686
Orange 539 5017 2275 970 1772
Orange 540 3446 1268 1141 1037
Orange 541 2690 989 794 907
Orange 542 4313 1589 1367 1357
Orange 543 3072 935 1031 1106
Orange 544 5348 1735 1999 1614
Orange 545 1555 394 730 431
Orange 546 2512 1011 703 798
Orange 547 726 344 149 233
Orange 548 2338 829 805 704
Orange 549 2881 1169 738 974
Orange 601 2448 1716 194 538
Orange 602 2799 2136 161 502
Orange 603 2240 1701 116 423
Orange 604 3396 2393 274 729
Orange 605 2821 1919 230 672
Orange 606 2598 1732 256 610
Orange 607 2728 1815 271 642
Orange 608 2540 1694 293 553
Orange 609 4487 3172 329 986
Orange 610 2857 1651 431 775
Orange 611 2663 1483 420 760
Orange 612 3431 1928 378 1125
Orange 613 3274 1807 460 1007
Orange 614 5587 2670 1024 1893
Orange 615 3165 1550 537 1078
Orange 616 2310 1493 246 571
Orange 617 2914 1999 188 727
Orange 618 1937 994 274 669
Orange 619 2758 1616 442 700
Orange 620 1744 952 246 546
Orange 621 3508 1954 430 1124
Orange 622 3028 1620 321 1087
Orange 623 4436 2778 420 1238
Orange 624 2997 2441 81 475
Orange 625 3110 2316 141 653
Orange 626 2964 2459 83 422
Orange 627 2502 2045 84 373
Orange 628 1220 797 179 244
Orange 629 2687 2021 139 527
Orange 630 3731 1874 707 1150
Orange 631 6 4 0 2
Orange 632 4045 2310 478 1257
Orange 633 4344 2497 420 1427
Orange 634 2868 1788 221 859
Osceola 100 691 218 242 231
Osceola 101 3449 1391 861 1197
Osceola 102 454 157 147 150
Osceola 103 154 63 49 42
Osceola 104 4040 1729 817 1494
Osceola 105 3410 1426 821 1163
Osceola 106 1186 442 478 266
Osceola 107 3630 1628 597 1405
Osceola 108 141 54 33 54
Osceola 109 209 130 15 64
Osceola 110 2968 1494 309 1165
Osceola 111 1463 703 232 528
Osceola 112 4662 2271 724 1667
Osceola 113 3930 1811 808 1311
Osceola 130 194 63 46 85
Osceola 131 315 140 66 109
Osceola 132 636 330 108 198
Osceola 133 3 2 1 0
Osceola 150 409 158 90 161
Osceola 151 6719 1791 2775 2153
Osceola 152 2 2 0 0
Osceola 154 825 263 276 286
Osceola 155 360 75 149 136
Osceola 156 81 18 38 25
Osceola 157 576 193 184 199
Osceola 158 79 32 19 28
Osceola 160 26 15 3 8
Osceola 200 10305 5599 1438 3268
Osceola 201 3859 1709 908 1242
Osceola 202 108 21 58 29
Osceola 203 1397 731 232 434
Osceola 204 7810 4219 1045 2546
Osceola 210 5559 2965 706 1888
Osceola 211 5555 2504 1325 1726
Osceola 212 365 193 59 113
Osceola 250 698 356 103 239
Osceola 251 3062 1444 697 921
Osceola 300 3305 1561 610 1134
Osceola 301 4021 1784 958 1279
Osceola 303 4025 2111 488 1426
Osceola 304 4677 2472 529 1676
Osceola 305 7983 4516 885 2582
Osceola 306 3182 1900 294 988
Osceola 307 3171 1534 485 1152
Osceola 308 596 232 161 203
Osceola 309 2081 946 459 676
Osceola 331 1471 701 281 489
Osceola 350 601 238 165 198
Osceola 351 1492 794 203 495
Osceola 352 690 382 92 216
Osceola 360 1457 681 284 492
Osceola 390 92 29 40 23
Osceola 391 1716 906 237 573
Osceola 400 805 186 434 185
Osceola 401 2782 805 1340 637
Osceola 402 884 302 317 265
Osceola 403 4418 2032 810 1576
Osceola 404 7 1 4 2
Osceola 405 860 449 164 247
Osceola 406 2478 1181 470 827
Osceola 410 4089 1913 869 1307
Osceola 411 5145 2690 627 1828
Osceola 412 1869 1062 235 572
Osceola 420 9427 3670 2920 2837
Osceola 450 88 49 5 34
Osceola 470 1107 521 195 391
Osceola 471 989 388 316 285
Osceola 500 618 187 318 113
Osceola 501 1155 304 522 329
Osceola 502 3964 1032 1870 1062
Osceola 503 5730 2312 1422 1996
Osceola 504 6023 1640 2642 1741
Osceola 505 1710 474 773 463
Osceola 506 3659 930 1829 900
Osceola 507 187 62 76 49
Osceola 520 6307 2095 2374 1838
Osceola 521 5911 2074 2026 1811
Osceola 522 4711 1921 1284 1506
Osceola 550 1247 331 561 355
Osceola 570 209 80 44 85
Osceola 571 56 21 13 22
"Palm Beach" 1004 2 0 0 2
"Palm Beach" 1016 1 0 1 0
"Palm Beach" 1018 2440 651 1082 707
"Palm Beach" 1022 2568 718 1091 759
"Palm Beach" 1024 7 1 6 0
"Palm Beach" 1026 1255 351 574 330
"Palm Beach" 1028 1951 563 836 552
"Palm Beach" 1030 75 19 37 19
"Palm Beach" 1032 1146 316 480 350
"Palm Beach" 1034 473 79 249 145
"Palm Beach" 1038 2725 775 1197 753
"Palm Beach" 1040 897 205 412 280
"Palm Beach" 1044 578 380 59 139
"Palm Beach" 1046 573 269 114 190
"Palm Beach" 1048 1182 389 456 337
"Palm Beach" 1050 1466 401 667 398
"Palm Beach" 1052 2997 963 1029 1005
"Palm Beach" 1054 2423 617 1164 642
"Palm Beach" 1056 1583 521 539 523
"Palm Beach" 1058 2284 793 788 703
"Palm Beach" 1060 267 79 77 111
"Palm Beach" 1062 2324 593 1156 575
"Palm Beach" 1064 257 71 123 63
"Palm Beach" 1068 1905 639 668 598
"Palm Beach" 1070 221 70 62 89
"Palm Beach" 1072 2427 673 1042 712
"Palm Beach" 1074 3319 835 1451 1033
"Palm Beach" 1076 1758 550 652 556
"Palm Beach" 1078 1595 346 865 384
"Palm Beach" 1080 300 85 133 82
"Palm Beach" 1082 289 83 124 82
"Palm Beach" 1084 64 9 46 9
"Palm Beach" 1088 70 11 40 19
"Palm Beach" 1094 1964 600 803 561
"Palm Beach" 1096 157 43 61 53
"Palm Beach" 1098 967 276 407 284
"Palm Beach" 1100 1221 416 451 354
"Palm Beach" 1102 2245 646 840 759
"Palm Beach" 1104 1411 413 553 445
"Palm Beach" 1106 1187 303 483 401
"Palm Beach" 1108 1866 513 724 629
"Palm Beach" 1110 323 116 92 115
"Palm Beach" 1112 122 24 56 42
"Palm Beach" 1114 543 101 316 126
"Palm Beach" 1118 641 175 251 215
"Palm Beach" 1120 384 56 221 107
"Palm Beach" 1122 158 34 82 42
"Palm Beach" 1124 3 1 2 0
"Palm Beach" 1126 1804 423 873 508
"Palm Beach" 1128 378 71 215 92
"Palm Beach" 1130 5 1 3 1
"Palm Beach" 1132 4 0 1 3
"Palm Beach" 1136 2053 492 925 636
"Palm Beach" 1138 1362 202 817 343
"Palm Beach" 1140 1136 230 600 306
"Palm Beach" 1142 1193 273 542 378
"Palm Beach" 1144 1776 512 743 521
"Palm Beach" 1146 68 18 43 7
"Palm Beach" 1148 1339 381 530 428
"Palm Beach" 1152 133 38 51 44
"Palm Beach" 1154 552 136 280 136
"Palm Beach" 1156 1 0 1 0
"Palm Beach" 1158 2 0 1 1
"Palm Beach" 1160 3 1 0 2
"Palm Beach" 1162 5 0 3 2
"Palm Beach" 1164 196 22 109 65
"Palm Beach" 1166 40 9 17 14
"Palm Beach" 1172 489 129 218 142
"Palm Beach" 1173 253 72 117 64
"Palm Beach" 1182 555 168 238 149
"Palm Beach" 1184 1418 485 527 406
"Palm Beach" 1186 1435 486 513 436
"Palm Beach" 1188 861 315 269 277
"Palm Beach" 1189 65 5 40 20
"Palm Beach" 1190 3100 887 1289 924
"Palm Beach" 1192 1465 363 651 451
"Palm Beach" 1194 2005 524 885 596
"Palm Beach" 1198 1485 591 420 474
"Palm Beach" 1200 1 0 1 0
"Palm Beach" 1202 2146 525 1061 560
"Palm Beach" 1204 46 9 29 8
"Palm Beach" 1206 86 12 60 14
"Palm Beach" 1208 1734 390 825 519
"Palm Beach" 1210 625 183 270 172
"Palm Beach" 1212 164 45 71 48
"Palm Beach" 1214 946 240 475 231
"Palm Beach" 1216 541 134 268 139
"Palm Beach" 1228 430 107 194 129
"Palm Beach" 1238 1642 390 705 547
"Palm Beach" 1240 2470 752 1106 612
"Palm Beach" 1242 2481 799 1023 659
"Palm Beach" 1244 1512 443 648 421
"Palm Beach" 1246 2342 765 873 704
"Palm Beach" 1247 227 21 161 45
"Palm Beach" 1248 1491 481 617 393
"Palm Beach" 1250 60 14 30 16
"Palm Beach" 1252 2319 737 847 735
"Palm Beach" 1254 453 140 184 129
"Palm Beach" 1256 5 0 4 1
"Palm Beach" 1258 768 307 187 274
"Palm Beach" 1260 1297 439 558 300
"Palm Beach" 1264 1 0 0 1
"Palm Beach" 1266 470 183 109 178
"Palm Beach" 1268 287 127 62 98
"Palm Beach" 1270 9 6 0 3
"Palm Beach" 1272 1899 703 645 551
"Palm Beach" 1274 1597 630 523 444
"Palm Beach" 1276 286 102 92 92
"Palm Beach" 1278 819 370 187 262
"Palm Beach" 1280 392 134 160 98
"Palm Beach" 1282 188 83 46 59
"Palm Beach" 1284 2263 757 761 745
"Palm Beach" 1286 151 50 56 45
"Palm Beach" 1288 39 19 16 4
"Palm Beach" 1290 2134 684 834 616
"Palm Beach" 1292 68 10 42 16
"Palm Beach" 1294 133 20 91 22
"Palm Beach" 1296 704 251 260 193
"Palm Beach" 1298 82 35 31 16
"Palm Beach" 1300 3 0 2 1
"Palm Beach" 1302 133 40 52 41
"Palm Beach" 1304 661 231 217 213
"Palm Beach" 1306 7 1 3 3
"Palm Beach" 1308 138 34 64 40
"Palm Beach" 1310 4 0 3 1
"Palm Beach" 1312 24 5 12 7
"Palm Beach" 1314 221 51 112 58
"Palm Beach" 1316 453 151 147 155
"Palm Beach" 1320 189 33 130 26
"Palm Beach" 1322 8 2 2 4
