COUNTY AREA TOTAL DEM REP LIB WI
COUNTY AREA TOTAL Baxley Armistead Adams WRITEIN
Jefferson "5402  TUGGLE ELEM SCHOOL 02" 0 228 5 2 0
Jefferson "5402 TUGGLE ELEM SCHOOL 01" 0 230 3 2 0
Jefferson "5403 LEWIS ELEM SCHOOL 01" 0 217 2 0 0
Jefferson "5403 LEWIS ELEM SCHOOL 02" 0 199 2 0 0
Jefferson "5404 FOUNTAIN HT PARK 02" 0 306 9 3 0
Jefferson "5404 FOUNTAIN HTS PARK 01" 0 327 11 6 0
Jefferson "5405 NORTHSIDE ADULT CNT 01" 0 48 2 0 0
Jefferson "5405 NORTHSIDE ADULT CNT 02" 0 357 6 4 0
Jefferson "5406  COURTHOUSE LOBBY 01" 0 0 0 0 0
Jefferson "5406 COURTHOUSE-LOBBY 02" 0 131 40 7 0
Jefferson "5407 SOUTHTOWN HOUSE 01" 0 108 5 1 0
Jefferson "5407 SOUTHTOWN HOUSE 02" 0 55 2 0 0
Jefferson "5408 MORTON SIMPSON CNT 01" 0 307 8 1 0
Jefferson "5408 MORTON SIMPSON CNT 02" 0 277 3 4 0
Jefferson "5409 AVONDALE LIBRARY 01" 0 0 0 0 0
Jefferson "5409 AVONDALE LIBRARY 02" 0 554 327 31 0
Jefferson "5410 AVONDALE ELE SCH 02" 0 274 192 6 0
Jefferson "5410 AVONDALE ELEM SCH 01" 0 364 239 12 0
Jefferson "5411 WILLOW WOOD REC CEN 01" 0 511 35 7 0
Jefferson "5411 WILLOW WOOD REC CEN 02" 0 326 29 6 0
Jefferson "5412 DUPUY ALTERN SCHOOL 01" 0 162 4 2 0
Jefferson "5412 DUPUY ALTERN SCHOOL 02" 0 273 6 3 0
Jefferson "5413 FIRE STATION #12 01" 0 258 77 9 0
Jefferson "5413 FIRE STATION #12 02" 0 617 114 27 0
Jefferson "5414 CRESTWOOD COM CEN 01" 0 348 302 19 0
Jefferson "5414 CRESTWOOD COM CEN 02" 0 498 466 31 0
Jefferson "5415 IRONDALE CTY HALL 01" 0 66 71 6 0
Jefferson "5415 IRONDALE CTY HALL 02" 0 128 153 6 0
Jefferson "5501 MAYTOWN TOWN HALL 01" 0 33 55 0 0
Jefferson "5501 MAYTOWN TOWN HALL 02" 0 25 31 0 0
Jefferson "5502 SYLVAN SPG TOWN 01" 0 75 173 2 0
Jefferson "5502 SYLVAN SPG TOWN 02" 0 41 73 1 0
Jefferson "5503 BOOKER HT DEVEL CORP 02" 0 49 0 0 0
Jefferson "5503 BOOKER HTS DEV CORP 01" 0 0 0 0 0
Jefferson "5504 MULGA TOWN HALL 01" 0 139 84 5 0
Jefferson "5504 MULGA TOWN HALL 02" 0 135 70 4 0
Jefferson "5505 ADAMSVILLE BAPT 01" 0 322 559 12 0
Jefferson "5505 ADAMSVILLE BAPT 02" 0 101 198 3 0
Jefferson "5506 ADAMSVILLE SEN 01" 0 328 215 9 0
Jefferson "5506 ADAMSVILLE SEN 02" 0 335 221 4 0
Jefferson "5507 FIRE STA MINOR 01" 0 292 210 5 0
Jefferson "5507 FIRE STA MINOR 02" 0 151 123 5 0
Jefferson "5508 FIRE STATION #17 01" 0 409 101 6 0
Jefferson "5508 FIRE STATION #17 02" 0 373 93 10 0
Jefferson "5509 ENSLEY PARK REC CEN 01" 0 689 45 0 0
Jefferson "5509 ENSLEY PARK REC CEN 02" 0 748 44 5 0
Jefferson "5510 C. J. DONALD SCHOOL 01" 0 196 25 5 0
Jefferson "5510 C. J. DONALD SCHOOL 02" 0 177 19 2 0
Jefferson "5511 FIRE STATION #1 01" 0 594 7 2 0
Jefferson "5511 FIRE STATION #1 02" 0 599 3 4 0
Jefferson "5512 CHARLES BROWN 01" 0 754 79 3 0
Jefferson "5512 CHARLES BROWN 02" 0 730 60 8 0
Jefferson "5513 CENTRAL PARK SCHOOL 01" 0 347 24 7 0
Jefferson "5513 CENTRAL PARK SCHOOL 02" 0 363 17 1 0
Jefferson "5514 FIVE POINTS WEST LIB 01" 0 137 8 4 0
Jefferson "5514 FIVE POINTS WEST LIB 02" 0 399 18 5 0
Jefferson "5601 CANAAN BAPTIST 01" 0 104 244 5 0
Jefferson "5601 CANAAN BAPTIST 02" 0 241 571 11 0
Jefferson "5602 SHADY GROVE BAPTIST 01" 0 68 103 3 0
Jefferson "5602 SHADY GROVE BAPTIST 02" 0 0 2 0 0
Jefferson "5603 MUSCODA COM CEN 01" 0 148 89 1 0
Jefferson "5603 MUSCODA COM CEN 02" 0 169 65 1 0
Jefferson "5604 JONESBORO ELEM 01" 0 643 331 17 0
Jefferson "5604 JONESBORO ELEM 02" 0 436 207 8 0
Jefferson "5605 FIRE DEP ADMIN BLD 01" 0 361 33 4 0
Jefferson "5605 FIRE DEP ADMIN BLD 02" 0 410 46 4 0
Jefferson "5606 THOMPSON MANOR 01" 0 182 53 3 0
Jefferson "5606 THOMPSON MANOR 02" 0 289 62 4 0
Jefferson "5607 BESSEMER CITY HALL 01" 0 197 36 3 0
Jefferson "5607 BESSEMER CITY HALL 02" 0 504 95 6 0
Jefferson "5608 SOUTHSIDE HOMES 01" 0 569 12 3 0
Jefferson "5608 SOUTHSIDE HOMES 02" 0 570 14 3 0
Jefferson "5609 DUNBAR-ABRAMS COM 01" 0 258 3 3 0
Jefferson "5609 DUNBAR-ABRAMS COM 02" 0 914 16 6 0
Jefferson "5610 FIRE STATION #5 01" 0 318 38 1 0
Jefferson "5610 FIRE STATION #5 02" 0 324 30 4 0
Jefferson "5611 BESSEMER STATE 01" 0 699 492 13 0
Jefferson "5611 BESSEMER STATE 02" 0 375 260 3 0
Jefferson "5612 JOHNS COMM CENT 01" 0 157 136 5 0
Jefferson "5612 JOHNS COMM CENT 02" 0 54 60 2 0
Jefferson "5613 LIPSCOMB CTY HL 01" 0 319 30 4 0
Jefferson "5613 LIPSCOMB CTY HL 02" 0 275 14 3 0
Jefferson "5614 FIRE ST. LIPSCOMB 01" 0 57 20 0 0
Jefferson "5614 FIRE ST.LIPSCOMB 02" 0 247 43 4 0
Jefferson "5615 NEW BETHEL BAP CHR 01" 0 397 8 2 0
Jefferson "5615 NEW BETHEL BAP CHR 02" 0 23 0 0 0
Jefferson "5701 HUEYTOWN COUN CLUB 01" 0 188 277 5 0
Jefferson "5701 HUEYTOWN COUN CLUB 02" 0 276 449 6 0
Jefferson "5702 HUEYTOWN CTY HLL 01" 0 440 675 9 0
Jefferson "5702 HUEYTOWN CTY HLL 02" 0 287 412 11 0
Jefferson "5703 BROOKLANE COMM  02" 0 511 275 5 0
Jefferson "5703 BROOKLANE COMM 01" 0 388 250 10 0
Jefferson "5704 NEW BETHEM BAPT 01" 0 698 32 2 0
Jefferson "5704 NEW BETHEM BAPT 02" 0 141 5 2 0
Jefferson "5705 FAIRFIELD CITY HALL 01" 0 40 7 0 0
Jefferson "5705 FAIRFIELD CITY HALL 02" 0 41 6 0 0
Jefferson "5706 MOUNT PILGRIM BAPT 01" 0 570 31 1 0
Jefferson "5706 MOUNT PILGRIM BAPT 02" 0 321 28 2 0
Jefferson "5707 GLEN OAKS ELEMENTARY 01" 0 347 29 1 0
Jefferson "5707 GLEN OAKS ELEMENTARY 02" 0 659 58 5 0
Jefferson "5708 SAINT MARYS CATH 01" 0 126 17 3 0
Jefferson "5708 SAINT MARYS CATH 02" 0 107 18 1 0
Jefferson "5709 MIDFIELD COMM CEN 01" 0 914 324 16 0
Jefferson "5709 MIDFIELD COMM CEN 02" 0 295 75 8 0
Jefferson "5710 BRIGHTON MID SCH 01" 0 280 3 1 0
Jefferson "5710 BRIGHTON MID SCH 02" 0 282 5 1 0
Jefferson "5711 BRIGHTON SENIOR CIT 01" 0 362 19 5 0
Jefferson "5711 BRIGHTON SENIOR CIT 02" 0 211 7 3 0
Jefferson "5712 MAMIE FOSTER CENT 01" 0 262 6 2 0
Jefferson "5712 MAMIE FOSTER CENT 02" 0 455 5 5 0
Jefferson "5713 BRYANT CHAPEL CHURCH 01" 0 316 8 2 0
Jefferson "5713 BRYANT CHAPEL CHURCH 02" 0 219 4 0 0
Jefferson "5714 MOUNT OLIVE BAPTIST 01" 0 233 3 1 0
Jefferson "5714 MOUNT OLIVE BAPTIST 02" 0 69 1 0 0
Jefferson "5715 WENONAH ELEM SCH 01" 0 360 8 5 0
Jefferson "5715 WENONAH ELEM SCH 02" 0 204 5 1 0
Jefferson "5716 RILEY ELEM SCHOOL 01" 0 222 7 0 0
Jefferson "5716 RILEY ELEM SCHOOL 02" 0 687 21 3 0
Jefferson "5801 GATE CITY ELEM SCH 01" 0 254 10 2 0
Jefferson "5801 GATE CITY ELEM SCH 02" 0 440 15 8 0
Jefferson "5802 BARRETT ELEM SCH 02" 0 382 33 8 0
Jefferson "5802 BARRETT ELEM SCHOOL 01" 0 297 32 2 0
Jefferson "5803 OPORTO ARMORY 01" 0 406 35 6 0
Jefferson "5803 OPORTO ARMORY 02" 0 41 5 0 0
Jefferson "5804 ROBINSON ELEMENTARY 01" 0 489 145 10 0
Jefferson "5804 ROBINSON ELEMENTARY 02" 0 526 188 13 0
Jefferson "5805 DON HAWKINS PK & REC 01" 0 362 346 15 0
Jefferson "5805 DON HAWKINS PK & REC 02" 0 336 305 12 0
Jefferson "5806 ROEBUCK ELEM SCH 01" 0 304 246 10 0
Jefferson "5806 ROEBUCK ELEM SCH 02" 0 401 290 7 0
Jefferson "5807 FIRE STATION 29 BHM 01" 0 464 16 4 0
Jefferson "5807 FIRE STATION 29 BHM 02" 0 478 11 5 0
Jefferson "5808 SUN VAL ELEM SCH 01" 0 856 165 11 0
Jefferson "5808 SUN VAL ELEM SCH 02" 0 377 105 2 0
Jefferson "5809 LM. SMITH MID SCH 01" 0 357 162 7 0
Jefferson "5809 LM. SMITH MID SCH 02" 0 933 480 16 0
Jefferson "5810 LADY OF LDS CHRCH 01" 0 303 235 8 0
Jefferson "5810 LADY OF LDS CHRCH 02" 0 391 333 11 0
Jefferson "5901 KETONA NURSING 01" 0 114 71 1 0
Jefferson "5901 KETONA NURSING 02" 0 476 340 17 0
Jefferson "5902 FULTONDALE CM CNT 01" 0 315 519 16 0
Jefferson "5902 FULTONDALE CM CNT 02" 0 150 282 6 0
Jefferson "5903 HOOPER CITY REC 01" 0 558 19 1 0
Jefferson "5903 HOOPER CITY REC 02" 0 349 11 3 0
Jefferson "5904 WRIGHTS CHAPEL UMC 01" 0 348 7 4 0
Jefferson "5904 WRIGHTS CHAPEL UMC 02" 0 473 10 3 0
Jefferson "5905 N BIRMINGHAM REC CNT 01" 0 178 4 1 0
Jefferson "5905 N BIRMINGHAM REC CNT 02" 0 537 5 4 0
Jefferson "5906 NORWOOD COMM CNTR 01" 0 386 6 1 0
Jefferson "5906 NORWOOD COMM CNTR 02" 0 450 4 4 0
Jefferson "5907 HUDSON MIDDLE SCHOOL 01" 0 603 15 5 0
Jefferson "5907 HUDSON MIDDLE SCHOOL 02" 0 317 7 1 0
Jefferson "5908 HARRIMAN PARK REC CT 01" 0 234 5 4 0
Jefferson "5908 HARRIMAN PARK REC CT 02" 0 19 3 0 0
Jefferson "5909 INGLENOOK ELEM SCH 01" 0 358 39 3 0
Jefferson "5909 INGLENOOK ELEM SCH 02" 0 107 16 0 0
Jefferson "5910 TARRANT CITY HALL 01" 0 454 454 20 0
Jefferson "5910 TARRANT CITY HALL 02" 0 233 212 6 0
Jefferson "5911 1ST BAP CHURCH  MP 01" 0 333 15 2 0
Jefferson "5911 1ST BAP CHURCH MP 02" 0 118 3 2 0
Jefferson "5912 CURRY ELEMENTARY SCH 01" 0 50 6 0 0
Jefferson "5912 CURRY ELEMENTARY SCH 02" 0 411 37 5 0
Jefferson "5913 SHEPHERD CENTER EAST 01" 0 628 93 7 0
Jefferson "5913 SHEPHERD CENTER EAST 02" 0 157 19 1 0
Jefferson "6001 MAURICE LW COM CT 01" 0 237 133 6 0
Jefferson "6001 MAURICE LW COM CT 02" 0 222 181 4 0
Jefferson "6002 BROOKSIDE COM CNT 01" 0 45 53 1 0
Jefferson "6002 BROOKSIDE COM CNT 02" 0 171 177 11 0
Jefferson "6003 FULTONDALE 1ST BAP C 01" 0 270 529 16 0
Jefferson "6003 FULTONDALE 1ST BAP C 02" 0 41 85 1 0
Jefferson "6004 FIRE ST 1 HLVIEW 01" 0 332 102 5 0
Jefferson "6004 FIRE ST 1 HLVIEW 02" 0 417 119 6 0
Jefferson "6005 FORESTDALE SQU 01" 0 581 286 5 0
Jefferson "6005 FORESTDALE SQU 02" 0 909 477 14 0
Jefferson "6006 SANDUSKY COMM PK 01" 0 141 179 11 0
Jefferson "6006 SANDUSKY COMM PK 02" 0 204 240 12 0
Jefferson "6007 FIRE ST 18 BHM 02" 0 809 30 7 0
Jefferson "6007 FIRE ST. 18 BHM 01" 0 396 17 4 0
Jefferson "6008 SCOTT COMM CNTR 01" 0 192 3 3 0
Jefferson "6008 SCOTT COMM CNTR 02" 0 1462 24 10 0
Jefferson "6009 MOUNT HEBRON BAPTIST 01" 0 120 4 1 0
Jefferson "6009 MOUNT HEBRON BAPTIST 02" 0 422 14 4 0
Jefferson "6010 LIVELY HOPE BAPTIST 01" 0 565 10 2 0
Jefferson "6010 LIVELY HOPE BAPTIST 02" 0 0 0 0 0
Jefferson "6011 MORNINGSTAR BAPTIST 01" 0 114 1 0 0
Jefferson "6011 MORNINGSTAR BAPTIST 02" 0 23 1 0 0
Jefferson "6012 E ENSLEY PUBLIC LIB 01" 0 496 9 2 0
Jefferson "6012 E ENSLEY PUBLIC LIB 02" 0 483 13 0 0
Jefferson "6013 WOODROW WILSON ELEM 01" 0 336 29 2 0
Jefferson "6013 WOODROW WILSON ELEM 02" 0 383 40 2 0
Jefferson "6014 MINOR ELEM SCH 01" 0 374 18 3 0
Jefferson "6014 MINOR ELEM SCH 02" 0 709 40 6 0
Jefferson "BESSEMER ABSENTEE 1" 0 157 168 2 0
Jefferson "BESSMER ABSENTEE 2" 0 338 102 3 0
Jefferson "BIRMINGHAM ABSENTEE 1" 0 95 218 3 0
Jefferson "BIRMINGHAM ABSENTEE 2" 0 271 597 9 0
Jefferson "BIRMINGHAM ABSENTEE 3" 0 209 143 7 0
Jefferson "BIRMINGHAM ABSENTEE 4" 0 145 89 3 0
Jefferson CHALLENGED 0 3 3 0 0
Jefferson NA 0 NA NA NA NA
Jefferson "*** Note:   COUNTY DID NOT REPORT WRITE IN TOTALS BY PRECINCT" 0 NA NA NA NA
Lamar Absentee 0 233 100 5 0
Lamar "Beaverton-Brown N" 0 25 16 4 0
Lamar "Beaverton-Brown S" 0 83 59 3 0
Lamar Bedford-Military 0 83 43 1 0
Lamar "Blooming Grove" 0 25 31 0 0
Lamar Crews-Goode 0 114 51 3 0
Lamar Crossville-Lawrence 0 117 90 7 0
Lamar Detroit-Millville 0 139 87 3 0
Lamar Fairview-Sizemore 0 53 29 1 0
Lamar Fernbank-Wilson 0 52 68 0 0
Lamar "Henson Sprgs" 0 38 31 4 0
Lamar Hightogy-Ridge 0 74 79 1 0
Lamar Kennedy-Steens 0 194 211 2 0
Lamar Millport 0 266 174 2 0
Lamar Molloy-Betts 0 74 104 0 0
Lamar "Mt Olive-Guin" 0 41 54 1 0
Lamar "Mt Pleasant-Curry" 0 33 37 1 0
Lamar "Pine Sprgs" 0 95 53 4 0
Lamar Star 0 18 56 3 0
Lamar Strickland-King 0 26 55 0 0
Lamar "Sulligent-Moscow N" 0 452 241 9 0
Lamar "Sulligent-Moscow S" 0 181 111 5 0
Lamar Trull 0 29 49 2 0
Lamar Vails 0 28 84 0 0
Lamar "Vernon East" 0 225 219 5 0
Lamar "Vernon West" 0 464 338 8 0
Lamar Challenged 0 1 0 0 0
Lauderdale "ABSENTEE VOTERS" 0 276 300 9 1
Lauderdale "BLACKBURN-ZIP CITY COMM_ CTR_" 0 316 220 9 0
Lauderdale "BROADWAY RECREATION CENTER" 0 416 216 13 0
Lauderdale "CENTER STAR-COL_ BANK COMM_ RM" 0 656 538 28 2
Lauderdale "CENTRAL COMMUNITY CENTER" 0 520 332 9 3
Lauderdale "CHAPEL-STEWARTVILLE CHURCH" 0 227 182 7 1
Lauderdale "CLOVERDALE COMMUNITY CENTER" 0 377 373 11 2
Lauderdale "CO_ BOARD OF ED_ ADM_ BLDG_" 0 456 609 19 0
Lauderdale "CROSSROADS-SR_ CIT_ BLDG_" 0 476 342 15 2
Lauderdale "DARBY DRIVE-CHURCH OF CHRIST" 0 301 293 7 1
Lauderdale "FLORENCE RICHARDS CENTER" 0 156 144 7 0
Lauderdale "FLORENCE SHERROD AVE CH CHRIST" 0 482 165 8 2
Lauderdale "FLORENCE-1ST PRESBYTERIAN CH_" 0 184 135 4 1
Lauderdale "FLORENCE-BLVD CHURCH OF CHRIST" 0 330 380 11 0
Lauderdale "FLORENCE-BRADSHAW HIGH SCHOOL" 0 486 423 14 3
Lauderdale "FLORENCE-COFFEE HIGH SCHOOL" 0 188 171 11 2
Lauderdale "FLORENCE-EAST AT CNTRL BAPTIST" 0 297 116 17 1
Lauderdale "FLORENCE-FOREST HILLS SCHOOL 1" 0 342 406 14 0
Lauderdale "FLORENCE-FOREST HILLS SCHOOL 2" 0 348 403 7 2
Lauderdale "FLORENCE-HANDY RECREATION CTR_" 0 461 23 4 0
Lauderdale "FLORENCE-HARLAN SCHOOL" 0 362 258 17 3
Lauderdale "FLORENCE-HIBBETT SCHOOL" 0 291 293 12 0
Lauderdale "FLORENCE-MARS HILL SCHOOL .1" 0 385 467 15 2
Lauderdale "FLORENCE-MARS HILL SCHOOL .2" 0 242 325 7 1
Lauderdale "FLORENCE-UNDERWOOD COMM CTR .1" 0 354 312 14 3
Lauderdale "FLORENCE-UNDERWOOD COMM CTR .2" 0 232 224 15 0
Lauderdale "GREENHILL SR. CITIZEN CENTER #1" 0 565 413 28 2
Lauderdale "GREENHILL SR. CITIZEN CENTER #2" 0 495 331 21 4
Lauderdale "HIGHLAND BAPTIST CHURCH .1" 0 268 221 9 0
Lauderdale "HIGHLAND BAPTIST CHURCH .2" 0 318 253 9 2
Lauderdale "KILLEN-BAPTIST CHURCH .1" 0 261 312 10 0
Lauderdale "KILLEN-BAPTIST CHURCH .2" 0 460 487 18 1
Lauderdale "LEXINGTON-FIRE STATION" 0 449 329 20 1
Lauderdale "MITCHELL ANDERSON-TOWN HALL" 0 298 253 6 0
Lauderdale "OAKLAND-FIRE STATION" 0 393 295 14 1
Lauderdale "ROGERSVILLE-SR_ CIT_ BLDG_  .1" 0 239 193 6 0
Lauderdale "ROGERSVILLE-SR_ CIT_ BLDG_  .2" 0 523 388 18 1
Lauderdale "ST_ FLORIAN-TOWN HALL" 0 401 420 19 2
Lauderdale "WATERLOO-SR_ CITIZENS' BLDG_" 0 92 72 3 0
Lawrence "ABSENTEE VOTERS" 0 158 67 1 1
Lawrence "AYCOCK BUILDING  18-1" 0 222 146 5 0
Lawrence "BOARD OF EDUCATION  25-1" 0 491 325 11 0
Lawrence "CADDO - FIRE STATION  33-1" 0 382 331 12 2
Lawrence "CADDO SENIOR CITIZEN SITE 34-1" 0 353 291 18 4
Lawrence "CHALYBEATE-FIRE STATION  17-1" 0 252 225 11 1
Lawrence "COURTLAND MCCARLEY CENTER  6-1" 0 170 85 5 0
Lawrence "DONALD CHURCH  7-1 & 8-1" 0 186 86 2 0
Lawrence "FAIRFIELD - CHURCH 22-1 & 30-1" 0 89 52 4 1
Lawrence "FAITH BAPTIST CHURCH  36-1" 0 181 152 8 0
Lawrence "FLAT ROCK NEW ZION BAPTIST  11-1" 0 88 64 1 1
Lawrence "FREEMAN BAPTIST CHURCH  26-1" 0 115 3 0 0
Lawrence "HATTON MASONIC HALL  13-1" 0 366 229 10 2
Lawrence "HILLSBORO V_F_D_  4-1" 0 201 95 8 2
Lawrence "HILLSBORO CITY HALL 1-1" 0 294 43 6 0
Lawrence "KITCHENS MILL 29-1 & 35-1" 0 214 177 6 0
Lawrence "LANDERSVILLE METHODIST  12-1" 0 161 102 7 0
Lawrence "LINDSEY HALL CHURCH  31-1" 0 24 16 1 0
Lawrence "LOOSIER-CHURCH OF CHRIST  16-1" 0 159 52 2 0
Lawrence "LAWRENCE HEALTH DPT MOULTON  19-1" 0 345 213 9 1
Lawrence "MOULTON - CITY HALL  24-1" 0 103 72 1 2
Lawrence "MT_ HOPE - FIRE STATION  9-1" 0 187 100 6 0
Lawrence "MT_ MORIAH FELLOW_ 15-1 & 21-1" 0 290 122 4 0
Lawrence "N_ COURTLAND SENIOR C_C_  2-1" 0 325 24 0 0
Lawrence "PINEY GROVE CHURCH  32-1" 0 34 27 2 0
Lawrence "PLEASANT GRV CH. 20-1 23-1 27-1" 0 210 150 9 0
Lawrence "RED BANK - FIRE STATION  3-1" 0 263 28 4 0
Lawrence "SPEAKE VOL FIRE 28-1" 0 292 125 15 1
Lawrence "TOWN CREEK SR_ CITIZENS  5-1" 0 241 45 1 0
Lawrence "WOLF SPRINGS COMM CENTER 10-1" 0 198 158 3 0
Lawrence "WOODARD BUILDING  14-1" 0 16 12 0 0
Lawrence CHALLENGED 0 0 0 0 0
Lee "ABSENTEE VOTERS" 0 242 361 8 1
Lee Write-In 0 1 2 0 NA
Lee "Beat 1" 0 163 256 13 4
Lee "Beat 2, Box 1" 0 1085 78 9 0
Lee "Beat6 2, Box 2" 0 956 201 15 1
Lee "Beat 2, Box 3" 0 553 889 17 5
Lee "Beat 2, Box 4" 0 659 908 21 4
Lee "Beat 2, Box 5" 0 1007 1450 45 9
Lee "Beat 3" 0 103 123 3 0
Lee "Beat 4" 0 89 67 6 0
Lee "Beat 5" 0 460 155 22 3
Lee "Beat 6, Box 0" 0 672 156 10 2
Lee "Beat 6, Box 1" 0 725 786 50 6
Lee "Beat 6, Box 2" 0 1058 1144 109 13
Lee "Beat 6, Box 3" 0 1450 1749 108 12
Lee "Beat 6, Box 4" 0 1226 2002 79 4
Lee "Beat 7" 0 624 635 29 4
Lee "Beat 8" 0 117 74 3 0
Lee "Beat 9" 0 275 176 13 2
Lee "Beat 10" 0 121 70 6 0
Lee "Beat 11" 0 221 380 12 2
Lee "Beat 12" 0 290 364 8 4
Lee "Beat 13" 0 228 294 12 0
Lee "Beat 14" 0 1184 1902 58 21
Lee "Beat 15" 0 100 163 4 1
Lee "Challenge Ballots" 0 97 48 3 NA
Lee ...33 0 NA NA NA NA
Limestone "ABSENTEE VOTERS" 0 192 239 7 1
Limestone "ARDMORE TOWN HALL" 0 500 481 14 2
Limestone "ATHENS RECREATION CENTER .1" 0 298 363 11 4
Limestone "ATHENS RECREATION CENTER .2" 0 323 370 14 2
Limestone "BELMORE BAPTIST CHURCH" 0 255 102 3 1
Limestone "BETHEL CHURCH OF CHRIST" 0 291 353 16 1
Limestone "BLACKBURN COMMUNITY BUILDING" 0 426 353 12 3
Limestone "CLEMENTS FIRE DEPARTMENT" 0 384 364 9 1
Limestone "EAST LIMESTONE FIRE DEPT .1" 0 302 422 13 1
Limestone "EAST LIMESTONE FIRE DEPT .2" 0 625 771 19 2
Limestone "ELKMONT FIRE DEPARTMENT" 0 430 423 20 1
Limestone "GOODSPRINGS COMMUNITY CENTER" 0 132 103 5 0
Limestone "JOHNSON ELEMENTARY SCHOOL" 0 316 335 13 1
Limestone LEGGTOWN 0 127 89 5 1
Limestone "LESTER POST OFFICE" 0 48 37 1 0
Limestone "NATIONAL GUARD ARMORY .1" 0 517 694 12 6
Limestone "NATIONAL GUARD ARMORY .2" 0 346 413 10 5
Limestone "OAK GROVE FIRE DEPARTMENT" 0 305 329 17 3
Limestone "OWENS ELEMENTARY SCHOOL .1" 0 205 209 1 0
Limestone "OWENS ELEMENTARY SCHOOL .2" 0 622 545 25 9
Limestone "PINEY CHAPEL" 0 428 350 19 0
Limestone "PLEASANT GROVE FIRE DEPARTMENT" 0 209 248 8 1
Limestone "REID ELEMENTARY SCHOOL" 0 437 233 7 2
Limestone "RIPLEY - WOW HALL" 0 203 129 4 0
Limestone "SEGARS ROAD FIRE DEPARTMENT" 0 190 182 7 1
Limestone "SENIOR CITIZEN CENTER .1" 0 228 206 9 1
Limestone "SENIOR CITIZEN CENTER .2" 0 204 173 12 2
Limestone "TANNER FIRE DEPARTMENT" 0 332 169 9 1
Limestone "TRINITY 7TH DAY ADVENTIST .1" 0 68 41 3 1
Limestone "TRINITY 7TH DAY ADVENTIST .2" 0 673 245 16 2
Limestone "W HOBBS ST CHURCH OF CHRIST .1" 0 362 362 15 3
Limestone "W HOBBS ST CHURCH OF CHRIST .2" 0 293 322 9 2
Limestone "WEST LIMESTONE FIRE DEPARTMENT" 0 157 65 5 0
Lowndes "ABSENTEE VOTERS" 0 507 41 10 1
Lowndes "BENEVOLENT HALL CALHOUN CUTOFF" 0 262 18 3 0
Lowndes "BETHEL CHURCH" 0 197 50 2 0
Lowndes "OLD MASONIC HALL" 0 250 77 1 0
Lowndes "FORT DEPOSIT NATL GUARD ARMORY" 0 406 189 3 0
Lowndes "G_E_ COMMUNITY BUILDING" 0 259 89 6 0
Lowndes "HAYNEVILLE COURTHOUSE" 0 417 98 5 1
Lowndes "LETOHATCHEE OLD STORE" 0 98 37 0 0
Lowndes "LOWNDESBORO TOWN HALL" 0 156 186 7 0
Lowndes "MOSSESS TOWN HALL" 0 569 19 9 2
Lowndes "NEW PLEASANT VALLEY CHURCH" 0 150 119 4 0
Lowndes "SANDY RIDGE COMMUNITY HALL" 0 181 111 1 0
Lowndes "WHITEHALL TOWN HALL" 0 584 56 10 0
Lowndes "OLD STORE" 0 11 21 0 0
Macon "ABSENTEE VOTERS" 0 187 9 0 0
Macon "BROWNVILLE VOLUNTEER FIRE" 0 159 52 1 0
Macon "CHEWHAW AME ZION CHURCH" 0 154 5 1 0
Macon "FRANKLIN TOWN HALL" 0 378 81 10 0
Macon "HARDAWAY TRAYLOR" 0 177 37 4 0
Macon "LITTLE TEXAS VOTING CENTER" 0 124 61 4 0
Macon "NATIONAL GUARD ARMORY .1" 0 348 12 5 3
Macon "NATIONAL GUARD ARMORY .2" 0 720 24 10 2
Macon "NOTASULGA CITY HALL .1" 0 0 0 0 0
Macon "NOTASULGA CITY HALL .2" 0 362 201 7 2
Macon "OLD COUNTY DISTRICT 2 SHOP" 0 195 27 2 0
Macon "SEASHA .1" 0 471 11 5 0
Macon "SEASHA .2" 0 507 25 5 0
Macon "SHORTER TOWN HALL" 0 448 70 5 0
Macon "TUSKEGEE MUNICIPAL COMPLEX .1" 0 638 24 6 3
Macon "TUSKEGEE MUNICIPAL COMPLEX .2" 0 527 20 9 4
Macon "TUSKEGEE UNIVERSITY" 0 264 6 3 0
Macon "WARRIOR D-2 RECREATION CENTER" 0 228 10 1 0
Macon "WOODLAND COMMUNITY CENTER" 0 170 72 13 1
Madison "ABSENTEE VOTERS" 0 410 554 13 1
Madison "ABSENTEE VOTERS #2" 0 357 510 16 1
Madison "1ST BAPT. CH. OF MERIDIANVILLE" 0 404 383 13 0
Madison "A & M UNIVERSITY NEW GYM #1" 0 646 23 9 0
Madison "A & M UNIVERSITY NEW GYM #2" 0 298 6 4 0
Madison "A & M UNIVERSITY NEW GYM #3" 0 0 0 0 0
Madison "A & M UNIVERSITY NEW GYM #4" 0 0 0 0 0
Madison "ABUNDANT LIFE CHURCH #1" 0 786 975 57 4
Madison "ABUNDANT LIFE CHURCH #2" 0 0 0 0 0
Madison "AIRPORT ROAD FIRE STATION #6" 0 249 111 21 0
Madison "ALDERSGATE UNITED METHODIST 1" 0 534 802 30 3
Madison "ALDERSGATE UNITED METHODIST 2" 0 412 603 28 2
Madison "BETHEL PRIMITIVE BAPT. CHURCH" 0 166 102 5 0
Madison "BIG COVE FIRE STATION" 0 287 241 18 0
Madison "BLACKBURN CHAPEL C.P. CHURCH" 0 247 150 4 0
