COUNTY AREA TOTAL DEM REP CST GRE LIB
COUNTY AREA TOTAL DEM REP CST GRE LIB
"NEW HANOVER" M04 0 632 747 35 0 0
"NEW HANOVER" M06 0 285 496 14 0 0
"NEW HANOVER" M07 0 208 371 12 0 0
"NEW HANOVER" "OS CAB PAPER" 0 3274 3879 88 0 0
"NEW HANOVER" "OS CFCC PAPER" 0 3877 717 60 0 0
"NEW HANOVER" "OS GVT PAPER" 0 7896 5888 224 0 0
"NEW HANOVER" "OS NLB PAPER" 0 6957 6873 154 0 0
"NEW HANOVER" "OS SRC PAPER" 0 7257 5795 136 0 0
"NEW HANOVER" PROVISIONAL 0 286 230 22 0 0
"NEW HANOVER" W03 0 375 69 12 0 0
"NEW HANOVER" W08 0 225 130 6 0 0
"NEW HANOVER" W12 0 309 236 11 0 0
"NEW HANOVER" W13 0 233 86 11 0 0
"NEW HANOVER" W15 0 737 138 13 0 0
"NEW HANOVER" W16 0 347 461 9 0 0
"NEW HANOVER" W17 0 286 323 15 0 0
"NEW HANOVER" W18 0 182 211 5 0 0
"NEW HANOVER" W21 0 474 426 14 0 0
"NEW HANOVER" W24 0 405 159 21 0 0
"NEW HANOVER" W25 0 547 115 15 0 0
"NEW HANOVER" W26 0 393 214 22 0 0
"NEW HANOVER" W27 0 615 139 12 0 0
"NEW HANOVER" W28 0 454 242 16 0 0
"NEW HANOVER" W29 0 646 39 14 0 0
"NEW HANOVER" W30 0 458 360 17 0 0
"NEW HANOVER" W31 0 385 529 10 0 0
"NEW HANOVER" WB 0 297 446 13 0 0
NORTHAMPTON "ABSENTEE BY MAIL" 0 83 29 0 0 0
NORTHAMPTON CONWAY 0 128 201 0 0 0
NORTHAMPTON CREEKS 0 76 123 0 0 0
NORTHAMPTON GALATI 0 81 111 0 0 0
NORTHAMPTON GARYSB 0 415 43 0 0 0
NORTHAMPTON GASTON 0 336 172 0 0 0
NORTHAMPTON "GASTON ONE STOP" 0 859 295 0 0 0
NORTHAMPTON JACKSO 0 92 95 0 0 0
NORTHAMPTON "LAKE G" 0 208 318 0 0 0
NORTHAMPTON LASKER 0 17 99 0 0 0
NORTHAMPTON MILWAU 0 73 78 0 0 0
NORTHAMPTON NEWTOW 0 111 132 0 0 0
NORTHAMPTON "OFFICE ONE STOP" 0 1075 428 0 0 0
NORTHAMPTON PENDLE 0 51 54 0 0 0
NORTHAMPTON PLEASA 0 78 39 0 0 0
NORTHAMPTON POTECA 0 39 21 0 0 0
NORTHAMPTON PROVISIONAL 0 16 9 0 0 0
NORTHAMPTON REHOBE 0 62 47 0 0 0
NORTHAMPTON "RICH S" 0 398 115 0 0 0
NORTHAMPTON SEABOA 0 208 89 0 0 0
NORTHAMPTON SEVERN 0 61 89 0 0 0
NORTHAMPTON TRANSFER 0 0 0 0 0 0
NORTHAMPTON WOODLA 0 142 114 0 0 0
ORANGE ABSENTEE 0 2019 223 0 0 47
ORANGE BC 0 365 89 0 0 25
ORANGE BOE 0 7220 2633 0 0 305
ORANGE BP 0 142 34 0 0 8
ORANGE CA 0 160 188 0 0 15
ORANGE "CARRBORO TOWN HALL" 0 10426 691 0 0 231
ORANGE CB 0 220 36 0 0 16
ORANGE CC 0 202 36 0 0 9
ORANGE CF 0 393 121 0 0 28
ORANGE CG 0 199 275 0 0 22
ORANGE CH 0 274 32 0 0 18
ORANGE "CHAPEL OF THE CROSS" 0 7022 603 0 0 202
ORANGE CO 0 345 67 0 0 36
ORANGE CP 0 336 292 0 0 39
ORANGE CS1 0 203 130 0 0 24
ORANGE CW 0 323 593 0 0 39
ORANGE CX 0 523 409 0 0 53
ORANGE DA 0 566 116 0 0 30
ORANGE DM 0 387 87 0 0 24
ORANGE EA 0 239 58 0 0 9
ORANGE EF 0 222 232 0 0 32
ORANGE EFLAND 0 1737 1283 0 0 110
ORANGE EH 0 285 63 0 0 19
ORANGE ENO 0 319 355 0 0 34
ORANGE ES 0 336 51 0 0 29
ORANGE GB 0 484 266 0 0 62
ORANGE GL 0 423 129 0 0 28
ORANGE GR 0 223 37 0 0 17
ORANGE H 0 121 27 0 0 10
ORANGE HF 0 620 148 0 0 31
ORANGE KM 0 278 94 0 0 21
ORANGE LC 0 401 62 0 0 16
ORANGE LI 0 281 58 0 0 23
ORANGE MF 0 331 48 0 0 18
ORANGE NC 0 266 77 0 0 7
ORANGE NS 0 365 49 0 0 25
ORANGE OG 0 505 398 0 0 46
ORANGE OW 0 396 43 0 0 26
ORANGE PA 0 512 257 0 0 33
ORANGE PROVISIONAL 0 87 26 0 0 14
ORANGE RF 0 444 101 0 0 21
ORANGE "SEYMOUR SENIOR CENTER" 0 9285 1104 0 0 214
ORANGE SJ 0 409 125 0 0 30
ORANGE SM 0 274 372 0 0 34
ORANGE TH 0 274 22 0 0 15
ORANGE TO 0 214 234 0 0 20
ORANGE WC 0 307 211 0 0 42
ORANGE WD 0 373 87 0 0 23
ORANGE WDS 0 300 12 0 0 6
ORANGE WH 0 363 137 0 0 14
ORANGE WW 0 210 47 0 0 13
PENDER "ABSENTEE MAIL" 0 154 121 3 0 0
PENDER CF11 0 436 913 64 0 0
PENDER CL05 0 450 236 30 0 0
PENDER CS04 0 217 264 16 0 0
PENDER CT03 0 69 27 3 0 0
PENDER CURBSIDE 0 127 68 4 0 0
PENDER GR06 0 343 347 21 0 0
PENDER LC09 0 247 521 33 0 0
PENDER LT18 0 598 1470 45 0 0
PENDER LU16 0 168 374 28 0 0
PENDER MH07 0 29 130 7 0 0
PENDER MT19 0 624 1083 36 0 0
PENDER NB01 0 358 512 30 0 0
PENDER PL10 0 54 177 9 0 0
PENDER PROVISIONAL 0 73 127 19 0 0
PENDER RP20 0 383 384 45 0 0
PENDER SB02 0 649 837 46 0 0
PENDER SC13 0 707 1230 42 0 0
PENDER SH12 0 298 763 21 0 0
PENDER SP15 0 603 1138 50 0 0
PENDER UH08 0 325 108 8 0 0
PENDER UT14 0 650 1411 63 0 0
PENDER UU17 0 224 269 7 0 0
PERSON ALVI 0 555 569 0 0 0
PERSON CUCL 0 383 640 0 0 0
PERSON FLRI 0 892 1922 0 0 0
PERSON HLWY 0 197 402 0 0 0
PERSON MTTZ 0 466 871 0 0 0
PERSON OLHI 0 250 688 0 0 0
PERSON PNTH 0 1060 886 0 0 0
PERSON RCTL 0 1132 1111 0 0 0
PERSON ROX4 0 476 390 0 0 0
PERSON SWST 0 413 706 0 0 0
PERSON WDSD 0 314 273 0 0 0
PITT 0101 0 15 669 0 0 0
PITT 0301 0 475 277 0 0 0
PITT 0401 0 344 229 0 0 0
PITT 0501 0 122 297 0 0 0
PITT 1201 0 351 396 0 0 0
PITT 1501 0 134 9 0 0 0
PITT 1503 0 416 83 0 0 0
PITT 1504A 0 388 55 0 0 0
PITT 1504B 0 638 211 0 0 0
PITT 1505A 0 397 107 0 0 0
PITT 1505B 0 447 61 0 0 0
PITT 1506 0 248 97 0 0 0
PITT 1507 0 433 270 0 0 0
PITT 1507B 0 216 127 0 0 0
PITT 1508A 0 144 132 0 0 0
PITT 1508B 0 222 177 0 0 0
PITT 1509 0 422 486 0 0 0
PITT 1512A 0 547 406 0 0 0
PITT 1512B 0 383 234 0 0 0
PITT "ABSENTEE MAIL" 0 212 378 0 0 0
PITT "OS AG CENTER" 0 1931 1696 0 0 0
PITT "OS COMMUNITY SCHOOLS" 0 1085 7492 0 0 0
PITT "OS COUNTY OFFICE" 0 3183 1778 0 0 0
PITT "OS WILLIS BUILDING" 0 1740 1780 0 0 0
PITT "OS WINTERVILLE" 0 1089 5377 0 0 0
PITT PROVISIONAL 0 369 410 0 0 0
PITT TRANSFER 0 74 28 0 0 0
POLK ABSENTEE 0 163 153 0 0 0
POLK CG05 0 188 662 0 0 0
POLK CL07 0 469 782 0 0 0
POLK CL08 0 590 982 0 0 0
POLK CURBSIDE 0 71 88 0 0 0
POLK GC09 0 517 895 0 0 0
POLK PROVISIONAL 0 6 12 0 0 0
POLK SA04 0 408 494 0 0 0
POLK TR123 0 968 821 0 0 0
POLK WO06 0 314 594 0 0 0
RANDOLPH AE 0 930 1159 0 0 0
RANDOLPH AN 0 448 1073 0 0 0
RANDOLPH AR 0 833 3354 0 0 0
RANDOLPH AS 0 552 1717 0 0 0
RANDOLPH AW 0 927 1900 0 0 0
RANDOLPH BC 0 241 1354 0 0 0
RANDOLPH DR 0 372 1736 0 0 0
RANDOLPH GR 0 345 1518 0 0 0
RANDOLPH LB 0 473 855 0 0 0
RANDOLPH LC 0 233 901 0 0 0
RANDOLPH NM 0 320 1889 0 0 0
RANDOLPH PR 0 469 2419 0 0 0
RANDOLPH RM 0 425 987 0 0 0
RANDOLPH RN 0 612 2124 0 0 0
RANDOLPH SE 0 157 966 0 0 0
RANDOLPH SO 0 298 1488 0 0 0
RANDOLPH ST 0 189 843 0 0 0
RANDOLPH SW 0 177 1296 0 0 0
RANDOLPH TB 0 155 1163 0 0 0
RANDOLPH TR 0 704 3438 0 0 0
RANDOLPH TT 0 304 1723 0 0 0
RANDOLPH UG 0 723 3078 0 0 0
RICHMOND 01 0 581 307 0 0 21
RICHMOND 02 0 414 552 0 0 29
RICHMOND 03 0 77 160 0 0 5
RICHMOND 04 0 193 143 0 0 16
RICHMOND 05 0 58 65 0 0 5
RICHMOND 06 0 100 193 0 0 10
RICHMOND 07 0 143 114 0 0 2
RICHMOND 08 0 482 327 0 0 16
RICHMOND 09 0 571 706 0 0 38
RICHMOND 10 0 221 98 0 0 9
RICHMOND 11 0 151 156 0 0 3
RICHMOND 12 0 277 304 0 0 12
RICHMOND 13 0 149 190 0 0 4
RICHMOND 14 0 49 20 0 0 2
RICHMOND 15 0 14 45 0 0 4
RICHMOND 16 0 23 104 0 0 4
RICHMOND "ABSENTEE MAIL" 0 180 98 0 0 8
RICHMOND "ONE STOP" 0 3355 3160 0 0 101
RICHMOND PROVISIONAL 0 100 44 0 0 9
ROBESON 01 0 259 174 0 0 12
ROBESON 02 0 620 246 0 0 34
ROBESON 03 0 263 447 0 0 12
ROBESON 04 0 509 330 0 0 44
ROBESON 05A 0 1034 476 0 0 35
ROBESON 07 0 237 108 0 0 8
ROBESON 08 0 255 538 0 0 18
ROBESON 09 0 328 259 0 0 8
ROBESON 10 0 247 197 0 0 13
ROBESON 11 0 916 1418 0 0 27
ROBESON 11A 0 336 269 0 0 19
ROBESON 12 0 577 220 0 0 9
ROBESON 13 0 495 334 0 0 15
ROBESON 14 0 251 183 0 0 10
ROBESON 15 0 384 67 0 0 9
ROBESON 16 0 473 16 0 0 12
ROBESON 17 0 103 46 0 0 10
ROBESON 18A 0 453 436 0 0 19
ROBESON 19 0 944 250 0 0 35
ROBESON 20 0 263 257 0 0 15
ROBESON 21 0 458 472 0 0 16
ROBESON 22 0 719 417 0 0 60
ROBESON 23 0 876 530 0 0 43
ROBESON 24 0 237 177 0 0 10
ROBESON 25 0 377 231 0 0 16
ROBESON 26A 0 1122 354 0 0 29
ROBESON 28 0 222 192 0 0 10
ROBESON 29 0 501 213 0 0 16
ROBESON 30 0 589 415 0 0 27
ROBESON 32A 0 1025 1000 0 0 38
ROBESON 33 0 126 90 0 0 9
ROBESON 34 0 232 226 0 0 27
ROBESON 35 0 493 411 0 0 30
ROBESON 36 0 312 191 0 0 3
ROBESON 37 0 75 220 0 0 6
ROBESON 38 0 107 81 0 0 11
ROBESON 39 0 388 211 0 0 25
ROBESON 40 0 150 113 0 0 3
ROBESON 41 0 463 876 0 0 34
ROCKINGHAM DR 0 374 653 0 0 0
ROCKINGHAM EC 0 827 1296 0 0 0
ROCKINGHAM ED-1 0 692 1246 0 0 0
ROCKINGHAM HO 0 305 736 0 0 0
ROCKINGHAM HU 0 517 1676 0 0 0
ROCKINGHAM IR 0 314 1081 0 0 0
ROCKINGHAM LI 0 564 1424 0 0 0
ROCKINGHAM LK-2 0 618 1202 0 0 0
ROCKINGHAM MA 0 596 1505 0 0 0
ROCKINGHAM MC 0 1181 1397 0 0 0
ROCKINGHAM MS 0 2064 1850 0 0 0
ROCKINGHAM NB 0 439 1605 0 0 0
ROCKINGHAM RC 0 764 1923 0 0 0
ROCKINGHAM SE 0 896 1223 0 0 0
ROCKINGHAM WS 0 1136 2221 0 0 0
ROWAN 01 0 135 770 0 0 0
ROWAN 02 0 284 357 0 0 0
ROWAN 03 0 197 1079 0 0 0
ROWAN 04 0 384 1716 0 0 0
ROWAN 05A 0 538 1606 0 0 0
ROWAN 07 0 338 600 0 12 10
ROWAN 08 0 519 1185 0 0 0
ROWAN 09 0 156 905 0 0 0
ROWAN 10 0 311 1232 0 0 0
ROWAN 11 0 484 1020 0 13 24
ROWAN 12 0 464 469 0 8 19
ROWAN 13 0 150 944 0 0 0
ROWAN 14A 0 599 1596 0 0 0
ROWAN 15 0 400 1300 0 0 0
ROWAN 16 0 320 506 0 0 0
ROWAN 17 0 378 722 0 0 0
ROWAN 18 0 344 33 0 0 0
ROWAN 19A 0 476 1589 0 0 0
ROWAN 21 0 448 941 0 14 27
ROWAN 22 0 82 362 0 0 0
ROWAN 23 0 89 671 0 0 0
ROWAN 24 0 181 591 0 12 10
ROWAN 25 0 293 1383 0 0 0
ROWAN 26 0 174 835 0 0 0
ROWAN 27 0 193 491 0 11 9
ROWAN 28 0 587 495 0 1 3
ROWAN 29 0 138 508 0 7 12
ROWAN 30 0 370 648 0 0 0
ROWAN 31 0 234 657 0 0 0
ROWAN 32 0 232 596 0 11 13
ROWAN 33 0 103 852 0 0 0
ROWAN 34 0 744 489 0 14 34
ROWAN 35 0 446 176 0 8 16
ROWAN 36 0 866 481 0 20 23
ROWAN 38 0 884 404 0 13 17
ROWAN 39 0 557 473 0 17 19
ROWAN 40 0 741 619 0 18 22
ROWAN 41 0 789 640 0 11 25
ROWAN 42 0 635 13 0 6 4
ROWAN 44 0 193 1063 0 0 0
ROWAN 45 0 338 313 0 8 9
RUTHERFORD 03A 0 182 956 0 0 0
RUTHERFORD 04A 0 284 922 0 0 0
RUTHERFORD 05A 0 285 917 0 0 0
RUTHERFORD 06A 0 563 854 0 0 0
RUTHERFORD 09A 0 270 1350 0 0 0
RUTHERFORD 10A 0 138 549 0 0 0
RUTHERFORD 11 0 533 2008 0 0 0
RUTHERFORD 13 0 802 1123 0 0 0
RUTHERFORD 14 0 413 723 0 0 0
RUTHERFORD 16A 0 311 1076 0 0 0
RUTHERFORD 18 0 345 796 0 0 0
RUTHERFORD 19 0 189 718 0 0 0
RUTHERFORD 27 0 620 1257 0 0 0
RUTHERFORD 28 0 230 551 0 0 0
RUTHERFORD 29 0 264 653 0 0 0
RUTHERFORD 30 0 661 858 0 0 0
RUTHERFORD 34 0 137 603 0 0 0
RUTHERFORD ABSENTEE 0 150 240 0 0 0
RUTHERFORD CURBSIDE 0 30 78 0 0 0
RUTHERFORD "OS ANNEX PAPER" 0 7 17 0 0 0
RUTHERFORD "OS BOE PAPER" 0 68 94 0 0 0
RUTHERFORD PROVISIONAL 0 24 88 0 0 0
SAMPSON "ABSENTEE MAIL" 0 94 97 1 0 0
SAMPSON AUTR 0 92 411 9 0 0
SAMPSON CLCE 0 183 17 1 0 0
SAMPSON CLEA 0 329 242 6 0 0
SAMPSON CLEM 0 131 430 12 0 0
SAMPSON CLNE 0 162 290 15 0 0
SAMPSON CLSW 0 113 199 5 0 0
SAMPSON CLWE 0 129 261 8 0 0
SAMPSON GARL 0 141 120 6 0 0
SAMPSON GIDD 0 151 159 3 0 0
SAMPSON HARR 0 368 191 5 0 0
SAMPSON HERR 0 31 308 3 0 0
SAMPSON INGO 0 94 144 4 0 0
SAMPSON KEEN 0 102 294 6 0 0
SAMPSON KFRK 0 170 247 6 0 0
SAMPSON LAKE 0 486 300 15 0 0
SAMPSON MING 0 151 672 19 0 0
SAMPSON NGRV 0 114 265 2 0 0
SAMPSON "ONE STOP BOE" 0 2860 3295 68 0 0
SAMPSON "ONE STOP GARL" 0 401 188 4 0 0
SAMPSON "ONE STOP NGRV" 0 397 1049 17 0 0
SAMPSON PLVW 0 127 756 8 0 0
SAMPSON PROVISIONAL 0 17 18 3 0 0
SAMPSON ROSE 0 109 371 15 0 0
SAMPSON ROWA 0 132 271 11 0 0
SAMPSON SBRG 0 102 285 6 0 0
SAMPSON TRANSFER 0 0 0 0 0 0
SAMPSON TURK 0 195 187 9 0 0
SAMPSON WBRK 0 87 374 12 0 0
SCOTLAND 01 0 335 61 0 0 4
SCOTLAND 02 0 209 52 0 0 5
SCOTLAND 03 0 317 242 0 0 15
SCOTLAND 04 0 292 335 0 0 12
SCOTLAND 05 0 114 237 0 0 8
SCOTLAND 06 0 71 66 0 0 1
SCOTLAND 07 0 407 238 0 0 15
SCOTLAND 08 0 80 141 0 0 8
SCOTLAND 09 0 181 236 0 0 8
SCOTLAND 10 0 226 196 0 0 7
SCOTLAND ABSENTEE 0 147 95 0 0 6
SCOTLAND "ONE STOP" 0 3485 2541 0 0 106
SCOTLAND PROVISIOINAL 0 44 23 0 0 2
STANLY 0002 0 84 129 0 0 0
STANLY 0003 0 227 319 0 0 0
STANLY 0007 0 165 272 0 0 0
STANLY 0008 0 440 39 0 0 0
STANLY 0010 0 132 197 0 0 0
STANLY 0011 0 82 230 0 0 0
STANLY 0012 0 35 173 0 0 0
STANLY 0013 0 70 325 0 0 0
STANLY 0014 0 71 254 0 0 0
STANLY 0015 0 160 259 0 0 0
STANLY 0016 0 91 227 0 0 0
STANLY 0017 0 141 530 0 0 0
STANLY 0018 0 107 316 0 0 0
STANLY 0019 0 88 505 0 0 0
STANLY 0020 0 109 648 0 0 0
STANLY 0021 0 40 379 0 0 0
STANLY 0022 0 165 576 0 0 0
STANLY 0023 0 133 832 0 0 0
STANLY 0024 0 159 1028 0 0 0
STANLY 0025 0 183 1001 0 0 0
STANLY 0026 0 93 393 0 0 0
STANLY 0027 0 224 599 0 0 0
STANLY 0028 0 199 276 0 0 0
STANLY "ABS ADDTNL" 0 25 24 0 0 0
STANLY "ABS BY MAIL" 0 152 234 0 0 0
STANLY "OS BOE" 0 2582 6575 0 0 0
STANLY PROVISIONAL 0 33 74 0 0 0
STANLY TRANSFER 0 0 0 0 0 0
STOKES 01 0 54 224 0 0 0
STOKES 02 0 152 556 0 0 0
STOKES 03 0 70 438 0 0 0
STOKES 04 0 68 405 0 0 0
STOKES 05 0 89 215 0 0 0
STOKES 06 0 50 230 0 0 0
STOKES 07 0 62 169 0 0 0
STOKES 08 0 58 369 0 0 0
STOKES 09 0 157 499 0 0 0
STOKES 10 0 152 579 0 0 0
STOKES 11 0 164 516 0 0 0
STOKES 12 0 97 486 0 0 0
STOKES 13 0 79 397 0 0 0
STOKES 14 0 97 522 0 0 0
STOKES 15 0 101 348 0 0 0
STOKES 16 0 133 235 0 0 0
STOKES 17 0 106 295 0 0 0
STOKES 18 0 90 78 0 0 0
STOKES 19 0 76 267 0 0 0
STOKES 20 0 111 409 0 0 0
STOKES "ABSENTEE MAIL" 0 72 179 0 0 0
STOKES "ONE STOP DANBURY" 0 287 801 0 0 0
STOKES "ONE STOP KING" 0 1079 3395 0 0 0
STOKES "ONE STOP WALNUT COVE" 0 645 1433 0 0 0
STOKES PROVISIONAL 0 16 49 0 0 0
SURRY 01 0 200 758 0 0 0
SURRY 02 0 108 185 0 0 0
SURRY 03 0 278 852 0 0 0
SURRY 04 0 293 776 0 0 0
SURRY 05 0 143 1068 0 0 0
SURRY 06 0 322 382 0 0 0
SURRY 07 0 232 351 0 0 0
SURRY 08 0 183 667 0 0 0
SURRY 09 0 138 490 0 0 0
SURRY 10 0 80 484 0 0 0
SURRY 11 0 170 434 0 0 0
SURRY 12 0 348 604 0 0 0
SURRY 13 0 268 444 0 0 0
SURRY 14 0 305 652 0 0 0
SURRY 15 0 228 569 0 0 0
SURRY 16 0 143 569 0 0 0
SURRY 17 0 144 424 0 0 0
SURRY 18 0 236 855 0 0 0
SURRY 19 0 308 787 0 0 0
SURRY 20 0 189 390 0 0 0
SURRY 21 0 259 858 0 0 0
SURRY 22 0 135 470 0 0 0
SURRY 23 0 174 562 0 0 0
SURRY 24 0 74 362 0 0 0
SURRY 25 0 218 665 0 0 0
SURRY 26 0 262 944 0 0 0
SURRY 27 0 171 623 0 0 0
SURRY 28 0 126 488 0 0 0
SURRY 33 0 267 450 0 0 0
SURRY "ABSENTEE BY MAIL" 0 205 417 0 0 0
SURRY CURBSIDE 0 39 85 0 0 0
SURRY PROVISIONAL 0 24 70 0 0 0
SWAIN ALARKA 0 176 304 0 0 9
SWAIN ALMOND 0 280 495 0 0 15
SWAIN BC1 0 433 863 0 0 44
SWAIN BC2 0 531 757 0 0 38
SWAIN WHCH 0 635 597 0 0 47
TRANSYLVANIA B1 0 705 424 0 0 28
TRANSYLVANIA B2 0 529 341 0 0 23
TRANSYLVANIA B3 0 677 569 0 0 31
TRANSYLVANIA B4 0 610 380 0 0 31
TRANSYLVANIA BD 0 510 959 0 0 36
TRANSYLVANIA CC 0 461 953 0 0 38
TRANSYLVANIA CM 0 250 274 0 0 16
TRANSYLVANIA DR 0 815 851 0 0 36
TRANSYLVANIA EF 0 266 381 0 0 18
TRANSYLVANIA LR 0 366 664 0 0 22
TRANSYLVANIA PF 0 264 447 0 0 13
TRANSYLVANIA RE 0 230 852 0 0 28
TRANSYLVANIA TC1 0 82 422 0 0 6
TRANSYLVANIA TC7 0 253 730 0 0 22
TRANSYLVANIA WC 0 498 665 0 0 19
UNION 001 0 296 102 0 0 11
UNION 002 0 566 272 0 0 14
UNION 003 0 321 250 0 0 9
UNION 004 0 479 97 0 0 11
UNION 005 0 684 905 0 0 32
UNION 006 0 259 769 0 0 13
UNION 007 0 762 1123 0 0 39
UNION 008 0 830 452 0 0 20
UNION 009 0 446 229 0 0 16
UNION 010 0 437 181 0 0 13
UNION 011 0 221 1315 0 0 17
UNION 012 0 222 1286 0 0 19
UNION 013 0 233 1403 0 0 22
UNION 014 0 267 419 0 0 17
UNION 015 0 1219 1358 0 0 54
UNION 016 0 1126 1635 0 0 57
UNION 017A 0 672 1122 0 0 44
UNION 017B 0 1095 1640 0 0 31
UNION 018 0 637 1159 0 0 31
UNION 019 0 1217 1950 0 0 63
UNION 020A 0 1235 1245 0 0 62
UNION 020B 0 981 1584 0 0 67
UNION 021 0 336 1047 0 0 33
UNION 022 0 345 1277 0 0 34
UNION 023 0 416 835 0 0 21
UNION 024 0 307 980 0 0 18
UNION 025 0 305 799 0 0 11
UNION 026 0 232 778 0 0 17
UNION 027 0 247 796 0 0 11
UNION 028A 0 1417 1691 0 0 51
UNION 028B 0 1096 1304 0 0 42
UNION 028C 0 991 1202 0 0 29
UNION 028D 0 1247 1452 0 0 58
UNION 029A 0 1352 1136 0 0 50
UNION 029B 0 447 600 0 0 30
UNION 029C 0 512 829 0 0 24
UNION 030 0 1015 1469 0 0 44
UNION 031 0 897 1063 0 0 45
UNION 032 0 637 1385 0 0 31
UNION 033 0 499 870 0 0 30
UNION 034 0 567 1405 0 0 36
UNION 035 0 445 772 0 0 17
UNION 036 0 318 763 0 0 13
UNION 037A 0 1418 1535 0 0 70
UNION 037B 0 357 661 0 0 12
UNION 038A 0 908 1005 0 0 45
UNION 038B 0 576 819 0 0 39
UNION 039 0 339 1020 0 0 27
UNION 040 0 963 1395 0 0 33
UNION 041 0 950 1527 0 0 25
UNION 042 0 416 665 0 0 25
UNION 043 0 366 69 0 0 6
UNION ABSENTEE 0 0 0 0 0 0
UNION CURBSIDE 0 0 0 0 0 0
UNION PROVISIONAL 0 0 0 0 0 0
UNION TRANSFER 0 0 0 0 0 0
VANCE CC 0 655 767 0 0 0
VANCE EH1 0 848 43 0 0 0
VANCE HTOP 0 259 93 0 0 0
VANCE KITT 0 873 968 0 0 0
VANCE MIDD 0 899 589 0 0 0
VANCE NH 0 1045 698 0 0 0
VANCE NH1 0 700 81 0 0 0
VANCE NV 0 425 196 0 0 0
VANCE SCRK 0 1077 768 0 0 0
VANCE SH1 0 612 154 0 0 0
VANCE SH2 0 239 108 0 0 0
VANCE WH 0 1136 908 0 0 0
WAKE 01-01 0 476 115 0 0 28
WAKE 01-02 0 471 172 0 0 27
WAKE 01-03 0 514 395 0 0 39
WAKE 01-04 0 355 216 0 0 21
WAKE 01-05 0 325 223 0 0 19
WAKE 01-06 0 667 244 0 0 54
WAKE 01-07 0 527 148 0 0 39
WAKE 01-07A 0 115 18 0 0 1
WAKE 01-09 0 456 119 0 0 23
WAKE 01-10 0 496 248 0 0 30
WAKE 01-11 0 442 565 0 0 28
WAKE 01-12 0 574 249 0 0 31
WAKE 01-13 0 531 120 0 0 28
WAKE 01-14 0 977 215 0 0 49
WAKE 01-15 0 424 326 0 0 39
WAKE 01-16 0 748 344 0 0 51
WAKE 01-17 0 252 209 0 0 29
WAKE 01-18 0 641 351 0 0 43
WAKE 01-19 0 414 17 0 0 11
WAKE 01-20 0 572 70 0 0 34
WAKE 01-21 0 791 255 0 0 71
WAKE 01-22 0 926 45 0 0 21
WAKE 01-23 0 747 208 0 0 78
WAKE 01-25 0 134 5 0 0 10
WAKE 01-26 0 422 26 0 0 15
WAKE 01-27 0 548 75 0 0 29
WAKE 01-28 0 1027 173 0 0 61
WAKE 01-29 0 568 518 0 0 28
WAKE 01-30 0 314 238 0 0 24
WAKE 01-31 0 670 115 0 0 53
WAKE 01-32 0 573 211 0 0 42
WAKE 01-33 0 450 239 0 0 18
WAKE 01-34 0 407 14 0 0 19
WAKE 01-35 0 457 11 0 0 4
WAKE 01-36 0 456 491 0 0 33
WAKE 01-37 0 401 296 0 0 37
WAKE 01-38 0 525 228 0 0 43
WAKE 01-39 0 385 190 0 0 30
WAKE 01-40 0 895 46 0 0 23
WAKE 01-41 0 511 169 0 0 32
WAKE 01-42 0 358 510 0 0 25
WAKE 01-43 0 483 210 0 0 46
WAKE 01-44 0 659 349 0 0 42
WAKE 01-45 0 352 248 0 0 34
WAKE 01-46 0 685 97 0 0 40
WAKE 01-47 0 364 470 0 0 37
WAKE 01-48 0 655 181 0 0 45
WAKE 01-49 0 627 176 0 0 50
WAKE 01-50 0 694 38 0 0 14
WAKE 01-51 0 254 170 0 0 24
WAKE 02-01 0 489 640 0 0 61
WAKE 02-02 0 673 1077 0 0 74
WAKE 02-03 0 325 653 0 0 40
WAKE 02-04 0 303 581 0 0 38
WAKE 02-05 0 187 261 0 0 16
WAKE 02-06 0 305 623 0 0 18
WAKE 03-00 0 683 901 0 0 70
WAKE 04-01 0 545 298 0 0 45
WAKE 04-02 0 549 338 0 0 50
WAKE 04-03 0 450 229 0 0 39
WAKE 04-04 0 320 211 0 0 30
WAKE 04-05 0 653 377 0 0 57
WAKE 04-06 0 641 382 0 0 49
WAKE 04-07 0 394 655 0 0 34
WAKE 04-08 0 630 274 0 0 50
WAKE 04-09 0 474 398 0 0 34
WAKE 04-10 0 558 412 0 0 63
WAKE 04-11 0 262 118 0 0 25
WAKE 04-12 0 515 378 0 0 47
WAKE 04-13 0 767 598 0 0 62
WAKE 04-14 0 419 258 0 0 44
WAKE 04-15 0 622 346 0 0 58
WAKE 04-16 0 522 286 0 0 40
WAKE 04-17 0 381 208 0 0 47
WAKE 04-18 0 573 330 0 0 33
WAKE 04-19 0 403 268 0 0 41
WAKE 04-20 0 600 304 0 0 55
WAKE 04-21 0 408 138 0 0 37
WAKE 05-01 0 824 506 0 0 69
WAKE 05-03 0 597 505 0 0 50
WAKE 05-05 0 1340 632 0 0 76
WAKE 05-06 0 928 672 0 0 58
WAKE 05-07 0 1404 526 0 0 81
WAKE 05-08 0 737 269 0 0 46
WAKE 06-04 0 708 613 0 0 93
WAKE 06-05 0 453 700 0 0 47
WAKE 06-06 0 899 975 0 0 76
WAKE 06-07 0 582 630 0 0 40
WAKE 06-08 0 496 386 0 0 39
