DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
NA Bexar 2081 0 378 147 6 17 0
NA Bexar 2082 0 568 278 18 22 0
NA Bexar 2083 0 384 121 14 15 0
NA Bexar 2084 0 1139 1228 39 64 0
NA Bexar 2085 0 564 253 13 17 0
NA Bexar 2086 0 1364 906 30 71 0
NA Bexar 2087 0 664 627 17 25 0
NA Bexar 2088 0 1580 881 37 64 0
NA Bexar 2089 0 185 53 3 6 0
NA Bexar 2090 0 857 353 22 33 0
NA Bexar 2091 0 1149 467 52 50 0
NA Bexar 2092 0 153 122 4 5 0
NA Bexar 2093 0 568 382 20 20 0
NA Bexar 2094 0 61 56 1 2 0
NA Bexar 2095 0 735 1062 17 39 0
NA Bexar 2096 0 964 430 35 53 0
NA Bexar 2097 0 1023 523 36 50 0
NA Bexar 2098 0 532 283 19 21 0
NA Bexar 2099 0 549 489 17 35 0
NA Bexar 2100 0 520 251 10 23 0
NA Bexar 2101 0 510 556 13 36 0
NA Bexar 2102 0 974 771 34 34 0
NA Bexar 2103 0 107 23 1 4 0
NA Bexar 2104 0 123 36 1 2 0
NA Bexar 2105 0 223 65 6 8 0
NA Bexar 2106 0 201 97 7 7 0
NA Bexar 2107 0 1326 881 42 81 0
NA Bexar 2108 0 410 446 9 29 0
NA Bexar 2109 0 1 0 0 0 0
NA Bexar 2110 0 454 322 18 12 0
NA Bexar 2111 0 408 198 16 18 0
NA Bexar 2112 0 711 440 19 21 0
NA Bexar 2113 0 35 15 0 2 0
NA Bexar 2114 0 832 410 27 28 0
NA Bexar 2115 0 2444 2213 58 133 0
NA Bexar 2116 0 0 0 0 0 0
NA Bexar 2117 0 278 61 8 8 0
NA Bexar 2118 0 13 1 0 0 0
NA Bexar 2119 0 123 42 1 7 0
NA Bexar 2120 0 856 703 24 60 0
NA Bexar 2121 0 189 105 8 6 0
NA Bexar 2122 0 640 249 26 30 0
NA Bexar 2123 0 733 729 19 38 0
NA Bexar 2124 0 279 179 6 7 0
NA Bexar 2125 0 1147 971 25 69 0
NA Bexar 2126 0 544 337 24 13 0
NA Bexar 2127 0 1007 686 35 46 0
NA Bexar 2128 0 875 281 16 18 0
NA Bexar 2129 0 0 0 0 0 0
NA Bexar 2130 0 875 545 28 34 0
NA Bexar 2131 0 170 97 3 5 0
NA Bexar 2132 0 0 0 0 0 0
NA Bexar 2133 0 138 111 4 3 0
NA Bexar 2134 0 491 227 21 23 0
NA Bexar 2135 0 292 132 12 12 0
NA Bexar 2136 0 1543 1303 47 73 0
NA Bexar 2137 0 469 258 20 19 0
NA Bexar 2138 0 370 234 13 16 0
NA Bexar 2139 0 702 593 20 42 0
NA Bexar 2140 0 698 316 16 21 0
NA Bexar 2141 0 565 392 21 25 0
NA Bexar 2142 0 234 107 13 11 0
NA Bexar 2143 0 744 554 26 35 0
NA Bexar 2144 0 806 427 29 36 0
NA Bexar 2145 0 152 104 4 8 0
NA Bexar 2146 0 37 16 0 1 0
NA Bexar 2147 0 219 164 6 11 0
NA Bexar 2148 0 1468 656 47 76 0
NA Bexar 2149 0 824 368 35 36 0
NA Bexar 2150 0 6 2 0 0 0
NA Bexar 2151 0 11 4 0 0 0
NA Bexar 2152 0 216 69 10 9 0
NA Bexar 2153 0 121 61 9 8 0
NA Bexar 2154 0 1509 1126 44 87 0
NA Bexar 2155 0 1 0 0 0 0
NA Bexar 2156 0 550 250 16 20 0
NA Bexar 2157 0 0 0 0 0 0
NA Bexar 2158 0 0 0 0 0 0
NA Bexar 2159 0 82 67 3 0 0
NA Bexar 2160 0 3 1 0 0 0
NA Bexar 3001 0 1145 1339 40 67 0
NA Bexar 3002 0 837 755 26 41 0
NA Bexar 3003 0 23 29 0 1 0
NA Bexar 3004 0 0 0 0 0 0
NA Bexar 3005 0 806 1582 14 41 0
NA Bexar 3006 0 393 429 10 20 0
NA Bexar 3007 0 1077 1152 27 38 0
NA Bexar 3008 0 28 46 3 2 0
NA Bexar 3009 0 0 10 1 0 0
NA Bexar 3010 0 257 128 5 9 0
NA Bexar 3011 0 397 375 9 18 0
NA Bexar 3012 0 333 632 7 18 0
NA Bexar 3013 0 750 551 17 34 0
NA Bexar 3014 0 182 178 10 10 0
NA Bexar 3015 0 428 319 14 16 0
NA Bexar 3016 0 75 75 5 2 0
NA Bexar 3017 0 583 1446 9 41 0
NA Bexar 3018 0 638 809 12 21 0
NA Bexar 3019 0 314 144 11 15 0
NA Bexar 3020 0 1045 938 23 44 0
NA Bexar 3021 0 546 1398 13 33 0
NA Bexar 3022 0 621 646 16 19 0
NA Bexar 3023 0 982 684 26 41 0
NA Bexar 3024 0 0 0 0 0 0
NA Bexar 3025 0 596 725 12 33 0
NA Bexar 3026 0 494 690 15 22 0
NA Bexar 3027 0 530 615 13 24 0
NA Bexar 3028 0 698 717 23 27 0
NA Bexar 3029 0 520 383 15 26 0
NA Bexar 3030 0 745 976 20 42 0
NA Bexar 3031 0 12 6 0 0 0
NA Bexar 3032 0 879 529 27 35 0
NA Bexar 3033 0 580 1025 8 20 0
NA Bexar 3034 0 469 1568 16 31 0
NA Bexar 3035 0 312 273 9 10 0
NA Bexar 3036 0 1691 999 45 87 0
NA Bexar 3037 0 1170 849 25 58 0
NA Bexar 3038 0 473 414 10 13 0
NA Bexar 3039 0 1092 1969 30 90 0
