COUNTY AREA TOTAL DEM REP LIB GRN Writein
Concho 0950408 0 46 170 3 0 0
Cooke 0970001 0 281 619 18 4 4
Cooke 0970002 0 36 120 0 0 0
Cooke 0970003 0 62 261 0 0 0
Cooke 0970004 0 70 295 1 0 0
Cooke 0970005 0 220 582 7 1 0
Cooke 0970006 0 43 341 2 2 0
Cooke 0970007 0 154 995 9 1 0
Cooke 0970008 0 87 623 7 0 0
Cooke 0970009 0 122 1000 8 2 0
Cooke 0970010 0 220 1304 13 1 0
Cooke 0970011 0 331 1567 13 2 0
Cooke 0970012 0 87 557 2 0 0
Cooke 0970014 0 36 210 3 0 0
Cooke 0970015 0 19 188 2 1 0
Cooke 0970017 0 22 347 2 1 0
Cooke 0970018 0 130 1331 13 1 1
Cooke 0970019 0 53 299 1 0 0
Cooke 0970020 0 46 301 6 1 0
Cooke 0970021 0 75 925 4 0 0
Cooke 0970022 0 257 1416 18 1 0
Cooke 0970026 0 92 245 3 2 1
Cooke 0970027 0 59 160 2 1 0
Cooke 0970028 0 16 55 2 0 0
Cooke 0970030 0 45 100 0 0 0
Cooke 0970031 0 40 67 3 0 0
Cooke 0970033 0 40 316 2 0 0
Cooke 0970034 0 154 220 3 2 0
Cooke 0970035 0 164 326 6 0 2
Cooke 0970037 0 249 826 6 3 0
Coryell 0990101 0 1529 2050 76 13 9
Coryell 0990102 0 114 871 6 1 1
Coryell 0990103 0 30 217 3 0 0
Coryell 0990104 0 1091 1667 72 11 6
Coryell 0990205 0 272 1329 17 4 2
Coryell 0990206 0 608 635 44 3 5
Coryell 0990207 0 1067 1316 50 9 4
Coryell 0990308 0 431 2304 34 6 2
Coryell 0990309 0 54 422 5 1 0
Coryell 0990310 0 98 487 4 2 1
Coryell 0990311 0 132 105 9 0 0
Coryell 0990412 0 955 1300 32 8 6
Coryell 0990413 0 317 1351 18 6 4
Coryell 0990414 0 19 286 2 0 0
Coryell 0990415 0 19 163 2 0 0
Coryell 0990416 0 807 856 33 12 5
Cottle 1010101 0 28 182 3 1 0
Cottle 1010201 0 19 158 2 0 0
Cottle 1010301 0 35 87 0 0 0
Cottle 1010401 0 31 113 1 2 0
Crane 1030001 0 54 405 4 2 1
Crane 1030002 0 71 313 2 1 0
Crane 1030003 0 67 270 2 0 0
Crane 1030004 0 49 259 2 1 1
Crockett 1050001 0 110 255 1 0 0
Crockett 1050002 0 76 358 3 0 0
Crockett 1050003 0 63 375 4 1 0
Crockett 1050004 0 95 232 1 0 0
Crosby 1070011 0 104 251 0 1 0
Crosby 1070027 0 151 406 10 1 0
Crosby 1070039 0 128 318 5 2 0
Crosby 1070044 0 144 421 7 4 0
Culberson 1090001 0 99 87 0 1 0
Culberson 1090002 0 120 115 5 0 0
Culberson 1090004 0 105 75 1 0 0
Culberson 10903-3 0 12 19 0 0 0
Culberson 10903-5 0 102 119 3 1 0
Dallam 1110001 0 22 223 3 0 0
Dallam 1110002 0 2 55 0 0 0
Dallam 1110003 0 0 24 0 0 0
Dallam 1110004 0 0 29 0 0 0
Dallam 1110005 0 2 22 0 0 0
Dallam 1110006 0 22 165 2 2 0
Dallam 1110007 0 60 224 1 1 0
Dallam 1110008 0 46 372 5 2 0
Dallam 1110009 0 43 275 7 0 0
Dallas 1131000 0 327 74 4 2 0
Dallas 1131001 0 400 89 13 3 0
Dallas 1131002 0 591 127 4 5 0
Dallas 1131003 0 1834 197 15 13 0
Dallas 1131004 0 775 525 15 5 0
Dallas 1131005 0 1174 543 24 9 0
Dallas 1131006 0 708 685 18 4 0
Dallas 1131007 0 155 189 2 1 0
Dallas 1131008 0 1010 421 13 3 0
Dallas 1131009 0 571 144 7 4 0
Dallas 1131010 0 934 204 21 5 0
Dallas 1131011 0 371 78 8 2 0
Dallas 1131012 0 210 109 5 1 0
Dallas 1131013 0 2066 1301 51 2 0
Dallas 1131014 0 1245 490 33 9 0
Dallas 1131015 0 1590 797 31 6 0
Dallas 1131016 0 146 49 6 0 0
Dallas 1131017 0 763 435 30 1 0
Dallas 1131018 0 142 73 0 0 0
Dallas 1131019 0 1598 625 33 4 0
Dallas 1131020 0 748 449 14 3 0
Dallas 1131021 0 840 458 9 2 0
Dallas 1131022 0 2152 692 27 6 0
Dallas 1131023 0 1018 554 31 1 0
Dallas 1131026 0 348 126 4 0 0
Dallas 1131027 0 1707 722 24 10 0
Dallas 1131028 0 713 307 8 6 0
Dallas 1131029 0 791 242 7 4 0
Dallas 1131030 0 954 449 15 10 0
Dallas 1131032 0 336 224 9 0 0
Dallas 1131033 0 529 420 12 6 0
Dallas 1131035 0 98 60 1 0 0
Dallas 1131036 0 390 127 6 2 0
Dallas 1131037 0 594 211 5 6 0
Dallas 1131038 0 1018 239 10 8 0
Dallas 1131039 0 151 16 0 0 0
Dallas 1131040 0 1323 510 16 4 0
Dallas 1131041 0 363 73 7 3 0
Dallas 1131042 0 572 81 5 7 0
Dallas 1131043 0 957 779 24 6 0
Dallas 1131044 0 967 825 36 3 0
Dallas 1131045 0 907 199 9 11 0
Dallas 1131046 0 159 70 6 3 0
Dallas 1131047 0 628 325 13 11 0
Dallas 1131048 0 1281 867 48 7 0
Dallas 1131049 0 1198 712 21 2 0
Dallas 1131050 0 78 54 1 0 0
Dallas 1131051 0 99 49 4 3 0
Dallas 1131052 0 1748 852 39 13 0
Dallas 1131054 0 722 240 8 4 0
Dallas 1131055 0 344 110 8 3 0
Dallas 1131056 0 442 250 10 6 0
Dallas 1131057 0 925 361 15 11 0
Dallas 1131058 0 1013 441 22 4 0
Dallas 1131059 0 737 500 12 4 0
Dallas 1131060 0 2291 1203 38 6 0
Dallas 1131061 0 765 373 13 2 0
Dallas 1131062 0 15 11 0 1 0
Dallas 1131063 0 773 288 17 3 0
Dallas 1131064 0 63 16 0 1 0
Dallas 1131065a 0 1269 308 8 8 0
Dallas 1131065b 0 0 0 0 0 0
Dallas 1131065c 0 0 0 0 0 0
Dallas 1131067 0 4 4 0 0 0
Dallas 1131068 0 22 14 1 0 0
Dallas 1131069 0 26 8 1 0 0
Dallas 1131070 0 970 248 12 11 0
Dallas 1131071a 0 1538 571 26 9 0
Dallas 1131071b 0 0 0 0 0 0
Dallas 1131073 0 1392 370 26 7 0
Dallas 1131074 0 699 146 11 9 0
Dallas 1131075a 0 963 289 15 6 0
Dallas 1131075b 0 0 0 0 0 0
Dallas 1131076 0 1240 457 29 5 0
Dallas 1131077 0 0 0 0 0 0
Dallas 1131078 0 562 107 8 3 0
Dallas 1131079 0 929 331 6 10 0
Dallas 1131080 0 386 63 4 2 0
Dallas 1131081 0 1557 571 28 9 0
Dallas 1131082 0 147 25 3 2 0
Dallas 1131083 0 758 227 10 7 0
Dallas 1131084 0 1865 448 19 12 0
Dallas 1131085 0 549 153 7 15 0
Dallas 1131086 0 226 73 0 2 0
Dallas 1131087a 0 1766 260 16 15 0
Dallas 1131087b 0 0 0 0 0 0
Dallas 1131087c 0 0 0 0 0 0
Dallas 1131087d 0 0 0 0 0 0
Dallas 1131088 0 845 223 16 9 0
Dallas 1131089 0 1054 119 10 8 0
Dallas 1131090 0 1114 230 10 9 0
Dallas 1131091 0 924 233 10 14 0
Dallas 1131092 0 1576 228 17 10 0
Dallas 1131093 0 794 124 7 5 0
Dallas 1131094 0 629 73 2 2 0
Dallas 1131095 0 640 138 6 7 0
Dallas 1131096 0 609 123 1 5 0
Dallas 1131097 0 1131 292 10 8 0
Dallas 1131098 0 941 169 5 11 0
Dallas 1131099 0 35 9 0 0 0
Dallas 1131100 0 1311 118 10 9 0
Dallas 1131101 0 701 192 4 5 0
Dallas 1131102 0 780 197 7 3 0
Dallas 1131103 0 206 65 2 3 0
Dallas 1131104 0 1173 221 7 12 0
Dallas 1131105 0 24 3 0 0 0
Dallas 1131106 0 112 25 0 4 0
Dallas 1131107 0 305 107 2 2 0
Dallas 1131108 0 1154 222 4 6 0
Dallas 1131109 0 175 80 3 1 0
Dallas 1131110 0 13 5 1 0 0
Dallas 1131111 0 604 176 4 6 0
Dallas 1131112 0 232 44 1 4 0
Dallas 1131113 0 122 22 1 1 0
Dallas 1131114 0 336 41 4 2 0
Dallas 1131115 0 667 230 9 2 0
Dallas 1131116 0 612 256 11 2 0
Dallas 1131117 0 1171 867 14 1 0
Dallas 1131118 0 1037 232 15 5 0
Dallas 1131119 0 918 114 8 3 0
Dallas 1131120 0 873 400 26 6 0
Dallas 1131121 0 893 366 9 7 0
Dallas 1131122 0 270 49 6 0 0
Dallas 1131124 0 3 1 0 0 0
Dallas 1131125 0 797 378 13 3 0
Dallas 1131126 0 368 107 4 2 0
Dallas 1131127 0 252 89 5 5 0
Dallas 1131128 0 203 357 8 1 0
Dallas 1131129 0 57 7 0 0 0
Dallas 1131130 0 855 309 10 3 0
Dallas 1131131 0 661 251 7 3 0
Dallas 1131132 0 15 9 0 0 0
Dallas 1131133 0 188 96 8 1 0
Dallas 1131134 0 248 34 0 4 0
Dallas 1131135 0 734 131 4 4 0
Dallas 1131136 0 3 0 0 0 0
Dallas 1131137 0 14 12 0 1 0
Dallas 1131138 0 0 0 0 0 0
Dallas 1131139 0 2 6 0 0 0
Dallas 1131140 0 0 0 0 0 0
Dallas 1131141a 0 0 0 0 0 0
Dallas 1131141b 0 0 0 0 0 0
Dallas 1131300 0 924 624 18 8 0
Dallas 1131301 0 906 642 14 11 0
Dallas 1131302 0 995 502 15 12 0
Dallas 1131303 0 58 3 0 0 0
Dallas 1131304 0 559 413 10 8 0
Dallas 1131305 0 567 348 14 6 0
Dallas 1131307 0 93 6 1 1 0
Dallas 1131308a 0 647 400 8 3 0
Dallas 1131308b 0 0 0 0 0 0
Dallas 1131309 0 178 21 0 0 0
Dallas 1131310 0 1028 729 21 12 0
Dallas 1131311 0 790 685 19 9 0
Dallas 1131312 0 350 273 4 4 0
Dallas 1131313 0 194 38 0 2 0
Dallas 1131314 0 848 484 12 9 0
Dallas 1131315 0 6 3 0 0 0
Dallas 1131316 0 381 108 5 2 0
Dallas 1131317 0 0 0 0 0 0
Dallas 1131500 0 1103 487 30 6 0
Dallas 1131501 0 1033 595 28 6 0
Dallas 1131502 0 1737 785 22 18 0
Dallas 1131503 0 1304 423 17 8 0
Dallas 1131504 0 840 618 25 2 0
Dallas 1131700 0 797 511 21 7 0
Dallas 1131701 0 713 557 8 3 0
Dallas 1131702 0 1021 727 15 10 0
Dallas 1131703 0 1135 674 16 19 0
Dallas 1131704 0 552 327 9 6 0
Dallas 1131705 0 839 492 14 11 0
Dallas 1131706 0 1107 692 16 10 0
Dallas 1131707 0 251 96 3 3 0
Dallas 1131708 0 273 185 6 1 0
Dallas 1131709 0 1597 557 14 9 0
Dallas 1131710 0 713 136 9 6 0
Dallas 1131711 0 800 471 11 17 0
Dallas 1131712a 0 725 696 20 5 0
Dallas 1131712b 0 0 0 0 0 0
Dallas 1131713 0 314 382 7 5 0
Dallas 1131714 0 681 544 13 5 0
Dallas 1131715 0 607 290 5 7 0
Dallas 1131716 0 690 898 16 5 0
Dallas 1131717 0 1297 768 24 6 0
Dallas 1131718 0 522 539 9 5 0
Dallas 1131719 0 1038 587 21 18 0
Dallas 1131720 0 1089 765 25 7 0
Dallas 1131721 0 799 730 19 5 0
Dallas 1131722 0 1212 568 15 8 0
Dallas 1131723 0 76 34 5 0 0
Dallas 1131724 0 50 13 1 1 0
Dallas 1131725 0 156 220 1 0 0
Dallas 1131726 0 725 482 13 10 0
Dallas 1131727 0 103 51 1 1 0
Dallas 1131728 0 493 369 11 5 0
Dallas 1131729 0 646 338 8 5 0
Dallas 1131730 0 0 0 0 0 0
Dallas 1131731 0 0 0 0 0 0
Dallas 1132000 0 3 2 0 0 0
Dallas 1132001 0 15 4 0 0 0
Dallas 1132002 0 631 382 19 0 0
Dallas 1132003 0 1178 1042 15 4 0
Dallas 1132004 0 774 792 20 0 0
Dallas 1132005 0 463 341 14 2 0
Dallas 1132006 0 673 597 15 2 0
Dallas 1132007 0 1198 1310 27 7 0
Dallas 1132008 0 571 621 18 1 0
Dallas 1132009 0 931 697 31 5 0
Dallas 1132010 0 646 586 16 3 0
Dallas 1132011 0 860 851 16 2 0
Dallas 1132012 0 749 681 14 0 0
Dallas 1132013 0 512 596 14 1 0
Dallas 1132014 0 169 250 5 0 0
Dallas 1132015 0 456 377 6 2 0
Dallas 1132016 0 1321 1586 22 4 0
Dallas 1132017 0 951 381 29 1 0
Dallas 1132018 0 392 380 11 1 0
Dallas 1132019 0 730 731 16 3 0
Dallas 1132020 0 1212 748 24 6 0
Dallas 1132021 0 1332 1626 29 3 0
Dallas 1132022 0 342 305 6 0 0
Dallas 1132023 0 557 469 12 5 0
Dallas 1132024 0 768 625 10 0 0
Dallas 1132025 0 986 1229 22 7 0
Dallas 1132026 0 989 1485 18 1 0
Dallas 1132027 0 556 775 17 1 0
Dallas 1132028a 0 1 0 0 0 0
Dallas 1132028b 0 0 0 0 0 0
Dallas 1132029 0 597 870 14 0 0
Dallas 1132030 0 569 1235 17 2 0
Dallas 1132031 0 1928 968 55 5 0
Dallas 1132032 0 1087 472 32 8 0
Dallas 1132033 0 1012 660 22 3 0
Dallas 1132034 0 625 681 11 2 0
Dallas 1132035 0 906 517 26 2 0
Dallas 1132036 0 1013 887 40 5 0
Dallas 1132037 0 548 541 11 0 0
Dallas 1132038 0 1673 1016 27 10 0
Dallas 1132039 0 1473 853 40 5 0
Dallas 1132040 0 847 570 30 2 0
Dallas 1132041 0 1700 1826 31 13 0
Dallas 1132042 0 1459 994 27 4 0
Dallas 1132043 0 1029 722 26 0 0
Dallas 1132044 0 454 350 12 2 0
Dallas 1132045 0 943 621 19 4 0
Dallas 1132046 0 731 725 24 5 0
Dallas 1132047 0 991 896 37 6 0
Dallas 1132048 0 2021 1072 45 8 0
Dallas 1132049 0 704 552 12 2 0
Dallas 1132050 0 701 564 21 1 0
Dallas 1132051 0 1052 884 32 3 0
Dallas 1132052 0 498 662 17 3 0
Dallas 1132053 0 1275 493 20 6 0
Dallas 1132054 0 1308 464 21 7 0
Dallas 1132055 0 660 260 7 3 0
Dallas 1132056 0 513 600 10 3 0
Dallas 1132057 0 209 256 1 1 0
Dallas 1132058 0 526 344 17 2 0
Dallas 1132059 0 524 481 21 2 0
Dallas 1132060 0 1053 1151 39 4 0
Dallas 1132061 0 1312 1009 40 7 0
Dallas 1132062 0 944 792 32 3 0
Dallas 1132063 0 289 303 11 1 0
Dallas 1132064 0 970 589 22 1 0
Dallas 1132065 0 1332 752 27 4 0
Dallas 1132066 0 601 645 20 0 0
Dallas 1132067 0 679 441 12 3 0
Dallas 1132068 0 1307 651 21 2 0
Dallas 1132069 0 1448 966 37 3 0
Dallas 1132070 0 679 468 13 1 0
Dallas 1132071 0 1017 729 32 0 0
Dallas 1132072 0 1493 869 37 6 0
Dallas 1132073 0 553 305 9 2 0
Dallas 1132074 0 492 232 11 1 0
Dallas 1132076 0 0 3 0 0 0
Dallas 1132077 0 538 548 10 0 0
Dallas 1132078 0 0 0 0 0 0
Dallas 1132079 0 1022 287 22 5 0
Dallas 1132200 0 540 976 4 2 0
Dallas 1132201 0 552 982 13 0 0
Dallas 1132202 0 570 1015 17 3 0
Dallas 1132203 0 545 802 21 3 0
Dallas 1132220 0 432 1096 13 1 0
Dallas 1132221 0 967 2011 34 3 0
Dallas 1132222 0 852 1624 26 4 0
Dallas 1132223 0 566 778 23 5 0
Dallas 1132224 0 765 734 17 2 0
Dallas 1132225 0 541 889 18 1 0
Dallas 1132226 0 843 1492 22 5 0
Dallas 1132300 0 611 320 15 4 0
Dallas 1132301 0 868 1005 25 3 0
Dallas 1132302 0 919 328 10 11 0
Dallas 1132303 0 1002 739 28 11 0
Dallas 1132305 0 1723 1224 52 9 0
Dallas 1132306 0 578 448 21 3 0
Dallas 1132307 0 315 216 6 1 0
Dallas 1132308 0 624 301 9 1 0
Dallas 1132309 0 864 372 19 7 0
Dallas 1132310 0 871 798 12 7 0
Dallas 1132311 0 182 92 3 2 0
Dallas 1132312 0 31 8 1 1 0
Dallas 1132400 0 47 88 0 1 0
Dallas 1132401 0 1352 1175 33 13 0
Dallas 1132402 0 1307 958 35 14 0
Dallas 1132403 0 1 3 0 0 0
Dallas 1132404 0 822 484 25 5 0
Dallas 1132405 0 1396 1293 38 4 0
Dallas 1132406 0 1496 886 26 7 0
Dallas 1132407 0 1611 1066 36 13 0
Dallas 1132408 0 705 374 15 6 0
Dallas 1132409 0 924 478 19 6 0
Dallas 1132410 0 743 374 14 3 0
Dallas 1132411 0 299 125 5 3 0
Dallas 1132500 0 1199 774 46 6 0
Dallas 1132501 0 559 557 23 7 0
Dallas 1132502 0 657 890 20 0 0
Dallas 1132503 0 1001 1164 26 3 0
Dallas 1132504 0 517 489 37 9 0
Dallas 1132505 0 1259 893 37 11 0
Dallas 1132506 0 961 819 39 8 0
Dallas 1132507 0 908 783 36 3 0
Dallas 1132508 0 1562 784 53 12 0
Dallas 1132509 0 1177 1102 47 11 0
Dallas 1132510 0 764 544 20 4 0
Dallas 1132511 0 858 664 23 11 0
Dallas 1132512 0 615 511 17 7 0
Dallas 1132513 0 1169 822 30 11 0
Dallas 1132514 0 1150 892 25 6 0
Dallas 1132601 0 977 429 16 8 0
Dallas 1132602 0 1561 653 20 4 0
Dallas 1132603 0 1605 746 28 6 0
Dallas 1132604 0 1411 635 17 11 0
Dallas 1132605 0 1477 647 19 7 0
Dallas 1132606 0 0 0 0 0 0
Dallas 1132700 0 1395 942 22 13 0
Dallas 1132701 0 2076 1583 56 11 0
Dallas 1132702 0 1623 2243 41 9 0
Dallas 1132703 0 518 380 5 4 0
Dallas 1132704 0 1494 954 20 8 0
Dallas 1132705 0 853 510 16 10 0
Dallas 1132706 0 1040 1003 18 8 0
Dallas 1132707 0 1348 954 30 15 0
Dallas 1132708 0 1648 1709 28 15 0
Dallas 1132709 0 498 498 10 5 0
Dallas 1132710 0 953 793 21 11 0
Dallas 1132711 0 1066 872 31 7 0
Dallas 1132712 0 1736 1182 38 5 0
Dallas 1132713 0 557 852 13 2 0
Dallas 1132714 0 1848 1428 22 17 0
Dallas 1132715 0 1159 897 28 20 0
Dallas 1132716 0 692 435 4 3 0
Dallas 1132717 0 0 4 0 0 0
Dallas 1132800 0 0 0 0 0 0
Dallas 1132801 0 1281 1399 46 9 0
Dallas 1132802 0 1775 1735 39 10 0
Dallas 1132803 0 453 620 16 2 0
Dallas 1132804 0 916 1054 25 5 0
Dallas 1132805 0 1745 1604 52 9 0
Dallas 1132806 0 977 986 31 2 0
Dallas 1132807a 0 1095 851 22 9 0
Dallas 1132807b 0 0 0 0 0 0
Dallas 1132808 0 1296 1271 23 9 0
Dallas 1132809 0 1286 940 21 9 0
Dallas 1132810a 0 5 17 0 0 0
Dallas 1132810b 0 0 0 0 0 0
Dallas 1132900 0 1273 1131 23 7 0
Dallas 1132901 0 771 349 16 6 0
Dallas 1132902 0 905 422 16 3 0
Dallas 1132903 0 1348 699 46 3 0
Dallas 1132904 0 2 3 0 0 0
Dallas 1132905 0 166 240 3 0 0
Dallas 1132910 0 11 16 1 1 0
Dallas 1132911 0 102 105 3 0 0
Dallas 1132920 0 1335 1233 29 12 0
Dallas 1132921 0 1619 1804 33 2 0
Dallas 1132922 0 2103 2274 48 21 0
Dallas 1132923 0 1302 1375 30 12 0
Dallas 1132924 0 788 749 22 7 0
Dallas 1132925 0 1070 1525 26 4 0
Dallas 1132926 0 985 1011 29 5 0
Dallas 1132927 0 2215 2097 61 14 0
Dallas 1132928 0 818 1416 16 5 0
Dallas 1132929 0 479 514 8 3 0
Dallas 1132940 0 426 789 15 7 0
Dallas 1132941 0 1578 2040 42 5 0
Dallas 1132942 0 1681 2333 49 16 0
Dallas 1133000 0 1789 1176 48 10 0
Dallas 1133001 0 246 28 0 1 0
Dallas 1133002 0 719 134 5 5 0
Dallas 1133003 0 1081 136 5 8 0
Dallas 1133004 0 1209 247 9 8 0
Dallas 1133005 0 322 166 2 1 0
Dallas 1133006 0 1832 1402 43 5 0
Dallas 1133007 0 653 502 14 3 0
Dallas 1133008a 0 3612 1360 61 15 0
Dallas 1133008b 0 0 0 0 0 0
Dallas 1133009 0 1309 506 38 4 0
Dallas 1133010 0 142 122 5 1 0
Dallas 1133011 0 1076 255 26 9 0
Dallas 1133012 0 67 21 0 0 0
Dallas 1133013 0 342 125 6 3 0
Dallas 1133014 0 895 466 10 6 0
Dallas 1133015 0 87 64 1 1 0
Dallas 1133016a 0 925 202 14 6 0
Dallas 1133016b 0 0 0 0 0 0
Dallas 1133017 0 343 37 1 5 0
Dallas 1133018 0 868 62 5 1 0
Dallas 1133019 0 369 14 2 3 0
Dallas 1133020 0 138 30 3 0 0
Dallas 1133021 0 424 33 0 2 0
Dallas 1133022 0 800 38 7 4 0
Dallas 1133023 0 599 24 2 2 0
Dallas 1133024 0 649 35 0 2 0
Dallas 1133025 0 93 6 0 0 0
Dallas 1133026 0 359 12 0 2 0
Dallas 1133027 0 622 31 1 4 0
Dallas 1133028 0 473 24 4 2 0
Dallas 1133029 0 421 28 3 5 0
Dallas 1133030 0 7 2 0 0 0
Dallas 1133031 0 287 119 0 2 0
Dallas 1133032 0 547 73 9 2 0
Dallas 1133033 0 165 17 0 1 0
Dallas 1133034 0 714 44 2 4 0
Dallas 1133035 0 680 51 3 1 0
Dallas 1133036 0 6 5 0 0 0
Dallas 1133037 0 183 18 3 0 0
Dallas 1133038 0 494 17 2 2 0
Dallas 1133039 0 1111 57 2 5 0
Dallas 1133040 0 564 40 6 5 0
Dallas 1133041 0 77 5 0 1 0
Dallas 1133042 0 672 25 3 3 0
Dallas 1133043 0 930 44 3 6 0
Dallas 1133044 0 1192 63 11 10 0
Dallas 1133045 0 320 25 3 2 0
Dallas 1133046 0 1281 183 15 10 0
Dallas 1133047 0 750 249 13 5 0
Dallas 1133048 0 1289 64 6 3 0
Dallas 1133049 0 1038 50 4 3 0
Dallas 1133050 0 822 71 6 5 0
Dallas 1133051 0 386 21 3 2 0
Dallas 1133052 0 1204 56 14 12 0
Dallas 1133053 0 1306 113 8 3 0
Dallas 1133054 0 1670 76 3 4 0
Dallas 1133055 0 1484 121 6 3 0
Dallas 1133056 0 1474 94 8 8 0
Dallas 1133057 0 1315 156 6 10 0
Dallas 1133058 0 1245 59 3 7 0
Dallas 1133059 0 782 25 3 0 0
Dallas 1133060 0 867 28 2 5 0
Dallas 1133061 0 794 35 3 8 0
Dallas 1133062 0 1274 67 5 8 0
Dallas 1133063 0 1972 139 16 10 0
Dallas 1133064 0 1519 78 5 10 0
Dallas 1133065 0 1214 62 2 11 0
Dallas 1133066 0 1100 54 3 9 0
Dallas 1133067 0 1331 73 11 5 0
Dallas 1133068 0 2162 129 22 9 0
Dallas 1133069 0 944 41 5 6 0
Dallas 1133070 0 1655 86 5 16 0
Dallas 1133071 0 1319 76 7 8 0
Dallas 1133072 0 27 3 0 0 0
Dallas 1133073 0 95 7 0 1 0
Dallas 1133074 0 285 79 3 1 0
Dallas 1133075 0 90 12 1 0 0
Dallas 1133076 0 0 0 0 0 0
Dallas 1133077 0 1678 438 14 13 0
Dallas 1133078 0 1538 279 29 12 0
Dallas 1133079 0 195 115 1 2 0
Dallas 1133080 0 495 222 6 3 0
Dallas 1133081 0 776 484 18 2 0
Dallas 1133082 0 1313 115 13 9 0
Dallas 1133083 0 628 283 14 5 0
Dallas 1133084 0 728 139 15 4 0
Dallas 1133086 0 1755 1139 32 4 0
Dallas 1133087 0 0 0 0 0 0
Dallas 1133088 0 25 10 0 0 0
Dallas 1133089 0 20 40 0 0 0
Dallas 1133090 0 881 236 18 5 0
Dallas 1133091 0 0 0 0 0 0
Dallas 1133092 0 806 64 4 8 0
Dallas 1133093 0 7 0 0 0 0
Dallas 1133094 0 1 0 0 0 0
Dallas 1133095 0 0 0 0 0 0
Dallas 1133096 0 0 0 0 0 0
Dallas 1133097 0 99 1 0 0 0
Dallas 1133098 0 144 4 0 0 0
Dallas 1133099 0 144 9 1 2 0
Dallas 1133100 0 1302 379 15 6 0
Dallas 1133101 0 466 159 2 1 0
Dallas 1133102 0 1579 319 22 10 0
Dallas 1133103 0 1787 349 18 8 0
Dallas 1133104 0 2789 701 16 12 0
Dallas 1133105 0 1322 481 14 3 0
Dallas 1133106 0 2005 457 28 11 0
Dallas 1133107 0 1596 237 8 11 0
Dallas 1133108 0 1028 703 27 4 0
Dallas 1133109 0 1591 1176 33 6 0
Dallas 1133110 0 1855 307 21 11 0
Dallas 1133111 0 1 6 0 0 0
Dallas 1133112 0 19 6 0 0 0
Dallas 1133113 0 5 0 0 0 0
Dallas 1133200 0 1028 667 14 7 0
Dallas 1133201 0 730 508 11 4 0
Dallas 1133202 0 1129 382 14 10 0
Dallas 1133203 0 991 407 7 5 0
Dallas 1133204 0 1101 541 20 6 0
Dallas 1133205 0 1114 155 12 5 0
Dallas 1133206 0 1018 733 12 8 0
Dallas 1133207 0 1132 673 20 11 0
Dallas 1133208 0 797 368 9 3 0
Dallas 1133209 0 75 61 3 0 0
Dallas 1133210 0 933 525 18 7 0
Dallas 1133211 0 532 216 16 4 0
Dallas 1133300 0 1059 941 15 11 0
Dallas 1133301 0 922 898 14 5 0
Dallas 1133302 0 538 441 8 3 0
Dallas 1133303 0 1266 514 24 5 0
Dallas 1133304 0 1052 873 15 11 0
Dallas 1133305 0 1577 1228 33 14 0
Dallas 1133306 0 602 424 12 1 0
Dallas 1133307 0 757 386 8 7 0
Dallas 1133308 0 772 482 14 11 0
Dallas 1133309 0 829 588 8 6 0
Dallas 1133310 0 875 816 22 10 0
Dallas 1133311 0 741 744 13 3 0
Dallas 1133312 0 1334 847 26 8 0
Dallas 1133313 0 2607 1079 29 17 0
Dallas 1133314 0 1868 817 15 7 0
Dallas 1133315 0 571 280 10 4 0
Dallas 1133316 0 1136 792 12 4 0
Dallas 1133317 0 1028 388 6 5 0
Dallas 1133318 0 704 392 8 8 0
Dallas 1133400 0 357 83 6 2 0
Dallas 1133401 0 1 3 0 0 0
Dallas 1133402 0 171 66 1 0 0
Dallas 1133404 0 948 369 8 6 0
Dallas 1133405 0 1332 510 15 19 0
Dallas 1133406 0 5 16 0 0 0
Dallas 1133407 0 108 108 1 2 0
Dallas 1133408 0 762 306 8 3 0
Dallas 1133409 0 239 129 0 3 0
Dallas 1133410 0 130 55 1 1 0
Dallas 1133411 0 1 1 0 0 0
Dallas 1133500 0 1575 2779 35 7 0
Dallas 1133501 0 2 6 0 0 0
Dallas 1133600 0 1378 256 9 10 0
Dallas 1133601 0 1324 288 9 8 0
Dallas 1133602 0 430 79 2 3 0
Dallas 1133603 0 172 44 2 0 0
Dallas 1133604 0 1644 365 10 10 0
Dallas 1133605 0 1784 301 7 10 0
Dallas 1133606 0 1551 160 13 9 0
Dallas 1133607 0 2714 326 15 11 0
Dallas 1133608 0 2306 157 12 7 0
Dallas 1133609 0 2004 372 17 5 0
Dallas 1133610 0 278 107 5 1 0
Dallas 1133611 0 600 209 8 2 0
Dallas 1133612 0 1980 304 17 11 0
Dallas 1133613 0 358 123 0 5 0
Dallas 1133614 0 601 67 4 2 0
Dallas 1133615 0 1649 198 11 3 0
Dallas 1133616 0 397 53 5 3 0
Dallas 1133617 0 1690 123 5 5 0
Dallas 1133618 0 375 39 1 3 0
Dallas 1133619 0 106 56 1 1 0
Dallas 1133620 0 886 127 3 4 0
Dallas 1133621 0 0 0 0 0 0
Dallas 1133700 0 1931 1100 26 12 0
Dallas 1133701 0 1626 1158 31 14 0
Dallas 1133702 0 1044 800 19 10 0
Dallas 1133703 0 22 27 1 0 0
Dallas 1133800 0 3014 215 20 11 0
Dallas 1133801 0 194 50 0 0 0
Dallas 1133802 0 2332 242 14 12 0
Dallas 1133803 0 2180 216 4 6 0
