COUNTY AREA TOTAL DEM REP LIB GRN IND
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins Other
"El Paso" 5122021602 0 566 575 20 3 5
"El Paso" 5122021603 0 584 453 33 4 12
"El Paso" 5122021604 0 583 460 34 3 6
"El Paso" 5122021606 0 691 588 27 5 12
"El Paso" 5122021725 0 848 877 33 5 12
"El Paso" 5122021726 0 646 918 27 2 5
"El Paso" 5122021727 0 646 873 21 2 9
"El Paso" 5122021728 0 692 976 29 1 7
"El Paso" 5122021729 0 736 973 31 4 11
"El Paso" 5122021730 0 688 806 25 2 13
"El Paso" 5122121630 0 638 750 54 7 20
"El Paso" 5122121633 0 560 806 53 17 23
"El Paso" 5122121634 0 632 857 46 1 19
"El Paso" 5122121635 0 690 909 54 7 9
"El Paso" 5122121636 0 387 437 33 1 10
"El Paso" 5122121637 0 610 812 57 5 17
"El Paso" 5122121638 0 475 636 35 7 17
"El Paso" 5122121640 0 522 680 41 2 8
"El Paso" 5122121641 0 548 759 31 3 11
"El Paso" 5122121642 0 429 532 28 5 12
"El Paso" 5122121643 0 489 652 53 2 13
"El Paso" 5122121644 0 538 593 29 5 17
"El Paso" 5122121646 0 324 457 19 2 11
"El Paso" 5122121648 0 368 405 39 3 8
"El Paso" 5122121800 0 465 710 92 4 13
Elbert 4016420001 0 274 720 19 2 10
Elbert 4016420002 0 446 1060 26 5 11
Elbert 4016420003 0 361 946 21 1 9
Elbert 4016420004 0 324 1079 24 3 10
Elbert 4016420005 0 251 780 13 1 8
Elbert 4016420006 0 374 1156 20 4 8
Elbert 4016420007 0 472 1095 25 2 11
Elbert 4016420008 0 200 528 13 2 3
Elbert 4016420009 0 343 1165 22 1 7
Elbert 4016420010 0 352 891 31 1 12
Elbert 4016420011 0 208 877 21 1 5
Elbert 4016420012 0 304 996 24 2 10
Elbert 4016420013 0 154 831 17 2 3
Elbert 4016420014 0 288 1125 21 4 12
Elbert 4016420015 0 139 778 9 0 10
Fremont 5024722001 0 231 682 13 3 6
Fremont 5024722002 0 236 781 12 0 7
Fremont 5024722003 0 227 819 22 3 5
Fremont 5024722025 0 37 122 3 0 4
Fremont 5024722026 0 146 358 7 1 3
Fremont 5024722028 0 65 138 0 0 2
Fremont 5026022004 0 261 619 15 1 12
Fremont 5026022005 0 230 407 22 2 4
Fremont 5026022006 0 199 461 5 1 5
Fremont 5026022007 0 373 1047 23 2 17
Fremont 5026022008 0 190 505 14 2 4
Fremont 5026022009 0 231 566 17 2 7
Fremont 5026022010 0 303 811 15 1 4
Fremont 5026022011 0 439 1068 13 0 16
Fremont 5026022012 0 473 834 30 6 15
Fremont 5026022013 0 305 612 10 2 4
Fremont 5026022014 0 228 496 11 4 8
Fremont 5026022015 0 176 407 11 0 4
Fremont 5026022016 0 222 552 11 3 8
Fremont 5026022017 0 270 497 8 2 13
Fremont 5026022018 0 332 723 16 4 15
Fremont 5026022019 0 442 1051 28 5 7
Fremont 5026022020 0 318 854 17 3 10
Fremont 5026022021 0 166 405 3 0 1
Fremont 5026022022 0 434 1053 23 4 11
Fremont 5026022023 0 140 280 5 1 8
Fremont 5026022024 0 299 341 5 5 6
Fremont 5026022027 0 54 166 11 2 1
Fremont 5026022029 0 132 382 5 0 6
Fremont 5026022030 0 210 480 22 0 2
Garfield 3085723001 0 1211 265 12 8 13
Garfield 3085723002 0 1236 328 21 4 9
Garfield 3085723003 0 1152 386 14 4 4
Garfield 3085723004 0 1008 514 12 2 5
Garfield 3085723005 0 872 585 24 3 11
Garfield 3085723006 0 584 309 12 6 11
Garfield 3085723007 0 531 202 8 8 3
Garfield 3085723008 0 553 238 7 5 8
Garfield 3085723009 0 724 297 17 4 6
Garfield 3085723010 0 964 641 38 5 8
Garfield 3085723011 0 511 344 10 3 7
Garfield 3085723012 0 672 449 16 10 9
Garfield 3085723013 0 308 357 11 2 12
Garfield 3085723014 0 716 760 25 6 8
Garfield 3085723015 0 749 665 23 2 8
Garfield 3085723016 0 537 896 29 3 11
Garfield 3085723017 0 290 918 8 1 10
Garfield 3085723018 0 193 454 10 1 2
Garfield 3085723019 0 417 928 13 3 7
Garfield 3085723020 0 344 803 10 1 11
Garfield 3085723021 0 389 810 21 3 19
Garfield 3085723022 0 361 627 17 6 9
Garfield 3085723023 0 239 584 13 2 14
Garfield 3085723024 0 114 376 5 0 4
Garfield 3085723025 0 159 456 10 2 7
Garfield 3085723026 0 340 897 23 2 17
Garfield 3085723027 0 253 628 15 3 4
Gilpin 2161324001 0 276 299 8 3 11
Gilpin 2161324002 0 324 385 14 2 3
Gilpin 2161324003 0 400 451 11 2 5
Gilpin 2161324004 0 347 263 10 3 9
Gilpin 2161324005 0 355 245 5 4 5
Gilpin 2161324006 0 521 190 22 3 10
Grand 2081325001 0 281 334 12 3 2
Grand 2081325002 0 452 669 17 2 6
Grand 2081325003 0 656 739 20 5 13
Grand 2081325004 0 174 504 10 2 3
Grand 2081325005 0 286 606 16 3 7
Grand 2081325006 0 420 216 13 3 4
Grand 2081325007 0 613 269 31 3 8
Grand 2081325008 0 211 429 8 3 8
Grand 2081325009 0 441 196 12 3 8
Grand 2081325010 0 330 378 10 2 3
Grand 2081325011 0 351 193 14 0 5
Grand 2081325012 0 495 350 11 2 5
Gunnison 3055926008 0 288 465 12 0 10
Gunnison 3055926009 0 583 299 17 2 5
Gunnison 3055926010 0 324 157 14 4 4
Gunnison 3055926012 0 82 123 2 0 4
Gunnison 3055926013 0 611 468 25 2 10
Gunnison 3055926014 0 649 392 42 9 10
Gunnison 3055926015 0 330 139 9 1 1
Gunnison 3056126001 0 20 56 0 1 1
Gunnison 3056126002 0 162 117 2 1 3
Gunnison 3056126003 0 1180 104 12 5 4
Gunnison 3056126004 0 597 152 10 7 6
Gunnison 3056126005 0 1436 376 29 5 4
Gunnison 3056126006 0 367 337 9 0 3
Gunnison 3056126007 0 409 314 19 2 5
Gunnison 3056126011 0 94 236 8 0 4
Hinsdale 3055927001 0 255 353 10 1 13
Huerfano 3356228001 0 190 163 7 2 3
Huerfano 3356228002 0 321 371 5 0 3
Huerfano 3356228003 0 257 194 10 2 8
Huerfano 3356228004 0 354 245 4 2 10
Huerfano 3356228005 0 57 155 0 1 1
Huerfano 3356228006 0 286 207 17 0 4
Huerfano 3356228007 0 72 132 7 0 2
Huerfano 3356228008 0 30 67 0 0 1
Huerfano 3356228009 0 266 355 5 2 8
Huerfano 3356228010 0 207 217 6 1 3
Huerfano 3356228011 0 36 97 10 2 1
Jackson 3081329001 0 57 268 6 0 2
Jackson 3081329002 0 13 43 0 0 1
Jackson 3081329003 0 14 102 1 0 0
Jackson 3081329004 0 10 30 0 0 0
Jackson 3081329005 0 81 238 5 2 3
Jefferson 1160130001 0 128 93 3 0 0
Jefferson 1162230002 0 618 523 9 3 5
Jefferson 1162230003 0 594 593 20 3 8
Jefferson 1162230004 0 720 796 31 8 17
Jefferson 1162230005 0 631 774 28 3 12
Jefferson 1162230006 0 731 810 21 3 9
Jefferson 1162230007 0 914 729 24 4 16
Jefferson 1162230008 0 750 710 28 4 6
Jefferson 1162230009 0 802 803 23 5 8
Jefferson 1162230010 0 360 425 5 2 5
Jefferson 1162230011 0 498 549 15 1 9
Jefferson 1162230012 0 754 891 20 4 17
Jefferson 1162230013 0 408 351 17 1 10
Jefferson 1162230014 0 550 607 16 1 9
Jefferson 1202230015 0 199 178 12 0 6
Jefferson 1222230016 0 905 768 37 2 23
Jefferson 1222230017 0 521 412 10 4 7
Jefferson 1222230018 0 862 791 16 0 7
Jefferson 1222230019 0 906 807 22 2 13
Jefferson 1222230020 0 914 849 28 6 24
Jefferson 1222230021 0 783 810 34 2 14
Jefferson 1222230022 0 423 690 19 2 7
Jefferson 1222230023 0 856 766 21 4 8
Jefferson 1222230024 0 845 718 30 3 12
Jefferson 1222230025 0 676 603 14 5 8
Jefferson 1222230026 0 391 535 12 5 5
Jefferson 1222230027 0 689 753 23 0 6
Jefferson 1222230028 0 581 445 15 5 8
Jefferson 1222230029 0 776 705 32 9 9
Jefferson 1222230030 0 969 905 24 10 20
Jefferson 1222230031 0 586 588 20 8 9
Jefferson 1222230032 0 699 540 24 3 15
Jefferson 1222230033 0 934 801 21 6 24
Jefferson 1222230034 0 716 894 31 6 16
Jefferson 1222230035 0 534 512 20 4 11
Jefferson 1222230285 0 364 391 7 5 8
Jefferson 2162530036 0 950 787 43 2 11
Jefferson 2162530037 0 701 370 8 1 5
Jefferson 2162530038 0 763 471 18 0 10
Jefferson 2162530039 0 686 578 21 3 8
Jefferson 2162530040 0 902 669 33 2 8
Jefferson 2162530041 0 578 382 12 1 3
Jefferson 2162530042 0 629 482 16 3 13
Jefferson 2162530043 0 458 348 29 4 8
Jefferson 2162530044 0 623 384 24 2 8
Jefferson 2162530045 0 715 375 22 4 5
Jefferson 2162530046 0 689 346 21 5 7
Jefferson 2162530047 0 699 441 15 2 6
Jefferson 2162530048 0 789 465 19 5 8
Jefferson 2162530049 0 670 456 24 0 6
Jefferson 2162530050 0 599 480 17 2 7
Jefferson 2162530051 0 874 503 23 1 7
Jefferson 2162530052 0 771 498 15 2 9
Jefferson 2162530053 0 521 422 15 3 8
Jefferson 2162530054 0 733 483 25 2 5
Jefferson 2162530055 0 346 225 8 2 6
Jefferson 2162530056 0 573 427 14 2 8
Jefferson 2162530057 0 617 577 25 3 8
Jefferson 2162530058 0 804 832 19 1 17
Jefferson 2162530059 0 601 594 24 2 8
Jefferson 2162530060 0 252 294 12 1 1
Jefferson 2162530061 0 703 504 25 4 7
Jefferson 2162530062 0 675 667 19 1 7
Jefferson 2162530063 0 563 481 19 6 3
Jefferson 2162530064 0 260 339 5 3 6
Jefferson 2162530065 0 686 722 30 4 10
Jefferson 2162530066 0 653 613 31 4 4
Jefferson 2162530067 0 606 549 33 2 3
Jefferson 2162530068 0 427 492 13 2 6
Jefferson 2202230069 0 344 224 11 0 3
Jefferson 2202530070 0 952 727 33 5 14
Jefferson 2202530071 0 778 758 34 7 12
Jefferson 2202530072 0 903 723 58 7 19
Jefferson 2202530073 0 583 547 13 3 16
Jefferson 2202530074 0 876 789 22 3 18
Jefferson 2202530075 0 910 782 43 7 17
Jefferson 2202530076 0 789 747 35 3 20
Jefferson 2202530077 0 783 800 15 0 12
Jefferson 2202530078 0 773 530 21 1 7
Jefferson 2202530079 0 479 295 20 1 3
Jefferson 2202530080 0 589 538 22 1 9
Jefferson 2202530284 0 368 279 15 4 3
Jefferson 2222230081 0 719 714 20 4 4
Jefferson 2222230082 0 624 634 17 6 9
Jefferson 2222530083 0 510 329 18 3 5
Jefferson 7162430084 0 840 587 35 15 11
Jefferson 7162430085 0 968 547 44 10 21
Jefferson 7162430086 0 1003 425 20 4 8
Jefferson 7162430087 0 659 261 16 3 3
Jefferson 7162430088 0 923 611 48 5 23
Jefferson 7162430089 0 892 320 23 4 13
Jefferson 7162430090 0 850 257 28 2 8
Jefferson 7162430091 0 910 524 14 1 6
Jefferson 7162430092 0 856 285 16 1 4
Jefferson 7162430093 0 1193 384 42 8 1
Jefferson 7162430094 0 941 238 19 4 10
Jefferson 7162430095 0 949 300 25 4 10
Jefferson 7162530096 0 72 59 1 0 1
Jefferson 7162530097 0 201 159 7 0 1
Jefferson 7192430098 0 400 535 13 1 5
Jefferson 7192730099 0 431 399 7 1 5
Jefferson 7192730100 0 612 493 12 4 12
Jefferson 7192730101 0 627 491 26 5 20
Jefferson 7192730102 0 682 538 20 2 16
Jefferson 7192730103 0 1009 668 21 3 17
Jefferson 7192730104 0 628 513 20 7 10
Jefferson 7192730105 0 776 593 18 5 10
Jefferson 7192730106 0 476 406 10 4 5
Jefferson 7192730107 0 861 737 29 7 17
Jefferson 7192730108 0 649 563 23 2 9
Jefferson 7192730109 0 732 587 23 1 17
Jefferson 7192730110 0 760 663 24 1 11
Jefferson 7192730111 0 706 421 12 2 17
Jefferson 7192730112 0 853 593 14 5 13
Jefferson 7192730113 0 730 834 20 6 8
Jefferson 7192730114 0 862 656 21 0 11
Jefferson 7192730115 0 888 817 30 3 19
Jefferson 7192730116 0 680 785 21 1 16
Jefferson 7192730117 0 908 641 23 3 14
Jefferson 7192730118 0 953 651 18 5 12
Jefferson 7192730119 0 694 356 19 4 23
Jefferson 7192730120 0 955 358 29 2 18
Jefferson 7192730121 0 907 587 41 7 12
Jefferson 7192730122 0 608 424 15 2 8
Jefferson 7192730123 0 909 704 36 7 4
Jefferson 7192730124 0 561 275 16 3 11
Jefferson 7192730125 0 763 453 21 3 15
Jefferson 7192730126 0 677 482 30 2 9
Jefferson 7192730263 0 392 269 21 0 11
Jefferson 7192730264 0 627 470 12 2 8
Jefferson 7192730265 0 372 300 6 4 3
Jefferson 7192730269 0 471 244 10 2 7
Jefferson 7192730270 0 506 264 15 5 12
Jefferson 7192730291 0 405 347 12 2 3
Jefferson 7192730292 0 706 395 30 1 4
Jefferson 7192730293 0 455 302 15 5 13
Jefferson 7192730294 0 505 377 16 2 4
Jefferson 7192730308 0 605 273 8 3 10
Jefferson 7192930127 0 979 615 46 6 11
Jefferson 7192930128 0 612 424 20 2 6
Jefferson 7192930129 0 654 505 27 12 8
Jefferson 7192930130 0 700 484 28 3 5
Jefferson 7192930131 0 751 496 37 3 19
Jefferson 7192930132 0 772 463 14 3 6
Jefferson 7192930133 0 436 346 16 6 8
Jefferson 7192930134 0 804 432 16 2 11
Jefferson 7192930135 0 542 349 16 3 5
Jefferson 7192930136 0 885 692 25 3 15
Jefferson 7192930137 0 939 694 31 4 12
Jefferson 7192930138 0 763 537 18 4 13
Jefferson 7192930139 0 1101 621 41 8 15
Jefferson 7192930140 0 828 523 23 6 10
Jefferson 7192930141 0 563 434 21 2 9
Jefferson 7192930142 0 877 484 26 2 13
Jefferson 7192930143 0 942 577 15 1 16
Jefferson 7192930144 0 789 461 24 2 9
Jefferson 7192930145 0 766 433 36 3 10
Jefferson 7192930146 0 963 439 24 4 10
Jefferson 7192930147 0 687 367 10 3 8
Jefferson 7192930148 0 523 329 24 6 7
Jefferson 7192930149 0 992 622 39 5 11
Jefferson 7192930150 0 688 619 26 5 10
Jefferson 7192930151 0 398 318 11 2 6
Jefferson 7192930152 0 921 594 17 4 6
Jefferson 7192930153 0 627 427 16 4 12
Jefferson 7192930154 0 889 713 34 11 15
Jefferson 7192930155 0 960 620 32 8 12
Jefferson 7192930156 0 811 687 30 4 14
Jefferson 7192930157 0 839 544 19 8 14
Jefferson 7192930259 0 527 230 25 1 10
Jefferson 7192930260 0 828 439 29 5 9
Jefferson 7192930261 0 426 218 13 2 8
Jefferson 7192930262 0 421 209 5 4 8
Jefferson 7192930266 0 536 423 18 1 8
Jefferson 7192930267 0 495 352 10 1 12
Jefferson 7192930268 0 603 326 15 3 10
Jefferson 7192930298 0 741 328 27 2 10
Jefferson 7192930299 0 488 274 11 1 6
Jefferson 7202330158 0 960 557 20 6 14
Jefferson 7202330159 0 749 330 19 3 8
Jefferson 7202330160 0 661 292 15 6 15
Jefferson 7202330161 0 564 358 22 2 14
Jefferson 7202330162 0 882 421 19 4 10
Jefferson 7202330163 0 555 241 10 2 6
Jefferson 7202330164 0 1017 595 29 2 8
Jefferson 7202330165 0 1102 571 16 5 17
Jefferson 7202330166 0 1045 594 22 5 19
Jefferson 7202330167 0 675 293 25 2 6
Jefferson 7202330168 0 514 414 10 4 12
Jefferson 7202330169 0 714 609 14 2 10
Jefferson 7202330170 0 786 662 19 5 12
Jefferson 7202330171 0 619 382 20 2 4
Jefferson 7202330172 0 1056 597 15 7 21
Jefferson 7202330173 0 1167 487 49 19 21
Jefferson 7202330174 0 970 671 25 5 12
Jefferson 7202330175 0 556 322 17 3 5
Jefferson 7202330176 0 807 531 22 0 8
Jefferson 7202330177 0 558 382 16 1 11
Jefferson 7202330178 0 549 292 24 2 10
Jefferson 7202330179 0 1060 601 46 7 15
Jefferson 7202330180 0 886 402 36 8 13
Jefferson 7202330181 0 861 584 24 4 9
Jefferson 7202330275 0 429 200 10 6 10
Jefferson 7202330287 0 464 288 13 5 11
Jefferson 7202330288 0 672 326 20 4 6
Jefferson 7202330301 0 305 160 12 1 3
Jefferson 7202330302 0 336 147 15 3 8
Jefferson 7202330307 0 495 311 16 1 8
Jefferson 7202330309 0 440 268 10 1 3
Jefferson 7202430182 0 387 466 14 2 4
Jefferson 7202430183 0 618 688 16 1 9
Jefferson 7202430184 0 474 312 12 1 9
Jefferson 7202430185 0 844 526 29 2 13
Jefferson 7202430186 0 1116 494 37 2 10
Jefferson 7202430187 0 696 506 10 2 3
Jefferson 7202430188 0 919 360 18 3 15
Jefferson 7202430189 0 649 337 17 3 14
Jefferson 7202430190 0 600 435 17 6 5
Jefferson 7202430191 0 1256 547 19 8 13
Jefferson 7202430192 0 974 532 13 6 15
Jefferson 7202430193 0 896 483 26 3 7
Jefferson 7202430194 0 783 220 14 4 11
Jefferson 7202430195 0 555 326 17 4 19
Jefferson 7202430196 0 1017 368 18 4 11
Jefferson 7202430197 0 793 266 12 6 8
Jefferson 7202430198 0 634 383 13 6 12
Jefferson 7202430199 0 616 562 18 5 7
Jefferson 7202430200 0 794 422 17 4 9
Jefferson 7202430201 0 999 586 21 5 12
Jefferson 7202430271 0 326 177 8 1 4
Jefferson 7202430272 0 524 238 12 6 9
Jefferson 7202430273 0 499 377 17 4 9
Jefferson 7202430274 0 715 171 18 4 7
Jefferson 7202430289 0 545 355 13 1 9
Jefferson 7202430300 0 591 456 18 2 7
Jefferson 7202430305 0 516 221 11 2 3
Jefferson 7202530202 0 736 488 15 1 6
Jefferson 7202530203 0 277 207 14 1 8
Jefferson 7202530204 0 915 445 23 2 13
Jefferson 7202730205 0 913 716 24 0 11
Jefferson 7202730206 0 561 705 23 2 9
Jefferson 7202730207 0 942 721 25 1 10
Jefferson 7202730208 0 882 785 29 1 14
Jefferson 7202730209 0 726 813 34 4 12
Jefferson 7202730210 0 664 536 14 1 14
Jefferson 7202730211 0 865 746 45 3 8
Jefferson 7202730290 0 710 515 20 4 8
Jefferson 7202730295 0 839 538 27 3 5
Jefferson 7202730296 0 957 761 26 1 11
Jefferson 7202730297 0 741 606 32 3 8
Jefferson 7202830212 0 878 585 21 1 8
Jefferson 7202830213 0 822 443 16 0 3
Jefferson 7202830214 0 1004 749 27 3 9
Jefferson 7202830215 0 781 456 16 1 7
Jefferson 7202830216 0 910 543 35 7 14
Jefferson 7202830217 0 628 497 16 7 4
Jefferson 7202830286 0 662 531 12 3 8
Jefferson 7222230218 0 510 504 12 5 8
Jefferson 7222230219 0 423 409 9 3 9
Jefferson 7222230283 0 486 426 7 2 1
Jefferson 7222330220 0 761 270 20 9 16
Jefferson 7222330221 0 510 386 19 4 15
Jefferson 7222330222 0 703 385 17 5 18
Jefferson 7222330223 0 845 578 23 5 10
Jefferson 7222330224 0 940 365 28 12 13
Jefferson 7222330225 0 725 360 16 4 13
Jefferson 7222330226 0 882 285 19 7 16
Jefferson 7222330227 0 738 217 12 1 7
Jefferson 7222330228 0 574 379 16 3 4
Jefferson 7222330229 0 983 559 33 7 15
Jefferson 7222330276 0 616 168 8 3 7
Jefferson 7222330277 0 678 244 8 4 10
Jefferson 7222330279 0 568 358 13 0 12
Jefferson 7222330304 0 455 321 18 4 5
Jefferson 7222430230 0 1007 237 14 2 3
Jefferson 7222430231 0 1129 290 23 6 10
Jefferson 7222830232 0 539 394 15 1 12
Jefferson 7222830233 0 597 314 10 3 8
Jefferson 7222830234 0 682 450 14 4 8
Jefferson 7222830235 0 872 589 20 4 12
Jefferson 7222830236 0 838 564 19 2 3
Jefferson 7222830237 0 843 392 21 6 11
Jefferson 7222830238 0 932 448 50 5 9
Jefferson 7222830239 0 740 459 25 1 10
Jefferson 7222830240 0 899 563 36 4 21
Jefferson 7222830241 0 802 405 22 3 14
Jefferson 7222830242 0 805 411 25 7 15
Jefferson 7222830243 0 792 474 24 0 15
Jefferson 7222830244 0 745 488 19 6 9
Jefferson 7222830245 0 1113 501 33 7 12
Jefferson 7222830246 0 567 388 15 3 5
Jefferson 7222830247 0 536 317 19 1 12
Jefferson 7222830248 0 803 404 26 7 11
Jefferson 7222830249 0 828 196 34 3 7
Jefferson 7222830250 0 836 430 13 5 5
Jefferson 7222830251 0 675 242 15 4 8
Jefferson 7222830252 0 1094 593 34 3 20
Jefferson 7222830253 0 603 396 28 6 14
Jefferson 7222830254 0 994 563 25 4 12
Jefferson 7222830255 0 857 409 12 5 7
Jefferson 7222830256 0 571 360 12 4 7
Jefferson 7222830257 0 936 735 23 5 12
Jefferson 7222830258 0 782 628 31 2 9
Jefferson 7222830278 0 594 277 9 6 12
Jefferson 7222830280 0 566 288 10 1 3
Jefferson 7222830281 0 431 247 6 1 10
Jefferson 7222830282 0 611 362 20 2 7
Jefferson 7222830303 0 329 210 9 0 4
Jefferson 7222830306 0 501 235 10 2 9
Kiowa 4356431001 0 16 161 1 0 0
Kiowa 4356431002 0 26 242 2 0 0
Kiowa 4356431003 0 50 309 6 0 1
Kiowa 4356431004 0 6 83 0 0 0
"Kit Carson" 4016532001 0 71 288 4 0 0
"Kit Carson" 4016532002 0 60 199 2 0 3
"Kit Carson" 4016532003 0 85 287 4 0 4
"Kit Carson" 4016532004 0 64 258 2 0 1
"Kit Carson" 4016532005 0 74 376 6 1 2
"Kit Carson" 4016532006 0 78 235 0 0 4
"Kit Carson" 4016532007 0 30 268 2 0 4
"Kit Carson" 4016532008 0 32 212 1 0 2
"Kit Carson" 4016532009 0 51 281 5 0 4
"Kit Carson" 4016532010 0 24 136 2 0 1
"Kit Carson" 4016532011 0 33 178 3 1 0
"Kit Carson" 4016532012 0 35 174 2 0 2
"Kit Carson" 4016532013 0 25 252 1 0 2
"La Plata" 3065934001 0 691 138 10 6 9
"La Plata" 3065934002 0 835 168 15 7 6
"La Plata" 3065934003 0 1010 244 8 4 9
"La Plata" 3065934004 0 1153 290 16 1 8
"La Plata" 3065934005 0 1025 278 13 4 8
"La Plata" 3065934006 0 393 118 9 6 6
"La Plata" 3065934007 0 874 291 23 5 7
"La Plata" 3065934008 0 1039 340 31 7 11
"La Plata" 3065934009 0 197 86 13 2 0
"La Plata" 3065934010 0 574 282 16 0 3
"La Plata" 3065934011 0 488 880 19 4 10
"La Plata" 3065934012 0 819 652 13 3 9
"La Plata" 3065934013 0 864 430 24 3 14
"La Plata" 3065934014 0 701 398 24 4 9
"La Plata" 3065934015 0 314 403 4 0 7
"La Plata" 3065934016 0 411 936 17 2 17
"La Plata" 3065934017 0 765 591 16 6 3
"La Plata" 3065934018 0 453 454 9 1 7
"La Plata" 3065934019 0 568 776 11 0 7
"La Plata" 3065934020 0 606 915 27 9 11
"La Plata" 3065934021 0 404 550 16 0 4
"La Plata" 3065934022 0 496 578 19 1 11
"La Plata" 3065934023 0 446 738 21 6 6
"La Plata" 3065934024 0 211 177 3 0 4
"La Plata" 3065934025 0 386 646 6 2 7
"La Plata" 3065934026 0 527 558 27 7 3
"La Plata" 3065934027 0 240 67 4 1 3
"La Plata" 3065934028 0 861 455 34 10 6
"La Plata" 3065934029 0 908 522 21 9 3
"La Plata" 3065934030 0 1078 377 24 7 9
"La Plata" 3065934031 0 467 194 10 1 3
"La Plata" 3065934032 0 744 701 27 10 8
Lake 3056133001 0 380 285 16 3 7
Lake 3056133002 0 230 164 10 6 2
Lake 3056133003 0 478 261 18 5 6
Lake 3056133004 0 482 277 20 3 13
Lake 3056133005 0 374 207 16 3 7
Lake 3056133006 0 359 303 21 3 2
Larimer 2145235201 0 493 282 12 6 16
Larimer 2145235202 0 861 382 22 10 6
Larimer 2145235203 0 750 452 45 3 7
Larimer 2145235204 0 907 501 42 5 13
Larimer 2145235205 0 961 198 13 11 9
Larimer 2145235206 0 1260 185 17 2 16
Larimer 2145235207 0 890 112 20 2 5
Larimer 2145235208 0 1068 190 30 9 9
Larimer 2145235209 0 1010 240 24 5 9
Larimer 2145235210 0 854 305 21 6 16
Larimer 2145235211 0 830 347 27 2 11
Larimer 2145235212 0 769 231 16 4 5
Larimer 2145235213 0 700 196 15 10 1
Larimer 2145235214 0 953 266 21 7 14
Larimer 2145235215 0 664 258 34 1 4
Larimer 2145235216 0 611 187 11 7 11
Larimer 2145235217 0 927 386 25 5 13
Larimer 2145235218 0 910 343 33 6 6
Larimer 2145235219 0 897 510 37 5 18
Larimer 2145235220 0 807 340 22 2 6
Larimer 2145235221 0 565 269 12 2 7
Larimer 2145235222 0 511 214 7 3 5
Larimer 2145235223 0 826 463 21 6 12
Larimer 2145235224 0 636 315 25 3 7
Larimer 2145235225 0 805 667 20 3 10
Larimer 2145235226 0 625 416 18 4 10
Larimer 2145235227 0 606 328 13 1 6
Larimer 2145235228 0 748 459 26 4 10
Larimer 2145235229 0 879 599 35 2 11
Larimer 2145235230 0 766 443 13 2 9
Larimer 2145235231 0 681 324 20 10 11
Larimer 2145235232 0 679 388 14 1 7
Larimer 2145235233 0 710 468 19 5 5
Larimer 2145235234 0 796 523 19 0 7
Larimer 2145235235 0 529 410 8 3 6
Larimer 2145235236 0 499 368 17 1 12
Larimer 2145235237 0 727 506 17 3 8
Larimer 2145235238 0 614 386 8 4 9
Larimer 2145235239 0 342 118 7 3 5
Larimer 2145235240 0 529 287 24 2 5
Larimer 2145235241 0 718 359 29 2 11
Larimer 2145235242 0 853 471 31 6 11
Larimer 2145235243 0 582 386 16 0 4
Larimer 2145235244 0 552 173 11 6 9
Larimer 2145235245 0 534 281 12 3 12
Larimer 2145235246 0 661 222 26 7 13
Larimer 2145235247 0 482 103 10 1 1
Larimer 2145235248 0 542 226 15 3 9
Larimer 2145235249 0 716 428 15 4 5
Larimer 2145235250 0 448 140 12 3 8
Larimer 2145235251 0 504 245 23 2 8
Larimer 2145235252 0 542 224 16 2 10
Larimer 2145335301 0 759 202 15 5 16
Larimer 2145335302 0 1337 181 17 8 11
Larimer 2145335303 0 1027 147 21 13 11
Larimer 2145335304 0 588 188 22 3 9
Larimer 2145335305 0 997 309 38 6 9
Larimer 2145335306 0 473 142 20 8 4
Larimer 2145335307 0 483 111 11 2 7
Larimer 2145335308 0 583 166 29 4 8
Larimer 2145335309 0 273 79 7 1 1
Larimer 2145335310 0 622 234 13 5 8
Larimer 2145335311 0 574 167 22 0 2
Larimer 2145335312 0 965 254 32 4 9
Larimer 2145335313 0 871 330 28 2 12
Larimer 2145335314 0 791 255 17 3 12
Larimer 2145335315 0 879 400 34 6 16
Larimer 2145335316 0 649 242 15 4 9
Larimer 2145335317 0 960 350 22 4 10
Larimer 2145335318 0 847 339 34 11 13
Larimer 2145335319 0 751 353 20 3 12
Larimer 2145335320 0 670 280 20 4 12
Larimer 2145335321 0 851 313 23 7 16
Larimer 2145335322 0 909 384 24 9 14
Larimer 2145335323 0 823 442 29 4 16
Larimer 2145335324 0 1010 494 27 1 17
Larimer 2145335325 0 1021 415 28 8 17
Larimer 2145335326 0 595 236 23 5 9
Larimer 2145335327 0 818 488 19 3 8
Larimer 2145335328 0 877 503 20 2 4
Larimer 2145335329 0 683 470 17 1 9
Larimer 2145335330 0 699 547 18 5 12
Larimer 2145335331 0 471 356 19 0 8
Larimer 2145335332 0 558 425 31 3 11
Larimer 2145335333 0 513 377 14 6 7
Larimer 2145335334 0 626 149 23 2 17
Larimer 2145335335 0 181 32 6 3 3
Larimer 2145335336 0 657 147 23 3 11
Larimer 2145335337 0 735 206 34 9 12
Larimer 2145335338 0 483 159 23 2 4
Larimer 2145335339 0 583 164 20 3 8
Larimer 2145335340 0 522 263 19 1 4
Larimer 2145335341 0 516 102 17 4 10
Larimer 2145335342 0 486 201 15 1 7
Larimer 2145335343 0 599 143 17 8 6
Larimer 2145335344 0 516 194 17 6 11
Larimer 2154935401 0 311 359 5 1 2
Larimer 2154935402 0 278 498 11 0 10
