DIST COUNTY AREA TOTAL DEM REP OTHER
DIST COUNTY AREA TOTAL Dem Rep Other
19 Hillsborough 979 0 1150 0 599
19 Hillsborough 980 0 757 0 479
19 Hillsborough 981 0 1092 0 645
19 Hillsborough 982 0 701 0 431
19 Hillsborough 983 0 744 0 488
19 Pinellas 101 0 2491 0 578
19 Pinellas 102 0 1167 0 234
19 Pinellas 103 0 396 0 151
19 Pinellas 104 0 1210 0 219
19 Pinellas 105 0 2468 0 448
19 Pinellas 106 0 431 0 188
19 Pinellas 108 0 1649 0 697
19 Pinellas 109 0 1513 0 277
19 Pinellas 110 0 177 0 47
19 Pinellas 111 0 337 0 91
19 Pinellas 112 0 907 0 157
19 Pinellas 113 0 1104 0 34
19 Pinellas 114 0 831 0 0
19 Pinellas 115 0 955 0 36
19 Pinellas 116 0 1108 0 138
19 Pinellas 117 0 794 0 31
19 Pinellas 118 0 784 0 250
19 Pinellas 119 0 1724 0 254
19 Pinellas 120 0 1955 0 236
19 Pinellas 121 0 541 0 196
19 Pinellas 122 0 95 0 0
19 Pinellas 123 0 2426 0 1050
19 Pinellas 125 0 1130 0 376
19 Pinellas 126 0 523 0 144
19 Pinellas 127 0 1365 0 344
19 Pinellas 128 0 1520 0 628
19 Pinellas 129 0 1517 0 629
19 Pinellas 130 0 2060 0 960
19 Pinellas 134 0 951 0 362
19 Pinellas 135 0 2189 0 915
19 Pinellas 202 0 1019 0 773
19 Pinellas 203 0 978 0 160
19 Pinellas 204 0 482 0 0
19 Pinellas 205 0 1232 0 171
19 Pinellas 206 0 601 0 198
19 Pinellas 207 0 463 0 214
19 Pinellas 208 0 1424 0 1079
19 Pinellas 209 0 1266 0 547
19 Pinellas 210 0 932 0 532
19 Pinellas 213 0 595 0 377
19 Pinellas 217 0 0 0 0
19 Pinellas 218 0 334 0 103
19 Pinellas 219 0 663 0 411
19 Pinellas 220 0 614 0 284
19 Pinellas 221 0 982 0 507
19 Pinellas 223 0 36 0 0
19 Pinellas 224 0 1099 0 72
19 Pinellas 225 0 1087 0 414
19 Pinellas 226 0 615 0 0
19 Pinellas 227 0 1287 0 267
19 Pinellas 228 0 592 0 205
20 Hillsborough 346 0 34 11 0
20 Hillsborough 353 0 412 141 0
20 Hillsborough 355 0 325 247 0
20 Hillsborough 356 0 303 51 0
20 Hillsborough 357 0 914 711 0
20 Hillsborough 358 0 1618 1141 0
20 Hillsborough 359 0 1530 930 0
20 Hillsborough 360 0 957 667 0
20 Hillsborough 361 0 1831 1606 0
20 Hillsborough 362 0 1192 962 0
20 Hillsborough 363 0 619 202 0
20 Hillsborough 364 0 1031 577 0
20 Hillsborough 365 0 750 444 0
20 Hillsborough 366 0 2083 1396 0
20 Hillsborough 368 0 749 290 0
20 Hillsborough 369 0 380 185 0
20 Hillsborough 370 0 1011 826 0
20 Hillsborough 371 0 727 352 0
20 Hillsborough 372 0 455 428 0
20 Hillsborough 373 0 183 88 0
20 Hillsborough 559 0 1060 250 0
20 Hillsborough 560 0 94 76 0
20 Hillsborough 561 0 144 111 0
20 Hillsborough 562 0 2323 558 0
20 Hillsborough 563 0 1469 383 0
20 Hillsborough 565 0 161 82 0
20 Hillsborough 566 0 1190 215 0
20 Hillsborough 567 0 641 144 0
20 Hillsborough 573 0 132 85 0
20 Hillsborough 581 0 1080 737 0
20 Hillsborough 583 0 829 438 0
20 Hillsborough 584 0 769 306 0
20 Hillsborough 625 0 439 349 0
20 Hillsborough 626 0 506 263 0
20 Hillsborough 629 0 1284 1076 0
20 Hillsborough 631 0 425 762 0
20 Hillsborough 633 0 562 1205 0
20 Hillsborough 635 0 917 750 0
20 Hillsborough 636 0 184 186 0
20 Hillsborough 637 0 38 8 0
20 Hillsborough 639 0 173 605 0
20 Hillsborough 641 0 936 223 0
20 Hillsborough 643 0 376 92 0
20 Hillsborough 650 0 646 155 0
20 Hillsborough 651 0 763 574 0
20 Hillsborough 652 0 849 387 0
20 Hillsborough 653 0 821 723 0
20 Hillsborough 654 0 575 227 0
20 Hillsborough 655 0 974 773 0
20 Hillsborough 657 0 754 437 0
20 Hillsborough 658 0 850 297 0
20 Hillsborough 659 0 975 688 0
20 Hillsborough 661 0 773 444 0
20 Hillsborough 662 0 331 220 0
20 Hillsborough 671 0 2934 2159 0
20 Hillsborough 673 0 1814 1144 0
20 Hillsborough 709 0 485 1394 0
20 Hillsborough 711 0 206 796 0
20 Hillsborough 713 0 797 820 0
20 Hillsborough 721 0 694 1556 0
20 Hillsborough 750 0 917 1824 0
20 Hillsborough 751 0 836 1642 0
20 Hillsborough 753 0 1687 875 0
20 Hillsborough 754 0 649 1052 0
20 Hillsborough 755 0 398 556 0
20 Hillsborough 757 0 1316 1358 0
20 Hillsborough 759 0 992 1761 0
20 Hillsborough 761 0 632 2151 0
20 Hillsborough 763 0 177 464 0
20 Hillsborough 764 0 590 1363 0
20 Hillsborough 765 0 275 1242 0
20 Hillsborough 767 0 618 1251 0
20 Hillsborough 769 0 331 1397 0
20 Hillsborough 860 0 629 584 0
20 Hillsborough 871 0 1141 1548 0
20 Hillsborough 875 0 1596 1920 0
20 Hillsborough 887 0 1098 1138 0
20 Hillsborough 889 0 588 616 0
20 Hillsborough 891 0 486 1403 0
20 Hillsborough 892 0 310 1106 0
20 Pasco 001 0 1443 1669 72
20 Pasco 004 0 314 815 15
20 Pasco 005 0 576 1648 53
20 Pasco 006 0 2735 5170 167
20 Pasco 007 0 3138 3076 145
20 Pasco 010 0 223 643 23
20 Pasco 016 0 151 571 16
20 Pasco 019 0 839 2352 67
20 Pasco 022 0 797 1794 57
20 Pasco 024 0 122 179 8
20 Pasco 035 0 2284 4109 159
20 Pasco 037 0 612 1591 56
20 Pasco 038 0 2648 2678 118
20 Pasco 039 0 245 536 17
20 Pasco 048 0 801 1039 41
20 Pasco 055 0 1474 2368 89
20 Pasco 056 0 168 413 14
20 Pasco 060 0 865 879 48
20 Pasco 062 0 1468 2741 88
20 Pasco 063 0 388 831 22
20 Pasco 064 0 491 1071 33
20 Pasco 069 0 964 2450 92
20 Pasco 073 0 1870 2164 112
20 Pasco 074 0 54 63 3
20 Pasco 076 0 761 1514 53
20 Pasco 084 0 627 1197 68
20 Pasco 085 0 1134 1315 74
20 Pasco 086 0 629 1363 68
20 Pasco 087 0 1880 2228 104
20 Pasco 090 0 2527 2248 124
20 Pasco 095 0 1062 1591 82
20 Pasco 096 0 1083 1025 71
20 Pasco 098 0 979 1170 68
20 Pasco 099 0 1618 1249 68
20 Pasco 101 0 1585 1398 78
20 Pasco 104 0 223 501 21
20 Pasco 107 0 2347 2198 121
20 Pasco 109 0 1972 2724 103
20 Polk "Precinct 101" 0 371 1561 0
20 Polk "Precinct 106" 0 297 911 0
20 Polk "Precinct 109" 0 1643 2744 0
20 Polk "Precinct 110" 0 1155 2166 0
20 Polk "Precinct 111" 0 1664 3788 0
20 Polk "Precinct 113" 0 253 910 0
20 Polk "Precinct 114" 0 1427 1896 0
20 Polk "Precinct 115" 0 1036 1801 0
20 Polk "Precinct 116" 0 388 649 0
20 Polk "Precinct 118" 0 1743 3660 0
20 Polk "Precinct 119" 0 268 746 0
21 Hillsborough 700 0 247 399 0
21 Hillsborough 701 0 1585 2459 0
21 Hillsborough 702 0 238 436 0
21 Hillsborough 703 0 392 1061 0
21 Hillsborough 704 0 224 482 0
21 Hillsborough 705 0 87 638 0
21 Hillsborough 706 0 195 1026 0
21 Hillsborough 707 0 312 957 0
21 Hillsborough 708 0 1222 2065 0
21 Hillsborough 710 0 421 753 0
21 Hillsborough 712 0 688 1134 0
21 Hillsborough 802 0 687 917 0
21 Hillsborough 803 0 335 456 0
21 Hillsborough 804 0 1398 1908 0
21 Hillsborough 805 0 469 1000 0
21 Hillsborough 806 0 695 1260 0
21 Hillsborough 807 0 219 409 0
21 Hillsborough 808 0 655 882 0
21 Hillsborough 809 0 190 329 0
21 Hillsborough 810 0 836 1251 0
21 Hillsborough 811 0 872 1508 0
21 Hillsborough 813 0 1473 2475 0
21 Hillsborough 814 0 613 1500 0
21 Hillsborough 815 0 351 620 0
21 Hillsborough 816 0 575 1123 0
21 Hillsborough 817 0 1199 2034 0
21 Hillsborough 818 0 1094 1491 0
21 Hillsborough 819 0 398 716 0
21 Hillsborough 820 0 962 1475 0
21 Hillsborough 821 0 1584 1696 0
21 Hillsborough 858 0 589 632 0
21 Hillsborough 862 0 52 142 0
21 Hillsborough 863 0 333 482 0
21 Hillsborough 867 0 1876 2242 0
21 Hillsborough 868 0 626 740 0
21 Hillsborough 869 0 607 741 0
21 Hillsborough 901 0 920 731 0
21 Hillsborough 902 0 769 444 0
21 Hillsborough 904 0 1106 1423 0
21 Hillsborough 905 0 128 315 0
21 Hillsborough 906 0 136 197 0
21 Hillsborough 907 0 282 793 0
21 Hillsborough 908 0 1356 2054 0
21 Hillsborough 909 0 1241 2185 0
21 Hillsborough 911 0 310 614 0
21 Hillsborough 913 0 3137 3283 0
21 Hillsborough 917 0 75 265 0
21 Hillsborough 918 0 101 511 0
21 Hillsborough 919 0 312 781 0
21 Hillsborough 921 0 690 1106 0
21 Hillsborough 925 0 347 563 0
21 Hillsborough 927 0 195 330 0
21 Hillsborough 929 0 2796 2899 0
21 Hillsborough 948 0 515 578 0
21 Hillsborough 950 0 1410 1584 0
21 Hillsborough 956 0 1089 1202 0
21 Manatee 101 0 1403 3033 0
21 Manatee 103 0 319 602 0
21 Manatee 107 0 399 959 0
21 Manatee 111 0 468 694 0
21 Manatee 117 0 2469 4043 0
21 Manatee 119 0 469 1046 0
21 Manatee 121 0 1423 2868 0
21 Manatee 123 0 1421 2128 0
21 Manatee 125 0 666 1300 0
21 Manatee 127 0 1759 3694 0
21 Manatee 129 0 378 895 0
21 Manatee 131 0 1522 2468 0
21 Manatee 133 0 266 594 0
21 Manatee 135 0 1619 3815 0
21 Manatee 137 0 1279 3306 0
21 Manatee 139 0 2025 5262 0
21 Manatee 141 0 82 501 0
21 Manatee 201 0 644 1058 0
21 Manatee 203 0 405 777 0
21 Manatee 205 0 836 85 0
21 Manatee 207 0 971 1266 0
21 Manatee 209 0 1095 524 0
21 Manatee 211 0 463 1065 0
21 Manatee 213 0 2148 1446 0
21 Manatee 215 0 971 593 0
21 Manatee 217 0 1376 1409 0
21 Manatee 219 0 1163 1419 0
21 Manatee 221 0 1350 1558 0
21 Manatee 223 0 1443 503 0
21 Manatee 301 0 337 481 0
21 Manatee 303 0 346 744 0
21 Manatee 305 0 443 745 0
21 Manatee 307 0 236 352 0
21 Manatee 309 0 754 1169 0
21 Manatee 311 0 1387 2933 0
21 Manatee 313 0 910 1877 0
21 Manatee 315 0 1287 2071 0
21 Manatee 317 0 1058 2400 0
21 Manatee 321 0 169 243 0
21 Manatee 323 0 1474 2188 0
21 Manatee 325 0 990 1804 0
21 Manatee 327 0 1412 2485 0
21 Manatee 329 0 1767 1864 0
21 Manatee 331 0 902 1208 0
21 Manatee 333 0 1692 3106 0
21 Manatee 401 0 1125 1175 0
21 Manatee 403 0 1329 1527 0
21 Manatee 405 0 238 401 0
21 Manatee 407 0 330 532 0
21 Manatee 409 0 912 1677 0
21 Manatee 411 0 1086 1340 0
21 Manatee 413 0 1229 1583 0
21 Manatee 415 0 1879 1636 0
21 Manatee 417 0 1844 2780 0
21 Manatee 419 0 2148 2618 0
21 Manatee 421 0 696 1146 0
21 Manatee 501 0 2288 4244 0
21 Manatee 503 0 1568 2554 0
21 Manatee 505 0 1934 2536 0
21 Manatee 507 0 1649 1782 0
21 Manatee 509 0 1036 2361 0
21 Manatee 511 0 1348 2288 0
21 Manatee 513 0 1176 1406 0
21 Manatee 515 0 2157 3574 0
21 Manatee 517 0 2153 3438 0
21 Manatee 519 0 2694 4984 0
21 Manatee 521 0 1908 3722 0
21 Manatee 523 0 1517 2451 0
21 Manatee 525 0 714 2571 0
21 Manatee 527 0 312 1469 0
23 Charlotte "10 - Cultural Center of Charlo" 0 305 453 28
23 Charlotte "11 - Myakka River Elementary S" 0 491 1145 32
23 Charlotte "15 - Meadow Park Elementary Sc" 0 663 1207 43
23 Charlotte "16 - Cultural Center of Charlo" 0 398 442 31
23 Charlotte "17 - Cultural Center of Charlo" 0 635 734 43
23 Charlotte "18 - Mac V. Horton West Count" 0 486 967 29
23 Charlotte "20 - Port Charlotte Beach Park" 0 512 994 34
23 Charlotte "21 - Meadow Park Elementary Sc" 0 361 549 20
23 Charlotte "22 - Port Charlotte Middle Sch" 0 1133 1697 77
23 Charlotte "23 - Englewood Beach Condomini" 0 292 544 3
23 Charlotte "24 - Peace River Elementary Sc" 0 570 798 34
23 Charlotte "25 - Mid-County Regional Libra" 0 548 843 34
23 Charlotte "26 - Murdock Middle School" 0 334 461 23
23 Charlotte "27 - Mac V. Horton West County" 0 901 1560 36
23 Charlotte "33 - Myakka River Elementary S" 0 561 989 20
23 Charlotte "38 - Port Charlotte Middle Sch" 0 777 931 39
23 Charlotte "39 - Mid-County Regional Libra" 0 811 1043 51
23 Charlotte "43 - Meadow Park Elementary Sc" 0 799 1163 40
23 Charlotte "44 - Meadow Park Elementary Sc" 0 1100 2119 57
23 Charlotte "45 - Tringali Park" 0 725 1440 49
23 Charlotte "47 - L.A. Ainger Middle School" 0 1808 3517 62
23 Charlotte "52 - Murdock Middle School" 0 1039 1625 43
23 Charlotte "53 - Tringali Park" 0 518 1133 37
23 Charlotte "54 - Mid-County Regional Libra" 0 140 241 6
23 Charlotte "54.1 - Mid-County Regional Lib" 0 262 392 5
23 Charlotte "55 - American Legion Post #113" 0 795 1654 22
23 Charlotte "57 - Port Charlotte Beach Park" 0 156 351 2
23 Charlotte "58 - Charlotte County Fairgrou" 0 802 1632 34
23 Charlotte "6 - Charlotte County Fairgroun" 0 740 1562 20
23 Charlotte "61 - Myakka River Elementary S" 0 393 874 26
23 Charlotte "7 - American Legion Post #113" 0 811 1634 31
23 Charlotte "76 - Cultural Center of Charlo" 0 232 284 11
23 Charlotte "77 - L.A. Ainger Middle School" 0 1111 2959 48
23 Charlotte "78 - American Legion Post #113" 0 80 228 4
23 Charlotte "8 - Mac V. Horton West County" 0 334 584 14
23 Charlotte "80 - Tringali Park" 0 606 1189 17
23 Charlotte "9 - Port Charlotte Beach Park" 0 283 574 15
23 Sarasota 101 0 46 0 1
23 Sarasota 103 0 1374 575 72
23 Sarasota 105 0 2466 2688 158
23 Sarasota 106 0 1041 2395 55
23 Sarasota 107 0 326 1135 42
23 Sarasota 109 0 1226 589 49
23 Sarasota 111 0 449 167 23
23 Sarasota 113 0 149 247 12
23 Sarasota 115 0 2970 715 141
23 Sarasota 117 0 424 583 33
23 Sarasota 119 0 1122 820 99
23 Sarasota 121 0 1546 1449 45
23 Sarasota 123 0 926 643 58
23 Sarasota 125 0 1562 1202 101
23 Sarasota 127 0 2584 3516 183
23 Sarasota 129 0 506 396 38
23 Sarasota 131 0 183 246 9
23 Sarasota 133 0 1902 3701 120
23 Sarasota 135 0 300 713 25
23 Sarasota 201 0 1589 2145 56
23 Sarasota 203 0 934 949 38
23 Sarasota 205 0 346 250 10
23 Sarasota 207 0 371 291 23
23 Sarasota 209 0 2209 1625 100
23 Sarasota 211 0 544 660 17
23 Sarasota 213 0 397 598 13
23 Sarasota 215 0 1554 1299 107
23 Sarasota 217 0 411 485 28
23 Sarasota 219 0 1862 2223 113
23 Sarasota 221 0 2563 3593 259
23 Sarasota 223 0 774 824 31
23 Sarasota 225 0 526 440 34
23 Sarasota 227 0 1333 1198 70
23 Sarasota 229 0 1186 1471 101
23 Sarasota 231 0 2849 3618 169
23 Sarasota 233 0 2677 4175 165
23 Sarasota 301 0 496 794 19
23 Sarasota 303 0 0 0 0
23 Sarasota 305 0 1126 1690 18
23 Sarasota 307 0 1813 3244 55
23 Sarasota 309 0 1012 1960 59
23 Sarasota 311 0 2216 4158 145
23 Sarasota 313 0 3332 5825 189
23 Sarasota 315 0 532 907 17
23 Sarasota 317 0 775 1318 54
23 Sarasota 319 0 255 417 18
23 Sarasota 321 0 1443 2445 48
23 Sarasota 323 0 311 623 16
23 Sarasota 325 0 141 469 10
23 Sarasota 327 0 1345 2178 59
23 Sarasota 329 0 871 1442 50
23 Sarasota 331 0 1431 2661 98
23 Sarasota 333 0 250 380 8
23 Sarasota 335 0 345 567 12
23 Sarasota 337 0 253 439 7
23 Sarasota 339 0 964 1430 62
23 Sarasota 341 0 210 248 12
23 Sarasota 401 0 141 221 14
23 Sarasota 403 0 445 559 21
23 Sarasota 405 0 2233 2359 131
23 Sarasota 407 0 1752 1907 106
23 Sarasota 409 0 1794 2585 112
23 Sarasota 411 0 1283 1921 59
23 Sarasota 413 0 2208 2631 134
23 Sarasota 415 0 2035 2548 91
23 Sarasota 417 0 3347 4262 128
23 Sarasota 419 0 303 767 14
23 Sarasota 421 0 454 659 23
23 Sarasota 423 0 1896 1860 102
23 Sarasota 425 0 802 777 40
23 Sarasota 427 0 0 0 0
23 Sarasota 429 0 754 1069 31
23 Sarasota 430 0 477 796 7
23 Sarasota 431 0 890 1721 22
23 Sarasota 433 0 426 616 9
23 Sarasota 435 0 903 1607 28
23 Sarasota 437 0 135 378 15
23 Sarasota 501 0 792 1285 35
23 Sarasota 502 0 1350 1887 44
23 Sarasota 503 0 96 269 1
23 Sarasota 505 0 537 1043 21
23 Sarasota 507 0 1142 1911 52
23 Sarasota 509 0 496 720 19
23 Sarasota 511 0 1074 1417 34
23 Sarasota 513 0 350 325 10
23 Sarasota 515 0 557 763 22
23 Sarasota 517 0 995 1345 40
23 Sarasota 519 0 974 1124 35
23 Sarasota 521 0 439 604 9
23 Sarasota 523 0 424 544 21
23 Sarasota 525 0 916 1438 15
23 Sarasota 527 0 1711 2705 89
23 Sarasota 529 0 1231 2051 69
23 Sarasota 531 0 415 599 27
23 Sarasota 533 0 838 1383 65
23 Sarasota 535 0 2564 3811 102
23 Sarasota 537 0 1551 2633 83
23 Sarasota 539 0 1391 2483 31
23 Sarasota 541 0 1941 3369 37
23 Sarasota 543 0 464 824 9
23 Sarasota 545 0 1739 2932 65
25 Martin 1 0 1623 3231 0
25 Martin 10 0 529 1053 0
25 Martin 11 0 887 1684 0
25 Martin 12 0 1704 3331 0
25 Martin 13 0 1707 3614 0
25 Martin 14 0 1410 2031 0
25 Martin 15 0 861 1784 0
25 Martin 16 0 761 1400 0
25 Martin 17 0 627 2212 0
25 Martin 18 0 1410 3090 0
25 Martin 19 0 1569 3068 0
25 Martin 2 0 1858 3802 0
25 Martin 20 0 589 1586 0
25 Martin 21 0 1356 3522 0
25 Martin 22 0 828 1679 0
25 Martin 23 0 1317 3111 0
25 Martin 24 0 932 2542 0
25 Martin 25 0 1363 3536 0
25 Martin 26 0 1435 3321 0
25 Martin 27 0 1268 3276 0
25 Martin 28 0 121 451 0
25 Martin 3 0 395 61 0
25 Martin 4 0 1236 2388 0
25 Martin 5 0 461 903 0
25 Martin 6 0 1574 2661 0
25 Martin 7 0 1919 2986 0
25 Martin 8 0 822 723 0
25 Martin 9 0 574 1535 0
25 "Palm Beach" 1002 0 1 0 0
25 "Palm Beach" 1004 0 2 4 0
25 "Palm Beach" 1006 0 0 1 0
25 "Palm Beach" 1008 0 0 0 0
25 "Palm Beach" 1010 0 0 0 0
25 "Palm Beach" 1012 0 0 0 0
25 "Palm Beach" 1014 0 0 1 0
25 "Palm Beach" 1016 0 0 0 0
25 "Palm Beach" 1018 0 441 1008 0
25 "Palm Beach" 1019 0 198 446 0
25 "Palm Beach" 1020 0 0 0 0
25 "Palm Beach" 1022 0 715 1514 0
25 "Palm Beach" 1024 0 3 10 0
25 "Palm Beach" 1026 0 340 753 0
25 "Palm Beach" 1028 0 551 1202 0
25 "Palm Beach" 1030 0 22 47 0
25 "Palm Beach" 1032 0 341 695 0
25 "Palm Beach" 1170 0 0 0 0
25 "Palm Beach" 1172 0 135 300 0
25 "Palm Beach" 1218 0 1 0 0
25 "Palm Beach" 1220 0 0 0 0
25 "Palm Beach" 6002 0 63 122 0
25 "Palm Beach" 6004 0 660 200 0
25 "Palm Beach" 6006 0 732 191 0
25 "Palm Beach" 6008 0 312 21 0
25 "Palm Beach" 6010 0 15 6 0
25 "Palm Beach" 6012 0 130 39 0
25 "Palm Beach" 6029 0 0 0 0
25 "Palm Beach" 6040 0 76 152 0
25 "Palm Beach" 6042 0 959 1524 0
25 "Palm Beach" 6044 0 848 1169 0
25 "Palm Beach" 6045 0 194 304 0
25 "Palm Beach" 6046 0 734 1198 0
25 "Palm Beach" 6073 0 0 0 0
25 "Palm Beach" 6082 0 13 14 0
25 "Palm Beach" 6084 0 249 354 0
25 "Palm Beach" 6086 0 273 457 0
25 "Palm Beach" 6088 0 484 843 0
25 "Palm Beach" 6090 0 674 1083 0
25 "Palm Beach" 6092 0 160 258 0
25 "St. Lucie" "Precinct 1" 0 1430 2686 0
25 "St. Lucie" "Precinct 10" 0 200 224 0
25 "St. Lucie" "Precinct 11" 0 713 1080 0
25 "St. Lucie" "Precinct 12" 0 1175 2838 0
25 "St. Lucie" "Precinct 13" 0 1033 1314 0
25 "St. Lucie" "Precinct 14" 0 1772 274 0
25 "St. Lucie" "Precinct 15" 0 977 2197 0
25 "St. Lucie" "Precinct 16" 0 1044 2130 0
25 "St. Lucie" "Precinct 17" 0 1879 124 0
25 "St. Lucie" "Precinct 18" 0 1073 101 0
25 "St. Lucie" "Precinct 19" 0 1352 462 0
25 "St. Lucie" "Precinct 20" 0 344 534 0
25 "St. Lucie" "Precinct 21" 0 1039 1453 0
25 "St. Lucie" "Precinct 22" 0 1490 1923 0
25 "St. Lucie" "Precinct 23" 0 1458 1503 0
25 "St. Lucie" "Precinct 24" 0 1124 204 0
25 "St. Lucie" "Precinct 25" 0 1512 1548 0
25 "St. Lucie" "Precinct 26" 0 1683 1759 0
25 "St. Lucie" "Precinct 28" 0 401 1485 0
25 "St. Lucie" "Precinct 29" 0 192 416 0
25 "St. Lucie" "Precinct 31" 0 502 998 0
25 "St. Lucie" "Precinct 33" 0 109 200 0
25 "St. Lucie" "Precinct 35" 0 773 759 0
25 "St. Lucie" "Precinct 36" 0 678 823 0
25 "St. Lucie" "Precinct 37" 0 2422 2074 0
25 "St. Lucie" "Precinct 38" 0 571 705 0
25 "St. Lucie" "Precinct 39" 0 694 1017 0
25 "St. Lucie" "Precinct 40" 0 779 736 0
25 "St. Lucie" "Precinct 41" 0 1499 1770 0
25 "St. Lucie" "Precinct 42" 0 1543 2741 0
25 "St. Lucie" "Precinct 43" 0 1235 2677 0
25 "St. Lucie" "Precinct 45" 0 858 1158 0
25 "St. Lucie" "Precinct 46" 0 1495 1442 0
25 "St. Lucie" "Precinct 47" 0 1414 1317 0
25 "St. Lucie" "Precinct 49" 0 2015 2191 0
25 "St. Lucie" "Precinct 50" 0 3560 3248 0
25 "St. Lucie" "Precinct 51" 0 1806 1490 0
25 "St. Lucie" "Precinct 52" 0 604 1014 0
25 "St. Lucie" "Precinct 53" 0 1449 1796 0
25 "St. Lucie" "Precinct 56" 0 1001 1281 0
25 "St. Lucie" "Precinct 6" 0 978 783 0
25 "St. Lucie" "Precinct 60" 0 120 328 0
25 "St. Lucie" "Precinct 63" 0 63 68 0
25 "St. Lucie" "Precinct 65" 0 213 651 0
25 "St. Lucie" "Precinct 66" 0 632 1105 0
25 "St. Lucie" "Precinct 67" 0 1014 1442 0
25 "St. Lucie" "Precinct 68" 0 1703 1352 0
25 "St. Lucie" "Precinct 7" 0 991 605 0
25 "St. Lucie" "Precinct 71" 0 2656 2350 0
25 "St. Lucie" "Precinct 73" 0 2299 2388 0
25 "St. Lucie" "Precinct 74" 0 717 1350 0
25 "St. Lucie" "Precinct 75" 0 901 964 0
25 "St. Lucie" "Precinct 8" 0 806 1754 0
25 "St. Lucie" "Precinct 82" 0 1374 1779 0
25 "St. Lucie" "Precinct 83" 0 3458 2825 0
25 "St. Lucie" "Precinct 84" 0 2115 2261 0
25 "St. Lucie" "Precinct 85" 0 4823 5210 0
25 "St. Lucie" "Precinct 86" 0 869 1442 0
25 "St. Lucie" "Precinct 89" 0 3940 5076 0
25 "St. Lucie" "Precinct 9" 0 864 1777 0
25 "St. Lucie" "Precinct 91" 0 280 235 0
25 "St. Lucie" "Precinct 92" 0 34 120 0
25 "St. Lucie" "Precinct 93" 0 1 4 0
25 "St. Lucie" "Precinct 94" 0 0 5 0
27 Lee "PCT. 003" 0 1399 1034 0
27 Lee "PCT. 004" 0 2097 1698 0
27 Lee "PCT. 005" 0 1327 3073 0
27 Lee "PCT. 006" 0 709 695 0
27 Lee "PCT. 007" 0 1982 530 0
27 Lee "PCT. 008" 0 2082 850 0
27 Lee "PCT. 009" 0 1706 1469 0
27 Lee "PCT. 010" 0 1337 1819 0
27 Lee "PCT. 011" 0 1313 1827 0
27 Lee "PCT. 012" 0 929 1664 0
27 Lee "PCT. 014" 0 476 706 0
27 Lee "PCT. 015" 0 849 1655 0
27 Lee "PCT. 016" 0 720 762 0
27 Lee "PCT. 017" 0 97 167 0
27 Lee "PCT. 018" 0 256 681 0
27 Lee "PCT. 019" 0 0 0 0
27 Lee "PCT. 020" 0 1415 1764 0
27 Lee "PCT. 021" 0 724 1340 0
27 Lee "PCT. 022" 0 873 1688 0
27 Lee "PCT. 023" 0 823 1419 0
27 Lee "PCT. 027" 0 610 1711 0
27 Lee "PCT. 028" 0 1306 2340 0
27 Lee "PCT. 029" 0 1483 2424 0
27 Lee "PCT. 030" 0 684 1209 0
27 Lee "PCT. 031" 0 1180 1286 0
27 Lee "PCT. 032" 0 2561 1181 0
27 Lee "PCT. 033" 0 793 1282 0
27 Lee "PCT. 034" 0 1198 1723 0
27 Lee "PCT. 035" 0 966 1913 0
27 Lee "PCT. 036" 0 3630 6570 0
27 Lee "PCT. 038" 0 707 1244 0
27 Lee "PCT. 039" 0 1039 1967 0
27 Lee "PCT. 042" 0 1511 1108 0
27 Lee "PCT. 045" 0 623 1651 0
27 Lee "PCT. 046" 0 1731 1764 0
27 Lee "PCT. 047" 0 1808 1626 0
27 Lee "PCT. 048" 0 1540 1641 0
27 Lee "PCT. 051" 0 202 153 0
27 Lee "PCT. 054" 0 278 993 0
27 Lee "PCT. 055" 0 1445 2734 0
27 Lee "PCT. 056" 0 1239 1921 0
27 Lee "PCT. 057" 0 924 2410 0
27 Lee "PCT. 059" 0 1362 1353 0
27 Lee "PCT. 060" 0 465 923 0
27 Lee "PCT. 062" 0 1453 1985 0
27 Lee "PCT. 063" 0 908 1572 0
27 Lee "PCT. 064" 0 1224 2582 0
27 Lee "PCT. 066" 0 581 902 0
27 Lee "PCT. 067" 0 55 96 0
27 Lee "PCT. 070" 0 1272 2057 0
27 Lee "PCT. 071" 0 1007 1424 0
27 Lee "PCT. 072" 0 1015 1975 0
27 Lee "PCT. 073" 0 1393 1809 0
27 Lee "PCT. 074" 0 1135 1977 0
27 Lee "PCT. 075" 0 1539 2577 0
27 Lee "PCT. 076" 0 842 1409 0
27 Lee "PCT. 079" 0 1399 1928 0
27 Lee "PCT. 081" 0 606 1335 0
27 Lee "PCT. 082" 0 400 672 0
27 Lee "PCT. 083" 0 787 1561 0
27 Lee "PCT. 084" 0 1132 1805 0
27 Lee "PCT. 085" 0 990 1608 0
27 Lee "PCT. 086" 0 1350 2552 0
27 Lee "PCT. 087" 0 944 1477 0
27 Lee "PCT. 088" 0 812 1621 0
27 Lee "PCT. 089" 0 1048 1279 0
27 Lee "PCT. 090" 0 1086 1716 0
27 Lee "PCT. 091" 0 1204 1706 0
27 Lee "PCT. 092" 0 1412 1993 0
27 Lee "PCT. 093" 0 1025 2206 0
27 Lee "PCT. 094" 0 890 1981 0
27 Lee "PCT. 095" 0 1272 1925 0
27 Lee "PCT. 096" 0 1174 1831 0
