DIST COUNTY AREA TOTAL DEM REP LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Lib Other
12 Tarrant "3700 - L06" 0 0 0 0 0
12 Tarrant "3706 - 146" 0 735 995 0 0
12 Tarrant "3706 - 148" 0 0 0 0 0
12 Tarrant "3706 - 210" 0 97 167 0 0
12 Tarrant "3706 - 211" 0 0 0 0 0
12 Tarrant "3706 - L05" 0 0 0 0 0
12 Tarrant "3706 - L06" 0 0 1 0 0
12 Tarrant "3706 - L15" 0 0 0 0 0
12 Tarrant "4016 - 214" 0 553 631 0 0
12 Tarrant "4016 - L05" 0 0 0 0 0
12 Tarrant "4016 - L06" 0 0 0 0 0
12 Tarrant "4018 - 217" 0 199 513 0 0
12 Tarrant "4018 - L05" 0 0 0 0 0
12 Tarrant "4018 - L06" 0 0 0 0 0
12 Tarrant "4020 - 218" 0 374 613 0 0
12 Tarrant "4020 - 219" 0 0 0 0 0
12 Tarrant "4020 - 220" 0 0 0 0 0
12 Tarrant "4020 - L05" 0 0 0 0 0
12 Tarrant "4020 - L06" 0 0 0 0 0
12 Tarrant "4044 - 217" 0 792 2039 0 0
12 Tarrant "4044 - L05" 0 0 0 0 0
12 Tarrant "4044 - L06" 0 0 0 0 0
12 Tarrant "4045 - 217" 0 479 1530 0 0
12 Tarrant "4045 - L05" 0 0 0 0 0
12 Tarrant "4045 - L06" 0 0 0 0 0
12 Tarrant "4046 - 222" 0 615 2519 0 0
12 Tarrant "4046 - L05" 0 0 0 0 0
12 Tarrant "4046 - L06" 0 0 0 0 0
12 Tarrant "4046 - L13" 0 0 0 0 0
12 Tarrant "4047 - 222" 0 287 1495 0 0
12 Tarrant "4047 - 223" 0 115 524 0 0
12 Tarrant "4047 - L05" 0 0 0 0 0
12 Tarrant "4047 - L06" 0 0 0 0 0
12 Tarrant "4047 - L13" 0 0 0 0 0
12 Tarrant "4053 - 217" 0 269 570 0 0
12 Tarrant "4053 - 220" 0 12 22 0 0
12 Tarrant "4053 - 226" 0 0 0 0 0
12 Tarrant "4053 - L05" 0 0 0 0 0
12 Tarrant "4053 - L06" 0 0 0 0 0
12 Tarrant "4065 - 220" 0 243 627 0 0
12 Tarrant "4065 - 222" 0 363 1714 0 0
12 Tarrant "4065 - L05" 0 0 0 0 0
12 Tarrant "4065 - L06" 0 0 0 0 0
12 Tarrant "4065 - L13" 0 0 0 0 0
12 Tarrant "4086 - 226" 0 549 1438 0 0
12 Tarrant "4086 - L05" 0 0 0 0 0
12 Tarrant "4086 - L06" 0 0 0 0 0
12 Tarrant "4091 - 217" 0 13 28 0 0
12 Tarrant "4091 - 220" 0 475 1184 0 0
12 Tarrant "4091 - 226" 0 0 2 0 0
12 Tarrant "4091 - L05" 0 0 0 0 0
12 Tarrant "4091 - L06" 0 0 0 0 0
12 Tarrant "4113 - 219" 0 0 0 0 0
12 Tarrant "4113 - 220" 0 2 1 0 0
12 Tarrant "4113 - 226" 0 71 164 0 0
12 Tarrant "4113 - L05" 0 0 0 0 0
12 Tarrant "4113 - L06" 0 0 0 0 0
12 Tarrant "4115 - 226" 0 78 438 0 0
12 Tarrant "4115 - L05" 0 0 0 0 0
12 Tarrant "4115 - L06" 0 0 0 0 0
12 Tarrant "4116 - 226" 0 689 981 0 0
12 Tarrant "4116 - L05" 0 0 0 0 0
12 Tarrant "4116 - L06" 0 0 0 0 0
12 Tarrant "4118 - 234" 0 473 447 0 0
12 Tarrant "4118 - L05" 0 0 0 0 0
12 Tarrant "4118 - L06" 0 0 0 0 0
12 Tarrant "4121 - 235" 0 467 919 0 0
12 Tarrant "4121 - 236" 0 106 112 0 0
12 Tarrant "4121 - L05" 0 0 0 0 0
12 Tarrant "4121 - L06" 0 0 0 0 0
12 Tarrant "4125 - 226" 0 0 0 0 0
12 Tarrant "4125 - 235" 0 0 0 0 0
12 Tarrant "4125 - 236" 0 155 182 0 0
12 Tarrant "4125 - L05" 0 0 0 0 0
12 Tarrant "4125 - L06" 0 0 0 0 0
12 Tarrant "4128 - 218" 0 628 1281 0 0
12 Tarrant "4128 - 219" 0 0 0 0 0
12 Tarrant "4128 - 220" 0 1 0 0 0
12 Tarrant "4128 - L05" 0 0 0 0 0
12 Tarrant "4128 - L06" 0 0 0 0 0
12 Tarrant "4129 - 234" 0 302 614 0 0
12 Tarrant "4129 - L05" 0 0 0 0 0
12 Tarrant "4129 - L06" 0 0 0 0 0
12 Tarrant "4135 - 234" 0 383 515 0 0
12 Tarrant "4135 - L05" 0 0 0 0 0
12 Tarrant "4135 - L06" 0 0 0 0 0
12 Tarrant "4136 - 234" 0 773 766 0 0
12 Tarrant "4136 - L05" 0 0 0 0 0
12 Tarrant "4136 - L06" 0 0 0 0 0
12 Tarrant "4137 - 214" 0 394 701 0 0
12 Tarrant "4137 - L05" 0 0 0 0 0
12 Tarrant "4137 - L06" 0 0 0 0 0
12 Tarrant "4138 - 239" 0 167 222 0 0
12 Tarrant "4138 - 240" 0 27 39 0 0
12 Tarrant "4138 - 241" 0 0 0 0 0
12 Tarrant "4138 - L05" 0 0 0 0 0
12 Tarrant "4138 - L06" 0 0 0 0 0
12 Tarrant "4144 - 218" 0 0 1 0 0
12 Tarrant "4144 - 242" 0 364 791 0 0
12 Tarrant "4144 - 243" 0 0 0 0 0
12 Tarrant "4144 - L05" 0 0 0 0 0
12 Tarrant "4144 - L06" 0 0 0 0 0
12 Tarrant "4178 - 220" 0 0 0 0 0
12 Tarrant "4178 - 226" 0 888 1336 0 0
12 Tarrant "4178 - L05" 0 0 0 0 0
12 Tarrant "4178 - L06" 0 0 0 0 0
12 Tarrant "4179 - 244" 0 472 379 0 0
12 Tarrant "4179 - 245" 0 6 4 0 0
12 Tarrant "4179 - L05" 0 0 0 0 0
12 Tarrant "4179 - L06" 0 0 0 0 0
12 Tarrant "4202 - 235" 0 465 548 0 0
12 Tarrant "4202 - L05" 0 0 0 0 0
12 Tarrant "4202 - L06" 0 0 0 0 0
12 Tarrant "4203 - 244" 0 762 550 0 0
12 Tarrant "4203 - 245" 0 1 1 0 0
12 Tarrant "4203 - L05" 0 0 0 0 0
12 Tarrant "4203 - L06" 0 0 0 0 0
12 Tarrant "4204 - 218" 0 856 1480 0 0
12 Tarrant "4204 - 220" 0 0 0 0 0
12 Tarrant "4204 - L05" 0 0 0 0 0
12 Tarrant "4204 - L06" 0 0 0 0 0
12 Tarrant "4222 - 217" 0 316 363 0 0
12 Tarrant "4222 - L05" 0 0 0 0 0
12 Tarrant "4222 - L06" 0 0 0 0 0
12 Tarrant "4232 - 217" 0 1044 1365 0 0
12 Tarrant "4232 - L05" 0 0 0 0 0
12 Tarrant "4232 - L06" 0 0 0 0 0
12 Tarrant "4242 - 220" 0 2 0 0 0
12 Tarrant "4242 - 222" 0 39 124 0 0
12 Tarrant "4242 - 226" 0 82 231 0 0
12 Tarrant "4242 - L05" 0 0 0 0 0
12 Tarrant "4242 - L06" 0 0 0 0 0
12 Tarrant "4242 - L13" 0 0 0 0 0
12 Tarrant "4243 - 236" 0 478 716 0 0
12 Tarrant "4243 - L05" 0 0 0 0 0
12 Tarrant "4243 - L06" 0 0 0 0 0
12 Tarrant "4252 - 226" 0 327 423 0 0
12 Tarrant "4252 - L05" 0 0 0 0 0
12 Tarrant "4252 - L06" 0 0 0 0 0
12 Tarrant "4259 - 220" 0 12 51 0 0
12 Tarrant "4259 - 222" 0 165 638 0 0
12 Tarrant "4259 - L05" 0 0 0 0 0
12 Tarrant "4259 - L06" 0 0 0 0 0
12 Tarrant "4259 - L13" 0 0 0 0 0
12 Tarrant "4272 - 220" 0 107 215 0 0
12 Tarrant "4272 - 226" 0 38 87 0 0
12 Tarrant "4272 - L05" 0 0 0 0 0
12 Tarrant "4272 - L06" 0 0 0 0 0
12 Tarrant "4276 - 220" 0 631 963 0 0
12 Tarrant "4276 - L05" 0 0 0 0 0
12 Tarrant "4276 - L06" 0 0 0 0 0
12 Tarrant "4284 - 222" 0 35 167 0 0
12 Tarrant "4284 - 226" 0 0 0 0 0
12 Tarrant "4284 - L05" 0 0 0 0 0
12 Tarrant "4284 - L06" 0 0 0 0 0
12 Tarrant "4284 - L13" 0 0 0 0 0
12 Tarrant "4285 - 220" 0 258 207 0 0
12 Tarrant "4285 - 226" 0 0 2 0 0
12 Tarrant "4285 - L05" 0 0 0 0 0
12 Tarrant "4285 - L06" 0 0 0 0 0
12 Tarrant "4338 - 217" 0 1213 1678 0 0
12 Tarrant "4338 - L05" 0 0 0 0 0
12 Tarrant "4338 - L06" 0 0 0 0 0
12 Tarrant "4340 - 222" 0 362 1265 0 0
12 Tarrant "4340 - L05" 0 0 0 0 0
12 Tarrant "4340 - L06" 0 0 0 0 0
12 Tarrant "4340 - L13" 0 0 0 0 0
12 Tarrant "4342 - 234" 0 649 1134 0 0
12 Tarrant "4342 - L05" 0 0 0 0 0
12 Tarrant "4342 - L06" 0 0 0 0 0
12 Tarrant "4344 - 226" 0 376 798 0 0
12 Tarrant "4344 - L05" 0 0 0 0 0
12 Tarrant "4344 - L06" 0 0 0 0 0
12 Tarrant "4350 - 214" 0 574 511 0 0
12 Tarrant "4350 - L05" 0 0 0 0 0
12 Tarrant "4350 - L06" 0 0 0 0 0
12 Tarrant "4371 - 217" 0 239 1184 0 0
12 Tarrant "4371 - 222" 0 0 0 0 0
12 Tarrant "4371 - 256" 0 106 541 0 0
12 Tarrant "4371 - L05" 0 0 0 0 0
12 Tarrant "4371 - L06" 0 0 0 0 0
12 Tarrant "4371 - L13" 0 0 0 0 0
12 Tarrant "4373 - 222" 0 13 67 0 0
12 Tarrant "4373 - 226" 0 24 52 0 0
12 Tarrant "4373 - L05" 0 0 0 0 0
12 Tarrant "4373 - L06" 0 0 0 0 0
12 Tarrant "4373 - L13" 0 0 0 0 0
12 Tarrant "4375 - 217" 0 505 1339 0 0
12 Tarrant "4375 - 222" 0 50 190 0 0
12 Tarrant "4375 - 226" 0 0 0 0 0
12 Tarrant "4375 - L05" 0 0 0 0 0
12 Tarrant "4375 - L06" 0 0 0 0 0
12 Tarrant "4375 - L13" 0 0 0 0 0
12 Tarrant "4395 - 222" 0 67 357 0 0
12 Tarrant "4395 - L05" 0 0 0 0 0
12 Tarrant "4395 - L06" 0 0 0 0 0
12 Tarrant "4395 - L13" 0 0 0 0 0
12 Tarrant "4400 - 220" 0 40 63 0 0
12 Tarrant "4400 - 236" 0 37 59 0 0
12 Tarrant "4400 - L05" 0 0 0 0 0
12 Tarrant "4400 - L06" 0 0 0 0 0
12 Tarrant "4429 - 217" 0 669 1037 0 0
12 Tarrant "4429 - L05" 0 0 0 0 0
12 Tarrant "4429 - L06" 0 0 0 0 0
12 Tarrant "4454 - 217" 0 647 1320 0 0
12 Tarrant "4454 - L05" 0 0 0 0 0
12 Tarrant "4454 - L06" 0 0 0 0 0
12 Tarrant "4456 - 244" 0 265 607 0 0
12 Tarrant "4456 - L05" 0 0 0 0 0
12 Tarrant "4456 - L06" 0 0 0 0 0
12 Tarrant "4497 - 244" 0 1013 587 0 0
12 Tarrant "4497 - 245" 0 0 0 0 0
12 Tarrant "4497 - L05" 0 0 0 0 0
12 Tarrant "4497 - L06" 0 0 0 0 0
12 Tarrant "4531 - 217" 0 623 1432 0 0
12 Tarrant "4531 - L05" 0 0 0 0 0
12 Tarrant "4531 - L06" 0 0 0 0 0
12 Tarrant "4532 - 217" 0 176 758 0 0
12 Tarrant "4532 - 222" 0 0 0 0 0
12 Tarrant "4532 - L05" 0 0 0 0 0
12 Tarrant "4532 - L06" 0 0 0 0 0
12 Tarrant "4532 - L13" 0 0 0 0 0
12 Tarrant "4534 - 220" 0 1049 1737 0 0
12 Tarrant "4534 - L05" 0 0 0 0 0
12 Tarrant "4534 - L06" 0 0 0 0 0
12 Tarrant "4551 - 217" 0 831 1365 0 0
12 Tarrant "4551 - 220" 0 234 314 0 0
12 Tarrant "4551 - L05" 0 0 0 0 0
12 Tarrant "4551 - L06" 0 0 0 0 0
12 Tarrant "4563 - 268" 0 0 0 0 0
12 Tarrant "4563 - L05" 0 0 0 0 0
12 Tarrant "4563 - L06" 0 0 0 0 0
12 Tarrant "4592 - 272" 0 0 0 0 0
12 Tarrant "4592 - L05" 0 0 0 0 0
12 Tarrant "4592 - L06" 0 0 0 0 0
12 Tarrant "4593 - 273" 0 64 76 0 0
12 Tarrant "4593 - 274" 0 78 75 0 0
12 Tarrant "4593 - 275" 0 0 0 0 0
12 Tarrant "4593 - L05" 0 0 0 0 0
12 Tarrant "4593 - L06" 0 0 0 0 0
12 Tarrant "4595 - 276" 0 16 30 0 0
12 Tarrant "4595 - L05" 0 0 0 0 0
12 Tarrant "4595 - L06" 0 0 0 0 0
12 Tarrant "4638 - 281" 0 938 1320 0 0
12 Tarrant "4638 - L05" 0 0 0 0 0
12 Tarrant "4638 - L06" 0 0 0 0 0
12 Tarrant "4649 - 217" 0 701 1571 0 0
12 Tarrant "4649 - L05" 0 0 0 0 0
12 Tarrant "4649 - L06" 0 0 0 0 0
12 Tarrant "4650 - 217" 0 667 1116 0 0
12 Tarrant "4650 - 220" 0 206 225 0 0
12 Tarrant "4650 - L05" 0 0 0 0 0
12 Tarrant "4650 - L06" 0 0 0 0 0
12 Tarrant "4666 - 282" 0 0 0 0 0
12 Tarrant "4666 - L05" 0 0 0 0 0
12 Tarrant "4666 - L06" 0 0 0 0 0
12 Tarrant "4687 - 226" 0 0 0 0 0
12 Tarrant "4687 - 235" 0 3 6 0 0
12 Tarrant "4687 - 236" 0 61 29 0 0
12 Tarrant "4687 - L05" 0 0 0 0 0
12 Tarrant "4687 - L06" 0 0 0 0 0
12 Tarrant "4690 - 239" 0 2 5 0 0
12 Tarrant "4690 - L05" 0 0 0 0 0
12 Tarrant "4690 - L06" 0 0 0 0 0
12 Tarrant "4691 - 239" 0 5 10 0 0
12 Tarrant "4691 - L05" 0 0 0 0 0
12 Tarrant "4691 - L06" 0 0 0 0 0
12 Tarrant "4692 - 273" 0 12 7 0 0
12 Tarrant "4692 - L05" 0 0 0 0 0
12 Tarrant "4692 - L06" 0 0 0 0 0
12 Tarrant "4693 - 273" 0 4 2 0 0
12 Tarrant "4693 - L05" 0 0 0 0 0
12 Tarrant "4693 - L06" 0 0 0 0 0
12 Tarrant "4694 - 283" 0 1349 2287 0 0
12 Tarrant "4694 - L05" 0 0 0 0 0
12 Tarrant "4694 - L06" 0 0 0 0 0
12 Tarrant "4702 - 217" 0 478 744 0 0
12 Tarrant "4702 - L05" 0 0 0 0 0
12 Tarrant "4702 - L06" 0 0 0 0 0
12 Tarrant "4703 - 217" 0 965 1005 0 0
12 Tarrant "4703 - L05" 0 0 0 0 0
12 Tarrant "4703 - L06" 0 0 0 0 0
12 Tarrant "4707 - 217" 0 539 477 0 0
12 Tarrant "4707 - L05" 0 0 0 0 0
12 Tarrant "4707 - L06" 0 0 0 0 0
12 Tarrant "4724 - 217" 0 28 141 0 0
12 Tarrant "4724 - 256" 0 78 482 0 0
12 Tarrant "4724 - L05" 0 0 0 0 0
12 Tarrant "4724 - L06" 0 0 0 0 0
13 Harris 1000 0 162 48 0 0
13 Harris 1001 0 662 256 0 0
13 Harris 1002 0 604 185 0 0
13 Harris 1005 0 0 0 0 0
13 Harris 1010 0 596 177 0 0
13 Harris 104 0 1051 65 0 0
13 Harris 131 0 1083 321 0 0
13 Harris 132 0 1295 59 0 0
13 Harris 136 0 1251 106 0 0
13 Harris 138 0 757 79 0 0
13 Harris 140 0 1981 406 0 0
13 Harris 144 0 527 30 0 0
13 Harris 145 0 731 31 0 0
13 Harris 151 0 366 44 0 0
13 Harris 156 0 1866 132 0 0
13 Harris 158 0 1485 66 0 0
13 Harris 159 0 584 173 0 0
13 Harris 16 0 1046 696 0 0
13 Harris 160 0 355 21 0 0
13 Harris 161 0 551 54 0 0
13 Harris 168 0 225 10 0 0
13 Harris 180 0 1337 119 0 0
13 Harris 186 0 348 74 0 0
13 Harris 19 0 909 340 0 0
13 Harris 193 0 586 41 0 0
13 Harris 194 0 1449 453 0 0
13 Harris 198 0 294 35 0 0
13 Harris 20 0 1210 438 0 0
13 Harris 201 0 319 34 0 0
13 Harris 202 0 651 52 0 0
13 Harris 205 0 933 62 0 0
13 Harris 21 0 727 186 0 0
13 Harris 210 0 1741 330 0 0
13 Harris 216 0 1009 121 0 0
13 Harris 219 0 1548 166 0 0
13 Harris 22 0 1246 249 0 0
13 Harris 222 0 1360 968 0 0
13 Harris 223 0 2011 596 0 0
13 Harris 228 0 784 58 0 0
13 Harris 230 0 455 56 0 0
13 Harris 235 0 768 57 0 0
13 Harris 236 0 918 73 0 0
13 Harris 237 0 987 56 0 0
13 Harris 238 0 843 68 0 0
13 Harris 239 0 911 62 0 0
13 Harris 24 0 489 104 0 0
13 Harris 240 0 1318 79 0 0
13 Harris 243 0 369 13 0 0
13 Harris 247 0 707 53 0 0
13 Harris 25 0 432 36 0 0
13 Harris 252 0 1133 60 0 0
13 Harris 253 0 1007 64 0 0
13 Harris 256 0 1279 753 0 0
13 Harris 271 0 1618 61 0 0
13 Harris 276 0 1222 47 0 0
13 Harris 284 0 1377 818 0 0
13 Harris 286 0 2150 332 0 0
13 Harris 287 0 783 596 0 0
13 Harris 288 0 1189 40 0 0
13 Harris 292 0 661 162 0 0
13 Harris 294 0 1062 46 0 0
13 Harris 295 0 410 18 0 0
13 Harris 296 0 514 580 0 0
13 Harris 297 0 744 465 0 0
13 Harris 31 0 1282 78 0 0
13 Harris 311 0 852 846 0 0
13 Harris 318 0 2144 232 0 0
13 Harris 319 0 1179 145 0 0
13 Harris 332 0 1937 432 0 0
13 Harris 335 0 589 255 0 0
13 Harris 336 0 3831 579 0 0
13 Harris 337 0 521 107 0 0
13 Harris 338 0 1673 1118 0 0
13 Harris 345 0 875 280 0 0
13 Harris 355 0 1142 146 0 0
13 Harris 359 0 1220 254 0 0
13 Harris 361 0 983 133 0 0
13 Harris 369 0 239 67 0 0
13 Harris 372 0 668 113 0 0
13 Harris 384 0 1290 500 0 0
13 Harris 389 0 504 67 0 0
13 Harris 390 0 917 151 0 0
13 Harris 392 0 768 34 0 0
13 Harris 396 0 1212 65 0 0
13 Harris 401 0 918 88 0 0
13 Harris 402 0 1191 107 0 0
13 Harris 406 0 277 17 0 0
13 Harris 412 0 211 15 0 0
13 Harris 42 0 423 31 0 0
13 Harris 422 0 1904 122 0 0
13 Harris 425 0 270 110 0 0
13 Harris 426 0 405 397 0 0
13 Harris 427 0 398 276 0 0
13 Harris 429 0 1140 489 0 0
13 Harris 430 0 727 235 0 0
13 Harris 431 0 1564 554 0 0
13 Harris 432 0 569 253 0 0
13 Harris 433 0 224 79 0 0
13 Harris 453 0 925 388 0 0
13 Harris 454 0 1227 58 0 0
13 Harris 455 0 712 74 0 0
13 Harris 458 0 1139 133 0 0
13 Harris 462 0 1657 845 0 0
13 Harris 47 0 707 69 0 0
13 Harris 48 0 478 78 0 0
13 Harris 487 0 1332 903 0 0
13 Harris 489 0 947 372 0 0
13 Harris 490 0 982 477 0 0
13 Harris 506 0 1958 464 0 0
13 Harris 507 0 634 375 0 0
13 Harris 508 0 1577 1097 0 0
13 Harris 525 0 1664 517 0 0
13 Harris 538 0 558 32 0 0
13 Harris 540 0 1406 561 0 0
13 Harris 541 0 2847 553 0 0
13 Harris 542 0 1449 209 0 0
13 Harris 554 0 748 237 0 0
13 Harris 555 0 829 232 0 0
13 Harris 556 0 973 419 0 0
13 Harris 557 0 950 722 0 0
13 Harris 559 0 2341 688 0 0
13 Harris 562 0 296 59 0 0
13 Harris 564 0 2016 567 0 0
13 Harris 565 0 396 170 0 0
13 Harris 566 0 1310 504 0 0
13 Harris 567 0 1055 478 0 0
13 Harris 573 0 778 47 0 0
13 Harris 574 0 145 35 0 0
13 Harris 580 0 466 41 0 0
13 Harris 581 0 542 25 0 0
13 Harris 582 0 737 90 0 0
13 Harris 583 0 593 39 0 0
13 Harris 584 0 457 60 0 0
13 Harris 585 0 1075 129 0 0
13 Harris 606 0 439 22 0 0
13 Harris 607 0 461 67 0 0
13 Harris 611 0 1163 98 0 0
13 Harris 620 0 1367 1243 0 0
13 Harris 627 0 1158 589 0 0
13 Harris 630 0 3676 433 0 0
13 Harris 632 0 2 0 0 0
13 Harris 638 0 1191 157 0 0
13 Harris 652 0 1613 426 0 0
13 Harris 656 0 1361 114 0 0
13 Harris 675 0 0 0 0 0
13 Harris 68 0 1821 100 0 0
13 Harris 686 0 70 28 0 0
13 Harris 693 0 352 123 0 0
13 Harris 7 0 487 30 0 0
13 Harris 706 0 1254 778 0 0
13 Harris 722 0 2385 273 0 0
13 Harris 754 0 599 63 0 0
13 Harris 781 0 1246 901 0 0
13 Harris 784 0 499 30 0 0
13 Harris 807 0 888 223 0 0
13 Harris 815 0 0 0 0 0
13 Harris 820 0 1 0 0 0
13 Harris 822 0 751 73 0 0
13 Harris 829 0 34 27 0 0
13 Harris 830 0 56 21 0 0
13 Harris 837 0 41 28 0 0
13 Harris 85 0 973 64 0 0
13 Harris 854 0 61 17 0 0
13 Harris 856 0 0 0 0 0
13 Harris 858 0 196 5 0 0
13 Harris 863 0 285 28 0 0
13 Harris 865 0 10 0 0 0
13 Harris 866 0 0 0 0 0
13 Harris 867 0 0 0 0 0
13 Harris 869 0 167 44 0 0
13 Harris 890 0 766 549 0 0
13 Harris 892 0 707 271 0 0
13 Harris 893 0 1 1 0 0
13 Harris 900 0 5 5 0 0
13 Harris 929 0 0 0 0 0
13 Harris 938 0 98 29 0 0
13 Harris 943 0 210 108 0 0
13 Harris 947 0 381 278 0 0
13 Harris 948 0 0 0 0 0
13 Harris 949 0 79 68 0 0
13 Harris 962 0 60 7 0 0
13 Harris 969 0 404 13 0 0
13 Harris 985 0 128 112 0 0
13 Harris 986 0 215 47 0 0
13 Harris 994 0 152 60 0 0
13 Harris 995 0 1184 175 0 0
18 Aransas 1 0 281 1326 0 0
18 Aransas 1A 0 200 876 0 0
18 Aransas 2 0 608 1623 0 0
18 Aransas 3 0 685 2518 0 0
18 Aransas 4 0 598 2355 0 0
18 Aransas 4A 0 164 704 0 0
18 Austin "Precinct 101" 0 155 786 0 0
18 Austin "Precinct 102" 0 187 840 0 0
18 Austin "Precinct 103" 0 133 1005 0 0
18 Austin "Precinct 104" 0 89 520 0 0
18 Austin "Precinct 205" 0 221 1218 0 0
18 Austin "Precinct 206" 0 59 409 0 0
18 Austin "Precinct 207 & 208" 0 91 801 0 0
18 Austin "Precinct 209" 0 76 411 0 0
18 Austin "Precinct 210" 0 68 489 0 0
18 Austin "Precinct 211" 0 34 261 0 0
18 Austin "Precinct 312" 0 31 456 0 0
18 Austin "Precinct 313" 0 295 374 0 0
18 Austin "Precinct 314" 0 372 1578 0 0
18 Austin "Precinct 415" 0 236 780 0 0
18 Austin "Precinct 416" 0 208 710 0 0
18 Austin "Precinct 417" 0 125 320 0 0
18 Austin "Precinct 418" 0 153 929 0 0
18 Burleson 113 0 46 453 0 0
18 Burleson 114 0 255 913 0 0
18 Burleson 203 0 58 243 0 0
18 Burleson 204 0 53 466 0 0
18 Burleson 207 0 100 219 0 0
18 Burleson 211 0 123 614 0 0
18 Burleson 215 0 66 241 0 0
18 Burleson 301 0 182 760 0 0
18 Burleson 305 0 72 348 0 0
18 Burleson 308 0 57 263 0 0
18 Burleson 309 0 94 523 0 0
18 Burleson 406 0 254 488 0 0
18 Burleson 410 0 255 1195 0 0
18 Calhoun 1 0 125 70 0 0
18 Calhoun 10 0 29 60 0 0
18 Calhoun 11 0 72 197 0 0
18 Calhoun 12 0 190 722 0 0
18 Calhoun 13 0 3 7 0 0
18 Calhoun 14 0 34 58 0 0
18 Calhoun 15 0 48 66 0 0
18 Calhoun 16 0 206 472 0 0
18 Calhoun 17 0 126 328 0 0
18 Calhoun 18 0 51 183 0 0
18 Calhoun 19 0 54 353 0 0
18 Calhoun 2 0 185 209 0 0
18 Calhoun 20 0 19 27 0 0
18 Calhoun 21 0 30 70 0 0
18 Calhoun 22 0 61 211 0 0
18 Calhoun 23 0 24 140 0 0
18 Calhoun 24 0 140 849 0 0
18 Calhoun 25 0 84 633 0 0
18 Calhoun 3 0 29 16 0 0
18 Calhoun 4 0 90 174 0 0
18 Calhoun 5 0 41 141 0 0
18 Calhoun 6 0 63 290 0 0
18 Calhoun 7 0 136 175 0 0
18 Calhoun 8 0 123 94 0 0
18 Calhoun 9 0 12 17 0 0
18 DeWitt 101 0 158 869 0 0
18 DeWitt 102 0 274 238 0 0
18 DeWitt 201 0 44 321 0 0
18 DeWitt 202 0 121 613 0 0
18 DeWitt 203 0 83 599 0 0
18 DeWitt 301 0 107 868 0 0
18 DeWitt 302 0 115 674 0 0
18 DeWitt 303 0 53 246 0 0
18 DeWitt 401 0 259 1273 0 0
18 DeWitt 402 0 67 800 0 0
18 Fayette "01 East La Grange" 0 99 557 0 0
18 Fayette "01 North La Grange" 0 409 1172 0 0
18 Fayette "01 West La Grange" 0 114 453 0 0
18 Fayette "02 Rutersville" 0 27 144 0 0
18 Fayette "03 Ellinger" 0 44 273 0 0
18 Fayette "04 Fayetteville" 0 97 512 0 0
18 Fayette "05 Willow Springs" 0 12 167 0 0
18 Fayette "06 Warrenton" 0 60 313 0 0
18 Fayette "07 Round Top" 0 61 422 0 0
18 Fayette "08 Carmine" 0 34 288 0 0
18 Fayette "09 Nechanitz" 0 42 182 0 0
18 Fayette "10 Warda" 0 67 436 0 0
18 Fayette "11 Winchester" 0 51 309 0 0
18 Fayette "12 Plum" 0 71 257 0 0
18 Fayette "13 West Point" 0 98 427 0 0
18 Fayette "14 Muldoon" 0 21 191 0 0
18 Fayette "15 Cistern" 0 49 271 0 0
18 Fayette "16 Flatonia" 0 246 859 0 0
18 Fayette "17 Praha" 0 31 328 0 0
18 Fayette "20 Hostyn" 0 87 495 0 0
18 Fayette "21 Swiss Alp" 0 22 186 0 0
18 Fayette "22 Ammannsville" 0 22 123 0 0
18 Fayette "23 Holman" 0 26 166 0 0
18 Fayette "24 Dubina" 0 19 175 0 0
18 Fayette "25 Schulenburg" 0 348 1400 0 0
18 Fayette "26 Mullins Prairie" 0 90 365 0 0
18 Goliad "Precinct 11" 0 224 361 0 0
18 Goliad "Precinct 12" 0 29 306 0 0
18 Goliad "Precinct 21" 0 205 381 0 0
18 Goliad "Precinct 22" 0 48 113 0 0
18 Goliad "Precinct 31" 0 0 0 0 0
18 Gonzales "Precinct 1" 0 377 1352 0 0
18 Gonzales "Precinct 10" 0 64 308 0 0
18 Gonzales "Precinct 11" 0 12 167 0 0
18 Gonzales "Precinct 12" 0 28 103 0 0
18 Gonzales "Precinct 13" 0 37 231 0 0
18 Gonzales "Precinct 14" 0 7 60 0 0
18 Gonzales "Precinct 15" 0 33 242 0 0
18 Gonzales "Precinct 2" 0 322 700 0 0
18 Gonzales "Precinct 3" 0 255 721 0 0
18 Gonzales "Precinct 4" 0 148 264 0 0
18 Gonzales "Precinct 5" 0 73 380 0 0
18 Gonzales "Precinct 6" 0 38 273 0 0
18 Gonzales "Precinct 7" 0 54 277 0 0
18 Gonzales "Precinct 8" 0 44 213 0 0
18 Gonzales "Precinct 9" 0 251 397 0 0
18 Harris 119 0 1242 3160 0 0
18 Harris 121 0 272 493 0 0
18 Harris 149 0 3535 3971 0 0
18 Harris 331 0 2099 2221 0 0
18 Harris 49 0 1319 2337 0 0
18 Harris 598 0 2611 1432 0 0
18 Harris 624 0 273 633 0 0
18 Harris 639 0 425 1372 0 0
18 Harris 901 0 0 0 0 0
18 Harris 919 0 0 0 0 0
18 Jackson "Cape Carancahua - Pct. 9" 0 59 439 0 0
18 Jackson "Chamber - Pct. 3" 0 202 1239 0 0
18 Jackson "Courthouse Lobby - Pct. 6" 0 81 309 0 0
