COUNTY AREA TOTAL DEM REP LIB
COUNTY AREA TOTAL Valdez Abbott Tippetts
Harris 2010996 0 172 230 2
Harris 2010997 0 482 92 9
Harris 2010998 0 13 21 1
Harris 2010999 0 0 0 0
Harris 2011000 0 119 27 0
Harris 2011001 0 512 166 3
Harris 2011002 0 463 97 5
Harris 2011003 0 0 0 0
Harris 2011004 0 238 200 12
Harris 2011005 0 0 0 0
Harris 2011006 0 0 0 0
Harris 2011007 0 701 210 12
Harris 2011008 0 136 525 9
Harris 2011009 0 0 0 0
Harris 2011010 0 377 93 3
Harris 2011011 0 6 9 1
Harris 2011012 0 538 217 7
Harrison 2030001 0 339 871 16
Harrison 2030002 0 489 296 10
Harrison 2030003 0 728 84 7
Harrison 2030004 0 309 535 12
Harrison 2030005 0 102 430 3
Harrison 2030006 0 132 626 15
Harrison 2030007 0 148 413 6
Harrison 2030008 0 353 1172 27
Harrison 2030009 0 235 537 8
Harrison 2030010 0 111 498 3
Harrison 2030011 0 92 183 3
Harrison 2030012 0 322 2300 27
Harrison 2030013 0 74 771 11
Harrison 2030014 0 146 626 8
Harrison 2030015 0 53 585 3
Harrison 2030016 0 47 287 5
Harrison 2030017 0 373 428 11
Harrison 2030018 0 68 404 3
Harrison 2030019 0 277 1468 18
Harrison 2030020 0 252 1008 12
Harrison 2030021 0 118 284 4
Harrison 2030022 0 440 369 8
Harrison 2030023 0 12 306 2
Harrison 2030024 0 54 266 2
Harrison 2030025 0 241 1741 31
Harrison 2030026 0 47 259 2
Hartley 2050101 0 19 160 0
Hartley 2050102 0 4 101 0
Hartley 2050201 0 11 135 2
Hartley 2050202 0 16 285 2
Hartley 2050301 0 37 443 1
Hartley 2050401 0 37 350 2
Haskell 2070001 0 34 174 1
Haskell 2070002 0 50 272 2
Haskell 2070003 0 55 230 3
Haskell 2070004 0 29 105 2
Haskell 2070005 0 34 154 1
Haskell 2070006 0 16 150 0
Haskell 2070007 0 4 48 0
Haskell 2070008 0 18 58 1
Haskell 2070009 0 18 111 3
Haskell 2070010 0 9 83 1
Hays 2090110 0 563 483 18
Hays 2090111 0 135 60 7
Hays 2090112 0 811 277 37
Hays 2090113 0 311 124 11
Hays 2090114 0 676 273 20
Hays 2090115 0 604 246 20
Hays 2090120 0 295 84 7
Hays 2090121 0 976 290 30
Hays 2090122 0 258 73 7
Hays 2090123 0 610 181 17
Hays 2090125 0 829 550 44
Hays 2090126 0 720 615 30
Hays 2090127 0 32 28 2
Hays 2090128 0 802 687 38
Hays 2090129 0 593 363 26
Hays 2090130 0 1018 629 51
Hays 2090220 0 1032 1037 74
Hays 2090221 0 300 302 24
Hays 2090222 0 688 839 41
Hays 2090223 0 696 574 30
Hays 2090224 0 548 672 34
Hays 2090225 0 354 669 20
Hays 2090226 0 785 1057 50
Hays 2090227 0 1127 752 44
Hays 2090228 0 383 258 14
Hays 2090229 0 534 270 18
Hays 2090230 0 369 493 24
Hays 2090231 0 849 568 32
Hays 2090232 0 421 866 30
Hays 2090233 0 379 254 15
Hays 2090234 0 276 207 10
Hays 2090235 0 739 912 50
Hays 2090236 0 269 559 16
Hays 2090238 0 11 18 1
Hays 2090301 0 0 0 0
Hays 2090315 0 849 1324 47
Hays 2090316 0 426 421 28
Hays 2090317 0 180 69 9
Hays 2090318 0 46 20 2
Hays 2090330 0 710 279 32
Hays 2090332 0 1509 679 82
Hays 2090333 0 1110 1722 65
Hays 2090334 0 1456 415 44
Hays 2090335 0 849 1402 62
Hays 2090336 0 1138 710 79
Hays 2090337 0 647 1096 40
Hays 2090338 0 634 1072 37
Hays 2090339 0 237 561 11
Hays 2090340 0 433 271 28
Hays 2090413 0 499 115 15
Hays 2090414 0 609 167 28
Hays 2090415 0 969 270 31
Hays 2090416 0 26 17 5
Hays 2090417 0 508 549 23
Hays 2090418 0 0 2 0
Hays 2090419 0 503 569 26
Hays 2090420 0 218 320 13
Hays 2090421a 0 10 14 0
Hays 2090421b 0 4 6 0
Hays 2090440 0 482 900 51
Hays 2090441a 0 685 1274 87
Hays 2090441b 0 1 2 0
Hays 2090442 0 925 963 61
Hays 2090443 0 882 1336 68
Hays 2090444 0 584 960 43
Hays 2090445 0 460 759 36
Hays 2090446 0 613 931 45
Hays 2090447 0 645 676 41
Hays 2090448 0 523 859 39
Hays 2090449 0 880 1652 53
Hemphill 2110101 0 43 223 3
Hemphill 2110201 0 37 240 2
Hemphill 2110202 0 0 19 0
Hemphill 2110301 0 35 350 7
Hemphill 2110302 0 1 30 0
Hemphill 2110303 0 8 70 0
Hemphill 2110401 0 18 195 1
Hemphill 2110402 0 10 72 1
Henderson 2130002 0 55 295 6
Henderson 2130003 0 350 192 7
Henderson 2130004 0 359 1439 27
Henderson 213001a 0 124 707 12
Henderson 213001m 0 236 761 11
Henderson 213001t 0 155 712 11
Henderson 213002e 0 151 960 17
Henderson 213003b 0 166 1300 14
Henderson 213003c 0 337 2043 25
Henderson 213003m 0 106 646 6
Henderson 213003n 0 134 862 7
Henderson 213004a 0 125 229 6
Henderson 213004w 0 81 509 4
Henderson 21301cr 0 172 1209 19
Henderson 21301mn 0 134 567 11
Henderson 21301tc 0 243 1134 17
Henderson 21303ws 0 105 650 14
Henderson 21304bv 0 80 397 2
Henderson 21304cc 0 191 702 7
Henderson 21304ms 0 137 116 5
Henderson 21304pf 0 39 244 3
Henderson 21304se 0 286 1545 25
Henderson 2132gbn 0 278 1303 14
Henderson 2132gbs 0 158 822 11
Henderson 2132psn 0 267 1256 16
Henderson 2132pss 0 102 667 4
Henderson 2134nyl 0 51 508 5
Hidalgo 2150001 0 167 64 5
Hidalgo 2150002 0 425 313 16
Hidalgo 2150003 0 311 122 4
Hidalgo 2150004 0 1213 565 22
Hidalgo 2150005 0 588 178 8
Hidalgo 2150006 0 430 424 7
Hidalgo 2150007 0 775 622 21
Hidalgo 2150008 0 355 429 11
Hidalgo 2150009 0 768 619 18
Hidalgo 2150010 0 573 297 6
Hidalgo 2150011 0 753 188 7
Hidalgo 2150012 0 74 60 0
Hidalgo 2150013 0 986 737 30
Hidalgo 2150014 0 383 215 11
Hidalgo 2150015 0 127 102 2
Hidalgo 2150016 0 1078 211 6
Hidalgo 2150017 0 653 202 4
Hidalgo 2150018 0 55 39 2
Hidalgo 2150019 0 48 58 0
Hidalgo 2150020 0 286 84 5
Hidalgo 2150021 0 100 53 2
Hidalgo 2150022 0 175 82 4
Hidalgo 2150023 0 545 259 11
Hidalgo 2150024 0 15 49 0
Hidalgo 2150025 0 600 458 12
Hidalgo 2150026 0 241 75 2
Hidalgo 2150027 0 237 82 4
Hidalgo 2150028 0 553 310 16
Hidalgo 2150029 0 180 164 3
Hidalgo 2150030 0 1018 562 24
Hidalgo 2150031 0 382 267 11
Hidalgo 2150032 0 601 367 6
Hidalgo 2150033 0 534 211 9
Hidalgo 2150034 0 250 154 6
Hidalgo 2150035 0 863 391 12
Hidalgo 2150036 0 948 446 15
Hidalgo 2150037 0 247 135 7
Hidalgo 2150038 0 753 696 22
Hidalgo 2150039 0 495 170 8
Hidalgo 2150040 0 560 154 6
Hidalgo 2150041 0 734 252 12
Hidalgo 2150042 0 771 459 20
Hidalgo 2150043 0 1066 501 7
Hidalgo 2150044 0 270 71 2
Hidalgo 2150045 0 403 299 6
Hidalgo 2150046 0 69 44 2
Hidalgo 2150047 0 373 167 3
Hidalgo 2150048 0 784 278 14
Hidalgo 2150049 0 638 333 10
Hidalgo 2150050 0 702 282 8
Hidalgo 2150051 0 890 147 11
Hidalgo 2150052 0 1133 978 15
Hidalgo 2150053 0 1482 887 33
Hidalgo 2150054 0 359 392 5
Hidalgo 2150055 0 679 295 12
Hidalgo 2150056 0 740 359 6
Hidalgo 2150057 0 197 92 0
Hidalgo 2150058 0 738 441 9
Hidalgo 2150059 0 499 199 7
Hidalgo 2150060 0 645 384 8
Hidalgo 2150061 0 539 194 7
Hidalgo 2150062 0 757 954 22
Hidalgo 2150063 0 148 80 3
Hidalgo 2150064 0 493 134 7
Hidalgo 2150065 0 229 145 13
Hidalgo 2150066 0 323 181 8
Hidalgo 2150067 0 572 418 10
Hidalgo 2150068 0 748 451 14
Hidalgo 2150069 0 707 408 11
Hidalgo 2150070 0 381 166 2
Hidalgo 2150071a 0 32 14 0
Hidalgo 2150071b 0 12 5 0
Hidalgo 2150072 0 358 230 5
Hidalgo 2150073 0 626 855 21
Hidalgo 2150074 0 192 155 2
Hidalgo 2150075 0 15 18 1
Hidalgo 2150076 0 2 12 0
Hidalgo 2150077 0 465 213 4
Hidalgo 2150078 0 574 214 7
Hidalgo 2150079 0 329 107 6
Hidalgo 2150080 0 316 76 2
Hidalgo 2150081 0 1257 900 28
Hidalgo 2150082 0 3 0 0
Hidalgo 2150083 0 786 953 9
Hidalgo 2150084 0 238 145 3
Hidalgo 2150085 0 835 425 10
Hidalgo 2150086 0 149 137 0
Hidalgo 2150087 0 762 349 13
Hidalgo 2150088 0 963 394 12
Hidalgo 2150089 0 3 2 0
Hidalgo 2150090 0 1486 364 7
Hidalgo 2150091 0 203 128 6
Hidalgo 2150092 0 55 30 1
Hidalgo 2150093 0 37 47 1
Hidalgo 2150094 0 459 221 7
Hidalgo 2150095 0 894 281 6
Hidalgo 2150096 0 691 714 23
Hidalgo 2150097a 0 571 297 10
Hidalgo 2150097b 0 37 18 1
Hidalgo 2150098 0 906 505 16
Hidalgo 2150099 0 1166 435 16
Hidalgo 2150100 0 843 333 9
Hidalgo 2150101 0 199 331 6
Hidalgo 2150102 0 222 308 11
Hidalgo 2150103 0 683 731 19
Hidalgo 2150104 0 577 311 7
Hidalgo 2150105 0 846 533 10
Hidalgo 2150106 0 1328 1118 40
Hidalgo 2150107 0 686 393 17
Hidalgo 2150108 0 687 246 9
Hidalgo 2150109 0 845 377 20
Hidalgo 2150110 0 244 129 1
Hidalgo 2150111 0 602 480 11
Hidalgo 2150112 0 428 163 14
Hidalgo 2150113 0 900 666 17
Hidalgo 2150114 0 825 950 20
Hidalgo 2150115 0 770 371 13
Hidalgo 2150116 0 417 254 7
Hidalgo 2150117 0 979 327 13
Hidalgo 2150118 0 451 302 4
Hidalgo 2150119 0 299 129 1
Hidalgo 2150120 0 605 265 5
Hidalgo 2150121 0 45 26 0
Hidalgo 2150122 0 852 252 18
Hidalgo 2150123 0 255 159 3
Hidalgo 2150124 0 366 333 10
Hidalgo 2150125 0 225 110 4
Hidalgo 2150126 0 416 258 2
Hidalgo 2150127 0 286 98 4
Hidalgo 2150128 0 566 219 8
Hidalgo 2150129 0 38 48 0
Hidalgo 2150130 0 215 203 4
Hidalgo 2150131 0 10 0 0
Hidalgo 2150132 0 247 89 7
Hidalgo 2150133 0 21 11 0
Hidalgo 2150134 0 507 632 15
Hidalgo 2150135 0 413 342 12
Hidalgo 2150136 0 446 356 7
Hidalgo 2150137 0 9 9 0
Hidalgo 2150138 0 107 34 3
Hidalgo 2150139 0 107 56 2
Hidalgo 2150140 0 5 1 0
Hidalgo 2150141 0 28 14 0
Hidalgo 2150142 0 9 3 0
Hidalgo 2150143 0 1 1 0
Hidalgo 2150144 0 5 7 0
Hidalgo 2150145 0 283 83 4
Hidalgo 2150146 0 440 100 4
Hidalgo 2150147 0 25 21 0
Hidalgo 2150148 0 15 10 0
Hidalgo 2150149 0 30 4 0
Hidalgo 2150150 0 261 163 2
Hidalgo 2150151 0 122 35 2
Hidalgo 2150152 0 489 477 12
Hidalgo 2150153 0 86 22 1
Hidalgo 2150154 0 600 306 4
Hidalgo 2150155 0 140 103 3
Hidalgo 2150156 0 552 217 9
Hidalgo 2150157 0 303 161 3
Hidalgo 2150158 0 756 462 12
Hidalgo 2150159 0 108 32 3
Hidalgo 2150160 0 79 80 2
Hidalgo 2150161 0 528 297 6
Hidalgo 2150162 0 26 17 1
Hidalgo 2150163 0 38 19 2
Hidalgo 2150164 0 429 431 8
Hidalgo 2150165 0 180 174 3
Hidalgo 2150166 0 115 98 1
Hidalgo 2150167 0 132 165 4
Hidalgo 2150168 0 98 94 2
Hidalgo 2150169 0 148 86 3
Hidalgo 2150170 0 205 60 1
Hidalgo 2150171 0 9 2 0
Hidalgo 2150172 0 7 9 0
Hidalgo 2150173 0 287 239 8
Hidalgo 2150174 0 262 84 3
Hidalgo 2150175 0 320 186 4
Hidalgo 2150176 0 282 139 7
Hidalgo 2150177a 0 119 57 1
Hidalgo 2150177b 0 28 14 1
Hidalgo 2150178 0 7 9 0
Hidalgo 2150179 0 86 38 0
Hidalgo 2150180 0 39 21 2
Hidalgo 2150181 0 146 349 5
Hidalgo 2150182 0 174 52 1
Hidalgo 2150183 0 125 66 1
Hidalgo 2150184 0 2 13 1
Hidalgo 2150185 0 0 0 0
Hidalgo 2150186 0 61 16 4
Hidalgo 2150187 0 609 328 7
Hidalgo 2150188 0 439 438 6
Hidalgo 2150189 0 278 98 6
Hidalgo 2150190 0 92 81 2
Hidalgo 2150191 0 105 71 2
Hidalgo 2150192 0 92 46 2
Hidalgo 2150193 0 94 56 2
Hidalgo 2150194a 0 364 295 8
Hidalgo 2150194b 0 42 35 1
Hidalgo 2150194c 0 18 15 1
Hidalgo 2150194d 0 31 25 1
Hidalgo 2150195 0 166 232 1
Hidalgo 2150196 0 193 206 6
Hidalgo 2150197 0 179 37 3
Hidalgo 2150198a 0 58 23 1
Hidalgo 2150198b 0 37 15 0
Hidalgo 2150198c 0 32 12 0
Hidalgo 2150198d 0 43 18 0
Hidalgo 2150198e 0 20 8 0
Hidalgo 2150198f 0 0 0 0
Hidalgo 2150199 0 633 576 19
Hidalgo 2150200 0 651 535 13
Hidalgo 2150201 0 287 311 6
Hidalgo 2150202 0 174 259 2
Hidalgo 2150203 0 887 639 21
Hidalgo 2150204 0 130 101 7
Hidalgo 2150205 0 53 20 0
Hidalgo 2150206 0 318 179 5
Hidalgo 2150207 0 636 569 18
Hidalgo 2150209 0 159 78 3
Hidalgo 2150210 0 96 34 2
Hidalgo 2150211 0 295 151 7
Hidalgo 2150212 0 79 111 3
Hidalgo 2150213 0 54 21 1
Hidalgo 2150215 0 239 166 6
Hidalgo 2150216 0 467 222 10
Hidalgo 2150217 0 46 16 0
Hidalgo 2150218 0 184 89 3
Hidalgo 2150219 0 252 117 6
Hidalgo 2150220 0 144 96 3
Hidalgo 2150221 0 320 220 6
Hidalgo 2150222 0 2 5 0
Hidalgo 2150223 0 87 108 4
Hidalgo 2150224 0 41 87 2
Hidalgo 2150225 0 79 31 3
Hidalgo 2150226 0 11 8 1
Hidalgo 2150227 0 759 200 18
Hidalgo 2150228 0 1758 572 35
Hidalgo 2150229 0 233 101 5
Hidalgo 2150230 0 140 126 3
Hidalgo 2150231 0 74 59 1
Hidalgo 2150232 0 261 116 9
Hidalgo 2150233 0 1 0 0
Hidalgo 2150234 0 803 281 10
Hidalgo 2150235 0 70 73 1
Hidalgo 2150236 0 126 172 5
Hidalgo 2150237 0 268 71 3
Hidalgo 2150238 0 21 24 1
Hidalgo 2150239 0 479 392 4
Hidalgo 2150240 0 194 126 6
Hidalgo 2150241 0 68 26 3
Hidalgo 2150242 0 6 6 0
Hidalgo 2150243 0 16 20 0
Hidalgo 2150244 0 159 125 0
Hidalgo 2150245a 0 54 19 3
Hidalgo 2150245b 0 8 2 0
Hidalgo 2150246 0 0 2 0
Hidalgo 2150247 0 38 27 1
Hidalgo 2150248 0 9 5 0
Hidalgo 2150249 0 92 70 0
Hidalgo 2150250 0 36 5 0
Hidalgo 2150251 0 3 3 0
Hidalgo 2150252 0 3 5 0
Hidalgo 2150253 0 111 57 1
Hidalgo 2150254 0 34 18 2
Hidalgo 2150255 0 56 41 2
Hidalgo 2150256 0 81 12 1
Hidalgo 2150257 0 165 39 4
Hill 2170002 0 136 396 6
Hill 2170003 0 258 265 7
Hill 2170004 0 268 949 15
Hill 2170005 0 34 255 2
Hill 2170006 0 32 176 1
Hill 2170007 0 52 277 7
Hill 2170008 0 18 114 1
Hill 2170009 0 36 173 1
Hill 2170010 0 208 729 15
Hill 2170012 0 49 371 5
Hill 2170013 0 180 1204 9
Hill 2170014 0 57 554 6
Hill 2170015 0 26 181 2
Hill 2170016 0 31 159 1
Hill 2170018 0 9 95 1
Hill 2170019 0 25 182 1
Hill 2170020 0 61 465 4
Hill 2170021 0 171 923 17
Hill 2170022 0 137 751 6
Hill 2170023 0 59 208 3
Hill 2170024 0 141 510 3
Hill 2170027 0 64 325 3
Hockley 2190011 0 45 366 3
Hockley 2190014 0 49 352 6
Hockley 2190015 0 17 197 4
Hockley 2190016 0 141 929 10
Hockley 2190021 0 167 707 20
Hockley 2190024 0 56 332 6
Hockley 2190032 0 155 573 12
Hockley 2190033 0 3 53 0
Hockley 2190035 0 22 57 5
Hockley 2190036 0 54 80 2
Hockley 2190043 0 16 173 4
Hockley 2190044 0 91 303 8
Hockley 2190045a 0 107 388 5
Hockley 2190045b 0 53 181 3
Hockley 2190046 0 52 258 7
Hood 2210001 0 112 575 8
Hood 2210002 0 328 1698 28
Hood 2210003 0 264 1406 22
Hood 2210004 0 220 1177 16
Hood 2210005 0 219 1285 14
Hood 2210007 0 93 578 7
Hood 2210008 0 255 1359 17
Hood 2210009 0 367 2115 37
Hood 2210010 0 440 2494 37
Hood 2210011 0 146 871 13
Hood 2210012 0 149 802 8
Hood 2210013 0 316 1626 25
Hood 2210014 0 338 1691 20
Hood 2210015 0 41 229 4
Hood 2210016 0 477 2959 54
Hopkins 2230001 0 244 950 12
Hopkins 2230002 0 194 532 10
Hopkins 2230003 0 233 665 14
Hopkins 2230004 0 97 627 7
Hopkins 2230005 0 28 240 3
Hopkins 2230008 0 25 132 0
Hopkins 2230011 0 80 343 5
Hopkins 2230012 0 16 161 1
Hopkins 2230013 0 79 377 4
Hopkins 2230014 0 74 469 2
Hopkins 2230016 0 65 549 9
Hopkins 2230017 0 115 542 7
Hopkins 223001a 0 173 767 13
Hopkins 2230020 0 38 297 1
Hopkins 2230023 0 19 134 1
Hopkins 2230024 0 43 364 4
Hopkins 2230025 0 24 175 6
Hopkins 223002a 0 266 325 3
Hopkins 2230036 0 44 446 6
Hopkins 223003a 0 163 685 9
Hopkins 223004a 0 198 753 12
Houston 2250001 0 186 402 5
Houston 2250002 0 206 579 5
Houston 2250003 0 392 258 5
Houston 2250004 0 222 725 5
Houston 2250005 0 86 551 3
Houston 2250006 0 139 443 3
Houston 2250007 0 54 490 7
Houston 2250008 0 35 203 1
Houston 2250009 0 14 252 2
Houston 2250010 0 28 152 2
Houston 2250011 0 14 72 2
Houston 2250012 0 13 75 0
Houston 2250014 0 24 237 4
Houston 2250015 0 30 129 1
Houston 2250016 0 8 158 0
Houston 2250017 0 11 173 0
Houston 2250018 0 29 64 1
Houston 2250019 0 71 278 0
Houston 2250020 0 9 132 1
Houston 2250021 0 41 154 2
Houston 2250022 0 29 132 1
Howard 2270011 0 193 243 8
Howard 2270012 0 80 98 2
Howard 2270013 0 64 79 4
Howard 2270014 0 28 33 0
Howard 2270016 0 18 21 1
Howard 2270024 0 34 191 5
Howard 2270025 0 95 531 9
Howard 2270026 0 49 310 0
Howard 2270032 0 11 43 0
Howard 2270033 0 170 542 14
Howard 2270034 0 142 497 8
Howard 2270035 0 39 131 3
Howard 2270037 0 0 0 0
Howard 2270042 0 65 238 0
Howard 2270045 0 75 253 6
Howard 2270046 0 84 280 5
Howard 2270103 0 28 38 0
Howard 2270104 0 10 16 0
Howard 2270105 0 0 0 0
Howard 227012a 0 15 23 0
Howard 2270205 0 102 572 11
Howard 2270207 0 53 460 5
Howard 2270208 0 5 80 0
Howard 2270209 0 0 0 0
Howard 2270304 0 52 191 2
Howard 2270404 0 61 197 5
Howard 2270405 0 18 83 2
Howard 2270408 0 0 24 0
Howard 2270409 0 18 261 1
Howard 227207c 0 33 302 1
Hudspeth 2290001 0 87 178 4
Hudspeth 2290002 0 123 126 4
Hudspeth 2290004 0 48 100 2
Hudspeth 229003n 0 29 62 3
Hudspeth 229003s 0 45 69 0
Hunt 2310101 0 59 510 8
Hunt 2310102 0 101 580 5
Hunt 2310103 0 47 366 4
Hunt 2310104 0 79 481 4
Hunt 2310105 0 120 242 4
Hunt 2310106 0 271 566 14
Hunt 2310107 0 379 1140 30
Hunt 2310108 0 247 494 12
Hunt 2310109 0 113 579 5
Hunt 2310210 0 81 295 9
Hunt 2310211 0 69 304 2
Hunt 2310212 0 179 450 6
Hunt 2310213 0 50 476 6
Hunt 2310214 0 219 1318 18
Hunt 2310215 0 473 2389 29
Hunt 2310216 0 175 1030 12
Hunt 2310217 0 134 778 21
Hunt 2310318 0 39 354 9
Hunt 2310319 0 103 829 9
Hunt 2310320 0 170 874 8
Hunt 2310321 0 103 564 11
Hunt 2310322 0 79 372 7
Hunt 2310323 0 197 1318 20
Hunt 2310324 0 212 1024 21
Hunt 2310325 0 270 1326 16
Hunt 2310426 0 55 210 6
Hunt 2310427 0 622 690 27
Hunt 2310428 0 410 644 21
Hunt 2310429 0 58 201 3
Hunt 2310430 0 69 207 10
Hunt 2310431 0 71 198 2
Hunt 2310432 0 31 361 4
Hunt 2310433 0 572 253 19
Hunt 2310434 0 89 655 7
Hutchinson 2330011 0 82 907 16
Hutchinson 2330014 0 129 1009 13
Hutchinson 2330021 0 130 1678 18
Hutchinson 2330023 0 19 148 5
Hutchinson 2330031 0 71 773 7
Hutchinson 2330033 0 77 681 11
Hutchinson 2330041 0 3 39 1
Hutchinson 2330042 0 176 639 8
Irion 2350100 0 23 163 1
Irion 2350200 0 22 150 5
Irion 2350300 0 18 129 1
Irion 2350400 0 24 199 2
Jack 2370001 0 55 517 5
Jack 2370002 0 53 532 7
Jack 2370003 0 8 91 3
Jack 2370004 0 40 435 2
Jack 2370005 0 23 382 7
Jack 2370006 0 67 582 2
Jackson 2390001 0 236 772 3
Jackson 2390002 0 131 945 5
Jackson 2390003 0 149 996 5
Jackson 2390004 0 21 164 2
Jackson 2390005 0 33 290 1
Jackson 2390006 0 66 228 4
Jackson 2390007 0 12 60 0
Jackson 2390008 0 34 249 4
Jackson 2390009 0 33 312 3
Jasper 2410001 0 8 25 0
Jasper 2410002 0 29 386 0
Jasper 2410003 0 81 483 6
Jasper 2410004 0 51 372 0
Jasper 2410005 0 12 82 2
Jasper 2410006 0 168 421 2
Jasper 2410007 0 136 206 5
Jasper 2410008 0 188 268 0
Jasper 2410009 0 88 941 5
Jasper 2410010 0 73 818 7
Jasper 2410011 0 24 250 1
Jasper 2410012 0 36 273 4
Jasper 2410013 0 53 230 0
Jasper 2410014 0 179 1033 8
Jasper 2410015 0 115 1237 12
Jasper 2410016 0 4 131 0
Jasper 2410017 0 39 698 7
Jasper 2410019 0 192 1034 9
Jasper 2410020 0 268 302 9
Jasper 2410021 0 246 542 9
"Jeff Davis" 2430001 0 141 208 20
"Jeff Davis" 2430002 0 88 136 6
"Jeff Davis" 2430003 0 88 187 5
"Jeff Davis" 2430004 0 32 82 3
"Jeff Davis" 2430005 0 58 106 5
Jefferson 2450001 0 694 88 6
Jefferson 2450002 0 367 110 8
Jefferson 2450003 0 780 78 4
Jefferson 2450004 0 300 640 19
Jefferson 2450005 0 405 424 7
Jefferson 2450006 0 412 206 9
Jefferson 2450007 0 394 330 10
Jefferson 2450008 0 288 21 1
Jefferson 2450009 0 339 2002 23
Jefferson 2450010 0 198 51 5
Jefferson 2450011 0 138 39 4
Jefferson 2450012 0 217 16 0
Jefferson 2450013 0 172 5 0
Jefferson 2450014 0 558 44 6
Jefferson 2450015 0 470 51 6
Jefferson 2450016 0 144 21 0
Jefferson 2450017 0 731 639 7
Jefferson 2450018 0 676 29 4
Jefferson 2450019 0 573 54 2
Jefferson 2450020 0 416 58 5
Jefferson 2450021 0 55 80 0
Jefferson 2450022 0 1234 869 21
Jefferson 2450023 0 906 342 5
Jefferson 2450024 0 68 227 4
Jefferson 2450025 0 233 943 12
Jefferson 2450026 0 550 930 17
Jefferson 2450027 0 370 362 9
Jefferson 2450028 0 295 165 1
Jefferson 2450029 0 92 883 11
Jefferson 2450030 0 63 610 5
Jefferson 2450031 0 74 655 8
Jefferson 2450032 0 34 97 1
Jefferson 2450033 0 313 784 12
Jefferson 2450034 0 803 62 9
Jefferson 2450035 0 70 415 2
Jefferson 2450036 0 149 665 13
Jefferson 2450037 0 264 1097 12
Jefferson 2450038 0 166 1101 13
Jefferson 2450039 0 910 46 9
Jefferson 2450040 0 247 1337 20
Jefferson 2450041 0 18 68 2
Jefferson 2450042 0 222 1148 17
Jefferson 2450043 0 221 987 14
Jefferson 2450044 0 187 165 3
Jefferson 2450045 0 323 151 3
Jefferson 2450046 0 321 151 4
Jefferson 2450047 0 410 174 3
Jefferson 2450048 0 292 54 3
Jefferson 2450049 0 134 30 0
Jefferson 2450050 0 803 138 8
Jefferson 2450051 0 134 15 1
Jefferson 2450052 0 202 18 3
Jefferson 2450053 0 546 52 6
Jefferson 2450054 0 199 18 3
Jefferson 2450055 0 156 9 2
Jefferson 2450056 0 303 1524 22
Jefferson 2450057 0 307 23 2
Jefferson 2450058 0 8 26 0
Jefferson 2450059 0 436 26 2
Jefferson 2450060 0 298 1310 23
Jefferson 2450061 0 318 480 7
Jefferson 2450062 0 434 1119 28
Jefferson 2450063 0 604 42 5
Jefferson 2450064 0 345 95 2
Jefferson 2450065 0 275 929 13
Jefferson 2450066 0 162 643 9
Jefferson 2450067 0 932 150 7
Jefferson 2450068 0 551 746 17
Jefferson 2450069 0 368 1271 30
Jefferson 2450070 0 591 426 5
Jefferson 2450071 0 8 44 1
Jefferson 2450072 0 702 523 9
Jefferson 2450073 0 417 1105 26
Jefferson 2450074 0 204 1421 17
Jefferson 2450075 0 327 62 2
Jefferson 2450076 0 277 60 6
Jefferson 2450077 0 550 53 8
Jefferson 2450078 0 611 373 11
Jefferson 2450079 0 437 800 13
Jefferson 2450080 0 24 118 0
Jefferson 2450081 0 309 22 4
Jefferson 2450082 0 616 432 8
Jefferson 2450083 0 114 569 11
Jefferson 2450084 0 537 38 3
Jefferson 2450085 0 658 102 0
Jefferson 2450086 0 275 383 7
Jefferson 2450087 0 434 96 5
Jefferson 2450088 0 344 190 2
Jefferson 2450089 0 138 59 4
Jefferson 2450090 0 16 16 0
Jefferson 2450091 0 40 375 3
Jefferson 2450092 0 232 471 4
Jefferson 2450093 0 242 61 6
Jefferson 2450094 0 336 970 13
Jefferson 2450095 0 98 195 3
Jefferson 2450096 0 166 39 1
Jefferson 2450097 0 0 0 0
Jefferson 2450098 0 70 134 2
Jefferson 2450099 0 212 91 5
Jefferson 2450100 0 634 1036 18
Jefferson 2450101 0 0 1 0
Jefferson 2450102 0 18 68 1
Jefferson 2450103 0 2 17 0
Jefferson 2450104 0 7 44 0
Jefferson 2450105 0 54 20 1
Jefferson 2450106 0 7 9 0
Jefferson 2450107 0 0 1 0
Jefferson 2450108 0 31 254 0
Jefferson 2450109 0 23 100 0
"Jim Hogg" 2470001 0 235 92 4
"Jim Hogg" 2470002 0 233 167 2
"Jim Hogg" 2470003 0 190 132 1
"Jim Hogg" 2470004 0 274 113 1
"Jim Hogg" 2470005 0 6 4 0
"Jim Wells" 2490001 0 111 65 1
"Jim Wells" 2490002 0 61 184 2
"Jim Wells" 2490003 0 131 502 7
"Jim Wells" 2490004 0 270 269 2
"Jim Wells" 2490005 0 71 43 0
"Jim Wells" 2490006 0 247 158 3
"Jim Wells" 2490007 0 446 740 9
"Jim Wells" 2490008 0 263 1018 14
"Jim Wells" 2490009 0 130 97 1
"Jim Wells" 2490010 0 549 228 5
"Jim Wells" 2490011 0 176 125 0
"Jim Wells" 2490012 0 421 346 5
"Jim Wells" 2490013 0 121 51 2
"Jim Wells" 2490014 0 39 70 0
"Jim Wells" 2490015 0 304 306 6
"Jim Wells" 2490016 0 221 86 4
