DIST COUNTY AREA TOTAL DEM REP LIB OTHER
3 Nacogdoches 31 0 231 175 12 0
3 Nacogdoches 32 0 1168 798 62 0
3 Nacogdoches 33 0 945 1948 49 0
3 Nacogdoches 34 0 39 40 0 0
3 Nacogdoches 41 0 252 279 9 0
3 Nacogdoches "42 MUD" 0 21 77 2 0
3 Nacogdoches "42 NO MUD" 0 265 486 8 0
3 Nacogdoches 43 0 190 626 9 0
3 Nacogdoches 44 0 152 851 14 0
3 Nacogdoches "45 MISD" 0 64 416 6 0
3 Nacogdoches 46 0 115 431 6 0
3 Nacogdoches 47 0 57 505 8 0
3 Newton 1 0 75 397 7 0
3 Newton 10 0 27 172 0 0
3 Newton 11,13,21 0 106 804 7 0
3 Newton 12 0 11 75 2 0
3 Newton 14 0 110 70 1 0
3 Newton 15 0 30 183 3 0
3 Newton 16 0 24 139 0 0
3 Newton 17 0 35 10 1 0
3 Newton 18 0 9 132 0 0
3 Newton 19 0 11 117 2 0
3 Newton 2 0 24 140 0 0
3 Newton 20 0 79 19 1 0
3 Newton 22 0 99 86 3 0
3 Newton 3 0 29 317 1 0
3 Newton 4 0 21 76 1 0
3 Newton 5 0 28 248 5 0
3 Newton 6 0 167 209 8 0
3 Newton 7 0 38 82 1 0
3 Newton 8 0 49 137 1 0
3 Newton 9 0 38 105 2 0
3 Orange 1 0 25 108 1 0
3 Orange 10 0 72 285 3 0
3 Orange 11 0 73 171 3 0
3 Orange 12 0 137 405 8 0
3 Orange 13 0 213 374 7 0
3 Orange 14 0 254 557 6 0
3 Orange 15 0 164 731 10 0
3 Orange 16 0 127 1131 13 0
3 Orange 17 0 94 771 9 0
3 Orange 18 0 119 829 9 0
3 Orange 19 0 112 641 12 0
3 Orange 2 0 300 185 7 0
3 Orange 20 0 80 546 8 0
3 Orange 21 0 20 110 0 0
3 Orange 22 0 64 549 5 0
3 Orange 23 0 145 1177 20 0
3 Orange 24 0 95 640 7 0
3 Orange 25 0 124 676 10 0
3 Orange 26 0 163 894 15 0
3 Orange 27 0 130 892 11 0
3 Orange 28 0 182 1449 12 0
3 Orange 29 0 64 454 7 0
3 Orange 3 0 406 82 4 0
3 Orange 30 0 64 432 9 0
3 Orange 31 0 155 1062 13 0
3 Orange 32 0 99 891 11 0
3 Orange 33 0 91 612 5 0
3 Orange 34 0 88 627 9 0
3 Orange 4 0 155 5 0 0
3 Orange 5 0 354 384 6 0
3 Orange 6 0 153 751 11 0
3 Orange 7 0 221 596 17 0
3 Orange 8 0 204 979 10 0
3 Orange 9 0 153 825 11 0
3 Polk 1 0 1 5 0 0
3 Polk "1 - BSISD" 0 17 156 1 0
3 Polk "1 - LVISD" 0 1 6 0 0
3 Polk 10 0 292 654 13 0
3 Polk 11 0 43 138 3 0
3 Polk "11 - LVISD" 0 0 1 0 0
3 Polk 12 0 0 0 0 0
3 Polk "12 - BSISD" 0 51 70 4 0
3 Polk "12 - LVISD" 0 0 2 0 0
3 Polk "13 - BSISD" 0 14 193 2 0
3 Polk "13 - LVISD" 0 0 4 0 0
3 Polk 14 0 4 17 0 0
3 Polk "14 - BSISD" 0 16 129 1 0
3 Polk "14 - LVISD" 0 32 178 1 0
3 Polk "15 - BSISD" 0 6 24 0 0
3 Polk "15 - LVISD" 0 52 412 8 0
3 Polk 16 0 0 4 0 0
3 Polk "16 - LVISD" 0 294 1697 30 0
3 Polk 17 0 36 154 3 0
3 Polk "17 - LVISD" 0 46 360 3 0
3 Polk "18 - LVISD" 0 167 94 5 0
3 Polk "19 - LVISD" 0 606 1362 29 0
3 Polk 2 0 1 0 0 0
3 Polk "2 - BSISD" 0 0 2 0 0
3 Polk "2 - LVISD" 0 25 218 4 0
3 Polk 20 0 6 25 18 0
3 Polk "20 - LVISD" 0 592 1329 31 0
3 Polk 21 0 0 7 0 0
3 Polk "21 - LVISD" 0 130 469 8 0
3 Polk 3 0 142 450 7 0
3 Polk "3 - BSISD" 0 5 3 0 0
3 Polk "3 - LVISD" 0 25 150 1 0
3 Polk "4 - LVISD" 0 132 596 7 0
3 Polk 5 0 0 3 0 0
3 Polk "5 - LVISD" 0 277 1021 12 0
3 Polk 6 0 355 1836 37 0
3 Polk "6 - LVISD" 0 9 55 0 0
3 Polk 7 0 0 0 0 0
3 Polk "7 - LVISD" 0 91 248 6 0
3 Polk 8 0 105 247 3 0
3 Polk "8 - LVISD" 0 25 67 0 0
3 Polk 9 0 66 222 2 0
3 Polk "9 - LVISD" 0 7 59 0 0
3 Sabine "Precinct 1" 0 98 916 9 0
3 Sabine "Precinct 2" 0 84 751 6 0
3 Sabine "Precinct 3" 0 74 152 4 0
3 Sabine "Precinct 4" 0 7 135 0 0
3 Sabine "Precinct 5" 0 45 482 3 0
3 Sabine "Precinct 6" 0 119 772 4 0
3 Sabine "Precinct 7" 0 48 43 0 0
3 Sabine "Precinct 8" 0 17 144 1 0
3 "San Augustine" "PRECINCT 1" 0 221 430 3 0
3 "San Augustine" "PRECINCT 10" 0 19 192 3 0
3 "San Augustine" "PRECINCT 11" 0 154 6 2 0
3 "San Augustine" "PRECINCT 2" 0 84 110 1 0
3 "San Augustine" "PRECINCT 3" 0 40 88 2 0
3 "San Augustine" "PRECINCT 4" 0 60 154 1 0
3 "San Augustine" "PRECINCT 5" 0 23 168 0 0
3 "San Augustine" "PRECINCT 6" 0 24 147 2 0
3 "San Augustine" "PRECINCT 7" 0 33 162 0 0
3 "San Augustine" "PRECINCT 8" 0 30 329 3 0
3 "San Augustine" "PRECINCT 9" 0 56 444 2 0
3 "San Jacinto" 1 0 312 1142 22 0
3 "San Jacinto" 10 0 51 273 7 0
3 "San Jacinto" 13 0 54 303 4 0
3 "San Jacinto" 14 0 100 246 7 0
3 "San Jacinto" 2 0 321 1280 23 0
3 "San Jacinto" 3 0 126 535 10 0
3 "San Jacinto" 4 0 26 390 5 0
3 "San Jacinto" 5 0 121 863 18 0
3 "San Jacinto" 6 0 201 970 9 0
3 "San Jacinto" 7 0 283 895 13 0
3 "San Jacinto" 8 0 129 446 8 0
3 Shelby 1N 0 0 0 0 684
3 Shelby 1S 0 0 0 0 859
3 Shelby 1SE 0 0 0 0 597
3 Shelby 1SW 0 0 0 0 651
3 Shelby 1W 0 0 0 0 236
3 Shelby 2 0 0 0 0 424
3 Shelby 3 0 0 0 0 176
3 Shelby 4 0 0 0 0 386
3 Shelby 5 0 0 0 0 1007
3 Shelby 6 0 0 0 0 307
3 Shelby 7 0 0 0 0 409
3 Shelby 8 0 0 0 0 551
3 Shelby 9N 0 0 0 0 586
3 Shelby 9S 0 0 0 0 486
3 Trinity 1 0 21 98 2 0
3 Trinity 10 0 7 57 0 0
3 Trinity 11 0 46 185 6 0
3 Trinity 12 0 5 22 0 0
3 Trinity 14 0 12 75 0 0
3 Trinity 15 0 1 24 0 0
3 Trinity 16 0 29 46 0 0
3 Trinity 17 0 109 23 2 0
3 Trinity 18 0 37 10 0 0
3 Trinity 19 0 35 148 1 0
3 Trinity 2 0 10 137 0 0
3 Trinity 20 0 9 11 0 0
3 Trinity 21 0 7 50 3 0
3 Trinity 3 0 19 65 0 0
3 Trinity 4 0 4 49 1 0
3 Trinity 5 0 8 11 0 0
3 Trinity 6 0 3 65 0 0
3 Trinity 7 0 4 73 0 0
3 Trinity 8 0 4 109 2 0
3 Trinity 9 0 12 153 2 0
3 Trinity EARLY 0 546 2712 37 0
3 Trinity "PROV & RES" 0 10 16 2 0
3 Tyler 1 0 63 323 2 0
3 Tyler 10 0 80 612 13 0
3 Tyler 11 0 1 57 1 0
3 Tyler 13 0 43 255 2 0
3 Tyler 14 0 91 754 8 0
3 Tyler 15 0 63 420 6 0
3 Tyler 16 0 31 255 3 0
3 Tyler 17 0 76 151 4 0
3 Tyler 18 0 106 591 10 0
3 Tyler 2 0 184 254 3 0
3 Tyler 3 0 189 590 15 0
3 Tyler 4 0 90 540 4 0
3 Tyler 5 0 38 57 5 0
3 Tyler 6 0 27 241 1 0
3 Tyler 7 0 27 326 3 0
3 Tyler 8 0 11 108 3 0
3 Tyler 9 0 25 207 1 0
5 Brazos 1 0 94 399 5 0
5 Brazos "1 CSISD" 0 124 569 19 0
5 Brazos 10 0 741 1211 86 0
5 Brazos "102 FED 17 5 12" 0 3 6 1 0
5 Brazos "104 FED 17 5" 0 1 3 1 0
5 Brazos "105 FED 5" 0 11 25 2 0
5 Brazos 11 0 711 605 71 0
5 Brazos 12 0 933 1452 111 0
5 Brazos 13 0 482 799 52 0
5 Brazos 14 0 655 241 29 0
5 Brazos 15 0 575 1192 54 0
5 Brazos 16 0 314 104 11 0
5 Brazos 17 0 772 606 62 0
5 Brazos 18 0 185 28 6 0
5 Brazos 19 0 62 48 7 0
5 Brazos 2 0 794 2339 105 0
5 Brazos 20 0 1124 784 89 0
5 Brazos 21 0 480 281 33 0
5 Brazos 22 0 95 60 1 0
5 Brazos 23 0 9 49 1 0
5 Brazos 24 0 602 636 42 0
5 Brazos 25 0 335 43 9 0
5 Brazos 26 0 519 1225 48 0
5 Brazos 27 0 336 1606 64 0
5 Brazos 28 0 23 207 6 0
5 Brazos 29 0 169 298 13 0
5 Brazos "29 CSISD" 0 14 24 2 0
5 Brazos 3 0 178 310 13 0
5 Brazos 30 0 545 440 26 0
5 Brazos 31 0 1062 1166 104 0
5 Brazos 32 0 0 0 0 0
5 Brazos 33 0 421 220 27 0
5 Brazos 34 0 1140 851 101 0
5 Brazos 35 0 2011 1315 125 0
5 Brazos 36 0 830 925 87 0
5 Brazos 37 0 13 94 2 0
5 Brazos 38 0 99 5 0 0
5 Brazos 39 0 1082 1439 95 0
5 Brazos 4 0 516 61 7 0
5 Brazos 40 0 1046 1896 111 0
5 Brazos 41 0 9 5 0 0
5 Brazos "41 CSISD" 0 838 2149 75 0
5 Brazos 42 0 0 0 0 0
5 Brazos 43 0 11 3 0 0
5 Brazos 44 0 8 54 3 0
5 Brazos 45 0 17 45 1 0
5 Brazos 46 0 66 95 7 0
5 Brazos 47 0 84 100 5 0
5 Brazos 48 0 27 100 3 0
5 Brazos 49 0 127 43 7 0
5 Brazos 5 0 197 810 32 0
5 Brazos 50 0 0 2 0 0
5 Brazos 51 0 0 0 0 0
5 Brazos 52 0 2 9 1 0
5 Brazos 53 0 1 0 0 0
5 Brazos 56 0 2 6 0 0
5 Brazos 57 0 68 23 5 0
5 Brazos 58 0 135 220 15 0
5 Brazos 59 0 3 12 0 0
5 Brazos 6 0 86 479 11 0
5 Brazos 60 0 8 61 1 0
5 Brazos 61 0 8 32 0 0
5 Brazos 62 0 0 1 0 0
5 Brazos 63 0 822 2084 84 0
5 Brazos 64 0 0 0 0 0
5 Brazos 65 0 17 68 0 0
5 Brazos 67 0 38 85 8 0
5 Brazos 68 0 0 0 0 0
5 Brazos 69 0 864 1729 65 0
5 Brazos 7 0 161 842 24 0
5 Brazos 70 0 207 219 22 0
5 Brazos 71 0 14 59 4 0
5 Brazos 72 0 2 4 0 0
5 Brazos "72 CSISD" 0 4 4 0 0
5 Brazos 74 0 137 69 6 0
5 Brazos 77 0 76 106 9 0
5 Brazos 78 0 20 106 1 0
5 Brazos 79 0 20 22 1 0
5 Brazos 8 0 445 338 47 0
5 Brazos 80 0 592 1354 83 0
5 Brazos 81 0 10 25 3 0
5 Brazos 82 0 49 153 5 0
5 Brazos 83 0 0 0 0 0
5 Brazos 84 0 0 2 0 0
5 Brazos 85 0 0 2 0 0
5 Brazos 9 0 357 382 24 0
5 Freestone 1 0 243 1339 17 0
5 Freestone 10 0 10 202 4 0
5 Freestone 11 0 160 197 7 0
5 Freestone 12 0 23 62 0 0
5 Freestone 13 0 22 166 6 0
5 Freestone 14 0 47 205 4 0
5 Freestone 15 0 19 137 2 0
5 Freestone 2 0 219 548 11 0
5 Freestone 3 0 6 80 1 0
5 Freestone 4 0 32 218 3 0
5 Freestone 5 0 287 832 15 0
5 Freestone 6 0 38 276 5 0
5 Freestone 7 0 83 291 7 0
5 Freestone 8 0 58 279 5 0
5 Freestone 9 0 58 237 5 0
5 Grimes 1 0 0 0 0 1144
5 Grimes 10 0 0 0 0 872
5 Grimes 11 0 0 0 0 159
5 Grimes 12 0 0 0 0 510
5 Grimes 14 0 0 0 0 896
5 Grimes 15 0 0 0 0 293
5 Grimes 2 0 0 0 0 466
5 Grimes 3 0 0 0 0 593
5 Grimes 4 0 0 0 0 747
5 Grimes 5 0 0 0 0 801
5 Grimes 6 0 0 0 0 968
5 Grimes 7 0 0 0 0 582
5 Grimes 8 0 0 0 0 287
5 Grimes 9 0 0 0 0 227
5 Leon 1 0 121 708 11 0
5 Leon 10 0 46 515 6 0
5 Leon 11 0 75 396 7 0
5 Leon 12 0 112 338 6 0
5 Leon 13 0 32 414 4 0
5 Leon 14 0 21 105 3 0
5 Leon 14A 0 19 101 2 0
5 Leon 1A 0 9 111 7 0
5 Leon 2 0 23 198 4 0
5 Leon 3 0 43 309 8 0
5 Leon 4 0 74 439 1 0
5 Leon 5 0 43 290 9 0
5 Leon 5A 0 1 31 0 0
5 Leon 6 0 71 695 6 0
5 Leon 7 0 28 320 4 0
5 Leon 8 0 83 472 12 0
5 Leon 9 0 20 167 1 0
5 Limestone 101 0 245 613 10 0
5 Limestone 102 0 31 325 10 0
5 Limestone 103 0 78 334 7 0
5 Limestone 104 0 64 371 4 0
5 Limestone 201 0 96 187 3 0
5 Limestone 202 0 161 58 0 0
5 Limestone 203 0 68 32 2 0
5 Limestone 204 0 56 228 6 0
5 Limestone 205 0 79 155 2 0
5 Limestone 206 0 36 190 1 0
5 Limestone 301 0 186 524 12 0
5 Limestone 302 0 74 215 2 0
5 Limestone 303 0 11 80 1 0
5 Limestone 304 0 57 304 7 0
5 Limestone 305 0 33 144 1 0
5 Limestone 401 0 302 397 6 0
5 Limestone 402 0 25 218 2 0
5 Limestone 403 0 33 157 5 0
5 Limestone 404 0 28 224 1 0
5 Limestone 405 0 22 177 4 0
5 Limestone 406 0 18 104 3 0
5 Madison 101 0 181 674 13 0
5 Madison 202 0 212 777 11 0
5 Madison 303 0 268 481 8 0
5 Madison "303 - NZISD" 0 6 38 0 0
5 Madison 404 0 54 424 11 0
5 Madison "404 - NZISD" 0 57 573 16 0
5 Milam 101 0 282 985 35 0
5 Milam 105 0 110 484 15 0
5 Milam 203 0 41 189 5 0
5 Milam 207 0 103 167 0 0
5 Milam 210 0 67 257 4 0
5 Milam 212 0 287 581 15 0
5 Milam 316 0 82 301 8 0
5 Milam 317 0 108 524 9 0
5 Milam 318 0 414 808 18 0
5 Milam 419 0 304 569 18 0
5 Milam 420 0 281 816 33 0
5 Robertson 1 0 340 360 10 0
5 Robertson 11 0 150 467 10 0
5 Robertson 13 0 14 117 2 0
5 Robertson 16 0 12 78 2 0
5 Robertson 18 0 6 47 0 0
5 Robertson 19 0 35 308 8 0
5 Robertson 2 0 284 440 16 0
5 Robertson 22 0 449 90 4 0
5 Robertson 23 0 161 141 7 0
5 Robertson 3 0 45 309 7 0
5 Robertson 4 0 38 267 5 0
5 Robertson 5 0 216 604 21 0
5 Robertson 6 0 172 669 15 0
5 Robertson 7 0 25 20 0 0
5 Robertson 8 0 18 164 1 0
5 Walker 101 0 158 83 4 0
5 Walker 102 0 878 1024 56 0
5 Walker 103 0 255 683 18 0
5 Walker 104 0 187 941 18 0
5 Walker 201 0 524 581 41 0
5 Walker 203 0 59 309 5 0
5 Walker 204 0 428 983 27 0
5 Walker 205 0 394 1415 39 0
5 Walker 206 0 242 295 11 0
5 Walker 301 0 742 411 37 0
5 Walker 302 0 79 207 2 0
5 Walker 303 0 88 250 4 0
5 Walker 304 0 394 1499 47 0
5 Walker 401 0 787 459 44 0
5 Walker 403 0 197 628 30 0
5 Walker 404 0 377 1578 29 0
7 Harris 1009 0 0 0 0 0
7 Harris 110 0 869 1036 27 0
7 Harris 111 0 1146 2132 88 0
7 Harris 112 0 674 1074 50 0
7 Harris 114 0 724 1788 53 0
7 Harris 120 0 1017 1234 50 0
7 Harris 124 0 871 2666 107 0
7 Harris 125 0 651 648 35 0
7 Harris 126 0 365 1877 46 0
7 Harris 127 0 259 660 16 0
7 Harris 137 0 460 768 26 0
7 Harris 143 0 1037 1418 32 0
7 Harris 155 0 1025 1598 37 0
7 Harris 173 0 749 1978 55 0
7 Harris 209 0 0 0 0 0
7 Harris 213 0 608 1831 27 0
7 Harris 225 0 1096 624 33 0
7 Harris 244 0 933 763 31 0
7 Harris 245 0 990 1441 47 0
7 Harris 246 0 1012 1423 41 0
7 Harris 258 0 700 1571 44 0
7 Harris 260 0 412 351 7 0
7 Harris 263 0 824 1732 46 0
7 Harris 265 0 720 1627 37 0
7 Harris 273 0 457 1285 18 0
7 Harris 300 0 1020 2645 98 0
7 Harris 305 0 1827 702 34 0
7 Harris 309 0 714 1874 40 0
7 Harris 314 0 1573 1778 62 0
7 Harris 370 0 952 1921 74 0
7 Harris 385 0 416 1106 19 0
7 Harris 398 0 1191 891 33 0
7 Harris 399 0 932 484 22 0
7 Harris 405 0 642 1649 48 0
7 Harris 41 0 486 325 16 0
7 Harris 439 0 888 1481 46 0
7 Harris 440 0 564 1510 30 0
7 Harris 441 0 358 753 20 0
7 Harris 442 0 617 2143 63 0
7 Harris 451 0 433 1422 17 0
7 Harris 463 0 1263 619 40 0
7 Harris 464 0 587 745 27 0
7 Harris 465 0 1139 783 27 0
7 Harris 466 0 1225 1162 26 0
7 Harris 477 0 865 1572 52 0
7 Harris 478 0 1033 1408 74 0
7 Harris 479 0 622 1638 54 0
7 Harris 480 0 598 1140 33 0
7 Harris 481 0 587 1412 46 0
7 Harris 482 0 934 1542 49 0
7 Harris 484 0 888 1309 63 0
7 Harris 485 0 732 1524 48 0
7 Harris 486 0 696 1950 60 0
7 Harris 495 0 583 1041 36 0
7 Harris 499 0 564 1114 24 0
7 Harris 50 0 1275 992 42 0
7 Harris 500 0 903 1286 34 0
7 Harris 503 0 427 1165 34 0
7 Harris 511 0 1776 2241 82 0
7 Harris 512 0 1433 772 37 0
7 Harris 513 0 619 1347 25 0
7 Harris 514 0 928 1616 49 0
7 Harris 515 0 511 1607 28 0
7 Harris 517 0 1188 791 28 0
7 Harris 518 0 1020 1205 42 0
7 Harris 519 0 553 1043 48 0
7 Harris 521 0 941 705 32 0
7 Harris 523 0 805 1029 40 0
7 Harris 529 0 351 1783 56 0
7 Harris 539 0 448 398 13 0
7 Harris 548 0 678 463 27 0
7 Harris 550 0 792 502 22 0
7 Harris 551 0 860 2287 48 0
7 Harris 552 0 588 1975 42 0
7 Harris 553 0 860 434 23 0
7 Harris 56 0 411 509 29 0
7 Harris 575 0 1038 1017 43 0
7 Harris 586 0 961 1100 38 0
7 Harris 587 0 1031 403 15 0
7 Harris 588 0 868 1385 33 0
7 Harris 596 0 869 627 28 0
7 Harris 6 0 1114 944 43 0
7 Harris 601 0 827 1805 42 0
7 Harris 602 0 286 545 26 0
7 Harris 615 0 646 591 22 0
7 Harris 616 0 888 1334 55 0
7 Harris 617 0 1442 581 36 0
7 Harris 621 0 403 247 16 0
7 Harris 622 0 1215 1280 51 0
7 Harris 623 0 870 1216 36 0
7 Harris 631 0 611 1062 33 0
7 Harris 633 0 918 1677 37 0
7 Harris 634 0 765 850 17 0
7 Harris 640 0 978 998 40 0
7 Harris 641 0 880 1112 42 0
7 Harris 642 0 299 877 21 0
7 Harris 643 0 1209 921 40 0
7 Harris 648 0 707 1368 41 0
7 Harris 650 0 918 1627 39 0
7 Harris 651 0 1069 1004 28 0
7 Harris 667 0 406 941 27 0
7 Harris 668 0 924 1159 78 0
7 Harris 669 0 770 1454 31 0
7 Harris 671 0 854 846 45 0
7 Harris 672 0 696 1203 31 0
7 Harris 676 0 876 464 24 0
7 Harris 684 0 871 1104 37 0
7 Harris 687 0 650 1103 23 0
7 Harris 688 0 626 2015 52 0
7 Harris 690 0 617 1635 50 0
7 Harris 691 0 608 1800 54 0
7 Harris 694 0 737 402 33 0
7 Harris 709 0 1280 1157 57 0
7 Harris 712 0 1423 647 32 0
7 Harris 713 0 582 424 29 0
7 Harris 726 0 182 1211 22 0
7 Harris 734 0 1023 1608 86 0
7 Harris 74 0 646 1833 38 0
7 Harris 747 0 1323 805 33 0
7 Harris 753 0 169 94 6 0
7 Harris 759 0 726 826 34 0
7 Harris 768 0 418 1181 45 0
7 Harris 771 0 364 234 10 0
7 Harris 788 0 1 2 0 0
7 Harris 789 0 732 856 25 0
7 Harris 790 0 962 415 20 0
7 Harris 796 0 997 581 26 0
7 Harris 800 0 968 1303 43 0
7 Harris 803 0 986 1834 58 0
7 Harris 805 0 428 1397 46 0
7 Harris 806 0 569 802 34 0
7 Harris 813 0 1265 748 29 0
7 Harris 817 0 974 1987 81 0
7 Harris 82 0 629 1349 47 0
7 Harris 823 0 767 747 40 0
7 Harris 828 0 323 943 41 0
7 Harris 851 0 820 1366 51 0
7 Harris 853 0 529 1340 31 0
7 Harris 862 0 955 1237 36 0
7 Harris 874 0 630 1428 39 0
7 Harris 875 0 1265 969 37 0
7 Harris 876 0 851 1615 50 0
7 Harris 877 0 1483 741 39 0
7 Harris 878 0 227 626 11 0
7 Harris 880 0 515 1182 25 0
7 Harris 881 0 2566 787 44 0
7 Harris 882 0 1693 629 33 0
7 Harris 897 0 593 495 16 0
7 Harris 898 0 665 327 20 0
7 Harris 903 0 400 1087 16 0
7 Harris 904 0 0 0 0 0
7 Harris 912 0 317 464 11 0
7 Harris 913 0 111 24 0 0
7 Harris 915 0 0 0 0 0
7 Harris 916 0 495 1350 42 0
7 Harris 923 0 680 1724 60 0
7 Harris 926 0 226 436 16 0
7 Harris 939 0 1 0 0 0
7 Harris 951 0 114 29 2 0
7 Harris 980 0 297 628 10 0
7 Harris 982 0 836 2030 67 0
7 Harris 983 0 69 37 1 0
7 Harris 991 0 0 0 0 0
7 Harris 992 0 301 225 5 0
7 Harris 997 0 501 69 10 0
7 Harris 998 0 13 20 2 0
8 Collin 1 0 695 791 0 0
8 Collin 101 0 970 1097 0 0
8 Collin 102 0 554 1148 0 0
8 Collin 103 0 391 265 0 0
8 Collin 104 0 821 331 0 0
8 Collin 105 0 308 396 0 0
8 Collin 106 0 539 592 0 0
8 Collin 107 0 1068 1034 0 0
8 Collin 108 0 936 809 0 0
8 Collin 109 0 959 1253 0 0
8 Collin 110 0 796 902 0 0
8 Collin 111 0 1074 1686 0 0
8 Collin 112 0 874 967 0 0
8 Collin 113 0 861 924 0 0
8 Collin 115 0 1003 884 0 0
8 Collin 116 0 1332 1620 0 0
8 Collin 117 0 1121 1172 0 0
8 Collin 118 0 959 1564 0 0
8 Collin 119 0 1594 1794 0 0
8 Collin 12 0 434 774 0 0
8 Collin 120 0 912 1275 0 0
8 Collin 121 0 1064 600 0 0
8 Collin 122 0 1001 2014 0 0
8 Collin 123 0 545 718 0 0
8 Collin 124 0 896 835 0 0
8 Collin 125 0 1622 1293 0 0
8 Collin 126 0 1193 1387 0 0
8 Collin 127 0 1017 1072 0 0
8 Collin 128 0 822 2293 0 0
8 Collin 129 0 1006 1241 0 0
8 Collin 130 0 1144 1058 0 0
8 Collin 131 0 1298 2158 0 0
8 Collin 132 0 919 770 0 0
8 Collin 134 0 1497 1359 0 0
8 Collin 135 0 1239 1079 0 0
8 Collin 136 0 573 691 0 0
8 Collin 137 0 515 715 0 0
8 Collin 138 0 340 554 0 0
8 Collin 139 0 1370 1045 0 0
8 Collin 14 0 880 666 0 0
8 Collin 140 0 931 1848 0 0
8 Collin 141 0 1001 1020 0 0
8 Collin 142 0 932 900 0 0
8 Collin 143 0 494 739 0 0
8 Collin 144 0 732 918 0 0
8 Collin 145 0 518 419 0 0
8 Collin 146 0 1275 1292 0 0
8 Collin 147 0 498 502 0 0
8 Collin 148 0 2 0 0 0
8 Collin 149 0 1029 1369 0 0
8 Collin 15 0 442 420 0 0
8 Collin 151 0 517 425 0 0
8 Collin 152 0 36 11 0 0
8 Collin 153 0 1220 1559 0 0
8 Collin 155 0 618 878 0 0
8 Collin 156 0 887 1135 0 0
8 Collin 157 0 1139 1141 0 0
8 Collin 158 0 837 658 0 0
8 Collin 159 0 1417 1321 0 0
8 Collin 163 0 1029 1094 0 0
8 Collin 164 0 324 461 0 0
8 Collin 165 0 223 373 0 0
8 Collin 166 0 1084 1218 0 0
8 Collin 167 0 1564 1225 0 0
8 Collin 168 0 368 774 0 0
8 Collin 169 0 891 857 0 0
8 Collin 171 0 1323 1530 0 0
8 Collin 173 0 138 279 0 0
8 Collin 175 0 369 610 0 0
8 Collin 176 0 1006 660 0 0
8 Collin 177 0 1064 1294 0 0
8 Collin 179 0 868 2383 0 0
8 Collin 19 0 444 612 0 0
8 Collin 196 0 405 596 0 0
8 Collin 197 0 419 295 0 0
8 Collin 2 0 1061 1035 0 0
8 Collin 203 0 659 1254 0 0
8 Collin 204 0 79 153 0 0
8 Collin 205 0 3 14 0 0
8 Collin 206 0 325 605 0 0
8 Collin 209 0 208 253 0 0
8 Collin 21 0 1298 1324 0 0
8 Collin 210 0 546 426 0 0
8 Collin 211 0 1583 1764 0 0
8 Collin 212 0 1072 957 0 0
8 Collin 213 0 892 940 0 0
8 Collin 218 0 959 1058 0 0
8 Collin 219 0 658 884 0 0
8 Collin 220 0 934 798 0 0
8 Collin 221 0 942 1748 0 0
8 Collin 222 0 914 849 0 0
8 Collin 223 0 477 679 0 0
8 Collin 225 0 1100 944 0 0
8 Collin 226 0 1158 1219 0 0
8 Collin 23 0 857 320 0 0
8 Collin 24 0 776 380 0 0
8 Collin 25 0 1628 1661 0 0
8 Collin 26 0 481 467 0 0
8 Collin 28 0 794 756 0 0
8 Collin 3 0 680 167 0 0
8 Collin 30 0 1257 1775 0 0
8 Collin 31 0 610 848 0 0
8 Collin 32 0 740 869 0 0
8 Collin 34 0 1472 1092 0 0
8 Collin 36 0 497 797 0 0
8 Collin 38 0 2001 1842 0 0
8 Collin 39 0 925 685 0 0
8 Collin 40 0 794 1343 0 0
8 Collin 41 0 637 1611 0 0
8 Collin 43 0 1492 1496 0 0
8 Collin 44 0 354 316 0 0
8 Collin 45 0 617 992 0 0
8 Collin 46 0 876 567 0 0
8 Collin 47 0 788 764 0 0
8 Collin 48 0 1061 1052 0 0
8 Collin 49 0 614 885 0 0
8 Collin 5 0 214 400 0 0
8 Collin 50 0 1021 448 0 0
8 Collin 51 0 531 274 0 0
8 Collin 52 0 1376 640 0 0
8 Collin 53 0 662 827 0 0
8 Collin 54 0 1003 660 0 0
8 Collin 55 0 1257 806 0 0
8 Collin 57 0 1107 1344 0 0
8 Collin 58 0 1035 952 0 0
8 Collin 59 0 946 1332 0 0
8 Collin 6 0 1618 1622 0 0
8 Collin 60 0 432 1027 0 0
8 Collin 61 0 476 643 0 0
8 Collin 62 0 792 711 0 0
8 Collin 63 0 566 817 0 0
8 Collin 64 0 811 755 0 0
8 Collin 65 0 349 378 0 0
8 Collin 66 0 611 628 0 0
8 Collin 67 0 749 784 0 0
8 Collin 68 0 551 558 0 0
8 Collin 69 0 1175 1263 0 0
8 Collin 7 0 396 437 0 0
8 Collin 70 0 515 727 0 0
8 Collin 71 0 572 596 0 0
8 Collin 72 0 418 525 0 0
8 Collin 73 0 602 370 0 0
8 Collin 74 0 544 576 0 0
8 Collin 75 0 488 771 0 0
8 Collin 76 0 989 1148 0 0
8 Collin 77 0 1145 888 0 0
8 Collin 78 0 896 832 0 0
8 Collin 79 0 675 727 0 0
8 Collin 80 0 991 1061 0 0
8 Collin 81 0 948 755 0 0
8 Collin 82 0 700 745 0 0
8 Collin 84 0 694 763 0 0
8 Collin 85 0 987 804 0 0
8 Collin 86 0 835 950 0 0
8 Collin 87 0 2010 1754 0 0
8 Collin 88 0 778 271 0 0
8 Collin 89 0 1584 1461 0 0
