DIST COUNTY AREA TOTAL DEM REP GRN LIB OTHER
DIST COUNTY AREA TOTAL Dem Rep Grn Lib Other
5 Wood 1~1 0 0 0 0 0 2152
5 Wood 1~2 0 0 0 0 0 1919
5 Wood 1~3 0 0 0 0 0 1607
5 Wood 1~4 0 0 0 0 0 541
5 Wood 2~1 0 0 0 0 0 345
5 Wood 2~2 0 0 0 0 0 2664
5 Wood 2~3 0 0 0 0 0 2126
5 Wood 3~1 0 0 0 0 0 890
5 Wood 3~2 0 0 0 0 0 2449
5 Wood 3~3 0 0 0 0 0 2400
5 Wood 4~1 0 0 0 0 0 575
5 Wood 4~2 0 0 0 0 0 1872
5 Wood 4~3 0 0 0 0 0 2137
5 Wood 4~4 0 0 0 0 0 471
6 Smith 1 0 139 91 0 0 0
6 Smith 11 0 745 216 0 0 0
6 Smith 12 0 795 140 0 0 0
6 Smith 13 0 816 54 0 0 0
6 Smith 16 0 611 126 0 0 0
6 Smith 18 0 646 63 0 0 0
6 Smith 2 0 300 102 0 0 0
6 Smith 20 0 201 107 0 0 0
6 Smith 21 0 309 869 0 0 0
6 Smith 22 0 119 76 0 0 0
6 Smith 23 0 497 1133 0 0 0
6 Smith 25 0 392 1193 0 0 0
6 Smith 27 0 462 812 0 0 0
6 Smith 28 0 499 2352 0 0 0
6 Smith 3 0 526 1225 0 0 0
6 Smith 30 0 544 2781 0 0 0
6 Smith 31 0 488 2476 0 0 0
6 Smith 32 0 439 1731 0 0 0
6 Smith 34 0 567 192 0 0 0
6 Smith 35 0 919 768 0 0 0
6 Smith 36 0 1247 394 0 0 0
6 Smith 37 0 278 1117 0 0 0
6 Smith 38 0 632 1226 0 0 0
6 Smith 39 0 160 79 0 0 0
6 Smith 40 0 643 3161 0 0 0
6 Smith 41 0 462 2620 0 0 0
6 Smith 42 0 571 2474 0 0 0
6 Smith 43 0 214 449 0 0 0
6 Smith 44 0 947 1604 0 0 0
6 Smith 48 0 109 166 0 0 0
6 Smith 49 0 81 69 0 0 0
6 Smith 50 0 457 1366 0 0 0
6 Smith 54 0 633 1622 0 0 0
6 Smith 55 0 1274 2203 0 0 0
6 Smith 56 0 649 1762 0 0 0
6 Smith 58 0 616 1900 0 0 0
6 Smith 59 0 661 1982 0 0 0
6 Smith 60 0 174 183 0 0 0
6 Smith 61 0 621 761 0 0 0
6 Smith 63 0 39 12 0 0 0
6 Smith 64 0 47 53 0 0 0
6 Smith 65 0 50 49 0 0 0
6 Smith 66 0 198 229 0 0 0
6 Smith 70 0 117 226 0 0 0
6 Smith 71 0 714 2598 0 0 0
6 Smith 72 0 58 87 0 0 0
6 Smith 73 0 192 200 0 0 0
6 Smith 74 0 75 318 0 0 0
6 Smith 75 0 299 2140 0 0 0
6 Smith 76 0 221 122 0 0 0
6 Smith 77 0 121 118 0 0 0
6 Smith 78 0 22 79 0 0 0
6 Smith 79 0 594 2101 0 0 0
6 Smith 80 0 2 11 0 0 0
6 Smith 81 0 95 65 0 0 0
6 Smith 82 0 22 29 0 0 0
6 Smith 9 0 117 61 0 0 0
7 Gregg 01~01 0 0 2 0 0 0
7 Gregg 01~02 0 0 212 0 0 0
7 Gregg 01~03 0 0 144 0 0 0
7 Gregg 01~04 0 0 155 0 0 0
7 Gregg 01~05 0 0 457 0 0 0
7 Gregg 02~01 0 0 1380 0 0 0
7 Gregg 02~02 0 0 17 0 0 0
7 Gregg 02~03 0 0 311 0 0 0
7 Gregg 02~04 0 0 537 0 0 0
7 Gregg 03~01 0 0 8 0 0 0
7 Gregg 03~02 0 0 1992 0 0 0
7 Gregg 03~04 0 0 7 0 0 0
7 Gregg 04~01 0 0 1 0 0 0
7 Gregg 04~02 0 0 204 0 0 0
7 Gregg 04~03 0 0 1941 0 0 0
7 Gregg 04~04 0 0 0 0 0 0
7 Gregg 05~01 0 0 1373 0 0 0
7 Gregg 05~02 0 0 743 0 0 0
7 Gregg 05~03 0 0 54 0 0 0
7 Gregg 05~04 0 0 105 0 0 0
7 Gregg 05~06 0 0 65 0 0 0
7 Gregg 06~03 0 0 1645 0 0 0
7 Gregg 07~01 0 0 2077 0 0 0
7 Gregg 07~02 0 0 9 0 0 0
7 Gregg 08~02 0 0 76 0 0 0
7 Gregg 08~03 0 0 410 0 0 0
7 Gregg 08~04 0 0 152 0 0 0
7 Gregg 08~05 0 0 1084 0 0 0
7 Gregg 08~06 0 0 762 0 0 0
7 Gregg 08~07 0 0 118 0 0 0
7 Gregg 09~01 0 0 228 0 0 0
7 Gregg 09~02 0 0 99 0 0 0
7 Gregg 09~03 0 0 592 0 0 0
7 Gregg 09~04 0 0 1537 0 0 0
7 Gregg 10~01 0 0 1052 0 0 0
