COUNTY AREA TOTAL DEM REP LIB CST
COUNTY AREA TOTAL Cunningham Tillis Bray Hayes
HARNETT PR24 0 181 571 26 14
HARNETT PR25 0 235 274 14 10
HARNETT PR26 0 122 291 10 4
HARNETT PR28 0 160 836 42 18
HARNETT PR29 0 205 289 24 8
HARNETT PR31 0 112 157 9 2
HARNETT PR32 0 129 327 21 10
HARNETT PROVISIONAL 0 89 100 13 8
HARNETT TRANSFER 0 0 0 0 0
HAYWOOD ABSENTEE 0 4100 1803 152 49
HAYWOOD AC 0 431 900 54 35
HAYWOOD BC 0 12 10 0 0
HAYWOOD BE-1 0 195 617 28 14
HAYWOOD BE-2 0 256 560 36 23
HAYWOOD BE-3 0 346 921 34 21
HAYWOOD BE-4 0 335 775 45 15
HAYWOOD BE-7 0 174 669 18 12
HAYWOOD BE56 0 432 715 45 28
HAYWOOD CE 0 41 249 3 4
HAYWOOD CL-N 0 449 946 57 36
HAYWOOD CL-S 0 522 1098 47 22
HAYWOOD CR 0 329 681 29 19
HAYWOOD EF 0 170 655 21 22
HAYWOOD FC-1 0 136 373 5 7
HAYWOOD FC-2 0 22 79 5 1
HAYWOOD HA 0 208 371 27 19
HAYWOOD ID 0 231 427 18 14
HAYWOOD IH 0 795 1708 79 36
HAYWOOD JC 0 627 1365 75 41
HAYWOOD LJ 0 463 647 32 24
HAYWOOD P 0 389 1389 44 27
HAYWOOD PC 0 167 619 26 13
HAYWOOD PROVISIONAL 0 0 0 0 0
HAYWOOD SA 0 438 928 31 27
HAYWOOD TRANSFER 0 0 0 0 0
HAYWOOD WC 0 173 215 15 11
HAYWOOD WE 0 382 572 29 11
HAYWOOD WO 0 62 154 7 4
HAYWOOD WS-1 0 488 753 49 14
HAYWOOD WS-2 0 392 638 33 17
HAYWOOD WW 0 348 665 37 21
HENDERSON ABSENTEE 0 9992 4838 371 122
HENDERSON AR 0 284 587 26 15
HENDERSON AT 0 553 1429 37 28
HENDERSON BC 0 204 408 27 7
HENDERSON BK 0 381 570 40 8
HENDERSON CB 0 199 607 19 13
HENDERSON CC 0 582 1699 56 40
HENDERSON CV 0 164 179 4 4
HENDERSON ED 0 456 1386 39 20
HENDERSON EF 0 451 1099 60 27
HENDERSON ES 0 406 961 60 32
HENDERSON EV 0 442 1292 63 11
HENDERSON FL 0 1042 1666 128 29
HENDERSON FR 0 787 1314 38 15
HENDERSON GM 0 236 525 19 9
HENDERSON GR 0 311 1424 43 21
HENDERSON HC 0 622 1530 60 19
HENDERSON HS 0 463 1018 35 14
HENDERSON HV-1 0 566 714 38 15
HENDERSON HV-2 0 581 554 58 18
HENDERSON HV-3 0 695 691 59 21
HENDERSON LJ 0 400 786 27 14
HENDERSON LP 0 480 592 35 10
HENDERSON MG 0 179 452 26 8
HENDERSON NB 0 608 1840 70 42
HENDERSON NE 0 407 710 52 14
HENDERSON NM 0 538 1366 62 22
HENDERSON NW 0 390 736 41 20
HENDERSON "OS BOE" 0 0 0 0 0
HENDERSON "OS ETOWAH" 0 0 0 0 0
HENDERSON "OS FLAT ROCK" 0 0 0 0 0
HENDERSON "OS FLETCHER" 0 0 0 0 0
HENDERSON PR 0 554 1174 59 25
HENDERSON PROVISIONAL 0 11 41 3 2
HENDERSON PV 0 411 816 39 14
HENDERSON RG 0 412 1009 44 10
HENDERSON RR 0 180 446 18 9
HENDERSON SB 0 424 1546 49 20
HENDERSON SE 0 271 541 29 15
HENDERSON SM 0 577 1795 87 32
HENDERSON SW 0 523 1018 43 23
HENDERSON TRANSFER 0 0 0 0 0
HERTFORD A1 0 139 78 6 3
HERTFORD A2 0 87 75 3 3
HERTFORD A3 0 125 15 3 2
HERTFORD ABSENTEE 0 773 191 19 18
HERTFORD "BOE OFFICE" 0 3374 1491 65 51
HERTFORD BR 0 51 11 0 1
HERTFORD CM 0 35 113 4 4
HERTFORD CO 0 73 16 0 0
HERTFORD HV 0 75 111 3 4
HERTFORD M1 0 124 85 4 4
HERTFORD M2 0 84 35 3 2
HERTFORD ML 0 22 172 1 0
HERTFORD "MURFREE CNTR" 0 1641 697 36 20
HERTFORD PROVISIONAL 0 6 6 1 0
HERTFORD SJ 0 75 80 4 4
HERTFORD TRANSFER 0 0 0 0 0
HERTFORD UN 0 55 83 1 0
HERTFORD WN 0 76 46 1 2
HOKE 01 0 105 153 8 4
HOKE 02 0 630 511 39 24
HOKE 03 0 347 217 17 11
HOKE 04 0 310 399 22 9
HOKE 05 0 513 566 52 23
HOKE 06B 0 1427 1288 147 49
HOKE 12 0 1048 1477 137 56
HOKE 13 0 324 560 36 30
HOKE 14 0 1887 966 168 40
HOKE 15 0 1122 625 85 25
HOKE 61 0 631 359 25 21
HOKE 62 0 388 292 24 16
HOKE 63 0 1481 603 85 23
HOKE 64 0 774 601 56 33
HOKE 65 0 479 21 8 6
HYDE ABSENTEE 0 144 65 7 2
HYDE BM 0 15 146 1 0
HYDE ENG 0 76 157 11 2
HYDE FF 0 40 105 2 4
HYDE LL 0 84 95 7 4
HYDE OCK 0 97 88 4 0
HYDE "OS BOE" 0 282 375 8 11
HYDE "OS OCK" 0 243 87 9 2
HYDE PROVISIONAL 0 5 8 0 0
HYDE SLAD 0 54 101 0 0
HYDE SQ 0 35 88 4 1
HYDE TRANSFER 0 0 0 0 0
IREDELL BA 0 1042 2891 156 69
IREDELL BE 0 1163 2847 130 90
IREDELL CC1 0 1914 3110 244 86
IREDELL CC2 0 1902 2803 179 79
IREDELL CC3 0 2730 4466 346 120
IREDELL CC4 0 1852 3343 236 80
IREDELL CD 0 891 2763 110 79
IREDELL CH-A 0 668 1168 50 44
IREDELL CH-B 0 572 1509 77 56
IREDELL CS 0 590 1446 69 43
IREDELL DV1-A 0 2491 5410 259 73
IREDELL DV1-B 0 2309 5866 223 58
IREDELL DV2-A 0 930 2480 127 48
IREDELL DV2-B 0 1595 2765 188 47
IREDELL EM 0 174 744 21 35
IREDELL FT 0 1667 4379 199 119
IREDELL NH 0 150 848 24 14
IREDELL OL 0 207 828 30 22
IREDELL SB 0 230 1239 32 34
IREDELL SH-A 0 524 1801 58 45
IREDELL SH-B 0 456 1853 95 63
IREDELL ST1 0 1174 1742 106 40
IREDELL ST2 0 1062 1137 89 53
IREDELL ST3 0 1281 1135 98 52
IREDELL ST4 0 1017 1207 78 49
IREDELL ST5 0 1155 1097 78 43
IREDELL ST6 0 1429 1253 104 65
IREDELL TB 0 525 1253 57 58
IREDELL UG 0 193 936 24 23
JACKSON BCK 0 328 669 34 12
JACKSON CAN 0 90 270 8 8
JACKSON CAS 0 545 969 34 16
JACKSON CFK 0 181 270 19 8
JACKSON CUL 0 2386 1547 250 48
JACKSON GCK 0 355 486 27 12
JACKSON GLV 0 392 849 22 19
JACKSON QUA 0 1150 1188 105 54
JACKSON RIV 0 242 348 15 9
JACKSON SAV 0 318 558 26 10
JACKSON SCC 0 507 790 43 15
JACKSON SDC 0 2095 2054 161 77
JACKSON WEB 0 793 765 44 18
JOHNSTON ABSENTEE 0 9627 5225 722 240
JOHNSTON "ARCHER LODGE" 0 4272 9173 520 188
JOHNSTON BENSON 0 1166 5337 167 88
JOHNSTON CLAYTON 0 7351 8910 582 247
JOHNSTON CLEVELAND 0 4603 8113 503 183
JOHNSTON PR04 0 94 296 7 8
JOHNSTON PR07 0 152 620 28 18
JOHNSTON PR08 0 60 511 14 15
JOHNSTON PR09 0 147 357 22 6
JOHNSTON PR10A 0 148 150 22 8
JOHNSTON PR10B 0 79 181 13 8
JOHNSTON PR11A 0 99 221 23 8
JOHNSTON PR11B 0 151 232 27 9
JOHNSTON PR12A 0 168 321 38 9
JOHNSTON PR12B 0 135 316 22 10
JOHNSTON PR13 0 64 358 15 7
JOHNSTON PR14 0 77 351 22 7
JOHNSTON PR19 0 87 371 5 10
JOHNSTON PR20 0 207 631 30 22
JOHNSTON PR21 0 76 498 23 10
JOHNSTON PR22 0 163 506 23 14
JOHNSTON PR23A 0 108 421 27 9
JOHNSTON PR23B 0 126 369 21 8
JOHNSTON PR24 0 139 135 9 15
JOHNSTON PR25 0 151 146 8 6
JOHNSTON PR26 0 114 96 13 8
JOHNSTON PR27A 0 95 111 10 1
JOHNSTON PR27B 0 131 230 26 8
JOHNSTON PR28 0 90 326 30 8
JOHNSTON PR29A 0 152 392 36 14
JOHNSTON PR29B 0 254 506 41 20
JOHNSTON PR30 0 196 373 28 16
JOHNSTON PR31A 0 65 211 15 10
JOHNSTON PR31B 0 136 366 30 10
JOHNSTON PR32 0 131 447 33 16
JOHNSTON PR33 0 90 302 22 15
JOHNSTON PR34 0 220 299 33 14
JOHNSTON PR35 0 147 369 23 9
JOHNSTON PR36 0 141 569 19 12
JOHNSTON PR37 0 160 537 27 9
JOHNSTON PR38 0 72 470 13 10
JOHNSTON PROVIDENCE 0 1634 5156 189 94
JOHNSTON PROVISIONAL 0 88 148 16 10
JOHNSTON SELMA 0 2372 2894 161 69
JOHNSTON SMITHFIELD 0 4033 7271 295 161
JOHNSTON TRANSFER 0 0 0 0 0
JONES ABSENTEE 0 224 190 20 7
JONES "ONE STOP" 0 1385 1793 106 49
JONES P01 0 60 154 3 4
JONES P02 0 23 94 3 1
JONES P03 0 44 156 1 3
JONES P04 0 76 233 15 11
JONES P05 0 79 84 12 5
JONES P06 0 23 169 5 11
JONES P07 0 201 166 16 10
JONES PROVISIONAL 0 9 7 1 1
JONES TRANSFER 0 0 0 0 0
LEE A1 0 214 208 36 12
LEE A2 0 307 170 24 8
LEE ABSENTEE 0 2531 1258 162 53
LEE B1 0 85 342 14 8
LEE B2 0 91 127 13 5
LEE C1 0 160 338 31 15
LEE C2 0 91 256 19 8
LEE D1 0 83 257 28 16
LEE D2 0 95 231 26 9
LEE E1 0 121 327 20 13
LEE E2 0 109 191 28 14
LEE "OS HALES" 0 4298 3784 254 133
LEE "OS MCSWAIN" 0 3650 7905 322 170
LEE PROVISIONAL 0 16 25 2 1
LEE TRANSFER 0 0 0 0 0
LENOIR C 0 777 904 32 20
LENOIR FC 0 991 2109 77 34
LENOIR I 0 400 888 27 10
LENOIR K1 0 417 18 13 7
LENOIR K2 0 519 22 21 7
LENOIR K3 0 685 173 23 13
LENOIR K4 0 1040 944 33 27
LENOIR K5 0 753 221 23 16
LENOIR K6 0 1139 167 34 18
LENOIR K7 0 987 220 31 6
LENOIR K8 0 641 24 10 6
LENOIR K9 0 1060 449 31 14
LENOIR MH 0 1311 1346 65 43
LENOIR N 0 750 1476 49 33
LENOIR PH1 0 108 389 8 3
LENOIR PH2 0 154 714 9 13
LENOIR SH 0 109 435 6 7
LENOIR SW 0 178 589 23 15
LENOIR T1 0 157 803 16 18
LENOIR T2 0 106 597 10 8
LENOIR V 0 841 702 32 16
LENOIR W 0 161 708 18 12
LINCOLN "ABSENTEE MAIL" 0 3221 2739 221 98
LINCOLN AS25 0 75 282 14 6
LINCOLN BC13 0 98 128 21 6
LINCOLN BS26 0 64 248 14 5
LINCOLN CF19 0 31 120 7 1
LINCOLN "CITY OS" 0 1988 3996 187 110
LINCOLN DN29 0 56 353 19 12
LINCOLN DV08 0 53 394 16 8
LINCOLN DW28 0 39 253 10 6
LINCOLN "EAST OS" 0 3594 12042 438 184
LINCOLN HC33 0 76 370 22 14
LINCOLN IS20 0 45 350 22 13
LINCOLN IS23 0 67 311 11 9
LINCOLN LB34 0 83 332 21 9
LINCOLN LI14 0 39 143 12 6
LINCOLN "LINCOLN OS" 0 1777 5800 178 117
LINCOLN LN11 0 63 146 8 6
LINCOLN LS12 0 87 115 13 5
LINCOLN LW18 0 32 129 2 10
LINCOLN LW31 0 51 264 15 5
LINCOLN NB35 0 55 399 13 24
LINCOLN OB21 0 48 353 15 5
LINCOLN PC22 0 72 341 19 10
LINCOLN PROVISIONAL 0 14 64 7 2
LINCOLN SL24 0 51 148 7 6
LINCOLN ST36 0 133 410 18 14
LINCOLN TA37 0 43 204 14 1
LINCOLN TRANSFER 0 0 0 0 0
LINCOLN "WEST OS" 0 810 3855 105 63
LINCOLN WP32 0 93 384 33 8
MACON 01 0 64 182 19 4
MACON 02 0 42 84 6 3
MACON 03 0 65 208 15 8
MACON 04 0 59 203 8 6
MACON 05 0 49 187 10 5
MACON 06 0 74 222 8 11
MACON 07 0 70 240 8 7
MACON 08 0 17 104 1 3
MACON 09 0 40 148 5 5
MACON 10 0 29 92 7 3
MACON 11 0 84 321 3 13
MACON 12 0 64 203 9 5
MACON 13 0 35 255 4 2
MACON 14 0 34 168 9 3
MACON 15 0 84 295 10 7
MACON ABSENTEE 0 2057 1350 96 44
MACON "ONE STOP BOE" 0 2740 8069 255 187
MACON "ONE STOP HOS" 0 636 1031 44 23
MACON PROVISIONAL 0 5 34 3 0
MACON TRANSFER 0 0 12 1 1
MADISON BEECH 0 710 1301 52 30
MADISON "EBBS C" 0 297 519 17 16
MADISON GRAPEV 0 297 523 17 14
MADISON "HOT SP" 0 246 352 26 10
MADISON LAUREL 0 228 430 17 10
MADISON "MARS H" 0 1218 1629 88 40
MADISON NORTH 0 714 1018 48 19
MADISON REVERE 0 110 101 4 5
MADISON SANDY 0 147 227 20 10
MADISON SOUTH 0 358 399 22 17
MADISON SPRING 0 260 323 17 6
MADISON WALNUT 0 402 577 34 18
MARTIN ABSENTEE 0 752 352 33 13
MARTIN BG 0 79 438 21 9
MARTIN CR 0 72 173 7 4
MARTIN GN 0 129 177 5 5
MARTIN GR 0 77 368 13 8
MARTIN HM 0 111 106 5 2
MARTIN HS 0 38 19 0 2
MARTIN J 0 105 322 16 8
MARTIN "ONE STOP CBR" 0 2800 2858 99 64
MARTIN "ONE STOP EES" 0 1291 540 26 23
MARTIN PP 0 23 48 2 1
MARTIN PROVISIONAL 0 22 19 0 2
MARTIN R1 0 67 60 8 1
MARTIN R2 0 64 87 5 4
MARTIN W 0 55 172 6 3
MARTIN W1 0 150 154 4 1
MARTIN W2 0 138 141 7 10
MCDOWELL CCREEK 0 445 1063 39 14
MCDOWELL DYSART 0 417 1277 42 37
MCDOWELL "FORT 1" 0 270 672 33 18
MCDOWELL "FORT 2" 0 434 944 53 21
MCDOWELL GLENWD 0 299 1117 17 19
MCDOWELL HIGGIN 0 220 913 25 21
MCDOWELL M.COVE 0 270 979 26 14
MCDOWELL "MAR 1" 0 628 1459 58 25
MCDOWELL "MAR 2" 0 497 505 32 15
MCDOWELL "MAR 3" 0 182 453 21 9
MCDOWELL "MAR 4" 0 241 483 20 11
MCDOWELL "MAR 5" 0 241 519 23 13
MCDOWELL N.COVE 0 158 490 20 7
MCDOWELL NEBO 0 492 1476 43 48
MCDOWELL PLEASA 0 376 1200 33 30
MCDOWELL T.COVE 0 111 457 7 3
MCDOWELL "WEST M" 0 653 1887 73 49
MECKLENBURG 001 0 466 499 17 5
MECKLENBURG 002 0 1336 564 76 14
MECKLENBURG 003 0 971 139 46 22
MECKLENBURG 004 0 874 286 46 17
MECKLENBURG 005 0 689 143 38 14
MECKLENBURG 006 0 945 208 62 19
MECKLENBURG 007 0 801 315 58 16
MECKLENBURG 008 0 482 803 21 1
MECKLENBURG 009 0 1528 1049 112 17
MECKLENBURG 010 0 935 707 49 5
MECKLENBURG 011 0 3351 1805 192 37
MECKLENBURG 012 0 1137 219 49 22
MECKLENBURG 013 0 1689 614 94 14
MECKLENBURG 014 0 1639 386 107 23
MECKLENBURG 015 0 1796 653 95 15
MECKLENBURG 016 0 1727 73 52 16
MECKLENBURG 017 0 922 130 54 23
MECKLENBURG 018 0 357 655 9 2
MECKLENBURG 019 0 445 638 26 2
MECKLENBURG 020 0 728 637 40 5
MECKLENBURG 021 0 818 517 54 11
MECKLENBURG 022 0 2927 2068 183 29
MECKLENBURG 023 0 1052 241 58 19
MECKLENBURG 024 0 1349 271 87 31
MECKLENBURG 025 0 1296 37 47 23
MECKLENBURG 026 0 1751 253 85 41
MECKLENBURG 027 0 1202 128 83 28
MECKLENBURG 028 0 1017 204 65 18
MECKLENBURG 029 0 832 298 41 13
MECKLENBURG 030 0 1680 487 97 11
MECKLENBURG 031 0 1216 104 71 24
MECKLENBURG 032 0 405 797 22 1
MECKLENBURG 033 0 910 280 55 10
MECKLENBURG 034 0 1143 490 78 16
MECKLENBURG 035 0 610 546 22 2
MECKLENBURG 036 0 679 783 43 5
MECKLENBURG 037 0 757 666 55 12
MECKLENBURG 038 0 733 410 63 30
MECKLENBURG 039 0 1344 114 86 30
MECKLENBURG 040 0 1294 169 61 45
MECKLENBURG 041 0 1250 153 70 37
MECKLENBURG 042 0 1311 80 54 21
MECKLENBURG 043 0 1447 214 82 38
MECKLENBURG 044 0 734 308 37 10
MECKLENBURG 045 0 800 337 52 17
MECKLENBURG 046 0 1220 377 91 14
MECKLENBURG 047 0 822 797 44 3
MECKLENBURG 048 0 440 763 18 3
MECKLENBURG 049 0 878 772 54 9
MECKLENBURG 050 0 694 431 52 8
MECKLENBURG 051 0 911 675 68 18
MECKLENBURG 052 0 1384 116 40 24
MECKLENBURG 053 0 1567 169 72 21
MECKLENBURG 054 0 1567 185 70 19
MECKLENBURG 055 0 841 49 30 16
MECKLENBURG 056 0 795 73 41 23
MECKLENBURG 057 0 620 651 38 7
MECKLENBURG 058 0 734 666 72 16
MECKLENBURG 059 0 420 346 22 10
MECKLENBURG 060 0 1018 77 33 12
MECKLENBURG 061 0 945 355 47 20
MECKLENBURG 062 0 874 235 50 21
MECKLENBURG 063 0 947 297 59 15
MECKLENBURG 064 0 465 248 41 3
MECKLENBURG 065 0 492 435 33 5
MECKLENBURG 066 0 520 422 33 6
MECKLENBURG 067 0 418 516 27 4
MECKLENBURG 068 0 755 320 37 15
MECKLENBURG 069 0 994 1485 69 15
MECKLENBURG 070 0 588 779 35 6
MECKLENBURG 071 0 476 729 40 6
MECKLENBURG 072 0 482 489 32 3
MECKLENBURG 073 0 574 523 36 11
MECKLENBURG 074 0 811 1079 52 8
MECKLENBURG 075 0 848 1075 53 6
MECKLENBURG 076 0 866 936 79 8
MECKLENBURG 077 0 1217 168 53 12
MECKLENBURG 078.1 0 1055 379 87 18
MECKLENBURG 079 0 936 347 52 25
MECKLENBURG 080 0 1558 462 89 25
MECKLENBURG 081 0 2066 446 91 51
MECKLENBURG 082 0 1661 122 52 38
MECKLENBURG 083 0 1316 583 78 36
MECKLENBURG 084 0 971 206 63 19
MECKLENBURG 085 0 851 565 54 22
MECKLENBURG 086 0 487 817 21 3
MECKLENBURG 087 0 885 754 88 20
MECKLENBURG 088 0 838 783 80 32
MECKLENBURG 089 0 2654 1093 142 49
MECKLENBURG 090 0 455 509 43 8
MECKLENBURG 091 0 1185 1643 86 13
MECKLENBURG 092 0 747 925 56 17
MECKLENBURG 093 0 422 744 33 5
MECKLENBURG 094 0 801 377 51 24
MECKLENBURG 095 0 851 221 56 11
MECKLENBURG 096 0 676 612 46 11
MECKLENBURG 097 0 709 147 52 15
MECKLENBURG 098 0 1067 210 52 21
MECKLENBURG 099 0 1003 168 87 23
MECKLENBURG 100 0 779 940 53 12
MECKLENBURG 101 0 671 798 66 14
MECKLENBURG 102 0 1843 853 134 32
MECKLENBURG 103 0 877 1183 63 7
MECKLENBURG 104 0 1439 172 70 27
MECKLENBURG 105 0 2063 425 115 28
MECKLENBURG 106 0 527 531 34 10
MECKLENBURG 107.1 0 1851 362 75 35
MECKLENBURG 108 0 1020 191 51 18
MECKLENBURG 109 0 1201 467 67 11
MECKLENBURG 110 0 422 475 26 1
MECKLENBURG 111 0 864 972 57 8
MECKLENBURG 112 0 521 849 55 8
MECKLENBURG 113 0 848 1193 50 10
MECKLENBURG 114 0 841 1028 60 12
MECKLENBURG 115 0 693 284 47 15
MECKLENBURG 116 0 716 195 40 13
MECKLENBURG 117 0 951 300 53 20
MECKLENBURG 118 0 838 872 66 17
MECKLENBURG 119 0 439 436 23 10
MECKLENBURG 120 0 964 239 82 23
MECKLENBURG 121 0 909 1510 49 11
MECKLENBURG 122 0 2116 1207 160 43
MECKLENBURG 123 0 1232 275 57 25
MECKLENBURG 124 0 1306 200 49 26
MECKLENBURG 125 0 576 214 35 5
MECKLENBURG 126 0 1720 297 90 19
MECKLENBURG 127 0 1266 1947 86 14
MECKLENBURG 128 0 1199 570 63 19
MECKLENBURG 129 0 500 219 37 13
MECKLENBURG 130 0 710 318 56 17
MECKLENBURG 131 0 452 653 39 8
MECKLENBURG 132 0 864 334 54 12
MECKLENBURG 133 0 1313 2006 105 35
MECKLENBURG 134 0 2101 2241 173 42
MECKLENBURG 135 0 3937 524 174 59
MECKLENBURG 136 0 586 888 39 16
MECKLENBURG 137 0 1522 2246 98 25
MECKLENBURG 138 0 1628 403 74 25
MECKLENBURG 139.1 0 1010 1186 83 11
MECKLENBURG 140 0 1486 1766 110 20
MECKLENBURG 141 0 1357 279 109 16
MECKLENBURG 142 0 1642 2498 131 39
MECKLENBURG 143 0 1385 2122 132 23
MECKLENBURG 144 0 1081 1171 67 17
MECKLENBURG 145 0 3720 2080 229 54
MECKLENBURG 146 0 2124 304 107 36
MECKLENBURG 147 0 1625 418 82 31
MECKLENBURG 148 0 3413 2930 213 53
MECKLENBURG 149 0 2761 522 144 39
MECKLENBURG 150 0 1503 734 88 37
MECKLENBURG 151 0 2443 698 117 33
MECKLENBURG 200 0 720 724 56 22
MECKLENBURG 201 0 2996 1418 179 56
MECKLENBURG 202 0 2428 3204 198 64
MECKLENBURG 203 0 3335 790 196 60
MECKLENBURG 204.1 0 2737 516 96 46
MECKLENBURG 205 0 1634 707 83 28
MECKLENBURG 206 0 2083 1524 100 26
MECKLENBURG 207 0 1401 2082 108 36
MECKLENBURG 208 0 1027 2226 84 25
MECKLENBURG 209 0 1329 1613 122 33
MECKLENBURG 210 0 3418 432 113 44
MECKLENBURG 211 0 5038 1211 233 79
MECKLENBURG 212 0 5461 1121 244 49
MECKLENBURG 213 0 2524 346 100 48
MECKLENBURG 214 0 1565 549 90 23
MECKLENBURG 215 0 994 1222 112 26
MECKLENBURG 216 0 1387 1480 119 29
MECKLENBURG 217 0 815 796 50 13
MECKLENBURG 218 0 589 1120 62 20
MECKLENBURG 219 0 666 1053 65 20
MECKLENBURG 220 0 683 1383 38 14
MECKLENBURG 221 0 914 2113 98 35
MECKLENBURG 222 0 3416 929 185 62
MECKLENBURG 223.1 0 3052 1579 184 59
MECKLENBURG 224 0 1101 789 79 29
MECKLENBURG 225 0 760 735 69 25
MECKLENBURG 226 0 1132 1130 96 21
MECKLENBURG 227 0 1861 2233 140 34
MECKLENBURG 228 0 1734 737 108 35
MECKLENBURG 229 0 3797 2873 234 54
MECKLENBURG 230 0 4103 1697 216 58
MECKLENBURG 231 0 1483 1166 101 39
MECKLENBURG 232 0 1276 1709 84 17
MECKLENBURG 233 0 936 1532 58 12
MECKLENBURG 234 0 1031 1073 93 26
MECKLENBURG 235 0 1058 917 83 24
MECKLENBURG 236 0 1141 2280 114 36
MECKLENBURG 237 0 1932 446 115 42
MECKLENBURG 238.1 0 1254 538 62 13
MECKLENBURG 239 0 1571 568 75 28
MECKLENBURG 240 0 1501 2399 126 33
MECKLENBURG 241 0 2560 2541 173 42
MECKLENBURG 242 0 528 1565 40 10
MECKLENBURG 243 0 3797 2136 257 58
MECKLENBURG "ABSENTEE BY MAIL" 0 94874 32870 4257 1048
MECKLENBURG PROVISIONAL 0 526 267 58 21
MITCHELL 01 0 219 785 20 12
MITCHELL 02 0 32 212 2 1
MITCHELL 03 0 79 356 9 7
MITCHELL 04 0 1076 3446 114 60
MITCHELL 05 0 101 491 9 3
MITCHELL 06 0 68 345 12 6
MITCHELL 07 0 16 138 3 3
MITCHELL 08 0 33 202 2 3
MITCHELL 09 0 295 760 10 12
MONTGOMERY BIS 0 532 490 32 22
MONTGOMERY CAN 0 424 536 28 25
MONTGOMERY CHE 0 133 394 6 18
MONTGOMERY ELD 0 250 949 28 17
MONTGOMERY LIT 0 67 336 9 9
MONTGOMERY MTG 0 797 418 29 23
MONTGOMERY OPH 0 24 221 9 6
MONTGOMERY PEE 0 192 759 23 20
MONTGOMERY ROC 0 340 198 12 8
MONTGOMERY STA 0 281 877 39 30
MONTGOMERY T1 0 567 853 40 28
MONTGOMERY T2 0 342 692 26 26
MONTGOMERY UWH 0 234 866 33 21
MONTGOMERY WAD 0 196 152 10 3
MOORE ABSENTEE 0 6415 4362 373 103
MOORE BEN 0 87 361 7 8
MOORE CAM 0 77 218 18 7
MOORE CAR 0 99 339 26 12
MOORE DHR 0 65 308 5 3
MOORE EAB 0 112 200 20 10
MOORE EKWD 0 37 109 4 4
MOORE EUR-WP 0 82 554 29 12
MOORE EWD 0 82 217 22 7
MOORE LTR 0 62 267 12 10
MOORE NSP 0 120 225 22 7
MOORE "ONE STOP AG" 0 2777 7880 242 158
MOORE "ONE STOP PCC" 0 2911 7085 266 97
MOORE "ONE STOP RS" 0 4009 5449 313 153
MOORE "ONE STOP VTH" 0 1348 4139 159 60
MOORE PBF 0 120 233 26 6
MOORE PDN 0 93 293 26 7
MOORE PHA1 0 63 290 16 2
MOORE PHA2 0 22 194 4 2
MOORE PHB1 0 60 214 12 6
MOORE PHB2 0 24 198 7 0
MOORE PHC 0 91 416 14 8
MOORE PROVISIONAL 0 39 81 7 5
MOORE RBN 0 65 229 7 4
MOORE SLS 0 78 377 27 9
MOORE SSP 0 235 156 12 6
MOORE TLT 0 119 29 2 3
MOORE TRANSFER 0 0 0 0 0
MOORE VSS 0 38 139 16 6
MOORE WAB 0 109 186 30 9
MOORE WEM 0 76 548 8 13
MOORE WKWD 0 35 153 10 2
MOORE WND 0 83 233 18 9
NASH ABSENTEE 0 3691 1667 164 69
NASH "MT. PLEASANT OS" 0 1635 3028 102 62
NASH "NASHVILLE OS" 0 7159 10564 314 161
NASH P01A 0 128 295 18 4
NASH P02A 0 145 326 15 10
NASH P03A 0 106 320 18 7
NASH P04A 0 72 202 13 4
NASH P05A 0 63 516 15 11
NASH P06A 0 218 260 15 13
NASH P07A 0 44 187 3 4
NASH P08A 0 231 264 23 10
NASH P09A 0 121 215 14 4
NASH P10A 0 144 116 5 6
NASH P11A 0 62 348 8 11
NASH P12A 0 134 156 3 2
NASH P13A 0 144 62 4 2
NASH P14A 0 52 214 7 1
NASH P15A 0 111 251 17 5
NASH P16A 0 127 123 6 1
NASH P17A 0 258 195 16 4
NASH P18A 0 166 87 10 1
NASH P19A 0 189 331 4 8
NASH P20A 0 129 166 11 2
NASH P21A 0 203 89 7 2
NASH P22A 0 218 16 6 4
NASH P23A 0 319 56 5 7
NASH P24A 0 152 205 14 3
NASH PROVISIONAL 0 125 126 10 7
NASH "RMT 301 OS" 0 5672 3360 198 110
NASH "RMT DOWNTOWN OS" 0 3656 974 72 50
NASH TRANSFER 0 0 0 0 0
"NEW HANOVER" ABSENTEE 0 0 0 0 0
"NEW HANOVER" CF01 0 615 491 54 28
"NEW HANOVER" CF02 0 294 389 43 17
"NEW HANOVER" CF05 0 442 290 53 19
"NEW HANOVER" CF06 0 341 277 35 14
"NEW HANOVER" FP03 0 300 310 32 8
"NEW HANOVER" FP04 0 681 668 70 17
"NEW HANOVER" FP06 0 580 477 51 21
"NEW HANOVER" FP07 0 701 600 84 18
"NEW HANOVER" FP08 0 579 570 60 16
"NEW HANOVER" H01 0 222 183 32 14
"NEW HANOVER" H02 0 627 524 25 3
"NEW HANOVER" H03 0 700 665 84 14
"NEW HANOVER" H04 0 641 464 42 8
"NEW HANOVER" H05 0 633 525 45 12
"NEW HANOVER" H06 0 427 371 68 27
"NEW HANOVER" H08 0 905 842 88 24
"NEW HANOVER" H10 0 590 418 61 23
"NEW HANOVER" H11 0 845 684 97 37
"NEW HANOVER" H12 0 541 480 43 9
"NEW HANOVER" H13 0 776 701 44 17
"NEW HANOVER" M02 0 924 760 94 11
"NEW HANOVER" M03 0 651 523 48 20
