COUNTY AREA TOTAL DEM REP LMN IND Writein
COUNTY AREA TOTAL Smith Housley Wellington Trooien Writein
Norman "Fossum Twp" 66 30 31 5 0 0
Norman Gary 73 51 18 2 1 1
Norman "Good Hope Twp" 11 7 3 0 1 0
Norman "Green Meadow Twp" 41 29 12 0 0 0
Norman Halstad 187 97 80 9 1 0
Norman "Halstad Twp" 51 18 32 0 1 0
Norman "Hegne Twp" 30 12 18 0 0 0
Norman Hendrum 132 53 68 10 1 0
Norman "Hendrum Twp" 40 26 14 0 0 0
Norman "Home Lake Twp" 57 25 30 2 0 0
Norman "Lake Ida Twp" 83 41 40 1 1 0
Norman "Lee Twp" 65 42 19 4 0 0
Norman "Lockhart Twp" 30 12 17 0 1 0
Norman "McDonaldsville Twp" 76 37 38 1 0 0
Norman "Mary Twp" 37 27 9 1 0 0
Norman Perley 38 20 9 7 1 1
Norman "Pleasant View Twp" 58 31 27 0 0 0
Norman "Rockwell Twp" 29 14 14 1 0 0
Norman Shelly 68 19 40 8 1 0
Norman "Shelly Twp" 41 23 17 0 1 0
Norman "Spring Creek Twp" 27 9 17 1 0 0
Norman "Strand Twp" 42 31 10 1 0 0
Norman "Sundal Twp" 55 28 27 0 0 0
Norman "Twin Valley" 250 150 90 9 1 0
Norman "Waukon Twp" 48 35 10 2 1 0
Norman "Wild Rice Twp" 115 59 50 4 2 0
Norman "Winchester Twp" 27 18 8 1 0 0
Olmsted Byron 2564 1111 1334 91 26 2
Olmsted "Cascade Twp P-1" 1328 662 638 16 11 1
Olmsted "Cascade Twp P-2A" 165 67 90 5 3 0
Olmsted "Cascade Twp P-3A" 88 28 60 0 0 0
Olmsted "Cascade Twp P-4" 0 0 0 0 0 0
Olmsted Chatfield 533 244 257 25 7 0
Olmsted Dover 309 132 159 14 4 0
Olmsted "Dover Twp" 188 64 118 5 1 0
Olmsted "Elmira Twp" 186 73 106 4 3 0
Olmsted Eyota 865 342 483 32 8 0
Olmsted "Eyota Twp" 249 69 176 3 1 0
Olmsted "Farmington Twp" 214 77 125 7 5 0
Olmsted "Haverhill Twp" 852 414 422 12 4 0
Olmsted "High Forest Twp" 529 163 351 6 9 0
Olmsted "Kalmar Twp" 603 226 363 9 5 0
Olmsted "Marion Twp P-1" 2041 866 1125 41 8 1
Olmsted "Marion Twp P-2" 1 0 0 1 0 0
Olmsted "New Haven Twp" 702 274 410 11 7 0
Olmsted "Orion Twp" 275 103 160 10 2 0
Olmsted Oronoco 811 327 461 16 7 0
Olmsted "Oronoco Twp" 1201 468 696 23 14 0
Olmsted "Pine Island" 370 166 188 10 6 0
Olmsted "Pleasant Grove Twp" 389 133 246 4 6 0
Olmsted "Quincy Twp" 157 66 90 1 0 0
Olmsted "Rochester W-1 P-1" 587 328 221 31 7 0
Olmsted "Rochester W-1 P-2" 896 481 381 28 6 0
Olmsted "Rochester W-1 P-3" 1499 711 723 45 19 1
Olmsted "Rochester W-1 P-4" 459 214 228 11 6 0
Olmsted "Rochester W-1 P-5" 1146 545 554 37 10 0
Olmsted "Rochester W-1 P-6" 304 173 119 12 0 0
Olmsted "Rochester W-1 P-7" 1424 759 617 40 7 1
Olmsted "Rochester W-1 P-8" 957 470 464 11 12 0
Olmsted "Rochester W-1 P-9" 975 486 468 18 3 0
Olmsted "Rochester W-1 P-10" 548 345 184 16 3 0
Olmsted "Rochester W-1 P-11" 832 413 409 7 3 0
Olmsted "Rochester W-1 P-12" 257 119 126 10 2 0
Olmsted "Rochester W-2 P-1" 796 571 183 36 6 0
Olmsted "Rochester W-2 P-2" 1460 1034 379 37 8 2
Olmsted "Rochester W-2 P-3" 1089 678 373 24 14 0
Olmsted "Rochester W-2 P-4" 1217 707 493 10 7 0
Olmsted "Rochester W-2 P-5" 902 516 335 41 9 1
Olmsted "Rochester W-2 P-6" 709 360 326 17 5 1
Olmsted "Rochester W-2 P-7" 1639 909 693 29 8 0
Olmsted "Rochester W-2 P-8" 1380 686 644 39 11 0
Olmsted "Rochester W-3 P-1" 1005 494 469 28 14 0
Olmsted "Rochester W-3 P-2" 1346 754 562 22 7 1
Olmsted "Rochester W-3 P-3" 964 512 423 20 9 0
Olmsted "Rochester W-3 P-4" 941 557 329 38 16 1
Olmsted "Rochester W-3 P-5" 2032 1156 812 52 11 1
Olmsted "Rochester W-3 P-6" 1064 547 486 20 10 1
Olmsted "Rochester W-3 P-7" 1578 907 616 43 11 1
Olmsted "Rochester W-4 P-1" 1187 770 357 41 18 1
Olmsted "Rochester W-4 P-2" 443 302 121 18 2 0
Olmsted "Rochester W-4 P-3" 657 409 205 36 6 1
Olmsted "Rochester W-4 P-4" 718 403 267 39 7 2
Olmsted "Rochester W-4 P-5" 764 453 257 50 4 0
Olmsted "Rochester W-4 P-6" 312 227 72 12 1 0
Olmsted "Rochester W-4 P-7" 1001 562 396 37 6 0
Olmsted "Rochester W-4 P-8" 785 433 326 21 5 0
Olmsted "Rochester W-4 P-9" 196 82 103 8 3 0
Olmsted "Rochester W-5 P-1" 1132 710 365 43 14 0
Olmsted "Rochester W-5 P-2" 887 499 314 64 8 2
Olmsted "Rochester W-5 P-3" 1485 840 583 48 12 2
Olmsted "Rochester W-5 P-4" 1298 742 499 43 11 3
Olmsted "Rochester W-5 P-5" 1597 816 733 34 13 1
Olmsted "Rochester W-5 P-6" 602 341 225 25 10 1
Olmsted "Rochester W-5 P-7" 1934 1082 818 22 11 1
Olmsted "Rochester W-5 P-8" 404 214 183 6 1 0
Olmsted "Rochester W-6 P-1" 1633 877 694 47 15 0
Olmsted "Rochester W-6 P-2" 1492 855 572 45 16 4
Olmsted "Rochester W-6 P-3" 926 527 354 36 9 0
Olmsted "Rochester W-6 P-4" 1162 691 409 53 9 0
Olmsted "Rochester W-6 P-5" 448 292 127 25 4 0
Olmsted "Rochester W-6 P-6" 515 307 171 33 4 0
Olmsted "Rochester W-6 P-7" 1105 657 407 32 9 0
Olmsted "Rochester W-6 P-8" 625 355 242 22 6 0
Olmsted "Rochester Twp P-1" 1092 554 523 8 6 1
Olmsted "Rochester Twp P-2" 0 0 0 0 0 0
Olmsted "Rochester Twp P-3" 2 2 0 0 0 0
Olmsted "Rochester Twp P-4" 26 13 12 1 0 0
Olmsted "Rock Dell Twp" 367 109 249 5 4 0
Olmsted "Salem Twp" 606 234 359 10 3 0
Olmsted Stewartville 2742 1114 1500 98 28 2
Olmsted "Viola Twp" 314 109 196 7 2 0
"Otter Tail" "Aastad Twp" 105 33 69 3 0 0
"Otter Tail" "Amor Twp" 292 131 153 7 1 0
"Otter Tail" "Aurdal Twp" 812 323 476 9 4 0
"Otter Tail" "Battle Lake" 446 207 219 17 3 0
"Otter Tail" "Blowers Twp" 97 39 54 2 2 0
"Otter Tail" Bluffton 94 17 73 2 2 0
"Otter Tail" "Bluffton Twp" 197 36 158 2 1 0
"Otter Tail" "Buse Twp" 236 63 171 2 0 0
"Otter Tail" "Butler Twp" 128 31 95 2 0 0
"Otter Tail" "Candor Twp" 334 111 212 11 0 0
"Otter Tail" "Carlisle Twp" 81 23 55 3 0 0
"Otter Tail" Clitherall 29 10 16 3 0 0
"Otter Tail" "Clitherall Twp" 307 130 165 9 3 0
"Otter Tail" "Compton Twp" 299 88 204 7 0 0
"Otter Tail" "Corliss Twp" 275 83 185 7 0 0
"Otter Tail" Dalton 113 36 71 6 0 0
"Otter Tail" "Dane Prairie Twp" 509 174 324 10 1 0
"Otter Tail" "Dead Lake Twp" 257 90 162 4 1 0
"Otter Tail" "Deer Creek" 116 38 72 4 2 0
"Otter Tail" "Deer Creek Twp" 163 44 110 7 2 0
"Otter Tail" Dent 69 20 45 3 1 0
"Otter Tail" "Dora Twp" 410 170 228 12 0 0
"Otter Tail" "Dunn Twp" 501 225 266 10 0 0
"Otter Tail" "Eagle Lake Twp" 232 114 115 2 1 0
"Otter Tail" "Eastern Twp" 121 56 63 1 1 0
"Otter Tail" "Edna Twp" 499 149 340 8 2 0
"Otter Tail" "Effington Twp" 123 42 80 0 1 0
"Otter Tail" Elizabeth 70 29 35 6 0 0
"Otter Tail" "Elizabeth Twp" 419 161 247 9 2 0
"Otter Tail" "Elmo Twp" 126 47 76 3 0 0
"Otter Tail" Erhard 50 21 23 5 1 0
"Otter Tail" "Erhards Grove Twp" 216 93 114 7 2 0
"Otter Tail" "Everts Twp" 507 215 277 11 4 0
"Otter Tail" "Fergus Falls W-1 P-1" 588 280 274 31 3 0
"Otter Tail" "Fergus Falls W-1 P-2" 580 192 362 19 7 0
"Otter Tail" "Fergus Falls W-2 P-1" 756 316 415 21 4 0
"Otter Tail" "Fergus Falls W-2 P-2" 824 347 453 19 5 0
"Otter Tail" "Fergus Falls W-2 P-3" 132 50 78 3 1 0
"Otter Tail" "Fergus Falls W-3 P-1" 650 268 342 36 4 0
"Otter Tail" "Fergus Falls W-3 P-2" 732 299 396 31 6 0
"Otter Tail" "Fergus Falls W-4 P-1" 787 319 437 20 11 0
"Otter Tail" "Fergus Falls W-4 P-2" 780 312 437 25 6 0
"Otter Tail" "Fergus Falls Twp" 342 123 208 7 4 0
"Otter Tail" "Folden Twp" 132 39 92 0 1 0
"Otter Tail" "Friberg Twp" 393 172 210 10 1 0
"Otter Tail" "Girard Twp" 474 173 294 7 0 0
"Otter Tail" "Gorman Twp" 228 69 154 2 3 0
"Otter Tail" Henning 364 117 218 20 9 0
"Otter Tail" "Henning Twp" 180 60 114 4 2 0
"Otter Tail" "Hobart Twp" 458 175 272 8 3 0
"Otter Tail" "Homestead Twp" 151 59 86 5 0 1
"Otter Tail" "Inman Twp" 108 33 71 4 0 0
"Otter Tail" "Leaf Lake Twp" 306 91 210 5 0 0
"Otter Tail" "Leaf Mountain Twp" 137 59 73 4 1 0
"Otter Tail" "Lida Twp" 440 221 212 6 1 0
"Otter Tail" "Maine Twp" 376 125 233 16 2 0
"Otter Tail" "Maplewood Twp" 143 61 77 4 1 0
"Otter Tail" "Newton Twp" 372 120 244 7 1 0
"Otter Tail" "New York Mills" 390 148 223 15 4 0
"Otter Tail" "Nidaros Twp" 222 90 120 12 0 0
"Otter Tail" "Norwegian Grove Twp" 141 67 68 6 0 0
"Otter Tail" "Oak Valley Twp" 122 41 76 3 2 0
"Otter Tail" "Orwell Twp" 94 37 55 2 0 0
"Otter Tail" "Oscar Twp" 95 39 51 3 2 0
"Otter Tail" Ottertail 317 93 215 8 1 0
"Otter Tail" "Otter Tail Twp" 351 123 220 8 0 0
"Otter Tail" "Otto Twp" 280 61 211 6 2 0
"Otter Tail" "Paddock Twp" 147 26 118 2 1 0
"Otter Tail" "Parkers Prairie" 377 137 220 17 3 0
"Otter Tail" "Parkers Prairie Twp" 188 57 126 2 3 0
"Otter Tail" "Pelican Twp" 311 149 155 6 1 0
"Otter Tail" "Pelican Rapids" 684 366 265 46 7 0
"Otter Tail" Perham 1226 448 728 44 6 0
"Otter Tail" "Perham Twp" 474 130 331 9 4 0
"Otter Tail" "Pine Lake Twp" 371 129 234 6 2 0
"Otter Tail" Richville 26 8 16 1 1 0
"Otter Tail" Rothsay 65 42 18 5 0 0
"Otter Tail" "Rush Lake Twp" 536 167 344 20 5 0
"Otter Tail" "Saint Olaf Twp" 187 76 104 3 4 0
"Otter Tail" "Scambler Twp" 274 119 141 14 0 0
"Otter Tail" "Star Lake Twp" 245 94 144 5 2 0
"Otter Tail" "Sverdrup Twp" 359 145 200 7 7 0
"Otter Tail" "Tordenskjold Twp" 270 122 135 13 0 0
"Otter Tail" "Trondhjem Twp" 92 36 55 0 1 0
"Otter Tail" "Tumuli Twp" 247 93 148 5 0 1
"Otter Tail" Underwood 172 72 85 12 2 1
"Otter Tail" Urbank 15 5 10 0 0 0
"Otter Tail" Vergas 160 71 79 9 1 0
"Otter Tail" Vining 34 16 14 3 1 0
"Otter Tail" "Wadena P-4" 64 20 43 0 1 0
"Otter Tail" "Western Twp" 52 14 35 3 0 0
"Otter Tail" "Woodside Twp" 101 31 69 0 1 0
Pennington "Black River Twp" 29 10 19 0 0 0
Pennington "Bray Twp" 26 5 19 2 0 0
Pennington "Cloverleaf Twp" 47 11 36 0 0 0
Pennington "Deer Park Twp" 71 35 34 2 0 0
Pennington Goodridge 48 28 15 5 0 0
Pennington "Goodridge Twp" 35 5 29 0 1 0
Pennington "Hickory Twp" 40 24 15 1 0 0
Pennington "Highlanding Twp" 85 50 32 1 2 0
Pennington "Kratka Twp" 72 26 45 1 0 0
Pennington "Mayfield Twp" 27 20 5 1 1 0
Pennington "Norden Twp" 179 50 123 4 2 0
Pennington "North Twp" 294 128 155 9 2 0
Pennington "Numedal Twp" 39 6 31 2 0 0
Pennington "Polk Centre Twp" 30 14 15 1 0 0
Pennington "Reiner Twp" 53 34 16 3 0 0
Pennington "River Falls Twp" 89 29 60 0 0 0
Pennington "Rocksbury Twp East" 256 99 145 9 3 0
Pennington "Rocksbury Twp West" 257 91 159 5 2 0
Pennington "Saint Hilaire" 93 47 37 7 2 0
Pennington "Sanders Twp" 143 45 92 5 1 0
Pennington "Silverton Twp" 85 29 50 3 3 0
Pennington "Smiley Twp" 263 95 163 5 0 0
Pennington "Star Twp" 55 31 22 0 2 0
Pennington "Thief River Falls P-1A" 233 108 113 11 1 0
Pennington "Thief River Falls P-1B" 267 120 136 9 1 1
Pennington "Thief River Falls P-2" 532 228 266 33 5 0
Pennington "Thief River Falls P-3A" 314 168 133 11 1 1
Pennington "Thief River Falls P-3B" 317 125 174 13 5 0
Pennington "Thief River Falls P-4" 542 228 270 36 8 0
Pennington "Thief River Falls P-5" 785 358 391 30 6 0
Pennington "Wyandotte Twp" 33 16 16 1 0 0
Pine "Arlone Twp" 152 52 91 8 1 0
Pine "Arna Twp" 47 18 25 4 0 0
Pine Askov 121 71 46 2 2 0
Pine "Barry Twp" 223 78 133 12 0 0
Pine "Birch Creek Twp" 109 56 48 4 1 0
Pine "Bremen Twp" 124 58 64 2 0 0
Pine "Brook Park" 31 12 13 6 0 0
Pine "Brook Park Twp" 172 70 91 10 1 0
Pine Bruno 32 15 17 0 0 0
Pine "Bruno Twp" 72 32 36 3 1 0
Pine "Chengwatana Twp" 415 144 250 16 5 0
Pine "Clover Twp" 182 57 116 7 2 0
Pine "Crosby Twp" 47 18 25 4 0 0
Pine "Danforth Twp" 49 3 43 3 0 0
Pine "Dell Grove Twp" 348 120 212 13 3 0
Pine Denham 13 1 9 3 0 0
Pine Finlayson 120 34 77 9 0 0
Pine "Finlayson Twp" 203 64 129 5 5 0
Pine "Fleming Twp" 59 23 35 1 0 0
Pine Henriette 17 10 3 4 0 0
Pine Hinckley 513 244 235 30 3 1
Pine "Hinckley Twp" 336 113 206 9 8 0
Pine Kerrick 22 16 5 1 0 0
Pine "Kerrick Twp" 127 58 60 7 2 0
Pine "Kettle River Twp" 253 112 130 7 3 1
Pine "Mission Creek Twp" 225 81 133 7 4 0
Pine "Munch Twp" 115 43 66 4 2 0
Pine "New Dosey Twp" 26 11 15 0 0 0
Pine "Nickerson Twp" 70 30 35 4 1 0
Pine "Norman Twp" 141 73 67 0 1 0
Pine "Ogema Twp" 119 59 49 9 2 0
Pine "Park Twp" 14 5 9 0 0 0
Pine "Partridge Twp" 305 118 171 10 6 0
Pine "Pine City" 1140 501 551 68 18 2
Pine "Pine City Twp" 625 235 364 17 9 0
Pine "Pine Lake Twp" 266 86 170 7 3 0
Pine "Pokegama Twp" 1254 528 659 50 17 0
Pine "Rock Creek" 708 242 421 31 14 0
Pine "Royalton Twp" 521 167 327 17 10 0
Pine Rutledge 73 36 35 2 0 0
Pine Sandstone 448 219 198 25 6 0
Pine "Sandstone Twp" 330 103 219 6 2 0
Pine "Sturgeon Lake P-1" 184 87 84 8 5 0
Pine "Sturgeon Lake P-2" 2 1 1 0 0 0
Pine "Sturgeon Lake Twp" 153 65 81 7 0 0
Pine "Willow River" 157 72 73 7 5 0
Pine "Wilma Twp" 41 14 26 1 0 0
Pine "Windemere Twp" 864 459 381 18 6 0
Pipestone "Aetna Twp" 95 27 68 0 0 0
Pipestone "Altona Twp" 62 14 45 3 0 0
Pipestone "Burke Twp" 102 8 94 0 0 0
Pipestone "Eden Twp" 116 29 84 0 3 0
Pipestone Edgerton 560 100 453 3 4 0
Pipestone "Elmer Twp" 103 13 87 2 1 0
Pipestone "Fountain Prairie Twp" 74 16 57 1 0 0
Pipestone "Grange Twp" 94 22 68 4 0 0
Pipestone "Gray Twp" 107 26 77 1 3 0
Pipestone Hatfield 18 7 10 1 0 0
Pipestone Holland 63 24 33 6 0 0
Pipestone Ihlen 24 11 13 0 0 0
Pipestone Jasper 171 86 76 6 3 0
Pipestone "Osborne Twp" 134 14 117 0 3 0
Pipestone "Pipestone P-1" 635 247 334 39 13 2
Pipestone "Pipestone P-2" 857 333 490 31 3 0
Pipestone "Rock Twp" 59 14 45 0 0 0
Pipestone Ruthton 70 26 40 4 0 0
Pipestone "Sweet Twp" 160 46 110 3 1 0
Pipestone Trosky 42 13 27 2 0 0
Pipestone "Troy Twp" 128 33 89 4 2 0
Pipestone Woodstock 29 12 15 2 0 0
Polk "Andover Twp" 74 30 39 5 0 0
Polk "Angus Twp" 49 17 32 0 0 0
Polk "Badger Twp" 38 15 23 0 0 0
Polk "Belgium Twp" 38 12 21 2 3 0
Polk Beltrami 35 16 17 1 1 0
Polk "Brandsvold Twp" 140 39 97 3 1 0
Polk "Brandt Twp" 23 8 14 1 0 0
Polk "Brislet Twp" 23 9 14 0 0 0
Polk "Bygland Twp" 122 32 89 1 0 0
Polk "Chester Twp" 40 22 17 0 1 0
Polk Climax 77 47 26 2 1 1
Polk "Columbia Twp" 213 53 155 4 1 0
Polk "Crookston W-1" 394 198 177 16 3 0
Polk "Crookston W-2" 552 262 258 27 5 0
Polk "Crookston W-3" 400 209 169 18 3 1
Polk "Crookston W-4" 354 190 137 25 2 0
Polk "Crookston W-5" 423 218 166 31 8 0
Polk "Crookston W-6" 429 200 209 18 2 0
Polk "Crookston Twp" 241 76 153 10 2 0
Polk "East Grand Forks W-1" 803 344 440 14 5 0
Polk "East Grand Forks W-2" 651 294 341 14 2 0
Polk "East Grand Forks W-3" 327 151 149 22 5 0
Polk "East Grand Forks W-4" 578 280 264 30 4 0
Polk "East Grand Forks W-5" 626 272 333 20 1 0
Polk "Eden Twp" 74 41 33 0 0 0
Polk Erskine 149 75 67 7 0 0
Polk "Esther Twp" 76 21 52 2 1 0
Polk "Euclid Twp" 48 17 29 0 2 0
Polk "Fairfax Twp" 71 30 36 2 3 0
Polk "Fanny Twp" 48 32 16 0 0 0
Polk "Farley Twp" 22 8 13 1 0 0
Polk Fertile 314 138 158 16 2 0
Polk Fisher 124 50 70 2 2 0
Polk "Fisher Twp" 99 19 77 3 0 0
Polk Fosston 553 223 301 21 8 0
Polk "Garden Twp" 110 47 58 1 4 0
Polk "Garfield Twp" 227 102 120 4 1 0
Polk "Gentilly Twp" 125 53 67 3 2 0
Polk "Godfrey Twp" 141 62 71 8 0 0
Polk "Grand Forks Twp" 69 29 40 0 0 0
Polk "Grove Park-Tilden Twp" 88 39 47 2 0 0
Polk Gully 25 13 12 0 0 0
Polk "Gully Twp" 44 19 25 0 0 0
Polk "Hammond Twp" 28 9 19 0 0 0
Polk "Helgeland Twp" 25 11 14 0 0 0
Polk "Higdem Twp" 42 17 24 1 0 0
Polk "Hill River Twp" 75 27 47 1 0 0
Polk "Hubbard Twp" 35 13 22 0 0 0
Polk "Huntsville Twp" 187 54 130 2 1 0
Polk "Johnson Twp" 16 9 7 0 0 0
Polk "Kertsonville Twp" 50 22 27 1 0 0
Polk "Keystone Twp" 48 22 26 0 0 0
Polk "King Twp" 81 19 58 4 0 0
Polk "Knute Twp" 258 99 148 10 1 0
Polk Lengby 39 16 23 0 0 0
Polk "Lessor Twp" 84 11 71 2 0 0
Polk "Liberty Twp" 55 10 43 1 1 0
Polk "Lowell Twp" 85 19 65 1 0 0
Polk McIntosh 192 73 114 4 1 0
Polk Mentor 60 28 27 5 0 0
Polk "Nesbit Twp" 52 13 37 1 1 0
Polk Nielsville 24 9 12 1 2 0
Polk "Northland Twp" 70 19 48 3 0 0
Polk "Onstad Twp" 32 11 19 0 2 0
Polk "Parnell Twp" 23 7 16 0 0 0
Polk "Queen Twp" 119 37 79 3 0 0
Polk "Reis Twp" 24 12 11 0 1 0
Polk "Rhinehart Twp" 49 15 31 3 0 0
Polk "Roome Twp" 82 37 44 1 0 0
Polk "Rosebud Twp" 164 54 103 6 1 0
Polk "Russia Twp" 16 4 10 1 1 0
Polk "Sandsville Twp" 27 4 21 2 0 0
Polk "Scandia Twp" 46 10 36 0 0 0
Polk "Sletten Twp" 68 19 47 2 0 0
Polk "Sullivan Twp" 66 18 43 2 3 0
Polk "Tabor Twp" 58 26 31 1 0 0
Polk Trail 18 8 10 0 0 0
Polk "Tynsid Twp" 29 12 16 0 1 0
Polk "Vineland Twp" 43 22 21 0 0 0
Polk Winger 45 14 29 2 0 0
Polk "Winger Twp" 57 18 38 1 0 0
Polk "Woodside Twp" 269 99 167 2 1 0
Pope "Bangor Twp" 76 14 57 2 3 0
Pope "Barsness Twp" 72 28 41 2 1 0
Pope "Ben Wade Twp" 123 44 75 3 1 0
Pope "Blue Mounds Twp" 102 33 65 3 1 0
Pope Brooten 0 0 0 0 0 0
Pope "Chippewa Falls Twp" 130 70 55 1 4 0
Pope Cyrus 121 31 84 5 1 0
Pope Farwell 20 8 7 4 1 0
Pope "Gilchrist Twp" 120 40 75 2 2 1
Pope "Glenwood P-1" 990 515 411 53 11 0
Pope "Glenwood P-2" 163 69 81 12 1 0
Pope "Glenwood Twp" 570 226 327 12 4 1
Pope "Grove Lake Twp" 134 44 86 0 4 0
Pope "Hoff Twp" 65 22 43 0 0 0
Pope "Lake Johanna Twp" 67 28 36 1 2 0
Pope "Langhei Twp" 90 45 43 2 0 0
Pope "Leven Twp" 304 127 168 5 4 0
Pope "Long Beach" 232 105 119 4 4 0
Pope Lowry 136 45 82 8 1 0
Pope "Minnewaska Twp" 296 146 140 7 3 0
Pope "New Prairie Twp" 74 23 48 3 0 0
Pope "Nora Twp" 110 36 71 2 1 0
Pope "Reno Twp" 240 81 155 2 2 0
Pope "Rolling Forks Twp" 67 26 37 3 1 0
Pope Sedan 15 6 8 1 0 0
Pope Starbuck 548 251 260 24 13 0
Pope Villard 112 37 62 10 3 0
Pope "Walden Twp" 74 17 55 0 2 0
Pope Westport 16 1 13 2 0 0
Pope "Westport Twp" 110 41 67 1 1 0
Pope "White Bear Lake Twp" 253 113 136 4 0 0
Ramsey "Arden Hills P-1" 2146 1254 815 44 31 2
Ramsey "Arden Hills P-2" 1154 603 508 23 18 2
Ramsey "Arden Hills P-3" 1646 958 641 31 14 2
Ramsey "Blaine W-1 P-9" 0 0 0 0 0 0
Ramsey "Falcon Heights P-1" 1261 1003 232 17 9 0
Ramsey "Falcon Heights P-2" 1477 1134 299 33 11 0
Ramsey "Gem Lake P-1" 279 144 118 13 4 0
Ramsey "Lauderdale P-1" 1200 875 263 42 20 0
Ramsey "Little Canada P-1" 1652 1095 457 76 23 1
Ramsey "Little Canada P-2" 1767 1000 656 87 24 0
Ramsey "Little Canada P-3" 1244 714 456 55 19 0
Ramsey "Maplewood P-1" 1545 1006 456 66 17 0
Ramsey "Maplewood P-2" 1382 857 441 62 21 1
Ramsey "Maplewood P-3" 1354 876 378 82 17 1
Ramsey "Maplewood P-4" 1278 773 407 76 21 1
Ramsey "Maplewood P-5" 928 549 310 52 17 0
Ramsey "Maplewood P-6" 1301 746 480 56 18 1
Ramsey "Maplewood P-7" 1610 917 599 75 18 1
Ramsey "Maplewood P-8" 1495 872 537 65 19 2
Ramsey "Maplewood P-9" 940 532 350 51 7 0
Ramsey "Maplewood P-10" 744 436 239 59 8 2
Ramsey "Maplewood P-11" 1333 742 499 68 22 2
Ramsey "Maplewood P-12" 1702 1109 488 80 23 2
Ramsey "Maplewood P-13" 2048 1144 818 60 26 0
Ramsey "Mounds View P-1" 1735 1003 654 55 21 2
Ramsey "Mounds View P-2" 1098 628 391 69 8 2
Ramsey "Mounds View P-3" 1885 1098 697 69 20 1
Ramsey "Mounds View P-4" 831 500 252 67 12 0
Ramsey "New Brighton P-1" 1317 836 422 44 14 1
Ramsey "New Brighton P-2" 944 596 303 34 11 0
Ramsey "New Brighton P-3" 1487 862 518 87 19 1
Ramsey "New Brighton P-4" 1806 1174 575 38 19 0
Ramsey "New Brighton P-5" 1307 785 434 74 14 0
Ramsey "New Brighton P-6" 1493 918 529 34 12 0
Ramsey "New Brighton P-7" 1719 995 671 42 9 2
Ramsey "New Brighton P-8" 1580 910 593 56 21 0
Ramsey "North Oaks P-1" 1618 814 771 19 14 0
Ramsey "North Oaks P-2" 1656 771 857 12 15 1
Ramsey "North Saint Paul P-1" 1382 772 516 75 19 0
Ramsey "North Saint Paul P-2" 1138 659 383 75 20 1
Ramsey "North Saint Paul P-3" 1389 764 520 82 22 1
Ramsey "North Saint Paul P-4" 1361 773 518 45 25 0
Ramsey "Roseville P-1" 1863 1126 681 39 16 1
Ramsey "Roseville P-2" 823 534 261 20 7 1
Ramsey "Roseville P-3" 2523 1686 745 65 26 1
Ramsey "Roseville P-4" 2849 1768 968 84 28 1
Ramsey "Roseville P-5" 2210 1592 544 57 15 2
Ramsey "Roseville P-6" 1696 1114 520 46 16 0
Ramsey "Roseville P-7" 1849 1198 575 55 18 3
Ramsey "Roseville P-8" 1799 1223 498 59 19 0
Ramsey "Roseville P-9" 2137 1456 607 48 25 1
Ramsey "Roseville P-10" 1771 1230 467 52 22 0
Ramsey "Saint Anthony P-1" 1649 1163 399 64 19 4
Ramsey "Saint Paul W-1 P-1" 1057 870 150 26 11 0
Ramsey "Saint Paul W-1 P-2" 1808 1488 238 67 12 3
Ramsey "Saint Paul W-1 P-3" 1265 1006 149 102 8 0
Ramsey "Saint Paul W-1 P-4" 922 731 107 71 11 2
Ramsey "Saint Paul W-1 P-5" 950 807 52 85 6 0
Ramsey "Saint Paul W-1 P-6" 2088 1729 192 152 15 0
Ramsey "Saint Paul W-1 P-7" 1339 1129 161 41 7 1
Ramsey "Saint Paul W-1 P-8" 1821 1542 191 70 18 0
Ramsey "Saint Paul W-1 P-9" 1334 1030 173 108 23 0
Ramsey "Saint Paul W-1 P-10" 265 197 39 26 1 2
Ramsey "Saint Paul W-1 P-11" 769 640 70 52 5 2
Ramsey "Saint Paul W-1 P-12" 283 224 51 4 4 0
Ramsey "Saint Paul W-1 P-13" 1029 837 157 27 8 0
Ramsey "Saint Paul W-1 P-14" 613 502 66 36 7 2
Ramsey "Saint Paul W-1 P-15" 444 336 65 38 4 1
Ramsey "Saint Paul W-1 P-16" 171 142 22 6 1 0
Ramsey "Saint Paul W-2 P-1" 1461 1218 189 41 12 1
Ramsey "Saint Paul W-2 P-2" 1502 1196 250 36 17 3
Ramsey "Saint Paul W-2 P-3" 2140 1567 429 116 25 3
Ramsey "Saint Paul W-2 P-4" 1337 1074 206 47 10 0
Ramsey "Saint Paul W-2 P-5" 1936 1497 331 95 12 1
Ramsey "Saint Paul W-2 P-6" 501 364 99 33 3 2
Ramsey "Saint Paul W-2 P-7" 1740 1319 330 76 15 0
Ramsey "Saint Paul W-2 P-8" 785 590 147 36 11 1
Ramsey "Saint Paul W-2 P-9" 1688 1341 263 69 14 1
Ramsey "Saint Paul W-2 P-10" 24 7 14 3 0 0
Ramsey "Saint Paul W-2 P-11" 2307 1841 348 98 16 4
Ramsey "Saint Paul W-2 P-12" 1457 1130 251 65 11 0
Ramsey "Saint Paul W-2 P-13" 1154 877 169 86 22 0
Ramsey "Saint Paul W-2 P-14" 1308 968 224 100 15 1
Ramsey "Saint Paul W-2 P-15" 1870 1433 258 165 13 1
