COUNTY AREA TOTAL DEM REP LIB GRN IA IND1 IND2 SAL SWP Writein
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins DeLaFuente West Pierce Riva Kennedy Writein
"Big Stone" "ORTONVILLE TWP" 58 17 41 0 0 0 0 0 0 0 0
"Big Stone" "OTREY TWP" 53 16 37 0 0 0 0 0 0 0 0
"Big Stone" "PRIOR TWP" 126 44 79 1 0 1 1 0 0 0 0
"Big Stone" "TOQUA TWP" 23 3 20 0 0 0 0 0 0 0 0
"Blue Earth" AMBOY 284 104 172 2 2 1 0 3 0 0 0
"Blue Earth" "BEAUFORD TWP" 248 66 172 1 4 0 2 3 0 0 0
"Blue Earth" "BUTTERNUT VALLEY TWP" 190 64 122 3 0 0 1 0 0 0 0
"Blue Earth" "CAMBRIA TWP" 170 79 85 3 0 1 1 1 0 0 0
"Blue Earth" "CERESCO TWP" 106 32 74 0 0 0 0 0 0 0 0
"Blue Earth" "DANVILLE TWP" 162 56 102 2 0 0 1 1 0 0 0
"Blue Earth" "DECORIA TWP" 749 268 474 1 3 2 1 0 0 0 0
"Blue Earth" "EAGLE LAKE" 1757 733 967 27 9 4 6 2 0 1 8
"Blue Earth" "GARDEN CITY TWP" 478 190 276 2 2 0 2 3 0 0 3
"Blue Earth" "GOOD THUNDER" 302 108 190 1 1 0 1 1 0 0 0
"Blue Earth" "JAMESTOWN TWP" 464 171 290 2 0 0 0 0 0 0 1
"Blue Earth" "JUDSON TWP" 347 142 196 4 1 1 1 1 0 0 1
"Blue Earth" "LAKE CRYSTAL" 1395 657 690 26 3 4 5 3 1 0 6
"Blue Earth" "LE RAY TWP" 479 167 308 3 0 0 1 0 0 0 0
"Blue Earth" "LIME TWP" 601 214 371 5 3 4 2 0 0 0 2
"Blue Earth" "LINCOLN TWP" 140 35 98 5 0 0 1 1 0 0 0
"Blue Earth" "LYRA TWP" 199 67 131 1 0 0 0 0 0 0 0
"Blue Earth" "MCPHERSON TWP" 272 76 193 0 0 1 1 0 0 0 1
"Blue Earth" "MADISON LAKE" 760 282 468 4 3 0 1 0 0 2 0
"Blue Earth" "MANKATO W-05 P-01" 670 413 240 6 2 2 3 1 1 0 2
"Blue Earth" "MANKATO W-05 P-02" 222 134 72 10 3 0 1 0 0 1 1
"Blue Earth" "MANKATO W-05 P-03" 864 519 324 9 1 0 3 6 0 0 2
"Blue Earth" "MANKATO W-05 P-04" 401 284 104 3 3 1 2 2 1 0 1
"Blue Earth" "MANKATO W-05 P-05" 690 432 246 2 4 1 2 1 0 0 2
"Blue Earth" "MANKATO W-05 P-06" 432 244 174 5 1 0 7 0 0 0 1
"Blue Earth" "MANKATO W-03 P-07" 824 507 289 17 7 1 1 1 0 0 1
"Blue Earth" "MANKATO W-03 P-08" 1354 767 564 10 1 2 3 3 0 0 4
"Blue Earth" "MANKATO W-03 P-09" 2130 1196 861 37 8 5 11 5 0 2 5
"Blue Earth" "MANKATO W-04 P-10" 1344 910 384 25 4 3 9 3 2 0 4
"Blue Earth" "MANKATO W-04 P-10A" 1340 827 476 24 1 2 3 2 0 1 4
"Blue Earth" "MANKATO W-01 P-11" 1530 961 508 39 7 0 9 5 0 1 0
"Blue Earth" "MANKATO W-01 P-12" 989 553 423 7 1 0 4 0 0 0 1
"Blue Earth" "MANKATO W-04 P-13" 867 538 301 10 11 2 1 2 0 1 1
"Blue Earth" "MANKATO W-01 P-14" 1897 1034 797 33 11 4 4 7 2 0 5
"Blue Earth" "MANKATO W-02 P-15" 3565 2218 1248 57 17 3 9 5 1 1 6
"Blue Earth" "MANKATO W-02 P-16" 1912 958 906 29 4 4 4 3 0 2 2
"Blue Earth" "MANKATO W-02 P-17" 280 156 115 3 3 1 0 1 0 0 1
"Blue Earth" "MANKATO TWP P-1" 156 58 93 4 0 0 1 0 0 0 0
"Blue Earth" "MANKATO TWP P-2" 1041 463 556 8 3 2 3 2 0 1 3
"Blue Earth" MAPLETON 918 354 545 8 2 0 2 3 0 1 3
"Blue Earth" "MAPLETON TWP" 178 51 120 2 2 2 0 0 0 1 0
"Blue Earth" "MEDO TWP" 198 42 151 2 1 0 0 2 0 0 0
"Blue Earth" "MINNESOTA LAKE" 3 1 2 0 0 0 0 0 0 0 0
"Blue Earth" "NORTH MANKATO" 3 2 1 0 0 0 0 0 0 0 0
"Blue Earth" PEMBERTON 114 32 80 1 0 0 1 0 0 0 0
"Blue Earth" "PLEASANT MOUND TWP" 124 18 104 0 0 1 0 1 0 0 0
"Blue Earth" "RAPIDAN TWP" 733 291 425 7 0 4 1 3 0 0 2
"Blue Earth" "SAINT CLAIR" 456 176 259 7 4 3 4 2 0 0 1
"Blue Earth" "SHELBY TWP" 155 46 106 2 0 0 1 0 0 0 0
"Blue Earth" SKYLINE 217 119 92 5 0 1 0 0 0 0 0
"Blue Earth" "SOUTH BEND TWP" 859 360 471 10 5 1 4 1 1 1 5
"Blue Earth" "STERLING TWP" 162 54 104 0 0 0 0 2 0 0 2
"Blue Earth" "VERNON CENTER" 163 54 105 1 1 1 0 0 0 0 1
"Blue Earth" "VERNON CENTER TWP" 157 47 106 2 1 0 0 0 1 0 0
Brown "ALBIN TWP" 193 34 158 0 1 0 0 0 0 0 0
Brown "BASHAW TWP" 136 21 114 0 0 0 0 0 0 1 0
Brown "BURNSTOWN TWP" 165 28 134 3 0 0 0 0 0 0 0
Brown COBDEN 16 8 8 0 0 0 0 0 0 0 0
Brown COMFREY 219 45 168 3 0 0 2 1 0 0 0
Brown "COTTONWOOD TWP" 546 129 406 6 0 1 2 1 0 0 1
Brown "EDEN TWP" 147 21 121 3 1 0 0 1 0 0 0
Brown EVAN 40 12 26 2 0 0 0 0 0 0 0
Brown HANSKA 206 84 114 2 2 3 1 0 0 0 0
Brown "HOME TWP" 335 41 290 3 0 0 1 0 0 0 0
Brown "LAKE HANSKA TWP" 199 67 123 4 0 1 1 2 0 0 1
Brown "LEAVENWORTH TWP" 181 28 148 2 1 0 2 0 0 0 0
Brown "LINDEN TWP" 173 51 122 0 0 0 0 0 0 0 0
Brown "MILFORD TWP" 453 102 345 1 0 0 1 1 0 0 3
Brown "MULLIGAN TWP" 120 28 85 3 1 3 0 0 0 0 0
Brown "NEW ULM W-1 P-1" 813 334 463 8 3 1 1 1 1 1 0
Brown "NEW ULM W-1 P-2" 1020 455 543 8 3 0 3 4 0 0 4
Brown "NEW ULM W-2 P-1" 924 386 510 13 2 3 2 2 0 1 5
Brown "NEW ULM W-2 P-2" 860 334 504 8 3 5 1 2 0 0 3
Brown "NEW ULM W-3 P-1" 1394 534 831 9 4 3 4 5 1 0 3
Brown "NEW ULM W-3 P-2" 886 359 498 12 4 2 3 3 2 0 3
Brown "NEW ULM W-4 P-1" 1047 393 629 10 4 1 4 2 0 0 4
Brown "NEW ULM W-4 P-2" 874 384 464 9 3 2 2 4 0 0 6
Brown "NORTH STAR TWP" 171 21 149 1 0 0 0 0 0 0 0
Brown "PRAIRIEVILLE TWP" 165 21 142 0 0 0 0 1 0 0 1
Brown "SIGEL TWP" 233 61 167 0 1 2 1 1 0 0 0
Brown "SLEEPY EYE W-1" 689 200 477 6 1 0 1 4 0 0 0
Brown "SLEEPY EYE W-2" 1043 244 779 6 3 6 0 3 0 0 2
Brown "SPRINGFIELD W-1" 526 144 375 2 1 0 1 1 2 0 0
Brown "SPRINGFIELD W-2" 552 160 384 6 0 0 0 1 0 0 1
Brown "STARK TWP" 211 14 189 5 0 0 0 0 0 0 3
Brown "STATELY TWP" 98 10 86 1 0 0 0 1 0 0 0
Carlton "ATKINSON TWP" 256 106 139 5 1 2 0 2 0 1 0
Carlton "AUTOMBA TWP" 92 34 54 3 1 0 0 0 0 0 0
Carlton BARNUM 265 116 137 6 0 3 1 0 1 0 1
Carlton "BARNUM TWP" 743 337 388 11 2 2 1 0 0 0 2
Carlton "BESEMAN TWP" 75 20 54 0 0 0 1 0 0 0 0
Carlton "BLACKHOOF TWP" 632 288 332 7 1 1 2 0 0 0 1
Carlton CARLTON 570 314 239 8 2 1 1 0 0 1 4
Carlton "CLOQUET W-1" 1444 745 673 14 2 3 4 1 0 0 2
Carlton "CLOQUET W-2" 1120 606 471 26 5 1 3 3 0 0 5
Carlton "CLOQUET W-3" 1271 687 553 17 4 1 4 3 1 0 1
Carlton "CLOQUET W-4" 1333 731 563 26 4 1 2 1 0 0 5
Carlton "CLOQUET W-5 P-1" 1159 606 534 12 1 1 2 2 0 0 1
Carlton "CLOQUET W-5 P-2" 334 264 62 4 0 0 1 2 0 1 0
Carlton "CLEAR CREEK UNORG" 92 34 55 1 0 1 1 0 0 0 0
Carlton "CORONA UNORG" 97 40 54 1 0 1 0 1 0 0 0
Carlton CROMWELL 126 71 53 0 1 0 1 0 0 0 0
Carlton "EAGLE TWP" 365 150 212 1 1 1 0 0 0 0 0
Carlton "HOLYOKE TWP" 139 57 82 0 0 0 0 0 0 0 0
Carlton "KALEVALA TWP" 177 70 104 0 0 2 0 1 0 0 0
Carlton "KETTLE RIVER" 87 46 37 1 1 1 0 1 0 0 0
Carlton "LAKEVIEW TWP" 126 63 61 0 0 1 0 1 0 0 0
Carlton "MAHTOWA TWP" 401 188 202 4 0 3 1 1 0 0 2
Carlton "MOOSE LAKE" 856 462 367 13 3 3 3 1 1 1 2
Carlton "MOOSE LAKE TWP" 613 266 339 5 0 1 0 2 0 0 0
Carlton "PROGRESS UNORG" 15 8 7 0 0 0 0 0 0 0 0
Carlton "PERCH LAKE TWP" 583 344 226 7 2 1 0 2 0 0 1
Carlton "RED CLOVER UNORG" 192 72 116 1 0 2 1 0 0 0 0
Carlton "SAWYER UNORG" 214 98 111 1 3 0 0 1 0 0 0
Carlton SCANLON 588 314 256 5 6 2 2 1 1 0 1
Carlton "SILVER BROOK TWP" 418 165 246 2 2 0 1 1 0 0 1
Carlton "SILVER TWP" 268 99 164 3 1 1 0 0 0 0 0
Carlton "SKELTON TWP" 275 105 158 5 3 0 2 2 0 0 0
Carlton "SPLIT ROCK TWP" 94 38 55 0 1 0 0 0 0 0 0
Carlton "THOMSON TWP" 3308 1592 1651 26 7 8 6 5 0 0 13
Carlton "TWIN LAKES TWP" 1401 663 705 13 6 2 2 3 0 0 7
Carlton WRENSHALL 280 131 142 2 1 0 1 3 0 0 0
Carlton "WRENSHALL TWP" 298 141 154 1 0 2 0 0 0 0 0
Carlton WRIGHT 62 27 35 0 0 0 0 0 0 0 0
Carver "BENTON TWP" 512 138 367 5 1 0 0 1 0 0 0
Carver "CAMDEN TWP" 617 145 461 6 0 1 0 2 0 0 2
Carver CARVER 3125 1569 1460 51 7 11 7 5 1 1 13
Carver "CHANHASSEN P-1A" 1966 1154 776 18 5 6 3 0 0 0 4
Carver "CHANHASSEN P-1B" 2294 1223 1012 27 7 2 7 5 1 0 10
Carver "CHANHASSEN P-2A" 1688 937 707 19 3 3 7 3 2 0 7
Carver "CHANHASSEN P-2B" 2547 1355 1132 29 6 4 7 7 1 0 6
Carver "CHANHASSEN P-3" 2960 1564 1335 35 1 4 6 4 0 0 11
Carver "CHANHASSEN P-4" 2859 1575 1206 35 7 7 4 5 0 0 20
Carver "CHANHASSEN P-5" 2966 1569 1328 38 6 4 4 5 1 0 11
Carver "CHASKA W-1" 4145 2062 1949 72 6 10 11 8 1 0 26
Carver "CHASKA W-2" 4840 2590 2135 65 6 6 9 7 0 0 22
Carver "CHASKA W-3" 3256 1812 1366 35 9 7 11 5 0 0 11
Carver "CHASKA W-4" 3693 2012 1604 47 5 3 5 4 1 0 12
Carver COLOGNE 1266 465 773 20 4 1 1 1 1 0 0
Carver "DAHLGREN TWP P-1" 858 272 569 11 1 0 1 1 0 0 3
Carver "DAHLGREN TWP P-2" 38 15 23 0 0 0 0 0 0 0 0
Carver HAMBURG 324 65 250 4 1 0 2 2 0 0 0
Carver "HANCOCK TWP" 218 42 175 0 0 0 1 0 0 0 0
Carver "HOLLYWOOD TWP" 702 163 535 2 0 2 0 0 0 0 0
Carver "LAKETOWN TWP" 1201 407 763 14 1 1 5 2 0 0 8
Carver MAYER 1417 384 995 27 2 1 1 1 0 0 6
Carver "NEW GERMANY" 243 47 193 1 1 0 0 0 0 0 1
Carver "NORWOOD YOUNG AMERICA" 2210 670 1489 25 7 5 5 1 0 1 7
Carver "SAN FRANCISCO TWP" 643 204 425 8 2 1 1 0 0 0 2
Carver SHOREWOOD 0 0 0 0 0 0 0 0 0 0 0
Carver "VICTORIA P-1" 1289 599 654 17 5 2 2 2 0 0 8
Carver "VICTORIA P-2" 2420 1149 1219 26 7 2 1 5 1 0 10
Carver "VICTORIA P-3" 3329 1495 1765 40 7 6 4 5 0 2 5
Carver "WACONIA W-1" 3380 1533 1783 31 8 9 4 6 0 0 6
Carver "WACONIA W-2" 4521 2047 2349 61 9 16 10 11 2 1 15
Carver "WACONIA TWP" 798 233 556 4 1 1 0 0 1 0 2
Carver WATERTOWN 2706 912 1708 41 13 8 6 6 0 0 12
Carver "WATERTOWN TWP" 859 265 583 4 3 1 1 2 0 0 0
Carver "YOUNG AMERICA TWP" 471 102 364 4 0 0 0 1 0 0 0
Cass "ANSEL TWP" 40 6 32 0 0 0 0 1 0 0 1
Cass BACKUS 115 38 77 0 0 0 0 0 0 0 0
Cass "BARCLAY TWP" 325 106 214 2 2 0 0 1 0 0 0
Cass "BECKER TWP" 284 59 219 2 1 0 1 1 0 1 0
Cass BENA 48 40 8 0 0 0 0 0 0 0 0
Cass "BEULAH TWP" 58 24 32 0 0 0 2 0 0 0 0
Cass "BIRCH LAKE TWP" 446 134 309 1 1 0 0 0 0 0 1
Cass "BLIND LAKE TWP" 53 18 33 0 1 0 0 0 0 0 1
Cass "BOY LAKE TWP" 110 38 71 0 0 0 0 0 0 1 0
Cass "BOY RIVER CITY" 7 1 6 0 0 0 0 0 0 0 0
Cass "BOY RIVER TWP" 44 16 28 0 0 0 0 0 0 0 0
Cass "BULL MOOSE TWP" 73 18 54 0 0 0 1 0 0 0 0
Cass "BUNGO TWP" 95 17 76 0 0 0 1 0 0 0 1
Cass "BYRON TWP" 86 24 61 0 1 0 0 0 0 0 0
Cass "CASS LAKE" 312 240 64 2 0 3 2 0 1 0 0
Cass "CHICKAMAW BEACH" 93 42 51 0 0 0 0 0 0 0 0
Cass "CROOKED LAKE TWP" 395 161 228 1 2 1 0 1 0 0 1
Cass "DEERFIELD TWP" 82 20 58 2 0 0 1 1 0 0 0
Cass "EAST GULL LAKE" 767 230 528 6 1 1 1 0 0 0 0
Cass "FAIRVIEW TWP" 635 143 475 6 2 3 0 2 0 0 4
Cass "FEDERAL DAM" 60 29 30 0 1 0 0 0 0 0 0
Cass "GOULD TWP" 103 46 52 2 1 0 1 0 1 0 0
Cass HACKENSACK 175 80 93 1 1 0 0 0 0 0 0
Cass "HARDWOOD SOUTH" 31 10 21 0 0 0 0 0 0 0 0
Cass "HIRAM TWP" 286 128 151 2 2 2 0 1 0 0 0
Cass "HOME BROOK TWP" 178 40 132 5 0 0 1 0 0 0 0
Cass "INGUADONA TWP" 122 31 90 0 0 0 0 0 1 0 0
Cass "KEGO TWP" 389 137 245 2 4 1 0 0 0 0 0
Cass "LAKE SHORE" 830 257 567 3 1 0 1 0 0 0 1
Cass "LEECH LAKE TWP" 302 113 187 1 0 0 0 0 0 0 1
Cass "LIMA TWP" 51 17 32 0 0 0 0 0 0 0 2
Cass LONGVILLE 109 31 77 0 1 0 0 0 0 0 0
Cass "LOON LAKE TWP" 383 106 267 3 2 2 0 2 0 0 1
Cass "MCKINLEY TWP" 69 24 44 1 0 0 0 0 0 0 0
Cass "MAPLE TWP" 266 46 216 0 1 1 2 0 0 0 0
Cass "MAY TWP" 568 90 469 6 1 1 0 0 1 0 0
Cass "MEADOW BROOK TWP" 116 18 94 1 2 0 0 1 0 0 0
Cass "MOOSE LAKE TWP" 76 17 58 1 0 0 0 0 0 0 0
Cass MOTLEY 11 1 10 0 0 0 0 0 0 0 0
Cass "OTTER TAIL PENINSULA TWP" 48 25 23 0 0 0 0 0 0 0 0
Cass "PIKE BAY TWP" 702 506 177 5 1 1 6 3 1 1 1
Cass PILLAGER 238 72 161 4 0 0 1 0 0 0 0
Cass "PINE LAKE TWP" 147 59 84 0 0 1 1 2 0 0 0
Cass "PINE RIVER" 402 133 260 4 3 1 1 0 0 0 0
Cass "PINE RIVER TWP" 671 159 501 5 2 1 1 1 0 0 1
Cass "PONTO LAKE TWP" 417 160 249 4 1 0 3 0 0 0 0
Cass "POPLAR TWP" 88 8 77 2 0 0 0 0 0 0 1
Cass "POWERS TWP" 527 165 355 3 3 0 0 0 0 0 1
Cass REMER 168 60 104 1 3 0 0 0 0 0 0
Cass "REMER TWP" 103 28 75 0 0 0 0 0 0 0 0
Cass "ROGERS POINT" 1 0 1 0 0 0 0 0 0 0 0
Cass "ROGERS TWP" 61 22 39 0 0 0 0 0 0 0 0
Cass "SALEM TWP P-1" 73 16 57 0 0 0 0 0 0 0 0
Cass "SALEM TWP P-2" 0 0 0 0 0 0 0 0 0 0 0
Cass "SHINGOBEE TWP P-1" 1036 410 606 2 1 5 4 1 2 0 5
Cass "SHINGOBEE TWP P-2" 60 44 14 0 0 0 1 0 1 0 0
Cass "SLATER TWP" 128 45 83 0 0 0 0 0 0 0 0
Cass "SMOKY HOLLOW TWP" 39 13 26 0 0 0 0 0 0 0 0
Cass "SUCKER LAKES" 9 7 2 0 0 0 0 0 0 0 0
Cass "SYLVAN TWP" 1679 506 1144 11 9 2 2 3 0 0 2
Cass "THUNDER LAKE TWP" 194 61 131 0 0 1 1 0 0 0 0
Cass "TORREY TWP" 108 29 76 1 0 1 1 0 0 0 0
Cass "TRELIPE TWP" 127 43 82 0 0 1 1 0 0 0 0
Cass "TURTLE LAKE TWP" 442 163 272 1 1 0 4 0 1 0 0
Cass "WABEDO TWP" 332 133 196 1 1 0 0 0 0 0 1
Cass WAHNENA 92 19 72 0 0 0 0 0 0 0 1
Cass "WALDEN TWP" 267 78 187 2 0 0 0 0 0 0 0
Cass WALKER 592 267 311 6 3 0 0 1 1 0 3
Cass "WILKINSON TWP" 242 138 96 2 1 1 2 2 0 0 0
Cass "WILLOW RIVER" 23 9 14 0 0 0 0 0 0 0 0
Cass "WILSON TWP" 363 69 281 3 1 3 1 1 0 0 4
Cass "WINNIE PORTAGE LAKES" 134 51 78 2 1 0 0 0 2 0 0
Cass "WOODROW TWP" 583 248 327 2 1 1 2 2 0 0 0
Chippewa "BIG BEND TWP" 156 69 86 0 0 1 0 0 0 0 0
Chippewa "CLARA CITY" 769 215 543 6 1 1 0 2 0 1 0
Chippewa "CRATE TWP" 110 25 83 1 0 0 1 0 0 0 0
Chippewa "GRACE TWP" 68 8 59 1 0 0 0 0 0 0 0
Chippewa "GRANITE FALLS W-2" 529 256 265 6 0 1 0 1 0 0 0
Chippewa "GRANITE FALLS TWP P-1" 142 33 109 0 0 0 0 0 0 0 0
Chippewa "GRANITE FALLS TWP P-2" 0 0 0 0 0 0 0 0 0 0 0
Chippewa "HAVELOCK TWP" 98 39 58 0 0 0 1 0 0 0 0
Chippewa "KRAGERO TWP" 96 44 49 2 0 0 0 1 0 0 0
Chippewa "LEENTHROP TWP" 163 37 124 1 0 0 0 0 0 0 1
Chippewa "LONE TREE TWP" 139 26 108 4 0 0 0 1 0 0 0
Chippewa "LOURISTON TWP" 87 23 63 0 0 0 0 0 0 0 1
Chippewa "MANDT TWP" 91 34 57 0 0 0 0 0 0 0 0
Chippewa MAYNARD 181 43 135 2 1 0 0 0 0 0 0
Chippewa MILAN 119 66 47 3 1 0 2 0 0 0 0
Chippewa "MONTEVIDEO P-1" 1279 501 745 14 2 1 7 5 0 0 4
Chippewa "MONTEVIDEO P-2" 1241 496 710 11 4 2 8 8 0 0 2
Chippewa RAYMOND 0 0 0 0 0 0 0 0 0 0 0
Chippewa "RHEIDERLAND TWP" 162 12 147 1 0 0 0 0 0 0 2
Chippewa "ROSEWOOD TWP" 212 36 175 0 0 0 0 1 0 0 0
Chippewa "SPARTA TWP" 472 154 310 1 1 2 1 1 0 0 2
Chippewa "STONEHAM TWP" 152 28 121 1 1 0 0 0 0 1 0
Chippewa "TUNSBERG TWP" 133 38 94 1 0 0 0 0 0 0 0
Chippewa WATSON 89 23 62 2 1 0 0 1 0 0 0
Chippewa "WOODS TWP" 123 20 100 1 0 0 2 0 0 0 0
Chisago "AMADOR TWP" 602 192 398 8 1 0 1 2 0 0 0
Chisago "CENTER CITY" 428 216 196 11 2 1 0 0 0 0 2
Chisago "CHISAGO CITY" 3545 1355 2111 41 11 8 4 7 1 0 7
Chisago "CHISAGO LAKE TWP (N)" 1595 607 960 12 4 3 1 6 0 0 2
Chisago "CHISAGO LAKE TWP (S)" 1773 627 1108 23 5 4 0 3 0 0 3
Chisago "FISH LAKE TWP" 1436 423 985 11 5 1 0 5 0 0 6
Chisago "FRANCONIA TWP" 1168 452 694 16 3 2 0 0 0 0 1
Chisago HARRIS 719 222 478 9 1 1 1 3 0 0 4
Chisago "LENT TWP" 2051 589 1417 31 3 4 3 1 0 0 3
Chisago LINDSTROM 3086 1227 1786 37 12 5 8 5 1 0 5
Chisago "NESSEL TWP" 1312 352 933 18 1 4 2 1 0 0 1
Chisago "NORTH BRANCH P-B" 1639 503 1083 29 8 3 7 3 1 0 2
Chisago "NORTH BRANCH P-C" 2516 820 1623 40 14 4 3 5 0 0 7
Chisago "NORTH BRANCH P-A" 1762 564 1154 19 8 2 3 1 3 1 7
Chisago "RUSH CITY" 1132 389 710 17 4 3 4 5 0 0 0
Chisago "RUSHSEBA TWP" 516 129 383 3 0 0 0 0 0 0 1
Chisago SHAFER 571 162 387 12 1 0 2 5 0 0 2
Chisago "SHAFER TWP P-A" 696 207 474 7 2 2 2 1 0 0 1
Chisago "SHAFER TWP P-B" 27 10 16 0 0 0 0 0 0 0 1
Chisago STACY 882 277 583 16 0 2 0 2 0 0 2
Chisago "SUNRISE TWP" 1352 382 935 18 5 5 3 1 0 0 3
Chisago "TAYLORS FALLS" 665 292 360 6 6 0 1 0 0 0 0
Chisago WYOMING 5097 1809 3142 80 15 16 8 12 2 0 13
Clay "ALLIANCE TWP" 144 62 78 4 0 0 0 0 0 0 0
Clay "BARNESVILLE CITY W-1" 573 242 313 7 2 2 5 1 0 0 1
Clay "BARNESVILLE CITY W-2" 417 169 238 6 2 0 2 0 0 0 0
Clay "BARNESVILLE CITY W-3" 488 186 293 3 0 1 0 1 0 1 3
Clay "BARNESVILLE TWP" 110 39 70 0 1 0 0 0 0 0 0
Clay "COMSTOCK CITY" 58 14 41 2 0 0 0 1 0 0 0
Clay "CROMWELL TWP" 244 69 170 2 1 0 0 1 0 0 1
Clay "DILWORTH CITY" 2301 1096 1138 27 10 10 10 2 1 1 6
Clay "EGLON TWP" 439 167 267 2 1 0 0 2 0 0 0
Clay "ELKTON TWP" 199 82 116 1 0 0 0 0 0 0 0
Clay "ELMWOOD TWP" 258 93 155 4 0 3 0 0 1 0 2
Clay "FELTON CITY" 88 28 60 0 0 0 0 0 0 0 0
Clay "FELTON TWP" 48 17 31 0 0 0 0 0 0 0 0
Clay "FLOWING TWP" 56 21 34 1 0 0 0 0 0 0 0
Clay "GEORGETOWN CITY" 40 14 26 0 0 0 0 0 0 0 0
Clay "GEORGETOWN TWP" 78 29 48 1 0 0 0 0 0 0 0
Clay "GLYNDON CITY" 653 269 362 11 2 4 1 0 0 0 4
Clay "GLYNDON TWP" 204 55 145 2 1 0 0 1 0 0 0
Clay "GOOSE PRAIRIE TWP" 112 47 61 3 0 0 0 1 0 0 0
Clay "HAGEN TWP" 76 27 46 3 0 0 0 0 0 0 0
Clay "HAWLEY CITY" 1162 469 656 20 4 3 4 2 0 1 3
Clay "HAWLEY TWP" 304 119 179 4 0 0 0 0 0 0 2
Clay "HIGHLAND GROVE TWP" 158 61 91 3 1 0 2 0 0 0 0
Clay "HITTERDAL CITY" 112 59 53 0 0 0 0 0 0 0 0
Clay "HOLY CROSS TWP" 78 24 51 3 0 0 0 0 0 0 0
Clay "HUMBOLDT TWP" 161 62 96 1 0 1 0 1 0 0 0
Clay "KEENE TWP" 78 34 43 1 0 0 0 0 0 0 0
Clay "KRAGNES TWP" 183 50 132 1 0 0 0 0 0 0 0
Clay "KURTZ TWP" 146 55 86 3 1 0 0 0 0 1 0
Clay "MOLAND TWP" 167 58 107 1 0 0 0 0 0 0 1
Clay "MOORHEAD CITY W-1 P-1A" 2276 1179 1035 35 7 4 7 4 0 0 5
Clay "MOORHEAD CITY W-1 P-1B" 838 355 469 8 2 1 0 2 0 0 1
Clay "MOORHEAD CITY W-1 P-2" 1998 1297 630 33 12 9 7 2 2 0 6
Clay "MOORHEAD CITY W-2 P-3" 1505 859 614 19 1 1 5 0 0 0 6
Clay "MOORHEAD CITY W-2 P-4" 2525 1433 1007 34 10 9 9 7 1 1 14
Clay "MOORHEAD CITY W-2 P-5A" 218 148 62 5 2 0 0 1 0 0 0
Clay "MOORHEAD CITY W-2 P-5B" 565 357 187 7 6 3 1 2 0 0 2
Clay "MOORHEAD CITY W-3 P-6A" 191 131 58 1 0 0 0 1 0 0 0
Clay "MOORHEAD CITY W-3 P-6B" 1480 995 455 11 5 2 3 4 0 0 5
Clay "MOORHEAD CITY W-3 P-7" 1198 728 446 11 4 2 1 3 0 1 2
Clay "MOORHEAD CITY W-3 P-8" 2207 1133 1030 23 4 2 5 2 0 0 8
Clay "MOORHEAD CITY W-4 P-9" 906 523 348 14 3 2 5 3 1 0 7
Clay "MOORHEAD CITY W-4 P-10" 900 496 370 15 3 4 3 1 1 0 7
Clay "MOORHEAD CITY W-4 P-11" 1972 1082 839 34 4 3 1 3 2 0 4
Clay "MOORHEAD CITY W-4 P-12" 2044 1093 909 19 8 2 4 3 0 0 6
Clay "MOORHEAD TWP P-1" 108 50 58 0 0 0 0 0 0 0 0
Clay "MOORHEAD TWP P-2" 2 1 0 0 1 0 0 0 0 0 0
Clay "MORKEN TWP" 114 44 66 1 1 1 0 0 0 0 1
Clay "OAKPORT TWP" 281 77 198 5 0 1 0 0 0 0 0
Clay "PARKE TWP" 367 130 231 5 0 1 0 0 0 0 0
Clay "RIVERTON TWP" 278 100 173 2 0 1 0 2 0 0 0
Clay "SABIN CITY" 313 107 199 3 0 0 2 2 0 0 0
Clay "SKREE TWP" 111 38 71 2 0 0 0 0 0 0 0
Clay "SPRING PRAIRIE TWP" 141 52 83 2 0 0 1 0 0 0 3
Clay "TANSEM TWP" 172 65 103 2 1 0 0 0 0 0 1
Clay "ULEN CITY" 240 118 114 3 0 2 1 2 0 0 0
Clay "ULEN TWP" 89 23 64 0 0 2 0 0 0 0 0
Clay "VIDING TWP" 65 26 38 0 1 0 0 0 0 0 0
Clearwater "BAGLEY CITY" 596 207 375 6 2 1 2 3 0 0 0
Clearwater "BEAR CREEK TWP" 80 23 56 0 0 0 0 1 0 0 0
Clearwater "CLEARBROOK CITY" 274 77 188 3 3 1 1 0 0 0 1
Clearwater "CLOVER TWP" 58 13 45 0 0 0 0 0 0 0 0
Clearwater "COPLEY TWP" 511 113 391 4 0 0 1 1 0 0 1
Clearwater "DUDLEY TWP" 222 46 175 0 0 0 0 0 0 0 1
Clearwater "EDDY TWP" 185 37 140 4 1 0 1 1 0 0 1
Clearwater "FALK TWP" 127 29 97 1 0 0 0 0 0 0 0
Clearwater "GONVICK CITY" 135 33 100 0 0 0 1 0 0 0 1
Clearwater "GREENWOOD TWP" 46 8 38 0 0 0 0 0 0 0 0
Clearwater "HANGAARD TWP" 3 0 3 0 0 0 0 0 0 0 0
Clearwater "RED LAKE RESERVATION" 7 4 3 0 0 0 0 0 0 0 0
Clearwater "HOLST TWP" 217 49 165 0 1 0 1 0 0 0 1
