COUNTY AREA TOTAL DEM REP
COUNTY AREA TOTAL DEM REP
Kershaw "Lugoff No. 2" 2010 1 2009
Kershaw "Lugoff No. 3" 1764 1 1763
Kershaw "Lugoff No. 4" 1479 1 1478
Kershaw "Malvern Hill" 1494 1 1493
Kershaw "Rabon's X Roads" 2139 1 2138
Kershaw Riverdale 917 1 916
Kershaw "Salt Pond" 1483 1 1482
Kershaw "Shaylor's Hill" 1020 1 1019
Kershaw Springdale 1970 1 1969
Kershaw Westville 1709 1 1708
Kershaw "Whites Gardens" 1819 1 1818
Lancaster Antioch 920 1 919
Lancaster "Lake House" 2637 1 2636
Lancaster "Camp Creek" 894 1 893
Lancaster Carmel 572 1 571
Lancaster "Chesterfield Ave" 1480 1 1479
Lancaster Douglas 2168 1 2167
Lancaster Dwight 2052 1 2051
Lancaster Elgin 1670 1 1669
Lancaster "Erwin Farm" 1791 1 1790
Lancaster "Gooch's Cross Roads" 2123 1 2122
Lancaster "Heath Springs" 1309 1 1308
Lancaster "Hyde Park" 1849 1 1848
Lancaster Jacksonham 1210 1 1209
Lancaster "Kershaw North" 1782 1 1781
Lancaster "Kershaw South" 1471 1 1470
Lancaster "Lancaster East" 2166 1 2165
Lancaster "Lancaster West" 1152 1 1151
Lancaster "Lynwood Drive" 2555 1 2554
Lancaster Midway 773 1 772
Lancaster "Pleasant Hill" 1411 1 1410
Lancaster "Pleasant Valley" 3702 1 3701
Lancaster "Rich Hill" 1211 1 1210
Lancaster Riverside 981 1 980
Lancaster "Spring Hill" 1366 1 1365
Lancaster Unity 1405 1 1404
Lancaster "Van Wyck" 1008 1 1007
Lancaster "Possum Hollow" 3442 1 3441
Lancaster University 1335 1 1334
Lancaster "Shelley Mullis" 2281 1 2280
Lancaster "Black Horse Run" 4150 1 4149
Lancaster "Gold Hill" 1545 1 1544
Lancaster Harrisburg 3836 1 3835
Lancaster Osceola 4884 1 4883
Lancaster "River Road" 2795 1 2794
Lancaster "The Lodge" 3227 1 3226
Lancaster "College Park" 1416 1 1415
Laurens "LAURENS 1" 719 1 718
Laurens "LAURENS 2" 570 1 569
Laurens "LAURENS 3" 1029 1 1028
Laurens "LAURENS 4" 838 1 837
Laurens "LAURENS 5" 1572 1 1571
Laurens "LAURENS 6" 1275 1 1274
Laurens BAILEY 1043 1 1042
Laurens "TRINITY RIDGE" 1437 1 1436
Laurens WATTSVILLE 1442 1 1441
Laurens BARKSDALE-NARINE 1015 1 1014
Laurens MADDENS 1215 1 1214
Laurens "CLINTON 1" 1495 1 1494
Laurens "CLINTON 2" 1536 1 1535
Laurens JOANNA 1698 1 1697
Laurens "LYDIA MILL" 1255 1 1254
Laurens MOUNTVILLE 633 1 632
Laurens "CLINTON 3" 1430 1 1429
Laurens JONES 1734 1 1733
Laurens OWINGS 817 1 816
Laurens "GRAY COURT" 1378 1 1377
Laurens GREENPOND 1686 1 1685
Laurens COOKS 2800 1 2799
Laurens YOUNGS 1266 1 1265
Laurens ORA-LANFORD 923 1 922
Laurens "LONG BRANCH" 1219 1 1218
Laurens "CROSS HILL" 1773 1 1772
Laurens WATERLOO 1613 1 1612
Laurens "MARTINS-POPLAR SPRINGS" 717 1 716
Laurens EKOM 664 1 663
Laurens "MOUNT OLIVE" 1137 1 1136
Laurens "HICKORY TAVERN" 2436 1 2435
Laurens "CLINTON MILL" 1413 1 1412
Laurens BREWERTON-PRINCETON 740 1 739
Lee "ASHLAND/STOKES BRIDGE" 537 1 536
Lee ASHWOOD 639 1 638
Lee "BISHOPVILLE 1" 755 1 754
Lee "BISHOPVILLE 2" 772 1 771
Lee "BISHOPVILLE 3" 823 1 822
Lee "BISHOPVILLE 4" 1098 1 1097
Lee "CEDAR CREEK" 324 1 323
Lee CYPRESS 568 1 567
Lee ELLIOTT 441 1 440
Lee "HICKORY HILL" 373 1 372
Lee IONIA 682 1 681
Lee LYNCHBURG 651 1 650
Lee MANVILLE 708 1 707
Lee "MT. CLIO" 239 1 238
Lee "RATTLESNAKE SPRINGS" 357 1 356
Lee "SCHROCKS MILL/LUCKNOW" 495 1 494
Lee "SOUTH LYNCHBURG" 393 1 392
Lee "SPRING HILL" 661 1 660
Lee "ST. CHARLES" 949 1 948
Lee "ST. MATTHEWS" 172 1 171
Lee "TURKEY CREEK" 167 1 166
Lee WOODROW 235 1 234
Lexington BATESBURG 2148 1 2147
Lexington MIMS 1419 1 1418
Lexington "LAKE MURRAY 1" 2383 1 2382
Lexington "MOUNT HOREB" 2511 1 2510
Lexington "OLD BARNWELL ROAD" 1959 1 1958
Lexington "BEULAH  CHURCH" 2828 1 2827
Lexington GILBERT 2275 1 2274
Lexington "POND BRANCH" 2275 1 2274
Lexington "SEVEN OAKS" 1949 1 1948
Lexington "RIDGE ROAD" 2384 1 2383
Lexington SUMMIT 1485 1 1484
Lexington LEESVILLE 2361 1 2360
Lexington "RED BANK SOUTH 1" 2429 1 2428
Lexington "EMMANUEL CHURCH" 2314 1 2313
Lexington "HOLLOW CREEK" 2755 1 2754
Lexington "BOILING SPRINGS" 2537 1 2536
Lexington "EDMUND 1" 1469 1 1468
Lexington "RED BANK" 4241 1 4240
Lexington "ROUND HILL" 4484 1 4483
Lexington FAIRVIEW 1470 1 1469
Lexington "QUAIL HOLLOW" 2358 1 2357
Lexington "PELION 1" 1545 1 1544
Lexington MACK-EDISTO 841 1 840
Lexington "SWANSEA 1" 1325 1 1324
Lexington "SANDY RUN" 1058 1 1057
Lexington "GASTON 1" 1523 1 1522
Lexington "SHARPE'S HILL" 2179 1 2178
Lexington CHAPIN 3497 1 3496
Lexington "LEAPHART ROAD" 1376 1 1375
Lexington WESTOVER 1706 1 1705
Lexington EDENWOOD 2446 1 2445
Lexington CROMER 1571 1 1570
Lexington "LEXINGTON NO. 1" 3393 1 3392
Lexington "LEXINGTON NO. 2" 2244 1 2243
Lexington "CAYCE NO. 1" 1930 1 1929
Lexington "CAYCE NO. 2" 1981 1 1980
Lexington "CAYCE NO. 3" 865 1 864
Lexington "CHALK HILL" 3633 1 3632
Lexington "CONGAREE 1" 1985 1 1984
Lexington "HOOK'S STORE" 2302 1 2301
Lexington "SALUDA RIVER" 2192 1 2191
Lexington SPRINGDALE 2215 1 2214
Lexington "PINE RIDGE 1" 1413 1 1412
Lexington "WEST COLUMBIA NO. 1" 1217 1 1216
Lexington "WEST COLUMBIA NO. 2" 777 1 776
Lexington "WEST COLUMBIA NO. 3" 827 1 826
Lexington "WEST COLUMBIA NO. 4" 1878 1 1877
Lexington IRMO 2531 1 2530
Lexington CHALLEDON 1835 1 1834
Lexington WHITEHALL 2476 1 2475
Lexington GARDENDALE 1760 1 1759
Lexington "WOODLAND HILLS" 1778 1 1777
Lexington PINEVIEW 2076 1 2075
Lexington "QUAIL VALLEY" 2394 1 2393
Lexington "CAYCE 2A" 1561 1 1560
Lexington "BARR ROAD 1" 1550 1 1549
Lexington COLDSTREAM 2135 1 2134
Lexington GRENADIER 2143 1 2142
Lexington "ST. MICHAEL" 2638 1 2637
Lexington MURRAYWOOD 2302 1 2301
Lexington "AMICKS FERRY" 3803 1 3802
Lexington "BUSH RIVER" 1873 1 1872
Lexington "DUTCHMAN SHORES" 2580 1 2579
Lexington "PILGRIM CHRUCH" 3133 1 3132
Lexington "WHITE KNOLL" 2837 1 2836
Lexington "FAITH CHURCH" 1611 1 1610
Lexington "KITTI WAKE" 1962 1 1961
Lexington "PROVIDENCE CHURCH" 2889 1 2888
Lexington "BOILING SPRINGS SOUTH" 1459 1 1458
Lexington "LEXINGTON NO. 3" 3574 1 3573
Lexington "LEXINGTON NO. 4" 3764 1 3763
Lexington MIDWAY 1475 1 1474
Lexington "PARK ROAD 1" 2279 1 2278
Lexington "SPRINGDALE SOUTH" 798 1 797
Lexington "GASTON 2" 1874 1 1873
Lexington "LAKE MURRAY 2" 4003 1 4002
Lexington "CONGAREE 2" 1272 1 1271
Lexington "ST. DAVIDS" 2908 1 2907
Lexington "MT. HEBRON" 1491 1 1490
Lexington "SAND HILL" 1962 1 1961
Lexington "EDMUND 2" 2006 1 2005
Lexington "SWANSEA 2" 1694 1 1693
Lexington "PELION 2" 1674 1 1673
Lexington "DREHER ISLAND" 1795 1 1794
Lexington "OLD LEXINGTON" 3389 1 3388
Lexington LINCREEK 2597 1 2596
Lexington CEDARCREST 2062 1 2061
Lexington OAKWOOD 3127 1 3126
Lexington "BARR ROAD 2" 3683 1 3682
Lexington "PARK ROAD 2" 1460 1 1459
Lexington "PINE RIDGE 2" 2440 1 2439
Lexington "RED BANK SOUTH 2" 1896 1 1895
Lexington "Carolina Springs" 2112 1 2111
Lexington "Platt Springs 1" 1431 1 1430
Lexington "Platt Springs 2" 3399 1 3398
Lexington "RIVER BLUFF" 3124 1 3123
Marion "BRITTON'S NECK" 1502 1 1501
Marion FRIENDSHIP 334 1 333
Marion CENTENARY 1413 1 1412
Marion RAINS 861 1 860
Marion "MARION NO. 1" 1624 1 1623
Marion "MARION NO. 2" 1511 1 1510
Marion "MARION NORTH" 1556 1 1555
Marion "MARION SOUTH" 3105 1 3104
Marion "MARION WEST" 1278 1 1277
Marion SELLERS 276 1 275
Marion TEMPERANCE 1171 1 1170
Marion ZION 607 1 606
Marion "N WEST MULLINS" 1759 1 1758
Marion "S WEST MULLINS" 1733 1 1732
Marion "N EAST MULLINS" 2260 1 2259
Marion "S EAST MULLINS" 1496 1 1495
Marion NICHOLS 768 1 767
Marlboro ADAMSVILLE 463 1 462
Marlboro BLENHEIM 329 1 328
Marlboro BRIGHTSVILLE 837 1 836
Marlboro BROWNSVILLE 375 1 374
Marlboro "RED HILL" 1443 1 1442
Marlboro TATUM 435 1 434
Marlboro WALLACE 1478 1 1477
Marlboro "QUICKS X ROADS" 1153 1 1152
Marlboro CLIO 1723 1 1722
Marlboro MCCOLL 1594 1 1593
Marlboro "EAST MCCOLL" 1058 1 1057
Marlboro "E BENNETTSVILLE" 2103 1 2102
Marlboro "W BENNETTSVILLE" 2389 1 2388
Marlboro "S BENNETTSVILLE" 1291 1 1290
Marlboro "N BENNETTSVILLE" 3069 1 3068
Mccormick "Mt. Carmel" 264 1 263
Mccormick Monticello 591 1 590
Mccormick Savannah 2168 1 2167
Mccormick Willington 203 1 202
Mccormick "McCormick No. 1" 1215 1 1214
Mccormick Bethany 371 1 370
Mccormick "McCormick No. 2" 983 1 982
Mccormick "Plum Branch" 802 1 801
Mccormick Parksville 229 1 228
Mccormick Modoc 290 1 289
Mccormick "Clark's Hill" 594 1 593
Newberry "Newberry Ward 1" 485 1 484
Newberry "Newberry Ward 2" 1191 1 1190
Newberry "Newberry Ward 3" 974 1 973
Newberry "Newberry Ward 4" 620 1 619
Newberry "Newberry Ward 5" 743 1 742
Newberry "Newberry Ward 6" 1295 1 1294
Newberry "Beth - Eden" 646 1 645
Newberry "Bush River" 329 1 328
Newberry Chappells 759 1 758
Newberry Fairview 1891 1 1890
Newberry Hartford 1198 1 1197
Newberry Helena 878 1 877
Newberry Kinards-Jalapa 492 1 491
Newberry Johnstone 585 1 584
Newberry "Little Mountain" 1508 1 1507
Newberry Maybinton 73 1 72
Newberry "Mt. Bethel-Garmany" 1306 1 1305
Newberry "Consolidated Number 5" 1133 1 1132
Newberry O'Neal 1570 1 1569
Newberry Oakland 842 1 841
Newberry Peak 137 1 136
Newberry Pomaria 650 1 649
Newberry "Prosperity City" 959 1 958
Newberry Silverstreet 789 1 788
Newberry "Stoney Hill" 810 1 809
Newberry "St. Phillips-Jolly Street" 1083 1 1082
Newberry Wheeland 510 1 509
Newberry "Whitmire City" 941 1 940
Newberry "Whitmire Outside" 779 1 778
Newberry "Prosperity Outside" 1044 1 1043
Oconee Newry-Corinth 273 1 272
Oconee "Earles Grove" 883 1 882
Oconee Ravenel 2699 1 2698
Oconee "Fair Play" 1084 1 1083
Oconee Friendship 2204 1 2203
Oconee "Holly Springs" 386 1 385
Oconee Keowee 2183 1 2182
Oconee "Long Creek" 446 1 445
Oconee "Mountain Rest" 1022 1 1021
Oconee Madison 684 1 683
Oconee Bountyland 1985 1 1984
Oconee Oakway 1462 1 1461
Oconee Return 767 1 766
Oconee Richland 1138 1 1137
Oconee Salem 2229 1 2228
Oconee "Stamp Creek" 3197 1 3196
Oconee "New Hope" 2744 1 2743
Oconee Shiloh 1363 1 1362
Oconee "South Union" 1776 1 1775
Oconee Tamassee 1432 1 1431
Oconee Tokeena-Providence 1388 1 1387
Oconee Utica 784 1 783
Oconee "Walhalla 1" 3849 1 3848
Oconee "Walhalla 2" 2902 1 2901
Oconee "Westminster 1" 3200 1 3199
Oconee "Westminster 2" 2061 1 2060
Oconee "West Union" 2155 1 2154
Oconee "Seneca 1" 3130 1 3129
Oconee "Seneca 2" 2297 1 2296
Oconee "Seneca 3" 1476 1 1475
Oconee "Seneca 4" 2990 1 2989
Orangeburg "ORANGEBURG WD 1" 734 1 733
Orangeburg "ORANGEBURG WD 2" 633 1 632
Orangeburg "ORANGEBURG WD 3" 1102 1 1101
Orangeburg "ORANGEBURG WD 4" 1996 1 1995
Orangeburg "ORANGEBURG WD 5" 572 1 571
Orangeburg "ORANGEBURG WD 6" 807 1 806
Orangeburg "ORNAGEBURG WD 7" 829 1 828
Orangeburg "ORANGEBURG WD 8" 651 1 650
Orangeburg "ORANGEBURG WD 9" 609 1 608
Orangeburg "ORANGEBURG WD 10" 842 1 841
Orangeburg "SUBURBAN 1" 722 1 721
Orangeburg "SUBURBAN 2" 720 1 719
Orangeburg "SUBURBAN 3" 1476 1 1475
Orangeburg "SUBURBAN 4" 542 1 541
Orangeburg "SUBURBAN 5" 1282 1 1281
Orangeburg "SUBURBAN 6" 920 1 919
Orangeburg "SUBURBAN 7" 2008 1 2007
Orangeburg "SUBURBAN 8" 891 1 890
Orangeburg "SUBURBAN 9" 1607 1 1606
Orangeburg BETHEL 721 1 720
Orangeburg "BOWMAN 1" 1481 1 1480
Orangeburg "BOWMAN 2" 830 1 829
Orangeburg "BRANCHVILLE 1" 1049 1 1048
Orangeburg "BRANCHVILLE 2" 490 1 489
Orangeburg BROOKDALE 1427 1 1426
Orangeburg COPE 716 1 715
Orangeburg "CORDOVA 1" 1540 1 1539
Orangeburg EDISTO 1025 1 1024
Orangeburg "ELLOREE 1" 1016 1 1015
Orangeburg "EUTAWVILLE 1" 1565 1 1564
Orangeburg "EUTAWVILLE 2" 1976 1 1975
Orangeburg "FOUR HOLES" 583 1 582
Orangeburg "HOLLY HILL 2" 1960 1 1959
Orangeburg "HOLLY HILL 1" 2026 1 2025
Orangeburg JAMISON 2008 1 2007
Orangeburg "LIMESTONE 1" 1772 1 1771
Orangeburg NEESES-LIVINGSTON 1136 1 1135
Orangeburg NIX 1248 1 1247
Orangeburg "NORTH 2" 1293 1 1292
Orangeburg "NORTH 1" 1302 1 1301
Orangeburg NORWAY 1337 1 1336
Orangeburg "PINE HILL" 1131 1 1130
Orangeburg PROVIDENCE 1141 1 1140
Orangeburg ROWESVILLE 609 1 608
Orangeburg "SANTEE 1" 1636 1 1635
Orangeburg SPRINGFIELD 1282 1 1281
Orangeburg VANCE 1665 1 1664
Orangeburg WHITTAKER 1218 1 1217
Orangeburg BOLENTOWN 1347 1 1346
Orangeburg "CORDOVA 2" 1608 1 1607
Orangeburg "ELLOREE 2" 729 1 728
Orangeburg "LIMESTONE 2" 1814 1 1813
Orangeburg "SANTEE 2" 1279 1 1278
Pckens "Stone Church" 1246 1 1245
Pckens University 802 1 801
Pckens Morrison 1520 1 1519
Pckens Abel 1059 1 1058
Pckens Calhoun 1421 1 1420
Pckens Clemson 2041 1 2040
Pckens Issaqueena 920 1 919
Pckens "West Central" 1328 1 1327
Pckens "North Central" 1166 1 1165
Pckens Pike 1126 1 1125
Pckens "Lawrence Chapel" 1304 1 1303
Pckens Norris 1247 1 1246
Pckens "Six Mile" 1552 1 1551
Pckens "Six Mile Mountain" 1559 1 1558
Pckens "Praters Creek" 987 1 986
Pckens "Mountain View" 1833 1 1832
Pckens "Albert R. Lewis" 1361 1 1360
Pckens "Holly Springs" 1628 1 1627
Pckens Pumpkintown 1601 1 1600
Pckens Griffin 1571 1 1570
Pckens "North Pickens" 1406 1 1405
Pckens "West Pickens" 1495 1 1494
Pckens "South Pickens" 1193 1 1192
Pckens "East Pickens" 1283 1 1282
Pckens "Glassy Mountain" 1324 1 1323
Pckens "Cedar Rock" 1315 1 1314
Pckens Skelton 1191 1 1190
Pckens "Rices Creek" 1293 1 1292
Pckens "West Liberty" 1380 1 1379
Pckens "East Liberty" 1228 1 1227
Pckens "Flat Rock" 1382 1 1381
Pckens Zion 1254 1 1253
Pckens "Smith Grove" 1010 1 1009
Pckens "Arial Mill" 1169 1 1168
Pckens Simpson 1340 1 1339
Pckens Woodside 1719 1 1718
Pckens "Brushy Creek" 1747 1 1746
Pckens Pickensville 1176 1 1175
Pckens Easley 1360 1 1359
Pckens "Forest Acres" 1099 1 1098
Pckens Crestview 1393 1 1392
Pckens Sitton 1456 1 1455
Pckens "Rock Springs" 1525 1 1524
Pckens Saluda 1288 1 1287
Pckens Crosswell 1573 1 1572
Pckens "Georges Creek" 1177 1 1176
Pckens McKissick 1380 1 1379
Pckens Vinland 1122 1 1121
Pckens Crossroads 1416 1 1415
Pckens Dacusville 1125 1 1124
Pckens "Nine Forks" 1296 1 1295
Pckens "South Central" 1313 1 1312
Pckens "Crescent Hill" 1351 1 1350
Pckens "North Liberty" 1189 1 1188
Pckens Pendleton 1130 1 1129
Pckens "Fruit Mountain" 1003 1 1002
Pckens "Pope Field" 1020 1 1019
Pckens Sheffield 1433 1 1432
Pckens "Tri County" 626 1 625
Pckens McAllister 1274 1 1273
Pckens Lenhart 1170 1 1169
Richland "Ward 1" 1499 1 1498
Richland "Ward 2" 1221 1 1220
Richland "Ward 3" 1710 1 1709
Richland "Ward 4" 1542 1 1541
Richland "Ward 5" 1417 1 1416
Richland "Ward 6" 1459 1 1458
Richland "Ward 7" 1282 1 1281
Richland "Ward 8" 1936 1 1935
Richland "Ward 9" 1200 1 1199
Richland "Ward 10" 1559 1 1558
Richland "Ward 11" 1555 1 1554
Richland "Ward 12" 1585 1 1584
Richland "Ward 13" 2182 1 2181
Richland "Ward 14" 1672 1 1671
Richland "Ward 15" 1103 1 1102
Richland "Ward 16" 1366 1 1365
Richland "Ward 17" 1678 1 1677
Richland "Ward 18" 1307 1 1306
Richland "Ward 19" 1465 1 1464
Richland "Ward 20" 1921 1 1920
Richland "Ward 21" 1749 1 1748
Richland "Ward 22" 1632 1 1631
Richland "Ward 23" 1065 1 1064
Richland "Ward 24" 1030 1 1029
Richland "Ward 25" 1662 1 1661
Richland "Ward 26" 1829 1 1828
Richland "Ward 29" 1474 1 1473
Richland "Ward 30" 1398 1 1397
Richland "Ward 31" 1073 1 1072
Richland "Ward 32" 1002 1 1001
Richland "Ward 33" 1111 1 1110
Richland "Ward 34" 1259 1 1258
Richland Arcadia 1669 1 1668
Richland Ardincaple 525 1 524
Richland "Ballentine 1" 1685 1 1684
Richland "Ballentine 2" 2058 1 2057
Richland "Beatty Road" 1061 1 1060
Richland Bluff 2118 1 2117
Richland "Blythewood 1" 2306 1 2305
Richland "Blythewood 2" 2527 1 2526
Richland "Blythewood 3" 2898 1 2897
Richland Bookman 3294 1 3293
Richland "Brandon 1" 2163 1 2162
Richland "Brandon 2" 2280 1 2279
Richland Briarwood 2883 1 2882
Richland "Bridge Creek" 2365 1 2364
Richland "Caughman Road" 2061 1 2060
Richland "College Place" 1591 1 1590
Richland Cooper 1234 1 1233
Richland Dennyside 1179 1 1178
Richland Dentsville 2366 1 2365
Richland "Dutch Fork 1" 1354 1 1353
Richland "Dutch Fork 2" 1527 1 1526
Richland "Dutch Fork 3" 2588 1 2587
Richland "Dutch Fork 4" 1898 1 1897
Richland Eastover 1330 1 1329
Richland Edgewood 2010 1 2009
Richland Estates 2244 1 2243
Richland Fairlawn 3132 1 3131
Richland Fairwold 901 1 900
Richland "East Forest Acres" 1441 1 1440
Richland "North Forest Acres" 1492 1 1491
Richland "South Forest Acres" 1690 1 1689
Richland "Friarsgate 1" 1805 1 1804
Richland "Friarsgate 2" 1516 1 1515
Richland "Old Friarsgate" 1404 1 1403
Richland Gadsden 1464 1 1463
Richland Garners 957 1 956
Richland Greenview 1762 1 1761
Richland "Gregg Park" 2248 1 2247
Richland Hampton 1878 1 1877
Richland "Harbison 1" 2489 1 2488
Richland "Harbison 2" 1460 1 1459
Richland "Hopkins 1" 1477 1 1476
Richland "Hopkins 2" 1760 1 1759
Richland "Horrell Hill" 2509 1 2508
Richland "Hunting Creek" 518 1 517
Richland "Keels 1" 2085 1 2084
Richland "Keels 2" 1669 1 1668
Richland Keenan 1879 1 1878
Richland "Kelly Mill" 2409 1 2408
Richland Killian 2952 1 2951
Richland Kingswood 3030 1 3029
Richland "Lake Carolina" 3564 1 3563
Richland Lincolnshire 2232 1 2231
Richland Longcreek 5314 1 5313
Richland Longleaf 1920 1 1919
Richland Lykesland 1953 1 1952
Richland "Mallet Hill" 2879 1 2878
Richland Meadowfield 1864 1 1863
Richland Meadowlake 2334 1 2333
Richland McEntire 889 1 888
Richland Midway 2908 1 2907
Richland "Mill Creek" 1421 1 1420
Richland Monticello 1879 1 1878
Richland "North Springs 1" 1448 1 1447
Richland "North Springs 2" 3233 1 3232
Richland "North Springs 3" 2126 1 2125
Richland "Oak Pointe 1" 1413 1 1412
Richland "Oak Pointe 2" 803 1 802
Richland "Oak Pointe 3" 1175 1 1174
Richland Oakwood 1061 1 1060
Richland Olympia 2488 1 2487
Richland "Parkridge 1" 1063 1 1062
Richland "Parkridge 2" 1099 1 1098
Richland "Parkway 1" 2443 1 2442
Richland "Parkway 2" 2506 1 2505
Richland "Parkway 3" 2015 1 2014
Richland "Pennington 1" 1093 1 1092
Richland "Pennington 2" 1563 1 1562
Richland "Pine Grove" 1740 1 1739
Richland "Pine Lakes 1" 1249 1 1248
Richland "Pine Lakes 2" 1729 1 1728
Richland Pinewood 2099 1 2098
Richland "Polo Road" 2789 1 2788
Richland "Pontiac 1" 2891 1 2890
Richland "Pontiac 2" 2503 1 2502
Richland "Rice Creek 1" 1858 1 1857
Richland "Rice Creek 2" 3137 1 3136
Richland "Ridge View 1" 2875 1 2874
Richland "Ridge View 2" 3435 1 3434
Richland Ridgewood 713 1 712
Richland Riverside 1459 1 1458
Richland "Riversprings 1" 1237 1 1236
Richland "Riversprings 2" 1543 1 1542
Richland "Riversprings 3" 1648 1 1647
Richland Riverwalk 3018 1 3017
Richland "Round Top" 742 1 741
Richland "St. Andrews" 1338 1 1337
Richland Sandlapper 3201 1 3200
Richland Satchelford 1476 1 1475
Richland Skyland 1272 1 1271
Richland "South Beltline" 1646 1 1645
Richland "Spring Hill" 2666 1 2665
Richland "Spring Valley" 3037 1 3036
Richland "Spring Valley West" 3005 1 3004
Richland "Springville 1" 2290 1 2289
Richland "Springville 2" 1997 1 1996
Richland "Trenholm Road" 1168 1 1167
Richland Trinity 1546 1 1545
Richland Valhalla 2500 1 2499
Richland "Valley State Park" 3611 1 3610
Richland Walden 1355 1 1354
Richland Webber 1193 1 1192
Richland Westminster 1961 1 1960
Richland Whitewell 2014 1 2013
Richland Wildewood 3244 1 3243
Richland Woodfield 2820 1 2819
Richland Woodlands 2302 1 2301
Saluda Centennial 530 1 529
Saluda Clyde 236 1 235
Saluda Delmar 439 1 438
Saluda "Fruit Hill" 732 1 731
Saluda Higgins/Zoar 717 1 716
Saluda Holly 1064 1 1063
Saluda Hollywood 1296 1 1295
Saluda Holstons 972 1 971
Saluda Mayson 438 1 437
Saluda "Mt. Willing" 261 1 260
Saluda "Pleasant Cross" 218 1 217
Saluda "Pleasant Grove" 801 1 800
Saluda Richland 583 1 582
Saluda "Ridge Spring/Monetta" 829 1 828
Saluda "Saluda No. 1" 1275 1 1274
Saluda "Saluda No. 2" 1180 1 1179
Saluda Sardis 551 1 550
Saluda Ward 455 1 454
Spartanburg "Woodruff Leisure Center" 1498 1 1497
Spartanburg "Arcadia Elementary" 1276 1 1275
Spartanburg "Morningside Baptist" 2252 1 2251
Spartanburg "Boiling Springs 9th Grade" 4499 1 4498
Spartanburg "Gable Middle School" 3409 1 3408
Spartanburg "Lake Bowen Baptist" 4914 1 4913
Spartanburg "Cooley Springs Baptist" 2721 1 2720
Spartanburg "Landrum High School" 2920 1 2919
Spartanburg "Hendrix Elementary" 2554 1 2553
Spartanburg "Cannons Elementary" 1270 1 1269
Spartanburg "Cavins Hobbysville" 1027 1 1026
Spartanburg "E.P. Todd Elementary" 2647 1 2646
Spartanburg "Cherokee Springs Fire Station" 1817 1 1816
Spartanburg "Converse Fire Station" 1331 1 1330
Spartanburg "Cowpens Fire Station" 1876 1 1875
Spartanburg "Woodruff Fire Station" 1328 1 1327
Spartanburg "Cross Anchor Fire Station" 814 1 813
Spartanburg "Fairforest Elementary" 3244 1 3243
Spartanburg "Abner Creek Baptist" 2220 1 2219
Spartanburg "Dayton Fire Station" 1576 1 1575
Spartanburg "Cedar Grove Baptist" 1470 1 1469
Spartanburg "Enoree First Baptist" 1497 1 1496
Spartanburg "Fairforest Middle School" 3018 1 3017
Spartanburg "Travelers Rest Baptist" 3996 1 3995
Spartanburg "Glendale Fire Station" 1503 1 1502
Spartanburg "Gramling Methodist" 1676 1 1675
Spartanburg "Hayne Baptist" 1725 1 1724
Spartanburg "Holly Springs Baptist" 3824 1 3823
Spartanburg "Chapman High School" 3552 1 3551
Spartanburg "Landrum United Methodist" 3367 1 3366
Spartanburg "Lyman Town Hall" 4273 1 4272
Spartanburg "Mayo Elementary" 2057 1 2056
Spartanburg "Motlow Creek Baptist" 1163 1 1162
Spartanburg "R.D. Anderson Vocational" 1715 1 1714
Spartanburg "Swofford Career Center" 3749 1 3748
Spartanburg "Pauline Glenn Springs Elementary" 1091 1 1090
Spartanburg "Pelham Fire Station" 2275 1 2274
Spartanburg "Poplar Springs Fire Station" 2759 1 2758
Spartanburg "Reidville Elementary" 3472 1 3471
Spartanburg "Roebuck Elementary" 3179 1 3178
Spartanburg "Mt. Moriah Baptist" 1750 1 1749
Spartanburg "C.C. Woodson Recreation" 1526 1 1525
Spartanburg "St. John's Lutheran" 1514 1 1513
Spartanburg "Trinity Methodist" 1859 1 1858
Spartanburg "Southside Baptist" 1406 1 1405
Spartanburg "Spartanburg High School" 2613 1 2612
Spartanburg "Cornerstone Baptist" 1694 1 1693
Spartanburg "Woodland Heights Recreation Center" 2280 1 2279
Spartanburg "Holy Communion" 2376 1 2375
Spartanburg "Beaumont Methodist" 786 1 785
Spartanburg "Cleveland Elementary" 1713 1 1712
Spartanburg "Ebenezer Baptist" 1013 1 1012
Spartanburg "Startex Fire Station" 1146 1 1145
Spartanburg "Victor Mill Methodist" 1902 1 1901
Spartanburg "Mt. Calvary Presbyterian" 2879 1 2878
Spartanburg "Wellford Fire Station" 3100 1 3099
Spartanburg "West View Elementary" 2204 1 2203
Spartanburg "Croft Baptist" 1376 1 1375
Spartanburg "Whitlock Jr. High" 1964 1 1963
Spartanburg "Bethany Baptist" 1764 1 1763
Spartanburg "Eastside Baptist" 1598 1 1597
Spartanburg "Mt. Zion Gospel Baptist" 911 1 910
Spartanburg "Jesse Bobo Elementary" 2152 1 2151
Spartanburg "White Stone Methodist" 998 1 997
Spartanburg "Cudd Memorial" 1625 1 1624
Spartanburg "Oakland Elementary" 2677 1 2676
Spartanburg "Boiling Springs Intermediate" 3983 1 3982
Spartanburg "Carlisle Fosters Grove" 2567 1 2566
Spartanburg "Cowpens Depot Museum" 1284 1 1283
Spartanburg "Beech Springs Intermediate" 2137 1 2136
Spartanburg "Greater St. James" 2655 1 2654
Spartanburg "Bethany Wesleyan" 3167 1 3166
