COUNTY AREA TOTAL DEM REP None ACN Green LBT PSL None
COUNTY AREA TOTAL Biden Trump Boddie Cummings Hawkins Jorgensen LaRiva Simmons
Maricopa "0524 RAINBOW VALLEY" 0 619 1143 0 0 0 27 0 0
Maricopa "0525 RANCHO" 0 2385 1034 0 0 0 73 0 0
Maricopa "0526 RANCHO MIRAGE" 0 2183 1893 0 0 0 76 0 0
Maricopa "0527 RANCHO PALOMA" 0 1095 1812 0 0 0 27 0 0
Maricopa "0528 READE" 0 897 377 0 0 0 17 0 0
Maricopa "0529 RED MOUNTAIN" 0 1420 1970 0 0 0 56 0 0
Maricopa "0530 REDDEN" 0 1006 584 0 0 0 40 0 0
Maricopa "0531 REDWING" 0 1616 1282 0 0 0 48 0 0
Maricopa "0532 REED PARK" 0 700 483 0 0 0 28 0 0
Maricopa "0533 REEMS" 0 2602 3593 0 0 0 111 0 0
Maricopa "0534 RHODES" 0 777 678 0 0 0 30 0 0
Maricopa "0535 RIATA" 0 914 1154 0 0 0 47 0 0
Maricopa "0536 RIMROCK" 0 930 1286 0 0 0 23 0 0
Maricopa "0537 RIO MONTANA" 0 1056 1301 0 0 0 13 0 0
Maricopa "0538 RIO PASEO" 0 1520 1486 0 0 0 48 0 0
Maricopa "0539 RIO SALADO" 0 2463 867 0 0 0 95 0 0
Maricopa "0540 RIO VERDE" 0 1490 3519 0 0 0 34 0 0
Maricopa "0541 RITTENHOUSE" 0 2730 5805 0 0 0 124 0 0
Maricopa "0542 RIVERSIDE" 0 2165 573 0 0 0 47 0 0
Maricopa "0543 RIVERVIEW" 0 1738 1099 0 0 0 93 0 0
Maricopa "0544 RIVIERA" 0 672 853 0 0 0 28 0 0
Maricopa "0545 ROADRUNNER" 0 822 224 0 0 0 13 0 0
Maricopa "0546 ROCKLEDGE" 0 2002 1662 0 0 0 49 0 0
Maricopa "0547 ROCKWOOD" 0 637 547 0 0 0 29 0 0
Maricopa "0548 ROESER" 0 2595 681 0 0 0 59 0 0
Maricopa "0549 ROLLING HILLS" 0 1998 949 0 0 0 81 0 0
Maricopa "0550 ROMA" 0 2714 1100 0 0 0 45 0 0
Maricopa "0551 ROSE" 0 2069 2060 0 0 0 94 0 0
Maricopa "0552 ROSE GARDEN" 0 1057 1058 0 0 0 41 0 0
Maricopa "0553 ROTARY PARK" 0 1994 1230 0 0 0 52 0 0
Maricopa "0554 ROVEY" 0 1567 901 0 0 0 32 0 0
Maricopa "0555 ROYAL OAK" 0 1098 1256 0 0 0 16 0 0
Maricopa "0556 RUBY" 0 2930 1211 0 0 0 66 0 0
Maricopa "0557 SADDLE RIDGE" 0 1228 2066 0 0 0 16 0 0
Maricopa "0558 SAGEBRUSH" 0 2264 3419 0 0 0 86 0 0
Maricopa "0559 SAGUARO" 0 1301 2183 0 0 0 22 0 0
Maricopa "0560 SAHUARO RANCH" 0 867 874 0 0 0 35 0 0
Maricopa "0561 SALOME" 0 104 365 0 0 0 10 0 0
Maricopa "0562 SALT RIVER" 0 1401 1056 0 0 0 41 0 0
Maricopa "0563 SAN ANGELO" 0 950 1330 0 0 0 38 0 0
Maricopa "0564 SAN LUCY" 0 74 7 0 0 0 0 0 0
Maricopa "0565 SAN MARCOS" 0 1406 830 0 0 0 47 0 0
Maricopa "0566 SAN MICHELLE" 0 2007 2603 0 0 0 91 0 0
Maricopa "0567 SAN MIGUEL" 0 703 436 0 0 0 19 0 0
Maricopa "0568 SAN MONTEGO" 0 124 132 0 0 0 4 0 0
Maricopa "0569 SAN PEDRO" 0 892 750 0 0 0 39 0 0
Maricopa "0570 SAN SIMON" 0 675 625 0 0 0 12 0 0
Maricopa "0571 SAN VICTOR" 0 1128 1113 0 0 0 32 0 0
Maricopa "0572 SANDIA" 0 1621 1042 0 0 0 39 0 0
Maricopa "0573 SANDPIPER" 0 1050 1376 0 0 0 24 0 0
Maricopa "0574 SANTA FE" 0 964 882 0 0 0 28 0 0
Maricopa "0575 SANTA MARIA" 0 974 351 0 0 0 26 0 0
Maricopa "0576 SANTAN" 0 572 1607 0 0 0 32 0 0
Maricopa "0577 SANTO" 0 1249 1424 0 0 0 28 0 0
Maricopa "0578 SARATOGA" 0 877 1043 0 0 0 11 0 0
Maricopa "0579 SARIVAL" 0 1055 1631 0 0 0 32 0 0
Maricopa "0580 SCOTTSDALE" 0 2298 2220 0 0 0 53 0 0
Maricopa "0581 SCUDDER" 0 2140 1270 0 0 0 56 0 0
Maricopa "0582 SENNIA VISTA" 0 2162 731 0 0 0 41 0 0
Maricopa "0583 SENTINEL" 0 23 32 0 0 0 0 0 0
Maricopa "0584 SENTRY" 0 1528 1518 0 0 0 40 0 0
Maricopa "0585 SEVILLA" 0 2455 1062 0 0 0 52 0 0
Maricopa "0586 SEVILLE" 0 2198 3457 0 0 0 78 0 0
Maricopa "0587 SHADOW ROCK" 0 1262 1079 0 0 0 24 0 0
Maricopa "0588 SHADY GLEN" 0 840 951 0 0 0 44 0 0
Maricopa "0589 SHALIMAR" 0 1336 793 0 0 0 39 0 0
Maricopa "0590 SHASTA" 0 1101 1660 0 0 0 15 0 0
Maricopa "0591 SHAW BUTTE" 0 1352 1130 0 0 0 56 0 0
Maricopa "0592 SHEA" 0 866 781 0 0 0 24 0 0
Maricopa "0593 SHEENA" 0 1464 1305 0 0 0 21 0 0
Maricopa "0594 SIERRA HILLS" 0 1447 1832 0 0 0 19 0 0
Maricopa "0595 SIERRA MADRE" 0 1394 1589 0 0 0 65 0 0
Maricopa "0596 SIERRA PASS" 0 2191 2070 0 0 0 47 0 0
Maricopa "0597 SIERRA VERDE" 0 817 1017 0 0 0 24 0 0
Maricopa "0598 SIERRA VISTA" 0 1760 416 0 0 0 40 0 0
Maricopa "0599 SIESTA" 0 565 723 0 0 0 24 0 0
Maricopa "0600 SILVER SPUR" 0 2027 2323 0 0 0 30 0 0
Maricopa "0601 SILVERADO" 0 2652 925 0 0 0 75 0 0
Maricopa "0602 SIMIS" 0 1735 927 0 0 0 41 0 0
Maricopa "0603 SKY HAWK" 0 446 827 0 0 0 6 0 0
Maricopa "0604 SKY VIEW" 0 810 1033 0 0 0 21 0 0
Maricopa "0605 SMP 1" 0 1 1 0 0 0 0 0 0
Maricopa "0606 SMP 2" 0 3 2 0 0 0 0 0 0
Maricopa "0607 SMP 3" 0 11 12 0 0 0 0 0 0
Maricopa "0608 SOLANO" 0 2199 800 0 0 0 59 0 0
Maricopa "0609 SOLCITO" 0 770 493 0 0 0 14 0 0
Maricopa "0610 SOLEDAD" 0 1760 998 0 0 0 76 0 0
Maricopa "0611 SONOQUI" 0 1351 3689 0 0 0 68 0 0
Maricopa "0612 SOSSAMAN" 0 2309 4846 0 0 0 91 0 0
Maricopa "0613 SOUTH MTN HIGH" 0 1478 356 0 0 0 35 0 0
Maricopa "0614 SOUTH MTN PARK" 0 161 92 0 0 0 4 0 0
Maricopa "0620 SOUTHERN" 0 2084 414 0 0 0 44 0 0
Maricopa "0621 SPANISH GARDEN" 0 796 1210 0 0 0 19 0 0
Maricopa "0622 SPRINGS" 0 844 654 0 0 0 29 0 0
Maricopa "0623 SPRUCE" 0 488 274 0 0 0 18 0 0
Maricopa "0624 SPUR" 0 2205 2555 0 0 0 85 0 0
Maricopa "0625 SPUR CROSS" 0 27 68 0 0 0 2 0 0
Maricopa "0626 ST CHRISTOPHER" 0 501 688 0 0 0 3 0 0
Maricopa "0627 ST FRANCIS" 0 1070 556 0 0 0 39 0 0
Maricopa "0628 ST MORITZ" 0 901 1111 0 0 0 34 0 0
Maricopa "0629 STARDUST" 0 486 764 0 0 0 7 0 0
Maricopa "0630 STARLIGHT" 0 1032 368 0 0 0 17 0 0
Maricopa "0631 STELLA" 0 1174 554 0 0 0 28 0 0
Maricopa "0632 STELLAR" 0 2306 1782 0 0 0 72 0 0
Maricopa "0633 STONEGATE" 0 789 1025 0 0 0 14 0 0
Maricopa "0634 STRADA" 0 40 28 0 0 0 1 0 0
Maricopa "0635 STUMP" 0 3977 1330 0 0 0 76 0 0
Maricopa "0636 SUMMERSTAR" 0 527 698 0 0 0 6 0 0
Maricopa "0637 SUN AIRE" 0 1667 1938 0 0 0 45 0 0
Maricopa "0638 SUN CITY" 0 1019 1500 0 0 0 15 0 0
Maricopa "0639 SUN DEVIL" 0 952 419 0 0 0 31 0 0
Maricopa "0640 SUN GROVES" 0 1545 1706 0 0 0 34 0 0
Maricopa "0641 SUN LAKES COUNTRY CLUB" 0 866 1264 0 0 0 10 0 0
Maricopa "0642 SUN TRAILS" 0 1635 2343 0 0 0 105 0 0
Maricopa "0643 SUNBURST" 0 824 895 0 0 0 42 0 0
Maricopa "0644 SUNCLIFF" 0 1844 1855 0 0 0 59 0 0
Maricopa "0645 SUNDANCE" 0 795 846 0 0 0 31 0 0
Maricopa "0646 SUNDANCE WEST" 0 1900 2036 0 0 0 67 0 0
Maricopa "0647 SUNDOWN" 0 1096 1157 0 0 0 20 0 0
Maricopa "0648 SUNFLOWER" 0 0 7 0 0 0 0 0 0
Maricopa "0649 SUNLAND" 0 1477 362 0 0 0 38 0 0
Maricopa "0650 SUNLAND VILLAGE" 0 2056 3088 0 0 0 86 0 0
Maricopa "0651 SUNNY HIGH" 0 2473 1572 0 0 0 46 0 0
Maricopa "0652 SUNNYSIDE" 0 495 574 0 0 0 10 0 0
Maricopa "0653 SUNNYSLOPE" 0 946 510 0 0 0 30 0 0
Maricopa "0654 SUNNYVALE" 0 1622 2812 0 0 0 73 0 0
Maricopa "0655 SUNRISE" 0 1490 1693 0 0 0 80 0 0
Maricopa "0656 SUNUP" 0 978 923 0 0 0 25 0 0
Maricopa "0657 MCKELLIPS PARK" 0 826 459 0 0 0 20 0 0
Maricopa "0658 SURPRISE" 0 979 525 0 0 0 22 0 0
Maricopa "0659 SURPRISE FARMS" 0 2225 3563 0 0 0 82 0 0
Maricopa "0660 SUTTON" 0 885 798 0 0 0 19 0 0
Maricopa "0661 SWEETWATER" 0 1168 1300 0 0 0 34 0 0
Maricopa "0662 TABLE MESA" 0 7 35 0 0 0 0 0 0
Maricopa "0663 TARO" 0 1285 1548 0 0 0 68 0 0
Maricopa "0664 TARTESSO" 0 1216 2079 0 0 0 70 0 0
Maricopa "0665 TATUM" 0 3889 3905 0 0 0 77 0 0
Maricopa "0666 TERRAVITA" 0 1675 2764 0 0 0 18 0 0
Maricopa "0667 THOMAS" 0 445 248 0 0 0 15 0 0
Maricopa "0668 TIERRA ESTE" 0 728 1120 0 0 0 44 0 0
Maricopa "0669 TIERRA MADRE" 0 1207 1894 0 0 0 54 0 0
Maricopa "0670 TOLLESON" 0 1684 518 0 0 0 27 0 0
Maricopa "0671 TONOPAH" 0 367 931 0 0 0 17 0 0
Maricopa "0672 TONTO" 0 1610 2247 0 0 0 81 0 0
Maricopa "0673 TORTILLA FLAT" 0 2 6 0 0 0 0 0 0
Maricopa "0674 TOWNE MEADOWS" 0 1150 1543 0 0 0 34 0 0
Maricopa "0675 TOWNLEY" 0 609 265 0 0 0 13 0 0
Maricopa "0676 TRADITIONS" 0 946 1549 0 0 0 14 0 0
Maricopa "0677 TRAMONTO" 0 2468 3447 0 0 0 84 0 0
Maricopa "0678 TREVOR BROWNE" 0 1008 292 0 0 0 20 0 0
Maricopa "0679 TRILOGY" 0 3386 4904 0 0 0 117 0 0
Maricopa "0680 TUCKEY" 0 701 275 0 0 0 20 0 0
Maricopa "0681 TULANE" 0 1864 886 0 0 0 45 0 0
Maricopa "0682 TUMBLEWEED" 0 1927 519 0 0 0 42 0 0
Maricopa "0683 TURF PARADISE" 0 574 490 0 0 0 20 0 0
Maricopa "0684 TURNEY" 0 2912 766 0 0 0 63 0 0
Maricopa "0685 TUTHILL" 0 4229 6937 0 0 0 152 0 0
Maricopa "0686 TWIN BUTTES" 0 1705 600 0 0 0 72 0 0
Maricopa "0687 VALENCIA" 0 220 181 0 0 0 11 0 0
Maricopa "0688 VALENCIA GROVES" 0 1080 1647 0 0 0 53 0 0
Maricopa "0689 VAN NESS" 0 1027 609 0 0 0 40 0 0
Maricopa "0690 VARNEY PARK" 0 1650 1650 0 0 0 71 0 0
Maricopa "0691 VELERO" 0 737 604 0 0 0 20 0 0
Maricopa "0692 VERANO" 0 1543 1174 0 0 0 52 0 0
Maricopa "0693 VERMONT" 0 1389 910 0 0 0 39 0 0
Maricopa "0694 VICTORY" 0 1337 684 0 0 0 61 0 0
Maricopa "0695 VILLA DE PAZ" 0 1187 769 0 0 0 40 0 0
Maricopa "0696 VILLA RITA" 0 1041 972 0 0 0 25 0 0
Maricopa "0697 VINEYARD" 0 2152 914 0 0 0 66 0 0
Maricopa "0698 VIRGINIA" 0 1457 938 0 0 0 46 0 0
Maricopa "0699 VISTA" 0 1411 1367 0 0 0 42 0 0
Maricopa "0700 VISTA VERDE" 0 102 289 0 0 0 6 0 0
Maricopa "0701 VISTANCIA" 0 2565 3539 0 0 0 41 0 0
Maricopa "0702 VOGEL" 0 1765 1692 0 0 0 78 0 0
Maricopa "0703 WACKER PARK" 0 969 1503 0 0 0 43 0 0
Maricopa "0704 WADDELL" 0 2684 5872 0 0 0 127 0 0
Maricopa "0705 WAGGONER" 0 1943 1333 0 0 0 46 0 0
Maricopa "0706 WAHALLA" 0 1415 1715 0 0 0 50 0 0
Maricopa "0707 WARNER" 0 2460 1160 0 0 0 44 0 0
Maricopa "0708 WATER WORKS" 0 1664 1253 0 0 0 58 0 0
Maricopa "0709 WATSON" 0 232 602 0 0 0 10 0 0
Maricopa "0710 WELDON" 0 863 329 0 0 0 24 0 0
Maricopa "0711 WENDY" 0 840 665 0 0 0 21 0 0
Maricopa "0712 WEST PLAZA" 0 1530 685 0 0 0 38 0 0
Maricopa "0713 WEST POINT" 0 2530 3258 0 0 0 99 0 0
Maricopa "0714 WEST WING" 0 2909 5084 0 0 0 91 0 0
Maricopa "0715 WESTAR" 0 1226 1884 0 0 0 51 0 0
Maricopa "0716 WESTBROOK" 0 1199 2051 0 0 0 41 0 0
Maricopa "0717 WESTERN STAR" 0 1796 1025 0 0 0 56 0 0
Maricopa "0718 WESTGREEN PARK" 0 1251 1213 0 0 0 51 0 0
Maricopa "0719 WESTRIDGE" 0 1475 495 0 0 0 41 0 0
Maricopa "0720 WESTWARD HO" 0 3009 666 0 0 0 68 0 0
Maricopa "0721 WESTWOOD" 0 995 1226 0 0 0 50 0 0
Maricopa "0722 WESTWORLD" 0 2773 3009 0 0 0 45 0 0
Maricopa "0723 WHITE TANK" 0 269 446 0 0 0 13 0 0
Maricopa "0724 WHITEWING" 0 1697 2346 0 0 0 56 0 0
Maricopa "0725 WHITTIER" 0 1178 178 0 0 0 24 0 0
Maricopa "0726 WHITTON" 0 184 157 0 0 0 8 0 0
Maricopa "0727 WHYMAN" 0 1973 2024 0 0 0 67 0 0
Maricopa "0728 WICKENBURG" 0 1104 3237 0 0 0 49 0 0
Maricopa "0729 WIER" 0 801 923 0 0 0 28 0 0
Maricopa "0730 WIGWAM" 0 3572 3998 0 0 0 85 0 0
Maricopa "0731 WIGWAM CREEK" 0 1364 1455 0 0 0 47 0 0
Maricopa "0732 WIKIEUP" 0 671 832 0 0 0 25 0 0
Maricopa "0733 WILDER" 0 1753 1223 0 0 0 35 0 0
Maricopa "0734 WILDFLOWER" 0 1819 1384 0 0 0 60 0 0
Maricopa "0735 WILLIAMS FIELD" 0 1015 1607 0 0 0 45 0 0
Maricopa "0736 WILLOW" 0 975 917 0 0 0 29 0 0
Maricopa "0737 WILLOW CANYON" 0 1446 2110 0 0 0 49 0 0
Maricopa "0738 WILSHIRE" 0 2611 595 0 0 0 44 0 0
Maricopa "0739 WINDMERE" 0 3498 2442 0 0 0 89 0 0
Maricopa "0740 WITTMANN" 0 583 1899 0 0 0 23 0 0
Maricopa "0741 WOLF RUN" 0 1195 2302 0 0 0 12 0 0
Maricopa "0742 WOOD" 0 1144 1140 0 0 0 41 0 0
Maricopa "0743 WOODGLEN" 0 1911 1239 0 0 0 99 0 0
Maricopa "0744 XAVIER" 0 1974 659 0 0 0 61 0 0
Maricopa "0745 YOUNGTOWN" 0 1236 1361 0 0 0 45 0 0
Maricopa "0746 YUCCA" 0 1219 870 0 0 0 33 0 0
Maricopa "0747 YUMA" 0 1039 739 0 0 0 34 0 0
Maricopa "0748 ZUNI HILLS" 0 1661 3751 0 0 0 54 0 0
Mohave 201-Wikieup 0 27 166 0 0 0 2 0 0
Mohave "202-White Hills" 0 58 144 0 0 0 6 0 0
Mohave 203-Yucca 0 116 443 0 0 0 7 0 0
Mohave 204-Chloride 0 87 410 0 0 0 2 0 0
Mohave "205-North Canyon" 0 60 1554 0 0 0 17 0 0
Mohave 206-Oatman 0 21 91 0 0 0 1 0 0
Mohave "207-Desert Hills" 0 395 1433 0 0 0 17 0 0
Mohave 208-Meadview 0 195 619 0 0 0 8 0 0
Mohave "209-Dolan Springs" 0 231 642 0 0 0 13 0 0
Mohave "210-Golden Valley" 0 1204 4256 0 0 0 61 0 0
Mohave "211-Bullhead City" 0 5263 12804 0 0 0 224 0 0
Mohave "212-Mohave Valley" 0 2781 8479 0 0 0 119 0 0
Mohave 213-Hackberry 0 316 1288 0 0 0 24 0 0
Mohave 214-Truxton 0 17 107 0 0 0 1 0 0
Mohave "215-Kingman Central" 0 1268 3209 0 0 0 95 0 0
Mohave "216-Kingman North" 0 1322 4011 0 0 0 96 0 0
Mohave "217-Kingman South" 0 1797 5435 0 0 0 97 0 0
Mohave "218-Kingman East" 0 1860 6424 0 0 0 148 0 0
Mohave "219-Lake Havasu North" 0 1730 7032 0 0 0 79 0 0
Mohave "220-Lake Havasu South" 0 5153 18024 0 0 0 256 0 0
Mohave 221-Littlefield 0 387 1012 0 0 0 13 0 0
Mohave "222-Golden Shores" 0 249 857 0 0 0 11 0 0
Mohave 223-Moccasin 0 42 52 0 0 0 1 0 0
Mohave "224-Peach Springs" 0 252 43 0 0 0 4 0 0
Navajo "01 RED BUTTE" 0 6500 1044 0 0 0 116 0 0
Navajo "02 PAINTED DESERT" 0 801 225 0 0 0 11 0 0
Navajo "03 HUBBELL" 0 58 135 0 0 0 4 0 0
Navajo "04 BLACK BUTTES" 0 5059 1836 0 0 0 136 0 0
Navajo "05 CEDAR VALLEY" 0 1008 210 0 0 0 12 0 0
Navajo "06 STONE BUTTE" 0 380 57 0 0 0 7 0 0
Navajo "07 PIONEER" 0 840 5988 0 0 0 98 0 0
Navajo "08 ANTELOPE" 0 924 1821 0 0 0 51 0 0
Navajo "09 JUNIPER" 0 319 1175 0 0 0 19 0 0
Navajo "10 BISON" 0 143 856 0 0 0 11 0 0
Navajo "11 MOGOLLON" 0 587 2173 0 0 0 17 0 0
Navajo "12 WOODLAND" 0 253 867 0 0 0 17 0 0
Navajo "13 SITGREAVES" 0 1926 6458 0 0 0 97 0 0
Navajo "14 SUNRISE" 0 4585 4812 0 0 0 131 0 0
Pima 001 0 645 584 0 0 0 14 0 0
Pima 002 0 79 88 0 0 0 1 0 0
Pima 003 0 187 4 0 0 0 0 0 0
Pima 004 0 814 70 0 0 0 8 0 0
Pima 005 0 1028 2360 0 0 0 57 0 0
Pima 006 0 1315 1938 0 0 0 67 0 0
Pima 007 0 54 55 0 0 0 2 0 0
Pima 008 0 268 211 0 0 0 8 0 0
Pima 009 0 1479 931 0 0 0 34 0 0
Pima 010 0 1006 922 0 0 0 18 0 0
Pima 011 0 808 1943 0 0 0 50 0 0
Pima 012 0 2379 2180 0 0 0 51 0 0
Pima 013 0 1410 1192 0 0 0 49 0 0
Pima 014 0 1687 1634 0 0 0 52 0 0
Pima 015 0 559 670 0 0 0 25 0 0
Pima 016 0 2086 909 0 0 0 36 0 0
Pima 017 0 1348 298 0 0 0 19 0 0
Pima 018 0 1607 309 0 0 0 28 0 0
Pima 019 0 206 265 0 0 0 10 0 0
Pima 020 0 1857 462 0 0 0 30 0 0
Pima 021 0 1620 1216 0 0 0 35 0 0
Pima 022 0 2008 832 0 0 0 33 0 0
Pima 023 0 1936 787 0 0 0 26 0 0
Pima 024 0 790 1065 0 0 0 31 0 0
Pima 025 0 1518 306 0 0 0 25 0 0
Pima 026 0 1606 389 0 0 0 31 0 0
Pima 027 0 0 0 0 0 0 0 0 0
Pima 028 0 933 226 0 0 0 14 0 0
Pima 029 0 1509 1463 0 0 0 60 0 0
Pima 030 0 1827 1064 0 0 0 48 0 0
Pima 031 0 821 727 0 0 0 20 0 0
Pima 032 0 2134 1714 0 0 0 72 0 0
Pima 033 0 1467 649 0 0 0 25 0 0
Pima 034 0 689 466 0 0 0 20 0 0
Pima 035 0 306 246 0 0 0 7 0 0
Pima 036 0 2008 1101 0 0 0 57 0 0
Pima 037 0 761 186 0 0 0 17 0 0
Pima 038 0 1296 620 0 0 0 37 0 0
Pima 039 0 1464 1741 0 0 0 57 0 0
Pima 040 0 1289 1355 0 0 0 67 0 0
Pima 041 0 3272 1698 0 0 0 78 0 0
Pima 042 0 2683 543 0 0 0 48 0 0
Pima 043 0 811 219 0 0 0 20 0 0
Pima 044 0 1594 272 0 0 0 26 0 0
Pima 045 0 1389 177 0 0 0 21 0 0
Pima 046 0 374 525 0 0 0 15 0 0
Pima 047 0 1647 385 0 0 0 36 0 0
Pima 048 0 1258 528 0 0 0 45 0 0
Pima 049 0 579 701 0 0 0 26 0 0
Pima 050 0 1354 282 0 0 0 19 0 0
Pima 051 0 1051 255 0 0 0 20 0 0
Pima 052 0 1124 240 0 0 0 21 0 0
Pima 053 0 2949 793 0 0 0 47 0 0
Pima 054 0 2776 1371 0 0 0 85 0 0
Pima 055 0 790 347 0 0 0 31 0 0
Pima 056 0 1577 686 0 0 0 15 0 0
Pima 057 0 2332 687 0 0 0 54 0 0
Pima 058 0 2034 570 0 0 0 58 0 0
Pima 059 0 1116 390 0 0 0 22 0 0
Pima 060 0 625 683 0 0 0 16 0 0
Pima 061 0 1155 706 0 0 0 19 0 0
Pima 062 0 1442 355 0 0 0 32 0 0
Pima 063 0 1040 219 0 0 0 16 0 0
Pima 064 0 1324 275 0 0 0 29 0 0
Pima 065 0 10 10 0 0 0 0 0 0
Pima 066 0 1555 363 0 0 0 29 0 0
Pima 067 0 1723 632 0 0 0 36 0 0
Pima 068 0 1669 512 0 0 0 32 0 0
Pima 069 0 2345 1531 0 0 0 58 0 0
Pima 070 0 798 1089 0 0 0 24 0 0
Pima 071 0 124 16 0 0 0 0 0 0
Pima 072 0 2275 782 0 0 0 67 0 0
Pima 073 0 2118 377 0 0 0 29 0 0
Pima 074 0 1079 931 0 0 0 12 0 0
Pima 075 0 2060 551 0 0 0 57 0 0
Pima 076 0 265 16 0 0 0 5 0 0
Pima 077 0 1127 1232 0 0 0 23 0 0
Pima 078 0 1365 274 0 0 0 16 0 0
Pima 079 0 1292 1550 0 0 0 48 0 0
Pima 080 0 1603 430 0 0 0 19 0 0
Pima 081 0 465 550 0 0 0 16 0 0
Pima 082 0 1585 368 0 0 0 20 0 0
Pima 083 0 634 1040 0 0 0 18 0 0
Pima 084 0 2327 2735 0 0 0 37 0 0
Pima 085 0 870 479 0 0 0 21 0 0
Pima 086 0 2287 764 0 0 0 32 0 0
Pima 087 0 394 135 0 0 0 8 0 0
Pima 088 0 1683 954 0 0 0 21 0 0
Pima 089 0 1908 748 0 0 0 34 0 0
Pima 090 0 659 750 0 0 0 34 0 0
Pima 091 0 1845 706 0 0 0 44 0 0
Pima 092 0 1772 1098 0 0 0 45 0 0
Pima 093 0 1427 481 0 0 0 32 0 0
Pima 094 0 1674 477 0 0 0 36 0 0
Pima 095 0 589 650 0 0 0 34 0 0
Pima 096 0 1610 520 0 0 0 37 0 0
Pima 097 0 1236 388 0 0 0 24 0 0
Pima 098 0 1724 658 0 0 0 44 0 0
Pima 099 0 1472 572 0 0 0 24 0 0
Pima 100 0 1571 699 0 0 0 43 0 0
Pima 101 0 794 753 0 0 0 16 0 0
Pima 102 0 1340 683 0 0 0 26 0 0
Pima 103 0 811 277 0 0 0 8 0 0
Pima 104 0 1852 1706 0 0 0 51 0 0
Pima 105 0 903 494 0 0 0 34 0 0
Pima 106 0 752 550 0 0 0 17 0 0
Pima 107 0 1935 886 0 0 0 35 0 0
Pima 108 0 2453 1123 0 0 0 74 0 0
Pima 109 0 2016 2597 0 0 0 68 0 0
Pima 110 0 1148 122 0 0 0 18 0 0
Pima 111 0 1221 607 0 0 0 29 0 0
Pima 112 0 1603 1033 0 0 0 22 0 0
Pima 113 0 1532 921 0 0 0 48 0 0
Pima 114 0 368 363 0 0 0 31 0 0
Pima 115 0 1993 2106 0 0 0 64 0 0
Pima 116 0 2127 1500 0 0 0 52 0 0
Pima 117 0 1391 811 0 0 0 27 0 0
Pima 118 0 1601 976 0 0 0 38 0 0
Pima 119 0 1176 689 0 0 0 36 0 0
Pima 120 0 1530 970 0 0 0 55 0 0
Pima 121 0 913 699 0 0 0 24 0 0
Pima 122 0 1046 762 0 0 0 37 0 0
Pima 123 0 2135 1476 0 0 0 74 0 0
Pima 124 0 693 599 0 0 0 26 0 0
Pima 125 0 1134 767 0 0 0 19 0 0
Pima 126 0 720 724 0 0 0 25 0 0
Pima 127 0 3334 3966 0 0 0 60 0 0
Pima 128 0 1149 917 0 0 0 32 0 0
Pima 129 0 1115 729 0 0 0 31 0 0
Pima 130 0 1690 1408 0 0 0 75 0 0
Pima 131 0 1002 821 0 0 0 30 0 0
Pima 132 0 1386 1278 0 0 0 35 0 0
Pima 133 0 1701 1291 0 0 0 52 0 0
Pima 134 0 900 946 0 0 0 32 0 0
Pima 135 0 145 5 0 0 0 3 0 0
Pima 136 0 112 8 0 0 0 1 0 0
Pima 137 0 98 5 0 0 0 0 0 0
Pima 138 0 373 16 0 0 0 3 0 0
Pima 139 0 262 170 0 0 0 7 0 0
Pima 140 0 278 345 0 0 0 8 0 0
Pima 141 0 2128 1819 0 0 0 23 0 0
Pima 142 0 1583 1432 0 0 0 54 0 0
Pima 143 0 745 77 0 0 0 10 0 0
Pima 144 0 1560 626 0 0 0 31 0 0
Pima 145 0 2499 2348 0 0 0 48 0 0
Pima 146 0 1373 1067 0 0 0 35 0 0
Pima 147 0 1107 1126 0 0 0 33 0 0
Pima 148 0 1134 865 0 0 0 37 0 0
Pima 149 0 1208 764 0 0 0 29 0 0
Pima 150 0 318 238 0 0 0 5 0 0
Pima 151 0 496 270 0 0 0 5 0 0
Pima 152 0 555 161 0 0 0 12 0 0
Pima 153 0 2125 936 0 0 0 55 0 0
Pima 154 0 1033 367 0 0 0 35 0 0
Pima 155 0 761 356 0 0 0 11 0 0
Pima 156 0 937 726 0 0 0 34 0 0
Pima 157 0 1737 547 0 0 0 36 0 0
Pima 158 0 1082 608 0 0 0 21 0 0
Pima 159 0 2261 662 0 0 0 40 0 0
Pima 160 0 998 204 0 0 0 8 0 0
Pima 161 0 301 466 0 0 0 4 0 0
Pima 162 0 974 580 0 0 0 23 0 0
Pima 163 0 1216 807 0 0 0 25 0 0
Pima 164 0 1769 444 0 0 0 32 0 0
Pima 165 0 94 214 0 0 0 5 0 0
Pima 166 0 2033 447 0 0 0 45 0 0
Pima 167 0 1274 273 0 0 0 20 0 0
Pima 168 0 369 442 0 0 0 7 0 0
Pima 169 0 1837 1833 0 0 0 32 0 0
Pima 170 0 1486 681 0 0 0 26 0 0
Pima 171 0 1479 1033 0 0 0 27 0 0
Pima 172 0 1596 1779 0 0 0 35 0 0
Pima 173 0 1287 1295 0 0 0 32 0 0
Pima 174 0 1792 1145 0 0 0 36 0 0
Pima 175 0 1080 1629 0 0 0 53 0 0
Pima 176 0 736 897 0 0 0 32 0 0
Pima 177 0 1628 1530 0 0 0 67 0 0
Pima 178 0 1218 1158 0 0 0 33 0 0
Pima 179 0 1516 1721 0 0 0 27 0 0
