COUNTY AREA TOTAL DEM REP
COUNTY AREA TOTAL DemReg RepReg
Hamilton "CINCINNATI 23-K" 1241 1240 1
Hamilton "CINCINNATI 23-L" 632 631 1
Hamilton "CINCINNATI 23-M" 1070 1069 1
Hamilton "CINCINNATI 23-N" 1260 1259 1
Hamilton "CINCINNATI 23-O" 1084 1083 1
Hamilton "CINCINNATI 23-P" 1511 1510 1
Hamilton "CINCINNATI 23-Q" 872 871 1
Hamilton "CINCINNATI 23-R" 665 664 1
Hamilton "CINCINNATI 24-A" 1397 1396 1
Hamilton "CINCINNATI 24-B" 1430 1429 1
Hamilton "CINCINNATI 24-C" 1535 1534 1
Hamilton "CINCINNATI 24-D" 1316 1315 1
Hamilton "CINCINNATI 24-E" 969 968 1
Hamilton "CINCINNATI 24-F" 937 936 1
Hamilton "CINCINNATI 24-G" 1527 1526 1
Hamilton "CINCINNATI 24-H" 584 583 1
Hamilton "CINCINNATI 24-I" 686 685 1
Hamilton "CINCINNATI 25-A" 1128 1127 1
Hamilton "CINCINNATI 25-B" 1255 1254 1
Hamilton "CINCINNATI 25-C" 1136 1135 1
Hamilton "CINCINNATI 25-D" 1637 1636 1
Hamilton "CINCINNATI 25-E" 1245 1244 1
Hamilton "CINCINNATI 25-F" 1302 1301 1
Hamilton "CINCINNATI 25-G" 628 627 1
Hamilton "CINCINNATI 25-H" 1427 1426 1
Hamilton "CINCINNATI 25-I" 1230 1229 1
Hamilton "CINCINNATI 25-J" 1232 1231 1
Hamilton "CINCINNATI 25-K" 984 983 1
Hamilton "CINCINNATI 25-L" 884 883 1
Hamilton "CINCINNATI 26-A" 1256 1255 1
Hamilton "CINCINNATI 26-B" 1095 1094 1
Hamilton "CINCINNATI 26-C" 677 676 1
Hamilton "CINCINNATI 26-D" 1078 1077 1
Hamilton "CINCINNATI 26-E" 1255 1254 1
Hamilton "CINCINNATI 26-F" 847 846 1
Hamilton "CINCINNATI 26-G" 1036 1035 1
Hamilton "CINCINNATI 26-H" 960 959 1
Hamilton "CINCINNATI 26-I" 1097 1096 1
Hamilton "CINCINNATI 26-J" 1305 1304 1
Hamilton "CINCINNATI 26-K" 1304 1303 1
Hamilton "CINCINNATI 26-L" 843 842 1
Hamilton "CINCINNATI 26-M" 703 702 1
Hamilton "CINCINNATI 26-N" 1261 1260 1
Hamilton "CINCINNATI 26-O" 1166 1165 1
Hamilton "CINCINNATI 26-P" 1295 1294 1
Hamilton "CINCINNATI 26-Q" 1296 1295 1
Hamilton "CINCINNATI 26-R" 794 793 1
Hamilton "CINCINNATI 26-S" 1004 1003 1
Hamilton "DEER PARK 1-A" 1008 1007 1
Hamilton "DEER PARK 2-A" 962 961 1
Hamilton "DEER PARK 3-A" 958 957 1
Hamilton "DEER PARK 4-A" 1134 1133 1
Hamilton "FOREST PARK A" 1015 1014 1
Hamilton "FOREST PARK B" 1024 1023 1
Hamilton "FOREST PARK C" 1031 1030 1
Hamilton "FOREST PARK D" 1061 1060 1
Hamilton "FOREST PARK E" 998 997 1
Hamilton "FOREST PARK F" 571 570 1
Hamilton "FOREST PARK G" 936 935 1
Hamilton "FOREST PARK H" 802 801 1
Hamilton "FOREST PARK I" 994 993 1
Hamilton "FOREST PARK J" 869 868 1
Hamilton "FOREST PARK K" 1205 1204 1
Hamilton "FOREST PARK L" 1088 1087 1
Hamilton "FOREST PARK M" 1178 1177 1
Hamilton "INDIAN HILL A" 711 710 1
Hamilton "INDIAN HILL B" 1200 1199 1
Hamilton "INDIAN HILL C" 903 902 1
Hamilton "INDIAN HILL D" 734 733 1
Hamilton "INDIAN HILL E" 1052 1051 1
Hamilton "INDIAN HILL F" 735 734 1
Hamilton "LOVELAND A" 755 754 1
Hamilton "LOVELAND B" 1482 1481 1
Hamilton "LOVELAND C" 1100 1099 1
Hamilton "LOVELAND D" 1016 1015 1
Hamilton "LOVELAND E" 991 990 1
Hamilton "LOVELAND F" 781 780 1
Hamilton "LOVELAND G" 617 616 1
Hamilton "MADEIRA A" 1133 1132 1
Hamilton "MADEIRA B" 771 770 1
Hamilton "MADEIRA C" 845 844 1
Hamilton "MADEIRA D" 1213 1212 1
Hamilton "MADEIRA E" 629 628 1
Hamilton "MADEIRA F" 1113 1112 1
Hamilton "MADEIRA G" 665 664 1
Hamilton "MADEIRA H" 817 816 1
Hamilton "MONTGOMERY A" 1276 1275 1
Hamilton "MONTGOMERY B" 1173 1172 1
Hamilton "MONTGOMERY C" 1354 1353 1
Hamilton "MONTGOMERY D" 609 608 1
Hamilton "MONTGOMERY E" 703 702 1
Hamilton "MONTGOMERY F" 1062 1061 1
Hamilton "MONTGOMERY G" 604 603 1
Hamilton "MONTGOMERY H" 1095 1094 1
Hamilton "MONTGOMERY I" 1042 1041 1
Hamilton "MT HEALTHY 1-A" 1583 1582 1
Hamilton "MT HEALTHY 2-A" 1038 1037 1
Hamilton "MT HEALTHY 3-A" 1079 1078 1
Hamilton "MT HEALTHY 4-A" 946 945 1
Hamilton "NO COLL HILL 1-A" 583 582 1
Hamilton "NO COLL HILL 1-B" 1182 1181 1
Hamilton "NO COLL HILL 2-A" 1075 1074 1
Hamilton "NO COLL HILL 3-A" 1185 1184 1
Hamilton "NO COLL HILL 4-A" 1155 1154 1
Hamilton "NO COLL HILL 4-B" 571 570 1
Hamilton "NO COLL HILL 4-C" 811 810 1
Hamilton "NORWOOD 1-A" 871 870 1
Hamilton "NORWOOD 1-B" 1266 1265 1
Hamilton "NORWOOD 2-A" 1060 1059 1
Hamilton "NORWOOD 2-B" 1275 1274 1
Hamilton "NORWOOD 2-C" 1060 1059 1
Hamilton "NORWOOD 3-A" 966 965 1
Hamilton "NORWOOD 3-B" 880 879 1
Hamilton "NORWOOD 3-C" 1527 1526 1
Hamilton "NORWOOD 4-A" 991 990 1
Hamilton "NORWOOD 4-B" 1182 1181 1
Hamilton "NORWOOD 4-C" 1101 1100 1
Hamilton "READING 1-A" 1333 1332 1
Hamilton "READING 1-B" 602 601 1
Hamilton "READING 2-A" 988 987 1
Hamilton "READING 2-B" 563 562 1
Hamilton "READING 3-A" 1184 1183 1
Hamilton "READING 3-B" 787 786 1
Hamilton "READING 4-A" 840 839 1
Hamilton "READING 4-B" 1113 1112 1
Hamilton "ST BERNARD 1-A" 791 790 1
Hamilton "ST BERNARD 2-A" 760 759 1
Hamilton "ST BERNARD 3-A" 758 757 1
Hamilton "ST BERNARD 4-A" 708 707 1
Hamilton "SHARONVILLE 1-A" 1043 1042 1
Hamilton "SHARONVILLE 1-B" 929 928 1
Hamilton "SHARONVILLE 2-A" 1133 1132 1
Hamilton "SHARONVILLE 3-A" 1455 1454 1
Hamilton "SHARONVILLE 3-B" 1246 1245 1
Hamilton "SHARONVILLE 4-A" 1027 1026 1
Hamilton "SHARONVILLE 4-B" 1068 1067 1
Hamilton "SILVERTON A" 1144 1143 1
Hamilton "SILVERTON B" 1366 1365 1
Hamilton "SILVERTON C" 1302 1301 1
Hamilton "SPRINGDALE A" 744 743 1
Hamilton "SPRINGDALE B" 970 969 1
Hamilton "SPRINGDALE C" 1047 1046 1
Hamilton "SPRINGDALE D" 836 835 1
Hamilton "SPRINGDALE E" 941 940 1
Hamilton "SPRINGDALE F" 786 785 1
Hamilton "SPRINGDALE G" 693 692 1
Hamilton "SPRINGDALE H" 881 880 1
Hamilton "WYOMING A" 1498 1497 1
Hamilton "WYOMING B" 1410 1409 1
Hamilton "WYOMING C" 1233 1232 1
Hamilton "WYOMING D" 1427 1426 1
Hamilton "WYOMING E" 1446 1445 1
Hamilton "AMBERLEY A" 823 822 1
Hamilton "AMBERLEY B" 801 800 1
Hamilton "AMBERLEY C" 653 652 1
Hamilton "AMBERLEY D" 881 880 1
Hamilton "ANDERSON A" 1083 1082 1
Hamilton "ANDERSON AA" 1157 1156 1
Hamilton "ANDERSON B" 1044 1043 1
Hamilton "ANDERSON BB" 921 920 1
Hamilton "ANDERSON C" 1380 1379 1
Hamilton "ANDERSON CC" 668 667 1
Hamilton "ANDERSON D" 1323 1322 1
Hamilton "ANDERSON DD" 1275 1274 1
Hamilton "ANDERSON E" 1272 1271 1
Hamilton "ANDERSON EE" 764 763 1
Hamilton "ANDERSON F" 1286 1285 1
Hamilton "ANDERSON FF" 1292 1291 1
Hamilton "ANDERSON G" 1340 1339 1
Hamilton "ANDERSON H" 1236 1235 1
Hamilton "ANDERSON I" 1377 1376 1
Hamilton "ANDERSON J" 1435 1434 1
Hamilton "ANDERSON K" 1379 1378 1
Hamilton "ANDERSON L" 1059 1058 1
Hamilton "ANDERSON M" 779 778 1
Hamilton "ANDERSON N" 1277 1276 1
Hamilton "ANDERSON O" 1331 1330 1
Hamilton "ANDERSON P" 541 540 1
Hamilton "ANDERSON Q" 1452 1451 1
Hamilton "ANDERSON R" 1191 1190 1
Hamilton "ANDERSON S" 750 749 1
Hamilton "ANDERSON T" 697 696 1
Hamilton "ANDERSON U" 951 950 1
Hamilton "ANDERSON V" 645 644 1
Hamilton "ANDERSON W" 866 865 1
Hamilton "ANDERSON X" 733 732 1
Hamilton "ANDERSON Y" 654 653 1
Hamilton "ANDERSON Z" 1083 1082 1
Hamilton "ARLINGTON HGTS A" 514 513 1
Hamilton "COLERAIN A" 1214 1213 1
Hamilton "COLERAIN AA" 1195 1194 1
Hamilton "COLERAIN B" 1152 1151 1
Hamilton "COLERAIN BB" 1312 1311 1
Hamilton "COLERAIN C" 1269 1268 1
Hamilton "COLERAIN CC" 1103 1102 1
Hamilton "COLERAIN D" 1132 1131 1
Hamilton "COLERAIN DD" 959 958 1
Hamilton "COLERAIN E" 1381 1380 1
Hamilton "COLERAIN EE" 1229 1228 1
Hamilton "COLERAIN F" 1255 1254 1
Hamilton "COLERAIN FF" 496 495 1
Hamilton "COLERAIN G" 1183 1182 1
Hamilton "COLERAIN GG" 1186 1185 1
Hamilton "COLERAIN H" 1613 1612 1
Hamilton "COLERAIN HH" 1059 1058 1
Hamilton "COLERAIN I" 860 859 1
Hamilton "COLERAIN II" 486 485 1
Hamilton "COLERAIN J" 1355 1354 1
Hamilton "COLERAIN JJ" 1292 1291 1
Hamilton "COLERAIN K" 849 848 1
Hamilton "COLERAIN KK" 1378 1377 1
Hamilton "COLERAIN L" 1180 1179 1
Hamilton "COLERAIN LL" 718 717 1
Hamilton "COLERAIN M" 1079 1078 1
Hamilton "COLERAIN N" 1400 1399 1
Hamilton "COLERAIN O" 582 581 1
Hamilton "COLERAIN P" 508 507 1
Hamilton "COLERAIN Q" 1190 1189 1
Hamilton "COLERAIN R" 1229 1228 1
Hamilton "COLERAIN S" 938 937 1
Hamilton "COLERAIN T" 1207 1206 1
Hamilton "COLERAIN U" 983 982 1
Hamilton "COLERAIN V" 1126 1125 1
Hamilton "COLERAIN W" 710 709 1
Hamilton "COLERAIN X" 1102 1101 1
Hamilton "COLERAIN Y" 1271 1270 1
Hamilton "COLERAIN Z" 1315 1314 1
Hamilton "COLUMBIA A" 166 165 1
Hamilton "COLUMBIA B" 399 398 1
Hamilton "COLUMBIA C" 420 419 1
Hamilton "COLUMBIA D" 633 632 1
Hamilton "COLUMBIA E" 349 348 1
Hamilton "COLUMBIA F" 627 626 1
Hamilton "COLUMBIA G" 789 788 1
Hamilton "COLUMBIA H" 2 1 1
Hamilton "COLUMBIA I" 11 10 1
Hamilton "COLUMBIA J" 4 3 1
Hamilton "COLUMBIA K" 12 11 1
Hamilton "COLUMBIA L" 93 92 1
Hamilton "FAIRFAX A" 1301 1300 1
Hamilton "CROSBY A" 1290 1289 1
Hamilton "CROSBY B" 1287 1286 1
Hamilton "DELHI A" 1244 1243 1
Hamilton "DELHI B" 1167 1166 1
Hamilton "DELHI C" 1145 1144 1
Hamilton "DELHI D" 965 964 1
Hamilton "DELHI E" 1014 1013 1
Hamilton "DELHI F" 1464 1463 1
Hamilton "DELHI G" 1129 1128 1
Hamilton "DELHI H" 1327 1326 1
Hamilton "DELHI I" 637 636 1
Hamilton "DELHI J" 1400 1399 1
Hamilton "DELHI K" 804 803 1
Hamilton "DELHI L" 813 812 1
Hamilton "DELHI M" 1057 1056 1
Hamilton "DELHI N" 600 599 1
Hamilton "DELHI O" 1238 1237 1
Hamilton "DELHI P" 1037 1036 1
Hamilton "DELHI Q" 1201 1200 1
Hamilton "DELHI R" 991 990 1
Hamilton "DELHI S" 1157 1156 1
Hamilton "ELMWOOD A" 1207 1206 1
Hamilton "EVENDALE A" 1141 1140 1
Hamilton "EVENDALE B" 932 931 1
Hamilton "EVENDALE C" 243 242 1
Hamilton "GLENDALE A" 1012 1011 1
Hamilton "GLENDALE B" 1097 1096 1
Hamilton "GOLF MANOR A" 1442 1441 1
Hamilton "GOLF MANOR B" 1284 1283 1
Hamilton "GREENHILLS A" 556 555 1
Hamilton "GREENHILLS B" 1055 1054 1
Hamilton "GREENHILLS C" 1028 1027 1
Hamilton "GREEN A" 1160 1159 1
Hamilton "GREEN AA" 996 995 1
Hamilton "GREEN B" 1192 1191 1
Hamilton "GREEN BB" 1090 1089 1
Hamilton "GREEN C" 966 965 1
Hamilton "GREEN CC" 1147 1146 1
Hamilton "GREEN D" 1347 1346 1
Hamilton "GREEN DD" 914 913 1
Hamilton "GREEN E" 1271 1270 1
Hamilton "GREEN EE" 1082 1081 1
Hamilton "GREEN F" 1157 1156 1
Hamilton "GREEN FF" 970 969 1
Hamilton "GREEN G" 844 843 1
Hamilton "GREEN GG" 1279 1278 1
Hamilton "GREEN H" 855 854 1
Hamilton "GREEN HH" 1213 1212 1
Hamilton "GREEN I" 1166 1165 1
Hamilton "GREEN II" 736 735 1
Hamilton "GREEN J" 917 916 1
Hamilton "GREEN JJ" 1219 1218 1
Hamilton "GREEN K" 1163 1162 1
Hamilton "GREEN KK" 1061 1060 1
Hamilton "GREEN L" 1340 1339 1
Hamilton "GREEN LL" 931 930 1
Hamilton "GREEN M" 754 753 1
Hamilton "GREEN MM" 707 706 1
Hamilton "GREEN N" 1289 1288 1
Hamilton "GREEN NN" 710 709 1
Hamilton "GREEN O" 1303 1302 1
Hamilton "GREEN OO" 622 621 1
Hamilton "GREEN P" 1082 1081 1
Hamilton "GREEN PP" 1074 1073 1
Hamilton "GREEN Q" 1200 1199 1
Hamilton "GREEN QQ" 1170 1169 1
Hamilton "GREEN R" 730 729 1
Hamilton "GREEN S" 1273 1272 1
Hamilton "GREEN T" 560 559 1
Hamilton "GREEN U" 690 689 1
Hamilton "GREEN V" 1135 1134 1
Hamilton "GREEN W" 1284 1283 1
Hamilton "GREEN X" 1377 1376 1
Hamilton "GREEN Y" 918 917 1
Hamilton "GREEN Z" 1568 1567 1
Hamilton "HARR TWP AA" 718 717 1
Hamilton "HARR TWP BB" 1301 1300 1
Hamilton "HARR TWP CC" 903 902 1
Hamilton "HARRISON A" 1399 1398 1
Hamilton "HARRISON B" 1464 1463 1
Hamilton "HARRISON C" 1481 1480 1
Hamilton "HARRISON D" 1356 1355 1
Hamilton "HARRISON E" 1462 1461 1
Hamilton "HARRISON F" 1425 1424 1
Hamilton "LOCKLAND A" 882 881 1
Hamilton "LOCKLAND B" 1350 1349 1
Hamilton "MARIEMONT A" 1281 1280 1
Hamilton "MARIEMONT B" 1459 1458 1
Hamilton "MIAMI TWP H" 485 484 1
Hamilton "NORTH BEND A" 776 775 1
Hamilton "ADDYSTON A" 561 560 1
Hamilton "CLEVES A" 860 859 1
Hamilton "CLEVES B" 1360 1359 1
Hamilton "MIAMI TWP A" 1275 1274 1
Hamilton "MIAMI TWP B" 1484 1483 1
Hamilton "MIAMI TWP C" 1302 1301 1
Hamilton "MIAMI TWP D" 1423 1422 1
Hamilton "MIAMI TWP E" 907 906 1
Hamilton "MIAMI TWP F" 608 607 1
Hamilton "MIAMI TWP G" 1003 1002 1
Hamilton "NEWTOWN A" 832 831 1
Hamilton "NEWTOWN B" 1231 1230 1
Hamilton "SPRINGFIELD A" 844 843 1
Hamilton "SPRINGFIELD AA" 1128 1127 1
Hamilton "SPRINGFIELD B" 699 698 1
Hamilton "SPRINGFIELD BB" 671 670 1
Hamilton "SPRINGFIELD C" 1286 1285 1
Hamilton "SPRINGFIELD D" 885 884 1
Hamilton "SPRINGFIELD E" 570 569 1
Hamilton "SPRINGFIELD F" 687 686 1
Hamilton "SPRINGFIELD G" 1623 1622 1
Hamilton "SPRINGFIELD H" 1081 1080 1
Hamilton "SPRINGFIELD I" 485 484 1
Hamilton "SPRINGFIELD J" 948 947 1
Hamilton "SPRINGFIELD K" 881 880 1
Hamilton "SPRINGFIELD L" 302 301 1
Hamilton "SPRINGFIELD M" 1178 1177 1
Hamilton "SPRINGFIELD N" 1128 1127 1
Hamilton "SPRINGFIELD O" 690 689 1
Hamilton "SPRINGFIELD P" 885 884 1
Hamilton "SPRINGFIELD Q" 1329 1328 1
Hamilton "SPRINGFIELD R" 1184 1183 1
Hamilton "SPRINGFIELD S" 1222 1221 1
Hamilton "SPRINGFIELD T" 1436 1435 1
Hamilton "SPRINGFIELD U" 1283 1282 1
Hamilton "SPRINGFIELD V" 1090 1089 1
Hamilton "SPRINGFIELD W" 1331 1330 1
Hamilton "SPRINGFIELD X" 736 735 1
Hamilton "SPRINGFIELD Y" 942 941 1
Hamilton "SPRINGFIELD Z" 624 623 1
Hamilton "SYCAMORE A" 132 131 1
Hamilton "SYCAMORE B" 1319 1318 1
Hamilton "SYCAMORE C" 1480 1479 1
Hamilton "SYCAMORE D" 759 758 1
Hamilton "SYCAMORE E" 1361 1360 1
Hamilton "SYCAMORE F" 861 860 1
Hamilton "SYCAMORE G" 1140 1139 1
Hamilton "SYCAMORE H" 918 917 1
Hamilton "SYCAMORE I" 1230 1229 1
Hamilton "SYCAMORE J" 876 875 1
Hamilton "SYCAMORE K" 1152 1151 1
Hamilton "SYCAMORE L" 1245 1244 1
Hamilton "SYCAMORE M" 721 720 1
Hamilton "SYCAMORE N" 1271 1270 1
Hamilton "SYMMES A" 294 293 1
Hamilton "SYMMES B" 1100 1099 1
Hamilton "SYMMES C" 1345 1344 1
Hamilton "SYMMES D" 1085 1084 1
Hamilton "SYMMES E" 1099 1098 1
Hamilton "SYMMES F" 1433 1432 1
Hamilton "SYMMES G" 672 671 1
Hamilton "SYMMES H" 483 482 1
Hamilton "SYMMES I" 970 969 1
Hamilton "SYMMES J" 1277 1276 1
Hamilton "SYMMES K" 422 421 1
Hamilton "SYMMES L" 1076 1075 1
Hamilton "TERRACE PARK A" 1210 1209 1
Hamilton "TERRACE PARK B" 680 679 1
Hamilton "WHITEWATER A" 1386 1385 1
Hamilton "WHITEWATER B" 1491 1490 1
Hamilton "WHITEWATER C" 1170 1169 1
Hamilton "WOODLAWN A" 1111 1110 1
Hamilton "WOODLAWN B" 1577 1576 1
Hamilton "LINCOLN HGTS A" 1373 1372 1
Hamilton "LINCOLN HGTS B" 835 834 1
Hamilton "CINCINNATI 12-D" 1602 1601 1
Hamilton "CINCINNATI 12-E" 1456 1455 1
Hamilton "CINCINNATI 13-H" 1067 1066 1
Hamilton "NORWOOD 1-C" 1100 1099 1
Hamilton "CINCINNATI 6-E" 1186 1185 1
Hamilton "CINCINNATI 11-D" 1158 1157 1
Hamilton "BLUE ASH 4-B" 1113 1112 1
Hancock "FINDLAY 1A" 905 904 1
Hancock "FINDLAY 1B" 867 866 1
Hancock "FINDLAY 1C" 974 973 1
Hancock "FINDLAY 2C" 829 828 1
Hancock "FINDLAY 2E" 1017 1016 1
Hancock "FINDLAY 2A" 1165 1164 1
Hancock "FINDLAY 2B" 784 783 1
Hancock "FINDLAY 2D" 731 730 1
Hancock "FINDLAY 3A" 1068 1067 1
Hancock "FINDLAY 3B" 931 930 1
Hancock "FINDLAY 3C" 1077 1076 1
Hancock "FINDLAY 3D" 793 792 1
Hancock "FINDLAY 4A" 840 839 1
Hancock "FINDLAY 4B" 849 848 1
Hancock "FINDLAY 4C" 627 626 1
Hancock "FINDLAY 4D" 876 875 1
Hancock "FINDLAY 1D" 1113 1112 1
Hancock "FINDLAY 5A" 1016 1015 1
Hancock "FINDLAY 5B" 775 774 1
Hancock "FINDLAY 5C" 978 977 1
Hancock "FINDLAY 5D" 1052 1051 1
Hancock "FINDLAY 5E" 670 669 1
Hancock "FINDLAY 6A" 518 517 1
Hancock "FINDLAY 6B" 833 832 1
Hancock "FINDLAY 6C" 813 812 1
Hancock "FINDLAY 6D" 661 660 1
Hancock "FINDLAY 4E" 654 653 1
Hancock "FOSTORIA N" 984 983 1
Hancock "FOSTORIA S" 955 954 1
Hancock "ALLEN E" 923 922 1
Hancock "ALLEN W" 1056 1055 1
Hancock AMANDA 766 765 1
Hancock BIGLICK 917 916 1
Hancock BLANCHARD 834 833 1
Hancock CASS 705 704 1
Hancock DELAWARE 839 838 1
Hancock EAGLE 836 835 1
Hancock JACKSON 752 751 1
Hancock "LIBERTY N" 772 771 1
Hancock "LIBERTY NE" 810 809 1
Hancock "LIBERTY NW" 1115 1114 1
Hancock "LIBERTY SE" 1234 1233 1
Hancock "LIBERTY SW" 1026 1025 1
Hancock "MADISON E" 698 697 1
Hancock "MADISON W" 881 880 1
Hancock "MARION S" 1417 1416 1
Hancock ORANGE 963 962 1
Hancock PLEASANT 552 551 1
Hancock MCCOMB 948 947 1
Hancock PORTAGE 524 523 1
Hancock "UNION E" 602 601 1
Hancock "UNION W" 630 629 1
Hancock "VAN BUREN" 698 697 1
Hancock WASHINGTON 1055 1054 1
Hancock "MARION N" 1097 1096 1
Hancock "FINDLAY 7A" 906 905 1
Hancock "FINDLAY 7B" 774 773 1
Hancock "FINDLAY 7C" 765 764 1
Hancock "FINDLAY 7D" 650 649 1
Hancock "FINDLAY 7E" 614 613 1
Hardin "KENTON 1" 1237 1236 1
Hardin "KENTON 2" 1497 1496 1
Hardin "KENTON 3" 1224 1223 1
Hardin "KENTON 4" 833 832 1
Hardin "DUNKIRK / BLANCHARD" 940 939 1
Hardin BUCK 507 506 1
Hardin CESSNA 319 318 1
Hardin DUDLEY 565 564 1
Hardin GOSHEN 376 375 1
Hardin "MOUNT VICTORY / RIDGEWAY / HALE" 971 970 1
Hardin "FOREST / JACKSON" 1266 1265 1
Hardin LIBERTY 1258 1257 1
Hardin "ADA NORTH" 1207 1206 1
Hardin "ADA SOUTH" 1132 1131 1
Hardin LYNN 390 389 1
Hardin "ALGER / MCGUFFEY / MARION" 1460 1459 1
Hardin MCDONALD 596 595 1
Hardin PLEASANT 1078 1077 1
Hardin ROUNDHEAD 464 463 1
Hardin "TAYLOR CREEK" 387 386 1
Hardin WASHINGTON 504 503 1
Harrison "ARCHER TWP" 216 215 1
Harrison "ATHENS TWP/VIL" 336 335 1
Harrison "CADIZ TWP/VIL NE" 1165 1164 1
Harrison "CADIZ VIL SW" 1229 1228 1
Harrison "FRANKLIN TWP/VIL" 415 414 1
Harrison "FREEPORT TWP/VIL" 515 514 1
Harrison "GERMAN TWP" 529 528 1
Harrison "GREEN TWP/VIL" 1275 1274 1
Harrison "MONROE TWP/VIL" 691 690 1
Harrison "MOOREFIELD TWP" 287 286 1
Harrison "NORTH TWP/VIL" 967 966 1
Harrison "NOTTINGHAM TWP" 223 222 1
Harrison "RUMLEY TWP/VIL" 862 861 1
Harrison "SHORTCREEK TWP/VIL" 779 778 1
Harrison "STOCK TWP" 352 351 1
Harrison "WASHINGTON TWP" 364 363 1
Henry "NAPOLEON CITY 01.1" 813 812 1
Henry "NAPOLEON CITY 02.0" 778 777 1
Henry "NAPOLEON CITY 03.0" 1133 1132 1
Henry "NAPOLEON CITY 04.0" 1434 1433 1
Henry "NAPOLEON CITY 05.0" 1212 1211 1
Henry "NAPOLEON CITY 06.0" 782 781 1
Henry "BARTLOW TWP 08.0" 433 432 1
Henry "MCCLURE VILL 09.0" 1231 1230 1
Henry "DESHLER VILLAGE 07.0" 1066 1065 1
Henry "FLORIDA VILL 10.0" 893 892 1
Henry "FREEDOM TWP 11.0" 701 700 1
Henry "HARRISON TWP 12.0" 735 734 1
Henry "HOLGATE VILLAGE 19.0" 703 702 1
Henry "LIBERTY TWP 14.0" 960 959 1
Henry "LIBERTY CENTER VILLAGE 13.0" 753 752 1
Henry "HAMLER VILL 15.0" 923 922 1
Henry "MALINTA VILL MONROE TWP 16.0" 776 775 1
Henry "NAPOLEON EAST TWP 17.0" 438 437 1
Henry "NAPOLEON WEST TWP 18.0" 659 658 1
Henry "PLEASANT TWP 20.0" 687 686 1
Henry "RICHFIELD TWP 21.0" 493 492 1
Henry "RIDGEVILLE TWP 22.0" 798 797 1
Henry "WASHINGTON TWP 23.0" 1309 1308 1
Highland "GREENFIELD N" 1204 1203 1
Highland "GREENFIELD S" 1197 1196 1
Highland "HILLSBORO NE" 867 866 1
Highland "HILLSBORO NW" 1327 1326 1
Highland "HILLSBORO SE" 831 830 1
Highland "HILLSBORO SW-A" 656 655 1
Highland "HILLSBORO SW-B" 530 529 1
Highland BRUSHCREEK 832 831 1
Highland CLAY 1018 1017 1
Highland CONCORD 875 874 1
Highland DODSON 715 714 1
Highland LYNCHBURG 950 949 1
Highland "FAIRFIELD E" 1023 1022 1
Highland "FAIRFIELD W" 508 507 1
Highland LEESBURG 735 734 1
Highland HAMER 501 500 1
Highland JACKSON 742 741 1
Highland "LIBERTY NE" 653 652 1
Highland "LIBERTY NW" 785 784 1
Highland "LIBERTY S" 1108 1107 1
Highland MADISON 1200 1199 1
Highland MARSHALL 695 694 1
Highland "NEW MARKET" 1327 1326 1
Highland "PAINT N" 656 655 1
Highland "PAINT SE" 814 813 1
Highland "PAINT SW" 1184 1183 1
Highland PENN 964 963 1
Highland SALEM 552 551 1
Highland UNION 1258 1257 1
Highland WASHINGTON 786 785 1
Highland WHITEOAK 858 857 1
Hocking "LOGAN 1" 1266 1265 1
Hocking "LOGAN 2" 1090 1089 1
Hocking "LOGAN 3" 1328 1327 1
Hocking "LOGAN 4" 1093 1092 1
Hocking BENTON 602 601 1
Hocking "FALLS 1" 1180 1179 1
Hocking "FALLS 2" 762 761 1
Hocking "FALLS 3" 1320 1319 1
Hocking "GOOD HOPE" 937 936 1
Hocking "GREEN 1" 916 915 1
Hocking "GREEN 2" 758 757 1
Hocking LAUREL 795 794 1
Hocking "MARION 1" 1157 1156 1
Hocking "MARION 2" 542 541 1
Hocking "PERRY 1" 996 995 1
Hocking SALTCREEK 712 711 1
Hocking STARR 982 981 1
Hocking "CARBON HILL" 528 527 1
Hocking "MURRAY CITY" 287 286 1
Hocking WASHINGTON 819 818 1
Hocking "PERRY 2" 575 574 1
Holmes "BERLIN NORTH" 885 884 1
Holmes "BERLIN SOUTH" 820 819 1
Holmes "CLARK TOWNSHIP" 1012 1011 1
Holmes "HARDY TOWNSHIP" 1399 1398 1
Holmes "MILLERSBURG EAST" 1330 1329 1
Holmes "MILLERSBURG WEST" 685 684 1
Holmes "KILLBUCK TOWNSHIP" 1189 1188 1
Holmes "KNOX TOWNSHIP" 744 743 1
Holmes "MECHANIC TOWNSHIP" 1361 1360 1
Holmes "MONROE TOWNSHIP" 1018 1017 1
Holmes "PAINT TOWNSHIP" 1364 1363 1
Holmes "PRAIRIE TOWNSHIP" 1169 1168 1
Holmes "RICHLAND TOWNSHIP" 656 655 1
Holmes "RIPLEY TOWNSHIP" 1116 1115 1
Holmes "SALTCREEK TOWNSHIP" 1159 1158 1
Holmes "WALNUT CREEK TOWNSHIP" 1316 1315 1
Holmes "WASHINGTON TOWNSHIP" 1063 1062 1
Huron "BELLEVUE 3" 1115 1114 1
Huron "BELLEVUE 4" 1111 1110 1
Huron "NORWALK 1-A" 1062 1061 1
Huron "NORWALK 1-B" 1256 1255 1
Huron "NORWALK 1-C" 889 888 1
Huron "NORWALK 2-A" 1023 1022 1
Huron "NORWALK 2-B" 825 824 1
Huron "NORWALK 2-C" 1102 1101 1
