COUNTY AREA TOTAL DEM REP LIB GRN Writein
COUNTY AREA TOTAL Clinton Trump Johnson Stein Writein
Harris 2010525 0 1524 412 22 18 5
Harris 2010526 0 287 75 12 4 3
Harris 2010527a 0 117 67 4 0 0
Harris 2010527b 0 0 0 0 0 0
Harris 2010528 0 23 0 0 0 1
Harris 2010529 0 388 1992 80 17 19
Harris 2010530 0 469 95 9 5 0
Harris 2010531 0 313 1035 22 4 2
Harris 2010532 0 201 387 15 4 2
Harris 2010533 0 246 246 11 3 4
Harris 2010534 0 712 1653 48 20 5
Harris 2010535 0 122 53 4 7 1
Harris 2010536 0 2087 885 81 26 12
Harris 2010537 0 725 1597 35 7 9
Harris 2010538 0 546 9 4 3 0
Harris 2010539 0 480 512 26 5 5
Harris 2010540 0 950 317 48 12 14
Harris 2010541 0 2406 347 68 46 18
Harris 2010542 0 1421 85 22 11 0
Harris 2010543 0 627 198 21 9 1
Harris 2010544 0 120 13 3 1 0
Harris 2010545 0 1385 977 50 22 4
Harris 2010546 0 362 1305 65 4 16
Harris 2010547 0 526 1014 82 15 8
Harris 2010548 0 695 507 33 16 5
Harris 2010549 0 1327 166 21 16 0
Harris 2010550 0 986 659 49 9 3
Harris 2010551 0 956 2197 112 16 34
Harris 2010552 0 559 2162 90 12 15
Harris 2010553 0 788 415 34 20 6
Harris 2010554 0 682 152 10 5 2
Harris 2010555 0 820 153 17 9 0
Harris 2010556 0 935 205 17 8 6
Harris 2010557 0 963 346 16 13 1
Harris 2010558 0 1735 659 61 24 9
Harris 2010559 0 1969 490 75 44 11
Harris 2010560 0 418 88 9 15 0
Harris 2010561 0 627 926 46 20 4
Harris 2010562 0 286 35 3 6 0
Harris 2010563 0 702 1870 94 16 21
Harris 2010564 0 1543 366 87 29 41
Harris 2010565 0 393 73 7 4 0
Harris 2010566 0 1174 356 49 20 3
Harris 2010567 0 985 306 23 9 1
Harris 2010568 0 933 1407 95 24 23
Harris 2010569 0 1513 1076 98 30 17
Harris 2010570 0 670 279 60 13 7
Harris 2010571 0 571 217 22 13 1
Harris 2010572 0 1129 712 75 27 14
Harris 2010573 0 670 17 6 3 0
Harris 2010574 0 153 23 2 2 0
Harris 2010575 0 1090 1248 94 23 24
Harris 2010576 0 1362 74 18 7 0
Harris 2010577 0 463 561 41 9 2
Harris 2010578 0 598 708 75 7 16
Harris 2010579 0 369 74 8 2 1
Harris 2010580 0 438 17 4 1 0
Harris 2010581 0 568 12 5 3 0
Harris 2010582 0 690 44 12 8 1
Harris 2010583 0 556 16 0 4 0
Harris 2010584 0 436 37 5 2 0
Harris 2010585 0 1024 61 6 4 0
Harris 2010586 0 1052 1376 72 32 7
Harris 2010587 0 1063 497 27 17 6
Harris 2010588 0 831 1558 73 30 19
Harris 2010589 0 1075 869 74 20 16
Harris 2010590 0 394 1125 48 8 13
Harris 2010591 0 819 243 19 12 1
Harris 2010592 0 545 120 16 9 4
Harris 2010593 0 1351 826 66 26 5
Harris 2010594 0 1107 381 36 17 0
Harris 2010595 0 745 108 13 19 0
Harris 2010596 0 966 749 83 31 8
Harris 2010597 0 1143 554 53 12 3
Harris 2010598 0 1985 934 79 36 16
Harris 2010599 0 1201 572 47 11 6
Harris 2010600 0 1541 715 55 23 2
Harris 2010601 0 840 1854 86 13 34
Harris 2010602 0 313 614 28 7 5
Harris 2010603 0 1254 1567 128 28 21
Harris 2010604 0 312 1777 44 9 6
Harris 2010605 0 1727 473 51 16 0
Harris 2010606 0 403 10 3 2 0
Harris 2010607 0 182 23 1 2 0
Harris 2010608 0 151 66 8 3 2
Harris 2010609 0 1179 1411 83 35 4
Harris 2010610 0 596 348 29 13 7
Harris 2010611 0 1123 45 10 6 0
Harris 2010612 0 571 1593 104 16 25
Harris 2010613 0 1034 169 24 14 2
Harris 2010614 0 1815 658 53 18 3
Harris 2010615 0 647 636 47 8 5
Harris 2010616 0 810 1448 97 20 13
Harris 2010617 0 1538 689 58 32 7
Harris 2010618 0 1298 817 76 16 2
Harris 2010619 0 989 2212 126 26 42
Harris 2010620 0 1069 922 46 12 4
Harris 2010621 0 432 242 34 7 2
Harris 2010622 0 1289 1266 84 17 14
Harris 2010623 0 888 1378 61 26 21
Harris 2010624 0 86 250 12 1 4
Harris 2010625 0 619 592 48 13 8
Harris 2010626 0 1504 1347 132 33 11
Harris 2010627 0 1131 367 23 18 0
Harris 2010628 0 805 401 30 11 2
Harris 2010629 0 219 29 4 1 0
Harris 2010630 0 2821 271 55 31 6
Harris 2010631 0 762 1330 78 13 22
Harris 2010632 0 4 1 0 0 0
Harris 2010633 0 958 1721 102 20 35
Harris 2010634 0 807 1012 57 15 11
Harris 2010635 0 534 1454 94 20 26
Harris 2010636 0 341 2746 57 6 16
Harris 2010637 0 1147 292 30 18 3
Harris 2010638 0 1061 91 13 15 1
Harris 2010639 0 377 1203 49 6 10
Harris 2010640 0 924 1159 82 25 8
Harris 2010641 0 958 1246 51 14 10
Harris 2010642 0 292 943 29 9 5
Harris 2010643 0 1327 1073 70 20 11
Harris 2010644 0 1197 1399 103 35 11
Harris 2010645 0 1738 992 104 38 9
Harris 2010646 0 955 301 23 12 1
Harris 2010647 0 1440 394 14 10 1
Harris 2010648 0 737 1468 80 16 20
Harris 2010649 0 1713 500 43 25 3
Harris 2010650 0 972 1695 116 14 12
Harris 2010651 0 1057 1060 97 24 17
Harris 2010652 0 1428 220 14 16 2
Harris 2010653 0 222 60 7 0 0
Harris 2010654 0 1533 1467 82 25 12
Harris 2010655 0 1221 1292 114 37 18
Harris 2010656 0 1407 59 7 8 0
Harris 2010657 0 611 289 24 15 3
Harris 2010658 0 674 990 67 16 13
Harris 2010659 0 1071 2277 89 18 15
Harris 2010660 0 1693 158 19 14 1
Harris 2010661 0 1363 1160 97 30 14
Harris 2010662 0 554 2162 58 12 9
Harris 2010663 0 905 737 89 13 11
Harris 2010664 0 1087 251 28 19 1
Harris 2010665 0 323 1271 53 12 6
Harris 2010666 0 0 0 0 0 0
Harris 2010667 0 414 993 53 11 10
Harris 2010668 0 895 1207 98 21 18
Harris 2010669 0 877 1522 94 24 26
Harris 2010670 0 541 1717 84 9 24
Harris 2010671 0 903 945 76 22 7
Harris 2010672 0 650 1363 67 17 18
Harris 2010673 0 387 1601 54 14 4
Harris 2010674 0 830 1950 91 22 23
Harris 2010675 0 0 1 0 0 0
Harris 2010676 0 912 531 48 23 2
Harris 2010677 0 500 144 11 6 2
Harris 2010678 0 1273 134 18 9 1
Harris 2010679 0 675 1452 66 16 7
Harris 2010680 0 78 32 4 0 1
Harris 2010681 0 3 3 0 0 0
Harris 2010682 0 743 1918 78 12 15
Harris 2010683 0 60 19 2 3 0
Harris 2010684 0 868 1279 79 21 34
Harris 2010685 0 90 66 6 0 1
Harris 2010686 0 40 13 2 2 0
Harris 2010687 0 689 1117 49 18 13
Harris 2010688 0 676 2078 85 22 12
Harris 2010689 0 775 473 39 13 3
Harris 2010690 0 582 1759 98 15 19
Harris 2010691 0 649 1862 113 8 19
Harris 2010692 0 548 1264 89 27 4
Harris 2010693 0 310 88 11 5 2
Harris 2010694 0 770 462 37 16 9
Harris 2010695 0 351 529 34 10 5
Harris 2010696 0 385 594 33 8 3
Harris 2010697 0 1349 399 47 14 5
Harris 2010698 0 1553 169 21 14 0
Harris 2010699 0 647 903 73 10 14
Harris 2010700 0 134 806 16 3 1
Harris 2010701 0 153 112 8 2 0
Harris 2010702 0 212 25 8 1 0
Harris 2010703 0 435 895 51 10 9
Harris 2010704 0 387 1717 66 8 10
Harris 2010705 0 463 49 4 6 0
Harris 2010706 0 1007 510 39 28 5
Harris 2010707 0 178 241 16 3 0
Harris 2010708 0 168 84 2 2 0
Harris 2010709 0 1300 1310 101 29 17
Harris 2010710 0 787 650 100 16 3
Harris 2010711 0 1315 1126 67 25 8
Harris 2010712 0 1485 741 49 37 7
Harris 2010713 0 578 490 40 11 4
Harris 2010714 0 73 53 1 0 0
Harris 2010715 0 407 350 15 10 4
Harris 2010716 0 446 1104 37 15 8
Harris 2010717 0 1023 135 17 6 1
Harris 2010718 0 1156 1731 112 19 24
Harris 2010719 0 411 404 19 7 0
Harris 2010720 0 1031 1948 127 19 38
Harris 2010721 0 778 1146 78 24 18
Harris 2010722 0 2306 142 24 25 2
Harris 2010723 0 919 193 23 10 1
Harris 2010724 0 214 292 13 4 0
Harris 2010725 0 723 476 23 19 4
Harris 2010726 0 208 1291 39 4 18
Harris 2010727 0 992 312 46 19 5
Harris 2010728 0 239 303 25 9 10
Harris 2010729 0 119 151 6 2 4
Harris 2010730 0 685 966 55 10 14
Harris 2010731a 0 1028 666 58 16 9
Harris 2010731b 0 505 324 28 7 5
Harris 2010732 0 507 637 42 19 14
Harris 2010733 0 50 26 1 1 1
Harris 2010734 0 996 1728 92 19 16
Harris 2010735 0 99 110 4 1 3
Harris 2010736 0 16 1 0 0 0
Harris 2010737 0 6 18 2 0 0
Harris 2010738 0 528 98 9 8 0
Harris 2010739 0 751 590 35 16 4
Harris 2010740 0 213 218 7 5 1
Harris 2010741 0 863 260 14 15 4
Harris 2010742 0 784 1151 50 8 11
Harris 2010743 0 75 37 2 0 0
Harris 2010744 0 591 752 56 26 7
Harris 2010745 0 657 898 58 18 7
Harris 2010746 0 181 162 17 2 1
Harris 2010747 0 1320 972 70 37 4
Harris 2010748 0 402 345 34 10 7
Harris 2010749 0 96 18 0 0 0
Harris 2010750 0 182 204 16 3 4
Harris 2010751 0 1494 2174 158 34 27
Harris 2010752 0 294 544 25 4 6
Harris 2010753 0 179 109 9 6 4
Harris 2010754 0 593 31 8 7 0
Harris 2010755 0 1743 816 75 34 4
Harris 2010756 0 656 294 18 9 0
Harris 2010757 0 2025 334 34 24 5
Harris 2010758 0 658 1840 108 20 25
Harris 2010759 0 739 898 62 10 24
Harris 2010760a 0 0 0 0 0 0
Harris 2010760b 0 322 1058 62 5 11
Harris 2010761 0 423 742 51 6 10
Harris 2010762 0 609 463 29 9 6
Harris 2010763 0 418 173 17 8 1
Harris 2010764a 0 496 692 40 14 13
Harris 2010764b 0 736 1029 52 11 10
Harris 2010765 0 2124 694 37 30 11
Harris 2010766 0 146 23 3 3 0
Harris 2010767 0 26 17 2 0 0
Harris 2010768 0 427 1318 76 11 10
Harris 2010769 0 92 7 0 0 0
Harris 2010770 0 94 43 4 1 0
Harris 2010771 0 432 297 30 9 4
Harris 2010772 0 956 2099 133 13 32
Harris 2010773 0 1701 524 41 18 3
Harris 2010774 0 164 50 3 1 0
Harris 2010775 0 48 2 1 0 0
Harris 2010776 0 798 1038 65 18 7
Harris 2010777 0 224 71 6 0 0
Harris 2010778 0 3 0 0 0 0
Harris 2010779 0 300 90 11 6 2
Harris 2010780 0 192 96 4 4 0
Harris 2010781 0 1244 506 37 17 3
Harris 2010782 0 562 748 55 11 23
Harris 2010783 0 257 17 4 1 1
Harris 2010784 0 502 11 3 2 1
Harris 2010785 0 742 727 81 11 12
Harris 2010786 0 372 167 11 10 0
Harris 2010787 0 174 68 13 4 0
Harris 2010788 0 0 2 0 0 0
Harris 2010789 0 749 949 48 17 5
Harris 2010790 0 940 437 40 18 2
Harris 2010791 0 9 1 1 1 0
Harris 2010792 0 780 235 16 9 3
Harris 2010793 0 665 663 35 10 2
Harris 2010794a 0 891 86 22 10 3
Harris 2010794b 0 0 0 0 0 0
Harris 2010795 0 284 99 2 7 0
Harris 2010796 0 1071 652 54 15 10
Harris 2010797 0 0 0 0 0 0
Harris 2010798 0 221 119 5 8 1
Harris 2010799 0 68 13 2 0 0
Harris 2010800 0 997 1445 99 27 13
Harris 2010801 0 88 40 2 0 0
Harris 2010802 0 50 15 5 2 1
Harris 2010803 0 1031 2007 92 15 22
Harris 2010804 0 1590 1597 105 27 17
Harris 2010805 0 462 1453 81 11 13
Harris 2010806 0 469 714 58 14 9
Harris 2010807 0 914 164 25 17 4
Harris 2010808 0 125 45 21 2 6
Harris 2010809 0 13 12 0 0 0
Harris 2010810 0 64 11 3 0 0
Harris 2010811 0 118 28 2 1 0
Harris 2010812 0 0 0 0 0 0
Harris 2010813 0 1214 841 54 25 10
Harris 2010814 0 2178 495 55 28 4
Harris 2010815 0 0 0 0 0 0
Harris 2010816 0 28 3 1 0 0
Harris 2010817 0 997 2161 97 24 28
Harris 2010818 0 239 58 4 4 0
Harris 2010819 0 82 55 3 0 0
Harris 2010820 0 0 0 0 0 0
Harris 2010821 0 464 56 12 4 2
Harris 2010822 0 698 27 6 6 1
Harris 2010823 0 792 854 45 17 7
Harris 2010824 0 1112 281 31 20 3
Harris 2010825 0 12 3 1 0 0
Harris 2010826 0 131 99 9 2 1
Harris 2010827 0 290 131 13 7 0
Harris 2010828 0 351 996 46 5 14
Harris 2010829 0 83 30 6 1 0
Harris 2010830 0 1 3 0 0 0
Harris 2010831 0 7 6 0 0 0
Harris 2010832 0 132 39 3 1 0
Harris 2010833 0 3 2 0 0 0
Harris 2010834 0 173 24 3 0 0
Harris 2010835 0 113 38 3 1 0
Harris 2010836 0 116 11 0 0 0
Harris 2010837 0 0 0 0 0 0
Harris 2010838 0 0 0 0 0 0
Harris 2010839 0 438 104 22 11 1
Harris 2010840 0 672 318 22 8 6
Harris 2010841 0 1434 428 36 15 1
Harris 2010842 0 1083 653 56 30 3
Harris 2010843 0 701 146 12 13 0
Harris 2010844 0 4 0 0 0 0
Harris 2010845 0 59 98 6 1 0
Harris 2010846 0 77 2 1 0 0
Harris 2010847 0 951 299 26 14 4
Harris 2010848 0 803 335 29 13 2
Harris 2010849 0 829 281 32 16 1
Harris 2010850 0 91 50 3 1 0
Harris 2010851 0 738 1433 76 17 19
Harris 2010852 0 0 0 0 0 0
Harris 2010853 0 565 1407 75 14 21
Harris 2010854 0 49 7 0 2 0
Harris 2010855 0 2 5 0 1 0
Harris 2010856 0 3 0 0 0 0
Harris 2010857 0 0 0 0 0 0
Harris 2010858 0 149 4 1 0 0
Harris 2010859 0 394 103 6 10 0
Harris 2010860 0 2 0 0 0 0
Harris 2010861 0 849 158 15 7 2
Harris 2010862a 0 900 1152 52 22 17
Harris 2010862b 0 56 72 4 1 1
Harris 2010862c 0 78 100 5 2 2
Harris 2010862d 0 0 0 0 0 0
Harris 2010863 0 238 12 2 0 0
Harris 2010864 0 964 237 23 10 1
Harris 2010865 0 10 0 1 0 0
Harris 2010866 0 0 0 0 0 0
Harris 2010867 0 0 0 0 0 0
Harris 2010868 0 873 296 25 8 3
Harris 2010869 0 187 25 3 1 3
Harris 2010870 0 1 1 0 0 0
Harris 2010871 0 2 0 1 0 0
Harris 2010872 0 10 12 0 0 0
Harris 2010873 0 305 86 4 6 1
Harris 2010874 0 662 1527 82 9 21
Harris 2010875 0 1289 1019 73 19 9
Harris 2010876 0 778 1588 86 10 17
Harris 2010877 0 1424 779 56 29 15
Harris 2010878 0 172 583 14 2 10
Harris 2010879 0 907 608 58 16 17
Harris 2010880 0 479 1218 65 7 20
Harris 2010881 0 2417 792 96 28 14
Harris 2010882 0 1767 654 56 29 6
Harris 2010883 0 2549 482 50 35 4
Harris 2010884 0 165 27 2 3 0
Harris 2010885 0 821 987 48 9 2
Harris 2010886 0 332 241 48 6 5
Harris 2010887 0 182 124 20 2 1
Harris 2010888 0 714 326 27 12 4
Harris 2010889 0 97 31 9 1 1
Harris 2010890 0 320 181 22 6 2
Harris 2010891 0 613 288 15 10 3
Harris 2010892 0 351 141 40 9 3
Harris 2010893 0 3 2 0 0 0
Harris 2010894 0 913 144 23 10 2
Harris 2010895 0 434 180 34 8 3
Harris 2010896 0 748 281 33 15 7
Harris 2010897 0 536 573 36 14 1
Harris 2010898 0 629 388 38 14 1
Harris 2010899 0 366 481 41 6 4
Harris 2010900 0 6 1 0 0 0
Harris 2010901 0 0 0 0 0 0
Harris 2010902 0 835 662 103 24 20
Harris 2010903 0 490 1268 51 11 17
Harris 2010904 0 1 1 0 0 0
Harris 2010905 0 323 172 16 3 0
Harris 2010906 0 12 9 1 0 0
Harris 2010907 0 79 7 1 2 0
Harris 2010908 0 0 0 0 0 0
Harris 2010909 0 7 1 0 0 0
Harris 2010910 0 75 33 5 0 0
Harris 2010911 0 106 179 7 2 1
Harris 2010912 0 348 481 24 9 4
Harris 2010913 0 94 17 0 0 0
Harris 2010914 0 32 7 0 0 0
Harris 2010915 0 0 0 0 0 0
Harris 2010916 0 418 1257 64 9 9
Harris 2010917 0 34 5 0 2 0
Harris 2010918 0 3 1 0 0 0
Harris 2010919 0 1 0 0 0 0
Harris 2010920 0 21 30 1 1 1
Harris 2010921 0 26 5 0 0 0
Harris 2010922 0 0 0 0 0 0
Harris 2010923 0 712 1782 99 8 27
Harris 2010924 0 0 0 0 0 0
Harris 2010925 0 0 0 0 0 0
Harris 2010926 0 210 443 25 1 1
Harris 2010927 0 594 457 58 11 9
Harris 2010928 0 5 0 0 0 0
Harris 2010929 0 0 0 0 0 0
Harris 2010930 0 277 17 2 0 0
Harris 2010931 0 71 31 8 0 4
Harris 2010932 0 1 0 0 0 0
Harris 2010933 0 271 92 10 4 3
Harris 2010934 0 6 7 0 0 0
Harris 2010935 0 13 7 0 0 1
Harris 2010936 0 20 11 0 0 0
Harris 2010937 0 0 0 0 0 0
Harris 2010938 0 63 23 3 1 0
Harris 2010939 0 1 1 0 0 0
Harris 2010940 0 11 1 0 0 0
Harris 2010941 0 222 180 18 6 2
Harris 2010942 0 40 69 7 0 0
Harris 2010943 0 166 49 1 3 0
Harris 2010944 0 1 0 0 0 0
Harris 2010945 0 9 2 1 1 0
Harris 2010946 0 5 1 0 0 0
Harris 2010947 0 315 254 36 4 6
Harris 2010948 0 0 0 0 0 0
Harris 2010949 0 74 57 7 3 0
Harris 2010950a 0 0 0 0 0 0
Harris 2010950b 0 0 0 0 0 0
Harris 2010951 0 126 40 3 3 1
Harris 2010952 0 23 19 1 0 2
Harris 2010953 0 3 0 0 0 0
Harris 2010954 0 0 0 0 0 0
Harris 2010955 0 1387 2414 156 16 49
Harris 2010956 0 0 0 0 0 0
Harris 2010957 0 280 33 3 2 0
Harris 2010958 0 517 108 12 11 0
Harris 2010959 0 0 0 0 0 0
Harris 2010960 0 818 200 19 7 6
Harris 2010961 0 929 148 19 20 1
Harris 2010962 0 34 7 2 1 0
Harris 2010963 0 163 125 15 5 2
Harris 2010964 0 1051 1275 66 18 23
Harris 2010965 0 38 94 0 2 0
Harris 2010966 0 401 129 10 6 1
Harris 2010967 0 65 29 6 2 2
Harris 2010968 0 450 106 14 2 1
Harris 2010969 0 357 6 1 3 0
Harris 2010970 0 269 31 7 5 0
Harris 2010971 0 0 0 0 0 0
Harris 2010972 0 0 0 0 0 0
Harris 2010973 0 243 349 28 6 4
Harris 2010974 0 0 1 0 0 0
Harris 2010975 0 64 49 9 2 0
Harris 2010976 0 158 166 4 2 0
Harris 2010977 0 165 88 4 5 0
Harris 2010978 0 0 0 0 0 0
Harris 2010979 0 0 0 0 0 0
Harris 2010980 0 308 648 39 8 3
Harris 2010981 0 11 1 0 0 0
Harris 2010982 0 582 1662 99 12 18
Harris 2010983 0 37 40 3 0 0
Harris 2010984 0 118 9 1 2 0
Harris 2010985 0 152 102 7 5 2
Harris 2010986 0 200 21 3 5 1
Harris 2010987 0 542 37 8 9 0
Harris 2010988 0 7 67 3 0 0
Harris 2010989 0 0 0 0 0 0
Harris 2010990 0 6 4 1 0 0
Harris 2010991 0 1 0 0 0 0
Harris 2010992 0 284 237 24 5 2
Harris 2010993 0 0 0 0 0 0
Harris 2010994 0 47 15 4 0 0
Harris 2010995 0 839 66 11 11 1
Harris 2010996 0 207 245 10 5 1
Harris 2010997 0 639 125 13 8 2
Harris 2010998 0 14 19 3 0 0
Harris 2010999 0 0 0 0 0 0
Harris 2011000 0 117 17 3 5 0
Harris 2011001 0 623 138 9 10 0
Harris 2011002 0 609 105 9 12 1
Harris 2011003 0 0 0 0 0 0
Harris 2011004 0 245 180 22 4 2
Harris 2011005 0 0 0 0 0 0
Harris 2011006 0 0 0 0 0 0
Harris 2011007 0 757 193 21 13 0
Harris 2011008 0 140 556 19 4 1
Harris 2011009 0 0 0 0 0 0
Harris 2011010 0 306 66 8 7 0
Harris 2011011 0 6 6 1 0 2
Harris 2011012 0 661 195 22 8 1
Harrison 2030001 0 466 983 21 10 10
Harrison 2030002 0 695 365 13 7 9
Harrison 2030003 0 987 79 6 2 1
Harrison 2030004 0 432 585 13 4 2
Harrison 2030005 0 131 503 13 4 0
Harrison 2030006 0 182 765 9 2 4
Harrison 2030007 0 155 425 14 0 2
Harrison 2030008 0 421 1253 32 6 22
Harrison 2030009 0 258 639 21 1 1
Harrison 2030010 0 148 540 4 0 4
Harrison 2030011 0 127 176 3 0 0
Harrison 2030012 0 372 2617 80 8 21
Harrison 2030013 0 97 824 18 4 3
Harrison 2030014 0 189 712 12 2 1
Harrison 2030015 0 59 634 17 0 1
Harrison 2030016 0 55 319 7 0 2
Harrison 2030017 0 452 492 4 1 3
Harrison 2030018 0 79 420 10 2 2
Harrison 2030019 0 325 1623 46 7 11
Harrison 2030020 0 330 1212 16 8 4
Harrison 2030021 0 152 348 5 1 1
Harrison 2030022 0 604 437 17 2 2
Harrison 2030023 0 19 318 1 0 0
Harrison 2030024 0 62 293 5 1 1
Harrison 2030025 0 295 1884 59 4 16
Harrison 2030026 0 59 303 3 0 0
Hartley 2050101 0 18 183 3 0 1
Hartley 2050102 0 11 119 1 1 0
Hartley 2050201 0 13 143 5 2 2
Hartley 2050202 0 36 310 10 0 2
Hartley 2050301 0 40 534 14 0 1
Hartley 2050401 0 54 438 10 0 5
Haskell 2070001 0 32 215 5 2 0
Haskell 2070002 0 76 263 8 0 0
Haskell 2070003 0 54 227 9 1 0
Haskell 2070004 0 28 121 5 0 0
Haskell 2070005 0 39 150 3 1 0
Haskell 2070006 0 30 158 3 1 0
Haskell 2070007 0 2 47 2 0 0
Haskell 2070008 0 20 56 4 0 0
Haskell 2070009 0 20 93 0 1 0
Haskell 2070010 0 13 73 3 0 0
Hays 2090110 0 468 481 47 5 10
Hays 2090111 0 364 290 38 12 0
Hays 2090112 0 680 262 69 30 3
Hays 2090113 0 279 119 25 5 1
Hays 2090114 0 603 258 54 15 4
Hays 2090115 0 539 232 48 15 7
Hays 2090120 0 219 79 17 7 0
Hays 2090121 0 736 270 68 31 4
Hays 2090122 0 193 68 16 7 1
Hays 2090123 0 455 166 40 16 3
Hays 2090125 0 649 467 58 18 3
Hays 2090126 0 642 579 68 18 4
Hays 2090127 0 29 27 3 1 0
Hays 2090128 0 710 643 75 22 7
Hays 2090129 0 507 356 43 7 4
Hays 2090130 0 879 618 80 22 8
Hays 2090220 0 960 951 115 17 26
Hays 2090221 0 279 276 35 7 10
Hays 2090222 0 608 750 81 13 14
Hays 2090223 0 627 491 39 17 3
Hays 2090224 0 489 603 66 13 14
Hays 2090225 0 362 619 37 7 2
Hays 2090226 0 800 957 99 22 9
Hays 2090227 0 827 631 70 19 8
Hays 2090228 0 282 216 26 7 1
Hays 2090229 0 499 262 39 14 1
Hays 2090230 0 401 518 57 17 3
Hays 2090231 0 626 477 58 15 4
Hays 2090232 0 436 821 60 7 4
Hays 2090233 0 281 213 27 6 1
Hays 2090234 0 258 212 13 9 1
Hays 2090235 0 662 811 92 17 18
Hays 2090236 0 241 405 36 2 3
Hays 2090238 0 0 2 0 0 0
Hays 2090301 0 0 0 0 0 0
Hays 2090315 0 691 1074 85 31 11
Hays 2090316 0 302 313 38 9 1
Hays 2090317 0 140 69 14 12 0
Hays 2090318 0 24 14 3 2 0
Hays 2090330 0 527 229 74 39 7
Hays 2090332 0 1119 628 124 79 13
Hays 2090333 0 1064 1559 87 34 12
Hays 2090334 0 920 390 59 17 3
Hays 2090335 0 819 1242 79 30 7
Hays 2090336 0 807 648 126 57 9
Hays 2090337 0 598 1044 67 16 6
Hays 2090338 0 589 1013 70 17 8
Hays 2090339 0 213 483 34 7 4
Hays 2090340 0 301 244 45 18 1
Hays 2090413 0 290 92 30 6 2
Hays 2090414 0 487 151 39 21 4
Hays 2090415 0 758 294 64 33 5
Hays 2090416 0 32 24 4 1 0
Hays 2090417 0 309 330 20 8 6
Hays 2090418 0 2 2 0 0 0
Hays 2090419 0 451 566 50 10 8
Hays 2090420 0 187 256 12 7 1
Hays 2090421a 0 10 10 0 0 0
Hays 2090421b 0 5 5 0 0 0
Hays 2090440 0 459 823 59 12 10
Hays 2090441a 0 687 1283 109 20 14
Hays 2090441b 0 1 2 0 0 0
Hays 2090442 0 816 898 83 21 16
Hays 2090443 0 789 1150 112 22 20
Hays 2090444 0 553 834 77 13 9
Hays 2090445 0 436 653 63 10 8
Hays 2090446 0 553 800 78 17 15
Hays 2090447 0 541 597 72 23 5
Hays 2090448 0 500 748 68 13 12
Hays 2090449 0 654 1228 86 16 25
Hemphill 2110101 0 49 305 12 0 0
Hemphill 2110201 0 43 310 11 1 0
Hemphill 2110202 0 0 22 0 0 0
Hemphill 2110301 0 44 390 12 0 0
Hemphill 2110302 0 0 36 0 0 0
Hemphill 2110303 0 9 76 0 0 0
Hemphill 2110401 0 26 246 7 1 0
Hemphill 2110402 0 10 77 2 0 0
Henderson 2130002 0 83 272 9 0 2
Henderson 2130003 0 552 212 12 3 2
Henderson 2130004 0 424 1553 79 11 9
Henderson 213001a 0 152 871 15 8 0
Henderson 213001m 0 316 847 18 2 0
Henderson 213001t 0 202 737 14 4 1
Henderson 213002e 0 161 932 19 3 4
Henderson 213003b 0 193 1379 37 4 8
Henderson 213003c 0 385 2195 31 5 12
Henderson 213003m 0 132 710 15 4 2
Henderson 213003n 0 172 920 17 4 3
Henderson 213004a 0 209 280 10 3 1
Henderson 213004w 0 96 568 15 1 2
Henderson 21301cr 0 193 1344 31 8 4
Henderson 21301mn 0 152 540 16 2 1
Henderson 21301tc 0 267 1347 28 7 4
Henderson 21303ws 0 123 702 13 3 1
Henderson 21304bv 0 87 399 13 2 0
Henderson 21304cc 0 202 763 12 5 1
Henderson 21304ms 0 155 131 7 1 1
Henderson 21304pf 0 47 275 1 0 6
Henderson 21304se 0 334 1651 34 6 8
Henderson 2132gbn 0 339 1413 30 4 7
Henderson 2132gbs 0 190 958 17 4 0
Henderson 2132psn 0 317 1381 19 6 2
Henderson 2132pss 0 117 672 16 1 4
Henderson 2134nyl 0 69 598 7 1 2
Hidalgo 2150001 0 243 47 7 0 1
Hidalgo 2150002 0 591 298 16 10 3
Hidalgo 2150003 0 449 101 12 4 3
Hidalgo 2150004 0 1580 498 48 29 17
Hidalgo 2150005 0 768 111 10 12 4
Hidalgo 2150006 0 552 382 32 13 7
Hidalgo 2150007 0 1029 594 58 10 19
Hidalgo 2150008 0 475 366 22 12 11
Hidalgo 2150009 0 973 561 33 18 17
Hidalgo 2150010 0 801 269 14 9 10
Hidalgo 2150011 0 820 155 19 8 4
Hidalgo 2150012 0 121 46 3 0 2
Hidalgo 2150013 0 1103 639 51 24 23
Hidalgo 2150014 0 480 173 13 3 4
Hidalgo 2150015 0 166 72 2 0 4
Hidalgo 2150016 0 1279 203 23 12 12
Hidalgo 2150017 0 682 164 20 5 8
Hidalgo 2150018 0 82 36 4 0 0
Hidalgo 2150019 0 58 47 1 1 0
Hidalgo 2150020 0 320 52 10 8 2
Hidalgo 2150021 0 119 35 1 1 1
Hidalgo 2150022 0 290 62 9 4 2
Hidalgo 2150023 0 718 246 23 9 6
Hidalgo 2150024 0 21 43 1 1 0
Hidalgo 2150025 0 791 446 28 6 14
Hidalgo 2150026 0 332 73 3 2 1
Hidalgo 2150027 0 341 65 3 3 5
Hidalgo 2150028 0 697 286 24 11 5
Hidalgo 2150029 0 220 136 9 1 3
Hidalgo 2150030 0 1120 419 58 23 19
Hidalgo 2150031 0 441 240 17 10 3
