DIST COUNTY AREA TOTAL DEM REP OTHER
DIST COUNTY AREA TOTAL Dem Rep Other
15 Polk "Precinct 210" 0 484 149 0
15 Polk "Precinct 211" 0 607 493 0
15 Polk "Precinct 212" 0 415 701 0
15 Polk "Precinct 213" 0 333 356 0
15 Polk "Precinct 214" 0 689 499 0
15 Polk "Precinct 215" 0 31 111 0
15 Polk "Precinct 216" 0 484 500 0
15 Polk "Precinct 217" 0 835 774 0
15 Polk "Precinct 218" 0 648 796 0
15 Polk "Precinct 219" 0 490 632 0
15 Polk "Precinct 220" 0 981 1784 0
15 Polk "Precinct 221" 0 871 1658 0
15 Polk "Precinct 222" 0 624 855 0
15 Polk "Precinct 223" 0 489 645 0
15 Polk "Precinct 224" 0 616 1311 0
15 Polk "Precinct 225" 0 997 863 0
15 Polk "Precinct 226" 0 585 866 0
15 Polk "Precinct 227" 0 99 371 0
15 Polk "Precinct 228" 0 695 936 0
15 Polk "Precinct 229" 0 805 1198 0
15 Polk "Precinct 230" 0 783 988 0
15 Polk "Precinct 231" 0 1124 1402 0
15 Polk "Precinct 233" 0 405 635 0
15 Polk "Precinct 234" 0 139 339 0
15 Polk "Precinct 235" 0 777 1589 0
15 Polk "Precinct 236" 0 1238 2215 0
15 Polk "Precinct 237" 0 1263 3288 0
15 Polk "Precinct 238" 0 1067 1387 0
15 Polk "Precinct 239" 0 937 2052 0
15 Polk "Precinct 240" 0 502 1303 0
15 Polk "Precinct 241" 0 1216 2421 0
15 Polk "Precinct 242" 0 914 1683 0
15 Polk "Precinct 243" 0 1511 2950 0
15 Polk "Precinct 246" 0 216 537 0
16 Hillsborough 700 0 252 402 0
16 Hillsborough 701 0 1687 2419 0
16 Hillsborough 702 0 255 428 0
16 Hillsborough 703 0 432 1038 0
16 Hillsborough 704 0 241 471 0
16 Hillsborough 705 0 94 641 0
16 Hillsborough 706 0 210 1024 0
16 Hillsborough 708 0 1302 2038 0
16 Hillsborough 710 0 453 737 0
16 Hillsborough 712 0 744 1096 0
16 Hillsborough 901 0 928 749 0
16 Hillsborough 902 0 801 425 0
16 Hillsborough 904 0 1161 1412 0
16 Hillsborough 905 0 136 318 0
16 Hillsborough 906 0 156 195 0
16 Hillsborough 907 0 318 777 0
16 Hillsborough 908 0 1515 1959 0
16 Hillsborough 909 0 1362 2118 0
16 Hillsborough 911 0 327 615 0
16 Hillsborough 912 0 77 113 0
16 Hillsborough 913 0 3229 3259 0
16 Hillsborough 914 0 1163 633 0
16 Hillsborough 915 0 582 386 0
16 Hillsborough 916 0 1528 751 0
16 Hillsborough 917 0 86 258 0
16 Hillsborough 918 0 111 504 0
16 Hillsborough 919 0 328 779 0
16 Hillsborough 920 0 136 71 0
16 Hillsborough 921 0 751 1079 0
16 Hillsborough 922 0 45 140 0
16 Hillsborough 923 0 462 488 0
16 Hillsborough 924 0 359 285 0
16 Hillsborough 925 0 379 550 0
16 Hillsborough 927 0 218 326 0
16 Hillsborough 928 0 190 420 0
16 Hillsborough 929 0 2904 2874 0
16 Hillsborough 930 0 830 842 0
16 Hillsborough 931 0 393 521 0
16 Hillsborough 932 0 2463 1557 0
16 Hillsborough 933 0 385 493 0
16 Hillsborough 934 0 1014 1342 0
16 Hillsborough 935 0 589 1204 0
16 Hillsborough 936 0 507 1152 0
16 Hillsborough 937 0 655 1728 0
16 Hillsborough 939 0 1128 1863 0
16 Hillsborough 940 0 27 51 0
16 Hillsborough 941 0 400 1090 0
16 Hillsborough 942 0 2691 1356 0
16 Hillsborough 943 0 667 578 0
16 Hillsborough 944 0 2916 1855 0
16 Hillsborough 945 0 240 374 0
16 Hillsborough 946 0 4572 2959 0
16 Hillsborough 947 0 2376 1693 0
16 Hillsborough 948 0 533 575 0
16 Hillsborough 949 0 2658 2504 0
16 Hillsborough 950 0 1436 1587 0
16 Hillsborough 951 0 616 897 0
16 Hillsborough 952 0 872 1236 0
16 Hillsborough 953 0 1381 1828 0
16 Hillsborough 956 0 1126 1200 0
16 Hillsborough 958 0 1203 771 0
16 Hillsborough 962 0 1282 865 0
16 Hillsborough 979 0 1121 750 0
16 Hillsborough 980 0 776 537 0
16 Hillsborough 981 0 1073 777 0
16 Hillsborough 982 0 659 552 0
16 Manatee 101 0 1577 2928 0
16 Manatee 103 0 349 584 0
16 Manatee 107 0 437 933 0
16 Manatee 111 0 493 682 0
16 Manatee 117 0 2615 3980 0
16 Manatee 119 0 526 1014 0
16 Manatee 121 0 1522 2826 0
16 Manatee 123 0 1502 2098 0
16 Manatee 125 0 698 1304 0
16 Manatee 127 0 1861 3664 0
16 Manatee 129 0 405 879 0
16 Manatee 131 0 1633 2413 0
16 Manatee 133 0 288 589 0
16 Manatee 135 0 1759 3749 0
16 Manatee 137 0 1396 3248 0
16 Manatee 139 0 2199 5163 0
16 Manatee 141 0 92 495 0
16 Manatee 201 0 673 1054 0
16 Manatee 203 0 437 768 0
16 Manatee 205 0 843 88 0
16 Manatee 207 0 1006 1250 0
16 Manatee 209 0 1136 500 0
16 Manatee 211 0 503 1043 0
16 Manatee 213 0 2209 1416 0
16 Manatee 215 0 987 598 0
16 Manatee 217 0 1421 1397 0
16 Manatee 219 0 1269 1351 0
16 Manatee 221 0 1436 1513 0
16 Manatee 223 0 1458 504 0
16 Manatee 301 0 353 477 0
16 Manatee 303 0 393 714 0
16 Manatee 305 0 492 731 0
16 Manatee 307 0 253 340 0
16 Manatee 309 0 782 1179 0
16 Manatee 311 0 1603 2780 0
16 Manatee 313 0 975 1844 0
16 Manatee 315 0 1416 1986 0
16 Manatee 317 0 1213 2271 0
16 Manatee 321 0 193 236 0
16 Manatee 323 0 1607 2103 0
16 Manatee 325 0 1098 1731 0
16 Manatee 327 0 1564 2394 0
16 Manatee 329 0 1845 1839 0
16 Manatee 331 0 978 1174 0
16 Manatee 333 0 1890 2977 0
16 Manatee 401 0 1185 1147 0
16 Manatee 403 0 1404 1511 0
16 Manatee 405 0 260 395 0
16 Manatee 407 0 349 530 0
16 Manatee 409 0 958 1679 0
16 Manatee 411 0 1134 1318 0
16 Manatee 413 0 1282 1579 0
16 Manatee 415 0 1957 1630 0
16 Manatee 417 0 1904 2771 0
16 Manatee 419 0 2258 2600 0
16 Manatee 421 0 758 1110 0
16 Manatee 501 0 2465 4166 0
16 Manatee 503 0 1656 2528 0
16 Manatee 505 0 2035 2502 0
16 Manatee 507 0 1729 1771 0
16 Manatee 509 0 1105 2363 0
16 Manatee 511 0 1450 2244 0
16 Manatee 513 0 1228 1414 0
16 Manatee 515 0 2296 3533 0
16 Manatee 517 0 2252 3439 0
16 Manatee 519 0 2877 4921 0
16 Manatee 521 0 2056 3671 0
16 Manatee 523 0 1622 2402 0
16 Manatee 525 0 759 2568 0
16 Manatee 527 0 334 1473 0
16 Sarasota 101 0 48 0 0
16 Sarasota 103 0 1403 653 0
16 Sarasota 105 0 2650 2783 0
16 Sarasota 106 0 1109 2438 0
16 Sarasota 107 0 366 1155 0
16 Sarasota 109 0 1295 592 0
16 Sarasota 111 0 475 173 0
16 Sarasota 113 0 163 252 0
16 Sarasota 115 0 3056 824 0
16 Sarasota 117 0 450 595 0
16 Sarasota 119 0 1188 899 0
16 Sarasota 121 0 1624 1459 0
16 Sarasota 123 0 986 677 0
16 Sarasota 125 0 1640 1277 0
16 Sarasota 127 0 2785 3637 0
16 Sarasota 129 0 560 407 0
16 Sarasota 131 0 186 259 0
16 Sarasota 133 0 2064 3758 0
16 Sarasota 135 0 317 736 0
16 Sarasota 201 0 1681 2192 0
16 Sarasota 203 0 1017 969 0
16 Sarasota 205 0 357 265 0
16 Sarasota 207 0 427 300 0
16 Sarasota 209 0 2338 1680 0
16 Sarasota 211 0 568 690 0
16 Sarasota 213 0 404 615 0
16 Sarasota 215 0 1689 1350 0
16 Sarasota 217 0 439 505 0
16 Sarasota 219 0 2011 2282 0
16 Sarasota 221 0 2803 3724 0
16 Sarasota 223 0 812 839 0
16 Sarasota 225 0 561 455 0
16 Sarasota 227 0 1437 1214 0
16 Sarasota 229 0 1331 1487 0
16 Sarasota 231 0 3059 3721 0
16 Sarasota 233 0 2849 4288 0
16 Sarasota 401 0 158 223 0
16 Sarasota 403 0 455 584 0
16 Sarasota 405 0 2393 2426 0
16 Sarasota 407 0 1878 1957 0
16 Sarasota 409 0 1958 2610 0
16 Sarasota 411 0 1348 1970 0
16 Sarasota 413 0 2363 2716 0
16 Sarasota 415 0 2144 2609 0
16 Sarasota 417 0 3529 4332 0
16 Sarasota 421 0 473 672 0
16 Sarasota 423 0 2000 1953 0
16 Sarasota 425 0 832 804 0
16 Sarasota 429 0 802 1087 0
16 Sarasota 501 0 853 1296 0
17 Charlotte "1 - Cleveland United Methodist" 0 155 295 8
17 Charlotte "10 - Cultural Center of Charlo" 0 307 475 13
17 Charlotte "11 - Myakka River Elementary S" 0 471 1184 25
17 Charlotte "12 - Deep Creek Elementary Sch" 0 779 1480 40
17 Charlotte "13 - East Elementary School" 0 374 1160 24
17 Charlotte "14 - Home Owners of Alligator" 0 538 1224 20
17 Charlotte "15 - Meadow Park Elementary Sc" 0 655 1222 44
17 Charlotte "16 - Cultural Center of Charlo" 0 380 467 35
17 Charlotte "17 - Cultural Center of Charlo" 0 610 765 39
17 Charlotte "18 - Mac V. Horton West Count" 0 479 990 26
17 Charlotte "19 - Charlotte Harbor Event an" 0 307 476 11
17 Charlotte "2 - East Elementary School" 0 176 365 7
17 Charlotte "20 - Port Charlotte Beach Park" 0 493 1022 38
17 Charlotte "21 - Meadow Park Elementary Sc" 0 357 569 13
17 Charlotte "22 - Port Charlotte Middle Sch" 0 1102 1770 49
17 Charlotte "23 - Englewood Beach Condomini" 0 290 543 5
17 Charlotte "24 - Peace River Elementary Sc" 0 552 826 33
17 Charlotte "25 - Mid-County Regional Libra" 0 541 866 26
17 Charlotte "26 - Murdock Middle School" 0 323 481 16
17 Charlotte "27 - Mac V. Horton West County" 0 872 1593 49
17 Charlotte "28 - Charlotte Harbor Event an" 0 561 1289 10
17 Charlotte "29 - Punta Gorda Isles Civic A" 0 903 2247 18
17 Charlotte "3 - Charlotte Harbor Event and" 0 244 220 10
17 Charlotte "30 - Cleveland United Methodis" 0 234 590 14
17 Charlotte "31 - Cleveland Baptist Church" 0 543 1704 32
17 Charlotte "32 - The Hive, Babcock Ranch" 0 454 831 20
17 Charlotte "33 - Myakka River Elementary S" 0 541 1027 14
17 Charlotte "34 - Isles Yacht Club" 0 496 1053 10
17 Charlotte "35 - Punta Gorda Isles Civic A" 0 280 579 12
17 Charlotte "36 - Peace River Elementary Sc" 0 789 1007 18
17 Charlotte "38 - Port Charlotte Middle Sch" 0 758 958 41
17 Charlotte "39 - Mid-County Regional Libra" 0 787 1088 41
17 Charlotte "4 - Charlotte Harbor Event and" 0 126 200 6
17 Charlotte "41 - Isles Yacht Club" 0 499 1210 10
17 Charlotte "42 - South Punta Gorda Heights" 0 806 1939 40
17 Charlotte "43 - Meadow Park Elementary Sc" 0 794 1192 31
17 Charlotte "44 - Meadow Park Elementary Sc" 0 1050 2193 49
17 Charlotte "45 - Tringali Park" 0 712 1488 28
17 Charlotte "46 - Holy Trinity Greek Orthod" 0 996 1755 20
17 Charlotte "47 - L.A. Ainger Middle School" 0 1766 3597 42
17 Charlotte "48 - Deep Creek Elementary Sch" 0 799 1254 22
17 Charlotte "49 - Deep Creek Elementary Sch" 0 473 752 21
17 Charlotte "5 - Peace River Elementary Sch" 0 595 910 23
17 Charlotte "52 - Murdock Middle School" 0 1009 1669 42
17 Charlotte "53 - Tringali Park" 0 506 1151 36
17 Charlotte "54 - Mid-County Regional Libra" 0 145 240 4
17 Charlotte "54.1 - Mid-County Regional Lib" 0 251 412 3
17 Charlotte "55 - American Legion Post #113" 0 787 1683 11
17 Charlotte "56 - Harold Ave. Regional Park" 0 793 973 35
17 Charlotte "57 - Port Charlotte Beach Park" 0 157 354 4
17 Charlotte "58 - Charlotte County Fairgrou" 0 778 1666 37
17 Charlotte "6 - Charlotte County Fairgroun" 0 730 1598 8
17 Charlotte "60 - South County Regional Par" 0 162 341 8
17 Charlotte "61 - Myakka River Elementary S" 0 378 904 21
17 Charlotte "63 - Holy Trinity Greek Orthod" 0 1707 2589 55
17 Charlotte "64 - Congregational United Chu" 0 951 2147 16
17 Charlotte "66 - South County Regional Par" 0 411 715 10
17 Charlotte "67 - South Punta Gorda Heights" 0 81 171 7
17 Charlotte "68 - Burnt Store Presbyterian" 0 308 910 9
17 Charlotte "69 - Burnt Store Presbyterian" 0 166 374 5
17 Charlotte "7 - American Legion Post #113" 0 786 1681 22
17 Charlotte "75 - Port Charlotte Middle Sch" 0 975 1447 39
17 Charlotte "76 - Cultural Center of Charlo" 0 210 312 11
17 Charlotte "77 - L.A. Ainger Middle School" 0 1086 3005 41
17 Charlotte "78 - American Legion Post #113" 0 82 235 1
17 Charlotte "8 - Mac V. Horton West County" 0 321 596 20
17 Charlotte "80 - Tringali Park" 0 603 1198 18
17 Charlotte "9 - Port Charlotte Beach Park" 0 283 582 15
17 DeSoto "01 South County Annex" 0 397 989 7
17 DeSoto "02 Owens Community Center" 0 333 1060 26
17 DeSoto "03 Pine Level" 0 19 58 1
17 DeSoto "05A House of God Church" 0 155 12 1
17 DeSoto "06 House of God Church" 0 282 27 1
17 DeSoto "07 Family Service Center Annex" 0 460 1029 21
17 DeSoto "08 Oak Hill Baptist Church" 0 68 363 6
17 DeSoto "09 Bethel Assembly of God" 0 89 380 4
17 DeSoto "10 Rodeo Grounds" 0 678 1275 24
17 DeSoto "11A Trinity United Methodist Church" 0 136 10 1
17 DeSoto "13 Nocatee Baptist Church" 0 250 726 14
17 DeSoto "14 Ft. Ogden Community Church" 0 243 938 5
17 DeSoto "15A First Baptist Church" 0 328 276 6
17 DeSoto "16 McSwain Building" 0 226 251 9
17 DeSoto "17 First Baptist Church" 0 386 777 10
17 Glades "1 Doyle Conner Bldg" 0 47 213 5
17 Glades "10 Lakeport Community Center" 0 71 89 5
17 Glades "11 Doyle Conner Bldg" 0 50 231 3
17 Glades "12 Washington Park Comm. ctr." 0 92 2 2
17 Glades "13 Indian Hills Fire Dept." 0 136 439 15
17 Glades "2 Ortona Community Center" 0 68 297 2
17 Glades "3 Doyle Conner Bldg" 0 71 155 5
17 Glades "4 Palmdale Community Center" 0 23 162 0
17 Glades "5 Muse Community Center" 0 182 725 15
17 Glades "6 Doyle Conner Bldg" 0 250 125 5
17 Glades "7 Lakeport Community Center" 0 107 448 5
17 Glades "8 BHR Community Center" 0 205 704 11
17 Glades "9 Lakeport Community Center" 0 17 95 0
17 Hardee "1- Fort Green Baptist Church" 0 35 233 2
17 Hardee "10- Wauchula Old City Hall" 0 218 354 9
17 Hardee "11- PRECO Main Bldg" 0 220 300 9
17 Hardee "12- Civic Center" 0 172 861 5
17 Hardee "2- Bowling Green Faith Assembly of God" 0 324 371 11
17 Hardee "3- Bowling Green Council Chambers" 0 141 304 15
17 Hardee "4- First United Methodist Church of Wauchula" 0 170 443 18
17 Hardee "5- Ona Baptist Church" 0 62 376 4
17 Hardee "6- Courthouse Annex" 0 166 319 9
17 Hardee "7- Zolfo Springs Civic Center" 0 423 1128 23
17 Hardee "8- First Missionary Baptist Church" 0 230 24 5
17 Hardee "9- New Hope Baptist Church" 0 261 1058 24
17 Highlands "Precinct 1" 0 530 936 76
17 Highlands "Precinct 10" 0 435 1021 57
17 Highlands "Precinct 11" 0 408 1047 56
17 Highlands "Precinct 12" 0 177 683 32
17 Highlands "Precinct 13" 0 987 2512 126
17 Highlands "Precinct 14" 0 54 261 11
17 Highlands "Precinct 15" 0 1297 3803 149
17 Highlands "Precinct 16" 0 1154 2125 169
17 Highlands "Precinct 17" 0 1225 3900 211
17 Highlands "Precinct 18" 0 46 144 10
17 Highlands "Precinct 19" 0 832 1810 105
17 Highlands "Precinct 2" 0 1257 880 114
17 Highlands "Precinct 20" 0 516 1104 65
17 Highlands "Precinct 21" 0 515 1931 103
17 Highlands "Precinct 22" 0 63 363 18
17 Highlands "Precinct 23" 0 197 433 36
17 Highlands "Precinct 24" 0 499 1293 54
17 Highlands "Precinct 25" 0 1149 2046 159
17 Highlands "Precinct 3" 0 316 1198 51
17 Highlands "Precinct 4" 0 1207 2192 142
17 Highlands "Precinct 5" 0 1228 2500 165
17 Highlands "Precinct 6" 0 428 1098 61
17 Highlands "Precinct 7" 0 405 419 60
17 Highlands "Precinct 8" 0 464 776 74
17 Highlands "Precinct 9" 0 418 65 21
17 Lee "PCT. 001" 0 352 1644 35
17 Lee "PCT. 002" 0 940 2026 52
17 Lee "PCT. 003" 0 1516 1153 64
17 Lee "PCT. 005" 0 1354 3220 46
17 Lee "PCT. 026" 0 1095 1697 41
17 Lee "PCT. 037" 0 680 1292 30
17 Lee "PCT. 038" 0 1002 1929 77
17 Lee "PCT. 039" 0 967 2014 48
17 Lee "PCT. 054" 0 258 1006 12
17 Lee "PCT. 065" 0 1187 2222 22
17 Lee "PCT. 067" 0 580 2583 30
17 Lee "PCT. 068" 0 833 1957 57
17 Lee "PCT. 077" 0 1285 1647 52
17 Lee "PCT. 078" 0 1673 1893 68
17 Lee "PCT. 089" 0 988 1293 42
17 Okeechobee 1 0 210 929 9
17 Okeechobee 10 0 180 684 17
17 Okeechobee 11 0 225 680 15
17 Okeechobee 2 0 100 515 6
17 Okeechobee 3 0 357 1527 29
17 Okeechobee 4 0 717 1031 39
17 Okeechobee 5 0 282 807 20
17 Okeechobee 6 0 747 1533 55
17 Okeechobee 7 0 356 574 18
17 Okeechobee 8 0 629 1870 38
17 Okeechobee 9 0 326 932 32
17 Polk "Precinct 232" 0 510 860 31
17 Polk "Precinct 244" 0 688 1562 63
17 Polk "Precinct 245" 0 1589 2742 78
17 Polk "Precinct 247" 0 891 1382 41
17 Polk "Precinct 248" 0 1514 3351 46
17 Polk "Precinct 249" 0 823 1889 33
17 Polk "Precinct 250" 0 885 1438 39
17 Polk "Precinct 251" 0 192 533 10
17 Polk "Precinct 501" 0 382 31 8
17 Polk "Precinct 502" 0 43 10 1
17 Polk "Precinct 504" 0 1095 1441 51
17 Polk "Precinct 505" 0 639 485 18
17 Polk "Precinct 506" 0 332 706 19
17 Polk "Precinct 507" 0 548 1122 36
17 Polk "Precinct 508" 0 354 1030 25
17 Polk "Precinct 509" 0 624 168 14
17 Polk "Precinct 511" 0 326 1054 30
17 Polk "Precinct 512" 0 236 315 9
17 Polk "Precinct 514" 0 265 969 15
17 Polk "Precinct 516" 0 241 691 11
17 Polk "Precinct 517" 0 510 345 14
17 Polk "Precinct 518" 0 426 1386 28
17 Polk "Precinct 520" 0 157 254 10
17 Polk "Precinct 521" 0 249 345 18
17 Polk "Precinct 538" 0 232 395 24
17 Sarasota 301 0 499 816 9
17 Sarasota 303 0 0 0 0
17 Sarasota 305 0 1143 1714 8
17 Sarasota 307 0 1827 3311 45
17 Sarasota 309 0 1011 2017 52
17 Sarasota 311 0 2211 4271 94
17 Sarasota 313 0 3306 6028 136
17 Sarasota 315 0 536 928 9
17 Sarasota 317 0 769 1359 36
17 Sarasota 319 0 249 444 10
17 Sarasota 321 0 1438 2508 33
17 Sarasota 323 0 320 629 9
17 Sarasota 325 0 110 480 8
17 Sarasota 327 0 1337 2238 39
17 Sarasota 329 0 858 1488 40
17 Sarasota 331 0 1413 2753 60
17 Sarasota 333 0 249 393 4
17 Sarasota 335 0 343 593 4
17 Sarasota 337 0 250 458 5
17 Sarasota 339 0 954 1489 42
17 Sarasota 341 0 222 256 6
17 Sarasota 419 0 305 792 8
17 Sarasota 427 0 0 0 0
17 Sarasota 430 0 477 819 7
17 Sarasota 431 0 889 1768 18
17 Sarasota 433 0 419 648 7
17 Sarasota 435 0 900 1644 12
17 Sarasota 437 0 135 389 15
17 Sarasota 502 0 1371 1916 24
17 Sarasota 503 0 97 270 0
17 Sarasota 505 0 550 1062 10
17 Sarasota 507 0 1144 1954 32
17 Sarasota 509 0 487 751 17
17 Sarasota 511 0 1088 1425 26
17 Sarasota 513 0 351 340 7
17 Sarasota 515 0 520 793 11
17 Sarasota 517 0 977 1402 23
17 Sarasota 519 0 993 1155 23
17 Sarasota 521 0 444 607 5
17 Sarasota 523 0 419 564 16
17 Sarasota 525 0 917 1481 9
17 Sarasota 527 0 1718 2770 55
17 Sarasota 529 0 1215 2115 48
17 Sarasota 531 0 428 615 15
17 Sarasota 533 0 846 1411 49
17 Sarasota 535 0 2582 3901 61
17 Sarasota 537 0 1532 2729 61
17 Sarasota 539 0 1399 2528 23
17 Sarasota 541 0 1953 3396 25
17 Sarasota 543 0 466 831 12
17 Sarasota 545 0 1741 3018 40
18 Martin 1 0 1616 3241 101
18 Martin 10 0 474 1131 20
18 Martin 11 0 912 1672 69
18 Martin 12 0 1715 3370 98
18 Martin 13 0 1670 3672 99
18 Martin 14 0 1442 2024 67
18 Martin 15 0 889 1781 35
18 Martin 16 0 751 1330 146
18 Martin 17 0 632 2207 69
18 Martin 18 0 1385 3139 94
18 Martin 19 0 1599 3066 84
18 Martin 2 0 1843 3817 109
18 Martin 20 0 586 1594 40
18 Martin 21 0 1355 3561 82
18 Martin 22 0 847 1662 71
18 Martin 23 0 1287 3144 101
18 Martin 24 0 948 2559 59
18 Martin 25 0 1407 3542 78
18 Martin 26 0 1450 3325 85
18 Martin 27 0 1245 3316 85
18 Martin 28 0 110 486 5
18 Martin 3 0 391 64 19
18 Martin 4 0 1287 2348 100
18 Martin 5 0 458 908 29
18 Martin 6 0 1582 2671 89
18 Martin 7 0 1897 2989 109
18 Martin 8 0 847 699 30
18 Martin 9 0 580 1556 18
18 "Palm Beach" 1002 0 1 0 0
18 "Palm Beach" 1004 0 3 5 0
18 "Palm Beach" 1006 0 0 1 0
18 "Palm Beach" 1008 0 0 0 0
18 "Palm Beach" 1010 0 0 0 0
18 "Palm Beach" 1012 0 0 0 0
18 "Palm Beach" 1014 0 0 1 0
18 "Palm Beach" 1016 0 0 0 0
18 "Palm Beach" 1018 0 450 997 43
18 "Palm Beach" 1019 0 204 442 14
18 "Palm Beach" 1020 0 0 0 0
18 "Palm Beach" 1022 0 702 1515 72
18 "Palm Beach" 1024 0 4 9 0
18 "Palm Beach" 1026 0 342 739 30
18 "Palm Beach" 1028 0 547 1181 66
18 "Palm Beach" 1030 0 25 42 4
18 "Palm Beach" 1032 0 338 688 36
18 "Palm Beach" 1034 0 355 788 15
18 "Palm Beach" 1036 0 0 0 0
18 "Palm Beach" 1038 0 819 1581 54
18 "Palm Beach" 1040 0 315 601 18
18 "Palm Beach" 1042 0 0 0 0
18 "Palm Beach" 1044 0 370 150 7
18 "Palm Beach" 1046 0 230 131 10
18 "Palm Beach" 1048 0 406 597 23
18 "Palm Beach" 1050 0 545 835 16
18 "Palm Beach" 1052 0 982 1427 61
18 "Palm Beach" 1054 0 810 1266 28
18 "Palm Beach" 1056 0 531 753 37
18 "Palm Beach" 1058 0 810 1094 52
18 "Palm Beach" 1060 0 75 118 3
18 "Palm Beach" 1062 0 688 1321 27
18 "Palm Beach" 1064 0 82 147 2
18 "Palm Beach" 1066 0 0 0 0
18 "Palm Beach" 1068 0 571 929 40
18 "Palm Beach" 1070 0 77 92 4
18 "Palm Beach" 1072 0 789 1247 42
18 "Palm Beach" 1074 0 1006 1399 37
18 "Palm Beach" 1075 0 298 450 4
18 "Palm Beach" 1076 0 668 914 31
18 "Palm Beach" 1078 0 409 981 28
18 "Palm Beach" 1080 0 91 173 3
18 "Palm Beach" 1082 0 97 157 9
18 "Palm Beach" 1084 0 6 51 1
18 "Palm Beach" 1088 0 14 48 0
18 "Palm Beach" 1094 0 609 1053 43
18 "Palm Beach" 1096 0 48 88 3
18 "Palm Beach" 1098 0 267 563 18
18 "Palm Beach" 1100 0 380 550 29
18 "Palm Beach" 1102 0 746 1093 44
18 "Palm Beach" 1104 0 485 699 27
18 "Palm Beach" 1106 0 396 631 12
18 "Palm Beach" 1108 0 635 890 27
18 "Palm Beach" 1110 0 100 186 9
18 "Palm Beach" 1112 0 28 83 3
18 "Palm Beach" 1114 0 114 352 5
18 "Palm Beach" 1116 0 0 0 0
18 "Palm Beach" 1118 0 174 307 10
18 "Palm Beach" 1120 0 96 268 2
18 "Palm Beach" 1122 0 37 88 5
18 "Palm Beach" 1124 0 0 2 0
18 "Palm Beach" 1126 0 502 1014 15
18 "Palm Beach" 1128 0 84 257 3
18 "Palm Beach" 1130 0 2 4 1
18 "Palm Beach" 1132 0 0 3 0
18 "Palm Beach" 1134 0 0 0 0
18 "Palm Beach" 1136 0 694 1154 20
18 "Palm Beach" 1138 0 322 949 11
18 "Palm Beach" 1140 0 368 645 8
18 "Palm Beach" 1142 0 346 685 12
18 "Palm Beach" 1144 0 597 999 22
18 "Palm Beach" 1146 0 12 32 1
18 "Palm Beach" 1148 0 430 720 19
18 "Palm Beach" 1150 0 0 0 0
18 "Palm Beach" 1152 0 52 97 5
18 "Palm Beach" 1154 0 147 334 5
18 "Palm Beach" 1156 0 0 2 0
18 "Palm Beach" 1158 0 1 0 1
18 "Palm Beach" 1160 0 2 0 0
18 "Palm Beach" 1162 0 4 8 0
18 "Palm Beach" 1164 0 33 162 1
18 "Palm Beach" 1166 0 8 27 1
18 "Palm Beach" 1168 0 0 0 0
18 "Palm Beach" 1170 0 0 0 0
18 "Palm Beach" 1172 0 135 302 8
18 "Palm Beach" 1173 0 60 130 6
18 "Palm Beach" 1174 0 0 0 0
18 "Palm Beach" 1176 0 0 1 0
18 "Palm Beach" 1178 0 0 0 0
18 "Palm Beach" 1180 0 0 0 0
18 "Palm Beach" 1182 0 160 324 9
18 "Palm Beach" 1184 0 595 749 17
18 "Palm Beach" 1186 0 606 623 42
18 "Palm Beach" 1188 0 349 413 22
18 "Palm Beach" 1189 0 22 79 0
18 "Palm Beach" 1190 0 1620 2406 68
18 "Palm Beach" 1192 0 465 817 17
18 "Palm Beach" 1194 0 769 1144 19
18 "Palm Beach" 1196 0 1 9 0
18 "Palm Beach" 1198 0 523 530 43
18 "Palm Beach" 1200 0 0 0 0
18 "Palm Beach" 1202 0 598 1203 48
18 "Palm Beach" 1204 0 15 28 0
18 "Palm Beach" 1206 0 17 93 0
18 "Palm Beach" 1208 0 553 1023 16
18 "Palm Beach" 1210 0 231 329 7
18 "Palm Beach" 1212 0 73 76 4
18 "Palm Beach" 1214 0 311 455 12
18 "Palm Beach" 1216 0 157 308 8
18 "Palm Beach" 1218 0 1 0 0
18 "Palm Beach" 1220 0 0 0 0
18 "Palm Beach" 1222 0 14 19 0
18 "Palm Beach" 1224 0 0 0 0
18 "Palm Beach" 1228 0 162 257 2
18 "Palm Beach" 1230 0 0 0 0
18 "Palm Beach" 1232 0 0 0 0
18 "Palm Beach" 1234 0 0 0 0
18 "Palm Beach" 1236 0 0 1 0
18 "Palm Beach" 1238 0 719 937 11
18 "Palm Beach" 1240 0 916 1208 32
18 "Palm Beach" 1242 0 986 1236 15
18 "Palm Beach" 1244 0 615 741 25
18 "Palm Beach" 1246 0 944 1099 22
18 "Palm Beach" 1247 0 52 179 3
18 "Palm Beach" 1248 0 555 674 20
18 "Palm Beach" 1250 0 12 34 3
18 "Palm Beach" 1252 0 1081 1000 12
18 "Palm Beach" 1254 0 168 193 9
18 "Palm Beach" 1256 0 1 8 0
18 "Palm Beach" 1258 0 291 257 15
18 "Palm Beach" 1260 0 466 604 27
18 "Palm Beach" 1262 0 0 1 0
18 "Palm Beach" 1264 0 0 0 0
18 "Palm Beach" 1266 0 161 113 9
18 "Palm Beach" 1268 0 132 87 7
18 "Palm Beach" 1270 0 4 0 0
18 "Palm Beach" 1272 0 730 817 37
18 "Palm Beach" 1274 0 575 667 29
18 "Palm Beach" 1276 0 95 115 7
18 "Palm Beach" 1278 0 356 252 20
