COUNTY AREA TOTAL DEM REP LIB GRN AIP PAF
"San Bernardino" UNI0473A 29 9 18 1 0 0 1
"San Bernardino" UNI0473 0 0 0 0 0 0 0
"San Bernardino" UNI0474A 2 1 1 0 0 0 0
"San Bernardino" UNI0474 0 0 0 0 0 0 0
"San Bernardino" UNI0475A 0 0 0 0 0 0 0
"San Bernardino" UNI0475 0 0 0 0 0 0 0
"San Bernardino" UNI0476A 0 0 0 0 0 0 0
"San Bernardino" UNI0476 0 0 0 0 0 0 0
"San Bernardino" UNI0477A 0 0 0 0 0 0 0
"San Bernardino" UNI0477 0 0 0 0 0 0 0
"San Bernardino" UNI0478A 723 263 424 15 5 7 1
"San Bernardino" UNI0478 199 25 169 2 0 1 0
"San Bernardino" UNI0479A 4 2 2 0 0 0 0
"San Bernardino" UNI0479 0 0 0 0 0 0 0
"San Bernardino" UNI0480A 1179 364 765 26 5 1 2
"San Bernardino" UNI0480 329 27 298 2 1 0 0
"San Bernardino" UNI0481A 0 0 0 0 0 0 0
"San Bernardino" UNI0481 0 0 0 0 0 0 0
"San Bernardino" UNI0482A 0 0 0 0 0 0 0
"San Bernardino" UNI0482 0 0 0 0 0 0 0
"San Bernardino" UNI0483A 0 0 0 0 0 0 0
"San Bernardino" UNI0483 0 0 0 0 0 0 0
"San Bernardino" UNI0484A 0 0 0 0 0 0 0
"San Bernardino" UNI0484 0 0 0 0 0 0 0
"San Bernardino" UNI0485A 201 108 86 2 0 2 0
"San Bernardino" UNI0485 81 25 53 1 1 0 0
"San Bernardino" UNI0486A 0 0 0 0 0 0 0
"San Bernardino" UNI0486 0 0 0 0 0 0 0
"San Bernardino" UNI0487A 430 182 242 2 0 0 0
"San Bernardino" UNI0487 124 24 97 1 0 1 0
"San Bernardino" UNI0488A 214 83 125 4 1 0 0
"San Bernardino" UNI0488 67 17 44 4 0 0 0
"San Bernardino" UNI0489A 846 374 445 11 2 2 0
"San Bernardino" UNI0489 251 35 207 2 1 0 1
"San Bernardino" UNI0490A 341 169 156 9 0 1 0
"San Bernardino" UNI0490 106 38 66 1 1 0 0
"San Bernardino" UNI0491A 0 0 0 0 0 0 0
"San Bernardino" UNI0491 0 0 0 0 0 0 0
"San Bernardino" UNI0492A 2 0 2 0 0 0 0
"San Bernardino" UNI0492 0 0 0 0 0 0 0
"San Bernardino" UNI0493A 4 3 1 0 0 0 0
"San Bernardino" UNI0493 0 0 0 0 0 0 0
"San Bernardino" UNI0494A 0 0 0 0 0 0 0
"San Bernardino" UNI0494 0 0 0 0 0 0 0
"San Bernardino" UNI0495A 0 0 0 0 0 0 0
"San Bernardino" UNI0495 1 0 1 0 0 0 0
"San Bernardino" UNI0496A 0 0 0 0 0 0 0
"San Bernardino" UNI0496 0 0 0 0 0 0 0
"San Bernardino" UNI0497A 0 0 0 0 0 0 0
"San Bernardino" UNI0497 0 0 0 0 0 0 0
"San Bernardino" UNI0498A 4 0 4 0 0 0 0
"San Bernardino" UNI0498 0 0 0 0 0 0 0
"San Bernardino" UNI0499A 8 2 6 0 0 0 0
"San Bernardino" UNI0499 0 0 0 0 0 0 0
"San Bernardino" UNI0500A 0 0 0 0 0 0 0
"San Bernardino" UNI0500 0 0 0 0 0 0 0
"San Bernardino" UNI0501A 18 9 9 0 0 0 0
"San Bernardino" UNI0501 0 0 0 0 0 0 0
"San Bernardino" UNI0502A 0 0 0 0 0 0 0
"San Bernardino" UNI0502 0 0 0 0 0 0 0
"San Bernardino" UNI0503A 86 16 69 1 0 0 0
"San Bernardino" UNI0503 1 0 1 0 0 0 0
"San Bernardino" UNI0504A 0 0 0 0 0 0 0
"San Bernardino" UNI0504 0 0 0 0 0 0 0
"San Bernardino" UNI0505A 0 0 0 0 0 0 0
"San Bernardino" UNI0505 0 0 0 0 0 0 0
"San Bernardino" UNI0506A 0 0 0 0 0 0 0
"San Bernardino" UNI0506 0 0 0 0 0 0 0
"San Bernardino" UNI0507A 0 0 0 0 0 0 0
"San Bernardino" UNI0507 0 0 0 0 0 0 0
"San Bernardino" UNI0508A 0 0 0 0 0 0 0
"San Bernardino" UNI0508 0 0 0 0 0 0 0
"San Bernardino" UNI0509A 0 0 0 0 0 0 0
"San Bernardino" UNI0509 0 0 0 0 0 0 0
"San Bernardino" UNI0510A 0 0 0 0 0 0 0
"San Bernardino" UNI0510 0 0 0 0 0 0 0
"San Bernardino" UNI0511A 0 0 0 0 0 0 0
"San Bernardino" UNI0511 0 0 0 0 0 0 0
"San Bernardino" UNI0512A 0 0 0 0 0 0 0
"San Bernardino" UNI0512 0 0 0 0 0 0 0
"San Bernardino" UNI0513A 0 0 0 0 0 0 0
"San Bernardino" UNI0513 0 0 0 0 0 0 0
"San Bernardino" UNI0514A 0 0 0 0 0 0 0
"San Bernardino" UNI0514 0 0 0 0 0 0 0
"San Bernardino" UNI0515A 0 0 0 0 0 0 0
"San Bernardino" UNI0515 0 0 0 0 0 0 0
"San Bernardino" UNI0516A 302 114 178 4 1 0 0
"San Bernardino" UNI0516 131 24 102 3 1 1 0
"San Bernardino" UNI0517A 0 0 0 0 0 0 0
"San Bernardino" UNI0517 0 0 0 0 0 0 0
"San Bernardino" UNI0518A 0 0 0 0 0 0 0
"San Bernardino" UNI0518 0 0 0 0 0 0 0
"San Bernardino" UNI0519A 69 36 32 0 0 0 0
"San Bernardino" UNI0519 17 7 8 1 0 0 1
"San Bernardino" UNI0520A 0 0 0 0 0 0 0
"San Bernardino" UNI0520 0 0 0 0 0 0 0
"San Bernardino" UNI0521A 0 0 0 0 0 0 0
"San Bernardino" UNI0521 0 0 0 0 0 0 0
"San Bernardino" UNI0522A 0 0 0 0 0 0 0
"San Bernardino" UNI0522 0 0 0 0 0 0 0
"San Bernardino" UNI0523A 54 25 24 1 1 1 0
"San Bernardino" UNI0523 20 2 17 1 0 0 0
"San Bernardino" UNI0524A 5 1 4 0 0 0 0
"San Bernardino" UNI0524 6 0 6 0 0 0 0
"San Bernardino" UNI0525A 531 209 308 4 3 0 1
"San Bernardino" UNI0525 182 29 150 1 0 0 0
"San Bernardino" UNI0526A 50 19 30 1 0 0 0
"San Bernardino" UNI0526 8 0 8 0 0 0 0
"San Bernardino" UNI0527A 52 13 36 0 0 0 0
"San Bernardino" UNI0527 9 2 7 0 0 0 0
"San Bernardino" UNI0528A 0 0 0 0 0 0 0
"San Bernardino" UNI0528 0 0 0 0 0 0 0
"San Bernardino" UNI0529A 39 13 25 0 0 0 0
"San Bernardino" UNI0529 8 1 6 1 0 0 0
"San Bernardino" UNI0530A 232 100 124 2 0 0 1
"San Bernardino" UNI0530 50 5 45 0 0 0 0
"San Bernardino" UNI0531A 218 108 104 3 1 1 0
"San Bernardino" UNI0531 81 23 56 1 0 0 0
"San Bernardino" UNI0532A 433 145 267 4 5 2 0
"San Bernardino" UNI0532 103 18 83 0 0 0 0
"San Bernardino" UNI0533A 308 132 162 5 1 1 1
"San Bernardino" UNI0533 84 16 66 0 0 1 1
"San Bernardino" UNI0534A 120 58 53 4 1 1 2
"San Bernardino" UNI0534 35 10 25 0 0 0 0
"San Bernardino" UNI0535A 1 0 1 0 0 0 0
"San Bernardino" UNI0535 1 0 1 0 0 0 0
"San Bernardino" UNI0536A 458 219 226 7 0 1 0
"San Bernardino" UNI0536 139 27 111 0 0 0 0
"San Bernardino" UNI0537A 41 11 29 0 0 0 0
"San Bernardino" UNI0537 15 0 15 0 0 0 0
"San Bernardino" UNI0538A 0 0 0 0 0 0 0
"San Bernardino" UNI0538 0 0 0 0 0 0 0
"San Bernardino" UNI0539A 0 0 0 0 0 0 0
"San Bernardino" UNI0539 0 0 0 0 0 0 0
"San Bernardino" UNI0540A 0 0 0 0 0 0 0
"San Bernardino" UNI0540 0 0 0 0 0 0 0
"San Bernardino" UNI0541A 4 1 3 0 0 0 0
"San Bernardino" UNI0541 0 0 0 0 0 0 0
"San Bernardino" UNI0542A 0 0 0 0 0 0 0
"San Bernardino" UNI0542 0 0 0 0 0 0 0
"San Bernardino" UNI0543A 447 224 204 9 3 2 2
"San Bernardino" UNI0543 169 45 119 1 2 0 0
"San Bernardino" UNI0544A 177 76 98 1 2 0 0
"San Bernardino" UNI0544 41 6 32 1 1 0 0
"San Bernardino" UNI0545A 23 15 6 2 0 0 0
"San Bernardino" UNI0545 1 0 1 0 0 0 0
"San Bernardino" UNI0546A 2 2 0 0 0 0 0
"San Bernardino" UNI0546 0 0 0 0 0 0 0
"San Bernardino" UNI0547A 1 1 0 0 0 0 0
"San Bernardino" UNI0547 0 0 0 0 0 0 0
"San Bernardino" UNI0548A 0 0 0 0 0 0 0
"San Bernardino" UNI0548 0 0 0 0 0 0 0
"San Bernardino" UNI0549A 422 197 209 4 1 0 1
"San Bernardino" UNI0549 453 92 348 1 2 2 0
"San Bernardino" UNI0550A 3 3 0 0 0 0 0
"San Bernardino" UNI0550 0 0 0 0 0 0 0
"San Bernardino" UNI0551A 1 0 1 0 0 0 0
"San Bernardino" UNI0551 25 4 21 0 0 0 0
"San Bernardino" UNI0552A 59 31 27 1 0 0 0
"San Bernardino" UNI0552 1 1 0 0 0 0 0
"San Bernardino" UNI0553A 3 0 1 2 0 0 0
"San Bernardino" UNI0553 0 0 0 0 0 0 0
"San Bernardino" UNI0554A 63 9 53 0 0 0 0
"San Bernardino" UNI0554 1 0 1 0 0 0 0
"San Bernardino" UNI0555A 5 0 5 0 0 0 0
"San Bernardino" UNI0555 0 0 0 0 0 0 0
"San Bernardino" UNI0556A 0 0 0 0 0 0 0
"San Bernardino" UNI0556 0 0 0 0 0 0 0
"San Bernardino" UNI0557A 0 0 0 0 0 0 0
"San Bernardino" UNI0557 0 0 0 0 0 0 0
"San Bernardino" UNI0558A 488 250 211 12 3 3 3
"San Bernardino" UNI0558 169 39 124 3 0 0 1
"San Bernardino" UNI0559A 560 247 291 8 3 3 0
"San Bernardino" UNI0559 105 18 77 3 2 0 1
"San Bernardino" UNI0560A 706 325 350 7 8 3 3
"San Bernardino" UNI0560 112 28 80 2 0 0 1
"San Bernardino" UNI0561A 9 4 5 0 0 0 0
"San Bernardino" UNI0561 1 0 1 0 0 0 0
"San Bernardino" UNI0562A 48 24 22 1 0 0 0
"San Bernardino" UNI0562 8 5 3 0 0 0 0
"San Bernardino" UNI0563A 1 0 1 0 0 0 0
"San Bernardino" UNI0563 1 0 1 0 0 0 0
"San Bernardino" UNI0564A 24 8 14 2 0 0 0
"San Bernardino" UNI0564 2 1 1 0 0 0 0
"San Bernardino" UNI0565A 73 25 45 1 1 1 0
"San Bernardino" UNI0565 7 4 3 0 0 0 0
"San Bernardino" UNI0566A 0 0 0 0 0 0 0
"San Bernardino" UNI0566 0 0 0 0 0 0 0
"San Bernardino" UNI0567A 0 0 0 0 0 0 0
"San Bernardino" UNI0567 0 0 0 0 0 0 0
"San Bernardino" UNI0568A 0 0 0 0 0 0 0
"San Bernardino" UNI0568 0 0 0 0 0 0 0
"San Bernardino" UNI0569A 0 0 0 0 0 0 0
"San Bernardino" UNI0569 0 0 0 0 0 0 0
"San Bernardino" UNI0570A 0 0 0 0 0 0 0
"San Bernardino" UNI0570 0 0 0 0 0 0 0
"San Bernardino" UNI0571A 0 0 0 0 0 0 0
"San Bernardino" UNI0571 0 0 0 0 0 0 0
"San Bernardino" BB40572A 192 90 95 1 2 0 0
"San Bernardino" BB40572 54 10 44 0 0 0 0
"San Bernardino" BB40573A 215 104 103 0 2 0 1
"San Bernardino" BB40573 93 20 70 1 0 0 0
"San Bernardino" BB10574A 320 114 192 3 3 0 1
"San Bernardino" BB10574 71 10 61 0 0 0 0
"San Bernardino" BB50575A 443 183 243 8 2 1 1
"San Bernardino" BB50575 118 20 94 1 1 0 0
"San Bernardino" BB10576A 0 0 0 0 0 0 0
"San Bernardino" BB10576 0 0 0 0 0 0 0
"San Bernardino" UNI0577A 283 124 149 3 0 0 0
"San Bernardino" UNI0577 67 14 51 1 0 1 0
"San Bernardino" UNI0578A 0 0 0 0 0 0 0
"San Bernardino" UNI0578 0 0 0 0 0 0 0
"San Bernardino" UNI0579A 0 0 0 0 0 0 0
"San Bernardino" UNI0579 0 0 0 0 0 0 0
"San Bernardino" UNI0580A 0 0 0 0 0 0 0
"San Bernardino" UNI0580 0 0 0 0 0 0 0
"San Bernardino" UNI0581A 0 0 0 0 0 0 0
"San Bernardino" UNI0581 0 0 0 0 0 0 0
"San Bernardino" UNI0582A 63 24 38 0 0 0 0
"San Bernardino" UNI0582 18 3 14 1 0 0 0
"San Bernardino" UNI0583A 0 0 0 0 0 0 0
"San Bernardino" UNI0583 0 0 0 0 0 0 0
"San Bernardino" UNI0584A 3 0 3 0 0 0 0
"San Bernardino" UNI0584 0 0 0 0 0 0 0
"San Bernardino" UNI0585A 644 263 337 16 6 2 4
"San Bernardino" UNI0585 211 52 152 3 1 0 3
"San Bernardino" UNI0586A 102 41 58 0 0 0 0
"San Bernardino" UNI0586 30 9 20 1 0 0 0
"San Bernardino" UNI0587A 1245 467 739 14 0 4 1
"San Bernardino" UNI0587 348 68 271 4 0 2 1
"San Bernardino" UNI0588A 669 270 378 7 3 2 2
"San Bernardino" UNI0588 172 32 137 1 1 0 0
"San Bernardino" UNI0589A 979 331 616 11 7 1 0
"San Bernardino" UNI0589 235 46 182 3 1 1 1
"San Bernardino" UNI0590A 404 185 206 1 5 1 0
"San Bernardino" UNI0590 128 35 91 1 0 0 0
"San Bernardino" UNI0591A 0 0 0 0 0 0 0
"San Bernardino" UNI0591 0 0 0 0 0 0 0
"San Bernardino" UNI0592A 0 0 0 0 0 0 0
"San Bernardino" UNI0592 0 0 0 0 0 0 0
"San Bernardino" UNI0593A 0 0 0 0 0 0 0
"San Bernardino" UNI0593 0 0 0 0 0 0 0
"San Bernardino" UNI0594A 246 78 158 1 0 1 0
"San Bernardino" UNI0594 59 12 45 2 0 0 0
"San Bernardino" UNI0595A 0 0 0 0 0 0 0
"San Bernardino" UNI0595 0 0 0 0 0 0 0
"San Bernardino" UNI0596A 0 0 0 0 0 0 0
"San Bernardino" UNI0596 0 0 0 0 0 0 0
"San Bernardino" UNI0597A 0 0 0 0 0 0 0
"San Bernardino" UNI0597 0 0 0 0 0 0 0
"San Bernardino" UNI0598A 13 0 13 0 0 0 0
"San Bernardino" UNI0598 1 0 1 0 0 0 0
"San Bernardino" UNI0599A 0 0 0 0 0 0 0
"San Bernardino" UNI0599 0 0 0 0 0 0 0
"San Bernardino" UNI0600A 0 0 0 0 0 0 0
"San Bernardino" UNI0600 0 0 0 0 0 0 0
"San Bernardino" UNI0601A 0 0 0 0 0 0 0
"San Bernardino" UNI0601 0 0 0 0 0 0 0
"San Bernardino" UNI0602A 0 0 0 0 0 0 0
"San Bernardino" UNI0602 0 0 0 0 0 0 0
"San Bernardino" UNI0603A 1 0 1 0 0 0 0
"San Bernardino" UNI0603 0 0 0 0 0 0 0
"San Bernardino" HI50604A 0 0 0 0 0 0 0
"San Bernardino" HI50604 0 0 0 0 0 0 0
"San Bernardino" UNI0605A 0 0 0 0 0 0 0
"San Bernardino" UNI0605 0 0 0 0 0 0 0
"San Bernardino" UNI0606A 0 0 0 0 0 0 0
"San Bernardino" UNI0606 0 0 0 0 0 0 0
"San Bernardino" UNI0607A 504 229 252 9 3 1 0
"San Bernardino" UNI0607 130 39 87 1 1 0 0
"San Bernardino" UNI0608A 0 0 0 0 0 0 0
"San Bernardino" UNI0608 0 0 0 0 0 0 0
"San Bernardino" UNI0609A 0 0 0 0 0 0 0
"San Bernardino" UNI0609 0 0 0 0 0 0 0
"San Bernardino" UNI0610A 0 0 0 0 0 0 0
"San Bernardino" UNI0610 0 0 0 0 0 0 0
"San Bernardino" UNI0611A 0 0 0 0 0 0 0
"San Bernardino" UNI0611 0 0 0 0 0 0 0
"San Bernardino" UNI0612A 0 0 0 0 0 0 0
"San Bernardino" UNI0612 0 0 0 0 0 0 0
"San Bernardino" UNI0613A 0 0 0 0 0 0 0
"San Bernardino" UNI0613 0 0 0 0 0 0 0
"San Bernardino" UNI0614A 0 0 0 0 0 0 0
"San Bernardino" UNI0614 0 0 0 0 0 0 0
"San Bernardino" SB40615A 0 0 0 0 0 0 0
"San Bernardino" SB40615 0 0 0 0 0 0 0
"San Bernardino" SB40616A 0 0 0 0 0 0 0
"San Bernardino" SB40616 0 0 0 0 0 0 0
"San Bernardino" SB40617A 0 0 0 0 0 0 0
"San Bernardino" SB40617 0 0 0 0 0 0 0
"San Bernardino" SB40618A 0 0 0 0 0 0 0
"San Bernardino" SB40618 0 0 0 0 0 0 0
"San Bernardino" UNI0619A 0 0 0 0 0 0 0
"San Bernardino" UNI0619 0 0 0 0 0 0 0
"San Bernardino" UNI0620A 0 0 0 0 0 0 0
"San Bernardino" UNI0620 0 0 0 0 0 0 0
"San Bernardino" UNI0621A 2 2 0 0 0 0 0
"San Bernardino" UNI0621 0 0 0 0 0 0 0
"San Bernardino" UNI0622A 3 3 0 0 0 0 0
"San Bernardino" UNI0622 0 0 0 0 0 0 0
"San Bernardino" UNI0623A 1 0 1 0 0 0 0
"San Bernardino" UNI0623 0 0 0 0 0 0 0
"San Bernardino" UNI0624A 0 0 0 0 0 0 0
"San Bernardino" UNI0624 0 0 0 0 0 0 0
"San Bernardino" UNI0625A 18 8 10 0 0 0 0
"San Bernardino" UNI0625 0 0 0 0 0 0 0
"San Bernardino" UNI0626A 17 13 4 0 0 0 0
"San Bernardino" UNI0626 0 0 0 0 0 0 0
"San Bernardino" UNI0627A 10 6 4 0 0 0 0
"San Bernardino" UNI0627 0 0 0 0 0 0 0
"San Bernardino" UNI0628A 0 0 0 0 0 0 0
"San Bernardino" UNI0628 0 0 0 0 0 0 0
"San Bernardino" UNI0629A 0 0 0 0 0 0 0
"San Bernardino" UNI0629 0 0 0 0 0 0 0
"San Bernardino" UNI0630A 0 0 0 0 0 0 0
"San Bernardino" UNI0630 0 0 0 0 0 0 0
"San Bernardino" UNI0631A 0 0 0 0 0 0 0
"San Bernardino" UNI0631 0 0 0 0 0 0 0
"San Bernardino" UNI0632A 135 54 77 1 0 0 0
"San Bernardino" UNI0632 3 0 3 0 0 0 0
"San Bernardino" UNI0633A 0 0 0 0 0 0 0
"San Bernardino" UNI0633 0 0 0 0 0 0 0
"San Bernardino" UNI0634A 8 0 8 0 0 0 0
"San Bernardino" UNI0634 0 0 0 0 0 0 0
"San Bernardino" UNI0635A 2 0 2 0 0 0 0
"San Bernardino" UNI0635 0 0 0 0 0 0 0
"San Bernardino" UNI0636A 3 0 3 0 0 0 0
"San Bernardino" UNI0636 0 0 0 0 0 0 0
"San Bernardino" SB40637A 0 0 0 0 0 0 0
"San Bernardino" SB40637 0 0 0 0 0 0 0
"San Bernardino" SB40638A 0 0 0 0 0 0 0
"San Bernardino" SB40638 0 0 0 0 0 0 0
"San Bernardino" UNI0639A 0 0 0 0 0 0 0
"San Bernardino" UNI0639 0 0 0 0 0 0 0
"San Bernardino" UNI0640A 38 20 16 0 1 0 0
"San Bernardino" UNI0640 1 0 1 0 0 0 0
"San Bernardino" UNI0641A 15 5 10 0 0 0 0
"San Bernardino" UNI0641 0 0 0 0 0 0 0
"San Bernardino" UNI0642A 0 0 0 0 0 0 0
"San Bernardino" UNI0642 0 0 0 0 0 0 0
"San Bernardino" UNI0643A 0 0 0 0 0 0 0
"San Bernardino" UNI0643 0 0 0 0 0 0 0
"San Bernardino" UNI0644A 0 0 0 0 0 0 0
"San Bernardino" UNI0644 0 0 0 0 0 0 0
"San Bernardino" UNI0645A 0 0 0 0 0 0 0
"San Bernardino" UNI0645 0 0 0 0 0 0 0
"San Bernardino" UNI0646A 21 4 17 0 0 0 0
"San Bernardino" UNI0646 0 0 0 0 0 0 0
"San Bernardino" UNI0647A 5 0 5 0 0 0 0
"San Bernardino" UNI0647 0 0 0 0 0 0 0
"San Bernardino" UNI0648A 593 189 377 13 1 4 1
"San Bernardino" UNI0648 188 30 152 3 0 0 0
"San Bernardino" UNI0649A 862 323 510 8 7 3 3
"San Bernardino" UNI0649 194 32 157 3 1 0 0
"San Bernardino" UNI0650A 1207 363 811 13 4 4 3
"San Bernardino" UNI0650 249 27 214 5 0 2 1
"San Bernardino" UNI0651A 0 0 0 0 0 0 0
"San Bernardino" UNI0651 0 0 0 0 0 0 0
"San Bernardino" UNI0652A 1150 355 753 20 4 4 1
"San Bernardino" UNI0652 295 31 258 3 0 1 0
"San Bernardino" UNI0653A 0 0 0 0 0 0 0
"San Bernardino" UNI0653 0 0 0 0 0 0 0
"San Bernardino" UNI0654A 0 0 0 0 0 0 0
"San Bernardino" UNI0654 0 0 0 0 0 0 0
"San Bernardino" UNI0655A 1400 567 758 37 10 3 3
"San Bernardino" UNI0655 468 96 353 8 2 1 0
"San Bernardino" UNI0656A 0 0 0 0 0 0 0
"San Bernardino" UNI0656 0 0 0 0 0 0 0
"San Bernardino" UNI0657A 738 290 425 10 4 0 0
"San Bernardino" UNI0657 223 44 167 4 0 1 0
"San Bernardino" UNI0658A 0 0 0 0 0 0 0
"San Bernardino" UNI0658 0 0 0 0 0 0 0
"San Bernardino" UNI0659A 0 0 0 0 0 0 0
"San Bernardino" UNI0659 0 0 0 0 0 0 0
"San Bernardino" UNI0660A 0 0 0 0 0 0 0
"San Bernardino" UNI0660 0 0 0 0 0 0 0
"San Bernardino" UNI0661A 0 0 0 0 0 0 0
"San Bernardino" UNI0661 0 0 0 0 0 0 0
"San Bernardino" UNI0662A 0 0 0 0 0 0 0
"San Bernardino" UNI0662 0 0 0 0 0 0 0
"San Bernardino" UNI0663A 0 0 0 0 0 0 0
"San Bernardino" UNI0663 0 0 0 0 0 0 0
"San Bernardino" UNI0664A 2 0 2 0 0 0 0
"San Bernardino" UNI0664 0 0 0 0 0 0 0
"San Bernardino" UNI0665A 0 0 0 0 0 0 0
"San Bernardino" UNI0665 0 0 0 0 0 0 0
"San Bernardino" UNI0666A 0 0 0 0 0 0 0
"San Bernardino" UNI0666 0 0 0 0 0 0 0
"San Bernardino" UNI0667A 0 0 0 0 0 0 0
"San Bernardino" UNI0667 0 0 0 0 0 0 0
"San Bernardino" UNI0668A 0 0 0 0 0 0 0
"San Bernardino" UNI0668 0 0 0 0 0 0 0
"San Bernardino" UNI0669A 0 0 0 0 0 0 0
"San Bernardino" UNI0669 0 0 0 0 0 0 0
"San Bernardino" UNI0670A 0 0 0 0 0 0 0
"San Bernardino" UNI0670 0 0 0 0 0 0 0
"San Bernardino" UNI0671A 0 0 0 0 0 0 0
"San Bernardino" UNI0671 0 0 0 0 0 0 0
"San Bernardino" UNI0672A 0 0 0 0 0 0 0
"San Bernardino" UNI0672 0 0 0 0 0 0 0
"San Bernardino" UNI0673A 0 0 0 0 0 0 0
"San Bernardino" UNI0673 0 0 0 0 0 0 0
"San Bernardino" UNI0674A 0 0 0 0 0 0 0
"San Bernardino" UNI0674 0 0 0 0 0 0 0
"San Bernardino" UNI0675A 0 0 0 0 0 0 0
"San Bernardino" UNI0675 0 0 0 0 0 0 0
"San Bernardino" UNI0676A 0 0 0 0 0 0 0
"San Bernardino" UNI0676 0 0 0 0 0 0 0
"San Bernardino" UNI0677A 113 27 85 0 0 0 1
"San Bernardino" UNI0677 32 4 28 0 0 0 0
"San Bernardino" UNI0678A 0 0 0 0 0 0 0
"San Bernardino" UNI0678 0 0 0 0 0 0 0
"San Bernardino" UNI0679A 4 0 4 0 0 0 0
"San Bernardino" UNI0679 0 0 0 0 0 0 0
"San Bernardino" UNI0680A 5 0 5 0 0 0 0
"San Bernardino" UNI0680 0 0 0 0 0 0 0
"San Bernardino" UNI0681A 0 0 0 0 0 0 0
"San Bernardino" UNI0681 0 0 0 0 0 0 0
"San Bernardino" UNI0682A 0 0 0 0 0 0 0
"San Bernardino" UNI0682 0 0 0 0 0 0 0
"San Bernardino" UNI0683A 0 0 0 0 0 0 0
"San Bernardino" UNI0683 0 0 0 0 0 0 0
"San Bernardino" UNI0684A 0 0 0 0 0 0 0
"San Bernardino" UNI0684 0 0 0 0 0 0 0
"San Bernardino" UNI0685A 0 0 0 0 0 0 0
"San Bernardino" UNI0685 0 0 0 0 0 0 0
"San Bernardino" UNI0686A 48 21 27 0 0 0 0
"San Bernardino" UNI0686 0 0 0 0 0 0 0
"San Bernardino" UNI0687A 0 0 0 0 0 0 0
"San Bernardino" UNI0687 0 0 0 0 0 0 0
"San Bernardino" UNI0688A 88 46 36 3 2 0 0
"San Bernardino" UNI0688 50 21 24 4 0 0 1
"San Bernardino" UNI0689A 0 0 0 0 0 0 0
"San Bernardino" UNI0689 0 0 0 0 0 0 0
"San Bernardino" UNI0690A 0 0 0 0 0 0 0
"San Bernardino" UNI0690 0 0 0 0 0 0 0
"San Bernardino" UNI0691A 291 99 177 5 1 3 1
"San Bernardino" UNI0691 144 27 114 1 0 0 0
"San Bernardino" UNI0692A 0 0 0 0 0 0 0
"San Bernardino" UNI0692 0 0 0 0 0 0 0
"San Bernardino" UNI0693A 0 0 0 0 0 0 0
"San Bernardino" UNI0693 0 0 0 0 0 0 0
"San Bernardino" UNI0694A 0 0 0 0 0 0 0
"San Bernardino" UNI0694 0 0 0 0 0 0 0
"San Bernardino" UNI0695A 0 0 0 0 0 0 0
"San Bernardino" UNI0695 0 0 0 0 0 0 0
"San Bernardino" SB00696A 0 0 0 0 0 0 0
"San Bernardino" SB00696 0 0 0 0 0 0 0
"San Bernardino" SB00697A 0 0 0 0 0 0 0
"San Bernardino" SB00697 0 0 0 0 0 0 0
"San Bernardino" UNI0698A 10 1 9 0 0 0 0
"San Bernardino" UNI0698 0 0 0 0 0 0 0
"San Bernardino" UNI0699A 0 0 0 0 0 0 0
"San Bernardino" UNI0699 0 0 0 0 0 0 0
"San Bernardino" UNI0700A 0 0 0 0 0 0 0
"San Bernardino" UNI0700 0 0 0 0 0 0 0
"San Bernardino" UNI0701A 544 197 332 8 1 2 0
"San Bernardino" UNI0701 185 30 148 5 0 0 0
"San Bernardino" UNI0702A 0 0 0 0 0 0 0
"San Bernardino" UNI0702 0 0 0 0 0 0 0
"San Bernardino" UNI0703A 0 0 0 0 0 0 0
"San Bernardino" UNI0703 0 0 0 0 0 0 0
"San Bernardino" UNI0704A 0 0 0 0 0 0 0
"San Bernardino" UNI0704 0 0 0 0 0 0 0
"San Bernardino" UNI0705A 13 1 12 0 0 0 0
"San Bernardino" UNI0705 4 2 2 0 0 0 0
"San Bernardino" UNI0706A 11 2 9 0 0 0 0
"San Bernardino" UNI0706 0 0 0 0 0 0 0
"San Bernardino" UNI0707A 0 0 0 0 0 0 0
"San Bernardino" UNI0707 0 0 0 0 0 0 0
"San Bernardino" UNI0708A 5 3 2 0 0 0 0
"San Bernardino" UNI0708 0 0 0 0 0 0 0
"San Bernardino" UNI0709A 0 0 0 0 0 0 0
"San Bernardino" UNI0709 0 0 0 0 0 0 0
"San Bernardino" SB40710A 0 0 0 0 0 0 0
"San Bernardino" SB40710 0 0 0 0 0 0 0
"San Bernardino" UNI0711A 0 0 0 0 0 0 0
"San Bernardino" UNI0711 0 0 0 0 0 0 0
"San Bernardino" SB40712A 0 0 0 0 0 0 0
"San Bernardino" SB40712 0 0 0 0 0 0 0
"San Bernardino" UNI0713A 7 0 7 0 0 0 0
"San Bernardino" UNI0713 0 0 0 0 0 0 0
"San Bernardino" UNI0714A 0 0 0 0 0 0 0
"San Bernardino" UNI0714 0 0 0 0 0 0 0
"San Bernardino" UNI0715A 17 3 14 0 0 0 0
"San Bernardino" UNI0715 11 2 9 0 0 0 0
"San Bernardino" UNI0716A 0 0 0 0 0 0 0
"San Bernardino" UNI0716 0 0 0 0 0 0 0
"San Bernardino" UNI0717A 0 0 0 0 0 0 0
"San Bernardino" UNI0717 0 0 0 0 0 0 0
"San Bernardino" UNI0718A 0 0 0 0 0 0 0
