DIST COUNTY AREA TOTAL DEM REP NPA WRITEIN OVERVOTES UNDERVOTES
DIST COUNTY AREA TOTAL DEM REP NPA WRITEIN OVERVOTES UNDERVOTES
11 Lake 107 649 170 479 0 0 1 7
11 Lake 108 3 2 1 0 0 0 0
11 Lake 11 1942 801 1141 0 0 1 54
11 Lake 12 2168 712 1456 0 0 0 60
11 Lake 13 1221 342 879 0 0 0 22
11 Lake 14 2846 1274 1572 0 0 3 88
11 Lake 16 2349 673 1676 0 0 1 44
11 Lake 17 1530 365 1165 0 0 1 39
11 Lake 18 1600 379 1221 0 0 0 44
11 Lake 19 1714 617 1097 0 0 0 44
11 Lake 20 2912 942 1970 0 0 0 74
11 Lake 21 2062 522 1540 0 0 0 47
11 Lake 22 7734 3341 4393 0 0 2 204
11 Lake 24 1205 271 934 0 0 0 32
11 Lake 25 3158 886 2272 0 0 0 68
11 Lake 26 2025 996 1029 0 0 0 71
11 Lake 27 669 514 155 0 0 0 17
11 Lake 28 652 343 309 0 0 0 13
11 Lake 29 1010 388 622 0 0 1 34
11 Lake 30 2211 659 1552 0 0 1 39
11 Lake 34 585 155 430 0 0 0 17
11 Lake 36 1391 456 935 0 0 0 31
11 Lake 37 1258 401 857 0 0 0 42
11 Lake 39 1988 669 1319 0 0 1 55
11 Lake 40 923 357 566 0 0 0 21
11 Lake 42 2995 1183 1812 0 0 0 90
11 Lake 45 1952 823 1129 0 0 1 44
11 Lake 46 1012 386 626 0 0 1 38
11 Lake 48 2654 1146 1508 0 0 0 89
11 Lake 49 2217 686 1531 0 0 0 60
11 Lake 50 909 467 442 0 0 1 29
11 Lake 51 439 149 290 0 0 1 15
11 Lake 56 541 216 325 0 0 0 18
11 Lake 59 2471 766 1705 0 0 0 61
11 Lake 60 642 227 415 0 0 1 26
11 Lake 61 2591 885 1706 0 0 2 55
11 Lake 63 930 317 613 0 0 0 28
11 Lake 65 2296 799 1497 0 0 0 76
11 Lake 67 2996 868 2128 0 0 1 83
11 Lake 68 1533 693 840 0 0 0 41
11 Lake 69 608 185 423 0 0 0 20
11 Lake 70 777 237 540 0 0 0 22
11 Lake 72 1190 429 761 0 0 1 40
11 Lake 73 1295 431 864 0 0 0 39
11 Lake 74 1231 412 819 0 0 0 30
11 Lake 75 1491 455 1036 0 0 1 38
11 Lake 77 288 95 193 0 0 0 14
11 Lake 83 2188 764 1424 0 0 0 37
11 Lake 85 1178 385 793 0 0 0 45
11 Lake 9 894 178 716 0 0 0 14
11 Lake 90 1090 476 614 0 0 0 19
11 Lake 94 2309 566 1743 0 0 0 58
11 Lake 96 1060 377 683 0 0 0 37
11 Lake 99 1125 379 746 0 0 0 20
15 Lake 102 1129 473 656 0 0 0 30
15 Lake 106 1695 762 933 0 0 0 37
15 Lake 15 2278 1271 1007 0 0 1 100
15 Lake 23 5485 2517 2968 0 0 0 136
15 Lake 38 2664 907 1757 0 0 1 94
15 Lake 41 789 209 580 0 0 0 19
15 Lake 47 3103 1159 1944 0 0 0 74
15 Lake 52 4680 2234 2446 0 0 0 130
15 Lake 71 1027 167 860 0 0 1 19
15 Lake 78 2791 1019 1772 0 0 0 75
15 Lake 79 5935 2835 3100 0 0 0 173
15 Lake 80 2518 919 1599 0 0 0 74
15 Lake 81 2985 1328 1657 0 0 0 84
15 Lake 82 3977 2411 1566 0 0 0 134
15 Lake 84 6560 3877 2683 0 0 1 167
15 Lake 87 1536 684 852 0 0 0 42
15 Lake 88 3225 1189 2036 0 0 0 102
15 Lake 89 5485 2662 2823 0 0 0 158
15 Lake 95 2583 1112 1471 0 0 0 78
15 Lake 97 3360 1876 1484 0 0 1 103
6 Lake 1 999 219 780 0 0 0 37
6 Lake 100 3756 1119 2635 0 2 0 115
6 Lake 104 1171 460 710 0 1 0 26
6 Lake 2 1031 216 813 0 2 0 42
6 Lake 3 1234 259 974 0 1 0 37
6 Lake 31 1554 667 887 0 0 2 52
6 Lake 32 3534 1169 2365 0 0 1 117
6 Lake 33 1171 299 872 0 0 0 42
6 Lake 35 2212 904 1307 0 1 0 82
6 Lake 4 1871 426 1445 0 0 0 75
6 Lake 43 3014 1372 1641 0 1 1 111
6 Lake 44 1408 674 733 0 1 0 65
6 Lake 5 1802 484 1313 0 5 0 44
6 Lake 54 987 227 759 0 1 1 29
6 Lake 57 553 463 90 0 0 1 20
6 Lake 58 3029 1345 1683 0 1 0 115
6 Lake 6 3467 1513 1953 0 1 0 145
6 Lake 62 4281 966 3313 0 2 2 142
6 Lake 7 1117 426 691 0 0 0 46
6 Lake 76 357 121 236 0 0 0 9
6 Lake 8 3213 964 2249 0 0 1 110
6 Lake 86 1123 409 714 0 0 0 44
6 Lake 91 1344 292 1051 0 1 0 30
6 Lake 92 1853 480 1373 0 0 0 58
6 Lake 93 2264 773 1491 0 0 1 73
6 Lake 98 363 139 224 0 0 0 25
17 Lee 1 2030 352 1644 34 0 0 105
17 Lee 2 3027 944 2029 54 0 0 132
17 Lee 26 2834 1095 1698 41 0 1 127
17 Lee 3 2737 1518 1155 64 0 1 169
17 Lee 37 2002 680 1292 30 0 0 120
17 Lee 38 3016 1007 1932 77 0 1 151
17 Lee 39 3035 968 2019 48 0 1 115
17 Lee 5 4624 1356 3222 46 0 1 186
17 Lee 54 1278 258 1008 12 0 0 60
17 Lee 65 3436 1187 2227 22 0 1 129
17 Lee 67 3200 580 2590 30 0 2 140
17 Lee 68 2860 837 1966 57 0 1 165
17 Lee 77 2989 1286 1651 52 0 2 165
17 Lee 78 3636 1675 1893 68 0 3 214
17 Lee 89 2327 990 1294 43 0 1 160
19 Lee 10 3195 1387 1808 0 0 1 110
19 Lee 100 2664 1003 1661 0 0 0 90
19 Lee 101 3376 1015 2361 0 0 2 98
19 Lee 102 3668 1137 2531 0 0 0 98
19 Lee 103 3897 1499 2398 0 0 0 153
19 Lee 104 3397 1287 2110 0 0 2 120
19 Lee 105 3857 1481 2376 0 0 2 163
19 Lee 106 3213 1233 1980 0 0 3 103
19 Lee 107 4789 1550 3239 0 0 1 200
19 Lee 108 3671 1606 2064 0 1 1 169
19 Lee 109 3297 1425 1872 0 0 0 117
19 Lee 11 3178 1360 1818 0 0 1 100
19 Lee 110 2698 1177 1521 0 0 2 119
19 Lee 111 2465 997 1468 0 0 0 111
19 Lee 112 4477 1530 2947 0 0 0 158
19 Lee 113 3091 1227 1864 0 0 0 164
19 Lee 114 3416 1469 1947 0 0 1 130
19 Lee 115 5090 1869 3221 0 0 0 202
19 Lee 116 3781 1442 2339 0 0 0 161
19 Lee 117 1843 796 1047 0 0 0 77
19 Lee 118 3254 1280 1974 0 0 0 105
19 Lee 119 2690 755 1935 0 0 1 76
19 Lee 12 2656 992 1664 0 0 0 92
19 Lee 120 2991 1233 1758 0 0 0 148
19 Lee 121 3203 1186 2017 0 0 2 131
19 Lee 122 3388 1294 2094 0 0 1 103
19 Lee 123 3207 1078 2129 0 0 1 110
19 Lee 124 3543 1305 2238 0 0 0 111
19 Lee 125 3354 971 2383 0 0 0 126
19 Lee 126 1599 706 893 0 0 1 56
19 Lee 127 930 333 597 0 0 1 26
19 Lee 13 3407 1329 2078 0 0 0 133
19 Lee 14 1189 493 696 0 0 1 35
19 Lee 15 2536 882 1654 0 0 1 94
19 Lee 16 1494 741 753 0 0 0 42
19 Lee 17 270 96 174 0 0 0 9
19 Lee 18 940 278 662 0 0 0 32
19 Lee 19 656 174 482 0 0 0 21
19 Lee 20 3236 1468 1768 0 0 1 126
19 Lee 21 2105 752 1353 0 0 0 57
19 Lee 22 2586 908 1678 0 0 0 92
19 Lee 23 2269 862 1407 0 0 0 89
19 Lee 24 2472 816 1656 0 0 0 86
19 Lee 25 5105 1823 3282 0 0 2 143
19 Lee 27 2345 645 1700 0 0 0 73
19 Lee 28 3728 1345 2383 0 0 1 125
19 Lee 29 3988 1521 2467 0 0 1 169
19 Lee 30 1917 704 1213 0 0 1 76
19 Lee 31 2495 1211 1284 0 0 2 91
19 Lee 32 3788 2566 1222 0 0 2 147
19 Lee 33 2102 835 1267 0 0 1 67
19 Lee 34 2964 1209 1755 0 0 1 114
19 Lee 35 2948 1017 1931 0 0 0 112
19 Lee 36 10319 3789 6530 0 0 0 297
19 Lee 4 3841 2138 1703 0 0 4 165
19 Lee 40 2690 952 1738 0 0 0 83
19 Lee 41 2328 853 1475 0 0 1 84
19 Lee 42 2640 1511 1129 0 0 4 149
19 Lee 43 2962 812 2150 0 0 0 70
19 Lee 44 3711 1336 2375 0 0 0 129
19 Lee 45 2298 640 1658 0 0 0 73
19 Lee 46 3537 1773 1764 0 0 0 136
19 Lee 47 3459 1820 1639 0 0 2 128
19 Lee 48 3219 1607 1612 0 0 1 135
19 Lee 49 2534 885 1649 0 0 0 90
19 Lee 50 3515 1741 1774 0 0 3 181
19 Lee 51 3659 2146 1513 0 0 2 180
19 Lee 52 2760 1418 1342 0 0 1 188
19 Lee 53 3373 1656 1717 0 0 0 131
19 Lee 55 4264 1461 2803 0 0 0 161
19 Lee 56 3226 1273 1953 0 0 1 150
19 Lee 57 3400 972 2428 0 0 2 107
19 Lee 58 2652 1384 1268 0 0 1 101
19 Lee 59 2754 1390 1364 0 0 1 113
19 Lee 6 1430 745 685 0 0 0 66
19 Lee 60 2974 1002 1972 0 0 0 99
19 Lee 61 3113 1353 1760 0 0 1 135
19 Lee 62 3542 1507 2035 0 0 0 145
19 Lee 63 2525 925 1599 0 1 1 91
19 Lee 64 3862 1293 2569 0 0 0 113
19 Lee 66 2531 911 1620 0 0 0 91
19 Lee 69 4420 1430 2990 0 0 0 114
19 Lee 7 2543 1970 573 0 0 2 115
19 Lee 70 3380 1360 2020 0 0 0 123
19 Lee 71 2467 1037 1430 0 0 0 87
19 Lee 72 3021 1063 1958 0 0 0 98
19 Lee 73 3242 1455 1787 0 0 1 121
19 Lee 74 3158 1160 1998 0 0 1 86
19 Lee 75 4170 1592 2578 0 0 1 133
19 Lee 76 2282 870 1412 0 0 0 66
19 Lee 79 3368 1458 1910 0 0 1 127
19 Lee 8 2949 2041 908 0 0 1 110
19 Lee 80 2123 734 1389 0 0 2 82
19 Lee 81 1963 643 1320 0 0 0 64
19 Lee 82 1079 416 663 0 0 1 37
19 Lee 83 2383 838 1545 0 0 0 100
19 Lee 84 2972 1161 1811 0 0 1 132
19 Lee 85 2621 1014 1607 0 0 1 97
19 Lee 86 3946 1413 2533 0 0 1 129
19 Lee 87 2440 970 1470 0 0 0 75
19 Lee 88 2461 833 1628 0 0 1 68
19 Lee 9 3206 1730 1476 0 0 2 148
19 Lee 90 2842 1110 1732 0 0 0 68
19 Lee 91 2937 1229 1708 0 0 0 109
19 Lee 92 3463 1438 2025 0 0 1 137
19 Lee 93 3289 1059 2230 0 0 0 113
19 Lee 94 2919 929 1990 0 0 0 93
19 Lee 95 3235 1320 1915 0 0 1 120
19 Lee 96 3064 1209 1855 0 0 1 125
19 Lee 97 3330 1236 2094 0 0 2 107
19 Lee 98 2864 990 1874 0 0 0 88
19 Lee 99 3076 1235 1841 0 0 1 125
2 Leon 1257 492 0 441 0 51 0 97
2 Leon 1259 63 0 53 0 10 0 22
2 Leon 1302 723 0 604 0 119 0 344
2 Leon 1303 340 0 243 0 97 0 142
2 Leon 1314 197 0 183 0 14 0 90
2 Leon 1362 42 0 27 0 15 0 20
2 Leon 1502 380 0 250 0 130 0 267
2 Leon 1507 1261 0 1134 0 127 0 574
2 Leon 2252 954 0 840 0 114 0 256
2 Leon 2253 440 0 382 0 58 0 122
2 Leon 2502 525 0 427 0 98 0 290
2 Leon 2503 133 0 116 0 17 0 87
2 Leon 2506 1247 0 1016 0 231 0 602
2 Leon 3101 996 0 746 0 250 0 516
2 Leon 3103 976 0 752 0 224 0 447
2 Leon 3109 492 0 358 0 134 0 229
2 Leon 3401 868 0 606 0 262 0 399
2 Leon 3403 619 0 438 0 181 0 330
2 Leon 3405 486 0 397 0 89 0 186
2 Leon 3413 5 0 2 0 3 0 2
2 Leon 3451 47 0 36 0 11 0 18
2 Leon 3453 945 0 733 0 212 0 453
2 Leon 3455 1174 0 918 0 256 0 453
2 Leon 3459 944 0 783 0 161 0 323
2 Leon 3461 1237 0 1040 0 197 0 374
2 Leon 4101 883 0 702 0 181 0 347
2 Leon 4103 1897 0 1546 0 351 0 736
2 Leon 4106 7 0 2 0 5 0 7
2 Leon 4107 274 0 223 0 51 0 122
2 Leon 4109 146 0 124 0 22 0 68
2 Leon 4119 2874 0 2347 0 527 0 1123
2 Leon 4125 3023 0 2554 0 469 0 1038
2 Leon 4153 1034 0 869 0 165 0 412
2 Leon 4155 297 0 244 0 53 0 216
2 Leon 4162 30 0 24 0 6 0 15
2 Leon 4163 1256 0 1066 0 190 0 432
2 Leon 4167 1995 0 1733 0 262 0 621
2 Leon 4184 424 0 350 0 74 0 175
2 Leon 4401 459 0 406 0 53 0 164
2 Leon 4403 1126 0 1020 0 106 0 284
2 Leon 4405 1405 0 1219 0 186 0 355
2 Leon 4408 1270 0 1071 0 199 0 360
2 Leon 4451 594 0 487 0 107 0 212
2 Leon 4453 1046 0 874 0 172 0 241
2 Leon 4455 1985 0 1773 0 212 1 516
2 Leon 4457 86 0 75 0 11 0 28
2 Leon 4459 2769 0 2395 0 374 0 777
2 Leon 4461 1604 0 1442 0 162 0 504
2 Leon 5101 64 0 56 0 8 0 43
2 Leon 5103 572 0 351 0 221 0 334
2 Leon 5105 1685 0 1107 0 578 0 934
2 Leon 5107 253 0 178 0 75 0 124
2 Leon 5110 793 0 563 0 230 0 406
2 Leon 5154 422 0 376 0 46 0 135
2 Leon 5209 276 0 170 0 106 0 123
2 Leon 5211 677 0 504 0 173 0 313
2 Leon 5212 102 0 89 0 13 0 59
2 Leon 5214 977 0 742 0 235 0 459
2 Leon 5219 1491 0 1189 0 302 0 564
2 Leon 5223 131 0 110 0 21 0 41
2 Leon 5225 2445 0 1972 0 473 0 913
2 Leon 5228 49 0 40 0 9 0 20
2 Leon 5251 1388 0 1129 0 259 0 468
2 Leon 5261 1733 0 1454 0 279 0 588
2 Leon 5263 1341 0 1124 0 217 0 398
2 Leon 5284 1315 0 1069 0 246 0 456
5 Leon 1203 1917 1564 353 0 0 0 32
5 Leon 1205 945 771 174 0 0 0 30
5 Leon 1230 454 350 104 0 0 0 11
5 Leon 1251 64 59 5 0 0 0 1
5 Leon 1255 704 521 183 0 0 0 17
5 Leon 1258 0 0 0 0 0 0 0
5 Leon 1301 737 621 116 0 0 0 30
5 Leon 1309 1083 1065 18 0 0 0 19
5 Leon 1311 157 154 3 0 0 0 3
5 Leon 1313 2107 1875 232 0 0 0 73
5 Leon 1315 200 193 7 0 0 0 2
5 Leon 1317 1035 997 38 0 0 0 6
5 Leon 1319 1095 1065 30 0 0 0 11
5 Leon 1321 2776 2585 191 0 0 0 28
5 Leon 1327 662 618 44 0 0 0 8
5 Leon 1351 134 106 28 0 0 0 2
5 Leon 1353 164 128 36 0 0 0 3
5 Leon 1355 1323 1165 158 0 0 0 17
5 Leon 1359 138 114 24 0 0 0 1
5 Leon 1361 897 716 181 0 0 0 16
5 Leon 1501 721 625 96 0 0 0 17
5 Leon 1503 1552 1328 224 0 0 0 82
5 Leon 1505 1164 1025 139 0 0 0 40
5 Leon 2251 413 245 168 0 0 0 2
5 Leon 2303 277 267 10 0 0 0 8
5 Leon 2305 3222 2746 476 0 0 0 137
5 Leon 2306 1092 952 140 0 0 0 18
5 Leon 2307 9 1 8 0 0 0 0
5 Leon 2355 121 69 52 0 0 0 7
5 Leon 2358 278 178 100 0 0 0 6
5 Leon 2359 460 341 119 0 0 0 13
5 Leon 2363 515 306 209 0 0 0 10
5 Leon 2365 2818 1006 1812 0 0 0 88
5 Leon 2366 288 129 159 0 0 0 7
5 Leon 2380 180 144 36 0 0 0 4
5 Leon 2401 334 266 68 0 0 0 11
5 Leon 2451 758 400 358 0 0 0 22
5 Leon 2504 536 454 82 0 0 0 18
5 Leon 2507 2289 2027 262 0 0 0 67
5 Leon 2509 1152 931 221 0 0 0 31
5 Leon 2511 2534 2199 335 0 0 0 81
5 Leon 2513 1085 845 240 0 0 0 28
5 Leon 3104 543 368 175 0 0 0 20
5 Leon 3107 1000 664 336 0 0 0 19
5 Leon 3110 1420 970 450 0 0 0 32
5 Leon 3409 723 541 182 0 0 0 22
5 Leon 3411 2291 1745 546 0 0 1 57
5 Leon 3412 411 302 109 0 0 0 8
5 Leon 3414 51 26 25 0 0 0 1
5 Leon 3457 650 370 280 0 0 0 24
5 Leon 3467 2320 1354 966 0 0 0 45
5 Leon 3468 50 41 9 0 0 0 0
5 Leon 3469 2092 1351 741 0 0 0 50
5 Leon 3473 1405 807 598 0 0 0 42
5 Leon 3475 208 148 60 0 0 0 3
5 Leon 3477 542 314 228 0 0 0 13
5 Leon 3501 1664 1241 423 0 0 0 39
5 Leon 3502 674 568 106 0 0 0 26
5 Leon 3507 1649 1264 385 0 0 0 39
5 Leon 3509 2086 1458 628 0 0 0 60
5 Leon 3513 1934 1495 439 0 0 0 47
5 Leon 3551 26 15 11 0 0 0 0
5 Leon 4105 130 116 14 0 0 0 4
5 Leon 4152 77 44 33 0 0 0 1
5 Leon 4154 104 94 10 0 0 0 0
5 Leon 4157 664 381 283 0 0 0 15
5 Leon 4159 553 336 217 0 0 0 12
5 Leon 4161 2382 1096 1286 0 0 0 44
5 Leon 4168 80 48 32 0 0 0 2
5 Leon 4173 729 321 408 0 0 0 29
5 Leon 4456 196 96 100 0 0 0 5
5 Leon 4458 1057 448 609 0 0 0 30
5 Leon 5115 1513 1044 469 0 0 0 34
5 Leon 5153 1636 831 805 0 0 0 32
5 Leon 5165 146 115 31 0 0 0 5
5 Leon 5201 1202 990 212 0 0 0 27
5 Leon 5203 1304 1096 208 0 0 0 24
5 Leon 5204 1 0 1 0 0 0 0
5 Leon 5205 312 236 76 0 0 0 9
5 Leon 5207 2866 2203 663 0 0 0 61
5 Leon 5220 1171 785 386 0 0 0 23
5 Leon 5221 1883 1345 538 0 0 0 53
5 Leon 5224 256 158 98 0 0 0 9
5 Leon 5227 226 159 67 0 0 0 6
5 Leon 5252 237 160 77 0 0 0 3
5 Leon 5258 2 0 2 0 0 0 0
5 Leon 5260 3295 2295 1000 0 0 0 57
5 Leon 5264 79 64 15 0 0 0 0
5 Leon 5265 69 60 9 0 0 0 1
5 Leon 9000 312 223 89 0 0 0 22
2 Levy 1 1485 0 1408 0 77 0 303
2 Levy 10 768 0 745 0 23 0 74
2 Levy 11 938 0 878 0 60 0 169
2 Levy 12 1396 0 1370 0 26 0 181
2 Levy 13 1371 0 1325 0 46 0 249
2 Levy 2 2025 0 1945 0 80 0 349
2 Levy 3 2376 0 2270 0 106 0 443
2 Levy 4 882 0 823 0 59 0 230
2 Levy 5 2343 0 2270 0 73 1 289
2 Levy 6 364 0 350 0 14 0 40
2 Levy 7 1771 0 1663 0 108 0 526
2 Levy 8 2309 0 2204 0 105 0 343
2 Levy 9 1792 0 1708 0 84 0 292
2 Liberty 1 177 0 147 0 30 0 110
2 Liberty 2 151 0 144 0 7 0 54
2 Liberty 3 753 0 743 0 10 0 93
2 Liberty 4 747 0 739 0 8 0 80
2 Liberty 5 447 0 439 0 8 0 62
2 Liberty 6 476 0 469 0 7 0 71
2 Liberty 7 122 0 122 0 0 0 19
2 Liberty 8 173 0 170 0 3 0 42
5 Madison 1 1677 809 868 0 0 0 39
5 Madison 10 1201 702 499 0 0 0 21
5 Madison 11 797 535 262 0 0 0 15
5 Madison 2 324 261 63 0 0 0 5
5 Madison 3 1698 323 1375 0 0 0 38
5 Madison 4 332 83 249 0 0 0 10
5 Madison 5 939 595 344 0 0 0 14
5 Madison 6 259 60 199 0 0 0 4
5 Madison 7 940 292 648 0 0 1 14
5 Madison 8 857 227 630 0 0 0 24
5 Madison 9 227 103 124 0 0 0 4
16 Manatee 101 4505 1577 2928 0 0 1 82
16 Manatee 103 933 349 584 0 0 0 17
16 Manatee 107 1370 437 933 0 0 0 24
16 Manatee 111 1175 493 682 0 0 0 25
16 Manatee 117 6595 2615 3980 0 0 0 111
16 Manatee 119 1540 526 1014 0 0 0 21
16 Manatee 121 4348 1522 2826 0 0 0 61
16 Manatee 123 3600 1502 2098 0 0 0 58
16 Manatee 125 2002 698 1304 0 0 0 38
16 Manatee 127 5525 1861 3664 0 0 1 91
16 Manatee 129 1284 405 879 0 0 0 18
16 Manatee 131 4046 1633 2413 0 0 1 63
16 Manatee 133 877 288 589 0 0 0 6
16 Manatee 135 5508 1759 3749 0 0 0 80
16 Manatee 137 4644 1396 3248 0 0 0 84
16 Manatee 139 7362 2199 5163 0 0 2 128
16 Manatee 141 587 92 495 0 0 1 12
16 Manatee 201 1727 673 1054 0 0 0 29
16 Manatee 203 1205 437 768 0 0 0 22
16 Manatee 205 931 843 88 0 0 0 16
16 Manatee 207 2256 1006 1250 0 0 0 46
16 Manatee 209 1636 1136 500 0 0 0 16
16 Manatee 211 1546 503 1043 0 0 0 28
16 Manatee 213 3625 2209 1416 0 0 1 81
16 Manatee 215 1585 987 598 0 0 0 29
16 Manatee 217 2818 1421 1397 0 0 0 57
16 Manatee 219 2620 1269 1351 0 0 0 37
16 Manatee 221 2949 1436 1513 0 0 2 67
16 Manatee 223 1962 1458 504 0 0 0 52
16 Manatee 301 830 353 477 0 0 0 10
16 Manatee 303 1107 393 714 0 0 0 11
16 Manatee 305 1223 492 731 0 0 0 25
16 Manatee 307 593 253 340 0 0 0 10
16 Manatee 309 1961 782 1179 0 0 0 19
16 Manatee 311 4383 1603 2780 0 0 0 64
16 Manatee 313 2819 975 1844 0 0 0 43
16 Manatee 315 3402 1416 1986 0 0 0 52
16 Manatee 317 3484 1213 2271 0 0 0 52
16 Manatee 321 429 193 236 0 0 0 17
16 Manatee 323 3710 1607 2103 0 0 1 63
16 Manatee 325 2829 1098 1731 0 0 2 38
16 Manatee 327 3958 1564 2394 0 0 0 91
16 Manatee 329 3684 1845 1839 0 0 0 52
16 Manatee 331 2152 978 1174 0 0 0 28
16 Manatee 333 4867 1890 2977 0 0 0 80
16 Manatee 401 2332 1185 1147 0 0 0 39
16 Manatee 403 2915 1404 1511 0 0 0 53
16 Manatee 405 655 260 395 0 0 0 10
16 Manatee 407 879 349 530 0 0 0 10
16 Manatee 409 2637 958 1679 0 0 0 47
16 Manatee 411 2452 1134 1318 0 0 0 49
16 Manatee 413 2861 1282 1579 0 0 1 43
16 Manatee 415 3587 1957 1630 0 0 2 73
16 Manatee 417 4675 1904 2771 0 0 0 59
16 Manatee 419 4858 2258 2600 0 0 0 73
16 Manatee 421 1868 758 1110 0 0 0 30
16 Manatee 501 6631 2465 4166 0 0 0 106
16 Manatee 503 4184 1656 2528 0 0 0 70
16 Manatee 505 4537 2035 2502 0 0 0 51
16 Manatee 507 3500 1729 1771 0 0 0 56
16 Manatee 509 3468 1105 2363 0 0 0 63
16 Manatee 511 3694 1450 2244 0 0 0 60
16 Manatee 513 2642 1228 1414 0 0 0 27
16 Manatee 515 5829 2296 3533 0 0 0 119
16 Manatee 517 5691 2252 3439 0 0 0 93
16 Manatee 519 7798 2877 4921 0 0 2 146
16 Manatee 521 5727 2056 3671 0 0 0 65
16 Manatee 523 4024 1622 2402 0 0 0 66
16 Manatee 525 3327 759 2568 0 0 0 45
16 Manatee 527 1807 334 1473 0 0 0 23
26 Monroe 1 1170 605 565 0 0 0 29
26 Monroe 10 1495 946 549 0 0 0 65
26 Monroe 11 2274 1087 1187 0 0 0 69
26 Monroe 12 1711 722 989 0 0 0 52
26 Monroe 13 1440 663 777 0 0 0 32
26 Monroe 14 1389 497 892 0 0 0 28
26 Monroe 15 1997 690 1307 0 0 0 55
26 Monroe 16 1573 587 986 0 0 0 53
26 Monroe 17 1149 512 637 0 0 0 26
26 Monroe 18 876 380 496 0 0 0 36
26 Monroe 19 1665 660 1005 0 0 0 44
26 Monroe 2 1524 863 661 0 0 2 36
26 Monroe 20 1013 381 632 0 0 0 22
26 Monroe 21 909 331 578 0 0 0 30
26 Monroe 22 634 181 453 0 0 0 20
26 Monroe 23 1133 399 734 0 0 0 23
26 Monroe 24 1396 467 929 0 0 0 46
26 Monroe 25 1420 496 924 0 0 0 53
26 Monroe 26 1892 651 1241 0 0 0 61
26 Monroe 27 1318 528 790 0 0 0 27
26 Monroe 28 1352 509 843 0 0 0 49
26 Monroe 29 2102 761 1341 0 0 0 68
26 Monroe 3 1184 736 448 0 0 0 25
26 Monroe 30 1244 570 674 0 0 0 36
26 Monroe 31 1219 494 725 0 0 0 31
26 Monroe 32 1787 728 1059 0 0 0 37
26 Monroe 33 1170 289 881 0 0 0 38
26 Monroe 4 896 724 172 0 0 0 28
26 Monroe 5 2672 1611 1061 0 0 1 91
26 Monroe 6 1323 898 425 0 0 0 31
26 Monroe 7 1004 602 402 0 0 0 33
26 Monroe 8 1438 933 505 0 0 0 43
26 Monroe 9 1568 890 678 0 0 0 47
11 Marion 3510 1274 297 977 0 0 0 51
11 Marion 3520 1688 382 1306 0 0 0 50
11 Marion 3530 3040 887 2153 0 0 0 80
11 Marion 3540 1934 566 1368 0 0 0 53
11 Marion 3550 7162 2221 4941 0 0 1 194
11 Marion 3560 963 270 693 0 0 1 36
11 Marion 3570 2103 548 1555 0 0 0 49
11 Marion 3580 3110 934 2176 0 0 0 114
11 Marion 3590 1924 518 1406 0 0 0 55
11 Marion 3600 1437 379 1058 0 0 0 48
11 Marion 3610 656 184 472 0 0 0 24
11 Marion 3620 1590 531 1059 0 0 0 50
11 Marion 3621 1400 405 995 0 0 0 37
11 Marion 3622 1558 462 1096 0 0 0 36
11 Marion 3630 1723 469 1254 0 0 2 49
11 Marion 3640 1480 366 1114 0 0 0 49
11 Marion 3650 1476 360 1116 0 0 0 59
11 Marion 3660 1739 586 1153 0 0 0 55
11 Marion 3670 3996 2111 1885 0 0 1 162
11 Marion 3680 1186 603 583 0 0 0 40
11 Marion 3690 2959 1232 1727 0 0 0 102
11 Marion 3700 2117 1211 906 0 0 0 90
11 Marion 3710 3029 1194 1835 0 0 0 96
11 Marion 3720 841 229 612 0 0 0 26
11 Marion 3721 101 49 52 0 0 0 6
11 Marion 3730 1810 541 1269 0 0 1 59
11 Marion 3740 1549 453 1096 0 0 0 42
11 Marion 3750 1939 546 1393 0 0 0 48
11 Marion 3770 1605 411 1194 0 0 0 69
11 Marion 3790 631 141 490 0 0 0 27
11 Marion 3800 1605 581 1024 0 0 1 55
11 Marion 3820 1264 390 874 0 0 0 44
11 Marion 3830 972 313 659 0 0 1 29
11 Marion 40 2441 767 1674 0 0 0 90
11 Marion 4530 830 298 532 0 0 0 28
11 Marion 4540 778 206 572 0 0 0 27
11 Marion 4550 1495 906 589 0 0 0 54
11 Marion 4560 1952 1196 756 0 0 0 58
11 Marion 4570 1556 551 1005 0 0 0 25
11 Marion 4580 2471 1492 979 0 0 1 70
11 Marion 4590 2490 1491 999 0 0 0 67
11 Marion 4610 2115 820 1295 0 0 0 95
11 Marion 4620 2275 842 1433 0 0 0 66
11 Marion 4630 808 308 500 0 0 0 39
11 Marion 4640 2700 1204 1496 0 0 0 92
11 Marion 4660 2100 784 1316 0 0 0 73
11 Marion 4670 3059 1338 1721 0 0 1 79
11 Marion 4680 1537 513 1024 0 0 0 67
11 Marion 4740 758 242 516 0 0 0 38
11 Marion 4750 1721 671 1050 0 0 0 45
2 Marion 2551 669 0 651 0 18 0 163
2 Marion 2600 2530 0 2392 0 138 0 700
2 Marion 2610 1021 0 984 0 37 0 352
2 Marion 2620 233 0 215 0 18 0 85
2 Marion 2630 303 0 257 0 46 0 139
2 Marion 4500 1347 0 1279 0 68 0 391
2 Marion 4510 1841 0 1746 0 95 1 578
2 Marion 4520 2115 0 2009 0 106 0 414
