DIST COUNTY AREA TOTAL DEM REP CON IND OTHER
DIST COUNTY AREA TOTAL Dem Rep Con Ind Other
55 Winnebago "City Of Menasha Ward 1B" 0 0 0 0 0 0
55 Winnebago "City Of Menasha Ward 5B" 0 0 0 0 0 0
55 Winnebago "City Of Neenah Wards 1-4" 0 1268 1068 0 0 3
55 Winnebago "City Of Neenah Wards 13-16" 0 1310 1273 0 0 3
55 Winnebago "City Of Neenah Wards 17-20,26" 0 1136 1183 0 0 3
55 Winnebago "City Of Neenah Wards 21-25,28" 0 1463 1695 0 0 4
55 Winnebago "City Of Neenah Wards 5-8" 0 921 867 0 0 3
55 Winnebago "City Of Neenah Wards 9-12" 0 1332 1293 0 0 5
55 Winnebago "Town Of Clayton Wards 1-7" 0 920 1942 0 0 7
55 Winnebago "Town Of Neenah Wards 1-4" 0 992 1375 0 0 4
55 Winnebago "Village Of Fox Crossing Ward 14" 0 0 1 0 0 0
55 Winnebago "Village Of Fox Crossing Ward 15" 0 0 0 0 0 0
55 Winnebago "Village Of Fox Crossing Wards 1-2,4,7" 0 1543 2110 0 0 2
55 Winnebago "Village Of Fox Crossing Wards 3,5-6" 0 1297 1801 0 0 1
56 Outagamie "City Of Appleton Ward 15" 0 417 443 0 0 0
56 Outagamie "City Of Appleton Ward 16" 0 334 350 0 0 0
56 Outagamie "City Of Appleton Ward 17" 0 398 409 0 0 0
56 Outagamie "City Of Appleton Ward 18" 0 271 376 0 0 0
56 Outagamie "City Of Appleton Ward 19" 0 656 856 0 0 0
56 Outagamie "City Of Appleton Ward 20" 0 503 679 0 0 0
56 Outagamie "City Of Appleton Ward 21" 0 13 28 0 0 0
56 Outagamie "City Of Appleton Ward 22" 0 28 79 0 0 0
56 Outagamie "City Of Appleton Ward 23" 0 0 0 0 0 0
56 Outagamie "City Of Appleton Ward 35" 0 494 502 0 0 0
56 Outagamie "City Of Appleton Ward 36" 0 616 622 0 0 0
56 Outagamie "City Of Appleton Ward 37" 0 413 388 0 0 0
56 Outagamie "City Of Appleton Ward 38" 0 735 951 0 0 0
56 Outagamie "City Of Appleton Ward 39" 0 363 502 0 0 0
56 Outagamie "City Of Appleton Ward 4" 0 401 483 0 0 0
56 Outagamie "City Of Appleton Ward 40" 0 8 18 0 0 0
56 Outagamie "City Of Appleton Ward 41" 0 58 146 0 0 0
56 Outagamie "City Of Appleton Ward 42" 0 443 520 0 0 0
56 Outagamie "City Of Appleton Ward 43" 0 449 393 0 0 0
56 Outagamie "City Of Appleton Ward 48" 0 101 64 0 0 0
56 Outagamie "City Of Appleton Ward 5" 0 1 2 0 0 0
56 Outagamie "City Of Appleton Ward 53" 0 15 0 0 0 0
56 Outagamie "City Of Appleton Ward 54" 0 487 431 0 0 0
56 Outagamie "City Of Appleton Ward 60" 0 0 0 0 0 0
56 Outagamie "City Of Appleton Ward 61" 0 0 0 0 0 0
56 Outagamie "Town Of Dale Wards 1-3" 0 456 1368 0 0 0
56 Outagamie "Town Of Grand Chute Wards 1-3,15-17" 0 2644 3601 0 0 0
56 Outagamie "Town Of Grand Chute Wards 7-8" 0 542 535 0 0 0
56 Outagamie "Town Of Greenville Ward 6" 0 61 174 0 0 0
56 Outagamie "Town Of Greenville Ward 7" 0 336 692 0 0 0
56 Outagamie "Town Of Greenville Ward 8" 0 359 956 0 0 0
56 Outagamie "Town Of Greenville Wards 1-3,5" 0 1157 2365 0 0 0
56 Outagamie "Village Of Little Chute Wards 15-16" 0 0 0 0 0 0
56 Winnebago "City Of Neenah Ward 27" 0 3 6 0 0 0
56 Winnebago "Town Of Poygan Wards 1-2" 0 237 606 0 0 0
56 Winnebago "Town Of Vinland Ward 1B" 0 2 4 0 0 0
56 Winnebago "Town Of Vinland Wards 1A,2" 0 450 815 0 0 0
56 Winnebago "Town Of Winchester Wards 1-2" 0 349 843 0 0 0
56 Winnebago "Town Of Winneconne Ward 5" 0 0 4 0 0 0
56 Winnebago "Town Of Winneconne Wards 1-4" 0 544 1203 0 0 1
56 Winnebago "Town Of Wolf River Wards 1-2A" 0 139 447 0 0 0
56 Winnebago "Town Of Wolf River Wards 2B-2C" 0 61 180 0 0 0
56 Winnebago "Village Of Winneconne Wards 1-4" 0 510 1042 0 0 4
57 Outagamie "City Of Appleton Ward 1" 0 447 296 0 0 0
57 Outagamie "City Of Appleton Ward 10" 0 345 305 0 0 0
57 Outagamie "City Of Appleton Ward 11" 0 289 243 0 0 0
57 Outagamie "City Of Appleton Ward 2" 0 860 565 0 0 0
57 Outagamie "City Of Appleton Ward 24" 0 290 175 0 0 0
57 Outagamie "City Of Appleton Ward 25" 0 567 440 0 0 0
57 Outagamie "City Of Appleton Ward 27" 0 636 390 0 0 0
57 Outagamie "City Of Appleton Ward 28" 0 551 417 0 0 0
57 Outagamie "City Of Appleton Ward 29" 0 740 442 0 0 0
57 Outagamie "City Of Appleton Ward 3" 0 1170 485 0 0 0
57 Outagamie "City Of Appleton Ward 30" 0 559 415 0 0 0
57 Outagamie "City Of Appleton Ward 33" 0 605 508 0 0 0
57 Outagamie "City Of Appleton Ward 34" 0 206 132 0 0 0
57 Outagamie "City Of Appleton Ward 49" 0 59 41 0 0 0
57 Outagamie "City Of Appleton Ward 50" 0 90 60 0 0 0
57 Outagamie "City Of Appleton Ward 51" 0 630 342 0 0 0
57 Outagamie "City Of Appleton Ward 52" 0 67 41 0 0 0
57 Outagamie "City Of Appleton Ward 6" 0 313 230 0 0 0
57 Outagamie "City Of Appleton Ward 7" 0 563 502 0 0 0
57 Outagamie "City Of Appleton Ward 8" 0 637 164 0 0 0
57 Outagamie "City Of Appleton Ward 9" 0 497 446 0 0 0
57 Outagamie "Town Of Grand Chute Ward 18" 0 0 2 0 0 0
57 Winnebago "City Of Appleton Ward 31" 0 53 48 0 0 0
57 Winnebago "City Of Appleton Ward 32" 0 234 121 0 0 0
57 Winnebago "City Of Menasha Wards 10-13,21-22,36-37" 0 1185 991 0 0 2
57 Winnebago "City Of Menasha Wards 1A,2,4,7" 0 1015 1017 0 0 4
57 Winnebago "City Of Menasha Wards 3,14-15,30" 0 491 509 0 0 0
57 Winnebago "City Of Menasha Wards 5A,6,8-9,23-29,31-35,38-42" 0 1071 1039 0 0 1
57 Winnebago "Village Of Fox Crossing Wards 11-13" 0 899 882 0 0 2
57 Winnebago "Village Of Fox Crossing Wards 8-10" 0 903 1029 0 0 2
58 Washington "City Of West Bend Wards 1-3" 0 0 1584 0 0 0
58 Washington "City Of West Bend Wards 11-14,28" 0 0 1607 0 0 0
58 Washington "City Of West Bend Wards 15-19" 0 0 1669 0 0 0
58 Washington "City Of West Bend Wards 20-22" 0 0 1602 0 0 0
58 Washington "City Of West Bend Wards 23-24,26,33" 0 0 1752 0 0 0
58 Washington "City Of West Bend Wards 4-6" 0 0 1610 0 0 0
58 Washington "City Of West Bend Wards 7-8" 0 0 2001 0 0 0
58 Washington "City Of West Bend Wards 9-10,32,36" 0 0 1618 0 0 0
58 Washington "Town Of Polk Wards 1-6" 0 0 2360 0 0 0
58 Washington "Town Of Trenton Wards 1-2,8" 0 0 610 0 0 0
58 Washington "Town Of West Bend Wards 1-8" 0 0 2597 0 0 0
58 Washington "Village Of Jackson Wards 1-9" 0 0 3585 0 0 0
58 Washington "Village Of Richfield Ward 4" 0 0 862 0 0 0
58 Washington "Village Of Richfield Wards 5-6" 0 0 1936 0 0 0
58 Washington "Village Of Slinger Wards 1-8" 0 0 2879 0 0 0
59 Calumet "City Of Kiel Ward 10" 0 0 1 0 0 0
59 Calumet "City Of New Holstein Wards 1-5" 0 0 1417 0 0 0
59 Calumet "Town Of Brothertown Wards 1-2" 0 0 717 0 0 4
59 Calumet "Town Of New Holstein Wards 1-3" 0 0 743 0 0 3
59 "Fond du Lac" "Town Of Ashford Wards 1-3" 0 0 977 0 0 0
59 "Fond du Lac" "Town Of Auburn Wards 1-3" 0 0 1443 0 0 0
59 "Fond du Lac" "Town Of Calumet Ward 2" 0 0 327 0 0 0
59 "Fond du Lac" "Town Of Eden Wards 1-2" 0 0 573 0 0 0
59 "Fond du Lac" "Town Of Forest Wards 1-2" 0 0 588 0 0 0
59 "Fond du Lac" "Town Of Marshfield Wards 1-2" 0 0 602 0 0 0
59 "Fond du Lac" "Town Of Osceola Wards 1-2" 0 0 1023 0 0 0
59 "Fond du Lac" "Village Of Campbellsport Wards 1-4" 0 0 904 0 0 0
59 "Fond du Lac" "Village Of Eden Ward 1" 0 0 389 0 0 0
59 "Fond du Lac" "Village Of Kewaskum Ward 6" 0 0 0 0 0 0
59 "Fond du Lac" "Village Of Mount Calvary Ward 1" 0 0 255 0 0 0
59 "Fond du Lac" "Village Of St. Cloud Ward 1" 0 0 282 0 0 0
59 Sheboygan "Town Of Greenbush Wards 1-3" 0 0 784 0 0 10
59 Sheboygan "Town Of Lyndon Wards 1-3" 0 0 815 0 0 13
59 Sheboygan "Town Of Mitchell Wards 1-3" 0 0 653 0 0 9
59 Sheboygan "Town Of Russell Ward 1" 0 0 210 0 0 0
59 Sheboygan "Town Of Scott Wards 1-3" 0 0 1009 0 0 13
59 Sheboygan "Village Of Cascade Ward 1" 0 0 359 0 0 7
59 Sheboygan "Village Of Waldo Ward 1" 0 0 255 0 0 4
59 Washington "City Of Hartford Wards 11-14,21-22,26-27,29-30" 0 0 2430 0 0 0
59 Washington "City Of Hartford Wards 3-5,31-32,34" 0 0 1194 0 0 0
59 Washington "City Of Hartford Wards 6,9-10,15-17,20,23-25,28,33,35-36" 0 0 1806 0 0 0
59 Washington "Town Of Addison Wards 1-6" 0 0 1888 0 0 0
59 Washington "Town Of Barton Wards 1-4" 0 0 1583 0 0 0
59 Washington "Town Of Hartford Wards 1-5" 0 0 2009 0 0 0
59 Washington "Town Of Kewaskum Wards 1-2" 0 0 650 0 0 0
59 Washington "Town Of Wayne Wards 1-3" 0 0 1244 0 0 0
59 Washington "Village Of Kewaskum Wards 1-5,7" 0 0 1993 0 0 0
59 Washington "Village Of Slinger Ward 9" 0 0 0 0 0 0
60 Ozaukee "City Of Cedarburg Ward 1" 0 0 860 0 0 59
60 Ozaukee "City Of Cedarburg Ward 3" 0 0 728 0 0 41
60 Ozaukee "City Of Cedarburg Ward 5" 0 0 724 0 0 40
60 Ozaukee "City Of Cedarburg Ward 6" 0 0 763 0 0 50
60 Ozaukee "City Of Cedarburg Ward 7" 0 0 729 0 0 40
60 Ozaukee "City Of Cedarburg Wards 2,9" 0 0 853 0 0 70
60 Ozaukee "City Of Cedarburg Wards 4,8" 0 0 686 0 0 38
60 Ozaukee "City Of Port Washington Ward 1" 0 0 730 0 0 20
60 Ozaukee "City Of Port Washington Ward 2" 0 0 654 0 0 41
60 Ozaukee "City Of Port Washington Ward 3" 0 0 653 0 0 36
60 Ozaukee "City Of Port Washington Ward 4" 0 0 859 0 0 52
60 Ozaukee "City Of Port Washington Ward 5" 0 0 855 0 0 45
60 Ozaukee "City Of Port Washington Ward 6" 0 0 636 0 0 42
60 Ozaukee "City Of Port Washington Ward 7" 0 0 668 0 0 40
60 Ozaukee "Town Of Belgium Wards 1-3" 0 0 761 0 0 15
60 Ozaukee "Town Of Cedarburg Wards 1-2" 0 0 650 0 0 31
60 Ozaukee "Town Of Cedarburg Wards 3-4" 0 0 811 0 0 26
60 Ozaukee "Town Of Cedarburg Wards 5-6,10" 0 0 967 0 0 36
60 Ozaukee "Town Of Cedarburg Wards 7-9" 0 0 960 0 0 36
60 Ozaukee "Town Of Fredonia Wards 1-4" 0 0 1132 0 0 22
60 Ozaukee "Town Of Port Washington Wards 1-2" 0 0 772 0 0 25
60 Ozaukee "Town Of Saukville Wards 1-3" 0 0 990 0 0 22
60 Ozaukee "Village Of Belgium Wards 1-3" 0 0 1157 0 0 18
60 Ozaukee "Village Of Fredonia Wards 1-3" 0 0 1110 0 0 27
60 Ozaukee "Village Of Newburg Ward 3" 0 0 46 0 0 0
60 Ozaukee "Village Of Saukville Wards 1,6-7" 0 0 979 0 0 47
60 Ozaukee "Village Of Saukville Wards 2-5" 0 0 878 0 0 45
60 Washington "City Of West Bend Ward 29" 0 0 0 0 0 0
60 Washington "City Of West Bend Wards 25,27" 0 0 3 0 0 0
60 Washington "City Of West Bend Wards 30-31,34-35" 0 0 0 0 0 0
60 Washington "Town Of Farmington Wards 1-5" 0 0 2031 0 0 0
60 Washington "Town Of Jackson Wards 1-6" 0 0 2635 0 0 0
60 Washington "Town Of Trenton Wards 3-7" 0 0 2043 0 0 0
60 Washington "Village Of Jackson Wards 10-13" 0 0 1 0 0 0
60 Washington "Village Of Newburg Wards 1-2" 0 0 529 0 0 0
61 Kenosha "City Of Kenosha Ward 104" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 111" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 115" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 88" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 89" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 90" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 91" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 95" 0 0 0 0 0 0
61 Kenosha "City Of Kenosha Ward 97" 0 0 0 0 0 0
61 Kenosha "Town Of Brighton Wards 1-4" 0 0 854 0 0 16
61 Kenosha "Town Of Paris Wards 1-2" 0 1 816 0 0 23
61 Kenosha "Town Of Randall Wards 1-7" 0 3 1631 0 0 70
61 Kenosha "Town Of Somers Ward 1" 0 0 62 0 0 2
61 Kenosha "Village Of Bristol Wards 1-3,8" 0 0 1482 0 0 40
61 Kenosha "Village Of Bristol Wards 4-7" 0 4 1181 0 0 35
61 Kenosha "Village Of Paddock Lake Wards 1-6" 0 0 1354 0 0 51
61 Kenosha "Village Of Pleasant Prairie Wards 1-3" 0 0 2194 0 0 100
61 Kenosha "Village Of Pleasant Prairie Wards 13-14" 0 0 1444 0 0 60
61 Kenosha "Village Of Pleasant Prairie Wards 4-5" 0 0 1175 0 0 50
61 Kenosha "Village Of Pleasant Prairie Wards 6-7,12" 0 0 2232 0 0 119
61 Kenosha "Village Of Pleasant Prairie Wards 8-11" 0 0 2535 0 0 84
61 Kenosha "Village Of Salem Lakes Wards 1-5,10" 0 0 3271 0 0 148
61 Kenosha "Village Of Salem Lakes Wards 11-13" 0 0 1120 0 0 36
61 Kenosha "Village Of Salem Lakes Wards 6-9" 0 0 2545 0 0 96
61 Kenosha "Village Of Somers Ward 11" 0 0 304 0 0 13
61 Kenosha "Village Of Somers Wards 1-4" 0 0 1294 0 0 44
61 Kenosha "Village Of Twin Lakes Wards 1-9" 0 0 2760 0 0 103
62 Racine "City Of Racine Ward 13" 0 614 444 0 0 1
62 Racine "City Of Racine Ward 16" 0 739 600 0 0 2
62 Racine "City Of Racine Ward 20" 0 767 647 0 0 1
62 Racine "City Of Racine Ward 27" 0 941 663 0 0 2
62 Racine "City Of Racine Ward 28" 0 719 577 0 0 1
62 Racine "City Of Racine Ward 34" 0 564 424 0 0 1
62 Racine "City Of Racine Ward 35" 0 517 364 0 0 3
62 Racine "City Of Racine Ward 36" 0 474 230 0 0 1
62 Racine "Town Of Norway Wards 1-11" 0 1311 4067 0 0 3
62 Racine "Village Of Caledonia Wards 1-2" 0 597 1472 0 0 2
62 Racine "Village Of Caledonia Wards 11,14-15,17" 0 1243 1935 0 0 2
62 Racine "Village Of Caledonia Wards 16,18-19" 0 733 1279 0 0 3
62 Racine "Village Of Caledonia Wards 3,4-5" 0 995 1595 0 0 2
62 Racine "Village Of Caledonia Wards 6-8" 0 952 1329 0 0 2
62 Racine "Village Of Caledonia Wards 9-10,12-13" 0 1455 1788 0 0 1
62 Racine "Village Of Mount Pleasant Ward 5" 0 390 449 0 0 0
62 Racine "Village Of North Bay Ward 1" 0 82 81 0 0 0
62 Racine "Village Of Raymond Wards 1-6" 0 762 1923 0 0 4
62 Racine "Village Of Wind Point Wards 1-3" 0 608 673 0 0 0
63 Racine "City Of Burlington Wards 1-4" 0 1307 1599 0 0 7
63 Racine "City Of Burlington Wards 5-8" 0 1310 1654 0 0 2
63 Racine "Town Of Burlington Ward 11" 0 171 277 0 0 0
63 Racine "Town Of Burlington Wards 1-7" 0 774 1595 0 0 1
63 Racine "Town Of Dover Wards 1-8" 0 683 1522 0 0 1
63 Racine "Village Of Caledonia Ward 20" 0 238 321 0 0 0
63 Racine "Village Of Caledonia Ward 3B" 0 0 0 0 0 0
63 Racine "Village Of Mount Pleasant Wards 1,17,20" 0 793 872 0 0 0
63 Racine "Village Of Mount Pleasant Wards 10,12,15-16" 0 1623 1952 0 0 4
63 Racine "Village Of Mount Pleasant Wards 2-4,11" 0 1346 1028 0 0 4
63 Racine "Village Of Mount Pleasant Wards 6-8" 0 1112 1063 0 0 3
63 Racine "Village Of Mount Pleasant Wards 9,13-14" 0 1133 1586 0 0 4
63 Racine "Village Of Rochester Wards 1-6" 0 765 1807 0 0 2
63 Racine "Village Of Sturtevant Wards 1-8" 0 1290 1494 0 0 4
63 Racine "Village Of Union Grove Wards 1-7" 0 954 1709 0 0 2
63 Racine "Village Of Yorkville Wards 1-5" 0 633 1440 0 0 2
63 Walworth "City Of Burlington Ward 9" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 1" 0 390 189 0 0 0
64 Kenosha "City Of Kenosha Ward 100" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 101" 0 0 3 0 0 0
64 Kenosha "City Of Kenosha Ward 102" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 103" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 105" 0 0 1 0 0 0
64 Kenosha "City Of Kenosha Ward 106" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 107" 0 1 1 0 0 0
64 Kenosha "City Of Kenosha Ward 108" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 109" 0 0 2 0 0 0
64 Kenosha "City Of Kenosha Ward 110" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 112" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 113" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 114" 0 0 1 0 0 0
64 Kenosha "City Of Kenosha Ward 116" 0 2 0 0 0 0
64 Kenosha "City Of Kenosha Ward 13" 0 405 300 0 0 1
64 Kenosha "City Of Kenosha Ward 14" 0 441 281 0 0 2
64 Kenosha "City Of Kenosha Ward 15" 0 624 392 0 0 2
64 Kenosha "City Of Kenosha Ward 16" 0 236 184 0 0 1
64 Kenosha "City Of Kenosha Ward 17" 0 106 62 0 0 0
64 Kenosha "City Of Kenosha Ward 18" 0 454 270 0 0 1
64 Kenosha "City Of Kenosha Ward 19" 0 179 97 0 0 1
64 Kenosha "City Of Kenosha Ward 2" 0 283 210 0 0 1
64 Kenosha "City Of Kenosha Ward 20" 0 332 269 0 0 0
64 Kenosha "City Of Kenosha Ward 21" 0 150 167 0 0 1
64 Kenosha "City Of Kenosha Ward 22" 0 827 710 0 0 2
64 Kenosha "City Of Kenosha Ward 23" 0 221 145 0 0 0
64 Kenosha "City Of Kenosha Ward 24" 0 414 272 0 0 0
64 Kenosha "City Of Kenosha Ward 25" 0 477 279 0 0 3
64 Kenosha "City Of Kenosha Ward 3" 0 155 58 0 0 0
64 Kenosha "City Of Kenosha Ward 4" 0 515 255 0 0 1
64 Kenosha "City Of Kenosha Ward 45" 0 267 138 0 0 0
64 Kenosha "City Of Kenosha Ward 47" 0 146 92 0 0 0
64 Kenosha "City Of Kenosha Ward 50" 0 343 158 0 0 1
64 Kenosha "City Of Kenosha Ward 54" 0 424 388 0 0 1
64 Kenosha "City Of Kenosha Ward 63" 0 338 259 0 0 2
64 Kenosha "City Of Kenosha Ward 64" 0 381 310 0 0 1
64 Kenosha "City Of Kenosha Ward 65" 0 17 16 0 0 0
64 Kenosha "City Of Kenosha Ward 68" 0 203 180 0 0 1
64 Kenosha "City Of Kenosha Ward 69" 0 41 26 0 0 0
64 Kenosha "City Of Kenosha Ward 70" 0 18 7 0 0 0
64 Kenosha "City Of Kenosha Ward 71" 0 193 117 0 0 0
64 Kenosha "City Of Kenosha Ward 72" 0 427 380 0 0 0
64 Kenosha "City Of Kenosha Ward 73" 0 365 297 0 0 1
64 Kenosha "City Of Kenosha Ward 74" 0 0 5 0 0 0
64 Kenosha "City Of Kenosha Ward 75" 0 309 414 0 0 0
64 Kenosha "City Of Kenosha Ward 76" 0 246 302 0 0 1
64 Kenosha "City Of Kenosha Ward 77" 0 487 454 0 0 3
64 Kenosha "City Of Kenosha Ward 78" 0 462 390 0 0 1
64 Kenosha "City Of Kenosha Ward 79" 0 530 413 0 0 2
64 Kenosha "City Of Kenosha Ward 82" 0 91 66 0 0 0
64 Kenosha "City Of Kenosha Ward 83" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 84" 0 188 129 0 0 3
64 Kenosha "City Of Kenosha Ward 85" 0 21 10 0 0 0
64 Kenosha "City Of Kenosha Ward 86" 0 134 88 0 0 1
64 Kenosha "City Of Kenosha Ward 87" 0 235 217 0 0 0
64 Kenosha "City Of Kenosha Ward 92" 0 3 0 0 0 0
64 Kenosha "City Of Kenosha Ward 93" 0 0 3 0 0 0
64 Kenosha "City Of Kenosha Ward 94" 0 0 1 0 0 0
64 Kenosha "City Of Kenosha Ward 96" 0 0 1 0 0 0
64 Kenosha "City Of Kenosha Ward 98" 0 0 0 0 0 0
64 Kenosha "City Of Kenosha Ward 99" 0 2 1 0 0 0
64 Kenosha "Town Of Somers Ward 2" 0 232 255 0 0 1
64 Kenosha "Village Of Somers Ward 12" 0 214 295 0 0 0
64 Kenosha "Village Of Somers Wards 5-6,9-10" 0 726 699 0 0 2
64 Kenosha "Village Of Somers Wards 7-8" 0 404 343 0 0 2
64 Racine "City Of Racine Ward 25" 0 728 284 0 0 0
64 Racine "City Of Racine Ward 26" 0 85 84 0 0 0
64 Racine "Village Of Elmwood Park Ward 1" 0 151 177 0 0 0
64 Racine "Village Of Mount Pleasant Wards 18,23" 0 524 284 0 0 0
64 Racine "Village Of Mount Pleasant Wards 19,21-22" 0 1217 1382 0 0 3
65 Kenosha "City Of Kenosha Ward 10" 0 284 109 0 0 0
65 Kenosha "City Of Kenosha Ward 11" 0 294 138 0 0 1
65 Kenosha "City Of Kenosha Ward 12" 0 367 240 0 0 2
65 Kenosha "City Of Kenosha Ward 26" 0 217 133 0 0 0
65 Kenosha "City Of Kenosha Ward 27" 0 387 187 0 0 0
65 Kenosha "City Of Kenosha Ward 28" 0 266 110 0 0 1
65 Kenosha "City Of Kenosha Ward 29" 0 270 114 0 0 0
65 Kenosha "City Of Kenosha Ward 30" 0 268 111 0 0 0
65 Kenosha "City Of Kenosha Ward 31" 0 476 311 0 0 1
65 Kenosha "City Of Kenosha Ward 32" 0 186 87 0 0 1
65 Kenosha "City Of Kenosha Ward 33" 0 23 3 0 0 0
65 Kenosha "City Of Kenosha Ward 34" 0 236 188 0 0 2
65 Kenosha "City Of Kenosha Ward 35" 0 467 335 0 0 1
65 Kenosha "City Of Kenosha Ward 36" 0 202 52 0 0 0
65 Kenosha "City Of Kenosha Ward 37" 0 458 279 0 0 3
65 Kenosha "City Of Kenosha Ward 38" 0 618 431 0 0 2
65 Kenosha "City Of Kenosha Ward 39" 0 349 293 0 0 1
65 Kenosha "City Of Kenosha Ward 40" 0 178 118 0 0 0
65 Kenosha "City Of Kenosha Ward 41" 0 243 208 0 0 0
65 Kenosha "City Of Kenosha Ward 42" 0 244 184 0 0 2
65 Kenosha "City Of Kenosha Ward 43" 0 469 371 0 0 1
65 Kenosha "City Of Kenosha Ward 44" 0 304 234 0 0 0
65 Kenosha "City Of Kenosha Ward 46" 0 291 114 0 0 0
65 Kenosha "City Of Kenosha Ward 48" 0 209 83 0 0 0
65 Kenosha "City Of Kenosha Ward 49" 0 245 144 0 0 1
65 Kenosha "City Of Kenosha Ward 5" 0 317 150 0 0 1
65 Kenosha "City Of Kenosha Ward 51" 0 223 176 0 0 0
65 Kenosha "City Of Kenosha Ward 52" 0 441 260 0 0 1
65 Kenosha "City Of Kenosha Ward 53" 0 145 137 0 0 2
65 Kenosha "City Of Kenosha Ward 55" 0 221 169 0 0 0
65 Kenosha "City Of Kenosha Ward 56" 0 296 230 0 0 0
65 Kenosha "City Of Kenosha Ward 57" 0 464 352 0 0 0
65 Kenosha "City Of Kenosha Ward 58" 0 30 25 0 0 0
65 Kenosha "City Of Kenosha Ward 59" 0 517 482 0 0 1
65 Kenosha "City Of Kenosha Ward 6" 0 317 211 0 0 0
65 Kenosha "City Of Kenosha Ward 60" 0 447 386 0 0 0
65 Kenosha "City Of Kenosha Ward 61" 0 212 217 0 0 0
65 Kenosha "City Of Kenosha Ward 62" 0 510 397 0 0 1
65 Kenosha "City Of Kenosha Ward 66" 0 689 569 0 0 0
65 Kenosha "City Of Kenosha Ward 67" 0 435 309 0 0 0
65 Kenosha "City Of Kenosha Ward 7" 0 274 86 0 0 1
65 Kenosha "City Of Kenosha Ward 8" 0 664 350 0 0 3
65 Kenosha "City Of Kenosha Ward 80" 0 126 69 0 0 0
65 Kenosha "City Of Kenosha Ward 81" 0 202 119 0 0 0
65 Kenosha "City Of Kenosha Ward 9" 0 275 173 0 0 0
66 Racine "City Of Racine Ward 1" 0 606 233 0 0 4
66 Racine "City Of Racine Ward 10" 0 586 321 0 0 1
66 Racine "City Of Racine Ward 11" 0 544 287 0 0 2
66 Racine "City Of Racine Ward 12" 0 509 331 0 0 2
66 Racine "City Of Racine Ward 14" 0 750 399 0 0 2
66 Racine "City Of Racine Ward 15" 0 645 250 0 0 1
66 Racine "City Of Racine Ward 17" 0 324 121 0 0 1
66 Racine "City Of Racine Ward 18" 0 301 39 0 0 2
66 Racine "City Of Racine Ward 19" 0 263 37 0 0 0
66 Racine "City Of Racine Ward 2" 0 506 106 0 0 0
66 Racine "City Of Racine Ward 21" 0 633 250 0 0 4
66 Racine "City Of Racine Ward 22" 0 952 531 0 0 5
66 Racine "City Of Racine Ward 23" 0 794 406 0 0 3
66 Racine "City Of Racine Ward 24" 0 691 409 0 0 1
66 Racine "City Of Racine Ward 29" 0 727 432 0 0 2
66 Racine "City Of Racine Ward 3" 0 916 310 0 0 3
66 Racine "City Of Racine Ward 30" 0 654 280 0 0 3
66 Racine "City Of Racine Ward 31" 0 339 250 0 0 0
66 Racine "City Of Racine Ward 32" 0 500 178 0 0 1
66 Racine "City Of Racine Ward 33" 0 526 329 0 0 1
66 Racine "City Of Racine Ward 4" 0 496 50 0 0 0
66 Racine "City Of Racine Ward 5" 0 388 50 0 0 1
66 Racine "City Of Racine Ward 6" 0 469 141 0 0 0
66 Racine "City Of Racine Ward 7" 0 363 69 0 0 0
66 Racine "City Of Racine Ward 8" 0 458 106 0 0 1
66 Racine "City Of Racine Ward 9" 0 582 216 0 0 1
67 Barron "Village Of New Auburn Ward 2" 0 3 8 0 0 0
67 Chippewa "City Of Bloomer Wards 1-4" 0 511 1462 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 1" 0 434 507 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 2" 0 574 612 0 0 1
67 Chippewa "City Of Chippewa Falls Ward 3" 0 570 608 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 3A" 0 1 0 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 3B" 0 0 0 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 4" 0 433 386 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 5" 0 509 500 0 0 2
67 Chippewa "City Of Chippewa Falls Ward 5A" 0 0 0 0 0 0
67 Chippewa "City Of Chippewa Falls Ward 6" 0 406 487 0 0 0
