COUNTY AREA TOTAL DEM REP LIB CST
COUNTY AREA TOTAL Cooper Forest DiFiore Pisano
HARNETT PR29 0 227 291 8 4
HARNETT PR31 0 126 146 6 0
HARNETT PR32 0 151 327 8 3
HARNETT PROVISIONAL 0 98 104 6 3
HARNETT TRANSFER 0 0 0 0 0
HAYWOOD ABSENTEE 0 4453 1618 54 20
HAYWOOD AC 0 507 897 22 4
HAYWOOD BC 0 12 10 0 0
HAYWOOD BE-1 0 232 610 13 3
HAYWOOD BE-2 0 309 552 13 2
HAYWOOD BE-3 0 400 918 8 2
HAYWOOD BE-4 0 381 775 16 5
HAYWOOD BE-7 0 208 657 9 1
HAYWOOD BE56 0 506 702 17 4
HAYWOOD CE 0 47 247 1 2
HAYWOOD CL-N 0 539 932 13 11
HAYWOOD CL-S 0 576 1100 24 2
HAYWOOD CR 0 358 689 10 3
HAYWOOD EF 0 206 650 7 8
HAYWOOD FC-1 0 153 365 2 3
HAYWOOD FC-2 0 23 82 2 2
HAYWOOD HA 0 239 378 7 3
HAYWOOD ID 0 262 424 3 0
HAYWOOD IH 0 908 1687 24 8
HAYWOOD JC 0 715 1371 28 6
HAYWOOD LJ 0 532 629 10 5
HAYWOOD P 0 453 1391 10 5
HAYWOOD PC 0 181 631 12 3
HAYWOOD PROVISIONAL 0 0 0 0 0
HAYWOOD SA 0 490 922 12 2
HAYWOOD TRANSFER 0 0 0 0 0
HAYWOOD WC 0 197 211 6 1
HAYWOOD WE 0 425 568 4 2
HAYWOOD WO 0 74 152 2 1
HAYWOOD WS-1 0 527 756 21 1
HAYWOOD WS-2 0 458 614 8 5
HAYWOOD WW 0 408 647 16 7
HENDERSON ABSENTEE 0 10917 4314 141 39
HENDERSON AR 0 341 567 10 5
HENDERSON AT 0 641 1405 9 5
HENDERSON BC 0 226 406 12 7
HENDERSON BK 0 429 553 17 3
HENDERSON CB 0 231 600 8 5
HENDERSON CC 0 659 1682 30 7
HENDERSON CV 0 225 136 0 1
HENDERSON ED 0 510 1376 12 8
HENDERSON EF 0 513 1094 30 12
HENDERSON ES 0 498 939 16 13
HENDERSON EV 0 530 1262 17 8
HENDERSON FL 0 1214 1599 45 13
HENDERSON FR 0 897 1240 16 9
HENDERSON GM 0 277 494 16 5
HENDERSON GR 0 376 1418 8 3
HENDERSON HC 0 689 1510 28 9
HENDERSON HS 0 545 976 14 3
HENDERSON HV-1 0 646 670 17 5
HENDERSON HV-2 0 651 542 20 10
HENDERSON HV-3 0 769 664 32 7
HENDERSON LJ 0 460 760 11 4
HENDERSON LP 0 550 552 14 4
HENDERSON MG 0 204 451 7 3
HENDERSON NB 0 698 1843 21 9
HENDERSON NE 0 464 701 23 3
HENDERSON NM 0 639 1330 18 7
HENDERSON NW 0 441 727 17 5
HENDERSON "OS BOE" 0 0 0 0 0
HENDERSON "OS ETOWAH" 0 0 0 0 0
HENDERSON "OS FLAT ROCK" 0 0 0 0 0
HENDERSON "OS FLETCHER" 0 0 0 0 0
HENDERSON PR 0 639 1148 27 8
HENDERSON PROVISIONAL 0 13 39 3 0
HENDERSON PV 0 459 796 16 9
HENDERSON RG 0 483 974 16 7
HENDERSON RR 0 218 432 5 1
HENDERSON SB 0 498 1529 18 5
HENDERSON SE 0 309 534 10 3
HENDERSON SM 0 691 1769 35 9
HENDERSON SW 0 594 996 19 6
HENDERSON TRANSFER 0 0 0 0 0
HERTFORD A1 0 154 75 0 0
HERTFORD A2 0 83 87 0 1
HERTFORD A3 0 131 15 2 1
HERTFORD ABSENTEE 0 848 168 5 1
HERTFORD "BOE OFFICE" 0 3532 1499 20 11
HERTFORD BR 0 52 10 0 0
HERTFORD CM 0 47 109 0 3
HERTFORD CO 0 74 16 0 1
HERTFORD HV 0 88 107 0 1
HERTFORD M1 0 135 81 4 1
HERTFORD M2 0 87 34 4 0
HERTFORD ML 0 22 174 1 0
HERTFORD "MURFREE CNTR" 0 1742 679 9 4
HERTFORD PROVISIONAL 0 8 5 0 0
HERTFORD SJ 0 76 90 1 0
HERTFORD TRANSFER 0 0 0 0 0
HERTFORD UN 0 57 84 1 0
HERTFORD WN 0 76 49 2 1
HOKE 01 0 123 147 2 1
HOKE 02 0 748 456 11 8
HOKE 03 0 392 202 7 1
HOKE 04 0 354 389 5 2
HOKE 05 0 575 562 17 6
HOKE 06B 0 1560 1298 47 23
HOKE 12 0 1154 1501 67 9
HOKE 13 0 384 560 7 2
HOKE 14 0 2046 949 60 18
HOKE 15 0 1207 611 39 10
HOKE 61 0 686 345 7 7
HOKE 62 0 422 282 10 5
HOKE 63 0 1580 579 37 12
HOKE 64 0 875 574 25 8
HOKE 65 0 491 20 3 0
HYDE ABSENTEE 0 148 61 3 1
HYDE BM 0 9 151 1 1
HYDE ENG 0 80 166 2 0
HYDE FF 0 37 117 0 0
HYDE LL 0 80 109 1 0
HYDE OCK 0 104 88 1 0
HYDE "OS BOE" 0 293 387 0 1
HYDE "OS OCK" 0 259 79 3 2
HYDE PROVISIONAL 0 5 7 0 1
HYDE SLAD 0 55 99 1 0
HYDE SQ 0 41 87 3 0
HYDE TRANSFER 0 0 0 0 0
IREDELL BA 0 1185 2935 43 20
IREDELL BE 0 1329 2857 56 14
IREDELL CC1 0 2160 3112 80 27
IREDELL CC2 0 2140 2779 69 20
IREDELL CC3 0 3085 4489 89 49
IREDELL CC4 0 2105 3315 89 38
IREDELL CD 0 1013 2791 40 23
IREDELL CH-A 0 748 1181 20 4
IREDELL CH-B 0 649 1541 27 9
IREDELL CS 0 667 1465 23 10
IREDELL DV1-A 0 2884 5256 100 27
IREDELL DV1-B 0 2790 5614 67 19
IREDELL DV2-A 0 1135 2411 45 12
IREDELL DV2-B 0 1845 2672 76 20
IREDELL EM 0 206 771 4 2
IREDELL FT 0 1917 4380 67 27
IREDELL NH 0 173 862 6 1
IREDELL OL 0 242 832 10 2
IREDELL SB 0 294 1244 5 5
IREDELL SH-A 0 593 1821 25 4
IREDELL SH-B 0 518 1929 22 7
IREDELL ST1 0 1359 1666 39 15
IREDELL ST2 0 1178 1125 50 11
IREDELL ST3 0 1392 1141 43 13
IREDELL ST4 0 1131 1192 39 7
IREDELL ST5 0 1271 1081 32 11
IREDELL ST6 0 1533 1283 36 23
IREDELL TB 0 594 1285 17 7
IREDELL UG 0 239 932 8 6
JACKSON BCK 0 364 671 9 5
JACKSON CAN 0 102 273 3 0
JACKSON CAS 0 633 912 17 5
JACKSON CFK 0 208 258 6 3
JACKSON CUL 0 2564 1540 109 31
JACKSON GCK 0 411 460 12 2
JACKSON GLV 0 457 808 12 6
JACKSON QUA 0 1300 1165 37 15
JACKSON RIV 0 247 360 8 2
JACKSON SAV 0 356 552 8 4
JACKSON SCC 0 553 781 19 5
JACKSON SDC 0 2317 2014 68 18
JACKSON WEB 0 894 725 12 5
JOHNSTON ABSENTEE 0 10918 4710 233 96
JOHNSTON "ARCHER LODGE" 0 4950 9141 125 35
JOHNSTON BENSON 0 1379 5368 48 12
JOHNSTON CLAYTON 0 8130 8867 158 68
JOHNSTON CLEVELAND 0 5264 8020 129 64
JOHNSTON PR04 0 114 288 0 3
JOHNSTON PR07 0 179 635 7 2
JOHNSTON PR08 0 78 527 4 0
JOHNSTON PR09 0 179 348 10 1
JOHNSTON PR10A 0 163 154 11 3
JOHNSTON PR10B 0 98 181 5 1
JOHNSTON PR11A 0 112 235 6 1
JOHNSTON PR11B 0 178 235 8 3
JOHNSTON PR12A 0 198 325 13 3
JOHNSTON PR12B 0 172 302 10 1
JOHNSTON PR13 0 74 362 8 2
JOHNSTON PR14 0 87 364 4 3
JOHNSTON PR19 0 89 384 1 4
JOHNSTON PR20 0 242 645 8 0
JOHNSTON PR21 0 98 504 6 2
JOHNSTON PR22 0 180 524 10 2
JOHNSTON PR23A 0 120 441 9 2
JOHNSTON PR23B 0 147 367 7 8
JOHNSTON PR24 0 153 140 5 1
JOHNSTON PR25 0 163 145 5 3
JOHNSTON PR26 0 127 97 8 1
JOHNSTON PR27A 0 107 102 6 1
JOHNSTON PR27B 0 156 236 8 1
JOHNSTON PR28 0 141 304 10 2
JOHNSTON PR29A 0 196 387 9 4
JOHNSTON PR29B 0 298 513 11 5
JOHNSTON PR30 0 224 383 6 5
JOHNSTON PR31A 0 87 206 10 1
JOHNSTON PR31B 0 163 373 7 2
JOHNSTON PR32 0 156 464 9 3
JOHNSTON PR33 0 110 315 6 2
JOHNSTON PR34 0 263 297 10 4
JOHNSTON PR35 0 166 374 7 3
JOHNSTON PR36 0 156 583 7 3
JOHNSTON PR37 0 184 537 10 3
JOHNSTON PR38 0 87 470 4 4
JOHNSTON PROVIDENCE 0 1886 5151 55 30
JOHNSTON PROVISIONAL 0 100 148 13 2
JOHNSTON SELMA 0 2619 2892 44 17
JOHNSTON SMITHFIELD 0 4474 7266 67 49
JOHNSTON TRANSFER 0 0 0 0 0
JONES ABSENTEE 0 258 180 6 2
JONES "ONE STOP" 0 1513 1837 15 9
JONES P01 0 66 155 2 1
JONES P02 0 25 95 1 0
JONES P03 0 42 161 1 1
JONES P04 0 92 241 1 0
JONES P05 0 87 87 2 1
JONES P06 0 23 184 1 0
JONES P07 0 215 182 5 2
JONES PROVISIONAL 0 12 6 1 0
JONES TRANSFER 0 0 0 0 0
LEE A1 0 249 203 14 5
LEE A2 0 336 162 9 2
LEE ABSENTEE 0 2843 1118 52 22
LEE B1 0 104 340 4 2
LEE B2 0 108 119 6 3
LEE C1 0 193 342 8 3
LEE C2 0 119 247 8 1
LEE D1 0 118 249 14 3
LEE D2 0 126 231 7 1
LEE E1 0 145 326 8 5
LEE E2 0 138 191 3 6
LEE "OS HALES" 0 4777 3628 72 32
LEE "OS MCSWAIN" 0 4248 7755 79 32
LEE PROVISIONAL 0 18 26 1 0
LEE TRANSFER 0 0 0 0 0
LENOIR C 0 819 920 8 0
LENOIR FC 0 1083 2120 19 14
LENOIR I 0 431 892 8 0
LENOIR K1 0 457 6 2 0
LENOIR K2 0 549 21 7 0
LENOIR K3 0 729 158 12 6
LENOIR K4 0 1161 877 15 4
LENOIR K5 0 801 210 4 4
LENOIR K6 0 1195 157 9 4
LENOIR K7 0 1038 215 9 0
LENOIR K8 0 668 17 6 2
LENOIR K9 0 1131 424 10 4
LENOIR MH 0 1400 1372 17 3
LENOIR N 0 800 1498 16 7
LENOIR PH1 0 107 402 1 3
LENOIR PH2 0 163 724 6 1
LENOIR SH 0 117 439 1 2
LENOIR SW 0 183 620 7 0
LENOIR T1 0 194 803 4 0
LENOIR T2 0 127 595 3 2
LENOIR V 0 882 707 9 1
LENOIR W 0 173 729 3 1
LINCOLN "ABSENTEE MAIL" 0 3653 2552 76 41
LINCOLN AS25 0 94 283 8 0
LINCOLN BC13 0 107 138 5 4
LINCOLN BS26 0 77 251 6 0
LINCOLN CF19 0 45 112 4 0
LINCOLN "CITY OS" 0 2167 4075 46 39
LINCOLN DN29 0 74 354 9 5
LINCOLN DV08 0 73 387 7 5
LINCOLN DW28 0 40 264 3 1
LINCOLN "EAST OS" 0 4217 11962 118 42
LINCOLN HC33 0 104 375 8 1
LINCOLN IS20 0 50 374 8 4
LINCOLN IS23 0 72 320 9 0
LINCOLN LB34 0 87 355 5 2
LINCOLN LI14 0 50 146 4 0
LINCOLN "LINCOLN OS" 0 2024 5826 50 25
LINCOLN LN11 0 73 144 5 2
LINCOLN LS12 0 96 117 6 3
LINCOLN LW18 0 39 132 0 2
LINCOLN LW31 0 63 263 8 4
LINCOLN NB35 0 65 423 4 4
LINCOLN OB21 0 53 364 6 1
LINCOLN PC22 0 83 347 11 5
LINCOLN PROVISIONAL 0 18 68 1 1
LINCOLN SL24 0 51 162 4 1
LINCOLN ST36 0 144 426 4 6
LINCOLN TA37 0 55 205 4 2
LINCOLN TRANSFER 0 0 0 0 0
LINCOLN "WEST OS" 0 930 3899 21 14
LINCOLN WP32 0 126 387 9 4
MACON 01 0 79 187 6 2
MACON 02 0 44 88 3 1
MACON 03 0 70 216 9 3
MACON 04 0 64 207 3 4
MACON 05 0 53 197 4 3
MACON 06 0 84 229 3 1
MACON 07 0 71 255 1 0
MACON 08 0 23 102 0 2
MACON 09 0 52 142 5 0
MACON 10 0 38 91 2 1
MACON 11 0 100 311 7 3
MACON 12 0 73 202 6 1
MACON 13 0 38 254 4 1
MACON 14 0 47 164 4 2
MACON 15 0 96 296 6 0
MACON ABSENTEE 0 2268 1270 26 15
MACON "ONE STOP BOE" 0 3125 8083 88 43
MACON "ONE STOP HOS" 0 727 994 21 7
MACON PROVISIONAL 0 8 34 1 0
MACON TRANSFER 0 2 11 1 0
MADISON BEECH 0 782 1295 21 11
MADISON "EBBS C" 0 324 518 8 6
MADISON GRAPEV 0 325 525 11 3
MADISON "HOT SP" 0 274 353 12 1
MADISON LAUREL 0 245 437 10 3
MADISON "MARS H" 0 1357 1586 32 9
MADISON NORTH 0 787 1007 20 3
MADISON REVERE 0 129 93 1 2
MADISON SANDY 0 163 232 8 2
MADISON SOUTH 0 376 411 10 9
MADISON SPRING 0 287 313 5 3
MADISON WALNUT 0 440 582 16 4
MARTIN ABSENTEE 0 790 364 3 6
MARTIN BG 0 92 456 2 1
MARTIN CR 0 81 175 0 2
MARTIN GN 0 143 175 2 1
MARTIN GR 0 83 383 1 2
MARTIN HM 0 108 113 0 3
MARTIN HS 0 36 23 1 0
MARTIN J 0 115 344 0 0
MARTIN "ONE STOP CBR" 0 2930 2890 24 9
MARTIN "ONE STOP EES" 0 1328 546 11 4
MARTIN PP 0 24 52 1 0
MARTIN PROVISIONAL 0 22 23 0 0
MARTIN R1 0 77 57 1 1
MARTIN R2 0 81 76 4 0
MARTIN W 0 53 181 1 0
MARTIN W1 0 162 149 1 0
MARTIN W2 0 152 147 0 1
MCDOWELL CCREEK 0 504 1053 14 3
MCDOWELL DYSART 0 459 1300 14 9
MCDOWELL "FORT 1" 0 339 655 9 3
MCDOWELL "FORT 2" 0 489 933 26 8
MCDOWELL GLENWD 0 351 1098 8 4
MCDOWELL HIGGIN 0 248 918 9 5
MCDOWELL M.COVE 0 305 983 7 4
MCDOWELL "MAR 1" 0 738 1406 22 11
MCDOWELL "MAR 2" 0 549 491 17 2
MCDOWELL "MAR 3" 0 205 456 7 2
MCDOWELL "MAR 4" 0 267 490 9 0
MCDOWELL "MAR 5" 0 284 507 7 4
MCDOWELL N.COVE 0 180 490 4 4
MCDOWELL NEBO 0 577 1470 16 8
MCDOWELL PLEASA 0 474 1154 11 9
MCDOWELL T.COVE 0 126 458 2 2
MCDOWELL "WEST M" 0 756 1899 21 7
MECKLENBURG 001 0 567 419 5 0
MECKLENBURG 002 0 1443 514 27 6
MECKLENBURG 003 0 1037 108 23 6
MECKLENBURG 004 0 931 267 20 13
MECKLENBURG 005 0 716 149 18 6
MECKLENBURG 006 0 1016 192 22 9
MECKLENBURG 007 0 871 288 20 12
MECKLENBURG 008 0 631 674 8 2
MECKLENBURG 009 0 1743 920 39 8
MECKLENBURG 010 0 1059 614 24 3
MECKLENBURG 011 0 3568 1694 109 22
MECKLENBURG 012 0 1194 194 26 10
MECKLENBURG 013 0 1796 562 53 7
MECKLENBURG 014 0 1774 339 47 12
MECKLENBURG 015 0 1922 599 40 8
MECKLENBURG 016 0 1790 58 19 6
MECKLENBURG 017 0 982 115 21 12
MECKLENBURG 018 0 485 536 6 0
MECKLENBURG 019 0 560 537 16 0
MECKLENBURG 020 0 844 554 7 2
MECKLENBURG 021 0 914 472 16 3
MECKLENBURG 022 0 3229 1862 93 18
MECKLENBURG 023 0 1117 225 25 7
MECKLENBURG 024 0 1441 258 43 7
MECKLENBURG 025 0 1362 29 21 5
MECKLENBURG 026 0 1852 244 29 13
MECKLENBURG 027 0 1286 117 33 10
MECKLENBURG 028 0 1077 203 25 7
MECKLENBURG 029 0 893 267 21 6
MECKLENBURG 030 0 1763 442 63 10
MECKLENBURG 031 0 1286 94 28 9
MECKLENBURG 032 0 566 657 8 2
MECKLENBURG 033 0 972 274 15 3
MECKLENBURG 034 0 1247 444 35 9
MECKLENBURG 035 0 679 483 17 4
MECKLENBURG 036 0 785 709 13 2
MECKLENBURG 037 0 840 621 17 9
MECKLENBURG 038 0 813 388 32 6
MECKLENBURG 039 0 1453 83 31 12
MECKLENBURG 040 0 1374 154 40 8
MECKLENBURG 041 0 1337 142 19 15
MECKLENBURG 042 0 1382 72 11 8
MECKLENBURG 043 0 1555 174 49 10
MECKLENBURG 044 0 784 281 21 4
MECKLENBURG 045 0 859 309 29 13
MECKLENBURG 046 0 1300 356 40 7
MECKLENBURG 047 0 938 705 22 3
MECKLENBURG 048 0 559 665 8 0
MECKLENBURG 049 0 995 693 25 5
MECKLENBURG 050 0 771 389 26 1
MECKLENBURG 051 0 1012 622 29 11
MECKLENBURG 052 0 1445 100 22 7
MECKLENBURG 053 0 1644 148 30 11
MECKLENBURG 054 0 1626 186 35 6
MECKLENBURG 055 0 895 35 12 5
MECKLENBURG 056 0 830 67 22 8
MECKLENBURG 057 0 713 600 13 0
MECKLENBURG 058 0 821 637 25 8
MECKLENBURG 059 0 468 315 17 1
MECKLENBURG 060 0 1063 64 15 5
MECKLENBURG 061 0 1015 329 22 6
MECKLENBURG 062 0 935 201 24 11
MECKLENBURG 063 0 1000 275 29 13
MECKLENBURG 064 0 523 213 17 4
MECKLENBURG 065 0 556 399 10 4
MECKLENBURG 066 0 578 391 12 3
MECKLENBURG 067 0 482 473 8 2
MECKLENBURG 068 0 814 290 18 5
MECKLENBURG 069 0 1155 1376 29 8
MECKLENBURG 070 0 695 703 13 3
MECKLENBURG 071 0 603 639 8 2
MECKLENBURG 072 0 555 440 13 2
MECKLENBURG 073 0 625 500 16 7
MECKLENBURG 074 0 970 967 19 3
MECKLENBURG 075 0 976 995 17 8
MECKLENBURG 076 0 989 861 37 6
MECKLENBURG 077 0 1279 147 19 6
MECKLENBURG 078.1 0 1136 362 35 9
MECKLENBURG 079 0 982 351 27 11
MECKLENBURG 080 0 1642 442 40 17
MECKLENBURG 081 0 2187 413 43 10
MECKLENBURG 082 0 1722 118 32 14
MECKLENBURG 083 0 1393 576 31 17
MECKLENBURG 084 0 1050 185 20 6
MECKLENBURG 085 0 945 521 25 8
MECKLENBURG 086 0 584 735 8 3
MECKLENBURG 087 0 971 736 35 12
MECKLENBURG 088 0 935 770 25 4
MECKLENBURG 089 0 2789 1073 65 20
MECKLENBURG 090 0 519 485 13 4
MECKLENBURG 091 0 1376 1512 40 3
MECKLENBURG 092 0 896 832 23 2
MECKLENBURG 093 0 485 709 14 5
MECKLENBURG 094 0 853 374 16 10
MECKLENBURG 095 0 895 214 25 2
MECKLENBURG 096 0 742 588 15 1
MECKLENBURG 097 0 760 144 19 4
MECKLENBURG 098 0 1133 190 30 9
MECKLENBURG 099 0 1072 160 39 11
MECKLENBURG 100 0 906 851 25 8
MECKLENBURG 101 0 770 749 29 10
MECKLENBURG 102 0 1999 787 63 21
MECKLENBURG 103 0 1010 1108 19 5
MECKLENBURG 104 0 1538 144 24 5
MECKLENBURG 105 0 2152 410 62 11
MECKLENBURG 106 0 599 488 13 3
MECKLENBURG 107.1 0 1960 326 38 9
MECKLENBURG 108 0 1088 152 32 11
MECKLENBURG 109 0 1292 423 33 9
MECKLENBURG 110 0 480 433 11 3
MECKLENBURG 111 0 990 883 23 2
MECKLENBURG 112 0 620 798 18 3
MECKLENBURG 113 0 964 1119 19 8
MECKLENBURG 114 0 971 948 17 3
MECKLENBURG 115 0 746 267 26 11
MECKLENBURG 116 0 768 182 7 9
MECKLENBURG 117 0 1001 282 26 15
MECKLENBURG 118 0 983 798 18 5
MECKLENBURG 119 0 508 390 17 1
MECKLENBURG 120 0 1050 217 32 9
MECKLENBURG 121 0 1044 1424 14 4
MECKLENBURG 122 0 2282 1175 62 24
MECKLENBURG 123 0 1296 260 29 19
MECKLENBURG 124 0 1373 189 18 8
MECKLENBURG 125 0 609 205 16 3
MECKLENBURG 126 0 1800 278 37 14
MECKLENBURG 127 0 1541 1753 24 8
MECKLENBURG 128 0 1290 539 18 6
MECKLENBURG 129 0 520 218 25 7
MECKLENBURG 130 0 768 301 24 9
MECKLENBURG 131 0 523 611 13 4
MECKLENBURG 132 0 927 312 19 5
MECKLENBURG 133 0 1533 1886 37 15
MECKLENBURG 134 0 2352 2125 70 20
MECKLENBURG 135 0 4106 486 88 30
MECKLENBURG 136 0 681 837 12 5
MECKLENBURG 137 0 1769 2075 45 13
MECKLENBURG 138 0 1717 363 42 16
MECKLENBURG 139.1 0 1143 1117 37 5
MECKLENBURG 140 0 1702 1643 39 12
MECKLENBURG 141 0 1440 276 39 6
MECKLENBURG 142 0 1838 2408 56 14
MECKLENBURG 143 0 1657 1970 41 12
MECKLENBURG 144 0 1252 1068 24 9
MECKLENBURG 145 0 4047 1953 83 24
MECKLENBURG 146 0 2221 291 46 14
MECKLENBURG 147 0 1707 396 39 14
MECKLENBURG 148 0 3881 2650 83 12
MECKLENBURG 149 0 2905 493 56 18
MECKLENBURG 150 0 1601 720 31 13
MECKLENBURG 151 0 2584 656 48 17
MECKLENBURG 200 0 796 702 20 7
MECKLENBURG 201 0 3219 1341 73 32
MECKLENBURG 202 0 2700 3106 85 22
MECKLENBURG 203 0 3536 732 96 33
MECKLENBURG 204.1 0 2891 459 43 18
MECKLENBURG 205 0 1737 680 36 10
MECKLENBURG 206 0 2278 1404 40 10
MECKLENBURG 207 0 1620 1965 41 13
MECKLENBURG 208 0 1161 2173 36 10
MECKLENBURG 209 0 1480 1581 39 9
MECKLENBURG 210 0 3543 396 53 17
MECKLENBURG 211 0 5261 1165 116 31
MECKLENBURG 212 0 5749 1029 96 27
MECKLENBURG 213 0 2638 326 44 16
MECKLENBURG 214 0 1682 514 24 17
MECKLENBURG 215 0 1137 1174 38 7
MECKLENBURG 216 0 1538 1431 39 22
MECKLENBURG 217 0 911 749 11 4
MECKLENBURG 218 0 686 1086 23 12
MECKLENBURG 219 0 751 1017 27 10
MECKLENBURG 220 0 794 1304 18 7
MECKLENBURG 221 0 1062 2072 35 19
MECKLENBURG 222 0 3589 908 77 26
MECKLENBURG 223.1 0 3269 1550 62 24
MECKLENBURG 224 0 1217 753 22 11
MECKLENBURG 225 0 845 721 24 4
MECKLENBURG 226 0 1256 1082 34 12
MECKLENBURG 227 0 2106 2100 50 14
MECKLENBURG 228 0 1878 673 60 18
MECKLENBURG 229 0 4147 2691 100 31
MECKLENBURG 230 0 4366 1593 90 31
MECKLENBURG 231 0 1632 1105 43 14
MECKLENBURG 232 0 1477 1596 19 6
MECKLENBURG 233 0 1103 1416 16 8
MECKLENBURG 234 0 1147 1019 40 20
MECKLENBURG 235 0 1159 881 31 12
MECKLENBURG 236 0 1260 2260 46 18
MECKLENBURG 237 0 2031 441 46 9
MECKLENBURG 238.1 0 1327 523 18 7
MECKLENBURG 239 0 1680 529 26 12
MECKLENBURG 240 0 1674 2329 49 11
MECKLENBURG 241 0 2823 2423 63 19
MECKLENBURG 242 0 656 1467 16 6
MECKLENBURG 243 0 4103 2030 100 28
MECKLENBURG "ABSENTEE BY MAIL" 0 104041 27332 1716 493
MECKLENBURG PROVISIONAL 0 574 254 41 14
MITCHELL 01 0 250 777 10 4
MITCHELL 02 0 36 211 1 0
MITCHELL 03 0 78 374 3 1
MITCHELL 04 0 1157 3531 31 14
MITCHELL 05 0 101 498 8 3
MITCHELL 06 0 87 340 3 3
MITCHELL 07 0 24 137 0 0
MITCHELL 08 0 38 202 1 0
MITCHELL 09 0 319 757 2 0
MONTGOMERY BIS 0 621 462 7 5
MONTGOMERY CAN 0 505 501 6 5
MONTGOMERY CHE 0 164 384 4 2
MONTGOMERY ELD 0 297 948 7 0
MONTGOMERY LIT 0 76 347 2 2
MONTGOMERY MTG 0 841 416 15 6
MONTGOMERY OPH 0 39 219 3 1
MONTGOMERY PEE 0 232 757 7 3
MONTGOMERY ROC 0 373 189 3 1
MONTGOMERY STA 0 338 885 14 1
MONTGOMERY T1 0 643 849 11 2
MONTGOMERY T2 0 422 670 7 4
MONTGOMERY UWH 0 298 856 8 5
MONTGOMERY WAD 0 220 139 2 2
MOORE ABSENTEE 0 7287 3846 133 47
MOORE BEN 0 105 360 0 1
MOORE CAM 0 80 235 5 2
MOORE CAR 0 122 338 13 4
MOORE DHR 0 62 311 3 1
MOORE EAB 0 130 198 9 7
MOORE EKWD 0 43 105 5 1
MOORE EUR-WP 0 128 537 12 5
MOORE EWD 0 102 223 4 2
MOORE LTR 0 78 264 4 4
MOORE NSP 0 143 221 8 3
MOORE "ONE STOP AG" 0 3274 7739 66 37
MOORE "ONE STOP PCC" 0 3588 6715 80 24
MOORE "ONE STOP RS" 0 4512 5328 111 46
MOORE "ONE STOP VTH" 0 1631 4026 58 12
MOORE PBF 0 151 228 7 0
MOORE PDN 0 125 282 11 2
MOORE PHA1 0 87 274 9 3
MOORE PHA2 0 45 176 1 1
MOORE PHB1 0 85 203 3 1
MOORE PHB2 0 43 186 2 0
MOORE PHC 0 133 387 9 4
MOORE PROVISIONAL 0 50 78 6 0
MOORE RBN 0 75 225 4 0
MOORE SLS 0 103 379 9 6
MOORE SSP 0 262 146 4 5
MOORE TLT 0 129 23 3 0
MOORE TRANSFER 0 0 0 0 0
MOORE VSS 0 47 144 8 1
MOORE WAB 0 117 201 10 5
MOORE WEM 0 88 551 1 6
MOORE WKWD 0 50 146 5 1
MOORE WND 0 99 236 7 1
NASH ABSENTEE 0 4076 1477 47 21
NASH "MT. PLEASANT OS" 0 1797 3024 29 10
NASH "NASHVILLE OS" 0 7802 10384 72 34
NASH P01A 0 145 294 4 3
NASH P02A 0 154 334 6 5
NASH P03A 0 124 325 4 2
NASH P04A 0 86 202 2 2
NASH P05A 0 79 519 6 3
NASH P06A 0 241 262 3 4
NASH P07A 0 51 189 1 0
NASH P08A 0 259 263 6 0
NASH P09A 0 140 214 3 1
NASH P10A 0 167 104 1 1
NASH P11A 0 79 348 4 1
NASH P12A 0 134 160 2 1
NASH P13A 0 151 59 1 1
NASH P14A 0 74 199 0 1
NASH P15A 0 123 259 5 2
NASH P16A 0 141 115 1 0
NASH P17A 0 285 184 7 2
NASH P18A 0 182 82 0 0
NASH P19A 0 227 301 4 1
NASH P20A 0 143 162 2 0
NASH P21A 0 218 81 4 1
NASH P22A 0 227 14 4 2
NASH P23A 0 333 51 3 3
NASH P24A 0 159 209 7 0
NASH PROVISIONAL 0 137 130 4 2
NASH "RMT 301 OS" 0 6082 3228 52 23
NASH "RMT DOWNTOWN OS" 0 3876 889 22 8
NASH TRANSFER 0 0 0 0 0
"NEW HANOVER" ABSENTEE 0 0 0 0 0
"NEW HANOVER" CF01 0 688 483 19 9
"NEW HANOVER" CF02 0 368 361 10 6
"NEW HANOVER" CF05 0 503 280 23 3
"NEW HANOVER" CF06 0 390 260 11 9
"NEW HANOVER" FP03 0 357 293 6 1
"NEW HANOVER" FP04 0 789 634 18 10
"NEW HANOVER" FP06 0 635 484 21 6
"NEW HANOVER" FP07 0 799 577 28 6
"NEW HANOVER" FP08 0 637 579 20 6
"NEW HANOVER" H01 0 249 195 12 7
"NEW HANOVER" H02 0 738 439 7 1
"NEW HANOVER" H03 0 829 613 34 4
"NEW HANOVER" H04 0 718 420 13 10
"NEW HANOVER" H05 0 718 488 13 6
"NEW HANOVER" H06 0 473 392 22 8
"NEW HANOVER" H08 0 1056 780 25 10
"NEW HANOVER" H10 0 656 418 24 6
"NEW HANOVER" H11 0 963 660 37 11
"NEW HANOVER" H12 0 625 439 13 5
"NEW HANOVER" H13 0 910 603 16 9
"NEW HANOVER" M02 0 1096 684 19 5
"NEW HANOVER" M03 0 758 469 25 5
"NEW HANOVER" M04 0 1147 623 33 10
"NEW HANOVER" M06 0 503 384 14 8
