COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3 WI4 WI5 WI6
COUNTY AREA TOTAL Biden Trump Jorgensen Hawkins Boddie Carroll Hoefling Hunter Simmons Wells
Hamilton "TERRACE PARK A" 1025 554 454 10 0 0 0 0 0 0 0
Hamilton "TERRACE PARK B" 564 278 269 11 0 0 0 0 0 0 0
Hamilton "WHITEWATER A" 968 184 759 11 3 0 0 0 0 0 0
Hamilton "WHITEWATER B" 1111 267 825 11 4 0 0 0 0 0 0
Hamilton "WHITEWATER C" 684 131 534 7 2 0 0 0 0 0 0
Hamilton "WOODLAWN A" 812 703 86 7 4 0 0 0 0 0 0
Hamilton "WOODLAWN B" 1044 879 125 17 9 0 0 0 0 0 0
Hamilton "LINCOLN HGTS A" 852 826 19 0 1 0 0 0 0 0 0
Hamilton "LINCOLN HGTS B" 462 442 10 2 6 0 0 0 0 0 0
Hamilton "CINCINNATI 12-D" 824 666 139 11 3 0 0 0 0 0 0
Hamilton "CINCINNATI 12-E" 688 545 119 10 5 0 0 0 0 0 0
Hamilton "CINCINNATI 13-H" 250 173 72 3 1 0 0 0 0 0 0
Hamilton "NORWOOD 1-C" 689 383 276 16 3 0 0 0 0 0 0
Hamilton "CINCINNATI 6-E" 787 557 212 11 2 0 0 0 0 0 0
Hamilton "CINCINNATI 11-D" 646 551 77 10 2 0 0 0 0 0 0
Hamilton "BLUE ASH 4-B" 860 439 388 17 1 0 0 0 0 0 0
Hancock "FINDLAY 1A" 475 200 260 8 2 0 0 0 0 0 0
Hancock "FINDLAY 1B" 620 252 351 8 4 0 0 0 0 0 0
Hancock "FINDLAY 1C" 555 250 285 12 4 0 0 0 0 0 0
Hancock "FINDLAY 2C" 594 224 354 6 1 0 0 0 0 0 0
Hancock "FINDLAY 2E" 827 241 566 13 2 0 0 0 0 0 0
Hancock "FINDLAY 2A" 928 340 562 13 3 0 0 0 0 0 0
Hancock "FINDLAY 2B" 609 229 358 10 4 0 0 0 0 0 0
Hancock "FINDLAY 2D" 617 191 409 9 1 0 0 0 0 0 0
Hancock "FINDLAY 3A" 857 280 558 12 1 0 0 0 0 0 0
Hancock "FINDLAY 3B" 691 236 441 9 1 0 0 0 0 0 0
Hancock "FINDLAY 3C" 886 314 547 17 3 0 0 0 0 0 0
Hancock "FINDLAY 3D" 497 185 298 10 0 0 0 0 0 0 0
Hancock "FINDLAY 4A" 481 165 300 8 4 0 0 0 0 0 0
Hancock "FINDLAY 4B" 440 164 256 13 2 0 0 0 0 0 0
Hancock "FINDLAY 4C" 398 194 196 8 0 0 0 0 0 0 0
Hancock "FINDLAY 4D" 678 309 341 18 1 0 0 0 0 0 0
Hancock "FINDLAY 1D" 852 306 527 9 1 0 0 0 0 0 0
Hancock "FINDLAY 5A" 793 341 424 15 5 0 0 0 0 0 0
Hancock "FINDLAY 5B" 631 211 405 8 1 0 0 0 0 0 0
Hancock "FINDLAY 5C" 711 233 465 9 0 0 0 0 0 0 0
Hancock "FINDLAY 5D" 861 289 548 14 1 0 0 0 0 0 0
Hancock "FINDLAY 5E" 436 133 287 13 3 0 0 0 0 0 0
Hancock "FINDLAY 6A" 306 118 181 5 1 0 0 0 0 0 0
Hancock "FINDLAY 6B" 388 131 240 9 4 0 0 0 0 0 0
Hancock "FINDLAY 6C" 499 203 279 12 2 0 0 0 0 0 0
Hancock "FINDLAY 6D" 399 155 226 10 1 0 0 0 0 0 0
Hancock "FINDLAY 4E" 483 160 313 4 2 0 0 0 0 0 0
Hancock "FOSTORIA N" 715 307 388 9 3 0 0 0 0 0 0
Hancock "FOSTORIA S" 656 268 369 11 3 0 0 0 0 0 0
Hancock "ALLEN E" 752 153 584 6 2 0 0 0 0 0 0
Hancock "ALLEN W" 884 218 644 11 1 0 0 0 0 0 0
Hancock AMANDA 630 90 521 9 3 0 0 0 0 0 0
Hancock BIGLICK 785 165 606 6 5 0 0 0 0 0 0
Hancock BLANCHARD 704 111 571 13 0 0 0 0 0 0 0
Hancock CASS 597 132 449 11 1 0 0 0 0 0 0
Hancock DELAWARE 687 166 500 7 2 0 0 0 0 0 0
Hancock EAGLE 725 117 599 4 3 0 0 0 0 0 0
Hancock JACKSON 614 121 482 5 3 0 0 0 0 0 0
Hancock "LIBERTY N" 617 200 407 6 0 0 0 0 0 0 0
Hancock "LIBERTY NE" 665 191 452 14 3 0 0 0 0 0 0
Hancock "LIBERTY NW" 960 255 691 7 2 0 0 0 0 0 0
Hancock "LIBERTY SE" 828 272 540 14 1 0 0 0 0 0 0
Hancock "LIBERTY SW" 855 201 639 8 5 0 0 0 0 0 0
Hancock "MADISON E" 579 109 457 9 0 0 0 0 0 0 0
Hancock "MADISON W" 716 117 584 12 0 0 0 0 0 0 0
Hancock "MARION S" 1186 351 813 12 1 0 0 0 0 0 0
Hancock ORANGE 806 144 642 11 2 0 0 0 0 0 0
Hancock PLEASANT 449 74 363 9 1 0 0 0 0 0 0
Hancock MCCOMB 688 160 511 11 3 0 0 0 0 0 0
Hancock PORTAGE 448 86 350 4 2 0 0 0 0 0 0
Hancock "UNION E" 439 90 340 3 1 0 0 0 0 0 0
Hancock "UNION W" 540 75 457 6 0 0 0 0 0 0 0
Hancock "VAN BUREN" 586 99 477 8 2 0 0 0 0 0 0
Hancock WASHINGTON 867 218 632 9 3 0 0 0 0 0 0
Hancock "MARION N" 932 227 687 10 0 0 0 0 0 0 0
Hancock "FINDLAY 7A" 653 236 402 11 0 0 0 0 0 0 0
Hancock "FINDLAY 7B" 543 196 327 13 0 0 0 0 0 0 0
Hancock "FINDLAY 7C" 605 222 365 14 1 0 0 0 0 0 0
Hancock "FINDLAY 7D" 469 177 275 9 3 0 0 0 0 0 0
Hancock "FINDLAY 7E" 374 155 209 6 0 0 0 0 0 0 0
Hardin "KENTON 1" 723 188 516 8 6 0 0 0 0 0 0
Hardin "KENTON 2" 1041 285 713 18 2 0 0 0 0 0 0
Hardin "KENTON 3" 770 215 542 8 0 0 0 0 0 0 0
Hardin "KENTON 4" 467 94 354 9 3 0 0 0 0 0 0
Hardin "DUNKIRK / BLANCHARD" 735 137 577 13 3 0 0 0 0 0 0
Hardin BUCK 394 74 313 4 1 0 0 0 0 0 0
Hardin CESSNA 275 69 199 5 0 0 0 0 0 0 0
Hardin DUDLEY 456 87 363 5 0 0 0 0 0 0 0
Hardin GOSHEN 322 43 271 2 1 0 0 0 0 0 0
Hardin "MOUNT VICTORY / RIDGEWAY / HALE" 740 154 565 9 1 0 0 0 0 0 0
Hardin "FOREST / JACKSON" 943 220 692 20 2 0 0 0 0 0 0
Hardin LIBERTY 1057 199 828 15 3 0 0 0 0 0 0
Hardin "ADA NORTH" 819 260 525 23 6 0 0 0 0 0 0
Hardin "ADA SOUTH" 814 322 471 12 2 0 0 0 0 0 0
Hardin LYNN 303 69 225 4 3 0 0 0 0 0 0
Hardin "ALGER / MCGUFFEY / MARION" 1086 218 841 14 5 0 0 0 0 0 0
Hardin MCDONALD 492 63 412 9 2 0 0 0 0 0 0
Hardin PLEASANT 874 174 681 6 2 0 0 0 0 0 0
Hardin ROUNDHEAD 350 68 280 2 0 0 0 0 0 0 0
Hardin "TAYLOR CREEK" 322 66 246 4 0 0 0 0 0 0 0
Hardin WASHINGTON 405 57 335 2 2 0 0 0 0 0 0
Harrison "ARCHER TWP" 178 26 152 0 0 0 0 0 0 0 0
Harrison "ATHENS TWP/VIL" 273 73 190 5 2 0 0 0 0 0 0
Harrison "CADIZ TWP/VIL NE" 832 219 589 8 6 0 0 0 0 0 0
Harrison "CADIZ VIL SW" 863 258 578 7 2 0 0 0 0 0 0
Harrison "FRANKLIN TWP/VIL" 345 80 261 0 3 0 0 0 0 0 0
Harrison "FREEPORT TWP/VIL" 406 91 310 2 2 0 0 0 0 0 0
Harrison "GERMAN TWP" 421 90 325 1 0 0 0 0 0 0 0
Harrison "GREEN TWP/VIL" 982 245 722 6 2 0 0 0 0 0 0
Harrison "MONROE TWP/VIL" 506 90 407 4 1 0 0 0 0 0 0
Harrison "MOOREFIELD TWP" 229 34 194 0 1 0 0 0 0 0 0
Harrison "NORTH TWP/VIL" 675 148 508 11 3 0 0 0 0 0 0
Harrison "NOTTINGHAM TWP" 192 39 151 1 0 0 0 0 0 0 0
Harrison "RUMLEY TWP/VIL" 641 112 520 3 3 0 0 0 0 0 0
Harrison "SHORTCREEK TWP/VIL" 612 131 463 6 6 0 0 0 0 0 0
Harrison "STOCK TWP" 281 60 216 2 3 0 0 0 0 0 0
Harrison "WASHINGTON TWP" 290 72 206 3 2 0 0 0 0 0 0
Henry "NAPOLEON CITY 01.1" 479 190 276 3 4 0 0 0 0 0 0
Henry "NAPOLEON CITY 02.0" 512 175 319 12 2 0 0 0 0 0 0
Henry "NAPOLEON CITY 03.0" 901 313 563 18 4 0 0 0 0 0 0
Henry "NAPOLEON CITY 04.0" 887 305 563 11 1 0 0 0 0 0 0
Henry "NAPOLEON CITY 05.0" 799 267 510 11 3 0 0 0 0 0 0
Henry "NAPOLEON CITY 06.0" 657 212 432 4 0 0 0 0 0 0 0
Henry "BARTLOW TWP 08.0" 362 51 308 2 0 0 0 0 0 0 0
Henry "MCCLURE VILL 09.0" 933 275 634 17 1 0 0 0 0 0 0
Henry "DESHLER VILLAGE 07.0" 763 178 573 4 3 0 0 0 0 0 0
Henry "FLORIDA VILL 10.0" 719 233 471 8 1 0 0 0 0 0 0
Henry "FREEDOM TWP 11.0" 577 121 441 6 2 0 0 0 0 0 0
Henry "HARRISON TWP 12.0" 615 138 461 7 2 0 0 0 0 0 0
Henry "HOLGATE VILLAGE 19.0" 493 190 290 10 0 0 0 0 0 0 0
Henry "LIBERTY TWP 14.0" 786 201 567 7 1 0 0 0 0 0 0
Henry "LIBERTY CENTER VILLAGE 13.0" 551 155 375 16 2 0 0 0 0 0 0
Henry "HAMLER VILL 15.0" 707 176 512 2 3 0 0 0 0 0 0
Henry "MALINTA VILL MONROE TWP 16.0" 619 141 463 5 2 0 0 0 0 0 0
Henry "NAPOLEON EAST TWP 17.0" 318 84 231 1 1 0 0 0 0 0 0
Henry "NAPOLEON WEST TWP 18.0" 580 104 462 6 3 0 0 0 0 0 0
Henry "PLEASANT TWP 20.0" 565 116 431 7 3 0 0 0 0 0 0
Henry "RICHFIELD TWP 21.0" 391 78 306 4 0 0 0 0 0 0 0
Henry "RIDGEVILLE TWP 22.0" 663 121 520 7 4 0 0 0 0 0 0
Henry "WASHINGTON TWP 23.0" 1030 238 771 7 2 0 0 0 0 0 0
Highland "GREENFIELD N" 739 236 492 3 1 0 0 0 0 0 0
Highland "GREENFIELD S" 631 177 441 6 2 0 0 0 0 0 0
Highland "HILLSBORO NE" 614 172 422 8 4 0 0 0 0 0 0
Highland "HILLSBORO NW" 822 245 559 9 5 0 0 0 0 0 0
Highland "HILLSBORO SE" 483 159 313 8 2 0 0 0 0 0 0
Highland "HILLSBORO SW-A" 469 131 320 11 2 0 0 0 0 0 0
Highland "HILLSBORO SW-B" 379 94 275 8 1 0 0 0 0 0 0
Highland BRUSHCREEK 595 76 514 2 1 0 0 0 0 0 0
Highland CLAY 763 126 627 4 2 0 0 0 0 0 0
Highland CONCORD 700 85 608 1 2 0 0 0 0 0 0
Highland DODSON 562 86 468 3 0 0 0 0 0 0 0
Highland LYNCHBURG 677 96 572 8 0 0 0 0 0 0 0
Highland "FAIRFIELD E" 821 119 688 3 2 0 0 0 0 0 0
Highland "FAIRFIELD W" 371 57 310 1 1 0 0 0 0 0 0
Highland LEESBURG 494 101 387 4 0 0 0 0 0 0 0
Highland HAMER 390 60 323 6 1 0 0 0 0 0 0
Highland JACKSON 538 119 411 2 1 0 0 0 0 0 0
Highland "LIBERTY NE" 520 97 415 5 1 0 0 0 0 0 0
Highland "LIBERTY NW" 613 88 521 4 0 0 0 0 0 0 0
Highland "LIBERTY S" 888 132 745 4 0 0 0 0 0 0 0
Highland MADISON 928 191 730 2 2 0 0 0 0 0 0
Highland MARSHALL 527 93 426 3 1 0 0 0 0 0 0
Highland "NEW MARKET" 1044 152 878 8 1 0 0 0 0 0 0
Highland "PAINT N" 496 86 403 1 3 0 0 0 0 0 0
Highland "PAINT SE" 592 138 438 8 3 0 0 0 0 0 0
Highland "PAINT SW" 742 157 576 3 1 0 0 0 0 0 0
Highland PENN 749 109 630 4 2 0 0 0 0 0 0
Highland SALEM 430 71 353 4 2 0 0 0 0 0 0
Highland UNION 947 127 808 4 3 0 0 0 0 0 0
Highland WASHINGTON 606 95 496 5 2 0 0 0 0 0 0
Highland WHITEOAK 662 124 529 4 1 0 0 0 0 0 0
Hocking "LOGAN 1" 907 358 517 12 2 0 0 0 0 0 0
Hocking "LOGAN 2" 741 202 518 17 2 0 0 0 0 0 0
Hocking "LOGAN 3" 941 293 631 9 1 0 0 0 0 0 0
Hocking "LOGAN 4" 666 215 430 14 2 0 0 0 0 0 0
Hocking BENTON 417 144 264 3 2 0 0 0 0 0 0
Hocking "FALLS 1" 934 292 623 11 2 0 0 0 0 0 0
Hocking "FALLS 2" 580 134 436 5 2 0 0 0 0 0 0
Hocking "FALLS 3" 980 271 690 9 5 0 0 0 0 0 0
Hocking "GOOD HOPE" 761 169 574 8 3 0 0 0 0 0 0
Hocking "GREEN 1" 743 173 557 9 0 0 0 0 0 0 0
Hocking "GREEN 2" 546 124 415 5 1 0 0 0 0 0 0
Hocking LAUREL 644 205 428 5 0 0 0 0 0 0 0
Hocking "MARION 1" 966 256 687 12 2 0 0 0 0 0 0
Hocking "MARION 2" 420 87 323 5 3 0 0 0 0 0 0
Hocking "PERRY 1" 744 185 542 12 2 0 0 0 0 0 0
Hocking SALTCREEK 516 116 391 6 1 0 0 0 0 0 0
Hocking STARR 752 199 539 6 3 0 0 0 0 0 0
Hocking "CARBON HILL" 396 126 260 4 4 0 0 0 0 0 0
Hocking "MURRAY CITY" 198 77 117 3 0 0 0 0 0 0 0
Hocking WASHINGTON 627 155 462 6 1 0 0 0 0 0 0
Hocking "PERRY 2" 436 99 333 1 2 0 0 0 0 0 0
Holmes "BERLIN NORTH" 681 76 591 2 0 0 0 0 0 0 0
Holmes "BERLIN SOUTH" 586 65 507 5 1 0 0 0 0 0 0
Holmes "CLARK TOWNSHIP" 479 28 407 1 0 0 0 0 0 0 0
Holmes "HARDY TOWNSHIP" 1129 186 914 11 1 0 0 0 0 0 0
Holmes "MILLERSBURG EAST" 988 256 694 14 8 0 0 0 0 0 0
Holmes "MILLERSBURG WEST" 456 100 342 6 1 0 0 0 0 0 0
Holmes "KILLBUCK TOWNSHIP" 904 152 728 11 2 0 0 0 0 0 0
Holmes "KNOX TOWNSHIP" 607 89 502 7 3 0 0 0 0 0 0
Holmes "MECHANIC TOWNSHIP" 959 176 747 9 0 0 0 0 0 0 0
Holmes "MONROE TOWNSHIP" 860 136 706 13 0 0 0 0 0 0 0
Holmes "PAINT TOWNSHIP" 866 39 785 5 0 0 0 0 0 0 0
Holmes "PRAIRIE TOWNSHIP" 858 107 729 9 0 0 0 0 0 0 0
Holmes "RICHLAND TOWNSHIP" 506 73 419 9 2 0 0 0 0 0 0
Holmes "RIPLEY TOWNSHIP" 904 168 703 14 2 0 0 0 0 0 0
Holmes "SALTCREEK TOWNSHIP" 633 53 533 1 0 0 0 0 0 0 0
Holmes "WALNUT CREEK TOWNSHIP" 975 99 846 2 3 0 0 0 0 0 0
Holmes "WASHINGTON TOWNSHIP" 855 191 643 6 3 0 0 0 0 0 0
Huron "BELLEVUE 3" 735 235 484 13 1 0 0 0 0 0 0
Huron "BELLEVUE 4" 790 274 492 14 2 0 0 0 0 0 0
Huron "NORWALK 1-A" 830 284 520 16 1 0 0 0 0 0 0
Huron "NORWALK 1-B" 923 375 523 12 6 0 0 0 0 0 0
Huron "NORWALK 1-C" 561 203 334 13 2 0 0 0 0 0 0
Huron "NORWALK 2-A" 805 278 504 7 1 0 0 0 0 0 0
Huron "NORWALK 2-B" 597 203 377 11 1 0 0 0 0 0 0
Huron "NORWALK 2-C" 801 262 513 14 4 0 0 0 0 0 0
Huron "NORWALK 3-A" 336 128 201 3 2 0 0 0 0 0 0
Huron "NORWALK 3-B" 563 205 343 11 3 0 0 0 0 0 0
Huron "NORWALK 3-C" 580 202 358 13 3 0 0 0 0 0 0
Huron "NORWALK 4-A" 450 191 250 3 3 0 0 0 0 0 0
Huron "NORWALK 4-B" 453 165 272 9 0 0 0 0 0 0 0
Huron "NORWALK 4-C" 734 247 465 9 6 0 0 0 0 0 0
Huron "WILLARD 1" 393 120 260 6 1 0 0 0 0 0 0
Huron "WILLARD 2" 307 106 194 6 0 0 0 0 0 0 0
Huron "WILLARD 3" 748 235 503 6 1 0 0 0 0 0 0
Huron "WILLARD 4" 748 229 503 11 0 0 0 0 0 0 0
Huron "BRONSON TWP 1" 528 139 381 6 0 0 0 0 0 0 0
Huron "BRONSON TWP 2" 690 173 507 4 0 0 0 0 0 0 0
Huron "CLARKSFIELD TWP" 837 194 630 10 2 0 0 0 0 0 0
Huron "FAIRFIELD TWP" 574 105 459 7 1 0 0 0 0 0 0
Huron "FITCHVILLE TWP" 539 95 435 5 1 0 0 0 0 0 0
Huron "GREENFIELD TWP" 867 186 669 4 2 0 0 0 0 0 0
Huron "GREENWICH TWP" 376 68 298 5 3 0 0 0 0 0 0
Huron "GREENWICH VILLAGE" 627 107 499 11 2 0 0 0 0 0 0
Huron "HARTLAND TWP" 533 118 404 6 1 0 0 0 0 0 0
Huron "LYME TWP" 565 162 392 5 1 0 0 0 0 0 0
Huron "NEW HAVEN TWP" 800 167 612 13 4 0 0 0 0 0 0
Huron "PLYMOUTH VILLAGE" 322 75 233 11 1 0 0 0 0 0 0
Huron "NEW LONDON TWP" 500 131 360 5 2 0 0 0 0 0 0
Huron "NEW LONDON VILL 1" 456 158 284 9 2 0 0 0 0 0 0
Huron "NEW LONDON VILL 2" 502 125 361 13 0 0 0 0 0 0 0
Huron "NORWALK TWP NORTH" 764 185 559 9 5 0 0 0 0 0 0
Huron "NORWALK-MILAN TWP" 568 163 382 15 4 0 0 0 0 0 0
Huron "NORWALK TWP SOUTH" 357 108 237 7 0 0 0 0 0 0 0
Huron "NORWICH TWP" 591 120 457 6 1 0 0 0 0 0 0
Huron "PERU TWP" 638 135 488 9 1 0 0 0 0 0 0
Huron "RICHMOND TWP" 501 91 400 7 3 0 0 0 0 0 0
Huron "RIDGEFIELD TWP" 556 104 444 5 0 0 0 0 0 0 0
Huron "MONROEVILLE VILLAGE" 565 189 369 3 1 0 0 0 0 0 0
Huron "RIPLEY TWP" 393 52 333 6 0 0 0 0 0 0 0
Huron "SHERMAN TWP" 288 54 229 5 0 0 0 0 0 0 0
Huron "TOWNSEND TWP" 887 247 616 8 5 0 0 0 0 0 0
Huron "WAKEMAN TWP" 746 196 532 9 2 0 0 0 0 0 0
Huron "WAKEMAN VILLAGE" 473 170 290 7 2 0 0 0 0 0 0
Jackson "JACKSON 1-A" 890 236 631 4 2 0 0 0 0 0 0
Jackson "JACKSON 2-A" 573 166 388 12 1 0 0 0 0 0 0
Jackson "JACKSON 3-A" 578 148 417 6 3 0 0 0 0 0 0
Jackson "JACKSON 4-A" 776 181 579 9 3 0 0 0 0 0 0
Jackson "WELLSTON 1-A" 484 116 356 7 1 0 0 0 0 0 0
Jackson "WELLSTON 2-A" 368 77 283 2 1 0 0 0 0 0 0
Jackson "WELLSTON 2-B" 476 126 336 5 1 0 0 0 0 0 0
Jackson "WELLSTON 3-A" 332 95 230 5 0 0 0 0 0 0 0
Jackson "WELLSTON 4-A" 564 159 396 6 1 0 0 0 0 0 0
Jackson BLOOMFIELD 532 93 427 4 2 0 0 0 0 0 0
Jackson "COAL II" 655 103 534 7 4 0 0 0 0 0 0
Jackson "COAL I" 176 47 124 2 1 0 0 0 0 0 0
Jackson "FRANKLIN II" 539 103 426 4 1 0 0 0 0 0 0
Jackson HAMILTON 292 65 216 2 1 0 0 0 0 0 0
Jackson JACKSON 661 149 498 8 0 0 0 0 0 0 0
Jackson "JEFFERSON I" 494 103 387 3 1 0 0 0 0 0 0
Jackson "JEFFERSON II" 575 102 463 2 0 0 0 0 0 0 0
Jackson "OAK HILL II" 413 79 327 6 0 0 0 0 0 0 0
Jackson "LIBERTY II" 590 154 423 3 1 0 0 0 0 0 0
Jackson "LICK I" 721 198 509 6 2 0 0 0 0 0 0
Jackson "LICK II" 560 152 399 4 0 0 0 0 0 0 0
Jackson "MADISON I" 317 56 258 2 0 0 0 0 0 0 0
Jackson "MADISON II" 401 70 326 3 0 0 0 0 0 0 0
Jackson "OAK HILL I" 247 53 190 3 0 0 0 0 0 0 0
Jackson "MILTON I" 522 99 418 1 1 0 0 0 0 0 0
Jackson "SCIOTO II" 421 66 344 8 0 0 0 0 0 0 0
Jackson WASHINGTON 379 62 308 2 2 0 0 0 0 0 0
Jackson "FRANKLIN I" 620 118 495 5 0 0 0 0 0 0 0
Jackson "LIBERTY I" 332 55 269 7 0 0 0 0 0 0 0
Jackson "SCIOTO I" 444 80 352 6 1 0 0 0 0 0 0
Jefferson "STEUBENVILLE 1-1" 416 196 206 7 2 0 0 0 0 0 0
Jefferson "STEUBENVILLE 1-2" 325 182 127 4 5 0 0 0 0 0 0
Jefferson "STEUBENVILLE 2-1" 546 229 294 8 1 0 0 0 0 0 0
Jefferson "STEUBENVILLE 2-2" 759 310 416 11 3 0 0 0 0 0 0
Jefferson "STEUBENVILLE 3-1" 591 228 336 4 2 0 0 0 0 0 0
Jefferson "STEUBENVILLE 3-2" 735 256 462 5 2 0 0 0 0 0 0
Jefferson "STEUBENVILLE 4-1" 357 221 123 6 2 0 0 0 0 0 0
Jefferson "STEUBENVILLE 4-2" 212 110 98 0 1 0 0 0 0 0 0
Jefferson "STEUBENVILLE 5-1" 652 275 361 1 2 0 0 0 0 0 0
Jefferson "STEUBENVILLE 5-2" 640 213 405 11 2 0 0 0 0 0 0
Jefferson "STEUBENVILLE 5-3" 585 206 364 7 1 0 0 0 0 0 0
Jefferson "STEUBENVILLE 6-1" 599 175 404 10 4 0 0 0 0 0 0
Jefferson "STEUBENVILLE 6-2" 735 229 484 5 0 0 0 0 0 0 0
Jefferson "STEUBENVILLE 6-3" 694 220 457 3 1 0 0 0 0 0 0
Jefferson "TORONTO 1-A" 743 233 493 7 2 0 0 0 0 0 0
Jefferson "TORONTO 2-A" 670 219 432 12 3 0 0 0 0 0 0
Jefferson "TORONTO 3-A" 621 195 406 11 3 0 0 0 0 0 0
Jefferson "TORONTO 4-A" 530 163 354 2 3 0 0 0 0 0 0
Jefferson "BRUSH CREEK" 216 48 165 2 1 0 0 0 0 0 0
Jefferson "BANTAM RIDGE" 913 237 657 8 1 0 0 0 0 0 0
Jefferson BRENTWOOD 622 210 398 5 2 0 0 0 0 0 0
Jefferson "CROSS CREEK" 753 146 592 9 0 0 0 0 0 0 0
Jefferson "NEW ALEXANDRIA" 116 20 93 2 0 0 0 0 0 0 0
Jefferson "WEST PARK" 653 191 440 13 1 0 0 0 0 0 0
Jefferson "WINTERSVILLE A" 679 215 451 7 2 0 0 0 0 0 0
Jefferson "WINTERSVILLE B" 600 214 377 1 0 0 0 0 0 0 0
Jefferson "WINTERSVILLE C" 381 159 215 4 0 0 0 0 0 0 0
Jefferson "ISLAND CREEK" 572 130 431 2 3 0 0 0 0 0 0
Jefferson "MT TABOR" 448 64 379 3 2 0 0 0 0 0 0
Jefferson "PLEASANT HILL 1" 606 130 466 7 0 0 0 0 0 0 0
Jefferson "PLEASANT HILL 2" 658 133 512 8 2 0 0 0 0 0 0
Jefferson "TWO RIDGE" 482 139 330 5 3 0 0 0 0 0 0
Jefferson WELSMAR 208 33 173 0 0 0 0 0 0 0 0
Jefferson WINTRINGER 252 51 194 4 0 0 0 0 0 0 0
Jefferson "WINTERSVILLE D" 542 180 353 2 1 0 0 0 0 0 0
Jefferson EMPIRE 114 28 84 2 0 0 0 0 0 0 0
Jefferson GRANT 342 85 249 3 1 0 0 0 0 0 0
Jefferson "NEW SOMERSET" 685 122 543 10 1 0 0 0 0 0 0
Jefferson STRATTON 151 43 102 2 1 0 0 0 0 0 0
Jefferson EMERSON 777 247 518 5 3 0 0 0 0 0 0
Jefferson "MT PLEASANT" 229 73 152 2 1 0 0 0 0 0 0
Jefferson DILLONVALE 266 105 157 0 1 0 0 0 0 0 0
Jefferson ROSS 360 67 289 1 0 0 0 0 0 0 0
Jefferson RICHMOND 256 48 202 1 2 0 0 0 0 0 0
Jefferson SALEM 510 80 422 4 0 0 0 0 0 0 0
Jefferson SHELLEY 1017 194 811 6 3 0 0 0 0 0 0
Jefferson IRONDALE 138 48 86 3 1 0 0 0 0 0 0
Jefferson SALINE 468 110 343 8 1 0 0 0 0 0 0
Jefferson ADENA 304 94 201 3 1 0 0 0 0 0 0
Jefferson LINCOLN 273 91 175 4 1 0 0 0 0 0 0
Jefferson "PINE VALLEY" 289 106 177 5 1 0 0 0 0 0 0
Jefferson "PINEY FORK" 318 83 224 4 2 0 0 0 0 0 0
Jefferson SMITHFIELD 318 128 179 6 0 0 0 0 0 0 0
Jefferson AMSTERDAM 192 63 122 4 0 0 0 0 0 0 0
Jefferson BERGHOLZ 252 39 204 2 3 0 0 0 0 0 0
Jefferson ELK 580 112 458 5 1 0 0 0 0 0 0
Jefferson "GEORGES RUN" 347 77 262 6 1 0 0 0 0 0 0
Jefferson "MINGO A" 439 132 293 8 2 0 0 0 0 0 0
Jefferson "MINGO B" 351 116 226 4 2 0 0 0 0 0 0
Jefferson "MINGO C" 513 161 341 7 0 0 0 0 0 0 0
Jefferson "MINGO D" 392 118 256 7 2 0 0 0 0 0 0
Jefferson "GLEN ROBBINS" 899 299 584 9 1 0 0 0 0 0 0
Jefferson RAYLAND 223 70 146 2 2 0 0 0 0 0 0
Jefferson TILTONSVILLE 694 243 428 14 1 0 0 0 0 0 0
Jefferson YORKVILLE 307 116 181 6 0 0 0 0 0 0 0
Jefferson BELVEDERE 500 113 382 1 0 0 0 0 0 0 0
Jefferson BLOOMINGDALE 90 21 67 1 1 0 0 0 0 0 0
Jefferson WAYNE 643 110 524 4 1 0 0 0 0 0 0
Jefferson "WELLS 1" 245 59 179 1 2 0 0 0 0 0 0
Jefferson "WELLS 2" 477 113 354 5 1 0 0 0 0 0 0
Jefferson BRILLIANT 624 144 459 6 3 0 0 0 0 0 0
Knox "MOUNT VERNON 1-A" 615 262 335 6 2 0 0 0 0 0 0
Knox "MOUNT VERNON 1-B" 488 130 341 9 5 0 0 0 0 0 0
Knox "MOUNT VERNON 1-C" 648 203 426 16 0 0 0 0 0 0 0
Knox "MOUNT VERNON 2-A" 497 145 338 10 1 0 0 0 0 0 0
Knox "MOUNT VERNON 2-B" 290 63 219 3 2 0 0 0 0 0 0
Knox "MOUNT VERNON 2-C" 697 224 445 14 5 0 0 0 0 0 0
Knox "MOUNT VERNON 3-A" 875 304 546 12 4 0 0 0 0 0 0
Knox "MOUNT VERNON 3-B" 737 303 412 5 1 0 0 0 0 0 0
Knox "MOUNT VERNON 3-C" 624 212 401 6 2 0 0 0 0 0 0
Knox "MOUNT VERNON 4-A" 587 241 322 15 2 0 0 0 0 0 0
Knox "MOUNT VERNON 4-B" 805 236 546 14 0 0 0 0 0 0 0
Knox "MOUNT VERNON 4-C" 500 158 328 7 6 0 0 0 0 0 0
Knox BERLIN 1035 223 796 7 1 0 0 0 0 0 0
Knox BROWN 844 162 675 5 1 0 0 0 0 0 0
Knox BUTLER 374 49 322 1 2 0 0 0 0 0 0
Knox CLAY-MARTINSBURG 690 107 570 7 3 0 0 0 0 0 0
Knox "CLINTON A" 308 88 212 4 0 0 0 0 0 0 0
Knox "CLINTON B" 590 154 425 8 1 0 0 0 0 0 0
